,dates,usa_CA_0292-0000,usa_CA_0292-0001,usa_CA_0292-0002,usa_CA_0292-0003,usa_CA_0292-0004,usa_CA_0292-0005,usa_CA_0292-0006,usa_CA_0292-0007,usa_CA_0292-0008,usa_CA_0292-0009,usa_CA_0292-0010,usa_CA_0292-0011,usa_CA_0292-0012,usa_CA_0292-0013,usa_CA_0292-0014,usa_CA_0292-0015,usa_CA_0292-0016,usa_CA_0292-0017,usa_CA_0292-0018,usa_CA_0292-0019,usa_CA_0292-0020,usa_CA_0292-0021,usa_CA_0292-0022,usa_CA_0292-0023,usa_CA_0292-0024,usa_CA_0292-0025,usa_CA_0292-0026,usa_CA_0292-0027,usa_CA_0292-0028,usa_CA_0292-0029,usa_CA_0292-0030,usa_CA_0292-0031,usa_CA_0292-0032,usa_CA_0292-0033,usa_CA_0292-0034,usa_CA_0292-0035,usa_CA_0292-0036,usa_CA_0292-0037,usa_CA_0292-0038,usa_CA_0292-0039,usa_CA_0292-0040,usa_CA_0292-0041,usa_CA_0292-0042,usa_CA_0292-0043,usa_CA_0292-0044,usa_CA_0292-0045,usa_CA_0292-0046,usa_CA_0292-0047,usa_CA_0292-0048,usa_CA_0292-0049,usa_CA_0292-0050,usa_CA_0292-0051,usa_CA_0292-0052,usa_CA_0292-0053,usa_CA_0292-0054,usa_CA_0292-0055,usa_CA_0292-0056,usa_CA_0292-0057,usa_CA_0292-0058,usa_CA_0292-0059,usa_CA_0292-0060,usa_CA_0292-0061,usa_CA_0292-0062,usa_CA_0292-0063,usa_CA_0292-0064,usa_CA_0292-0065,usa_CA_0292-0066,usa_CA_0292-0067,usa_CA_0292-0068,usa_CA_0292-0069,usa_CA_0292-0070,usa_CA_0292-0071,usa_CA_0292-0072,usa_CA_0292-0073,usa_CA_0292-0074,usa_CA_0292-0075,usa_CA_0292-0076,usa_CA_0292-0077,usa_CA_0292-0078,usa_CA_0292-0079,usa_CA_0292-0080,usa_CA_0292-0081,usa_CA_0292-0082,usa_CA_0292-0083,usa_CA_0292-0084,usa_CA_0292-0085,usa_CA_0292-0086,usa_CA_0292-0087,usa_CA_0292-0088
0,1984-04-14 18:24:25+00:00,214.41135015314725,210.0997960948246,203.8214834922008,,,183.1915207029895,178.43973334812685,177.35068883899152,194.8060715031565,179.7060351060879,182.8787189128311,204.34648090527028,207.53792417295233,221.91687900781247,227.5366741687499,222.91399896137835,215.45693344513649,201.73334941992152,201.09911830108078,171.8200087747923,185.1919874584256,204.78129440498662,212.8281725855254,229.13980513861216,246.54932499511332,237.3713968404021,231.92797626543864,224.49140910918186,228.68641047833196,223.90045108061827,215.63261672067716,219.88887108930095,228.00438682182138,224.09776100276102,227.84688653197654,231.46165243357004,236.8892361365696,217.59110246179483,224.00529906878725,213.4776982926662,195.24578829041775,205.75898409724346,204.0955091800629,206.17646657937158,208.97032355355765,206.45419383295848,209.30933556644038,211.46258330244538,211.14482675473343,207.15542424573417,201.8671387994105,206.03437534402147,218.73096471234848,227.21222105607097,240.55060834599416,239.4921077316916,242.44745754277076,253.20640928769794,252.74163253174473,248.4879535595269,259.5952804879665,266.2369727982567,265.73850181909853,265.14042765305095,267.94199200179366,273.89216680509514,272.62844262323677,277.2093227372787,273.57931832509377,275.43718574138666,274.75637324369154,265.6795398406562,262.83600754695976,271.04834849139263,270.9409569592888,284.68810800500637,271.7391936987283,268.26326326712115,254.54415356652908,257.2883398946559,257.24595798790637,258.6567271506061,251.2773937812537,264.2829296563729,273.9414187839651,278.0107103995665,276.7232813770545,288.7716840480199,280.8531966561086
1,1984-05-16 18:24:53+00:00,219.33226045077643,213.86668433710614,212.76205569026948,231.8281254385967,206.8610635808977,198.19193674132535,193.65414225203233,189.4799951240172,195.38094224518937,184.25930936867005,186.98280194560033,202.1949574195982,208.92140471600183,227.68572538592386,239.22514678686719,239.32205576438682,221.24435206786967,209.64358991863517,198.70268386441657,192.70322482448813,190.41099779012671,210.78093447969775,238.07752965882602,244.99649644149181,246.1862833107851,255.66578949560736,243.38689875704193,234.1833273212502,232.13655961664503,233.50955320434144,226.39977289600557,217.8265948011465,223.28174520275178,224.42634548586537,226.5581839748028,232.90948389817333,239.1781829881256,227.74842987721144,228.6865673454687,214.3270834458867,210.8139647891717,210.08566607201303,207.95172895223837,202.3591034442182,201.39147863104276,204.28716014211554,205.4715280104122,211.07221812491454,210.63966704345458,202.51348857656322,207.95613167714762,206.34423237311825,220.689951021326,234.21780930138416,234.57426087296534,236.94604080748982,244.2387105353876,245.1536308993809,248.97497691540636,256.9914314974045,265.0573460452155,262.1601801049921,265.3955474120538,273.6082982315194,277.11833358315175,280.50617904365726,278.5672952262477,286.2394470816644,278.5348824827176,286.0061430510909,286.83506567046254,283.3524053607563,287.05478145989116,281.8589170854418,276.47721111813036,271.9872202204231,272.1960795324601,258.876070721475,255.71897043132142,254.47388368243395,263.8870443827064,264.676880416255,274.372235593452,278.3516021950138,277.10095967975684,283.50763645135385,290.47369487282685,288.4877342929876,283.14361097367015
2,1984-06-01 18:25:17+00:00,211.5992737637045,205.46644235988504,198.0841163242345,194.40067376499795,189.47068259875775,187.89058550028855,174.3814114794162,170.5526217492198,179.78647595424457,179.5156828931349,187.15125030627792,209.92132698877091,200.6512490791221,208.61625548427506,221.62870783678844,225.83024463519556,219.09456129003394,187.41824448766187,170.66665046708883,173.63529256865962,182.57073540461187,201.37178106752452,230.73532624901227,243.04550965944443,241.83550895459823,243.36526654051823,231.2848386520206,220.73774741514126,223.78244958452694,230.59463548842123,217.65365129507848,210.27526693793166,204.98485604659209,202.56615322088248,195.19662215007392,207.6715312928417,228.5867854549882,228.36258897072284,227.68152424519826,198.90527599087255,199.80455518854217,202.05611848002,192.1335230812794,183.9818652381821,189.94455995919625,186.77444852143717,189.82414139617688,195.52641464940982,199.3162430002506,202.89216636152918,199.15632492531154,208.86943429572727,215.60508597997142,219.61598995351756,220.40990351981904,222.75566477526587,228.51070201478655,227.98184519063176,230.2420986432003,241.33463900759716,245.4884530803766,247.964110451746,245.76934515511658,249.160405682635,258.5736417350783,255.93754675923927,259.13758172128485,264.24793205275375,272.9019430751931,283.43827837866013,280.0959570017373,277.8080896404736,272.347389424676,265.8035940907297,269.91536094033296,261.8262017961793,258.41414500372605,254.5136721305045,234.494278916062,227.7247187034026,245.52958769873288,258.40882266313514,255.73049671467962,265.7391980772569,271.7175645500955,271.31739757098063,273.017959227005,277.88558568476174,270.2765192835315
3,1984-06-17 18:25:35+00:00,221.87635417010142,213.95204498954894,214.10545139762962,212.26529150445845,203.0169896109075,204.24295686411446,191.69704319217323,,,,,,,,,231.82448819409274,223.52534480631496,188.7728855852195,172.5442755291583,166.70804455800683,188.39994010279807,197.3428856816327,242.81279483578766,243.6107004714916,241.74069444087084,230.61757072930658,231.0505794584849,216.51605401315445,218.00403114185127,229.11373413895998,210.25069367958494,194.11552075503855,184.53185622499174,183.75361604341563,188.23679079444082,216.67152795410635,243.05780317531807,247.0835943542793,227.9603344796658,212.90352483528878,213.74223117243952,210.86561798607514,203.87893771421892,198.946479782741,193.6667561334278,197.6633527149384,194.11681640382665,205.5529190546317,197.10304687330336,201.4722143846338,193.85367118278307,201.86027496909324,211.4356075819998,216.47311802042586,218.6124764904846,228.98493304862166,224.07789864477925,213.51262968684628,223.84010205309173,227.7577787699333,230.14747544233154,236.42964649468001,244.1392660223003,244.88789011412504,256.63873456810796,266.0250680880926,272.65701831202693,274.814789388847,274.8214523461534,276.8876080307468,270.83902723082514,266.9610322979528,270.1921111900352,265.3466592530557,267.2597222868511,269.3619449624662,272.180427530504,248.39010581883795,218.69773755065913,234.5384704861244,252.92369422957486,262.71009071495746,270.2756258854504,273.75895061925326,277.26279720460786,282.58863141846666,279.3774343591748,270.5501435827942,258.7532570142522
4,1984-07-03 18:25:46+00:00,232.10750287662577,222.95242276554626,218.72965335349616,216.54061249501618,210.32479945886948,200.91705736179247,185.04786341996402,188.53899438668566,196.43089178086638,207.69888519048448,198.9360368690845,203.72711835598938,209.54361870043317,209.96503132086673,204.56481969775305,218.84581776027684,212.98292919552878,196.62770906657948,167.7457770279464,178.42087600524843,181.8848321055079,196.30150082736378,234.42399846880656,244.48445459834127,240.5250233543108,225.43240947353308,227.63644039125103,214.38126637927462,210.16879237957036,210.75754604668094,197.1002320864521,195.80633324292813,178.0957949825711,176.73499141640988,188.7196884972681,214.447674759467,229.15070335677055,235.60378192340036,236.564051644286,234.37199760597787,236.05369103806353,221.35232256947097,210.0301823382756,197.09451206700933,192.8564975801558,193.3831338428307,196.38694223306572,194.3364956849477,194.00787413218683,192.94434867457403,192.78621590246652,199.5538721474622,206.52054088221232,215.15839594916076,209.17270341070022,210.07116690441816,211.38194805749288,213.4511432878927,221.0033371013775,225.85843658969586,230.47944901660708,222.683815413995,225.5461517761378,241.86854242703444,253.7915294698311,258.5490775912602,261.4211260250636,262.90121931590323,266.8005744499953,272.6018831867852,269.92020710849806,271.4254076696031,270.14925060492936,266.52976324924236,267.17775699702753,259.50859399968476,251.17630544810262,223.50454767166806,228.99053691517534,245.05706717589757,253.68209391217994,261.4405789666162,271.46666669290005,256.0545769323829,260.2457614772496,268.2884243796704,262.34384186176476,250.9088332403994,246.18691282777598
5,1984-09-21 18:27:21+00:00,213.31675981172043,231.36945691619934,232.03973146316383,229.49909016148038,231.27691497862452,234.3570696241202,222.89772635374368,218.7535245223767,229.86789938694858,244.0949292853613,232.51891089034277,238.26580287442232,247.70453862040569,244.44889586040705,243.7597977460091,241.7579611578822,227.37853696783134,194.5089248471402,166.90838333462042,167.01628285027354,180.9652593479533,204.35704983818732,221.41026447490597,232.73573470563954,227.65729503876582,228.31042734001934,222.4100836848319,210.63188312183178,212.13034003611438,209.9428550885426,202.26859739636348,202.88743124994588,204.84849372322168,207.58121802040594,218.37848100652593,233.31096189919876,251.76172227189548,253.41130928436115,255.7579976080331,257.2118604043232,249.37437758213633,241.45739856691094,237.7730342337837,222.97250194006625,211.65090943865297,216.6779174189285,209.1185054057006,206.15366779266844,200.62427093315938,213.24660960320944,209.64262883003414,208.35611023185007,219.4230328595746,219.45437664794048,219.86043452517697,218.20429470722067,222.10237867946802,217.7645827129082,236.28710363937356,236.31499200350268,241.69884907097145,239.49748716085398,241.2770693299375,248.92415470099755,255.89204681669872,266.7735506261753,266.09782675930813,263.62138060214335,268.2175151631034,271.71503863619716,278.8239674271694,269.61207288293576,270.50366949515467,269.7070311313597,266.35962363031393,260.9813086412862,260.9142239673078,254.6080389415068,261.0922370867334,268.5994163269228,274.39790426714114,272.7744955129914,267.188385559875,262.0080696450869,264.9646207578621,252.6540143559637,251.809100463255,252.6939439312583,241.9288926285791
6,1984-10-23 18:27:16+00:00,,231.5116138947343,235.3622899971229,,,,,217.2482613152017,233.51561609475212,240.84928846749384,234.7230778322772,241.3887025203381,245.85362840705076,248.99299903025863,258.59618813936044,244.73441799261383,230.83394049855764,203.37484625196237,179.65556556749098,156.95965475920752,190.41679007249738,208.79993308803293,226.1080128904134,240.59411687151726,237.84000092879384,243.3544161224731,225.99776115604004,204.70493410696176,207.00557450022455,219.59900024893275,217.52397104758631,222.05119059933867,222.66178147722908,226.10230909666296,235.38790174020787,240.56284736406965,239.07340571700092,230.92651233676224,230.48623101913284,236.6353787224664,229.28335343724135,226.11579508182632,224.10257524866415,229.94081465235752,222.13679037110003,218.8155168748176,218.9998718979747,217.87497716018396,216.7993252153003,216.38694344460424,218.85051555816574,219.71438556214218,227.8238692147633,221.18804881188467,226.48867056463178,227.7588376646288,235.83120494373753,238.51964554719245,243.54655061758302,252.77990730251693,262.8860799595366,258.78180641510033,264.60625991150357,267.65222788573396,273.2010261309858,274.71522534319786,271.5784695722468,270.2146412064675,273.494138911282,279.1156440960999,280.93331421452996,273.5611196984026,281.9062468284756,281.2143421133134,276.1444419956979,268.1010798049972,267.1363055107611,260.51613761282385,257.56876836539277,262.80851723214295,261.799731624042,266.6728588237312,266.90197927936936,260.6816687617839,265.70345711753265,261.8037998051622,266.08458465689716,282.45728226248985,272.9610162832319
7,1985-02-28 18:27:41+00:00,,203.27809341599584,222.30983227179152,,,,,,,,,213.0355843707242,237.80436377699783,241.17736679632492,228.6562993893495,222.19304013969258,202.36217610105348,185.5463673621005,182.12880539825895,190.72763903089964,185.86134232079456,176.34342390616996,198.63269555833907,213.84177530702698,238.1570133218603,239.22234917198654,232.9073673788991,214.9052145200951,202.57274967886576,203.92379164628318,211.25893179725674,206.97876001213425,196.31148268096354,194.62162447663445,201.75498856782318,222.0676661755708,225.7533469350233,217.25705213568318,213.9370124085082,193.76503400986076,203.2071405256537,215.38670169024059,213.28851978244037,209.56972523626177,199.17291675861824,198.34515801602961,204.0994176500838,207.86890441616427,202.42147975424842,194.68280985500655,197.46339810968013,197.35623512781854,201.71180747854197,203.40746334496953,206.49597678464977,206.5506730539812,214.08777631608663,213.24855782270913,219.86696535622136,232.696170583737,236.20771207308826,238.57703190611883,249.01510644624776,256.2788847771875,260.36010303853095,263.2524805723511,265.299183226704,257.46172489894406,261.18177060994725,258.9252537858754,257.10418339063096,265.72466290249946,259.87307728448985,256.6936729626511,255.49662924373175,249.35036667553928,243.89904998990528,233.60978489962875,232.71415151343015,238.2609220476252,244.36801485887432,247.073799351626,246.45924251339827,242.91919425460935,246.0482796061142,247.26075958943076,253.89469860344119,261.61472291213573,267.18255819718433
8,1985-05-03 18:27:24+00:00,226.8707121857351,227.6849828001609,220.92801660241315,226.16330808030867,220.36446515029306,208.04757946706837,228.8695740600749,230.58150252033082,244.4901819568547,238.27329586684434,230.08835434490925,235.87641041433108,230.54514400903423,242.2034241819681,251.25486161314345,249.84196600974684,232.68581665081692,194.35054503995013,181.16403819445748,181.16213739990621,187.2337640731785,215.61581488011205,227.16194573679078,232.51011291445542,222.47387978326563,218.36319816709397,209.17034806945304,205.6241417233612,210.10204859991725,211.49362935106765,220.28417713849512,216.45374962849726,220.30951392314444,,,,,,224.86454341497117,229.16411808960152,220.91945548317523,211.73727660296922,208.36421548716123,203.9637653405329,188.44804871887908,199.85368025400734,,,176.40947813894397,,,172.45194666278493,187.43814494069696,190.02823213447718,214.38743149164944,215.16017829341388,226.12467555543884,214.33324460056397,202.1590594957605,220.2224568272274,225.73286940715556,219.12416429948897,218.23498867220056,224.95734903362342,232.98927966960258,244.75784845553156,,235.57577813686527,235.39390778515295,,,,,,,,,,,,,,,,,,,,
9,1985-08-07 18:26:58+00:00,,,,,,,252.06005449505147,258.3292624387864,275.8340570663049,281.7191846997893,266.15271267407275,255.6586999277298,255.58791129993853,261.3011381865525,281.0869708274399,275.2524270114739,247.55586367211436,216.9657482270033,189.2450498292703,193.20634523230862,214.87756593949075,231.7029196164636,245.33464213181648,217.54997203123722,232.07722350405663,231.46767182643418,229.79357224249034,228.91608054090347,251.3385624949719,258.4600458226016,267.68070423959574,272.69490702061097,266.20375877147444,259.7039778699338,256.7236394920356,259.50650637792353,248.4324440335159,252.77307570684835,250.23137100781491,238.64950872335697,235.98048365175802,218.1076574204366,215.82054986726575,210.32486486923395,204.85711530862764,210.92746101614347,209.34820526276852,210.4919486649193,197.16827775144358,196.97163605499418,199.41857370030803,195.02748547860188,202.02786001736314,203.3455252885911,210.43853521955737,218.27787776300863,211.46729749114968,215.92144487559167,228.6564042799781,231.39337137382844,224.8722277551717,228.32032421182237,233.15869667722066,242.6946080736948,251.81723723087586,256.8518372502968,257.39739404097344,252.9606473697514,253.2663400808225,257.6525712105104,265.18414662982946,262.33212770745,255.96169824512458,256.8854676121306,249.4531799712121,243.66241455891134,237.2736715875065,227.27005854288254,230.5832382126071,237.08373726937072,240.48524241892542,246.8446175704196,245.89781667540518,245.74385740870227,253.82934792045276,253.6596744875551,256.9828633331994,260.1674338338651,265.4299698875227
