,dates,chi0356-0000,chi0356-0001,chi0356-0002,chi0356-0003,chi0356-0004,chi0356-0005,chi0356-0006,chi0356-0007,chi0356-0008,chi0356-0009,chi0356-0010,chi0356-0011,chi0356-0012,chi0356-0013,chi0356-0014,chi0356-0015,chi0356-0016,chi0356-0017,chi0356-0018,chi0356-0019,chi0356-0020,chi0356-0021,chi0356-0022,chi0356-0023,chi0356-0024,chi0356-0025,chi0356-0026,chi0356-0027,chi0356-0028,chi0356-0029,chi0356-0030,chi0356-0031,chi0356-0032,chi0356-0033,chi0356-0034,chi0356-0035,chi0356-0036,chi0356-0037,chi0356-0038,chi0356-0039
0,1985-01-25 14:04:27+00:00,216.72531063861504,199.0925638338993,196.91922503561187,200.8045737656634,217.25231914366606,228.29265991053148,215.80946373659646,218.22628690120052,216.11735087170234,205.91875696518557,195.5501780622593,179.7599164760989,203.62585286379982,214.04976240070087,220.54737546606506,228.18975269311906,231.1991468497114,220.29270550814744,221.17251925096772,205.01702041215677,202.79395950636376,209.93322354627094,210.9345525923852,203.18387392191568,220.035920222912,219.15053778898584,207.23517638672456,216.34985749434145,223.60953500679918,206.15928448596125,208.95765637793627,220.3543486084052,216.3023793193491,231.5857363225977,219.8193047006,194.80842407927804,186.5984422629755,196.0592255172333,,176.92710320622672
1,1986-01-28 14:01:10+00:00,193.31204467357549,179.07754196483893,185.82415575717883,189.14929479906723,202.15488856217917,214.33024886846974,212.67305482891257,197.00553091509545,177.3421768532045,172.69033410540004,178.9453312643334,174.82305543146265,184.36274692882597,190.36331319516086,202.56357424157156,210.42132031718327,212.85475337461529,195.88159205349814,190.4651253016484,170.2789502254825,180.33557724963936,190.5148462259438,190.7272476018108,193.63637897974706,193.2281556933866,209.2658837833396,208.52662400245345,191.71467008391522,194.57871907770726,200.96827253728335,194.91498943733666,207.02629139514357,208.72887026464184,211.48709308354952,200.16458836167578,180.8881584716301,167.9328699575605,160.83311338999854,151.55788369828514,152.70690162356317
2,1986-03-17 14:00:06+00:00,206.4896181970014,192.68398048707772,202.98291205474646,210.65782508176972,225.8114750203777,237.2851802013344,245.74646995821394,217.20565892514418,207.2369999937384,199.47773555674672,201.59222037631167,190.36309936714508,209.7992972945775,216.1232459188774,222.594344333902,234.92050290864154,221.9499403111463,222.35980419868713,233.40312264175927,190.72080368631055,188.08449523248873,186.2594548649483,221.51607206586186,231.79179319524792,212.93127280525803,202.86224524392338,200.4279579851581,200.01723439105632,198.15516147515075,190.43399708400298,217.7478164445441,218.6679970438916,215.2145638009735,217.67634476981334,219.0011350904877,179.68334774703823,176.9932327238471,165.1736690225978,161.02427497353287,157.53599897872388
3,1986-05-04 13:59:02+00:00,208.43997770670933,199.90394985776672,207.95810224120467,195.65297585382638,191.85059339304988,206.2506119354303,207.43921439436943,200.29707773943107,186.10424046654146,177.21943706880685,167.90109195092444,151.42352729486956,159.2089091315132,175.25229685677732,193.00703460392867,191.59687603816232,212.03931403044228,204.93201966511376,205.70466381758212,195.03049371354408,175.65148369679818,188.64343699617973,182.11210668452895,185.9417034431898,181.03397806781305,181.49319551649742,189.84593484587657,185.69388370472294,186.46656032390962,186.06266551163435,168.46282816597375,184.47026766363297,180.36168047260065,189.918220786927,171.0605471206604,169.0110066227473,156.4297445124535,155.55253200958276,142.6010048180907,157.1504965475701
4,1986-08-15 14:01:53+00:00,177.90225763637713,173.33175015378606,185.00488329532246,185.38724532006293,199.46152678364672,213.44111045681097,214.42314965947685,195.64236726230192,196.52942712672785,196.02094404618398,193.78965809888095,184.27763546037085,193.4861591790807,185.7043335269649,176.81475234303903,217.83905048689547,220.84690074029677,203.8335355230258,182.09739991954723,186.48761574001452,190.02093755965717,193.54111206613038,198.125954313967,190.67831089226283,188.18875546460637,186.54365918167355,189.1420993518824,177.11345612376107,183.74640723596235,168.56141178737255,182.64041949241826,211.2625891928216,204.17553359456377,200.46620130989575,189.99643137120933,175.7526397922136,158.15116639156872,149.4198575835114,146.05781241340537,154.1108704820109
5,1986-08-31 14:01:16+00:00,155.5983450444479,147.4777527674254,,,,,,,,,,,157.63096544293086,179.69427596675752,176.72640885752193,156.90252175255614,,,,,,,,,150.45813795156008,,137.07864009101283,,,,,,,,138.65390151462913,149.32235675023833,131.09642599315333,131.43372390799922,127.12022280031154,133.0342734873195
6,1986-09-16 14:00:46+00:00,154.28553804202903,152.07674190966202,166.23224691408342,164.9548435328764,173.93552736009957,179.70585529340866,182.37147305855268,175.88215839242858,171.65809490337605,156.82945629236687,166.44209722930233,161.79831558013487,164.76325748393862,168.88962641287742,178.9633225047993,176.19592718382657,190.4241967010235,190.62826331928756,173.5780240887466,174.93219019490658,167.32619860914318,170.97190421392213,169.8414203810786,172.88662950292982,172.3258206255159,161.421662279733,164.62896264229195,164.41915955516325,163.52329164111026,155.82284984759792,160.86181838801502,,175.21996384917344,182.18436377171497,175.72731566486596,156.90309397386875,140.40963814986645,139.31141513577012,132.0877077443065,141.6774542299989
7,1986-09-25 13:54:18+00:00,166.48202789509787,155.9723487205588,167.4608607131837,165.0346736681874,182.70760506771552,190.07928731322184,180.8509951656826,173.7955506009856,149.59321483951257,144.32083222898189,171.28606523037178,178.80401749612292,161.07995914105874,,182.7417179556703,186.67894785668852,190.2880517346456,160.12771141126413,168.5009442387792,165.67038105138417,165.50043696327828,162.88594457653474,,151.5125608399277,162.71557617284068,165.08846043161702,157.51588132437683,148.28934892519612,150.27676646343127,126.40069158995152,128.40573892275478,,,,,,,,93.85358213170504,153.14236118708862
8,1986-10-11 13:53:47+00:00,177.90606168301227,163.45764102992456,176.5820064595801,182.54597133410988,198.31821035330347,216.6979449765853,212.37332314624004,201.91185133915175,,182.30927277244763,196.60995610927526,208.66927351299884,,197.08724593618916,217.85293515460492,217.1427420446696,212.9938148482063,,202.66705396870856,193.24958818151538,196.29178353353683,197.14505264308974,196.7814036033883,,199.1579310423116,185.12782535947144,,,182.08645896150213,165.84851056059932,196.6957426384704,215.9529125276634,,206.63374289965697,198.48204824146808,182.76529608683842,167.12315886897017,160.17199901357205,,153.8265909236212
9,1986-10-18 13:59:44+00:00,150.12096347276747,135.68671534901677,,,,,,,,,,,121.91297440519757,,,,,,,,,,,,,,,,,,,,,,,,,,76.16258307720639,
