,dates,mex0623-0000,mex0623-0001
0,1984-03-23 17:50:37+00:00,251.01024471646625,230.9823502203304
1,1984-05-06 17:50:16+00:00,256.58403639470606,235.23607327108334
2,1984-06-23 17:51:22+00:00,245.55660389885873,228.4580395847353
3,1984-09-20 17:46:52+00:00,230.1957439634578,219.2195357032983
4,1985-04-07 17:53:17+00:00,236.89527914842608,226.56621786334148
5,1985-04-23 17:53:11+00:00,241.54086606298972,218.28389873764385
6,1985-07-28 17:52:46+00:00,246.62458267200168,229.68287632878827
7,1985-08-13 17:52:37+00:00,234.79195973552635,223.51585838052125
8,1985-09-14 17:52:13+00:00,237.4679404476576,222.58285529986154
9,1985-11-01 17:51:40+00:00,218.23554704995902,209.69839133749917
10,1986-02-05 17:49:51+00:00,237.3649871487426,217.69952570160012
11,1986-02-21 17:49:29+00:00,242.37120651643255,223.71245590760782
12,1986-03-25 17:48:49+00:00,236.84913641162535,227.92465197401003
13,1986-04-03 17:42:27+00:00,244.1548073694123,218.48645938530592
14,1986-04-19 17:42:05+00:00,246.67780003962304,223.69069121526306
15,1986-04-26 17:48:06+00:00,223.7873998590441,220.94138319181263
16,1986-05-05 17:41:41+00:00,242.82634777193243,222.57994676950193
17,1986-05-12 17:47:41+00:00,246.23745593315175,230.85541104816878
18,1986-06-06 17:40:47+00:00,239.24326971196183,225.9447332376278
19,1986-06-13 17:46:44+00:00,251.62492703219579,234.62548274166616
20,1986-07-24 17:39:11+00:00,239.96976238084852,227.50965897183443
21,1986-09-26 17:36:57+00:00,,224.2838205838909
22,1986-10-03 17:42:55+00:00,241.12501429970388,230.86987497280322
23,1986-11-13 17:35:17+00:00,226.93482665896263,212.9406503632045
24,1987-04-13 17:45:50+00:00,232.1957809530381,219.52231487127213
25,1987-05-31 17:47:10+00:00,256.45541175361893,231.64603946210786
26,1987-07-02 17:47:52+00:00,243.52236064058556,225.97645627544313
27,1987-07-18 17:48:10+00:00,247.0343765332554,220.29855774319955
28,1987-08-03 17:48:38+00:00,227.24405306513782,218.45221691532365
29,1987-08-19 17:49:07+00:00,232.1274377569564,206.91714863329995
30,1987-09-04 17:49:32+00:00,226.39270271926856,213.93063411094118
31,1987-09-20 17:49:55+00:00,221.0189808556164,213.60865207820612
32,1988-03-30 17:52:59+00:00,241.69839842708876,231.5266642321198
33,1988-05-01 17:53:10+00:00,229.2332263415675,213.64920742510276
34,1988-07-04 17:53:36+00:00,244.98974261096674,228.19483052542438
35,1988-07-20 17:53:39+00:00,241.72411273986933,230.73869955470204
36,1988-08-05 17:53:40+00:00,238.75478078862523,222.97185808183514
37,1988-08-21 17:53:42+00:00,243.76738183296774,226.70717290915383
38,1988-09-06 17:53:44+00:00,241.2421156333858,227.20460213783602
39,1988-09-22 17:53:38+00:00,242.9168465133384,219.3239282438384
40,1989-03-17 17:52:02+00:00,244.60960911207624,228.2028630508081
41,1989-04-02 17:52:00+00:00,243.03171091975742,229.05234996468064
42,1989-04-18 17:51:55+00:00,226.6858149240838,216.7029088578928
43,1989-05-20 17:51:21+00:00,248.28967126887372,225.598893767861
44,1989-06-05 17:51:09+00:00,237.06554269801575,223.10340931020457
45,1989-06-30 17:44:27+00:00,242.66834395765892,224.97613938032026
46,1989-07-16 17:44:06+00:00,217.79511462688026,214.3712158604912
47,1989-07-23 17:50:09+00:00,227.25408331864364,219.44943855247885
48,1989-08-01 17:43:47+00:00,225.27994420020775,221.41122207483932
49,1989-08-24 17:49:27+00:00,243.81147506147295,231.3494567059513
50,1989-09-02 17:43:05+00:00,228.29370447689402,213.23628825993677
51,1989-09-09 17:49:02+00:00,241.12187161618698,223.1996217388128
52,1989-10-04 17:42:24+00:00,227.69401954611857,219.44288083612372
