,dates,nzd0461-0000,nzd0461-0001,nzd0461-0002,nzd0461-0003,nzd0461-0004,nzd0461-0005,nzd0461-0006,nzd0461-0007,nzd0461-0008,nzd0461-0009,nzd0461-0010,nzd0461-0011
0,1999-09-25 22:19:33+00:00,200.50863428556698,188.10644200575783,189.95481707251392,192.97252310261445,191.84164062596076,188.65022801768586,176.5377909915386,173.2699774876945,174.02199775601048,172.6759638316789,178.64157653483667,189.92442808254935
1,1999-11-12 22:19:27+00:00,198.13414898770483,190.10571672123478,186.16655177309153,189.7345502610415,185.63377650688895,183.92749155868077,178.41934282022405,174.95303792199067,176.07633111923167,177.75724263677128,186.79590856297995,186.82974390372178
2,1999-11-19 22:25:35+00:00,202.07004625294675,183.8550117959756,,,,155.48806996266003,177.36880302110112,182.29047986922487,175.3396365777383,179.465401161523,184.2511234212227,185.51291594773917
3,1999-12-05 22:25:37+00:00,208.93185006862322,186.78971198976757,,,198.6831731104362,178.1036309739922,181.2535722903341,172.80123861926955,164.4103600317591,165.3647093008548,173.87291796053893,187.37121566263448
4,1999-12-30 22:19:21+00:00,215.53629854322898,194.66696290780266,196.28474726321215,206.23409681776306,210.1560057954849,204.089785281806,193.4028604378943,185.20519791527167,176.84764663244184,167.09175689989831,174.30698846582226,178.03102703348245
5,2000-01-31 22:19:21+00:00,,,186.33714173984814,184.05041858006564,188.62325092815252,184.67370176966617,179.37551298476404,176.64941117584462,172.72193834940236,174.3557645668935,177.76427403549482,188.20921921404724
6,2000-02-16 22:19:16+00:00,210.4242447960687,195.71563124368524,182.6323488440581,,187.5006726721227,184.04583721000608,181.6051764682545,180.72611015048292,172.89499371793414,173.61798660017078,181.8241260111429,190.5250149717645
7,2000-04-20 22:18:51+00:00,,,,,,,,,,,,
8,2000-05-22 22:18:33+00:00,191.25833305510395,174.6277707936687,171.8858382497104,165.78353815078373,164.63008220806074,152.4098476361762,153.97488748464062,151.9494816338581,145.2447543627469,137.29770157378465,131.7195435122683,
9,2000-11-14 22:16:54+00:00,190.2544053703253,174.7961009547076,172.32378491857858,186.90383539071968,194.19275787907276,186.23081535152275,179.48307011690932,177.7009297885053,163.31233316838697,159.11722729606672,158.31908562055173,173.36526452640996
