,dates,aus0023-0000,aus0023-0001,aus0023-0002,aus0023-0003,aus0023-0004,aus0023-0005,aus0023-0006,aus0023-0007,aus0023-0008,aus0023-0009,aus0023-0010,aus0023-0011,aus0023-0012,aus0023-0013,aus0023-0014,aus0023-0015,aus0023-0016,aus0023-0017,aus0023-0018,aus0023-0019,aus0023-0020,aus0023-0021,aus0023-0022,aus0023-0023,aus0023-0024,aus0023-0025,aus0023-0026,aus0023-0027,aus0023-0028,aus0023-0029,aus0023-0030,aus0023-0031,aus0023-0032,aus0023-0033,aus0023-0034,aus0023-0035,aus0023-0036,aus0023-0037,aus0023-0038,aus0023-0039,aus0023-0040,aus0023-0041,aus0023-0042,aus0023-0043,aus0023-0044,aus0023-0045,aus0023-0046,aus0023-0047,aus0023-0048,aus0023-0049,aus0023-0050,aus0023-0051,aus0023-0052,aus0023-0053,aus0023-0054,aus0023-0055,aus0023-0056,aus0023-0057,aus0023-0058,aus0023-0059,aus0023-0060,aus0023-0061,aus0023-0062,aus0023-0063,aus0023-0064,aus0023-0065,aus0023-0066,aus0023-0067,aus0023-0068,aus0023-0069,aus0023-0070,aus0023-0071,aus0023-0072,aus0023-0073,aus0023-0074,aus0023-0075,aus0023-0076,aus0023-0077,aus0023-0078,aus0023-0079,aus0023-0080,aus0023-0081,aus0023-0082,aus0023-0083,aus0023-0084,aus0023-0085,aus0023-0086,aus0023-0087,aus0023-0088,aus0023-0089,aus0023-0090
0,1987-05-22 23:06:08+00:00,223.41399183640027,230.16011860110837,217.03615845923724,211.9424885261704,225.93454244053925,228.10491789929335,240.8127435008278,236.66301524724616,224.52939919261388,217.80568070573628,214.9421972403901,227.6514744143224,221.11654887879683,225.43546569821947,227.57320943204783,234.61699962297646,224.41046268610552,218.10783694815643,226.2058855636398,224.4159934215439,219.40434873638532,213.70418751658,216.06078497663725,215.93083540294,214.63791514259702,223.6351043711489,218.9630798264499,205.45603890616562,214.08767639496065,212.09067985754163,206.93269580096108,211.70409749322937,204.9934715559319,213.22591410881097,210.21480734035552,205.55838793812114,217.7527680960238,219.2519582725131,213.05692944140372,204.74510644863307,210.97867754584843,213.30637188969158,213.25871722241817,212.18687321652277,214.82781972912645,208.06420771313435,224.1158977279498,227.38225827892086,222.8042892251857,210.63622891113903,215.8850203739533,210.99130314624597,226.0671292767348,226.57443277851158,211.34972877071044,216.7066119749001,226.6030753536049,223.56623795832422,217.8850727896944,226.9792573919254,221.7599452014448,229.96503112048651,225.6151800862981,239.91855076964094,233.95747050027396,231.58082231376488,239.14614480703958,226.14144113147134,226.89151517206486,225.82665122942998,233.67587996957278,231.51572641036807,235.36822066949284,245.30769272207942,242.26108557608055,245.93361821520932,237.5791129904962,232.22379403821574,233.12368756220144,233.71957827759562,222.6301351075122,225.07130079633427,233.4140999166021,224.4971347515504,238.84872477371803,229.50590052275908,235.61227812098866,226.31933235556093,233.68811901824228,223.50646865158436,227.35613094801357
1,1987-09-11 23:08:53+00:00,210.79201115227875,230.13527406193467,225.24703501760013,215.85276401801832,220.68896016439479,221.44925956874437,218.69422604149378,212.72812157521855,215.89240442743048,219.63519230024937,210.48292587072305,221.24782741617253,220.4222928114694,227.2620171072746,220.9869552002811,223.84487996593924,205.2420817475585,210.3021421386623,221.46400001328024,217.41713962085282,218.07004822865457,210.70094090670258,212.61868530631753,219.88173667166137,212.20672304159717,211.50309970585988,210.6632724733198,204.75048533078254,198.4516895975621,204.31015460653032,207.38566236838926,206.89734497474655,206.45006727853286,219.7976646941895,212.81566296538801,205.70475381753369,215.7112765269668,213.4567838451882,211.27440787457158,212.8776793484999,213.64727434999133,210.91993305859543,212.07548041106077,221.53318593795314,210.42748919741408,208.3608233322791,219.20720658947133,225.73293770781845,211.47910052670719,206.47025115506162,229.31203965406954,221.96198905927,211.2169762116716,210.4745944537267,224.16068996387324,213.7896622387811,205.8306783715755,225.05241128097188,216.15991203731213,212.7117805283059,215.6138350572993,215.1017678340696,230.61392969749616,221.31715800233923,220.8894232484813,218.93164187265074,214.08369105016567,232.0608630885504,227.14093010811774,217.78922578747492,230.62276077169184,219.90725771174016,219.20800048409103,228.82808112388562,229.9463356712542,240.03427240094663,234.57212583339404,226.0520078160942,219.34685764882119,222.86330571239532,219.56262201194045,239.66256561836587,227.40512974375363,214.6434968033604,225.0908816194484,224.9579817556184,218.58553363870323,229.08514618523566,221.4228316011635,220.12654241667212,229.889654503985
2,1987-12-16 23:10:41+00:00,216.17997082983516,232.4255661175365,229.5718144725513,223.1640084610225,231.351798349617,226.73687372425908,237.58050090215306,229.30847361757347,233.97545695756475,227.53085408358663,225.35795068128613,237.8299548542412,239.33972063481326,237.83579689737218,225.5999356992132,231.8171013801837,224.80635202929543,230.31921411377044,233.37591753291935,233.94809327177995,238.61227770291256,227.983112933328,234.8367554389792,231.70816109965685,226.32190431535773,227.86773997024255,222.95270953805382,215.69398405054815,225.36547026890298,230.17112583976268,228.62960654200452,227.71490755521287,228.96583300357003,219.760083707772,215.3561401877195,218.16981770017796,228.99293052397928,235.3348496169667,237.14570546492178,230.57025313597757,232.06188843356287,231.24228396256305,230.83318150128514,220.84524460382352,223.2912413858896,223.68552313035562,234.4733585371767,230.42722564976918,242.29007808564944,239.33365333449524,239.7614028667283,239.47921307158813,239.01883819242192,231.29698373528467,234.67470187892002,231.4042936840176,238.00330146229854,239.89508886239793,233.78115057067384,233.56381918724733,236.341337457133,235.90478295857113,237.9535273352706,234.58332966043298,233.77823321634105,233.0286842269877,238.83475663098667,238.61226723412108,239.10629605389747,239.59151317246244,242.9207578602818,244.38139853445193,248.26968465415587,252.3515736852286,249.48235291049292,252.84719381483254,252.90507405701118,242.18084316623387,245.15198239339568,247.52827933004295,240.44309701502232,248.93764936048603,240.58592013836497,229.04995258483146,234.85549559942166,235.46796255143929,233.7631573714583,240.09835115424613,246.345552690272,247.23921773297974,247.73982685250957
3,1988-01-01 23:10:57+00:00,198.81126267687546,207.88712038481742,208.8089535516704,206.6777546089914,212.19666410048285,211.951464191205,223.28096617281054,210.9587021099716,209.9325817291479,205.27020441702797,201.8124006159673,211.85955457342234,216.58246956130796,217.27033522216342,206.65845190576118,216.37493994287803,204.39022491966068,209.08345352337906,208.41680396326154,203.23857184741365,210.8602611653114,201.37319616202885,208.62098178326187,209.4244005863567,199.1417743426822,205.41737189740576,200.0477283562705,194.86929313278776,194.68382570294062,198.4371901003062,197.48608475975934,196.72705352211554,204.1432367052143,201.29523040055153,192.23013094138375,195.076364805013,201.63164933906614,204.89804551311067,205.7894160676017,198.64218388591547,199.31688157539384,204.90221346020903,202.58661385901243,203.01934178916758,203.04133558504523,201.5140196188384,212.08989376068064,209.63141897302071,204.8174766944789,205.8933377333182,204.0934141374452,203.4852827584151,206.9599333485043,212.96833868265807,208.73120199157302,210.29749180349873,209.13798690467877,204.84492803073346,206.95965087881555,199.42043966939312,205.7635973209086,200.3952209538304,215.4608548155044,216.69877806209018,208.88502071540762,205.15939354355518,217.47313076652813,215.6604158648361,211.85009791371573,207.56061599330084,214.36323292531006,209.02117678947818,218.31434442018457,225.19917186650267,227.52252352659048,225.81908696046787,227.6932133823904,212.08181837248873,210.99750670421562,217.25837371145357,206.26710640852767,222.59238685212597,217.999056195092,204.99616752265348,218.9601000147324,220.23124047815148,215.80555237974636,216.11577309204472,216.6455645748523,219.11605409381704,214.29738412345
4,1988-01-17 23:11:14+00:00,196.626974983215,213.97359518603548,211.77991768252693,207.52616483637462,208.5063392672916,213.281617494023,223.35065554409312,217.47714251633533,200.14830102587263,196.02029764800898,201.40082029846874,214.07121177330984,210.47920411847952,214.568808422263,200.59408361124935,201.71369739219563,208.17912776077588,208.8047092242682,211.12313261033466,205.0227219522233,206.3152600341663,196.82886519068617,194.12337950146014,197.05873998057433,192.3919316465778,197.5791987083713,197.1693771642557,186.86578285430176,193.15146735865767,192.51160742538713,191.60740311814243,195.75910760513025,190.25274445052744,185.39645460758877,182.94875013551604,183.5605304632362,195.0223376849456,198.73701039309591,200.1585677931344,199.2558729025681,196.71221976864666,192.16468074792573,194.29535756657077,190.52278751337394,187.76185234940297,192.42643522968777,204.46031258030507,201.32560692280276,205.01671278121495,201.10132403558953,193.7034585563415,196.453685299127,201.3606067171811,196.47681917003027,194.30070223390516,200.04001831230892,205.55672263894954,197.07575013634283,202.03424364480583,202.03993030183577,195.69970233257152,194.0414887238943,197.7176520617784,200.57230546016126,192.71393622622207,194.6909173708301,197.30865315111265,200.58818196517456,197.29662849714515,199.33186492935832,204.8666584514827,207.69023430668813,212.25195340854935,215.2030082074777,212.46536303397568,214.93130341720408,206.9909478180546,196.85969722871323,202.0145062370704,200.1151670079414,192.4677712437944,204.63164189491178,208.254952557349,202.35566858405497,210.28834323639455,210.56046818969406,211.32218204076156,215.05552104463106,211.6356651532128,219.11941235674934,219.29199993412035
5,1988-02-18 23:11:47+00:00,196.61874402774805,201.00425405945,189.60303922002396,181.3143087227748,187.49522752508,190.97252630281105,205.17934934600936,202.03887281251403,189.28650269652368,185.1274817438911,191.56282787891683,201.5630695840424,201.13834346850987,193.5988937650476,182.5223025011905,188.08448112283492,187.0608956230198,185.39035574406444,187.86197691751062,182.63655612932868,191.3096597219722,172.4463968753647,179.94217867535994,178.57104472430163,174.27323338614192,177.58700993480625,180.011932282532,170.7710986461309,180.60141777034045,174.07769342501425,172.0561831572444,171.59248546958358,173.92558091343201,172.7578094149962,170.09767218121826,170.34274214636952,181.07160728212827,179.77159934540654,181.5978488502671,175.67704708206534,185.36470454728712,183.92955805196954,179.85541100535883,173.03364906717496,170.87715948970856,167.63280913132624,176.214868554485,184.61631328696862,187.40241968879405,184.940137638555,167.7724155930912,172.59982348925195,179.43882401857712,176.7152677087078,174.76307850122885,179.35255959305974,184.80024468432538,181.81077007520818,182.1397976575442,182.83547074602967,,,,,,,,,,195.8221765328747,199.66681965319873,187.22685278812537,189.0079533682026,206.62504916634487,201.00982083199762,201.60735186309645,195.49736958163547,186.73192929981255,192.87005868240925,193.96718746842703,188.8633419789894,193.313494271065,189.1717977030098,189.8998844519041,200.06620235670115,197.61470376294497,194.54135297437372,195.74455781424916,196.80814912695968,198.93075275362574,202.51944569450956
6,1988-03-05 23:11:57+00:00,189.26441442408853,205.5425194081348,190.99514016792764,183.605259436709,202.21084889738722,195.10427824349586,205.8871485259155,201.98399521075373,195.62520784469922,185.17463740464635,196.03341496690607,203.90528717002417,202.51554399050053,196.55970167391047,185.76377441837812,194.79970856702036,188.84669181650952,200.47761265926286,207.11063964441695,192.0844339441245,199.9708075685102,188.06311636614214,187.36013397550545,190.11632116630705,184.03981820155028,187.87018691911078,186.6147706008166,182.46953220872336,189.10400324313042,179.32716138302922,181.1178563628697,182.17353019122913,182.770786339681,189.66700001876518,175.64262639827152,178.33303169800922,186.34493187554924,189.7477993950842,189.47569723419386,181.96682403950754,191.39698815873044,185.23567766704338,180.61533444720246,179.6862194976813,179.5867330955989,167.32153228613424,180.04617952677862,191.08033972736186,201.35102746449806,191.21464708374072,173.52260627501667,181.53026511915,192.87264888857536,190.19502585479052,187.0264099446753,186.3062130999995,190.38325937929193,191.05120913560017,187.3944935638106,190.67848745504335,195.887238400875,192.33942128520985,196.2312887422524,200.91503499477056,187.23470478615985,189.69252537715553,197.96128221023415,185.8868360257606,189.59845797512241,199.06095067249413,204.79948366613456,196.5260648899146,203.23085930572802,213.24971196705792,205.02907281899562,204.3096165321445,201.38379652909396,200.96075479793652,196.2037975529241,200.18117206786155,192.3099256733964,206.10432838558833,196.68145354080596,195.49049733340973,199.1451618631459,202.4559032362898,196.6762808424917,204.92580611402155,198.81994124193153,207.27356132373413,201.86552991307292
7,1988-04-22 23:12:17+00:00,217.11123366900705,215.93316985395384,211.69851491725385,198.26343410159652,216.03015544213275,213.99440062338476,219.16401389880596,207.1319080526107,207.57421065672006,220.18521654610942,217.1487383298259,220.59278529253052,222.67934547431963,219.85249705500706,213.75087946905498,218.75422157876756,212.93597784349205,207.80185802647443,205.67107565589052,215.197958542855,211.62339890904994,199.8166779537965,216.65841477380846,213.7264276352426,208.55621121917693,208.69370566297064,198.32220246077748,196.6336044887964,196.9348163237558,205.86357662314362,203.34959227901672,203.30005237994854,206.75607532905542,201.08069026695694,197.46193805024686,189.91077953263795,204.21895947188958,202.6289393688762,202.57025330135934,208.11939265297252,208.82908544610171,207.05826681600195,206.1051785108622,199.09220129541097,196.46152858215157,195.76191213054096,207.04610962110235,218.26662878036066,216.2472873994979,212.16152100101468,201.4250776582975,201.5219683166228,214.47656694163544,219.22313471214633,204.94155717358097,196.6606778210947,210.028684076031,216.3229141532861,214.20637334706663,210.6192971342026,203.41891268615333,202.67495910888442,209.92044836989203,219.4238355863441,206.53032141942282,213.31881212011848,217.28009034399685,211.45715203976226,210.86510738510069,222.55433053647542,227.334706191235,230.68302374003258,231.4986673251735,221.89739221263045,221.30272860694686,235.22207294593906,228.96298348868172,219.23702858808377,223.15942257211046,232.6794240537908,224.6261807868755,229.78682954816318,218.8277027273344,224.69436333829793,221.8178530721658,230.10479063908275,222.3838325350558,233.6803191613996,226.90488600016997,224.3647167489438,216.83395739965079
8,1988-05-08 23:12:26+00:00,231.99652270851647,234.00715735287554,223.74284570194058,215.28406380178643,228.1904405061534,227.65402509903572,222.59425852918378,211.7635721245455,214.16669278655704,220.1774661572155,205.43874037085928,223.71737764324274,216.3998973114867,216.7391578659396,221.65317442818622,223.31609050308467,214.52793470079376,215.18842158467615,212.5870020534828,215.13448774385535,204.8873070210356,207.45591126112004,213.37557114072808,212.16990735920731,214.90763775341708,212.11365029765784,214.04679035788936,202.47069170381621,208.40511683630413,210.42317192745438,207.12304563102617,206.70409079151625,217.99227074016824,199.47542865551543,196.52714501712995,201.86968253708454,208.3122386925377,208.46016114637348,206.99565554712734,200.73790445495823,205.4349063086087,202.82585590655933,201.33209169657906,195.94250460677708,198.4449755560306,196.20307207370237,212.48122652764846,212.93436881308227,212.14356315342005,203.69403761958654,204.9325200932119,210.33521453676659,215.39378125369186,209.1119308083718,206.35992007954312,214.6140187468621,217.47192146739326,220.73224383732548,215.08055611032293,212.250919890239,206.4328180337514,216.64980322178292,207.56268755603537,216.0335740201966,218.6685269519669,227.04635554745147,222.3123132448804,224.58265114856476,225.88979196324482,214.1156773023824,221.3524167700956,238.6980379825076,223.04587173100384,223.55113477535915,232.44025869483568,228.24416300566077,237.5129603295055,221.6443618153675,226.28191204786677,236.1176014835799,227.62370609665368,227.22389103100875,220.14065969499444,219.86274918692806,229.91871187240858,225.13526005742924,227.8181863455372,230.6667127751915,226.05020458388418,217.9610721523873,211.24811660397762
9,1988-05-24 23:12:34+00:00,230.76713404214308,222.51322055313864,216.12232617847448,213.0745600595492,229.5890903861162,218.93337231407722,221.60865639109525,211.34930662581786,219.5918646001016,227.33617462544322,222.8536905718186,225.4806070516911,226.05098948642495,229.40651622882592,224.84436055065436,226.01323267039467,218.8430978753509,220.52381329353392,216.20456664132448,221.49230330123783,213.40446692048144,216.97130762138235,230.8063462516272,219.85232833587665,219.889207908205,215.41085800497973,214.89143084833296,213.01529667864517,212.13459543644916,219.37993376539941,205.67493903399026,214.7057672800168,222.19157218833297,204.72207466477855,199.8692122393371,202.05440718444117,223.29078362710598,208.47844037840218,211.8314294856283,212.4841647427205,215.22256399282747,220.8519315021469,220.11528231026588,217.58141320784188,207.37158561787274,218.2330462279858,220.8386628825428,225.7912114851374,222.25220648204436,216.7981001636884,214.42756754794624,222.79442490501592,229.56695160297633,217.29617700139173,214.22404805963583,232.56952316816884,226.3474384572006,224.9038209678185,214.64985137189672,223.20130975375233,211.01107435675556,232.03967822393255,222.47197124315252,223.61420153714556,232.31990316476757,232.43062850549634,228.9524785121628,236.0388605738896,241.7452226438645,230.9815382196179,243.16728859332372,238.15749814166384,224.14162842328315,242.02098498960936,244.65144576092473,236.69239107303505,240.6097583130654,222.68950484258747,233.7833238566357,247.65671406469602,233.1416878764687,236.71111995137503,222.76667651052,220.95679510347392,225.44543129478552,222.79819449622437,229.71421644848664,245.45196382773355,230.51410851503297,228.57421699425737,210.09737985498754
