,dates,jap0139-0000,jap0139-0001,jap0139-0002,jap0139-0003,jap0139-0004,jap0139-0005,jap0139-0006,jap0139-0007,jap0139-0008,jap0139-0009,jap0139-0010,jap0139-0011
0,1984-07-31 00:45:05+00:00,189.49443605560324,,,225.25041012471206,222.15667812192154,,,218.16834092853628,219.67209921178002,,206.46214419344267,185.2016542100986
1,1984-08-16 00:45:37+00:00,,,,227.52751567475553,219.69371315345055,227.3429277880714,225.27913133615894,218.93175416652144,221.6700548699447,,202.94117355623786,174.6312503165632
2,1984-11-04 00:45:46+00:00,192.48182421571212,218.9229399252377,,225.39841511855886,217.80994480815025,213.81574772711178,231.79341050367688,237.88405560385328,230.13211114017497,210.25670500427134,205.55498357803333,182.2950303601356
3,1985-01-07 00:46:06+00:00,195.6384039473578,,238.08384115684075,247.23009492704807,240.53021851029172,,,232.57834310413105,228.6455083169304,222.91058603184058,225.1967304133909,197.53917847590185
4,1985-05-15 00:45:56+00:00,197.7788693617325,,,227.2174356118388,228.24772434038726,232.16279462895844,,231.1141417107816,224.81604835671652,224.29656060291148,207.01942914618593,180.09737672140844
5,1985-12-09 00:43:54+00:00,189.56153921706675,206.20786871387867,224.78255442825042,228.9789242861737,222.57690529828452,,218.82492955351714,224.10535770715404,229.73736049163665,207.64344770574618,201.39138565994512,
6,1986-01-10 00:43:19+00:00,207.5185436251106,223.64117447189636,242.12345963789537,243.4075641567742,242.70268660195302,244.37508005133031,,242.84314078243207,244.08577580182737,231.1176022802633,216.0085583465257,189.73922730506905
7,1986-04-16 00:41:14+00:00,186.02893367410402,,208.14596573321728,209.7110679652743,217.76609596546848,,215.4710303943388,203.82648021071645,,207.67314818459005,185.044237441257,
8,1986-09-23 00:36:08+00:00,178.18087671261463,,199.0247961135306,209.21130428047542,210.86152173114868,,,,,,,
9,1986-11-10 00:34:29+00:00,179.19725195721367,202.56291370773997,223.55082143688543,212.0679560830633,216.28425257565138,215.07069568080888,216.65942847623992,211.70110328407648,,194.75103447410314,181.6156061789345,
10,1987-02-14 00:36:34+00:00,187.44906185601783,204.2927292169426,225.1613670545125,224.52365795673606,224.73520726060954,225.02528751601645,224.65194496644335,221.3424046496779,227.2762061547824,,,188.48902818149747
11,1987-03-02 00:37:11+00:00,190.44414106792024,217.52277988846384,,228.94868378967018,226.9401344862334,,225.78684337792316,229.33498091505837,225.22022189683696,,211.4039108052051,184.16863353267556
12,1987-03-18 00:37:47+00:00,191.6015230540116,215.64280929172588,,222.0500217622355,221.47414430559982,225.31704791321107,219.42400130408365,215.74048601072994,218.90362333457682,216.55761138898595,211.74215189964517,183.2644820043831
13,1987-05-05 00:39:21+00:00,207.18348126291033,,,230.06861881545228,233.88699353746435,234.3842114985102,227.03571746554405,217.43821790965796,223.0446594540178,,210.08260387779458,185.72289900830876
14,1987-05-21 00:39:47+00:00,218.8870269689758,,243.3302013148302,234.33565885913274,235.80205644237867,231.98439162971783,231.48494447200278,227.56621613422953,232.3011786033617,237.98690333829254,220.25096012306582,190.9769374971526
15,1987-06-22 00:40:32+00:00,191.08358155310876,,,226.270330287492,217.6444043488307,,216.2583928607734,220.05326423239634,212.9689261086237,219.68893384025318,201.73367055727337,176.6738585646974
16,1987-07-24 00:41:10+00:00,207.02928453872886,,,,239.574297233138,240.48782218045463,,237.59565775850686,230.49668181869754,225.07794800485448,211.44053426237727,182.39250220290026
17,1987-08-09 00:41:41+00:00,205.42828324979513,227.7705494932666,,,232.65666960220028,236.3159503797315,,235.71133713770456,228.04338528039276,223.5538687582056,213.4143195353225,190.87423965430798
18,1988-02-17 00:45:27+00:00,195.54044777778017,218.93870146503082,237.30873756018116,238.2486212636471,232.72796193455883,,226.70674564019328,225.42847600321147,228.07278893271044,,221.5416686670429,180.41065934667333
