,dates,aus0002-0000,aus0002-0001,aus0002-0002,aus0002-0003,aus0002-0004,aus0002-0005,aus0002-0006,aus0002-0007,aus0002-0008,aus0002-0009,aus0002-0010,aus0002-0011,aus0002-0012,aus0002-0013,aus0002-0014,aus0002-0015,aus0002-0016,aus0002-0017,aus0002-0018,aus0002-0019,aus0002-0020,aus0002-0021,aus0002-0022,aus0002-0023,aus0002-0024,aus0002-0025,aus0002-0026,aus0002-0027,aus0002-0028,aus0002-0029,aus0002-0030,aus0002-0031,aus0002-0032,aus0002-0033,aus0002-0034,aus0002-0035,aus0002-0036,aus0002-0037,aus0002-0038,aus0002-0039,aus0002-0040,aus0002-0041,aus0002-0042,aus0002-0043,aus0002-0044,aus0002-0045,aus0002-0046,aus0002-0047,aus0002-0048,aus0002-0049,aus0002-0050,aus0002-0051,aus0002-0052,aus0002-0053,aus0002-0054,aus0002-0055,aus0002-0056,aus0002-0057,aus0002-0058,aus0002-0059,aus0002-0060,aus0002-0061,aus0002-0062,aus0002-0063,aus0002-0064,aus0002-0065,aus0002-0066,aus0002-0067,aus0002-0068,aus0002-0069,aus0002-0070,aus0002-0071,aus0002-0072,aus0002-0073,aus0002-0074,aus0002-0075,aus0002-0076,aus0002-0077,aus0002-0078,aus0002-0079,aus0002-0080,aus0002-0081,aus0002-0082,aus0002-0083,aus0002-0084,aus0002-0085,aus0002-0086,aus0002-0087,aus0002-0088,aus0002-0089,aus0002-0090,aus0002-0091,aus0002-0092,aus0002-0093,aus0002-0094,aus0002-0095,aus0002-0096,aus0002-0097,aus0002-0098,aus0002-0099,aus0002-0100,aus0002-0101,aus0002-0102,aus0002-0103,aus0002-0104,aus0002-0105,aus0002-0106,aus0002-0107,aus0002-0108,aus0002-0109,aus0002-0110,aus0002-0111,aus0002-0112,aus0002-0113,aus0002-0114,aus0002-0115,aus0002-0116,aus0002-0117,aus0002-0118,aus0002-0119,aus0002-0120,aus0002-0121,aus0002-0122,aus0002-0123,aus0002-0124,aus0002-0125,aus0002-0126,aus0002-0127,aus0002-0128,aus0002-0129,aus0002-0130,aus0002-0131,aus0002-0132,aus0002-0133,aus0002-0134,aus0002-0135,aus0002-0136,aus0002-0137,aus0002-0138,aus0002-0139,aus0002-0140,aus0002-0141,aus0002-0142,aus0002-0143,aus0002-0144,aus0002-0145,aus0002-0146,aus0002-0147,aus0002-0148,aus0002-0149,aus0002-0150,aus0002-0151,aus0002-0152,aus0002-0153,aus0002-0154,aus0002-0155,aus0002-0156,aus0002-0157,aus0002-0158,aus0002-0159,aus0002-0160,aus0002-0161,aus0002-0162,aus0002-0163,aus0002-0164,aus0002-0165,aus0002-0166
0,1987-07-16 23:12:41+00:00,185.97855132883367,171.78370290447194,183.87215844860424,186.8659624738753,177.5101041506094,180.77596630612115,184.31895512388138,183.9929017628681,191.5345354100995,190.90294470893983,188.44379725360142,188.87098960736927,179.67354000581994,191.54998668873077,198.23671776619636,205.24871909054437,206.7194223254339,209.13214016232422,211.38678511380203,223.87313581604906,220.09239968562574,219.03820905736467,221.37405566542688,224.80747141392305,233.27382117545358,231.97107203784344,221.0937948899334,228.60654238050427,217.6969557874564,217.0504718396037,215.60548574629343,218.52633147232777,214.99336993297584,221.93900539863762,221.6608300733053,223.33280389455237,230.98589925863132,236.65948647494264,227.51676628852732,210.57884467493966,203.12899798592684,193.8832596408436,191.85362838698933,191.6242014689492,188.4551321301398,193.87656314918306,197.36095702498343,201.61885202321275,211.3244754409872,213.06681421122707,209.9004588269437,231.32364205497723,227.2806938834678,210.9326406076699,204.70170314432983,204.60457021644004,194.16680215911282,198.61512449746238,199.17681774691195,199.2695461816163,194.07489406156412,190.91249758520155,187.11132262772406,186.02387470158675,183.2905674705798,175.81843707273504,170.9093787079596,159.9263663988254,157.65660551389828,165.6155112388227,163.85887055299386,179.6759026854902,181.9531932013159,176.48951654259622,177.84482287285817,175.35059504925798,166.19397913696025,163.60934991573146,177.30670310037547,183.1082187720731,173.37746691577917,175.91379562498278,174.0383542011935,170.01579705388895,168.2625787052274,180.07576145677967,185.67223037823544,189.49346343612126,184.2043245252061,188.15586757751268,195.96213060238276,188.46359967514326,187.09188667345526,184.33161809990335,205.38713277578478,200.2852893329164,202.45930978690515,198.75129605700158,199.8509281204387,195.0868615171502,192.2696684083455,197.61540137612994,220.39148810806714,226.60424171185625,225.35820332536616,229.38798374364256,221.4022380950055,213.92375509354503,206.5095189434506,222.9069476678098,225.3645711901873,223.832370522035,230.62755668967347,239.87172039314282,232.73460322527802,228.0066521441885,234.4345971350091,234.95193116623756,236.18049825464973,242.60996554286598,253.57673734172565,254.8055827036385,264.1116306929019,251.32866389248744,252.54256715113755,249.48647929534948,247.6549109501501,239.81208345441743,243.93346244619852,241.18297731156795,233.76612837200287,232.1193045722876,219.74503268565365,209.30667604901916,207.40169066899153,209.27543006996189,201.72692402764073,188.36390252712306,177.23961561006118,174.8772746484878,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1987-08-17 23:13:36+00:00,183.63430168704124,176.88350627355484,173.77291011774633,175.18217278871862,178.92065720538346,177.08764303491648,183.1427146230884,187.04930497818899,184.6665722068346,185.2081966048038,180.44260184564607,184.20268685868646,184.12978593767255,191.99589094572426,192.90826759203844,195.75403220687778,198.24851891403944,209.6400319946501,213.47732347530874,217.05413205107854,222.31152344733718,225.63162941193522,220.83898115060734,223.83125845959856,223.47217494988988,230.9991527122578,230.02953729360158,227.73838486649038,215.23244876419542,215.08282650592267,213.64745449720337,209.43526982943507,219.26402795041656,224.15782345590722,225.6470109671196,226.52709135428393,233.7026315959889,237.43249408561414,229.35338853464762,204.2548045678127,204.0731441652108,196.0629267013681,198.3993572142669,192.45270658627675,186.19865123546802,188.41468960252865,188.4015150890947,200.84163725535865,207.41260666696087,208.36155608962977,208.25531354993325,222.27754231799528,220.44508110380826,209.82153649812386,201.5711790456194,194.94069560559575,192.9568309198572,190.28314694002688,191.20310627578687,195.22618816661662,194.64556536906315,184.57321436900054,183.44594500383837,179.3373060885635,176.7460271359431,173.11853102379848,168.2175873950653,163.76567504472467,155.43592756583857,158.15389352289148,160.51666973369927,169.04650915316955,170.54034665659324,169.01247364644476,169.13520273020663,168.20889178663623,166.73945815763267,161.32340223447957,166.03995655522667,162.03960729173718,166.52910653434296,163.12764933693057,162.33360814051417,162.24401620017034,165.90218299776996,173.50101517971171,174.7538686155012,171.84263580143244,173.29547240248513,174.81146719005943,178.3114543613629,186.43486542195154,184.9654922023346,191.522714211118,210.5736085235301,200.18620461777834,189.96936916409595,180.4249459810694,183.0846700717514,188.24715357134863,196.54689162238688,197.73589447848804,208.48859692054077,217.43553577328413,219.23937700123514,226.44499721268903,218.04646452156422,213.17708516551528,208.976010121742,211.4181903598591,217.64602528446872,214.4024080345184,219.14409423319606,231.61895600953272,236.63231682465545,229.7151749285737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1987-09-02 23:14:02+00:00,192.9425727524048,186.91544110398817,179.3844571001161,182.37892935259322,184.0681111140364,190.4890367253858,191.33528804515475,195.2105751105435,190.2991212965517,193.11202623951374,192.00910101808017,197.7220690390845,195.6578888513937,195.40409032435736,206.66750041384944,208.28718522261403,214.9432451997577,214.42604604785694,224.95447261963713,223.50798890017074,224.7651104067864,231.9369332087684,233.14211145821517,229.0536889387821,235.0655461153379,245.4440605933517,245.3814093394662,238.14838872760396,237.8088133638901,229.857098704582,227.39825086197135,225.8190799387389,235.1927015173804,243.67889927602553,242.8194943823294,246.34869669246672,249.91656606403865,251.70238746822358,238.30044420171728,220.3001013678615,209.65348824546138,206.87813864298556,208.6609444332352,204.12423583869284,194.8882352457505,206.4339827400315,198.9453457733717,206.9983305616039,210.76921725853506,213.2271251076822,213.31388482773355,223.82014378946718,220.43527843085172,206.18878237703498,208.40160194632986,210.16550126405676,205.1543651153248,204.42634714990794,205.20883386239223,206.9781947808072,200.83821743087472,198.00064566648655,199.6581134601394,189.27634649466586,186.71537584240883,184.40571687524618,187.14120176184903,174.42779254105196,173.2100196165166,180.60934320375117,173.33236036144552,180.83460373594895,183.19980652294583,194.55753640031796,195.87002701225794,189.2216905599202,182.07942524306347,179.360934347067,190.85100679719582,184.1705529769643,179.2281455995943,184.54992241411577,188.0644412836419,188.0277132225028,190.0761436194124,198.49194230819103,190.1046002372589,195.17752054794244,205.0717478424049,208.62235661071662,211.7895454946589,210.1130073433807,214.29669604374754,211.99627540250634,221.84017015545112,220.11767503242007,211.2540447105777,206.56180835453785,200.44898610008667,212.88689258696166,211.13213914693412,217.70554417065966,223.2629802496914,238.81585453668822,233.93466147386846,226.18423929418844,224.56691010899473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-10-04 23:14:46+00:00,188.7336217660296,187.90825635723556,179.99319538188408,189.02049509340446,189.73018990500563,194.79423823906748,193.79094241878693,196.1602522357741,195.20391985218635,196.38411240063678,196.42193183790695,203.4412336414315,200.428972481149,197.86197640636382,204.0346195345894,200.05638123521445,208.17472966644107,213.67078707350052,221.1124562293666,216.54230664636447,224.09097098951483,225.5088028346493,225.47374430559273,228.45902098633334,239.21890297239068,240.92878165552574,236.90431982915024,235.00177936113874,230.40147246271013,221.16008969458076,218.51908995682442,220.80220160855905,228.81262762239461,234.71239205846058,237.21695613598655,236.91472686275938,239.6344104300195,246.55328751221475,231.46239061918396,214.7194174854524,206.44770776700705,206.10850176360697,206.20627286634,200.5820429758755,193.95021861532564,197.00277114652746,196.10346271843142,202.8644502807716,207.2515932452478,215.97196042181903,220.13754141479748,228.88293911330553,224.28366747570584,221.4777967446579,210.67754446937727,207.71694539641794,201.09731120083737,207.32444778505953,202.55151334810535,202.50739033185712,200.38095022839403,199.55151672749443,195.8274767633634,192.16718530510445,185.52919785146676,176.78146894689152,182.8300449118469,174.1781291162281,173.51881634435523,173.59405229972086,167.8819803671129,181.94306825597545,185.99698820347476,186.3654593448447,182.95741395573597,182.3425866396836,178.44849530986735,170.26240752252218,174.68823027032613,171.78952955020657,171.43272100916982,170.53602392291936,176.4519047619862,180.27221290913548,183.5328841506582,184.85358384581068,186.12409142747762,191.25927740803098,193.39936170407083,191.15211203485214,197.5965569554512,199.6401614548893,189.92357497099817,203.33828832759542,211.58763658178947,209.60258642013,208.21037186425485,196.12719610322466,196.08986694191356,199.29971672945146,205.265589108347,204.93099183339064,209.8381917985081,227.3154231558855,231.69864016257188,225.7085538893157,209.33729382444795,216.06891706210993,218.0225073824254,214.2749638069296,221.4017159459507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1987-10-20 23:15:03+00:00,192.89355195965751,195.5927574210547,188.57586388003978,192.8789877688034,194.1782565722915,208.3959931207895,203.7971119650286,203.84089214141736,201.3690885607913,205.22393199639555,204.87268274368398,207.05703155887102,198.2308270709867,201.35118215759232,200.44509420058802,210.5972602545571,211.51752697450436,216.64074391365693,226.73324730738844,226.37822170450752,236.43890773004347,231.80172509749406,231.2032638751874,231.929075274009,242.20904613647704,247.30811607760006,244.59405780771687,239.7280678093733,233.4388692107241,230.1899811494132,225.55530901372882,226.97279579029936,234.64031883499126,240.18863942067335,239.7617480758451,240.40698212977162,243.82104048777364,243.77453729909624,226.1154487273182,208.7235084869837,207.92612368509157,202.91276523052292,204.9250406560105,206.13824371838274,195.67382850165765,200.73509347029352,200.52106965578244,206.73636147464342,210.05719663295233,214.69616814125547,220.37102255351985,229.48238249184152,219.10927964724465,203.8308163213372,207.01139644504082,209.75784390206474,205.83847885118558,202.30407561350805,209.11158032733508,211.15305453935508,199.62848943324752,202.55437215817912,196.04545261526513,196.9836735358026,185.4522304513903,186.70361608989975,178.03481120637696,176.76691641513335,173.04900816093905,182.2188720124547,177.41812864803666,184.34815335776034,183.72863743870641,185.3436118676709,188.27356216615988,185.4364392415922,181.1599808614109,173.49995928439668,173.4624705351347,173.32456814378463,175.02158097021564,176.41323914384424,180.00566847275888,184.91185675510542,186.08251292638096,188.18209971938177,188.90491748629225,190.64557756814762,195.7806609406362,198.34925793072878,197.51158041457387,207.11292824047752,207.6511322597925,217.40410804657455,218.91688876637264,213.6293162460267,211.25745894352406,199.94516166743392,203.0429069362504,210.20194188683368,209.9113432801937,212.3796263473135,220.2430027310205,230.5949111617477,227.59348515221768,224.9406278557057,228.46766351636973,229.42173983135058,234.00223805102112,226.68926482184003,233.29323855492694,241.50640788397735,241.13526168556257,250.02490846159614,248.5382817764314,261.941119203189,256.10481089325333,251.85713119880086,252.8586173230763,251.5910551640087,255.18832523060007,265.45557145053414,264.3326902460204,268.91591849185295,269.7893796801308,266.29339342571143,257.35179432027934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-11-21 23:15:42+00:00,192.92935305227073,179.38599204346306,180.5816001744952,179.126299271838,172.94660156819134,179.19325482153639,192.32116952122593,182.88307539073259,196.41341294542795,196.3335233371834,191.10349970685527,186.66339599437225,195.56867331042474,188.18091238842885,196.94592277936715,193.37576803317833,204.57261777840455,207.60305327643727,206.04740748264683,222.8240112402812,222.40391196687006,223.91493837458626,217.89560101299685,219.2440025053818,223.85653659626934,229.63684530544595,234.3762163130715,228.31607437818673,220.584899774362,218.68436344477982,217.28122081053607,217.31817110744458,216.53030044991328,215.50128411929626,,,,218.67935114726785,217.23134358735604,209.9326649496635,200.78244219063444,203.20924639568076,200.7445286003321,197.3820977592031,,,195.78617782628498,207.92282755976507,221.40074968411722,220.72495266639964,235.35493127133486,238.98885224722113,235.16066533815655,218.46942107158856,210.23972732945492,207.75042202422534,202.34496073443,200.6920377271611,201.03985086464235,211.08470750478583,208.32809552044097,194.15658976853393,194.44016209204193,192.52928765536151,195.8139354456514,178.00551165443215,,,,,,,173.9048131512323,177.12097272647233,179.52169108449678,186.13226896410924,180.38666748528092,172.22546162952537,172.86679578302838,171.26861717139684,170.05533883600665,169.51411903188927,,,,,,,,,,,,,,,,,196.5897945452002,200.16314785215036,204.36872987778182,210.84839547561253,213.89291893501328,215.45255950142237,210.82202815941773,225.81035343447908,221.66166723254472,222.36205127848638,223.67069163969785,223.69745704748073,232.39289784611358,238.91843511586077,235.1654075342051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-12-07 23:15:55+00:00,194.05657537290867,192.40154866780372,193.49671109865568,185.792150604487,195.00399284836388,196.22914863446204,205.0306317761462,205.02916786951585,197.87412618430585,197.4056874584687,197.8893673545538,207.81868669684852,205.352214979982,201.620044377863,203.51480850081165,205.52407645394587,206.52226789539773,214.94413079766056,231.07094672193435,226.77280771610938,232.86359853336853,230.29945205759023,239.34222160517214,233.07708687424332,243.1124122216155,245.11639735370335,249.60539157875013,233.4443581238284,232.24145700731697,227.457783538016,222.37692321624803,224.57053629146841,234.02976199488225,230.8100527274276,230.84215082286036,231.8026147623054,237.32432730153775,238.19831668195198,225.41434326035588,216.89827888115622,207.78053233235943,204.60282214500714,204.72735679254265,202.6726568084388,198.3238422577012,199.13152784612961,195.61521584446268,204.35017513386643,215.80542585348886,219.06466685735487,228.56698489050618,235.68695199890556,228.88891337297989,211.95554025366,212.0441698235489,217.60568540375553,208.32224302189942,208.5887565782248,207.1534393495891,205.26294627660587,206.34799646691084,202.20842482384458,197.36646213435785,195.7826600735962,193.40292756555723,188.87102466727725,191.02638705413125,187.22643902655324,186.90019483280523,188.16540959025264,183.3949792439589,182.32784181054546,184.5835784039147,188.40111327754414,181.56297691281947,185.5832924078925,188.34774830798486,183.46537952494572,181.9651494285155,179.71733507630535,179.74743142368072,177.62975517359507,183.83404916774631,182.61298907356482,189.27695705936412,190.86282787101243,188.60406943530847,191.82396607002465,200.88226645585635,200.57822607110072,207.656233944209,206.23436386467006,202.7584024682347,209.05838967567664,213.9792285841394,213.74351017751846,207.33054259811146,197.90653958791972,201.78719497905254,207.93003640737024,205.91394025496726,222.59564065021098,225.5758303996841,231.84491581185077,227.17947761927434,227.61889256385527,223.9277363400223,221.13888635414537,225.23628371294387,227.626704025733,228.7950330885966,234.05321176904178,240.49737265692212,236.68562595715505,236.18013794998,231.02910070778276,232.10809102242754,242.35816731058532,240.4690062705262,247.72245830395596,258.09454227368843,251.45186960425985,256.0531142682998,257.9263851133957,260.8211947600167,254.4372200977207,248.9101904698087,249.8348247372222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1988-09-20 23:18:13+00:00,181.87617826671553,183.07126508153192,184.69606980255344,187.46048692408144,194.30566355241527,205.28785644453257,203.3601260388797,207.08411949298417,204.6144959621835,196.4458340049588,200.6864271090772,189.39835075749295,186.38689289419284,194.649403846119,202.45667680556411,204.57707567672728,200.12133783875473,216.78868859003816,215.8339323883653,215.34829228751514,212.68122118281,216.20359282801215,212.00875881991286,219.38354907015426,240.16606250953296,237.3930885709363,233.52704663771362,230.49414110436285,218.59851681369364,216.38704096663577,212.49005406367564,212.42349312686775,217.5432219757975,228.70935031540822,232.93405525044477,234.31077458305268,233.83520742520096,237.88613231888365,228.4034579209009,207.0774240877273,207.54568854939188,199.5165403777729,207.05705454937487,192.1359125495998,188.72688257622275,198.79562750366156,194.32366579665694,206.7552904097553,199.52814430094787,212.63945876280383,213.97268182265785,227.82890464008142,221.58720805195946,214.87898766837662,213.8444288066178,216.0092236271897,217.01736589529318,215.84052730160133,208.24299276444347,211.01003879231436,211.00076352641267,211.96943192398427,210.6286487738335,209.41161626174264,209.12837828484666,201.58706820514433,190.73371275545463,195.29907765472544,194.2905267154941,196.8934399797004,183.6773182465383,184.45322333913202,179.18035049021617,181.1942586008146,179.95826149069285,180.81106957372813,174.2601844332904,178.62226290508536,172.9912743446367,174.43467454432306,182.39929363167133,185.54889310323733,185.75500287155396,185.64414961354717,184.06456951758423,199.34549234176777,196.24091530144202,,208.23849723102188,203.35347997029933,204.36770036065215,201.371548755725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-12-09 23:17:55+00:00,167.96262800583742,166.73122286515155,164.44686572888304,171.23857325502436,164.88227469546624,175.20282048939848,182.96602703114243,190.24262262816845,183.28729228968047,187.52377199366472,181.0471531544621,185.2562994424605,178.7626337890013,185.90042026594634,177.27912165019652,184.43803801698348,182.697619619163,189.55398390768593,195.89656820551,199.7792446222434,206.453010575536,211.71429675615667,205.27907073561246,206.95468407091394,206.81872510173454,209.15715380798176,211.39015796399062,208.18274987010176,206.2468731979641,206.19205064790407,199.22558411651264,194.21879347208187,199.42592607462598,207.66337488420913,211.1448076852706,207.98531374071885,217.84907520052116,222.3543854076904,209.6452239516866,196.99263804421827,196.18473159649048,194.13278951581094,189.19549614104656,181.1615308650535,182.37006214237036,185.8371011478863,178.96465409156974,185.68676719453296,197.9369681261321,206.6849180431943,218.64001152934165,225.3035390336517,227.40720278981095,213.94283327141002,213.31141465452689,203.44576266187624,203.8790664308491,197.79198058870222,200.29938371887965,197.85151517184738,200.12298998221678,189.41006333231667,185.69233990592903,177.69570227125436,168.13512898043666,168.47207932269023,174.0976918785329,172.52219397673994,169.95639418078613,164.4752494914038,159.03661528381804,156.31312721623894,166.18408465949452,163.9834146382519,165.79472876171792,169.17281438235568,163.77977969378057,161.79732743017718,161.49145476666885,160.37127010781336,155.12741748456352,160.4046866344535,163.75329955742208,167.5958202344032,172.93984403081313,175.43718191624552,176.88226775641684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1988-12-25 23:17:49+00:00,160.11636761568266,153.5172972378712,153.3767710886494,151.07970999771774,155.4687443739766,160.18667890250214,168.95094215804818,172.00107695183317,172.616451417838,174.29968549501675,172.69031272512944,165.65927869298423,169.09686496696483,166.9699689974587,172.04665995606473,170.3840146046669,177.23131477232937,174.99160574905255,183.95128401355635,188.123351096526,194.72403776824518,191.8575400137698,186.75499082660505,191.08872526015298,193.03663258137618,195.0030032354148,191.9982500036797,189.08551991733327,187.32432863522214,184.10063604968215,179.1264293692587,179.09183981497878,184.553521924341,192.1915869604212,200.31506975765814,193.71435775550927,207.55239354623504,211.65431259880384,198.5138345970479,189.43844317655237,188.13792388728788,181.7280951171601,177.72592709284413,172.44224626424315,174.64214349738188,174.570553175173,171.87418217980186,177.54508122983418,186.64976591945825,187.71150875657193,197.37249436609025,217.8497166026938,215.43565671845792,209.19451531635497,200.13457234839777,193.48518312724397,183.8876815224412,185.50846883489285,182.57220121271166,189.58616350769404,187.00337509030325,172.26927755602597,170.05238032776106,171.33679557842012,168.62907699079472,165.2387926877956,161.86753348983214,158.6954262575469,154.8621785603556,157.37569047798922,158.39662972705582,134.33304641568063,155.2901716414209,158.49406028573316,155.22327315677043,157.96034424146563,154.32237179153302,151.119159718396,152.20998300198985,147.82133553763467,147.59059232270795,143.37380350674562,152.28781012874506,151.94266605562945,157.5137188081964,158.78138983119206,159.6520223817011,159.85009652935116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
