,dates,usa_HI_0031-0000,usa_HI_0031-0001,usa_HI_0031-0002,usa_HI_0031-0003,usa_HI_0031-0004,usa_HI_0031-0005,usa_HI_0031-0006
0,1991-12-03 20:24:42+00:00,157.74025225295964,170.15245812747588,182.09273932559725,181.48868378594747,,,
1,1999-07-10 20:53:01+00:00,149.46931886319288,151.00836759877356,159.6449947855229,164.624547267285,166.78260345221761,160.63276173019878,185.94055073836157
2,1999-08-02 20:59:19+00:00,,,,,,,
3,1999-08-11 20:53:07+00:00,157.492766779675,165.30066634514242,168.3129303933392,183.54749301839948,167.01340681046452,174.11591956780177,169.40828329057314
4,1999-08-18 20:59:15+00:00,154.17160931224916,158.344982523938,164.5936510955781,169.46369291386597,170.41514189158468,169.20266068700616,169.09780634214164
5,1999-09-28 20:53:15+00:00,163.6377764602733,168.076010871983,173.05334384738336,175.4112388037579,180.77196299738793,176.12223295178268,178.42637250901103
6,1999-10-30 20:53:07+00:00,158.1744605661746,164.21830194767062,185.1978705549657,190.79048770364008,183.0250218628122,175.7199507884343,180.05011366938237
7,1999-11-15 20:53:07+00:00,160.99851764506352,161.42209491674095,185.2546872456891,187.50345646176584,182.06413147274301,172.67080474963436,173.91012000689722
8,1999-12-08 20:59:20+00:00,158.8036428516235,166.17490041172059,167.99292530180156,174.36941502438518,179.02298516239344,180.3969511098404,179.64563628942847
9,1999-12-17 20:53:11+00:00,163.8628834749567,169.8646623538554,168.92772368595953,171.19607034596524,167.39268936521816,189.2201230126561,174.71048678765553
10,2000-01-02 20:53:03+00:00,171.48288631436787,172.29534658682348,180.95361439027195,180.95252239369657,181.93007622910375,184.31506038922723,179.84363478331994
11,2000-01-09 20:59:15+00:00,148.96210761563592,156.83848043713965,158.83115191955244,169.93636039370946,167.25696338952918,168.63865848211603,166.5491590638047
12,2000-01-25 20:59:13+00:00,167.7944777170199,174.29073716337638,173.62248884665075,179.39816778868368,173.36729259390108,182.66356128755882,188.6000742193427
13,2000-02-26 20:59:03+00:00,157.01502284431416,166.22049597674717,171.18612117374067,182.92630048084484,171.9124996570909,170.41674526854618,180.18198233195568
14,2000-03-22 20:52:50+00:00,,,,,,,169.3791227190737
15,2000-05-25 20:52:12+00:00,158.3154109823206,161.57874995117308,168.06657308424968,178.20553084583395,167.35897218632297,164.80903061637517,177.47519643739835
16,2000-06-10 20:52:06+00:00,156.89072667115198,165.92461213107651,173.47252894340247,177.7920537989494,167.6135834606674,165.1360634491951,171.41775690179415
17,2000-06-26 20:51:56+00:00,167.34578792169748,170.8921959504611,174.6830804813382,181.01522584478104,175.31215593897713,172.24825640804752,180.76042531856342
18,2000-07-28 20:51:26+00:00,161.09666191506764,166.09241772898798,171.57260444379298,180.5361104134874,175.15265939632258,173.5558642906529,174.25385428876345
19,2000-10-23 20:56:40+00:00,156.57508284261647,164.42100243486388,165.79237329631883,182.54570790859748,173.5952396685925,169.14390535816145,183.23636204998456
20,2000-11-08 20:56:43+00:00,,,,173.81699334545803,,,
21,2000-11-17 20:50:34+00:00,157.57219328997917,164.39917546485478,165.34013348375655,173.13756680850702,175.12033790336633,164.586870433359,176.37648702612796
22,2000-11-24 20:56:45+00:00,155.93076485001907,168.28541603876303,165.7915235108988,170.02606046614014,176.31213273918615,163.09227406367407,177.4649180900672
23,2000-12-03 20:50:34+00:00,167.00618446048503,172.85894004450762,170.71677274906173,176.974391593973,177.6779235257916,170.02166973333397,190.32973704609364
24,2000-12-19 20:50:39+00:00,157.83390938484257,175.75288364973827,171.94762962303068,174.96509894823816,166.36890503912275,173.2278936798439,179.44795183760633
25,2001-01-04 20:50:39+00:00,175.12824591800464,184.59863599640653,188.6667937410074,194.07856181075977,183.89677681702508,190.36974570904619,199.28148427152004
26,2001-01-11 20:56:53+00:00,159.96255508404485,167.93144962976697,176.12486375917035,181.4653339610267,175.82360585443575,177.3008084584274,181.44292923703213
27,2001-01-20 20:50:45+00:00,167.21988999597406,170.11192317883678,180.62562187304553,185.58651672075462,182.77424975497283,178.62363817630555,190.5210265477246
28,2001-02-21 20:50:38+00:00,156.06621210203483,168.52333871349444,169.5109343416449,176.92075117866088,179.0660986467021,172.7964758058976,180.2326658842093
29,2001-02-28 20:56:44+00:00,151.38578376820055,160.7340253437736,164.73344282393197,171.46371592346114,171.30586701710718,165.32444810987545,168.5302632518222
30,2001-03-09 20:50:34+00:00,162.0643502751848,169.3917566706156,186.40017579920513,187.69487601213822,188.48518812889793,173.2386853588121,183.40829271788908
31,2001-03-16 20:56:40+00:00,,157.82992948639216,161.95282651990817,165.2775252579092,164.6657085797172,156.32588777163366,175.32411610202672
32,2001-03-25 20:50:25+00:00,164.91252250971877,168.59169713817417,174.66807134058533,178.18722948994258,176.04161449557725,169.19343275604723,186.51618784036748
33,2001-04-26 20:50:19+00:00,,,,,167.03349959089365,162.9353788271749,180.44271121014887
34,2001-06-13 20:49:50+00:00,157.32018590436513,169.4436652933157,176.31588600545575,174.63926104050205,173.8061122461124,,
35,2001-07-15 20:49:35+00:00,,,,,,175.44119202020855,181.3628087857743
36,2001-07-31 20:49:23+00:00,,,171.09892474684008,174.73353541385742,175.4437953417219,166.43748898113145,183.6824127794736
37,2001-08-07 20:55:25+00:00,,,,,,,
38,2001-09-24 20:54:52+00:00,157.50483074525002,159.7329185836866,161.7510067575872,182.35152775462936,178.66362096408741,166.30152999456112,185.69283216777433
39,2001-11-11 20:54:53+00:00,156.8343595315963,165.52104789103805,160.79873587773923,174.28732719102385,176.13855541226238,171.90134594353918,176.89829823836232
40,2001-11-20 20:48:45+00:00,165.1601179973975,168.35443941426075,171.13279276137422,179.67212972623472,184.24067597418104,178.6990931006195,179.51609954890728
41,2001-12-22 20:48:56+00:00,160.3926133539466,172.88564871035237,163.21753651050224,158.55049157962836,179.13751993176288,169.01466280318496,175.2603698387538
42,2001-12-29 20:55:02+00:00,163.8388012191499,174.7746355422786,172.9079843181342,167.53967284905855,182.0149224353473,166.0911291711114,173.93577358105273
43,2002-01-14 20:55:11+00:00,164.6351084460765,171.4832735146906,161.1282790549394,167.70165357133226,177.44614126673113,166.37535446243865,174.77188993469895
44,2002-01-23 20:49:06+00:00,148.6151424695379,169.62073301379516,161.60543146418698,155.43056065376106,169.8408614140606,167.7738966489796,170.75614455351118
45,2002-01-30 20:55:12+00:00,140.25270241474888,169.80934309176345,154.31459036697535,159.29287987713832,164.24467568443498,159.3214655246341,164.6668229117747
46,2002-03-12 20:49:08+00:00,159.36817314801235,166.0836023393426,157.22582394276938,163.51767045536977,169.82389286235545,160.3893099926833,170.36797784060508
47,2002-03-28 20:49:03+00:00,149.88516293143323,163.43854371927722,160.91782946980342,167.5068341929694,171.72044324820152,153.78548466309977,168.60587685772995
48,2002-04-13 20:49:02+00:00,161.2722367335367,164.07925647281144,174.73365671606274,174.1321192940089,172.74340435413768,159.17866738637554,180.00125960809945
49,2002-04-20 20:55:11+00:00,160.1022367450258,164.52206219617017,169.33873324647772,174.91563038752813,169.3359619698607,167.74936284206683,175.90293261756526
50,2002-05-31 20:48:51+00:00,148.73704123811214,158.15562290338252,169.8022656759034,165.80469207781206,165.09886552439124,156.7330878554243,163.7856217814007
51,2002-07-25 20:54:40+00:00,149.02072431059304,151.50508870015614,152.71346923364646,164.05161987791513,160.9857081117421,155.601086288059,165.44239839937083
52,2002-09-04 20:48:13+00:00,,,,171.23933372423426,176.64221512559646,174.83790854776112,170.21939040144449
53,2002-09-27 20:54:10+00:00,157.539669854831,160.26181840598565,165.75102147163588,173.948443657325,170.21972425359363,169.15580296322258,179.33427782378456
