dates,nzd0456-0000,nzd0456-0001,nzd0456-0002,nzd0456-0003,nzd0456-0004,nzd0456-0005,nzd0456-0006,nzd0456-0007,nzd0456-0008,nzd0456-0009,nzd0456-0010,nzd0456-0011,nzd0456-0012,nzd0456-0013,nzd0456-0014,nzd0456-0015,nzd0456-0016,nzd0456-0017,nzd0456-0018,nzd0456-0019,nzd0456-0020,nzd0456-0021,nzd0456-0022,nzd0456-0023,nzd0456-0024,nzd0456-0025
1999-08-08 22:19:28+00:00,184.2489238114467,163.24243730071,156.91165138003325,149.74175380560922,137.1926535868997,130.0954687833374,122.56824922850831,132.57434535657308,137.96740731493662,156.5747624755393,137.00444458512635,124.6232116780086,108.94480056061226,102.57162798397327,101.89730169933658,118.17235060919504,120.25454099098009,123.48321244746705,124.58883254899388,118.14992213675475,113.2942330238432,110.4155101354224,108.41987962234899,122.94944655255448,115.87644598499702,112.34021899689668
1999-09-25 22:19:33+00:00,189.00755545358786,164.6938110732313,155.06196636294806,144.489866410899,132.04267430934146,128.4381259148339,131.96622344187182,140.14264817167097,148.3621032716605,151.4696875390726,147.4938313130488,134.4243283405096,124.82571528493341,115.36866328807297,112.67736028926815,118.92220543752366,117.69452295524223,113.2260565572156,111.89068279205726,106.85469242859605,108.8163531480689,102.23694987612257,98.661524635516,113.59691746594348,118.66797007801638,108.73991665049914
1999-11-12 22:19:27+00:00,184.6606850239844,158.1067025197583,140.1428522153894,136.65548031275625,127.76339978072363,122.37792772305627,124.73407385139144,131.51531761214574,139.5550717277753,146.17571869973753,133.32326566811366,120.85329198874362,109.44109008104401,96.89568749713527,86.5634736084434,88.83610786428287,89.37126598414793,85.80240074691785,85.86353160524969,96.90513870294632,94.73474326253253,81.72624698633216,87.10853147104271,88.7453998608144,86.74392441061023,92.11776802649204
1999-11-28 22:19:20+00:00,194.64400524452773,170.50278861051245,153.00054312499228,149.38912758005938,135.1387404570223,129.41568007729452,124.74243400589711,133.69692118785252,135.91259351757003,147.86945755382246,127.94807748781095,115.77949964860292,106.8372116353109,97.2623410812203,92.18014618123709,86.98664770593089,87.8986045876916,91.06900464663617,89.6925162256512,86.42608906564644,88.6556080999901,83.82448406748856,86.25254172049267,97.88702087686835,102.10679599221893,96.11841471302765
2000-01-31 22:19:21+00:00,186.00124054902503,170.49409995822657,150.74212138763752,143.48393060596888,134.34671464945515,126.14146770572944,126.32137053158708,131.8439230387242,136.87188786860423,136.81249881029225,128.66954244868438,113.451438053771,101.79555412474635,95.15380170239281,94.650824242129,99.90901940228638,100.42398592701247,97.38341671590265,89.63467575495734,90.86917375605782,93.16680245927658,86.55749205904229,94.46900386278911,108.13077460105428,116.34647553224967,110.7604064161759
2000-04-20 22:18:51+00:00,159.61019307091254,148.65119264814243,134.918058291587,127.00596144782124,115.17584109268432,109.56399105599041,105.92265142884406,117.34720577593129,128.90284571615766,139.10095333048514,124.79871539137137,105.43916343174168,96.98172078502255,86.10820671718159,89.17557455116692,92.61352527591207,101.52934906901804,100.58656938428943,96.80148263292396,96.7292532788681,102.03581506821226,103.89675306043652,102.49328723922748,113.22741145836672,117.09802793470475,112.47207719080969
2000-05-22 22:18:33+00:00,,121.34932694935074,111.44350464193035,105.54884381101854,102.44905417165076,97.70081982543434,91.28158419940425,94.20551083463238,109.34051710858554,116.03242032007945,,,,,,86.39708754815318,103.73640855381014,123.92211940399251,125.62938633829197,129.11433101638667,,,,,128.01797184907468,120.20397402343511
2000-09-27 22:17:00+00:00,178.87445933686672,165.54597485487022,155.2234004090424,152.05319260724377,136.3122017425516,128.7637750691252,134.23806420441997,147.59475643018322,144.64241452382507,154.80410746333146,144.35886769757278,137.19586619903038,129.109502956624,119.45317918126295,125.1540052628264,127.82518083165309,132.2181205384085,130.26484260048167,124.82141487709396,118.75766748050948,117.92994227268434,119.78809519520291,121.32075929231321,129.8722027285836,122.85946675633878,119.88721359472248
2000-11-14 22:16:54+00:00,170.23531768794976,151.57166051758713,140.4834824276279,133.2044439433952,121.94403657066928,118.80985759646526,121.0073100469408,127.56740516101178,141.17796654536326,147.43918504310062,127.8653118244932,123.41779783431276,110.77627961201756,104.65736674550146,101.04890075729853,101.30022546912824,109.17885265634264,100.67780774763638,96.10314254918508,88.99224817906749,92.08668671346538,88.34103133520448,100.22296397222372,108.66455451818652,107.88788929212312,101.80947842995796
2000-12-16 22:16:59+00:00,165.2184704032953,151.87155969163274,137.31793272063584,134.25487040252008,119.47928008092487,119.51497737946724,123.78870601423033,123.11788122323506,133.9138372368429,139.62196709053427,129.23194029232505,120.6346940123284,112.92987666457994,107.04460393147424,105.79758311600389,110.1494643844218,107.47060500984053,106.57103278424243,106.38658670310016,108.88409605072717,107.88341235625951,103.05481954713224,105.42999025924634,106.18402592428417,116.54140262281084,113.19326206121772
