,dates,aus0180-0000,aus0180-0001,aus0180-0002,aus0180-0003,aus0180-0004,aus0180-0005,aus0180-0006,aus0180-0007,aus0180-0008,aus0180-0009,aus0180-0010,aus0180-0011,aus0180-0012,aus0180-0013,aus0180-0014,aus0180-0015,aus0180-0016,aus0180-0017,aus0180-0018,aus0180-0019,aus0180-0020,aus0180-0021,aus0180-0022,aus0180-0023,aus0180-0024,aus0180-0025,aus0180-0026,aus0180-0027,aus0180-0028,aus0180-0029
0,1987-05-22 23:07:44+00:00,200.41403892447056,217.6216291202262,201.73554944756182,219.7591248217957,229.9026355199925,231.78153105788004,238.04733735691906,233.99412390649542,231.96779140387008,222.0224712362196,234.30397458495986,237.2925572132742,230.47075515309106,212.13070636108444,208.08499173364478,204.65332146288375,205.43234505579596,208.65506445574755,217.09867526877858,214.30846245290493,206.98182267177953,197.5375389552499,195.10974181865285,195.55903894214086,214.4201457380496,209.3511501443939,205.44093376558982,203.15825531803603,200.52662486534476,211.0878115993259
1,1987-09-11 23:10:29+00:00,190.78542789649077,204.4529040992513,180.83506496883973,213.3949807158795,204.91377978236312,212.11411849685555,210.09902514836622,213.71925457412314,218.74615821827584,207.25596936323973,207.11960254688816,218.0508175168086,209.18138401071732,193.56831922830628,207.7479032852151,206.6358383543494,208.72512330642337,202.78035475700574,203.7959249340393,203.01520221834636,196.0397957302878,190.55170769807276,189.55637789319505,205.99529966435682,200.7781085053889,209.19203238908085,202.76956084701777,203.77731589515616,193.15528328698323,201.2777334614097
2,1987-11-14 23:11:47+00:00,215.77553504730344,217.8213389093208,202.11157249104542,227.4350288443811,229.49394108627516,241.08192742845307,243.0093953953829,241.7202725305878,235.92953566633062,214.72508878671155,227.44531565873478,232.66191963421397,235.66373558959955,211.0530825805406,221.6613595953391,228.84796531550052,222.6710580581905,215.72459253079467,224.0205410996302,215.35716145995514,210.79060636971846,197.92690154348193,190.52318492736438,198.9086765456595,214.15595600792403,215.0242847486689,216.59968067235997,207.32029665594473,196.87543402797382,
3,1988-02-18 23:13:23+00:00,210.44168472782223,200.36439263178923,175.13016793823914,210.6128294590709,208.0535595487484,198.69844893287248,202.26884113939963,193.49318437377912,213.35648488225098,208.48694235912228,213.32762457785645,205.30294115920316,205.082223891688,189.95878171357344,197.12211371855705,196.95313656274595,189.15377985759233,201.60351711249405,208.1855869421319,193.0350365375566,177.3536759919649,174.30680018422112,181.05905504273562,178.93093430854526,193.7378261691146,194.6408027982914,189.73252121200483,182.9084823997506,184.01838212318933,187.62141068973773
4,1988-03-21 23:13:41+00:00,199.9672344081259,217.95338477105037,207.3967179574554,219.3964653658789,214.50871132984338,225.95082789236264,232.60809812729042,229.3036947274444,222.54818948107663,212.37442798625216,218.41105246833655,230.18602079426913,228.96124834841623,209.46522586657687,212.89424072279758,204.52867952096062,213.0618017632435,208.6261190928467,209.9181862732337,204.76120515458445,200.09323589428828,188.61429943832997,188.74667965061286,199.7757963539068,209.64775431766478,214.13676468423574,213.55674424585658,211.35701954348332,206.47624650201487,
5,1988-04-22 23:13:52+00:00,201.13137660772878,205.82909354510429,196.97721407138707,221.80322243499637,220.46182566387282,223.4879664167434,234.01964758490482,236.55862812477406,234.271309806726,215.32104197964804,232.41765959484314,239.12848473263563,227.64906695718855,205.50031366195913,209.63271866541265,214.64100492120832,214.42623713877958,208.96348542185635,207.6022815648222,224.81106654989958,199.57890558814614,200.07262358172477,195.0466252579419,211.1476193398966,215.44121473499786,215.13896346642534,212.5327362951674,200.65773885788133,201.62282418609794,210.7036731498119
6,1988-06-09 23:14:15+00:00,199.03470481435588,211.69689713186546,198.03979941764106,219.9471097190002,224.82789826972106,230.0998710370347,240.25571374317695,221.0698385922026,223.1590823548715,216.4029523031734,225.00578905093164,232.49510728817756,219.46744529976337,193.26060864226463,202.23600255618706,193.9289782265306,214.69539960649757,217.3543956241666,205.64206353854098,201.80266991326567,217.54491026907982,205.77305814574925,202.90764751160646,211.45411636620284,213.4787440512019,211.38385295373118,209.32897235525425,209.48245637037235,199.88627563007924,215.49214846863168
7,1988-06-25 23:14:20+00:00,186.90457639718522,201.96243350290842,187.13396347210642,218.2148801150251,224.61651586834626,231.83078560843524,234.93905956571757,226.9098761197988,234.03570606307505,219.28810420890156,233.53916994262886,223.18038109151775,220.54634042108327,210.81053747796977,209.38987483367288,215.25804828636223,220.79892488855722,217.4578104024933,201.1518462780252,200.45197359150256,209.08723809399072,203.48630081264048,201.2440435334383,218.5038515779291,216.37838275895314,214.97945096701005,210.27944960164717,205.5798362820015,206.87179660368957,212.34238068492652
8,1988-07-27 23:14:26+00:00,197.0513119916087,189.02371346331688,168.98465150806896,207.10798181221514,211.77515407352234,215.6922342042822,212.29893410302535,208.4497078234228,215.66907878766233,204.04522204190425,218.41339760299311,212.86333599247584,209.03906386887311,188.21283573280297,204.6057633743094,204.98061368797903,201.36943885841166,204.77962052348676,211.85785905525955,199.20077969488395,190.60629443643677,196.20187808336394,192.64958324231702,195.4562359888208,192.218513516916,201.1033050816763,196.97898335921954,195.94071527909324,191.38335497190172,
9,1988-08-28 23:14:30+00:00,197.1238873575788,205.16203145334936,,214.51422115074917,206.81486189773491,213.75943041282895,215.2080709758578,207.31667894038338,218.33999177057683,209.53428018212168,201.22310825975347,210.39017547179574,202.03699928386226,190.69991270003118,193.29805755486757,202.82768346296024,193.50559004226275,206.57893918346073,200.72922877113066,185.60007479165546,187.3404424841676,187.53465286521003,183.8087176548899,195.80445468545665,196.32729818771065,191.72051629183605,198.18879069984274,197.8319724050476,192.95237428121482,
