,dates,chi0366-0000,chi0366-0001,chi0366-0002,chi0366-0003,chi0366-0004,chi0366-0005,chi0366-0006,chi0366-0007,chi0366-0008,chi0366-0009,chi0366-0010,chi0366-0011,chi0366-0012,chi0366-0013,chi0366-0014,chi0366-0015,chi0366-0016,chi0366-0017,chi0366-0018,chi0366-0019,chi0366-0020,chi0366-0021,chi0366-0022,chi0366-0023,chi0366-0024,chi0366-0025,chi0366-0026,chi0366-0027,chi0366-0028,chi0366-0029,chi0366-0030,chi0366-0031
0,1985-01-25 14:04:27+00:00,275.0242542911931,269.59143303901504,272.84761507090127,263.89058641780287,263.5872921463489,248.25093512987866,252.3579001762389,252.5411419871907,230.1125448919932,260.3089126145367,262.86061276160495,258.43933867174803,247.39292596536401,,,228.28643282428422,229.05862074709512,224.58163092985336,207.35840717362316,211.85785551034354,190.42863332985632,185.41392887523534,205.363431254614,210.1450251061237,195.94725156051874,191.72772372064105,211.02286232671221,207.71376438209825,202.63029396152058,206.42638317137525,202.36341070783152,191.85886991300097
1,1986-01-28 14:01:10+00:00,268.90496375300853,272.23074583283085,281.2147224682815,282.6355466335646,270.0241650150488,262.2332306635099,251.7994827462017,258.74005159471176,249.36450009768615,251.61955301071077,260.9611925319834,257.1996605120057,249.07522873709323,239.58111630958848,232.92003242792308,230.42820367149199,233.296576896436,237.40858261696357,232.31777863786328,229.75721226701438,224.66734253780317,217.3090545685046,208.46939660687485,203.4200473239566,199.11961389023003,195.35689502870105,195.3486788517504,209.55452530568428,218.81471760795404,210.10522975833825,211.09276898214313,213.25331583421928
2,1986-08-15 14:01:53+00:00,253.39125893425137,256.7925062645415,262.82490382110535,258.7866404945865,262.41212580772424,254.4801482643449,240.28442196041652,255.31700088264301,223.71536674764727,251.69648804312482,265.1948960392655,235.11350629338293,228.913283267667,243.3935316104119,230.29652071003682,215.41494694463742,222.32909447251123,219.3032956485165,,212.9327152921419,222.09352257364188,229.75549397792628,219.61608653174775,212.92418166734964,201.16705390540383,185.51277814758788,,205.26776039247667,211.35586478763733,199.75244827834084,196.5918298922263,175.82695950994776
3,1986-09-16 14:00:46+00:00,238.6658157375004,239.35075936209813,235.6489219320528,244.02595011381501,241.96892893653202,237.3492417768061,221.24790823697097,234.8625784502752,238.46743753246884,240.05276962837735,225.31453721641785,206.22487448115373,213.1796120127435,,,,205.31218234018874,207.80859329430405,205.75816769725,200.16656178610774,200.11086282420047,212.31471843226433,206.15701460805224,175.33054890210693,178.4008455203045,,,175.3441948398907,201.65396391708262,188.65399535283544,188.75825891271197,192.1793744906096
4,1986-09-25 13:54:18+00:00,218.96903278652712,186.953051772206,,236.15516733994085,,,,,,,,,,,,,,,160.61916995453333,205.54327169692527,207.02067861517452,211.45703470744056,204.2635211133714,191.81572318922224,188.67680689082988,177.86355228609,176.13909436570955,182.51213127685665,195.2126241236985,183.11357596342862,178.0714047245396,180.6577654706966
5,1986-10-11 13:53:47+00:00,246.79504530195695,249.77933855546777,246.719954665642,234.59128541725883,238.65542166622072,229.35466274269763,211.64191607226564,218.75505928034357,249.65995340063174,247.46899813431156,245.05678888637004,243.56025930059113,225.69508359559077,213.99246693809314,214.13055455515905,209.97209627009354,205.6083903419175,207.53292559063178,217.9161475760518,216.13430452163942,225.3363614927961,218.43391310344686,213.53831955504626,195.90354572081475,188.57361491307194,179.17013081043257,178.46574723504216,194.6761697611777,208.2525446719375,194.2738222889656,193.99163201587857,195.18404635036126
6,1986-11-03 13:59:10+00:00,233.04587097577587,247.92880166056688,258.8437400169752,255.6172132997675,249.69712781892972,253.1675515973657,261.02859594035095,261.2071463319004,253.7251956686326,251.13812774154226,248.73190556817684,252.42683999340122,242.0947068315916,226.21226590893562,231.30824781921962,211.4216641983106,217.9809688807782,220.63545747828334,230.12672637677824,215.51547381739633,223.78260733604256,220.76304551675022,230.83045267283464,220.23005916171653,206.4407664001986,200.34079053369672,195.94026926628734,205.309939588954,209.65408302575327,213.7742443934797,202.4903743166805,206.27013874882704
7,1986-11-12 13:52:38+00:00,219.76435960554633,240.7055053670449,252.50777563380169,248.4761312638684,238.80124238268942,238.03551994057494,240.4171729931063,260.8260606367746,266.7418997490509,258.61262708749103,258.8749525903456,247.8775817226992,232.61479368927255,227.91666040462752,223.04747502176335,222.32636304736295,212.18633199448792,216.2551484798792,223.40138357332634,213.82936569041172,209.50302316325423,212.6445108730834,208.07909088166244,212.8445623524609,206.221075735469,192.94942406241125,193.33817703098788,202.2699313714803,202.83925763073734,185.86815066520296,200.2745053475105,203.42141629201296
8,1986-12-14 13:52:49+00:00,225.4972984648469,237.09851875801635,236.0943389894223,234.72061092976287,236.63024322981244,233.1556135940521,230.21041876892704,228.9636586298437,241.61743230158058,254.1462533539611,253.78722357019188,231.084854238529,246.03471572111067,232.90475691592383,228.205769327447,199.53524678233654,209.58581231623012,219.34745881520456,214.70174181855216,213.43391931327136,203.61303526517884,203.83580123730164,199.98848146807714,211.82951448762253,204.9361988656437,192.3060019878568,194.35408703411244,201.5926341961095,192.66482751093503,181.9418737190596,184.48388359787688,192.62361054785083
9,1986-12-21 13:59:13+00:00,233.96383433321128,250.74668949990433,256.3088589504826,246.52813143557194,233.84905836580418,232.4926255791959,225.99751779199698,234.43921046730438,246.4943210354846,264.89845708498643,263.3708139348369,260.08690755458093,263.5252528200913,247.19185811049195,229.81045016762096,183.73170489047166,244.3367405464364,247.08777020366207,233.0373646276065,227.79991474230536,229.23103101652868,217.51411087819085,213.10219832489986,219.0753448120261,207.3017037019995,195.48101172474378,203.5218438155034,201.7708951135954,201.18523010290195,200.1706457879574,200.0401141129061,197.95634673611212
