,dates,aus0120-0000,aus0120-0001,aus0120-0002,aus0120-0003,aus0120-0004,aus0120-0005,aus0120-0006,aus0120-0007,aus0120-0008,aus0120-0009,aus0120-0010,aus0120-0011,aus0120-0012,aus0120-0013,aus0120-0014,aus0120-0015,aus0120-0016,aus0120-0017,aus0120-0018,aus0120-0019,aus0120-0020,aus0120-0021,aus0120-0022,aus0120-0023,aus0120-0024,aus0120-0025,aus0120-0026,aus0120-0027,aus0120-0028,aus0120-0029,aus0120-0030,aus0120-0031,aus0120-0032,aus0120-0033,aus0120-0034,aus0120-0035,aus0120-0036,aus0120-0037,aus0120-0038,aus0120-0039,aus0120-0040,aus0120-0041,aus0120-0042,aus0120-0043,aus0120-0044,aus0120-0045,aus0120-0046,aus0120-0047,aus0120-0048,aus0120-0049,aus0120-0050
0,1987-05-22 23:06:56+00:00,168.8916495355124,171.38369738828757,166.46154335894178,183.87924825606424,195.84646537483061,194.6248951246093,191.76420549945144,192.39947105072034,191.71578212672975,188.38263494448907,189.48616987464885,172.21360023600758,179.76105165380696,184.24219802064488,185.0612373012295,191.59876642402898,172.29873760347684,185.76972832714617,197.27033906909637,175.80545826448406,199.102813921352,190.35924316461868,197.51548857833004,178.61095039434943,181.57472826859637,185.1198674815441,201.5406121537487,205.47120033989313,207.59193012761588,195.630775307623,189.40164386976508,182.09322066808298,181.7556020483337,186.47840590648744,190.8453354895813,189.13773912633727,188.93202536064987,185.06429104152343,191.65082616273264,179.5845520177673,182.24542838509063,177.30788136670262,170.95304014773927,170.74059364236103,149.58856574642107,155.31778290808205,178.55339685637605,190.37644923545446,195.92629307064573,202.74181214452582,228.93362396461532
1,1987-09-11 23:09:41+00:00,186.63113253222375,175.00056717922197,172.57865655361726,187.94210214277552,211.76221709202648,207.35933096036842,198.14024015929175,205.96762852346671,199.57966034952995,189.07002276382082,182.83718541632186,179.2070623452153,182.10452178143194,187.76030297565575,193.24946136353338,192.76472929074546,188.27164346164258,191.498111985473,189.5685065884458,,199.42669463567145,201.07397004516602,190.14133906042048,186.5257310560877,185.64060798000614,196.8291726442656,217.16543816690344,217.73026029610094,214.67685332543903,201.69996031745745,200.45422892866316,191.3746341163049,182.75588939119518,191.9765551227761,192.8625012413877,192.57741533281285,192.25959913193387,189.4355021310543,188.68939679414808,196.44087932336996,192.3845971013281,175.67991528165047,176.36339463876976,169.5657025493502,153.21425282698232,158.244589666369,177.60627586886858,189.3458780994565,202.60030712057244,212.8099561562112,229.54950676057766
2,1987-09-27 23:10:03+00:00,216.2110029576173,203.30698426168598,196.96940219692948,200.4955539406551,218.65585005016558,218.0353045344809,214.38094973660918,220.4116429543907,208.90167854461174,192.31386034703561,187.49772377850982,190.82897263732087,190.0441976764165,196.8457104014955,208.59186006078647,208.41678247294058,205.06135731993518,203.68455631168112,199.76599815784223,201.1481626956302,213.03271927131337,204.57503924196342,196.55607345131594,185.72348033573994,185.5343233409088,202.93324735515708,228.39957947332954,239.23821759256293,232.4764197809413,205.05215004706244,202.3735049016288,197.17661360830687,197.09640056383842,201.6849649157569,202.870326119978,192.20167748757183,190.8846876221104,190.04955616947674,193.82320899441197,198.533713795616,197.44627523571577,186.02496862892693,176.93045229218657,175.61520854808995,157.60641431575718,159.8517715351138,178.0960013443429,192.65310111391443,209.61130498396778,217.97167922539685,234.48880408259888
3,1987-10-06 23:04:03+00:00,200.89972895052546,194.763428640399,187.86443914417342,203.06963455977498,219.05998505352196,212.65977237299006,206.0139371992548,212.23449775117953,208.86758190486395,195.07274627216708,184.49855867875002,180.43406755433455,186.85550578919725,194.16047817417203,198.58413003634686,204.83286406329668,195.8031688067398,195.38727102444398,202.31167841637475,197.1405993835976,202.54163844275612,199.77708903016608,191.42369657533288,183.9326857735482,182.33294330812114,193.26754671295248,213.8353312743027,230.0533785609151,218.9473238814759,209.36944272987904,199.67231714592546,188.66009494253152,187.7940318430086,194.0879730433924,197.03410382543208,198.60288596897985,191.87574337019652,188.99212973681895,195.18771816807623,194.61650264281568,189.94743845956225,177.04167116058102,172.86783213549026,169.7929927565211,156.2913253028802,156.15995895742208,167.18302178213108,187.58196311016022,200.56250434567397,212.29825414854253,219.33943290866242
4,1987-11-14 23:10:59+00:00,195.42697747148523,186.19360747507181,180.30907462458245,193.7575980426495,214.83762788865238,205.34030093513303,199.1102335943119,202.3062008102825,197.11530800849636,178.95198975558634,175.28781054074108,171.53483936550575,176.87548950560176,184.34328605954727,193.16541745092002,186.3103540493552,189.43959975562692,192.21149565878426,193.12594833748332,188.11044088771686,200.3921678221238,185.79913656784095,179.01263235157944,173.70872385562822,172.76737896900036,182.21548334246037,207.51635672768913,216.9112685527287,204.657141101171,188.56427574568144,188.8439106742111,182.62424921467155,179.6424968441777,181.75846205332655,187.3521179679533,181.50866000917335,184.38763705964445,169.91522004819163,179.82545846866228,179.84457928303686,182.93789676387587,165.3550828621224,167.6902238329934,159.90606554411346,147.93359323467925,146.21535610563032,166.5141422712316,181.90675343756268,195.28281123568865,202.21770702850142,217.56388790879026
5,1987-12-16 23:11:29+00:00,209.2181191724991,212.55537803361605,197.14920591748054,204.01219571899307,224.39550931064957,216.70398211832034,208.01647203403445,213.85646013051226,220.4346020544883,199.9431846882192,194.10079095674124,187.0887418516831,192.78093798663116,204.32239189805844,200.65424933291104,201.44579339650946,197.23905772291423,202.35560052476905,217.56233832138574,214.55180097749965,220.65465936363893,208.68682620866915,200.31018558881027,189.95957855574824,185.65701427950842,199.70678684047127,213.5399621237494,227.0983609912974,219.64959730269825,215.74220381152125,200.78980675269855,195.06596566454866,200.81002881458176,200.15740150869763,190.98377980216242,197.36454450306047,189.7410947372768,188.25058268306546,189.4538841769957,195.71645562398362,196.16838539174404,184.78240201727243,184.6579818679594,178.6537279765759,164.55859773596993,165.0670533989383,175.81632183922582,185.09679964631758,208.10745936734614,218.13711122548708,236.3903926813732
6,1988-01-17 23:12:02+00:00,163.17886530028545,168.32816577573044,169.15793454601697,174.45753868091407,190.14849086606415,195.7208424392632,191.29310185763558,196.9838021458717,182.24439598169104,166.1725711965088,167.42050329138277,164.19231265760368,171.62362659692116,180.05419633592825,182.13205474776777,181.50255233980337,177.82574743225052,178.38560391521412,170.6243234888657,,,187.43287265692652,173.2372258519072,174.2687950649893,173.4989142865706,180.16833209953523,196.53508811063472,202.36869218614893,193.2522221188797,184.37846617254766,173.71934846820506,164.4931089925381,161.9363345266979,183.08303258462175,179.9805055990922,174.02980641254183,171.3906406167293,167.34882732084785,170.6496952422716,168.50204090313676,,,148.23366558173535,159.7677376452625,144.10354519240894,145.90699080923903,153.692452000837,174.87313337335848,193.84491572838027,194.87493419889876,207.91850024913478
7,1988-02-18 23:12:35+00:00,175.07312822385214,160.60143517152306,153.88244746792608,172.31670670110503,198.01810060044417,200.57345772166553,185.93471398275784,190.0660342943916,189.90719876345025,183.04102153898717,172.9157673409271,167.04536195501203,168.2268207803528,183.73963200381405,183.28721302512528,180.1508418187259,171.40170430515383,167.99671637156857,172.96820085732574,,,191.78197283933378,180.48189747287086,177.51431967290657,171.5342189506419,182.10089157615113,201.16061250215597,204.95164070228282,192.72162791462506,185.56644291929715,178.33616271690676,173.77714745554084,166.43296934340088,167.22267746686998,171.7864894467583,179.71092433039817,187.72131419815958,182.35638063759126,183.26062918963186,170.9670283910344,,,157.27542986134173,148.59869046623902,150.03256630266532,151.90596336408962,165.4869782670965,187.1983004883467,203.2770425881082,208.70906841625518,213.8046815865399
8,1988-05-08 23:13:14+00:00,148.36788172520573,150.80616426989084,157.91442003025116,173.22567488044945,195.80497453508488,185.11516583194182,180.59848070059115,190.86871873657935,189.03947616437407,185.40979634946717,189.79060754698202,183.69842160798623,181.54202614748516,189.35703929916434,170.705120919157,165.04478033256646,152.70456259231773,164.93258050003539,170.08408986275276,181.70868933962282,195.53980605782039,197.747434716237,183.8731685983538,180.9764077731561,168.98191882024094,165.74985836828665,169.42616925188636,187.361715812243,180.5175146578346,185.05612261875052,172.20917602924175,171.59758482409453,158.50708177804472,172.72254728826258,178.6651498075638,184.5626350423264,179.01744124877553,178.84780558042502,168.4504759071026,166.91658790947326,189.4852669003674,177.35510588103648,160.1213071641106,166.34617243077446,161.120063162476,163.99170617618913,196.87414906526476,196.57642559284346,190.99838395464073,198.40956159873141,217.27815786377204
9,1988-06-09 23:13:27+00:00,155.67386461199004,153.13873256844533,142.7205193539883,153.86009623319433,183.07192802689457,187.20746806891154,178.2436598271272,186.0207505980958,182.09408040892015,173.26320090136784,176.304817669786,172.41115209059353,175.18576947342115,177.48406385515364,170.8164290508314,161.9639481634597,161.8649541167705,168.20261918488143,166.5946262214129,167.1389850491982,181.39697427269556,199.43798081915693,183.9629801596139,173.73805735841432,168.65426728779224,168.91153702007676,176.36252527263946,190.90231847799313,188.1825288369909,174.16890683388772,167.61983498960456,167.61360241219847,157.9377794500335,171.28257225495963,178.38208628576825,174.59262192553751,169.18881236398698,168.71529767002679,173.81874745150208,178.23991058468494,177.55708878563934,162.86012955763448,169.3788884363988,169.2375749514705,166.34142563334916,158.33797175381574,165.1023192133211,183.66330092383865,189.95244326504144,194.15905656995005,205.3853278910457
10,1988-06-18 23:07:20+00:00,158.60244390704614,153.97935815053472,152.55845963604907,168.53273778712216,192.6131901444732,193.8341317807323,187.11682470419734,195.02726705320777,193.87296320794843,181.4343748306724,189.73823698516145,174.1559104421277,179.12878237534446,188.87613711567388,183.55081607555155,166.47224235803955,167.66924210512903,168.77853661043807,176.54590451388373,166.6759135487264,197.03274926485508,201.4541333774478,192.3015626998455,180.7558071303806,180.85010048114364,172.5094919795101,184.52872197009097,196.55629873406917,192.24250673885464,185.75909805870452,182.0524597169148,173.6055578359691,167.5104531001828,175.62314200293494,181.97163385803645,173.0541099933709,179.03549966216667,179.3574689577351,175.15568697871365,182.23056072859563,185.21923123253407,176.76618301058915,176.68625070542626,174.00061300758912,166.08864927626624,157.97377060796157,175.99760532246736,194.3955053793365,203.63690695314037,203.06877383225213,209.50015377971445
