,dates,nzd0356-0000,nzd0356-0001,nzd0356-0002,nzd0356-0003,nzd0356-0004,nzd0356-0005,nzd0356-0006,nzd0356-0007,nzd0356-0008,nzd0356-0009,nzd0356-0010,nzd0356-0011,nzd0356-0012,nzd0356-0013,nzd0356-0014,nzd0356-0015,nzd0356-0016,nzd0356-0017,nzd0356-0018,nzd0356-0019,nzd0356-0020
0,1999-08-17 22:12:26+00:00,,205.7332870340834,210.225821283884,201.63168079093492,201.26736291731808,200.11009093210308,195.54985163587187,191.23680788644367,181.85069151494397,191.1005129023174,210.48834052541528,194.31241620189752,175.549678840888,196.69874677292233,191.43475743029356,200.38511861881847,197.63509405551463,195.43287018198183,190.6395765915306,179.40212698164473,154.9997272617957
1,1999-08-26 22:06:20+00:00,,221.4113598596437,218.02405357317232,220.25297956365114,211.53791788307677,219.09799142362783,216.25831488109696,207.76477110409235,199.5822257802198,205.572323248126,211.37844840257787,195.57065281264533,186.07858719517054,207.8705702277738,205.42232676091515,213.50212663462048,214.52598722334258,207.9365493274519,200.59906552656312,200.3538628465359,186.26530599095324
2,1999-10-13 22:06:24+00:00,227.25901384771558,222.64292824857367,226.80742306542834,225.23819225747758,218.26299764886238,,,,,,,,202.28020324523987,216.6974946125021,206.13967605065938,208.64291656938457,204.79717796669766,201.81978303274565,199.1246553731753,199.5255501359907,206.04076732373966
3,1999-11-21 22:12:24+00:00,224.64217815546365,225.87620345058093,222.28472697788413,220.91747928247585,206.14901100047047,216.32936794213532,216.55950197652933,208.81231750964946,202.46748268272518,213.5528788812573,223.041512563661,204.65062092107246,201.43896911993184,223.081254204742,217.57346602532263,225.33214587596507,213.15318734551624,209.31975258574977,206.3009828383939,206.26066556208772,204.40209004369189
4,2000-01-08 22:12:26+00:00,247.50938318461283,228.80518554835842,219.36650788931485,204.76640459039055,213.53533658656445,218.12396668800181,214.59359228669643,206.1448017009621,190.88145014188947,,209.93916716388367,198.89363652402116,199.87834113764947,,217.23026045414562,,209.64674059294592,201.70841243332512,195.7298220664491,193.8046403397552,195.26352713614355
5,2000-01-17 22:06:11+00:00,240.13467604871133,239.79422713666438,230.28094872427823,218.31876118152593,216.61408574906454,219.30585895888953,217.6098337907996,210.63262688917405,200.79230586649112,206.45049272777675,218.7437961317281,209.201475599605,196.5913951095157,226.81411974558205,215.76641088708035,220.92747813506415,220.0154954689747,219.43993302524962,223.56766625275267,218.1893907874546,221.44091820565475
6,2000-02-18 22:06:05+00:00,,236.99829803544694,216.81071834033708,224.38652098059595,222.86044423479387,227.02272994404632,221.78782341448917,208.80739525925117,200.7017219645197,207.05833287206787,218.79938926952042,202.28663989474407,200.03327319878792,222.8136623961984,223.725740233457,228.8033477638432,224.42644462855515,,208.47389303847922,214.77584972965747,211.53771242996623
7,2000-02-25 22:12:13+00:00,230.59776151065464,,,223.71703463789316,,,226.77823894297302,219.494908563213,206.89499390550483,210.31263715180881,224.83151389857247,213.97839777750676,212.1519241009265,,234.6772109548197,,,230.2452853845529,,220.07122991737,
8,2000-03-12 22:12:09+00:00,200.85537124692314,206.49474335947127,200.71856369812235,194.63882394150357,204.34584537950428,201.5557973059743,199.77430571734766,196.81556262489548,188.82822547275936,198.83161431188694,211.66531753787032,192.47304183552305,192.506618094672,218.31784314702344,218.6198604361147,234.71501116602155,,229.2133675071772,,223.36704007551313,217.57338778197595
9,2000-03-21 22:06:01+00:00,,,190.59964243587612,195.88566877549857,186.17135608081531,189.7120703901061,195.7599252408676,188.66907444466983,181.0481025487657,194.1054093949756,204.87605562901217,193.60321913810404,184.0075702568427,203.2364138962484,203.46790760492868,206.98169319106418,205.17852886370122,198.7523444111299,195.238043503866,,201.4772369651131
10,2000-04-13 22:11:54+00:00,225.55124645508036,224.69877282820298,213.6672747083011,197.06548711086862,196.01320386560042,191.67739469388536,183.74697786094382,169.18788149316885,169.2115895719376,187.28482724259038,203.91281161613807,198.94963582986063,200.3355924229975,228.44735303717283,220.82006618959494,219.74874731800668,,221.23800981379944,,,212.84759557229765
11,2000-05-15 22:11:42+00:00,,,,,,,,,,,,,,,,,,,,,
