,dates,per0169-0000,per0169-0001,per0169-0002,per0169-0003,per0169-0004,per0169-0005,per0169-0006,per0169-0007,per0169-0008,per0169-0009,per0169-0010,per0169-0011,per0169-0012
0,1986-05-05 14:36:17+00:00,171.15522535035367,74.42600814977457,73.43413635285579,71.0633452740737,86.59345142707559,59.75927046087422,181.11044027071472,89.29280909949104,66.7274665637699,66.64971951666188,55.89395260159334,61.907891052740354,110.8741142512019
1,1986-12-31 14:30:37+00:00,191.56459064039666,86.91020377081297,86.40233331485715,84.61373049630518,86.66346104530665,66.93702155822128,172.538571252677,94.07317520364386,69.06538852721344,75.12074480875746,64.7188379678377,64.52048236469093,114.19909088885171
2,1987-03-05 14:32:51+00:00,172.68427129652127,114.78897664947999,108.0086988228323,105.11394496374132,103.85644877140855,97.76314134453976,140.93895613216378,102.09132573960242,88.59935798993712,90.0668803424389,89.85737140304191,89.15588092252094,118.42904829018418
3,1987-05-24 14:35:24+00:00,190.805034920818,87.67137725294312,95.8182647114972,97.12700068306866,90.63335105409809,77.48322360566011,165.01150200408094,80.87661876780398,64.94560205730929,69.54558319603989,66.31099530312561,64.41030125905195,114.89219764618312
4,1987-12-18 14:39:56+00:00,193.03708027124208,86.31515992296227,93.05746797617769,91.09920685599546,89.78205186455752,72.1034196431588,172.38205914234513,93.12377005343282,63.68851139728177,81.2934748320663,78.8273793431766,55.3305821675914,108.46650553306816
5,1988-01-03 14:40:12+00:00,195.89150957167874,88.93805281167428,94.70850280626647,99.14580596231913,95.36760968060752,82.88701187191994,171.99318355338602,85.99141614382634,62.931543226998045,80.98421072999194,89.02934986312047,75.72899215400417,111.40182488054485
6,1988-03-23 14:41:20+00:00,177.21398650671014,73.08729535482264,83.47573313683806,83.32575141384463,86.10905855370206,67.36991363645383,,86.0172035134061,66.86717514082954,69.54738093488466,58.807199275331044,70.25202783352385,117.06361282951073
7,1988-04-08 14:41:26+00:00,178.5653029020485,95.06730224767018,102.43475026573078,105.70918347836017,109.50538824043785,91.32311815560323,190.03060612299353,95.20351553819111,91.11743402932471,81.1781949041096,66.11667908619069,78.10648199376809,122.32843113240398
8,1988-04-24 14:41:31+00:00,193.58303074161702,84.51713512690807,105.8094608456521,105.07240297497908,108.11794873835723,91.64386399328575,195.5504859092,120.58423710350678,125.31038661344182,115.14834683813254,85.35798050543183,83.63074887791247,127.87054314435139
9,1988-11-02 14:41:57+00:00,213.81630798816752,95.59772806630811,103.17903323537685,99.7665654376245,93.85615221418503,83.46505173566516,188.83949766828076,98.99037355876399,80.71961003927686,93.894254186113,88.28703444878465,72.63825087719987,126.77403648102332
10,1989-03-10 14:40:50+00:00,215.98320253990758,90.46064920745137,56.427134707573266,,,49.06461287632164,,51.85484193978616,36.736075867055774,,,49.744261157439475,92.58417162561894
11,1989-05-13 14:39:54+00:00,168.10116876893264,77.08392070706938,85.99244996381806,87.24098117938782,90.21999836193888,67.9228368040538,,78.06882213051179,60.57082577516483,60.04136551079714,70.74907671225785,66.59539638150508,
12,1989-10-04 14:36:59+00:00,190.08815693337138,68.39387388951648,94.18984395176706,93.90026581891821,81.94712366553624,85.77937148659865,187.29259596015547,88.14422751831708,61.5476267414115,78.33270561773543,70.98540716947907,74.15251589744038,119.94566126421931
13,1989-12-23 14:34:34+00:00,193.4670386418922,99.58878015162765,78.23902340514059,97.26722075827443,104.26158561780643,92.9958767896943,180.67157226122825,88.96524287562279,75.85824307838041,87.53828168395576,93.34026547470269,81.08246645300676,122.80903151563395
