,dates,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045
0,1999-08-21 21:46:56+00:00,,,,,220.15042185769988,239.78024810176908,,,243.35568304738098,244.42731468233822,,252.49948363195338,247.14906831601598,243.63435757251176,,,209.76942483389044,225.87990289215423,219.68139037180876,226.25172943532357,221.89091456524724,229.15050491027202,235.91361004940956,236.028654438938,225.37668165335722,,,219.97165061737627,217.6692767097736,244.83321285812994,,216.3675030894363,230.41931315618234,258.3992762600175,243.39410550062743,226.51110764196997,228.83871984305804,228.04761748034352,228.6937574121338,,210.06816116751241,210.555049093193,206.96973037547815,,189.7680539802013,200.40050691545858
1,1999-09-06 21:46:59+00:00,-50.68043009185337,,,249.51729997153865,231.82643206090998,264.47037527206584,276.370485496519,274.7020017944862,233.67438182618767,,262.13402427258296,244.76710043642615,255.9096096554572,265.93046011192484,269.0108907833174,213.45905547534622,190.94184160780577,205.40953588451424,206.3241425129844,205.99054848772232,213.91997551986293,222.7068591187766,224.13444996698962,218.44477942175473,,,245.72481803647082,225.83121261315887,200.70072988383515,221.55821910876276,276.31297585322903,237.6839855588222,215.4060551909127,230.86148118983897,236.184432968946,224.17928389886376,230.81602870294464,240.3022098105692,237.92504122689428,258.7091870037724,231.1606320691793,217.27303327844592,222.69628224274916,232.62335181454787,,204.02661752030755
2,1999-09-22 21:47:00+00:00,-43.342580251015065,233.53346046387736,243.94770545013668,254.34528817032552,230.0835525513017,256.3619505469798,275.4486127184798,266.23181560539814,263.2535766208718,267.86908156872954,253.97753392118844,260.4981619404087,263.8280866795885,272.2885244656011,256.2536274914177,229.13185229337228,226.41090885925212,247.86160788254315,233.6541198191449,234.12860849919625,243.44236151335087,252.43753982896718,248.26376584586043,238.86838120690558,247.838089539126,252.12558343737777,243.42953697197652,253.25489038392848,238.27099250588773,262.78917856483764,256.8636151789409,233.84625724465036,230.91187083919922,257.9825728458269,255.10066697964513,254.03757081040527,230.92185918967803,235.6959854627968,239.4252251054919,226.62785068547157,222.3037592248389,217.08053551779219,218.32542786194,206.82227765563218,193.19098635754366,198.92139223829568
3,1999-10-24 21:46:56+00:00,,230.7283474547957,233.7988791666831,249.4237629238929,229.46818840558197,246.2911941123311,,272.1998878046173,264.02567672488516,270.8953451021352,253.3058075051213,265.13968308275855,262.80045759369136,272.8243425120652,263.75587817742667,229.7793246839066,,224.92310156550676,241.09019796935723,242.9604315928497,243.7112172675304,247.25663711907723,253.4761667231458,256.0578097445424,252.98746213192567,261.23878365307655,245.5434134149728,244.41026525208056,243.28534851458485,265.9004480463405,266.6723686723711,252.44410137244847,237.79182489969102,260.1211694217656,256.46022094613255,250.2187761516829,248.80821904570138,237.70160348639905,243.56997755072948,237.5865049972668,224.81754425955154,220.6419402949625,217.93836331773278,200.9475635884588,189.62867145941547,198.74506259763461
4,2000-01-12 21:46:54+00:00,,,242.78341132211057,246.98427406303347,277.85476027959845,255.8663481622607,245.58631796320307,258.6002300722355,244.3229365143037,245.03056180528847,,259.96517018081255,268.33992131230485,260.1506976950746,255.233314619469,,,233.79035589788174,235.36677784373904,242.85371274100908,258.07354174575823,249.42052930939474,246.57553694677927,257.6582297071051,246.7196877942323,261.0255021206636,259.1172176521584,259.34211360139705,253.05703639004116,273.7658762308514,256.99560442394875,,,260.65904691982144,266.5616280114366,259.8265609311109,253.8476663831759,253.0378014626786,255.62644590820554,244.0439332040786,230.4384827376397,229.71497584603657,230.42431580749948,219.1088982116026,218.76617644567136,224.6756606635094
5,2000-04-01 21:46:34+00:00,-48.31415010780994,,,219.71404999028343,212.91509639577095,230.7041353028576,254.63417941157525,237.56094235471394,223.77538440115967,236.47410885520287,246.29078020411646,251.99127517320244,252.4220083774249,255.56189036099983,234.02049208812582,,227.29284996498183,241.25349478136093,219.83880903023442,235.40422346778877,234.44983544643975,246.10258827920853,244.36224383480229,242.91991189355912,229.94511181754842,248.1943298190294,234.31757201391787,230.9437023223095,216.37274569207247,227.58576845030922,238.01227180163016,232.59234515758993,237.70557396596533,257.0243285016862,242.284583878727,236.14668289145848,227.15775389614993,218.32084660689546,215.60005930313488,208.91189420992828,196.82647520016675,205.39933904349596,208.2951072121652,190.78084941162288,185.02416764383352,192.8161013122681
6,2000-05-03 21:46:19+00:00,-45.19407799783791,,,,,,,233.52324815300497,224.79389466161066,225.61056794966777,221.83274460907023,244.4751104256132,251.16777513193182,248.35530067133521,241.6488053907191,224.96844554068224,228.02533188066886,240.34519489645314,223.2370421994766,237.07494320034158,245.39034459173226,249.68697312343835,242.4131766032877,240.51704233446713,233.97466535871857,233.6829055593992,223.43147457165227,243.87074239344776,236.45227969016673,254.63285868361586,242.22520484802286,222.15311511312396,214.89378021098202,242.994695790525,236.56816194187698,225.09319155699498,223.18577893830516,223.68847878199497,226.00510545449768,217.46289668245964,202.6379870292622,208.7731465365746,222.1079784820882,205.36019260078095,201.79609918728758,198.28610264893373
7,2000-05-19 21:46:07+00:00,-26.46473783071397,,,,,,,239.41549704529643,234.72877154867774,229.46980970281035,228.49321296178832,251.34577411713633,256.9961453892662,255.10656403651117,246.26070835582922,,227.55755780907867,237.7373734775246,233.09730535936401,237.15229480141372,247.3858404695688,244.85679795124778,242.59676514591902,237.6563635034033,234.7873212861004,238.5758033078972,229.99448805921998,238.49063930492392,230.1014528464915,247.27686960207836,241.34334931904075,219.03737458441526,217.52011625741505,244.2521584761609,242.9982087410693,237.01075689628135,227.2971356504872,,232.66245897305006,221.47659037913635,209.54777029641824,214.72425513812635,212.6597973771306,200.77671129970767,196.57849969093886,199.39815567752152
8,2000-07-06 21:45:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2000-08-07 21:45:08+00:00,-30.512852374007533,,,,,,,245.73685152922815,234.82052994469169,235.18812226384915,222.67666238710467,249.9227547158223,251.84515834581367,247.99874666018607,236.98768453741351,,,218.94897419539262,217.67718550686567,228.43065364587977,237.70144533864703,223.77378984628163,221.59145619732075,224.11775682855887,223.07552044762392,231.5415806339421,212.2690896555216,209.57139080310878,204.05190741566835,233.77312068005546,222.765651123461,191.43185147919846,194.29058219500806,236.60590001437507,231.230486728482,227.9975342429966,231.37788409430382,224.58694365017783,224.48258271107326,219.1375078075081,199.98644177895133,211.49351056194396,220.523579267998,204.2212549660643,193.21080685728643,205.51065424202662
