,dates,mex0502-0000,mex0502-0001,mex0502-0002,mex0502-0003,mex0502-0004,mex0502-0005,mex0502-0006,mex0502-0007,mex0502-0008,mex0502-0009,mex0502-0010,mex0502-0011,mex0502-0012,mex0502-0013,mex0502-0014,mex0502-0015,mex0502-0016,mex0502-0017,mex0502-0018,mex0502-0019,mex0502-0020,mex0502-0021,mex0502-0022,mex0502-0023,mex0502-0024,mex0502-0025,mex0502-0026
0,1986-04-21 17:30:29+00:00,231.03879458035826,235.22948442157806,237.09918774393387,253.032610269559,256.755995084332,251.3252816816059,247.94777152812455,242.99263597447552,242.95528320874294,238.1950776327944,225.50823867100374,217.9100352329867,212.9399724221819,217.93058724092472,212.45377544280757,214.45710807767966,225.1113335106406,239.4603361283201,247.13244586352738,244.28984023376196,235.73853418743246,230.1223459143321,221.40834303737054,224.1068657143388,221.17223791793094,226.15197496898585,227.61578436138754
1,1986-05-07 17:30:05+00:00,235.60051869921577,245.2005789332951,246.71258614339337,257.66896215833043,261.42114077906996,260.9913718109726,249.58377371768972,245.26312595124352,252.33451006790705,245.2973035249923,233.6842367326055,226.03442250031074,220.03554248584533,216.7262895396976,214.6970854080095,222.87929227842545,227.0097828843082,239.75557356495366,255.14951094294943,247.53432533357386,240.34175428412388,230.2842132589175,225.77012552816112,224.19698711189338,223.45565760651976,224.12835656584085,228.9522841902012
2,1986-09-12 17:25:50+00:00,229.4552214877977,231.95126726144574,237.79064992818263,245.69878802662714,251.79772522063905,266.39329787646415,249.39029491485468,245.9436131061353,248.7791702888192,241.58254011500077,226.19506123727732,223.72673516026373,221.68835749525815,219.8156723040779,221.4457584257837,220.97222602992375,234.71988051089374,248.6943856776468,262.08138269134446,258.39053668847953,248.51895707072308,237.9347006379263,232.8127729139689,224.92013174252625,224.83059757463147,230.7401668811875,231.39213830829434
3,1987-06-11 17:29:41+00:00,233.7011874965308,236.15226310521348,236.4028863393099,252.12082540733152,257.06803006973007,254.8728534707681,240.30058270763416,246.22050178560067,247.27031145263874,246.10751846887555,235.66743243118003,233.9586984306548,225.78451323271722,225.67336587215726,219.0139519326909,220.83333755458014,226.61085455268167,241.14193287574568,251.1827182427839,255.00108305989176,242.96309678635123,238.75692742751343,233.16956279743275,228.1463901611883,225.6930336411432,227.600642213613,233.71343041737546
4,1987-09-15 17:32:04+00:00,247.39880010677547,245.97069983184588,241.11656755372613,257.2444213490535,267.40645372574534,258.1386272904844,256.636455340294,257.73008990397034,256.51329362277,249.04813002252558,242.96683482655158,246.93100195664218,235.16311096131346,230.75118322688238,232.6885089653709,236.34765487953257,247.58254048155956,263.4526742254618,272.9084681903224,268.2106521613052,263.0687185157487,251.8430874233807,241.7953153227721,236.04536953571372,234.1065831210017,234.574260522046,241.64991613174539
5,1989-04-13 17:34:18+00:00,246.3549536744772,,,,,,257.5347158902014,260.29407831163576,,,,260.15087827591447,,243.9947252766741,242.91453124715912,246.41653996209857,251.5744035666571,252.89544938182803,270.9091022726043,263.77426567041596,246.27697163435653,235.46506624057204,237.4790594381764,226.26585762555965,218.78591238804862,213.6847703809698,225.78403504192406
6,1990-05-02 17:25:18+00:00,244.09963248819707,250.20619143118387,,264.8887982954093,,,256.0578288725232,254.03953163064278,253.30243794451752,249.8149343322075,247.25809045879316,236.6005349450724,230.25630125005011,227.92852411081958,223.24744427703223,225.01261935591023,238.11157604168662,234.27585131143786,248.45786205798987,240.06887308949513,228.16711871567225,218.95115903464497,211.9175501852434,203.65192360574866,205.41660779477093,217.40312370830367,228.4432675707588
7,1992-08-27 17:27:34+00:00,224.28939788465777,226.1326675050264,226.4626054327632,,252.64282163023276,250.2057162048647,249.63872759170525,244.53571851204234,246.25499395882156,237.4088717419507,231.30799586364742,228.66630489399694,219.92370043002933,217.0843955921076,215.59416550863367,225.0409679824471,226.32657699887014,237.16956173602443,249.18357714794422,243.0931352635049,228.1607014346327,220.4690574955087,218.82855658014086,212.18969816344713,212.09949924945988,217.31313614983344,226.38262265602495
8,1993-02-03 17:27:03+00:00,230.18134524741367,240.15177035250588,247.12673101480868,263.29118726335616,266.201846408735,253.5919091873076,260.3472694806981,251.75131454874753,251.4499352623186,243.40730445965016,238.1649348247514,230.52653464665332,223.43725643991343,216.67068479891424,217.8302059042708,217.67350438380475,229.4326851002955,241.19917107966492,,,,,,210.30072023670925,212.68142647305575,216.9050571910567,224.5123413165564
9,1993-03-07 17:27:20+00:00,234.5255119892297,242.2691990769832,241.45629609540023,257.0969928051734,262.0290038068458,235.96956915707958,253.92648129947793,254.07914189489688,250.58535254274528,245.84456493172723,240.48324097212793,229.92431309058352,225.12001299613476,219.5493062809314,216.8805458919446,218.55664908329518,226.7767214908225,236.3525331073069,248.2691607708293,239.53043650914825,228.91769411046639,218.07228634342883,218.8072373681775,217.61046967719173,213.97358115428696,210.0088368996812,216.2141716318625
