,dates,aus0198-0000,aus0198-0001,aus0198-0002,aus0198-0003,aus0198-0004,aus0198-0005,aus0198-0006,aus0198-0007,aus0198-0008,aus0198-0009,aus0198-0010,aus0198-0011,aus0198-0012,aus0198-0013,aus0198-0014,aus0198-0015,aus0198-0016,aus0198-0017,aus0198-0018,aus0198-0019,aus0198-0020,aus0198-0021,aus0198-0022
0,1987-05-22 23:07:44+00:00,,184.8982884664215,200.53463715874787,214.76303929763563,205.13942232938885,197.18423652055563,198.38686118433853,193.3771685614732,202.8935700756241,207.51539467160492,211.39060455399976,210.3085864783846,204.89334511236183,207.63783416006476,210.1187964730821,210.95538039710277,210.28215477722696,219.72232560432275,214.3177845412157,215.504431152854,217.41823577156848,217.738341461,216.0217884281072
1,1987-09-11 23:10:29+00:00,211.77277408070597,209.14061165352322,220.68798646614957,230.41222998149487,221.67827988501335,214.9771754657348,221.61876129218754,219.9398062829567,225.34411057285075,218.28069811476033,218.93458735918514,216.61566179988088,214.85203590016684,213.03072356921885,212.75359234250382,212.70404955589214,215.55731457732796,225.12254377425364,224.29930900288656,218.45646570438024,220.46781644351094,212.4286722730549,211.88985046751884
2,1987-09-27 23:10:51+00:00,224.2037643033181,232.9402727004628,244.22908857133808,250.6441032083128,240.95993441669472,236.6505696070338,240.92508160883062,236.5080072542819,244.04271300106348,243.11039732501013,235.08485227633292,239.82537190810277,226.45483300922493,230.71800020649314,232.59433653890892,231.52076512066998,232.1055029684676,233.93080327419108,231.7461529446622,227.77549598256297,224.6237649752604,217.80970266657295,212.27304351508164
3,1987-11-14 23:11:47+00:00,,196.6986178978626,217.3908313774591,224.26965087405407,214.2255862038504,205.93573328033966,215.45862084710433,207.75238363152744,216.72115560046842,210.53337591112697,211.63542243123888,207.66663100658343,204.91430923841838,201.1981242091078,204.3622428015356,203.43421851434968,209.8493971754851,204.44105770873648,209.65971124311537,208.02490611375137,210.17360790040752,204.6023445376559,204.7045261303976
4,1988-02-18 23:13:23+00:00,,195.32122322388787,213.79216498617185,221.83898173874982,209.38180199756948,202.08184846100843,213.57735605630714,214.17907210073474,222.57003291804173,216.310411724363,220.6372682649308,218.1395955916757,206.17482030820827,199.00495606266696,204.58209800408372,206.97647758972255,199.65119155253126,214.13393918946855,207.02546063967014,207.64581114431996,213.75515259567703,208.05908172206816,197.0121852433601
5,1988-05-08 23:14:02+00:00,159.9048593990311,173.29845931042814,203.79090001517045,204.86278011604148,205.34123562124444,203.5654111566837,210.01950760673242,204.66067355523128,210.32777386815926,207.55517841486764,201.45705143821348,196.82676157143715,184.1092021117949,196.3723803430662,195.07943396749874,206.025532314919,196.5877792598364,189.67184097657682,200.4885892142244,197.3211199162705,201.82434257522897,192.09973712589252,198.91452430986504
6,1988-06-09 23:14:15+00:00,,181.14510624010973,194.47075714749576,207.0325872311511,212.3433326211145,202.55759659487958,219.34753376836824,203.59406345114024,199.3484368790732,210.59322284123482,206.63525156589805,200.78807027544138,195.5537388505613,194.2577959501377,208.01701764262637,206.55630904391248,200.60373249648325,203.45692037642382,202.63639999734872,202.36416402237984,203.5958341229957,197.33856548347833,185.39835153005302
7,1988-06-25 23:14:20+00:00,,189.58801511379306,201.01166269778284,225.55881722809426,216.25944660166388,198.93082733176138,227.82962273434404,207.0139331571569,206.90136970114733,220.0261340301159,208.92779144870977,207.10302320233265,193.70525398585056,202.13620856467875,213.68143106750995,204.83790011394254,194.14837248737135,203.59496083668253,208.02858280689435,201.2576176945834,207.52538252871963,201.3992163892964,187.58122666714814
8,1988-07-11 23:14:24+00:00,,190.29470814889575,202.37449588114555,214.71370648423158,206.72054223507888,202.78231061782967,215.9963131490359,206.36806914348296,212.41606171570933,211.138162244099,211.49500137439517,203.04793565194643,196.57587853634277,199.94857445843283,200.00107890903365,201.14167141808386,186.93897469035804,203.91498472220405,207.68790242814865,203.60695557817627,205.8557912486704,199.72850150033375,188.64319402884806
9,1988-07-27 23:14:26+00:00,,192.39921473083209,208.91401294824226,219.50255186440666,212.71307217726223,201.1751044500599,213.38812039344026,212.07827576273127,203.19337652294456,207.9721991626312,212.9245269660162,205.44040151796787,193.0852675290778,191.50394371359013,202.37318963317276,203.02211517614197,199.84859451538728,196.2062416188796,202.25476595287915,195.6004881470557,197.33751361472576,192.94666706110038,172.4843628067902
10,1988-08-12 23:14:25+00:00,166.92900895031252,197.24261822220737,219.38966325414887,226.53854929142585,210.41422384713357,203.81404873868684,215.1641598257625,207.22693968233392,211.99707799311602,211.65958078149023,214.92218746092405,205.33389722887307,193.98172451100214,192.76794263393538,197.93251972678752,197.42908424227602,195.2333934380826,196.43886853581267,196.81092229993016,197.24517220441618,196.49044120098498,194.2786085525827,181.82185296211244
11,1988-08-28 23:14:30+00:00,198.0318929454516,204.87514131215062,226.5219826238539,229.92269159723025,213.81620346337962,218.8673101979935,227.34584139911118,221.71397838557652,221.53810083351277,216.60196495977056,217.916161937736,212.12222599682894,203.2229143148832,201.35595155931193,206.13598840571385,206.39561553237806,196.53564823346233,201.44916189809598,206.94036525411704,199.65709992715952,203.698454233257,189.7933757192714,189.71201929557506
12,1988-09-29 23:14:21+00:00,227.98129313021715,210.11869652313996,232.3124134935268,241.84659448071093,221.82942535671017,214.95931908530696,230.79063910947605,218.22472408985922,231.38309850869302,225.61252585292664,221.24439480169266,215.7272088612088,212.96316348202078,213.55725406715166,208.18734548052325,207.08612625123286,209.00316155341494,206.8957114830842,206.01421881363004,211.42132508310405,209.504193207869,192.1666783191691,189.40069494005317
13,1989-01-19 23:13:42+00:00,249.27158550069865,182.5565191948568,203.5100943183332,216.21228212064537,210.3484276054262,211.99559003255123,219.4513140765496,213.22422243122733,223.9190835079059,209.98773654242495,205.98256307340125,207.83809340429076,204.4078798828752,211.2419381730001,214.20995345534362,224.8414285509978,215.7959394243615,219.47050654063744,229.54215266987595,221.81628925231544,218.57010834165115,196.936476958235,187.00417284387242
14,1989-02-20 23:13:39+00:00,194.6764573670625,183.1170728479525,193.50742960286357,207.5483386463963,205.1206522478199,197.0620788485423,203.81455417443564,198.02180115800795,199.36730923382248,199.35586509240196,204.11148048567966,200.56711837836465,195.35215429674426,192.50679736792196,199.15946959731448,211.1594592164152,188.58546951686972,215.15056865801841,210.980607072395,210.1541109818074,206.80858293828217,194.68212142460445,185.4989528694347
15,1989-03-08 23:13:15+00:00,199.57824579317196,187.73261501160295,205.26271629622047,215.24050439591574,211.3430339606957,202.46457232123785,217.92114283735265,211.76982122338651,219.69277408435872,211.18849871081616,215.05671540454165,210.50897245452765,205.32775005435445,208.71755814371096,210.95505312085166,218.29359007718017,213.1630496864257,224.385144316723,234.08405319254612,226.23620940663866,225.60306271921377,209.0592760307436,201.03416853757193
16,1989-06-12 23:11:41+00:00,,173.09570317216324,192.3594002119758,202.72229229963824,200.42665548906254,205.28991276690618,200.7610462887934,205.71846459551517,201.24133831241113,206.76403904818255,205.67182042475818,212.44715066981874,212.28812163715327,211.3171237613755,221.60201761646422,220.36026563643944,225.1114779171961,229.49196962237943,233.32675636695876,230.47051484114425,229.99244641135013,216.1947270016017,218.57080796003524
17,1989-06-28 23:11:25+00:00,,157.89664248172093,182.4049315412774,195.77116049145795,191.75126936105443,186.9413207334945,198.15828122637052,196.51485684575903,190.97048324373765,206.76437338758248,200.4403049646883,201.88814091247426,197.68786204999978,207.65570182380455,214.10812187402254,218.7756336061856,213.92042044951282,223.154727286858,218.66669452982936,221.70502897181052,216.90673509909251,211.3699602007927,206.1185950402486
18,1989-07-30 23:10:47+00:00,,170.67770061760226,197.64652729460468,208.66518713418327,199.7935528656131,202.1384881180399,199.56440068337957,201.14719989644533,209.67101487243926,211.42325975940594,211.89114968254577,212.80333631870025,203.71973709006357,218.2954754172618,212.4722290698764,225.5637689241931,220.81084980339074,226.15969821700023,233.81943812319815,236.87502578896692,229.2002829795391,222.10974292294935,219.81066088547425
19,1989-08-15 23:10:23+00:00,152.78868690678283,186.4305069128891,197.67865606699434,209.94017612273788,202.02301722152225,188.56521670446986,196.99150840289178,193.9340665419774,202.84678380451035,197.6182975915854,208.93224324372204,207.06798296229502,202.86655891112397,207.2919505677927,207.4290715859504,210.69068798343162,222.79639749688133,225.24847997400744,225.7674828232621,218.17600432890148,223.3000919139504,214.98023363837947,207.71757586683728
20,1989-09-16 23:09:32+00:00,206.60636130585158,191.00529296776455,207.04519903685008,219.98785254633341,207.7926672688895,200.22595735607794,211.6097379167615,206.21272450014754,217.14309471796332,214.94976492150366,220.23923368907327,213.18466492135207,210.64460352761682,212.31935512208318,219.45025676175533,223.96415579759486,241.83871561376438,239.7128634965831,237.99783105580246,231.93761629955267,233.24808681210166,229.0232741910293,215.83273159346345
21,1989-10-02 23:09:23+00:00,209.4710325625841,187.9218388545878,205.94082824733124,211.49253032477966,196.90356713532654,187.97393736049045,200.411334952871,199.6202611248334,206.57488104368127,208.01057195366656,204.37832082458152,213.78584589828372,207.61624187879005,215.00070040854285,207.10580724592802,224.4680922707738,216.07215336586887,222.50800732245432,227.74532459084537,224.65478907329356,227.91966134361934,220.29832175940538,211.31183553587528
22,1989-10-18 23:08:40+00:00,,199.7700716637179,212.9667287069295,220.52756073233448,208.68728608542932,195.12344680062205,202.64577381265505,211.2812563672407,207.62035738238237,201.7529455307193,207.90224230540048,210.8040387929669,205.2550135819537,210.35300187159694,217.05142256114462,215.09072512739442,215.6308835539575,229.23369893200135,231.33255474664435,228.22460811168216,225.48187184013148,212.42583989705787,214.41301886282835
23,1989-11-19 23:07:42+00:00,,188.60929726442183,209.9478432643104,212.02121244324547,203.17251862719496,200.23128301025324,215.29836937412696,211.48709185600558,204.6918197473529,212.06362742492828,214.796441166073,211.6886535221463,213.68293554262823,217.94469480813694,225.1448525259659,223.93020251283966,230.54804494879244,234.3973789957827,235.47174437172438,230.2637816119755,227.0219709956175,221.83946534087565,220.93685539937016
24,1990-04-12 23:03:54+00:00,184.72506139743948,195.24656594954163,210.39060515705367,227.9366851561165,212.98765503273498,213.1716051799107,228.7057116891368,214.2005522483788,219.76206139173425,221.76532693978945,223.56901247345823,218.40381623380543,218.49913206012218,221.47105819545308,227.91337145997477,232.22824656079072,232.10746447369326,242.69577579093695,241.79288430039634,243.94234994362802,238.99145916160248,226.88222222708296,224.7888197869246
25,1990-07-01 23:03:52+00:00,,194.84281993230843,219.1918424068415,234.76252524195752,220.88553822960986,219.32197475578982,229.4988914282781,218.78334485683814,219.80996407675732,220.3245129096817,221.73778071530876,220.59158723863067,219.18147267505466,224.48241246400528,226.30794143516454,225.54119210295048,233.6828740397831,233.57515895480998,231.91888436138876,234.53270414973807,231.6718289676304,223.50100035267303,216.5965513236691
26,1990-09-03 23:03:33+00:00,193.913801432933,189.58247572748925,207.82305566102244,214.6886132542046,203.7917962989962,192.1676855912636,204.29536474997735,199.5272318684274,204.49221002477395,206.7328847167431,206.2197804664778,198.83557383460717,197.30205781373726,200.7300393529189,202.64218439442737,208.77950331441235,219.79924025424907,217.965297303044,217.47006253191108,215.03729178945915,218.5266750589339,215.40403107976468,201.48029738262983
27,1990-09-19 23:03:30+00:00,213.72235959428707,202.2399453591588,230.7416346511434,238.46185677807696,223.0607183407385,209.97547491819367,220.52457630875978,210.9201392654626,217.1480873777564,211.7182943532351,217.83227920363439,215.1784944043503,214.31674155464802,211.7003817281374,212.75247819165443,212.0336944307976,217.6969469180051,215.86715181738555,215.24121590076413,215.31488556058918,217.02697028704497,213.00415946126506,212.7509599424176
28,1990-11-06 23:03:11+00:00,,199.83306465279207,225.13755401046228,236.66682309347954,226.27465725387935,214.7101440556401,225.9372400266123,219.12248017738952,213.9939252017251,212.19268238457474,210.4274974713803,211.13558875784912,208.1162831386749,219.38477030774118,219.41907105995543,213.85762132501512,216.15955964633136,219.46196500656825,219.65026293663388,214.96929826572037,219.533484796938,211.10190697431918,210.05384185474585
29,1991-01-09 23:03:46+00:00,,198.7942867779424,213.80189160088392,216.23227812186877,217.3898502875218,206.9055127370242,212.21879076344683,204.51082563713982,224.7907412554213,214.44453474529593,213.9497005111358,214.06269589632421,211.88879349289968,211.62225344552894,215.65232796598403,213.72837982791233,219.95259340795184,221.85211707926487,225.0231685875575,216.10419609681392,219.44511916852608,209.148612904828,199.86578756637454
30,1991-03-14 23:05:04+00:00,215.9632593134512,195.59061623102517,211.53626680014148,220.42324683559684,212.9443425118244,210.52481142295622,218.18920587481642,210.8508186700115,221.76579856753108,222.3989123481615,219.50393128497248,223.9694213268206,211.5805627243744,220.46065231919656,213.5804901395215,223.55515008874366,216.58324438783964,228.7973641627717,232.21522748166285,228.41948072049186,225.065308650556,218.92094563491048,210.17381588149712
31,1991-04-15 23:05:39+00:00,202.92290362337621,199.27287317155694,208.61702317122905,220.51991457524917,210.30587694284938,206.30387468270965,213.48515524305031,202.14010209784584,217.3860412921578,217.95111392071243,209.70571629116063,214.1493397614619,209.53793801403194,216.7972573098583,214.39238028851432,214.78877312621563,216.21914751350707,220.99657242091524,224.38031464091108,232.5524083214758,228.07807291499532,222.23715077202223,212.13748243164778
32,1991-05-17 23:06:10+00:00,,192.4623113731608,212.4727098248542,230.51875265372115,209.502278071799,212.34187087072507,219.9700758809999,210.60591965647862,220.45853996280215,221.26882244797048,218.83844972754446,216.7931984195936,214.18151725134913,218.56106142306533,219.68859120010958,224.95343723372073,227.93892460710848,227.23250509652436,224.03381019782265,224.9799286580585,218.98741496287835,210.30779162418702,214.57692579471393
33,1991-07-20 23:07:07+00:00,,204.9760924264089,216.07443366923968,229.7943526608553,219.150313722204,206.79404074736854,223.93496694681826,219.09310784523166,222.40755440164364,219.66292278655817,218.60660650864784,214.4056354898429,210.04561084298112,208.90628665151544,216.45943237088346,220.06366922236919,221.9297579470195,218.0953134605885,219.03029736415954,217.3246800080255,217.98746942714985,211.03193047661782,205.69589702395479
34,1991-08-05 23:07:13+00:00,,218.98567205511017,240.38648269222477,235.1202827128138,222.91721778952575,216.30331932673494,226.83316102512902,221.90225635501403,220.41893523050933,221.1370589294794,214.92654298655816,220.76813451367897,209.01194288663797,218.24615842688058,217.22840416279524,220.53592115422296,219.8201478245871,221.82621515776194,218.9915668931694,219.77943175664265,214.41657540449006,202.1712027037869,197.9862264871109
35,1991-08-21 23:07:18+00:00,205.11015540882298,231.83492879551568,245.42093701932282,232.94538381755964,227.16028214993355,221.17895683504523,223.3375099837727,218.17221571757509,222.97238811977698,222.98557811155237,220.10781770974376,221.14917713787452,216.74506707367078,217.81359480420076,210.2199005504849,217.995571814762,216.2971682514304,214.79751063699794,216.99566864783694,213.16222675548624,209.1272255919558,196.1072444934558,185.94786285331023
36,1991-09-22 23:07:40+00:00,238.47233425447007,225.33323518650752,239.77026564905017,241.983273121701,237.72896375805433,228.17044934299832,234.01399855325664,227.9505673518412,232.27937194651813,229.90919357167354,225.87143184947726,226.08198832085336,218.69588627853997,214.3162374054946,219.42011642582364,218.42687934201678,222.8615283112975,225.5374218001118,220.35617292815402,213.15616123716254,213.7062595148027,198.58629389591377,190.07134833605366
37,1991-10-08 23:07:46+00:00,247.6768421818832,238.87125465268628,252.18557968646772,248.1662140279131,235.15672209109593,228.58899516844383,235.33058219143996,230.59405357107164,239.0277541352226,236.74133420871476,231.72519966315573,234.52551343238756,223.1362810438021,224.5126247001054,220.59495463116562,226.03469441052286,224.58814890695444,228.39044714518707,229.99326893556338,223.14996265963384,218.98864108532402,206.0893186781177,194.14020436115422
38,1991-10-24 23:07:49+00:00,250.03880147542657,233.02273915546556,251.01807379928044,257.50082965763505,244.12078389190825,227.05006192208998,237.24516236759374,227.5851367495195,231.47903410751536,229.69064191058382,233.36732326841053,224.75063077926225,220.99685924051337,221.24413624684516,218.50382671410168,215.193089675153,222.29027889392387,218.48142680916163,221.80190270434744,215.30103379462105,219.02711205655137,207.26869559950546,194.61944820043846
39,1991-11-09 23:07:55+00:00,,227.84629677198885,241.05272309927682,248.37512527267813,242.68365702958104,229.03644415270688,240.91701374433546,235.77395012807176,243.4661394429877,235.61270724119277,233.2191250216369,228.63329723044973,223.38827667055426,218.55652165834567,222.27511958007366,223.72920647875048,229.59197687624035,232.1102859605593,230.0860797498535,226.98148002369004,223.75512346085154,206.73994631745325,199.64138662416855
40,1992-01-12 23:07:58+00:00,,223.29434471597546,242.76368711870927,245.00218243843608,234.20199714799017,234.37891756880927,231.58356666475075,222.82796813144327,226.9271991306207,223.19651621597313,223.64806028813425,216.8677733847311,220.62729595725324,214.99860730507737,217.38773818764062,222.62224252275809,215.3046318125863,221.7356054871026,218.82641414340438,221.7017262464495,217.20475215491643,210.41950651305456,205.7268735244947
41,1992-02-29 23:07:53+00:00,217.52472470783442,202.82868066800725,221.86715123304882,224.56747844235642,225.93096756353245,216.89343874214444,225.45837910861607,217.66056124945774,225.7505101808529,216.7837668869625,218.7401876340575,215.31209997051715,201.32503333968353,206.03727064566874,203.29194699629883,207.55086061146505,204.45475329087648,212.5609950215682,220.09038863042588,222.62746104343663,220.66309673787345,210.47073290625158,203.6405718940066
42,1992-04-17 23:07:40+00:00,191.13317209340863,199.291685118294,213.68347217947766,226.29042494688017,217.72353078628328,215.13864710177845,222.39699838599321,220.5849923093573,221.22980378598623,216.7699874121091,214.6774803445376,209.83254507268987,208.21413019487053,213.55842358260483,210.89835726249046,,,,,,,221.46995658097873,212.33328297511932
43,1992-05-03 23:07:30+00:00,152.2958294579625,211.34364855208224,231.60141053074042,236.60557029541727,232.3160207356207,225.21515723833392,231.06475778847582,224.06153552879357,232.73430030183434,227.8114543690505,222.7015015277172,224.02637698373903,219.19901442927727,217.25985955968392,224.7405203768749,223.5251932027551,230.53358301162714,229.78778311944455,238.74055038497164,234.5860083013748,229.9474391104567,226.71176562886095,218.83408071700637
44,1992-06-04 23:07:13+00:00,,212.9853962374765,222.92578574537026,232.80291378159697,228.11089402860344,215.4291866254168,221.85267444766458,219.76346922145788,224.36673883917166,221.32447909508778,217.05081321077506,214.47594275460415,211.7019467102328,210.88871871578888,215.95034698793003,215.89914864123452,223.81406645654988,227.2756573714034,229.5674244773999,228.2682350507905,222.4034827852328,216.72924402017927,213.54456592213214
45,1992-07-06 23:06:49+00:00,200.456845483215,212.37576210051893,239.67481952836008,242.67465578565285,230.99370334830326,224.59814385744713,228.28328897169726,223.89888127005966,224.99906011086549,226.67631657028625,225.79445893304424,223.18047721543343,214.38467147645932,217.70082199213346,216.50790027758674,222.43656819816496,224.2396227727886,222.83841524305083,223.91454001332315,226.62801125351285,222.80200986089258,220.08490690602775,222.01528701017338
46,1992-07-22 23:06:36+00:00,,218.73294528492792,236.28874787156124,239.9087006354106,229.16843403970373,224.96509595634754,233.99525085759745,216.1807553626439,225.66098726498805,223.51870837677055,223.7511964897914,215.07173528445077,212.80747759098327,209.15382296541134,219.41908962847205,219.96408466922787,224.85188081440285,223.30112616660668,226.68697110394524,225.60091743306236,228.30604899443833,224.08843024210987,221.71246251472618
47,1992-08-23 23:06:08+00:00,218.54442843722012,231.2415254794439,248.3763349206467,246.83794118201163,229.80949741811116,220.80443570016448,228.3512937615063,221.9235810659438,227.55327214547938,230.12160395106972,227.9739522928867,226.62926299396833,219.73117050701836,224.00508785629108,218.0819660050114,223.3619591580485,225.35916176454543,227.7564481742961,224.55835319455215,227.03751000568138,226.32294945028173,220.9463242719301,212.5140868921409
48,1992-09-24 23:05:37+00:00,235.99226087139982,244.1169076563155,251.79902970778022,244.58946345990284,239.46500934763753,228.42812056722377,231.70119558545713,223.9986279975812,229.30588805565364,223.47561461328758,226.84944676493566,227.40491135882124,222.00833432487076,219.49773846617666,225.37312316014956,225.09822607802212,227.768676760596,224.9208485995135,222.60670798107284,219.3376028727762,214.48683991848753,207.8686645828334,201.64758928396932
49,1992-11-27 23:04:47+00:00,308.2832667047402,219.10671103619947,243.56127445789537,243.93013678541254,238.2518635552294,222.7970875070994,237.8183519529103,219.36773849396502,221.17875394253187,222.79175343825864,215.2849690715231,218.38653058030943,207.44939184124448,208.81113340541165,205.61028278757195,205.65989084376685,202.8867904458574,213.49630649991045,216.25888878114566,215.9021618287325,215.28020209245636,207.3029093167911,207.4538800563149
50,1992-12-13 23:05:00+00:00,304.55746050040364,208.96451493170937,229.05065350997904,239.6567908670003,223.50157204648514,217.22601727023707,222.95615427349662,210.99467209398077,215.9231263224804,215.5992149944582,211.06259550846298,209.4695018542333,195.99222894936906,206.96195003897517,197.5068936099883,201.47535462224505,192.42502489500495,206.42915931112978,201.3142358877067,201.9762581834355,205.67473890966517,196.9438190102207,207.2156348007142
51,1992-12-29 23:05:08+00:00,298.751623004812,210.0428848264364,233.48447050304088,235.89819306776843,227.77143982655582,217.1227654015071,221.76560318478334,215.79203995201303,216.24733222424584,217.10784618293346,208.4647540733984,209.42385609625242,206.410783030157,207.58741157194103,208.84109493911504,207.47567366115175,,,213.8669878377691,213.52440249308373,220.49907626890254,209.04350739295813,206.9812691407258
52,1993-01-14 23:05:21+00:00,288.7305217460849,207.04769644653393,235.55776492400804,239.66142815635362,231.77628768496714,224.79934623809166,230.33800790031452,218.63896163715415,217.7148685071384,213.62165481966628,210.3507252067275,211.33357692003932,201.98100832351466,205.32972279891186,202.99659412177243,204.94709538219365,203.06132755722078,206.32252343042228,210.04372114497193,208.91343639007766,213.00353020304664,202.2416089231683,200.88638072276206
53,1993-03-19 23:05:52+00:00,216.96309092031842,219.17919318467102,234.16787835156015,240.3525939536867,230.61281098402182,224.40103718975476,228.46054040210132,216.3492486937246,219.8735809308032,215.86767899319875,214.702187935144,216.8953836697588,211.34054520165648,206.33977863920504,205.49223262464974,210.58706847594627,206.4910282122319,206.5511972397617,209.1949033975976,214.6346432596254,213.97890390176354,208.8698691164474,223.0336555045695
