,dates,mex0189-0000,mex0189-0001,mex0189-0002,mex0189-0003,mex0189-0004,mex0189-0005,mex0189-0006,mex0189-0007,mex0189-0008,mex0189-0009,mex0189-0010,mex0189-0011,mex0189-0012,mex0189-0013,mex0189-0014,mex0189-0015,mex0189-0016,mex0189-0017,mex0189-0018,mex0189-0019,mex0189-0020,mex0189-0021,mex0189-0022,mex0189-0023,mex0189-0024,mex0189-0025,mex0189-0026,mex0189-0027,mex0189-0028,mex0189-0029,mex0189-0030,mex0189-0031,mex0189-0032,mex0189-0033,mex0189-0034,mex0189-0035,mex0189-0036,mex0189-0037,mex0189-0038,mex0189-0039,mex0189-0040,mex0189-0041,mex0189-0042,mex0189-0043,mex0189-0044,mex0189-0045
0,1985-09-26 16:41:31+00:00,,,236.7451024386318,,,227.07302672715934,247.44702575661185,256.27982910995195,253.69084304087917,,,,,,,,,,,244.24768188676234,248.17239102002688,247.48681717261715,,,,,249.0210316944173,247.94011099962486,245.7824183330239,244.31088725590007,244.72868933646444,242.86191358059756,,,,242.28537251103114,,245.65575336159554,,246.53264485208717,248.04053723362793,241.7512927400151,242.982738544593,240.6760642344974,,
1,1986-04-06 16:38:23+00:00,275.2773206442298,276.176668350463,273.8046142293139,268.0320459160769,267.11142836689606,264.6744793092038,269.9506542368579,277.27547740687226,276.5652753222976,284.6508072785123,277.29184962675544,288.22275065356285,280.3542232214982,279.13812937939014,279.5188716107406,277.2194103007088,275.81058408941226,279.40585640908023,282.49769350150166,273.49161040720213,278.8259047120759,281.14454293348143,285.53972969264595,278.56764977879607,280.3810130329807,279.62283866481533,272.5023985498524,278.3588028135543,274.61309298014237,278.92981381100725,277.1019598495266,278.8418278159245,279.0018819727672,276.27964549818097,280.3374485909075,278.5853298019099,281.96264179698477,283.3410893360968,288.3562165801552,277.25652142297423,275.38026797578294,268.4347478970642,270.76279374786753,266.1020828273909,268.43260450756816,260.7177404808229
2,1986-04-22 16:38:01+00:00,274.0650754694297,276.1869939864238,271.6449076455545,270.06474922653695,268.3502236850134,,,,283.99468234117626,280.0264895071553,281.06590292042176,282.0226714778119,288.17651538421467,275.13467423566215,279.0362353042459,275.97843894788707,274.6487891966122,282.2548729766059,276.09447092280936,273.7510693345068,275.70599976930765,284.1243288555227,284.3336130911643,273.51680256575617,279.24823385245946,279.28810499646033,281.2981205798263,274.7866636547728,275.19166451191325,277.0738149165702,282.06329460689875,274.9596605428653,277.6257137313535,279.9133251329655,273.59697900757016,278.15914559391035,281.09298183499027,292.71421996635513,279.99462182385736,283.60875032230103,273.96462665328147,270.8056523368913,269.32346117122006,269.395466621296,268.3414384875172,253.78847657984252
3,1987-02-20 16:33:22+00:00,263.8838506198301,258.0240701988581,259.55640175832633,252.60224092140612,256.32681712378763,,,,265.9617862496107,272.581390849754,264.4713962945034,262.42213345990956,257.79235431403936,259.521972004812,260.77028473097477,265.46798265147476,263.62848808947973,265.63785968211437,263.8567761116718,265.24950115559494,262.57182320507513,261.9869944544142,259.0263156205344,260.03203631042464,259.5510406881178,260.74183080782984,261.20555583311574,262.653281429136,265.5208151879079,265.38107617242446,263.26504593659394,265.67633979709836,261.8818270259921,264.6650447855372,263.7984764800102,267.1302659260544,275.7854788095362,277.39476927755135,277.2211701254977,268.8879933953005,271.0169105474452,263.3334494392012,265.1622861950816,262.9365139398514,257.46845206442265,255.670645266531
4,1987-09-16 16:39:39+00:00,214.81819569135683,215.8806088608772,226.38804602629182,240.070529103745,212.9852453894885,228.31769923591597,248.86094781900425,218.5758763492761,232.8693610074521,235.42896622409518,243.54829000146538,241.4080691614404,224.0073122257692,241.80080257308367,246.1987030305552,219.2494575624345,217.21084072256988,245.91192022434527,245.89344555835407,,228.19461946413108,238.60348729655271,242.14420169423545,232.9655221457017,233.63699946266127,218.13389385407316,,231.41579652138955,240.21133780554754,248.73854474238004,240.59399660320761,228.73935697391263,228.17680012432368,243.57832476254882,228.3351191167265,221.36618510918328,241.4091270559497,247.8187836350051,237.09928538066237,229.3619933629219,237.3592120011382,236.78566737974714,229.1646768634206,226.94515488269553,229.70561505942382,207.52147014383854
5,1990-01-27 16:34:27+00:00,241.37147386712934,237.3020344015704,247.33928639378303,247.64420145115892,239.86809537306834,252.9045156200879,249.85656079496525,243.5265545499864,246.8897646837471,253.61250917940075,249.64834831449042,257.03578662403714,245.11645010382287,248.2893903301839,235.35133017995855,243.49851031369198,249.38654399743166,260.8989239387701,263.82360782065757,260.47298486126385,257.7057366092218,258.6505818590364,260.61802698994427,246.75246636240536,250.53837802909447,252.97118922948505,255.91575341910982,250.48300628200934,253.89305749102337,248.2348925177065,251.22239649976677,260.35150869274173,255.21532621932732,248.75942437327978,239.83021774879296,255.38032227441605,257.24877631326257,261.68613483184146,257.01044194557045,247.4305594048761,253.52113015342317,260.4848489845609,261.28934341916136,260.83220900491256,,236.16274144299126
6,1990-02-12 16:33:57+00:00,251.9131487384408,256.2285308605049,253.98921192025756,257.8606789185224,254.69247550424356,259.2661517504489,261.02750509877444,262.87544441748366,263.9132870177925,263.73956064819816,262.20654622940305,259.68657081151883,258.4569021791375,250.5684020874386,260.9958593711457,259.75785628209894,261.20034086067693,260.68316705318307,272.5936490745668,271.4378741230493,268.66056399347264,270.5297841794394,271.4014352879496,265.4354702690262,263.7825985386254,270.2781563282755,260.1382690021501,266.3258146657773,259.864927209014,263.7220771691036,263.3775634214855,266.38949192276243,265.91165535655557,262.37823080771693,262.2793631873259,267.93452421801476,273.11315054123736,269.90246049182826,271.4466583502551,275.00703370836425,271.9467153140094,275.5754291576859,270.116810035646,272.8604005214653,,255.34210014314195
7,1990-02-28 16:33:25+00:00,228.597485286044,227.69507577808312,232.12374718444764,237.30281475008903,240.01394875173634,239.25084428347841,245.49674366078202,236.06945655294294,241.20974867453677,233.43077756024067,234.61782707486137,239.68458055421343,234.20304574735033,238.17421718575238,236.0293842068262,242.13568257604283,241.31921032382658,240.74430545730448,238.67631292490924,242.79844593104028,244.64019433508875,253.9892786460796,250.66466857911175,244.4688652142886,243.55775991374324,247.49871820972135,246.24798342927002,243.05578927532693,247.45864622979408,244.88039171765817,242.62184575441574,244.81755499417577,243.4856518548752,235.83625383512873,234.20261044400783,245.31871641649877,247.2802390559954,254.51136191538916,252.9384476977616,241.76831544499765,249.33296557979017,253.7858001341036,251.95123579554334,250.15130614934336,,233.32210227018155
8,1990-03-16 16:33:16+00:00,249.13853192267155,254.34617013523592,248.55158971726922,255.02910554980184,249.77365639852965,255.70261367642507,258.62928213733375,261.5738893917341,267.20332308283025,251.8301064673852,257.7223812452083,253.50796582215014,246.60415192497362,258.6965672594425,260.6974599578896,254.98045886277404,259.0351518663457,263.71909736392024,261.55817174819157,266.05031305127454,263.02437455046436,261.0124543114198,264.48353804732346,258.5974061400282,252.35490105066796,256.7636857227659,256.69393954463993,253.47339408098057,262.521563878174,263.0997755529434,256.2558465463338,256.2187143674289,264.21767793347124,257.78003437160254,258.8112793296328,255.29894727169636,263.54088902392215,270.35363711050985,269.91042380425637,268.89092697462786,263.6401997588595,266.00725193671644,260.4842398866399,259.9931807032595,255.89428873191693,242.69696511584803
9,1990-05-03 16:32:29+00:00,240.7695591585379,239.3779932513689,250.13876840065345,253.95231609065104,264.6363460872135,273.03843672222365,284.8933723517396,272.66793165632055,265.3013358870297,262.17481585917045,262.82617418582277,266.22126008246363,264.22644848234984,268.4788409544883,267.95498867905445,273.1462414787423,270.48325584122193,277.0605994936838,274.0705550096539,280.22161492304707,273.82407886030086,273.77027572366455,272.937590893289,263.91948017683444,265.5317553217751,270.14963880040045,261.05236503113264,265.7942743308105,268.7402552022257,270.18929939067556,269.13955783044963,264.72634707969047,269.0451918042433,266.5330752882682,266.2386176173367,273.5030018403713,273.8738634188256,280.689868687117,270.7078078810437,274.3557894896294,274.7905297009066,277.974414685643,270.799844970783,267.71996151691775,,251.7609486041396
