dates,nzd0372-0000,nzd0372-0001,nzd0372-0002,nzd0372-0003,nzd0372-0004,nzd0372-0005,nzd0372-0006,nzd0372-0007,nzd0372-0008,nzd0372-0009,nzd0372-0010,nzd0372-0011,nzd0372-0012,nzd0372-0013,nzd0372-0014,nzd0372-0015,nzd0372-0016,nzd0372-0017,nzd0372-0018,nzd0372-0019,nzd0372-0020,nzd0372-0021,nzd0372-0022,nzd0372-0023,nzd0372-0024,nzd0372-0025,nzd0372-0026,nzd0372-0027,nzd0372-0028,nzd0372-0029,nzd0372-0030,nzd0372-0031,nzd0372-0032,nzd0372-0033,nzd0372-0034,nzd0372-0035,nzd0372-0036,nzd0372-0037,nzd0372-0038,nzd0372-0039,nzd0372-0040,nzd0372-0041,nzd0372-0042,nzd0372-0043,nzd0372-0044,nzd0372-0045,nzd0372-0046,nzd0372-0047,nzd0372-0048,nzd0372-0049,nzd0372-0050,nzd0372-0051,nzd0372-0052,nzd0372-0053,nzd0372-0054,nzd0372-0055,nzd0372-0056,nzd0372-0057,nzd0372-0058,nzd0372-0059,nzd0372-0060,nzd0372-0061,nzd0372-0062,nzd0372-0063,nzd0372-0064,nzd0372-0065,nzd0372-0066,nzd0372-0067,satname
2000-12-18 22:03:49+00:00,462.68,547.92,406.40,386.46,372.86,357.25,356.74,364.31,339.53,336.23,335.00,338.99,331.69,338.78,339.06,342.56,356.28,360.71,354.17,359.99,365.44,361.47,356.32,357.84,371.70,369.93,370.40,368.19,369.67,367.40,364.46,352.67,350.36,349.95,356.96,364.80,360.23,359.17,355.68,356.40,359.97,361.50,363.28,364.84,366.79,364.89,365.55,360.79,358.94,355.78,353.73,353.29,356.43,356.63,358.57,363.89,360.01,359.52,355.67,361.00,368.82,371.30,379.90,387.39,387.86,385.20,393.27,389.54,L7
2001-01-03 22:03:48+00:00,462.68,547.92,406.40,393.36,380.18,363.07,361.39,368.03,343.75,340.63,340.64,342.94,337.19,345.36,346.30,348.25,360.11,365.93,357.71,365.73,371.99,368.17,364.25,365.59,378.93,376.50,376.07,372.91,374.32,372.52,369.51,357.95,354.60,355.14,361.81,368.05,365.14,364.30,362.11,363.94,365.89,366.42,369.72,371.87,373.19,369.16,369.09,364.26,361.92,358.58,355.28,355.33,358.13,359.30,365.30,372.88,369.61,369.86,362.70,364.94,371.84,374.89,383.21,392.94,396.65,396.34,402.53,389.54,L7
2001-01-10 22:10:03+00:00,469.33,547.92,416.81,397.44,382.95,365.06,362.91,366.78,347.24,342.66,342.21,344.65,340.33,346.89,347.33,349.43,359.83,363.81,359.37,365.45,371.55,370.28,368.12,369.23,379.61,378.94,377.37,374.67,375.03,373.09,369.56,360.46,357.17,357.20,363.16,368.79,366.41,365.05,362.88,365.39,368.44,369.62,371.82,373.60,374.57,370.53,370.34,366.41,364.10,360.04,356.29,356.14,358.74,360.09,366.84,373.97,371.82,371.88,365.80,367.55,373.22,376.53,384.95,394.69,398.98,397.91,402.93,392.48,L7
2001-02-20 22:03:48+00:00,472.94,547.92,424.73,402.00,386.24,367.98,365.05,366.84,349.58,344.81,344.14,346.99,343.89,346.89,347.33,349.43,359.83,363.81,359.37,365.45,371.55,370.28,368.12,369.23,379.61,378.94,377.37,374.67,375.03,373.09,370.11,362.69,360.27,359.90,365.93,370.73,368.95,367.21,365.34,368.24,371.61,373.36,374.65,375.03,375.83,372.92,372.60,368.75,366.41,362.03,358.90,359.03,361.68,362.52,369.76,376.47,374.18,374.33,369.41,371.27,376.93,380.31,388.21,398.28,401.82,401.73,406.35,398.52,L7
2001-03-08 22:03:44+00:00,467.18,547.92,426.77,401.74,386.73,367.37,363.98,364.01,348.78,344.01,345.02,348.52,347.25,349.46,349.38,352.68,362.40,366.92,363.30,370.74,370.82,373.56,372.89,375.57,380.40,379.82,376.61,376.04,375.00,372.92,369.00,364.64,361.95,360.13,365.78,370.16,368.83,367.46,366.06,369.63,372.54,375.44,376.88,374.69,375.42,374.09,372.69,369.29,367.46,361.22,357.95,358.47,360.88,361.89,371.63,378.77,376.03,376.38,373.91,374.54,377.64,379.86,386.47,398.48,402.18,402.75,404.94,395.77,L7
2001-03-31 22:09:43+00:00,467.23,548.36,442.26,413.83,398.28,376.08,370.31,366.81,355.76,351.85,353.85,352.59,352.02,355.98,356.47,360.59,369.09,372.29,367.87,375.15,376.42,378.95,378.86,380.07,385.81,383.95,387.21,386.56,385.41,382.92,374.21,370.17,366.94,365.55,373.44,377.75,378.17,376.29,376.74,380.76,383.87,386.58,388.20,385.77,385.85,383.00,379.24,374.82,370.05,366.17,363.36,361.40,364.38,367.56,379.42,388.01,384.89,384.11,381.51,382.54,386.06,389.79,392.22,407.59,413.97,411.23,413.15,405.17,L7
2001-05-11 22:03:21+00:00,470.19,548.36,443.14,416.26,401.68,378.09,372.84,366.81,355.76,351.85,353.85,352.59,352.02,355.98,356.47,360.59,369.09,372.29,367.87,375.15,376.42,378.95,378.86,380.07,385.81,388.78,390.01,388.53,387.44,385.42,376.27,379.46,376.43,376.63,378.21,382.28,382.61,380.34,380.91,384.71,388.29,390.73,391.34,381.59,389.32,385.86,382.27,378.35,372.95,368.36,365.59,364.22,367.79,371.81,374.91,383.69,381.36,388.10,386.31,386.79,390.06,386.73,396.18,413.98,420.77,418.52,419.66,414.66,L7
2001-06-28 22:02:45+00:00,470.19,548.80,444.97,415.66,401.30,377.93,373.26,365.32,355.01,349.87,353.35,355.32,353.66,361.90,362.31,365.17,370.42,373.49,367.55,374.56,374.99,379.08,379.60,382.17,384.53,387.56,387.30,383.74,382.72,381.41,372.10,378.80,375.41,375.35,376.29,371.52,374.59,375.10,378.24,382.82,386.04,387.27,387.44,377.94,384.26,379.81,376.41,374.10,371.48,368.06,366.35,366.51,365.31,369.55,370.85,378.73,377.40,386.29,384.27,385.36,388.71,388.18,396.41,408.82,412.68,411.73,414.73,409.80,L7
2001-08-15 22:02:14+00:00,463.96,548.80,440.47,413.79,400.37,376.55,372.27,363.35,353.10,339.27,351.72,356.41,353.84,363.79,364.02,370.62,375.68,378.50,367.93,375.48,371.18,376.14,364.66,379.41,379.90,381.31,371.43,367.90,378.91,365.97,357.61,369.20,365.87,364.94,365.62,359.83,363.30,363.01,366.76,368.60,373.93,375.50,375.69,364.84,370.48,370.62,365.81,362.96,370.00,366.75,368.19,368.84,366.28,363.82,359.81,370.56,367.83,379.68,380.84,386.07,390.95,387.61,395.83,406.07,403.28,404.01,406.48,411.12,L7
2001-08-31 22:02:05+00:00,427.96,484.59,419.13,404.88,396.66,374.04,369.92,361.87,350.41,335.50,347.38,351.98,349.29,358.14,359.98,362.10,370.18,373.37,368.62,371.83,369.41,374.46,365.50,375.94,375.29,377.68,370.29,368.53,376.17,366.18,355.02,367.35,362.98,361.07,361.27,354.88,357.40,356.91,362.10,363.00,368.92,371.27,373.07,362.12,367.65,368.74,363.46,360.48,368.38,365.31,365.66,366.86,363.44,362.74,358.11,367.97,365.50,376.16,375.08,382.01,386.99,383.63,389.19,392.44,387.86,389.52,392.85,392.76,L7
2001-09-07 22:08:10+00:00,411.78,475.42,403.03,401.63,396.48,380.42,376.05,366.20,353.35,338.25,349.55,353.87,349.22,359.50,361.41,360.30,369.64,372.98,367.91,367.95,370.19,372.41,366.62,378.82,381.87,381.55,374.77,370.38,380.77,371.17,363.23,370.63,366.28,360.41,359.89,352.77,355.26,355.60,361.85,363.04,369.31,370.40,372.47,362.17,368.10,368.25,362.57,362.55,372.23,372.26,372.18,373.99,369.77,367.36,359.43,367.77,366.61,376.96,378.14,385.69,391.27,385.35,389.90,389.46,387.63,391.62,394.15,397.56,L7
2001-09-23 22:08:02+00:00,411.78,475.42,401.14,401.24,396.83,382.54,377.87,368.69,354.94,340.21,349.53,351.97,348.63,358.49,360.44,359.78,368.61,373.50,367.87,367.81,369.56,370.65,366.12,377.26,380.25,379.10,374.69,370.04,379.35,371.12,366.14,370.51,366.99,362.09,360.85,355.62,357.95,359.09,364.80,366.04,370.62,370.64,372.33,364.98,371.44,371.00,366.44,364.61,372.33,372.12,371.29,372.70,369.15,367.70,362.24,371.21,370.48,379.03,379.22,386.26,391.32,384.97,387.98,388.47,386.34,390.69,394.20,393.04,L7
2001-10-02 22:01:40+00:00,411.48,435.55,407.89,400.49,395.26,383.63,378.82,367.68,356.00,340.61,348.80,351.80,348.50,356.07,357.14,360.00,369.09,373.85,372.37,368.45,368.24,369.60,364.96,377.78,376.95,377.75,371.87,368.19,375.89,367.99,368.22,369.92,365.80,358.97,356.94,353.52,355.52,355.28,360.24,361.38,364.80,367.29,369.19,361.64,368.45,371.52,368.61,367.35,373.91,373.62,371.53,373.31,370.92,369.81,364.85,372.17,371.88,380.02,380.23,384.59,389.06,381.01,390.49,391.55,388.52,392.45,396.94,397.38,L7
2001-11-03 22:01:46+00:00,402.95,426.58,407.89,400.49,395.26,383.63,378.82,367.68,356.00,340.61,348.80,351.80,348.50,356.07,357.14,360.00,369.09,373.85,372.37,368.45,368.24,369.60,364.96,377.78,376.95,377.75,371.87,368.19,378.88,367.99,368.22,369.92,365.80,358.97,356.94,353.52,355.52,355.28,360.24,366.38,369.55,371.72,377.72,361.64,368.45,371.52,368.61,367.35,373.91,373.62,371.53,373.31,370.92,369.81,364.85,372.17,371.88,380.02,380.23,384.59,389.06,381.01,390.49,391.55,388.52,392.45,398.21,397.38,L7
2001-12-21 22:02:05+00:00,402.95,426.58,416.53,400.49,395.26,383.63,383.49,370.85,357.39,343.25,352.11,353.66,353.32,362.33,364.09,367.08,374.43,377.69,376.59,373.45,374.07,375.25,370.08,381.47,381.14,381.46,376.22,372.48,382.26,372.90,373.68,374.75,372.23,368.22,367.40,363.48,365.97,355.28,370.13,373.73,376.16,376.19,380.22,375.27,375.94,377.55,375.86,373.35,379.95,379.39,378.43,381.38,379.49,375.95,376.59,385.45,384.74,383.46,386.11,390.25,396.12,394.74,397.23,399.32,396.54,397.62,398.21,397.38,L7
2002-02-07 22:02:17+00:00,399.20,418.32,410.13,394.20,393.33,386.36,384.61,374.01,360.93,345.77,352.33,352.49,355.72,361.31,364.84,367.44,372.31,375.42,376.91,372.24,372.63,374.60,369.96,380.37,380.41,380.69,375.09,373.67,382.62,373.06,375.08,377.69,376.90,373.25,371.54,370.84,372.41,360.32,373.30,375.43,377.24,377.94,381.63,375.75,377.37,381.48,380.74,378.11,386.19,384.89,384.00,386.98,386.21,379.31,379.69,389.87,388.52,382.98,386.82,391.72,398.43,397.84,402.31,400.26,397.99,399.34,401.79,402.54,L7
2002-02-14 22:08:29+00:00,397.87,415.45,408.36,393.66,393.00,387.22,386.04,374.87,362.10,353.34,353.77,354.33,357.57,362.68,366.12,368.25,372.41,375.48,376.82,372.73,373.04,375.28,377.25,381.05,380.85,381.16,380.91,380.36,382.05,379.99,381.57,384.23,385.41,384.10,382.50,381.43,382.29,374.20,384.62,384.96,385.20,384.87,387.57,383.58,386.09,388.87,390.43,387.16,387.47,386.10,385.16,388.02,386.42,385.91,386.71,389.39,389.03,383.25,387.15,391.68,398.00,398.33,402.41,400.43,398.48,400.41,404.84,406.27,L7
2002-03-11 22:02:19+00:00,398.80,408.10,412.98,393.92,393.36,388.65,389.60,379.14,367.01,359.87,360.73,360.66,364.82,368.86,372.12,374.94,376.65,377.84,380.79,376.88,378.25,381.02,382.04,384.39,383.80,384.29,383.89,383.71,384.17,381.73,383.56,386.96,388.88,389.17,386.48,386.00,387.18,380.48,388.12,386.60,386.76,384.95,387.85,385.31,388.06,390.29,392.82,390.70,390.46,387.83,387.68,390.28,388.26,386.45,388.30,392.26,392.31,386.34,390.44,394.16,400.95,401.82,406.62,403.91,402.60,403.27,410.16,412.40,L7
2002-07-08 22:08:00+00:00,397.73,401.26,391.46,379.92,381.20,379.16,381.16,371.07,365.39,359.15,356.90,357.88,368.37,367.83,370.97,365.05,370.30,371.68,375.52,371.05,375.13,381.12,380.72,388.91,386.71,388.54,384.31,385.30,380.22,380.20,380.79,387.53,388.43,387.73,384.57,384.50,379.75,377.38,377.82,373.95,376.85,383.07,390.64,379.45,382.20,385.03,385.36,386.51,387.31,383.56,383.39,389.23,381.92,382.24,383.23,384.85,386.12,376.11,382.07,387.75,393.99,399.31,405.56,396.24,396.06,394.88,405.97,398.18,L7
2002-08-09 22:07:45+00:00,397.50,404.75,394.10,383.30,384.42,379.25,378.51,367.24,360.08,355.64,354.66,354.62,360.36,360.30,360.21,358.01,366.17,366.30,370.92,366.36,369.30,376.07,380.40,383.61,382.26,383.15,380.48,384.77,382.19,382.61,382.85,389.17,389.60,387.57,385.35,380.28,379.70,377.01,377.55,372.09,376.65,384.22,394.99,381.05,384.02,386.22,385.11,385.92,386.93,382.30,381.36,388.07,376.02,376.47,380.33,381.23,384.17,379.78,382.51,385.73,391.17,398.87,394.62,390.58,391.69,385.96,396.35,380.61,L7
2002-10-05 22:01:07+00:00,394.37,404.73,388.22,380.80,379.68,368.40,364.82,353.55,348.91,343.42,341.25,338.64,338.23,343.88,336.85,343.55,355.70,357.88,362.31,358.41,361.92,369.47,372.56,379.87,378.03,379.25,371.19,378.34,375.77,372.33,373.44,380.12,375.31,365.70,367.27,367.35,360.88,356.82,358.90,357.38,363.91,382.47,391.77,372.60,374.39,377.27,368.98,371.31,378.85,366.79,373.34,388.45,370.05,364.75,371.91,372.85,371.49,368.24,370.47,376.47,381.57,391.67,387.47,382.14,379.67,368.59,369.35,347.17,L7
2002-11-13 22:07:30+00:00,404.44,399.09,392.94,385.09,383.63,374.18,370.30,360.06,353.18,347.70,345.04,343.51,344.12,347.10,344.65,346.73,357.14,358.46,362.26,360.62,363.25,367.87,370.30,376.56,375.98,377.29,372.50,377.38,376.77,374.87,375.59,376.42,372.75,364.78,366.57,367.03,364.00,361.85,365.32,366.09,370.72,381.75,388.08,374.76,375.01,374.85,368.10,370.23,371.33,367.88,371.28,378.24,370.93,365.17,368.59,369.44,368.10,365.75,367.80,374.39,379.63,387.81,383.47,381.27,380.84,374.00,377.06,360.94,L7
2002-11-29 22:07:49+00:00,406.61,393.64,393.26,385.17,381.99,373.99,370.26,361.97,354.86,348.92,346.09,345.55,346.34,347.77,346.22,347.23,356.23,358.40,362.13,360.74,362.34,365.43,367.68,372.99,374.73,375.95,371.80,376.13,373.28,370.52,373.04,373.73,372.48,366.01,367.77,367.99,364.75,363.14,368.40,367.65,370.60,378.38,382.95,373.32,373.56,371.93,365.42,366.74,366.41,367.88,370.66,374.66,370.18,367.33,369.46,365.30,365.26,368.08,370.44,375.19,378.23,383.66,379.18,378.99,381.74,379.90,383.89,371.57,L7
2002-12-31 22:07:56+00:00,404.53,393.64,397.77,389.39,385.60,375.70,372.41,362.46,355.96,350.53,348.27,348.73,349.91,352.17,350.69,352.91,358.82,361.13,364.22,361.31,362.71,366.93,369.30,374.18,374.16,376.38,372.03,376.55,373.39,372.07,372.27,373.36,373.64,367.49,369.90,368.99,368.38,366.59,371.62,371.30,374.38,381.77,383.43,375.53,373.94,373.30,368.32,370.68,370.67,367.57,368.84,372.73,371.52,368.61,371.75,367.55,367.98,370.02,372.01,380.44,384.04,384.38,380.36,380.76,383.21,383.26,390.55,381.40,L7
2003-02-01 22:08:09+00:00,406.63,393.71,401.72,393.75,389.00,378.72,373.88,364.77,356.70,351.62,350.07,352.04,349.91,352.17,350.69,354.45,357.76,358.91,361.80,359.73,358.19,362.83,368.52,367.06,368.38,369.97,370.49,378.61,375.34,375.45,373.75,376.12,377.99,371.88,373.79,372.22,375.45,374.19,379.19,378.31,381.02,383.37,378.59,374.64,376.10,376.16,374.51,377.30,367.94,366.00,367.34,367.48,370.57,365.69,370.06,370.40,368.84,368.78,371.15,380.04,382.89,381.69,377.74,380.23,380.92,383.87,400.39,401.42,L7
2003-02-26 22:02:04+00:00,400.26,383.68,404.55,395.60,382.08,377.06,374.37,368.99,362.51,356.26,353.85,357.70,356.41,356.52,354.72,358.32,360.10,363.27,364.63,361.49,361.57,365.78,367.43,370.37,369.76,373.84,371.53,378.08,373.87,374.80,372.27,375.17,376.05,370.79,374.14,376.00,376.57,375.49,378.42,376.82,380.16,382.70,378.43,374.94,375.98,376.31,374.87,376.87,369.88,367.13,367.32,367.87,372.20,368.03,374.16,375.10,373.35,372.75,372.53,381.17,382.84,380.59,381.38,385.38,385.24,390.69,407.78,414.76,L7
2003-03-05 22:08:19+00:00,400.26,383.68,400.38,395.60,379.64,378.20,377.41,372.46,364.50,358.68,356.17,359.57,358.21,358.41,356.46,359.74,361.16,363.61,364.88,363.37,364.77,368.61,370.44,372.73,372.78,375.42,373.14,378.91,375.86,376.64,374.45,378.06,377.84,373.58,376.15,378.79,378.88,378.43,380.30,379.58,382.54,385.10,381.53,377.57,378.55,379.06,377.53,379.35,374.01,370.85,370.94,371.06,374.46,371.76,377.28,378.23,376.94,377.00,377.17,384.28,385.11,383.63,386.06,390.07,389.77,395.19,410.55,417.05,L7
2003-03-21 22:08:15+00:00,400.26,383.68,400.38,395.60,379.58,378.22,379.58,375.90,368.78,361.89,359.77,363.04,361.79,362.57,361.17,364.27,365.21,366.87,368.04,366.94,368.64,371.17,372.93,374.19,374.60,377.01,374.52,380.23,377.73,378.40,376.60,379.98,379.07,374.17,378.05,379.97,381.01,380.85,382.81,382.37,385.82,387.68,384.07,380.58,381.75,381.70,380.56,381.11,377.05,373.34,372.98,373.34,376.04,373.53,378.30,379.72,379.68,381.16,381.70,388.58,388.88,387.88,390.81,393.03,394.08,397.70,414.35,419.80,L7
2003-07-28 21:50:04+00:00,346.42,353.96,383.67,,366.78,368.07,376.48,380.62,374.41,365.01,361.56,360.96,360.07,359.41,357.71,359.75,360.72,363.17,365.85,364.41,366.72,372.27,373.94,372.07,372.41,374.98,374.21,382.23,378.49,380.86,378.29,384.73,381.62,378.29,382.99,386.31,384.33,384.36,383.81,382.68,386.70,388.85,386.21,378.75,383.55,385.01,385.08,383.98,376.96,372.18,371.22,373.04,373.76,377.87,384.83,390.90,390.72,391.59,389.27,392.24,391.31,395.61,401.20,401.66,399.53,400.19,427.95,428.63,L5
2003-08-28 22:07:57+00:00,337.71,348.78,383.67,,373.34,366.56,377.97,380.79,374.42,365.10,361.43,359.78,358.69,358.79,359.29,361.06,361.73,363.17,367.13,367.13,370.10,373.89,375.81,372.66,375.11,375.99,373.69,379.61,368.64,369.82,368.89,374.90,371.56,367.47,370.70,371.63,370.44,370.50,382.76,384.30,387.48,388.43,385.91,379.72,383.01,383.86,382.27,378.41,377.39,372.36,372.54,374.38,374.57,380.02,384.19,379.08,380.88,382.75,381.90,388.11,389.31,391.05,394.38,391.42,391.02,406.45,434.04,425.00,L7
2003-08-29 21:50:38+00:00,337.71,337.01,383.67,,373.34,363.24,373.97,377.42,372.66,360.98,356.49,354.62,352.28,354.54,355.69,357.03,357.08,357.51,361.68,362.61,365.14,369.79,372.72,371.40,374.04,373.66,370.99,374.36,366.20,368.18,368.11,373.57,369.46,365.80,367.85,369.66,368.66,369.44,378.61,379.08,382.65,383.81,381.57,376.07,378.26,378.66,374.59,370.18,370.72,365.27,365.71,367.92,374.57,380.02,384.19,379.08,380.88,382.75,381.90,388.11,389.31,391.05,394.38,391.42,391.02,406.45,434.04,425.00,L5
2003-09-14 21:50:54+00:00,337.71,337.01,,,378.75,359.98,367.75,370.18,369.50,356.17,352.30,349.02,345.70,349.22,353.59,354.29,353.99,355.20,358.27,359.13,361.88,367.13,370.45,369.88,369.29,370.80,369.97,370.43,363.14,363.85,363.67,367.06,363.86,361.61,362.08,362.93,363.34,365.27,374.79,373.73,373.09,374.42,372.98,367.89,369.82,369.16,364.95,359.83,360.71,356.83,357.89,361.70,370.02,375.98,381.07,377.55,377.17,379.64,377.59,384.40,384.89,383.16,384.83,380.60,377.22,398.59,440.88,422.13,L5
2003-10-16 21:51:19+00:00,337.71,337.01,,,378.31,353.87,359.46,366.78,370.07,362.17,359.60,349.94,342.58,346.85,351.38,352.65,354.74,358.29,360.55,361.68,365.20,370.95,373.93,374.65,373.76,373.57,371.43,369.04,361.42,362.40,363.16,367.42,364.98,363.66,363.10,365.88,364.92,365.57,372.89,371.98,369.12,369.72,368.88,364.98,366.74,366.33,360.59,357.43,359.47,357.32,360.69,365.03,376.41,383.23,388.39,379.47,374.18,373.35,372.99,378.19,378.42,375.92,378.23,378.79,374.09,405.42,466.45,405.19,L5
