dates,satname,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036
2004-11-22 21:43:05+00:00,L7,,,,269.67,275.24,273.02,271.08,263.66,264.05,268.69,280.26,295.00,313.37,327.97,335.76,,,300.22,293.43,297.56,292.51,296.03,314.01,315.52,310.56,318.44,329.33,,,318.56,316.41,302.36,307.46,333.99,339.20,362.08,387.92
2004-12-08 21:43:14+00:00,L7,268.20,259.10,256.63,,,271.99,272.69,270.56,265.98,263.14,276.45,292.58,307.38,320.33,340.90,321.58,313.54,,290.49,296.69,294.43,298.12,307.86,308.73,303.88,302.67,313.99,328.39,331.12,,,305.78,306.03,335.42,350.27,360.10,383.36
2004-12-16 21:39:23+00:00,L5,,,,,,,239.25,221.78,221.43,232.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-17 21:39:49+00:00,L5,,235.56,241.50,241.91,229.84,249.57,251.23,256.50,258.44,255.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-10 21:43:38+00:00,L7,248.98,235.69,223.54,228.35,237.81,261.66,249.72,248.07,251.80,251.27,260.58,,,296.48,311.42,302.97,292.12,288.20,283.26,277.12,281.44,289.53,298.49,,,289.42,286.60,295.29,294.54,291.00,286.74,289.20,298.07,310.65,320.15,341.61,373.94
2005-03-22 21:41:05+00:00,L5,279.98,275.85,262.38,260.00,250.77,264.36,257.21,264.18,261.03,265.47,268.22,279.13,290.38,317.42,348.56,329.46,308.45,299.17,292.21,292.52,291.44,294.88,301.80,301.15,301.62,300.18,312.74,324.42,327.88,303.44,301.86,306.87,319.45,336.99,336.50,354.51,385.74
2005-03-30 21:43:44+00:00,L7,247.55,232.05,209.28,216.02,,,221.32,231.82,236.11,244.31,250.92,260.25,270.55,291.34,302.57,291.13,286.67,,,273.55,273.87,277.58,282.88,287.08,280.96,278.86,286.82,288.06,286.75,291.92,,,302.72,313.27,324.19,352.26,380.43
2005-05-09 21:41:19+00:00,L5,250.43,232.11,225.47,217.49,221.03,253.43,215.77,228.04,239.59,246.41,259.61,271.33,280.26,290.63,306.69,288.16,284.29,285.78,276.79,266.85,267.48,291.12,299.28,295.56,291.26,294.90,298.90,290.59,293.88,294.98,298.62,302.48,309.32,325.68,337.77,359.34,390.10
2005-05-25 21:41:28+00:00,L5,239.06,228.83,226.36,214.06,223.79,251.56,217.54,228.72,240.52,250.18,262.07,270.89,274.24,285.44,301.28,286.23,292.57,289.57,278.76,274.95,279.56,292.42,298.39,291.72,289.41,291.78,294.92,294.60,294.93,297.11,296.50,303.20,316.51,327.32,339.55,360.71,394.11
2005-06-02 21:43:36+00:00,L7,262.08,259.48,251.89,252.98,,,223.89,246.61,230.05,240.94,253.01,258.75,284.83,,336.46,329.20,304.73,291.15,,,290.95,288.53,289.00,299.93,309.78,,,332.93,334.59,318.83,323.02,,,352.61,353.00,370.38,398.56
2005-06-10 21:41:36+00:00,L5,227.88,219.84,208.20,207.15,210.18,248.22,,219.34,237.27,244.59,256.44,257.31,266.69,283.75,290.76,285.08,284.13,277.93,268.80,267.98,277.03,287.67,299.95,290.23,290.25,300.86,298.32,290.56,290.91,295.67,297.15,298.77,308.96,330.64,338.72,361.75,395.73
2005-06-26 21:41:40+00:00,L5,219.74,209.69,197.45,201.53,212.64,248.35,201.60,208.25,220.53,230.52,239.03,246.48,254.36,270.11,277.62,277.30,284.19,275.98,274.72,260.58,260.87,275.65,280.82,282.43,279.16,287.84,285.04,289.48,284.22,297.34,305.59,299.58,302.94,310.67,330.14,360.66,387.09
2005-07-12 21:41:47+00:00,L5,218.91,205.33,204.23,204.36,208.46,249.61,213.93,222.81,234.93,237.57,247.35,248.89,260.38,263.80,267.30,267.88,275.57,269.75,267.65,276.85,279.79,288.39,294.50,298.79,291.19,287.00,282.09,292.29,292.46,299.24,299.31,306.50,313.35,319.61,336.61,360.56,393.13
2005-07-28 21:41:57+00:00,L5,248.08,234.45,232.74,219.45,220.13,263.38,236.81,245.69,249.06,254.70,255.29,260.86,272.29,276.27,318.45,306.14,291.04,277.58,290.15,284.36,289.95,298.21,309.79,311.10,290.68,286.10,278.37,294.99,297.51,307.40,315.54,317.73,318.38,324.94,339.19,365.99,398.14
2005-08-13 21:42:05+00:00,L5,252.29,238.85,231.57,228.52,223.41,255.12,218.24,225.22,228.33,236.14,249.12,266.23,280.65,291.55,311.03,306.25,303.04,286.77,270.74,266.63,275.12,283.88,290.06,298.39,287.67,298.89,296.01,301.95,306.18,314.11,302.35,303.25,301.20,308.17,328.15,352.56,383.84
2005-08-29 21:42:10+00:00,L5,277.85,275.79,266.34,263.91,264.82,271.89,246.48,254.13,270.16,257.40,265.19,279.32,290.51,305.05,331.17,323.49,320.86,300.97,295.84,307.18,309.53,307.87,302.59,295.59,288.19,284.12,287.72,319.60,341.37,344.49,336.49,331.71,333.98,332.70,346.66,368.57,396.65
2005-09-06 21:43:12+00:00,L7,246.91,236.68,220.94,220.52,221.87,255.90,214.38,220.26,231.16,246.97,250.69,260.35,270.92,,,295.89,291.79,271.73,276.26,274.26,277.31,281.59,291.48,290.48,279.00,,,287.23,294.14,298.19,297.78,295.32,295.93,304.45,321.60,353.51,386.14
2005-10-08 21:43:05+00:00,L7,238.34,223.84,,,205.47,240.49,209.32,211.01,219.48,228.20,239.74,250.62,257.92,267.79,282.16,270.47,,,264.38,261.19,264.56,269.51,276.73,274.08,269.14,268.90,269.84,266.98,,,295.73,288.61,291.14,298.79,313.84,339.87,374.55
2005-10-24 21:43:19+00:00,L7,,239.34,224.78,216.45,221.11,261.44,232.24,234.45,236.12,245.67,253.94,262.81,272.08,290.95,,285.44,299.81,292.27,282.61,276.85,278.80,285.24,300.54,301.59,290.62,292.81,,,296.01,298.31,294.35,298.62,298.31,309.12,326.66,353.03,386.01
2005-11-09 21:43:30+00:00,L7,,,236.22,225.69,226.47,259.01,235.16,238.62,242.62,243.79,257.65,269.48,284.25,293.41,,,303.20,294.61,287.24,277.93,283.26,284.40,299.75,300.12,290.27,297.48,,,303.97,307.90,305.78,303.58,303.85,308.07,324.01,348.80,378.76
2005-12-27 21:43:23+00:00,L7,,,,,,254.34,248.07,252.10,,,259.70,275.88,290.50,314.27,325.53,314.52,314.90,294.73,289.95,290.88,294.00,286.19,,300.67,298.09,287.77,294.69,306.84,,,,,,,,,
2006-01-20 21:44:01+00:00,L5,257.35,242.06,232.42,226.78,232.34,263.75,246.03,249.64,252.77,253.16,271.52,282.15,289.98,306.12,328.60,319.01,307.39,300.24,294.37,294.53,298.59,298.96,308.91,313.04,302.88,293.43,299.97,310.59,309.15,310.76,310.76,314.99,315.42,313.23,331.21,356.79,388.72
2006-02-13 21:44:07+00:00,L7,,238.34,234.77,230.64,234.80,261.39,237.07,242.01,250.00,257.85,268.78,276.87,288.10,,,317.11,307.88,292.35,289.92,287.68,286.22,288.44,297.07,302.36,296.39,295.19,,,303.26,297.55,301.10,305.16,304.33,306.90,327.86,353.93,389.65
2006-02-21 21:44:44+00:00,L5,250.02,230.65,225.46,214.51,220.71,260.45,236.98,230.43,235.23,246.36,252.56,256.83,272.77,288.79,298.09,297.02,291.89,288.13,278.43,272.37,270.44,273.90,280.57,272.69,257.80,262.54,258.47,258.26,256.96,266.99,282.07,291.53,294.52,303.69,316.16,347.53,375.42
2006-04-10 21:45:40+00:00,L5,264.38,253.39,249.63,241.90,246.47,267.10,238.24,241.70,251.13,261.51,266.70,300.11,319.45,343.56,353.90,329.32,326.88,305.53,295.47,298.58,,,,,,,,,,,,,,,339.20,360.03,372.51
2006-04-18 21:44:03+00:00,L7,240.15,227.65,219.50,219.75,225.27,257.73,214.90,225.80,236.39,,254.85,269.43,288.25,307.32,333.35,306.32,300.21,295.11,290.24,285.88,285.47,290.96,,294.06,282.21,292.83,293.25,295.30,293.50,297.76,301.44,301.69,307.57,310.14,333.12,,
