dates,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036,satname
2002-09-30 21:41:23+00:00,256.11,246.28,234.65,231.75,230.76,258.12,236.50,250.73,254.80,255.79,259.34,263.77,275.69,287.87,306.38,300.24,290.20,282.15,279.08,277.52,279.78,286.97,298.50,298.09,297.26,302.16,309.00,320.72,319.54,317.69,327.33,324.35,332.24,336.63,347.71,361.92,390.09,L7
2002-11-01 21:41:54+00:00,274.13,258.05,242.38,240.07,240.74,265.61,249.86,253.74,255.84,257.75,261.82,263.39,278.73,293.54,308.70,298.72,288.45,280.78,276.44,276.98,280.02,290.18,301.90,301.05,302.09,301.21,304.02,310.18,311.61,319.44,325.04,322.57,322.64,321.81,333.71,357.06,388.11,L7
2003-01-20 21:42:33+00:00,275.74,258.19,245.18,244.75,244.16,267.52,250.82,254.31,257.62,258.84,265.01,268.77,283.53,298.57,314.25,303.12,292.11,285.20,279.80,278.65,281.42,291.28,301.60,303.04,302.21,301.43,303.12,310.68,313.24,317.86,323.18,321.38,318.53,320.91,334.05,357.20,389.90,L7
2003-02-05 21:42:41+00:00,277.74,260.21,248.44,249.09,247.95,268.87,251.92,255.93,259.37,260.98,267.21,273.10,287.43,302.89,319.28,307.83,295.82,288.32,283.06,280.66,283.96,293.01,303.83,305.30,303.73,302.25,303.78,312.94,315.91,318.64,323.03,320.84,316.42,320.46,333.10,356.10,389.46,L7
2003-02-21 21:42:44+00:00,277.19,260.03,247.20,249.79,248.26,268.51,251.46,255.81,258.68,261.58,268.08,275.13,289.17,304.82,321.13,310.94,298.06,289.04,284.62,281.99,284.80,293.17,303.28,305.07,303.20,301.45,303.75,312.12,315.13,316.64,319.47,318.05,314.99,320.72,331.96,356.29,389.17,L7
2003-04-10 21:42:49+00:00,274.48,259.40,247.56,249.29,248.26,268.46,248.67,252.43,253.97,259.99,268.67,278.30,293.91,313.64,329.34,317.22,303.11,295.36,289.30,284.10,288.02,293.84,304.55,306.17,300.88,298.01,298.31,307.81,311.34,313.91,314.28,315.29,311.45,319.25,331.11,355.45,388.86,L7
2003-04-26 21:42:49+00:00,267.88,256.16,245.12,243.72,243.87,266.02,244.61,247.87,250.33,256.31,265.55,275.49,290.60,311.42,328.62,316.10,302.12,293.44,288.29,283.49,287.09,292.27,302.37,303.74,299.21,295.44,294.87,305.96,308.67,313.08,311.95,313.74,312.32,318.10,331.71,356.62,389.54,L7
2003-05-12 21:42:48+00:00,262.88,251.60,241.93,241.86,240.40,263.05,238.83,245.41,249.03,254.12,264.82,276.73,291.06,312.73,331.39,319.17,306.02,295.70,291.19,284.84,290.16,294.15,302.34,303.96,298.58,294.85,293.71,307.36,310.50,313.72,312.65,311.69,309.13,317.00,332.73,358.64,391.29,L7
2003-05-28 21:42:46+00:00,258.19,247.84,237.89,239.26,236.86,261.11,234.44,243.76,248.48,253.00,263.26,273.25,288.07,312.73,329.53,317.55,304.14,294.79,290.78,286.01,290.34,293.55,303.11,302.95,298.36,294.85,293.71,305.96,310.88,313.85,312.95,310.34,308.25,315.68,333.36,359.08,391.60,L7
2003-07-15 21:42:38+00:00,254.81,245.46,236.19,237.27,234.99,260.70,230.88,242.67,248.73,253.30,262.90,273.25,288.07,310.85,327.72,316.86,303.14,294.05,290.06,285.40,289.65,293.00,303.06,302.95,298.36,294.85,293.71,306.02,311.12,313.24,312.62,310.06,307.86,315.87,333.94,359.88,391.96,L7
2003-07-23 21:30:14+00:00,250.65,242.52,233.44,233.72,232.30,258.92,227.68,241.15,248.47,252.05,261.23,271.31,286.43,310.38,327.26,316.93,303.15,293.42,290.08,285.65,290.23,292.77,303.40,301.95,297.66,293.40,292.37,305.22,310.35,313.03,311.64,308.78,307.51,315.40,333.83,360.23,391.74,L5
2003-08-16 21:42:28+00:00,245.23,237.33,226.39,227.84,228.28,257.65,224.02,236.96,244.13,248.76,259.00,268.24,283.11,308.43,318.84,310.26,297.77,289.27,285.35,281.25,285.11,287.97,298.68,296.62,291.83,290.37,286.75,298.84,303.38,307.50,307.43,306.02,306.36,314.58,334.00,360.98,391.20,L7
2003-09-25 21:31:42+00:00,240.98,234.19,224.13,224.30,225.25,256.29,222.04,233.27,241.75,245.88,257.57,267.71,283.15,306.91,319.38,307.94,293.92,286.80,283.07,278.91,282.66,285.83,296.46,292.87,287.56,286.83,281.86,296.74,301.40,305.53,306.07,305.57,307.19,314.36,334.61,361.29,391.25,L5
2003-10-19 21:42:20+00:00,241.92,234.12,223.53,224.32,225.47,255.53,221.21,233.66,243.52,247.61,260.46,270.66,284.23,305.98,318.73,307.38,292.88,285.76,280.81,277.18,280.05,284.66,293.94,291.81,289.13,289.19,285.31,299.65,303.84,306.01,306.78,305.75,307.67,315.81,334.82,361.52,391.11,L7
2003-11-04 21:42:27+00:00,245.84,236.26,223.18,226.10,228.09,256.26,223.30,235.59,245.75,251.68,266.37,276.70,291.16,307.41,317.69,308.71,296.12,287.47,282.11,275.92,278.67,284.01,293.94,293.43,291.53,291.40,287.23,300.70,303.92,304.38,307.60,306.24,306.70,317.02,334.13,360.79,390.56,L7
2003-11-20 21:42:43+00:00,247.49,239.01,223.96,225.52,229.85,257.12,225.77,236.81,247.49,255.51,267.46,278.42,294.67,307.63,316.55,308.59,296.90,287.70,282.19,277.07,276.96,280.54,292.75,291.75,290.86,297.49,291.86,298.87,300.33,300.34,303.73,304.54,306.98,317.26,332.62,358.84,389.32,L7
2003-11-28 21:32:34+00:00,252.37,243.49,227.44,228.14,234.42,261.07,233.05,239.89,249.56,257.25,270.71,284.72,298.60,307.24,317.17,311.77,300.17,289.58,283.79,277.91,277.98,280.73,290.82,291.53,291.85,298.59,294.68,302.93,304.63,300.94,304.28,306.54,309.37,320.33,331.44,358.24,387.65,L5
2004-02-24 21:43:09+00:00,262.35,254.00,236.48,234.79,240.82,262.77,243.40,243.38,251.37,260.24,275.58,287.86,299.21,309.01,326.87,318.10,308.32,295.43,290.18,284.07,282.28,283.96,293.02,296.39,298.44,300.54,301.72,307.80,314.08,305.06,305.86,306.20,310.90,321.72,328.55,355.93,385.71,L7
2004-03-19 21:33:10+00:00,259.33,250.61,236.38,233.59,240.34,262.08,243.25,244.40,251.57,259.93,274.53,287.90,299.48,309.30,327.80,318.80,309.42,297.02,292.80,286.60,284.51,286.46,294.06,298.58,299.81,301.21,302.33,307.83,313.24,306.67,306.68,304.57,309.74,321.16,328.99,355.78,385.48,L5
2004-03-27 21:43:21+00:00,259.73,250.27,238.26,233.59,240.34,262.09,245.39,248.67,255.35,262.91,278.19,290.56,301.52,312.28,331.52,324.66,316.75,300.63,296.08,293.58,290.30,291.16,298.72,304.99,307.67,307.11,309.06,313.73,317.55,308.64,308.51,304.83,308.88,321.65,329.08,355.60,386.08,L7
2004-04-04 21:33:25+00:00,259.96,250.35,238.70,233.73,240.77,262.82,246.52,250.73,256.74,262.97,277.78,290.53,301.71,313.98,332.97,325.91,317.83,302.03,298.26,295.38,292.57,293.75,300.40,306.91,309.13,308.56,310.64,315.46,318.91,310.86,310.29,305.56,309.79,322.09,330.17,356.75,387.90,L5
2004-04-12 21:43:15+00:00,258.74,249.05,238.50,233.54,239.72,262.79,244.58,249.82,256.21,262.97,277.78,288.74,300.55,312.92,332.18,324.92,316.67,301.69,298.06,294.79,292.89,294.93,300.40,306.91,309.74,308.41,310.83,316.23,319.08,311.91,310.59,305.52,309.51,321.55,330.07,356.75,387.90,L7
2004-05-06 21:34:22+00:00,255.04,245.56,237.92,232.77,239.39,263.40,243.31,251.34,256.93,262.35,273.50,285.34,297.89,311.25,329.92,324.21,315.56,302.19,297.22,295.98,295.17,297.51,302.62,306.37,307.77,306.66,308.74,318.69,319.24,313.50,310.78,304.92,309.19,320.65,330.39,357.21,387.56,L5
2004-05-30 21:43:12+00:00,249.15,242.92,239.44,233.13,237.33,262.58,241.15,247.84,256.37,261.51,272.03,284.98,299.57,313.75,332.52,324.22,315.19,302.10,297.24,296.09,296.90,301.72,306.29,307.36,308.77,306.86,309.91,321.75,320.54,315.34,310.51,304.58,309.81,320.55,331.03,357.82,388.66,L7
2004-06-07 21:34:54+00:00,247.80,241.38,235.55,230.61,236.65,262.54,239.87,247.84,256.37,261.51,272.03,284.98,299.57,313.75,332.52,324.22,315.19,302.10,297.24,296.09,296.90,301.72,306.29,307.36,308.77,306.86,309.91,321.75,320.54,315.34,310.51,304.58,309.81,320.55,331.03,357.82,388.66,L5
2004-06-15 21:43:05+00:00,247.80,241.38,234.64,229.78,235.59,261.94,237.52,247.02,253.89,258.79,269.99,283.40,299.05,313.75,332.52,324.22,313.99,302.46,295.67,295.03,296.58,300.65,305.05,307.36,308.77,306.86,309.91,321.75,320.54,316.20,313.09,306.96,310.85,320.38,332.54,359.36,390.08,L7
2004-06-23 21:35:46+00:00,246.08,240.77,234.47,228.47,234.28,261.18,237.52,244.43,251.90,257.64,268.62,281.99,297.31,311.21,331.67,323.89,312.46,300.92,293.77,293.35,295.29,299.31,303.82,306.97,308.23,307.20,309.91,320.73,321.05,314.94,312.39,306.49,310.37,320.20,332.41,359.36,390.97,L5
2004-07-25 21:36:37+00:00,245.18,239.92,234.49,228.78,233.89,260.95,235.16,243.95,251.38,257.51,269.34,281.76,296.26,311.50,331.79,322.98,310.98,299.99,292.26,291.14,294.00,300.18,304.81,307.21,307.71,307.32,310.65,319.67,320.37,314.38,310.97,306.27,310.28,321.44,333.39,359.76,391.26,L5
2004-08-02 21:42:52+00:00,246.05,240.11,235.36,228.78,233.89,261.27,234.75,244.34,251.64,257.73,269.36,282.19,296.41,311.64,332.82,323.31,310.82,299.99,291.82,290.64,293.47,300.33,305.50,307.09,307.11,307.55,311.39,320.51,321.07,314.38,310.97,306.78,310.69,321.80,334.10,360.50,391.73,L7
2004-08-10 21:36:56+00:00,246.01,240.04,234.29,227.55,232.20,260.41,232.77,243.40,250.44,256.24,268.75,281.27,295.16,311.19,331.41,322.27,309.92,298.12,290.06,288.11,291.73,298.90,304.18,306.03,306.18,306.47,310.02,320.03,320.67,313.59,309.22,306.21,310.71,321.22,333.76,359.90,391.47,L5
2004-08-18 21:42:52+00:00,246.01,237.47,234.29,227.55,232.20,260.41,232.77,243.40,250.44,256.24,268.75,281.27,295.16,311.19,331.41,322.27,309.92,298.12,290.06,288.11,291.73,298.90,304.18,306.03,306.18,306.47,310.02,320.03,320.67,313.59,309.22,306.21,310.71,321.22,333.76,359.90,391.47,L7
2004-08-26 21:37:23+00:00,245.33,236.78,231.59,223.48,228.81,259.15,229.68,240.95,248.54,253.72,266.98,278.92,292.39,309.34,329.24,319.78,306.76,293.93,286.23,284.68,289.09,296.61,301.38,303.97,303.52,304.08,307.55,318.71,317.97,311.51,307.22,305.46,310.43,320.75,334.45,360.25,392.83,L5
2004-09-03 21:42:47+00:00,245.33,236.78,229.84,223.00,228.26,258.85,229.67,240.35,248.22,253.58,266.51,278.44,291.23,308.14,329.24,319.78,305.85,292.75,284.42,283.22,288.13,295.92,300.88,302.79,302.90,303.01,307.55,318.71,318.72,311.27,306.65,305.08,310.33,320.79,334.28,359.69,392.01,L7
2004-09-11 21:37:49+00:00,245.33,236.78,229.84,223.00,228.27,258.88,229.44,240.56,248.79,255.04,267.17,278.87,291.26,309.33,329.57,319.10,305.29,292.31,283.16,282.01,287.79,295.96,301.14,302.51,302.91,302.80,307.50,319.00,319.30,311.81,307.73,305.74,311.19,321.40,334.91,360.25,392.16,L5
2004-09-19 21:42:41+00:00,245.80,236.93,228.30,222.50,227.46,258.85,228.35,239.96,248.50,254.75,266.89,277.79,289.98,308.04,327.88,317.51,303.79,290.64,281.26,280.68,286.56,295.16,301.04,301.62,302.24,302.33,307.18,319.41,319.87,311.51,307.37,306.46,312.03,321.87,334.82,360.70,392.32,L7
2004-10-13 21:38:32+00:00,242.31,234.47,225.03,221.25,225.70,257.49,224.48,237.33,246.70,253.41,264.83,275.42,287.38,304.75,323.05,311.13,297.51,287.01,277.68,274.22,281.74,291.58,298.76,298.68,298.36,299.23,303.89,317.54,319.09,310.18,304.91,305.69,312.95,322.75,335.68,360.82,391.33,L5
2004-11-06 21:42:59+00:00,242.28,235.55,226.09,222.93,226.25,257.31,225.40,238.15,247.58,253.47,264.98,276.17,288.27,305.87,324.24,310.80,297.56,286.35,277.85,274.15,282.18,291.85,299.28,299.79,300.23,300.47,305.72,317.54,322.65,311.76,305.52,305.34,312.68,323.07,335.95,360.39,391.09,L7
2004-11-22 21:43:05+00:00,242.28,235.55,226.09,225.41,229.12,258.05,228.39,238.99,248.01,253.89,265.37,276.75,289.22,306.65,323.93,310.80,297.56,286.74,278.50,275.33,282.19,291.49,299.74,300.33,300.03,300.91,306.62,317.54,322.65,311.27,305.58,304.24,311.57,323.04,335.65,360.03,390.50,L7
2004-12-08 21:43:14+00:00,245.40,235.39,227.82,225.15,228.35,258.11,230.96,240.96,248.55,253.84,265.53,276.77,288.70,305.36,323.54,309.39,296.91,285.94,277.89,275.30,281.38,291.37,299.68,300.17,298.58,299.82,305.50,316.24,321.30,311.00,305.51,302.96,309.94,323.24,336.27,359.59,389.66,L7
2004-12-16 21:39:23+00:00,245.40,235.39,227.86,225.29,228.37,258.19,234.63,241.42,248.73,254.23,266.18,277.14,288.14,305.36,323.54,309.39,296.12,284.08,277.13,274.19,280.30,291.13,299.74,300.17,298.58,299.82,305.50,316.24,321.30,309.96,302.95,301.08,309.25,323.58,335.83,358.97,389.03,L5
2005-01-17 21:39:49+00:00,247.02,235.79,229.28,228.57,229.59,257.95,236.37,244.31,250.59,254.90,266.83,277.73,288.57,306.45,323.20,308.00,295.71,283.41,276.80,273.61,279.88,291.24,300.05,299.76,298.04,298.93,305.01,316.32,320.97,310.38,302.37,300.91,309.50,324.01,336.22,358.94,388.37,L5
2005-02-10 21:43:38+00:00,251.17,236.80,229.12,232.05,234.20,259.08,243.91,247.12,252.88,256.05,266.55,277.21,288.52,305.25,320.42,305.30,294.26,284.33,277.36,275.72,280.84,289.84,299.28,298.24,297.05,297.48,302.27,314.60,320.81,310.18,303.32,299.11,308.57,323.75,334.84,356.97,385.80,L7
2005-03-22 21:41:05+00:00,258.05,246.79,241.48,244.30,242.75,261.52,252.26,253.96,256.19,257.22,266.87,279.43,293.22,308.80,325.33,308.38,296.91,289.30,286.28,284.56,285.01,291.87,301.89,300.69,298.24,299.03,304.18,313.96,319.45,308.00,301.42,297.53,306.52,325.49,335.09,354.35,382.95,L5
2005-03-30 21:43:44+00:00,259.61,247.30,239.92,243.31,242.75,261.52,250.60,253.53,255.54,257.21,266.42,278.60,292.11,308.59,324.58,309.06,297.58,289.30,286.28,284.65,285.25,291.35,300.84,300.36,298.02,298.44,304.33,313.04,318.26,307.99,301.42,297.53,307.64,325.77,334.75,355.12,383.29,L7
2005-05-09 21:41:19+00:00,261.31,247.77,239.63,241.96,242.42,261.20,250.25,251.47,252.44,255.84,265.64,276.81,289.19,306.90,323.79,309.33,298.79,292.16,284.93,283.72,283.16,290.90,300.39,299.28,294.46,296.95,304.21,308.02,310.03,301.88,299.61,298.34,306.84,325.59,334.44,354.77,383.44,L5
2005-05-25 21:41:28+00:00,259.08,246.33,239.21,237.25,236.82,259.23,246.12,250.03,251.78,255.57,265.34,275.64,285.46,303.23,321.95,307.20,298.90,293.23,284.52,282.43,283.74,292.58,300.27,297.50,294.33,295.93,302.38,307.50,309.58,301.69,298.73,301.79,310.84,327.52,336.32,356.15,385.52,L5
2005-06-02 21:43:36+00:00,256.94,245.73,238.17,236.50,236.82,259.23,241.90,247.65,247.81,252.55,261.78,270.49,282.73,303.23,321.45,307.34,297.74,290.52,284.52,282.43,282.97,290.50,297.02,296.00,294.28,295.93,302.38,308.14,309.56,301.92,301.07,301.79,310.84,329.10,337.50,357.12,386.69,L7
2005-06-10 21:41:36+00:00,255.02,244.18,236.04,234.70,234.52,257.11,239.58,244.94,246.94,252.57,261.61,268.09,279.87,301.05,318.13,306.60,296.52,289.79,283.07,280.50,283.17,291.25,298.34,295.76,295.92,299.54,304.24,307.21,309.18,302.64,301.92,304.14,314.17,331.40,337.64,358.94,389.49,L5
2005-06-26 21:41:40+00:00,253.07,242.54,234.30,233.57,234.21,257.02,234.25,242.81,246.35,251.92,260.51,267.19,278.69,299.10,315.53,305.82,296.89,289.61,283.45,279.44,282.11,290.74,297.71,295.65,295.99,300.33,304.31,307.87,309.51,304.13,304.41,305.68,314.36,330.73,337.85,360.17,389.86,L5
2005-07-12 21:41:47+00:00,250.45,239.87,232.53,231.88,232.31,256.64,233.02,241.86,246.03,251.22,259.87,265.93,277.56,295.84,311.34,302.97,295.44,287.97,282.01,279.96,282.67,291.16,298.11,296.89,296.55,299.82,302.86,307.51,309.26,304.61,304.70,306.86,315.08,330.41,338.26,360.70,390.54,L5
2005-07-28 21:41:57+00:00,250.38,239.45,231.29,229.27,230.71,258.20,231.12,240.47,244.84,250.88,259.53,265.52,277.14,293.83,312.23,303.49,295.13,286.93,283.14,280.57,283.52,291.97,299.38,298.59,296.06,298.47,300.33,306.45,308.33,305.04,306.04,308.37,315.56,329.99,338.44,361.30,391.34,L5
2005-08-13 21:42:05+00:00,249.51,238.56,230.69,227.89,227.41,256.77,226.45,236.98,241.56,248.52,257.55,265.83,277.76,292.12,310.99,302.42,295.29,285.93,280.77,278.56,282.05,290.70,297.78,298.77,295.50,298.35,300.04,305.72,307.81,306.30,306.84,309.07,315.06,328.81,338.68,361.90,392.01,L5
2005-08-29 21:42:10+00:00,251.05,240.91,232.72,229.95,230.29,257.93,227.45,237.50,243.35,248.60,257.51,266.25,278.01,292.41,311.78,303.12,296.81,286.70,281.76,280.69,283.82,291.65,297.55,297.82,293.92,295.93,297.66,305.77,309.41,308.87,309.00,310.70,316.23,328.36,338.92,362.07,392.15,L5
2005-09-06 21:43:12+00:00,251.68,241.53,232.88,230.30,230.62,258.21,227.20,237.04,243.10,249.15,257.63,266.52,278.28,292.41,311.78,303.66,297.15,286.02,281.84,280.78,283.96,291.38,297.67,297.83,293.54,295.93,297.66,305.36,309.50,308.83,308.73,309.98,315.06,327.12,337.93,361.76,391.91,L7
2005-10-08 21:43:05+00:00,249.54,238.94,231.65,228.13,229.32,257.15,224.22,233.95,240.95,247.09,256.54,265.49,277.14,288.38,307.46,300.92,296.64,285.52,280.79,279.26,283.32,291.08,297.54,297.15,292.84,295.71,295.66,303.20,309.18,310.59,310.23,310.41,314.35,325.90,337.71,361.82,392.28,L7
2005-10-24 21:43:19+00:00,249.54,239.76,232.03,228.07,229.43,257.89,225.70,234.78,241.15,247.52,256.87,265.87,277.41,289.46,307.46,300.55,297.60,286.68,281.42,279.59,283.50,291.05,298.29,298.02,293.34,296.25,295.66,303.20,309.18,310.22,309.45,309.94,313.44,325.11,337.16,361.41,391.97,L7
2005-11-09 21:43:30+00:00,248.97,240.01,233.10,228.91,230.00,258.43,227.53,235.73,241.46,247.36,256.76,265.77,277.80,289.81,307.01,301.16,299.38,287.53,282.41,280.65,284.86,290.53,298.38,298.45,293.32,296.58,294.65,303.90,310.21,311.46,310.10,310.10,312.99,323.70,336.05,360.56,391.05,L7
