dates,nzd0254-0000,nzd0254-0001,nzd0254-0002,nzd0254-0003,nzd0254-0004,nzd0254-0005,nzd0254-0006,nzd0254-0007,nzd0254-0008,nzd0254-0009,nzd0254-0010,nzd0254-0011,nzd0254-0012,nzd0254-0013,nzd0254-0014,nzd0254-0015,nzd0254-0016,nzd0254-0017,nzd0254-0018,nzd0254-0019,nzd0254-0020,nzd0254-0021,nzd0254-0022,nzd0254-0023,nzd0254-0024,nzd0254-0025,nzd0254-0026,nzd0254-0027,nzd0254-0028,nzd0254-0029,nzd0254-0030,nzd0254-0031,nzd0254-0032,nzd0254-0033,nzd0254-0034,nzd0254-0035,nzd0254-0036,satname
2004-03-19 21:33:10+00:00,247.27,237.05,235.90,227.59,237.95,259.33,242.52,250.56,252.75,258.07,269.24,288.12,301.10,310.74,331.55,322.30,316.03,306.59,305.90,299.28,297.85,301.41,300.32,309.51,306.66,304.61,305.41,307.97,308.19,316.32,311.65,296.41,303.95,317.74,331.59,354.87,384.12,L5
2004-03-27 21:43:21+00:00,261.71,248.60,249.57,,,262.16,246.57,255.54,262.75,265.32,284.37,298.03,312.32,324.76,352.71,345.38,333.57,,,314.12,312.40,311.97,317.63,319.87,322.02,318.64,319.51,329.56,328.34,,,305.34,309.94,323.69,332.38,357.96,392.63,L7
2004-04-04 21:33:25+00:00,261.36,250.83,241.73,234.59,243.34,267.18,253.29,265.13,266.41,263.40,275.31,290.36,303.04,324.17,340.26,333.46,325.43,310.43,309.19,306.17,308.44,311.84,312.18,318.42,317.93,317.27,320.15,325.86,328.41,324.23,320.97,309.89,315.27,325.17,337.79,364.79,400.63,L5
2004-04-12 21:43:15+00:00,250.16,239.96,236.93,232.16,232.37,262.59,231.02,242.54,252.02,,,276.18,291.26,305.48,327.43,317.95,307.36,299.29,296.84,290.62,295.48,304.42,,,314.02,307.39,312.12,321.62,320.45,319.20,312.69,305.26,307.51,317.29,329.23,,,L7
2004-05-06 21:34:22+00:00,242.61,231.04,227.62,225.55,235.34,263.12,228.78,241.25,249.59,258.11,264.28,273.08,285.04,299.07,312.34,306.92,295.64,294.80,285.15,282.40,278.10,286.58,296.51,287.91,283.97,288.28,287.51,,292.04,302.99,302.95,304.09,308.32,319.49,334.47,359.99,386.45,L5
2004-05-30 21:43:12+00:00,231.78,250.07,239.12,237.88,233.31,261.43,,230.98,,,264.57,281.41,301.92,323.55,330.84,319.33,310.38,295.44,290.22,288.11,295.11,,,301.72,309.03,303.52,311.18,323.74,326.33,314.25,306.28,311.43,318.24,321.94,,,,L7
2004-06-07 21:34:54+00:00,239.73,232.10,208.29,215.49,232.55,262.24,232.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-06-15 21:43:05+00:00,,,227.41,223.92,228.20,257.12,221.10,241.23,238.98,245.16,257.73,272.33,295.42,,,,305.62,304.59,286.27,287.61,294.32,294.26,298.89,,,,,,,321.33,328.59,323.59,318.18,319.17,341.61,367.03,397.17,L7
2004-06-23 21:35:46+00:00,234.05,236.49,232.91,218.04,223.76,254.30,,223.76,237.98,250.76,259.01,270.66,283.42,293.42,326.57,321.91,300.23,290.13,280.45,279.95,284.99,289.94,296.39,304.68,304.43,309.61,309.89,315.60,324.60,306.17,307.52,302.75,306.55,318.77,331.55,359.38,396.33,L5
2004-07-25 21:36:37+00:00,237.92,233.13,234.70,231.59,230.37,258.71,216.28,239.63,247.23,256.57,275.11,279.77,286.80,313.86,332.59,316.55,297.66,292.60,280.17,271.18,282.41,307.07,311.78,308.90,303.51,308.27,316.58,313.31,314.93,309.88,299.56,304.24,309.40,332.57,341.17,362.56,393.26,L5
2004-08-02 21:42:52+00:00,253.87,241.80,244.92,,,264.73,231.06,248.18,253.95,259.50,269.59,286.41,297.94,312.83,341.06,326.03,309.18,,287.86,285.72,288.14,301.77,310.99,306.12,301.77,309.56,318.02,326.39,327.40,,,311.94,314.83,325.49,340.52,366.43,395.54,L7
2004-08-10 21:36:56+00:00,245.64,239.38,221.45,215.20,215.26,250.11,212.99,233.13,238.44,242.87,262.63,271.20,281.31,306.76,318.75,312.91,300.04,281.29,272.46,260.22,272.62,284.59,292.34,296.46,296.80,295.73,296.38,316.22,316.67,306.43,293.50,299.86,310.88,314.76,330.35,354.46,389.07,L5
2004-08-18 21:42:52+00:00,,209.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-08-26 21:37:23+00:00,237.88,228.53,210.12,196.25,204.41,245.93,210.74,219.41,233.83,237.42,254.92,259.53,269.14,288.06,307.51,294.82,280.01,264.09,253.97,250.80,259.27,268.83,276.77,286.11,278.61,282.05,286.28,306.79,310.27,294.33,288.52,290.68,302.05,312.94,328.29,355.07,393.09,L5
2004-09-03 21:42:47+00:00,,,207.16,217.76,222.24,254.94,229.48,233.24,244.76,252.25,261.35,272.68,277.23,294.94,,,294.92,280.95,264.52,265.70,276.62,288.39,295.84,291.01,296.00,291.25,,,326.96,308.81,300.97,300.62,309.18,321.28,332.46,354.00,383.79,L7
2004-09-11 21:37:49+00:00,,,,,228.39,259.30,226.71,243.28,255.62,271.01,275.05,284.40,291.65,323.62,333.20,311.60,298.03,287.50,268.04,266.22,283.24,296.47,304.09,299.37,303.08,300.18,307.02,321.95,326.33,317.78,319.56,314.27,322.37,329.31,342.41,366.41,393.88,L5
2004-09-19 21:42:41+00:00,252.86,238.92,214.23,221.54,,,,242.07,248.92,254.59,265.67,273.06,283.22,293.98,311.31,303.29,295.04,286.58,,,280.76,290.98,299.09,298.93,297.91,298.54,301.57,312.45,315.53,312.67,,,315.66,324.30,330.41,360.38,386.02,L7
2004-10-13 21:38:32+00:00,246.77,238.53,232.44,230.58,228.87,257.93,235.54,251.80,264.42,259.25,268.02,280.52,295.43,302.20,316.29,297.99,283.38,279.18,285.36,278.51,285.25,298.54,303.70,304.28,306.90,304.58,304.52,321.39,328.90,317.34,301.69,299.11,319.79,333.01,339.20,363.29,390.06,L5
2004-11-06 21:42:59+00:00,,242.88,240.36,243.97,241.37,260.94,237.90,251.10,259.26,258.77,266.09,282.12,295.78,311.39,,303.54,296.19,287.53,287.08,281.67,283.40,289.47,302.22,300.12,304.47,301.91,,,331.20,320.41,308.98,300.28,305.03,323.31,337.45,355.29,383.74,L7
2004-11-22 21:43:05+00:00,,,,252.67,260.67,267.02,258.33,249.09,252.72,258.49,270.06,283.67,300.62,315.22,321.19,,,290.95,285.58,288.29,282.31,287.53,304.74,306.25,297.81,305.69,314.76,,,305.81,306.21,292.16,298.19,322.66,332.40,356.08,384.00,L7
2004-12-08 21:43:14+00:00,254.20,245.10,240.30,,,266.23,260.44,256.56,255.09,253.34,266.65,281.69,295.13,308.08,326.90,305.25,302.65,,282.95,287.78,284.63,289.95,298.95,299.82,291.63,290.42,299.99,312.06,311.52,,,295.98,297.12,324.53,343.74,354.34,379.59,L7
2004-12-16 21:39:23+00:00,,,,,,,261.50,247.21,241.21,250.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-01-17 21:39:49+00:00,,240.42,247.17,247.58,234.70,251.57,255.48,261.36,262.22,259.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-02-10 21:43:38+00:00,264.12,250.83,241.21,246.02,252.95,267.90,262.97,263.21,263.58,261.87,271.18,,,309.73,326.56,320.64,303.90,297.84,291.41,286.76,292.04,298.36,308.13,,,302.67,301.74,312.96,315.74,304.25,297.34,299.80,307.71,322.43,327.22,347.85,378.02,L7
2005-03-22 21:41:05+00:00,267.12,262.99,247.38,245.00,237.91,259.07,245.96,251.32,251.03,256.47,259.22,269.13,279.13,306.17,335.70,314.46,298.45,290.99,285.29,284.34,282.44,287.38,293.62,292.97,290.37,288.93,299.88,309.42,309.88,292.19,292.86,297.87,311.27,326.99,330.50,349.22,382.28,L5
2005-03-30 21:43:44+00:00,265.84,250.34,230.61,237.35,,,237.32,250.11,250.33,257.11,263.72,274.47,286.55,307.34,320.86,312.46,300.89,,,285.19,286.67,288.25,294.52,298.72,296.96,294.86,305.11,309.39,312.35,307.92,,,314.36,327.49,332.72,359.79,385.35,L7
2005-05-09 21:41:19+00:00,255.29,236.97,231.14,223.16,225.89,255.43,220.02,232.90,243.37,249.81,263.01,275.11,284.51,294.88,311.55,293.83,288.07,288.87,279.41,269.94,270.88,293.95,302.37,298.65,295.51,299.15,303.76,296.26,300.68,299.23,302.02,305.88,312.41,329.46,340.04,361.34,391.41,L5
2005-05-25 21:41:28+00:00,247.92,237.69,236.69,224.39,232.65,255.21,225.29,237.58,247.41,256.38,268.27,277.78,281.99,293.19,310.14,296.56,299.46,295.21,283.53,280.59,285.76,297.59,304.03,297.36,297.16,299.53,303.78,304.93,307.33,304.86,302.70,309.40,322.15,334.21,343.68,364.36,396.49,L5
2005-06-02 21:43:36+00:00,244.08,241.48,230.89,231.98,,,208.14,228.61,216.05,228.34,240.41,244.75,269.08,,318.46,308.20,290.73,279.70,,,278.35,278.03,277.55,288.48,294.03,,,311.93,309.39,303.08,310.42,,,338.61,344.60,362.97,393.71,L7
2005-06-10 21:41:36+00:00,240.74,232.70,223.20,222.15,223.04,253.51,,232.20,247.27,253.59,265.44,267.31,277.94,295.00,303.62,300.08,294.13,286.11,275.72,276.16,286.03,295.17,308.13,298.41,301.50,312.11,311.18,305.56,308.91,306.92,306.15,307.77,317.14,340.64,344.72,367.04,399.19,L5
2005-06-26 21:41:40+00:00,239.45,229.40,220.45,224.53,232.35,256.47,218.85,227.96,235.86,244.32,252.83,261.81,271.61,287.36,297.33,300.30,299.52,288.53,285.34,273.13,274.67,287.15,293.37,294.98,296.41,305.09,304.75,312.48,311.82,314.59,319.39,313.38,315.49,326.00,339.34,368.78,392.40,L5
2005-07-12 21:41:47+00:00,229.48,215.90,216.56,216.69,219.03,253.96,223.18,233.38,243.15,244.97,254.75,257.11,269.63,273.05,277.87,280.21,283.79,276.48,273.34,283.58,287.19,294.56,301.23,305.52,300.44,296.25,292.66,304.62,307.26,308.49,306.71,313.90,320.08,327.83,341.54,364.91,395.98,L5
2005-07-28 21:41:57+00:00,249.79,236.16,234.74,221.45,221.84,264.09,238.31,247.40,250.39,255.90,256.49,262.19,273.79,277.77,320.16,308.14,292.37,278.67,291.07,285.45,291.15,299.21,310.88,312.19,292.18,287.60,280.08,296.99,299.91,308.90,316.74,318.93,319.47,326.27,339.99,366.70,398.60,L5
2005-08-13 21:42:05+00:00,255.43,241.99,235.24,232.19,226.55,256.41,220.99,228.36,230.77,238.34,251.32,268.67,283.40,294.30,314.17,309.92,305.48,288.77,272.43,268.63,277.32,285.71,292.06,300.39,290.42,301.64,299.15,305.62,310.58,316.86,304.55,305.45,303.20,310.61,329.62,353.85,384.69,L5
2005-08-29 21:42:10+00:00,266.42,264.36,253.01,250.58,253.39,267.18,236.48,242.70,261.27,249.40,257.19,270.43,280.51,295.05,319.74,310.16,311.97,293.70,289.69,299.91,301.53,301.20,295.32,288.32,278.19,274.12,276.29,306.27,325.37,334.49,328.49,323.71,326.71,323.81,341.33,363.86,393.57,L5
2005-09-06 21:43:12+00:00,258.62,248.39,234.61,234.19,233.58,260.72,224.63,231.97,240.27,255.17,258.89,269.46,281.17,,,309.56,300.90,279.18,282.57,281.71,285.51,288.42,298.93,297.93,289.25,,,300.90,310.54,308.44,305.98,303.52,303.38,313.56,327.07,358.33,389.29,L7
2005-10-08 21:43:05+00:00,257.77,243.27,,,224.90,248.49,226.32,230.44,234.59,241.80,253.34,265.73,274.92,284.79,301.59,293.14,,,274.84,273.55,278.16,280.84,289.09,286.44,286.14,285.90,289.27,289.65,,,309.33,302.21,303.50,313.90,322.91,347.87,379.78,L7
2005-10-24 21:43:19+00:00,,248.77,235.78,227.45,230.54,265.32,240.49,243.88,243.45,252.27,260.54,270.14,280.33,299.20,,296.44,307.14,298.27,287.69,282.85,285.40,290.74,306.54,307.59,298.87,301.06,,,309.21,306.56,300.95,305.22,304.31,316.45,331.06,356.91,388.55,L7
2005-11-09 21:43:30+00:00,,,242.89,232.36,232.18,261.36,240.16,244.33,247.06,247.79,261.65,273.92,289.25,298.41,,,307.64,298.25,290.32,281.57,287.26,287.73,303.39,303.76,295.27,302.48,,,311.97,312.90,309.78,307.58,307.49,312.51,326.68,351.15,380.30,L7
2005-12-27 21:43:23+00:00,,,,,,249.28,237.32,239.81,,,251.10,266.32,279.75,303.52,313.24,300.19,305.34,286.91,283.33,283.06,285.40,279.02,,292.85,287.34,277.02,282.40,292.51,,,,,,,,,,L7
2006-01-20 21:44:01+00:00,271.92,256.63,249.42,243.78,246.91,269.75,258.78,264.21,264.10,263.36,281.72,293.48,302.73,318.87,343.17,336.01,318.72,309.51,302.22,303.80,308.79,307.46,318.18,322.31,315.63,306.18,314.54,327.59,329.55,323.51,320.96,325.19,324.69,324.56,338.01,362.79,392.64,L5
2006-02-13 21:44:07+00:00,,242.34,239.44,235.31,238.80,263.04,240.57,246.01,253.11,260.65,271.58,279.98,291.60,,,321.78,310.99,294.90,292.07,290.23,289.02,290.77,299.62,304.91,299.89,298.69,,,308.86,301.05,303.90,307.96,306.88,310.01,329.73,355.58,390.73,L7
2006-02-21 21:44:44+00:00,254.02,234.65,230.13,219.18,224.71,262.10,240.48,234.43,238.34,249.16,255.36,259.94,276.27,292.29,302.09,301.69,295.00,290.68,280.58,274.92,273.24,276.23,283.12,275.24,261.30,266.04,,,,270.49,284.87,294.33,297.07,306.80,318.03,349.18,376.50,L5
2006-04-10 21:45:40+00:00,250.38,239.39,233.30,225.57,232.47,261.34,225.99,227.70,240.24,251.71,256.90,289.22,307.20,331.31,339.90,312.99,315.99,296.62,287.93,289.67,,,,,,,,,,,,,,,332.67,354.27,368.74,L5
2006-04-18 21:44:03+00:00,255.29,242.79,237.17,237.42,240.41,263.97,228.15,240.94,248.17,,265.45,281.21,301.50,320.57,348.49,323.99,311.99,304.75,298.39,295.52,296.07,299.79,,303.70,295.46,306.08,308.39,312.97,314.70,311.01,312.04,312.29,317.21,321.92,340.19,,,L7
