dates,nzd0083-0000,nzd0083-0001,nzd0083-0002,nzd0083-0003,nzd0083-0004,satname
1999-09-27 22:04:48+00:00,337.01,328.85,347.43,353.72,354.81,L7
1999-11-14 22:04:42+00:00,334.77,317.57,337.24,353.16,356.87,L7
2000-01-01 22:04:37+00:00,323.90,319.52,330.00,337.91,344.82,L7
2000-02-18 22:04:29+00:00,332.79,328.55,336.14,343.50,348.44,L7
2000-07-11 22:03:17+00:00,331.10,317.12,329.52,339.20,334.20,L7
2000-10-15 22:01:56+00:00,327.08,319.78,340.26,339.55,340.35,L7
2001-01-03 22:02:12+00:00,323.98,317.95,337.60,333.23,337.38,L7
2001-03-24 22:01:59+00:00,,,,338.99,339.00,L7
2001-06-12 22:01:24+00:00,319.89,310.61,,,,L7
2001-06-28 22:01:09+00:00,,,,344.19,347.58,L7
2001-08-15 22:00:38+00:00,318.65,311.09,340.61,339.88,333.31,L7
2001-10-02 22:00:04+00:00,,,327.13,325.95,321.65,L7
2001-12-05 22:00:18+00:00,309.22,308.14,328.73,329.42,330.98,L7
2001-12-21 22:00:29+00:00,317.93,306.83,323.71,337.85,337.21,L7
2002-01-06 22:00:31+00:00,333.99,333.07,344.89,346.03,346.25,L7
2002-01-22 22:00:40+00:00,325.62,313.05,340.28,343.34,346.68,L7
2002-03-27 22:00:37+00:00,314.08,301.42,323.65,328.81,339.90,L7
2002-04-28 22:00:38+00:00,336.90,320.75,326.84,329.23,337.74,L7
2002-07-01 22:00:15+00:00,329.93,327.82,344.01,354.40,355.68,L7
2002-07-17 22:00:08+00:00,333.00,326.15,347.90,357.44,353.75,L7
2002-08-02 22:00:01+00:00,324.38,318.79,346.59,345.66,345.97,L7
2002-08-18 21:59:57+00:00,323.05,323.83,345.93,340.15,345.33,L7
2002-12-24 22:00:09+00:00,323.11,319.51,337.32,,,L7
2003-01-25 22:00:18+00:00,331.79,330.13,340.70,345.51,351.64,L7
2003-02-26 22:00:28+00:00,,,,,339.29,L7
2003-07-28 21:48:28+00:00,326.77,316.61,330.25,322.52,329.53,L5
2003-08-05 22:00:11+00:00,326.95,318.00,345.38,344.44,341.72,L7
2003-09-14 21:49:18+00:00,336.33,334.37,344.59,351.64,344.26,L5
2003-11-09 22:00:18+00:00,328.07,320.68,,,353.19,L7
2003-11-25 22:00:29+00:00,317.39,314.39,334.08,336.92,,L7
2003-12-19 21:50:27+00:00,315.25,312.42,329.29,334.10,334.28,L5
2004-04-25 21:51:47+00:00,323.64,321.15,341.45,352.66,352.18,L5
2004-05-03 22:00:59+00:00,331.62,329.99,340.86,,,L7
2004-06-20 22:00:50+00:00,330.67,323.54,,,,L7
2004-07-22 22:00:44+00:00,338.57,338.37,348.15,353.19,357.03,L7
2004-07-30 21:54:28+00:00,335.43,333.29,351.79,355.58,360.72,L5
2004-09-16 21:55:41+00:00,346.46,338.24,346.54,355.06,361.98,L5
2004-10-18 21:56:23+00:00,355.08,347.51,354.96,360.93,363.79,L5
2004-11-19 21:56:55+00:00,348.38,338.74,351.42,362.77,371.62,L5
2004-12-13 22:01:00+00:00,340.69,338.96,349.01,,,L7
2005-01-14 22:01:13+00:00,329.89,331.12,341.63,358.09,362.19,L7
2005-02-23 21:58:31+00:00,329.96,326.76,343.54,353.01,358.59,L5
2005-03-03 22:01:30+00:00,335.07,330.17,338.08,351.77,357.37,L7
2005-03-11 21:58:44+00:00,333.25,329.22,341.59,349.02,353.97,L5
2005-03-19 22:01:30+00:00,338.83,328.78,337.77,351.85,353.39,L7
2005-03-27 21:58:51+00:00,344.51,343.42,349.26,358.80,362.10,L5
2005-04-12 21:58:55+00:00,331.70,330.41,341.17,351.22,356.74,L5
2005-05-30 21:59:15+00:00,349.57,346.23,353.23,356.86,364.70,L5
2005-07-09 22:01:14+00:00,340.29,333.05,344.19,346.90,358.60,L7
2005-07-17 21:59:35+00:00,333.22,323.96,344.66,344.64,359.21,L5
2005-07-25 22:01:13+00:00,340.58,334.38,345.88,350.78,351.92,L7
2005-08-10 22:01:10+00:00,334.97,330.79,339.54,342.12,352.99,L7
2005-10-13 22:00:54+00:00,318.59,319.32,330.97,,,L7
2005-11-30 22:01:24+00:00,328.62,327.73,337.83,344.86,344.01,L7
2006-01-17 22:01:43+00:00,335.05,334.61,337.94,350.89,352.39,L7
2006-02-18 22:01:53+00:00,317.42,319.63,329.73,333.89,334.77,L7
2006-03-14 22:02:55+00:00,322.32,323.23,329.92,334.60,343.88,L5
2006-04-15 22:03:30+00:00,334.85,335.37,345.69,355.76,361.19,L5
2006-05-17 22:03:57+00:00,347.78,342.04,351.93,352.43,359.25,L5
2006-06-10 22:01:49+00:00,343.60,341.65,345.61,355.47,357.32,L7
2006-06-26 22:01:44+00:00,337.08,337.49,349.58,348.77,350.14,L7
2006-07-04 22:04:41+00:00,342.68,,343.62,342.42,352.04,L5
2006-07-28 22:01:30+00:00,335.11,334.80,345.26,346.39,356.75,L7
2006-08-29 22:01:26+00:00,339.35,340.46,349.55,352.95,360.86,L7
2006-09-14 22:01:21+00:00,,,348.32,351.90,361.61,L7
2006-10-16 22:01:19+00:00,340.13,331.12,341.43,344.86,352.66,L7
2006-11-25 22:06:19+00:00,,299.64,314.78,328.56,338.50,L5
2007-01-04 22:02:01+00:00,358.67,350.18,366.52,376.05,381.41,L7
2007-02-13 22:06:47+00:00,332.31,327.73,329.51,343.42,348.83,L5
2007-05-12 22:02:11+00:00,337.75,331.94,338.13,348.14,,L7
2007-05-28 22:02:04+00:00,336.59,334.54,342.85,354.60,364.79,L7
2007-11-20 22:01:58+00:00,,312.61,332.45,336.09,340.13,L7
2008-04-28 22:01:53+00:00,336.65,328.23,338.65,345.69,349.16,L7
2008-05-30 22:01:41+00:00,,,,353.44,355.58,L7
2008-08-02 22:01:03+00:00,,328.00,343.11,337.43,340.04,L7
2008-08-18 22:00:56+00:00,339.65,336.38,354.22,361.35,359.25,L7
2008-09-19 22:00:40+00:00,340.26,336.68,352.90,359.69,352.44,L7
2008-10-21 22:00:36+00:00,335.78,329.95,342.65,352.83,347.29,L7
2009-01-01 21:56:31+00:00,342.12,343.86,352.06,358.29,358.21,L5
2009-01-25 22:01:34+00:00,333.47,329.45,339.48,340.77,346.70,L7
2009-02-02 21:57:22+00:00,337.11,334.30,343.15,348.11,351.78,L5
2009-03-30 22:02:04+00:00,337.89,328.48,343.19,348.30,351.58,L7
2009-06-02 22:02:15+00:00,337.89,330.31,351.06,349.22,354.81,L7
2009-06-18 22:02:13+00:00,349.30,333.29,349.55,351.08,353.69,L7
2009-07-04 22:02:11+00:00,,333.72,348.41,352.23,350.54,L7
2009-07-20 22:02:06+00:00,332.31,330.52,348.41,,,L7
2009-08-05 22:02:01+00:00,332.02,332.96,347.45,354.90,355.74,L7
2009-08-21 22:01:59+00:00,317.14,314.89,326.42,,,L7
2009-09-06 22:01:59+00:00,313.68,309.99,325.27,330.69,336.10,L7
2009-11-25 22:02:33+00:00,,315.81,338.52,343.08,340.38,L7
2010-01-20 22:02:37+00:00,328.03,330.84,340.67,343.69,344.90,L5
2010-03-17 22:03:57+00:00,317.03,312.29,323.70,336.63,337.50,L7
2010-05-04 22:03:59+00:00,336.54,334.59,346.26,346.35,354.69,L7
2010-06-21 22:03:58+00:00,346.80,334.61,349.37,350.62,358.48,L7
2010-07-07 22:04:01+00:00,332.24,328.98,,,373.87,L7
2010-07-23 22:04:02+00:00,334.25,331.37,338.89,345.67,348.70,L7
2010-09-25 22:04:05+00:00,338.05,343.48,356.66,356.04,362.91,L7
2010-11-12 22:04:30+00:00,329.45,326.77,336.93,345.68,351.64,L7
2011-01-07 22:01:44+00:00,333.91,332.63,349.68,359.11,358.10,L5
2011-01-15 22:05:06+00:00,333.72,321.09,331.16,340.66,345.66,L7
2011-02-16 22:05:15+00:00,319.23,323.92,331.43,340.71,346.22,L7
2011-03-12 22:01:43+00:00,342.45,341.28,351.15,357.39,364.12,L5
2011-04-05 22:05:26+00:00,337.26,335.89,346.60,355.35,361.04,L7
2011-05-23 22:05:23+00:00,337.87,337.29,,360.55,357.06,L7
2011-07-10 22:05:20+00:00,334.24,331.74,352.74,349.00,347.05,L7
2011-07-26 22:05:18+00:00,334.02,334.43,355.59,342.78,348.11,L7
2011-08-11 22:05:13+00:00,326.39,319.89,330.31,326.93,333.40,L7
2011-08-27 22:05:11+00:00,330.53,327.95,341.75,343.45,344.50,L7
2011-09-04 22:00:27+00:00,332.20,334.55,343.26,346.61,350.43,L5
2011-09-12 22:05:05+00:00,,332.99,339.22,345.70,345.20,L7
2011-11-15 22:05:23+00:00,328.40,329.75,342.64,340.20,341.41,L7
2012-01-18 22:05:49+00:00,334.10,324.76,334.91,340.41,349.60,L7
2012-04-07 22:05:52+00:00,310.73,307.72,323.81,333.73,,L7
2012-06-26 22:06:18+00:00,,333.65,345.02,348.79,352.28,L7
2012-07-12 22:06:34+00:00,343.45,332.21,339.97,352.10,360.51,L7
2012-10-16 22:07:34+00:00,333.91,331.58,346.55,345.54,352.49,L7
2013-01-04 22:07:58+00:00,324.54,319.10,334.97,338.82,351.38,L7
2013-03-09 22:07:57+00:00,309.84,300.98,323.93,343.58,341.34,L7
2013-03-25 22:07:51+00:00,335.87,334.54,343.62,352.16,353.83,L7
2013-04-26 22:07:43+00:00,343.36,339.19,349.46,,,L7
2013-05-12 22:07:41+00:00,338.56,333.69,346.02,354.57,359.77,L7
2013-05-20 22:13:50+00:00,346.29,333.18,353.18,348.59,354.89,L8
2013-05-28 22:07:35+00:00,342.59,343.62,351.82,357.34,363.58,L7
2013-06-05 22:13:51+00:00,335.83,327.45,338.25,346.07,354.87,L8
2013-06-21 22:13:43+00:00,348.64,334.71,352.98,351.58,361.91,L8
2013-07-07 22:13:48+00:00,340.06,333.56,343.11,353.85,359.03,L8
2013-07-15 22:07:11+00:00,338.26,336.46,348.73,358.26,360.71,L7
2013-08-16 22:07:07+00:00,336.18,332.64,339.84,338.29,348.92,L7
2013-09-17 22:07:29+00:00,329.89,325.14,327.62,,,L7
2013-10-19 22:07:51+00:00,334.23,336.37,345.56,344.54,354.52,L7
2013-11-28 22:13:25+00:00,332.65,331.22,344.29,341.58,350.72,L8
2013-12-14 22:13:21+00:00,332.74,327.68,336.57,342.91,346.78,L8
2014-01-15 22:12:57+00:00,341.38,338.87,352.46,355.90,359.78,L8
2014-02-24 22:08:31+00:00,344.25,331.40,339.49,350.44,,L7
2014-03-12 22:08:38+00:00,327.06,319.94,326.59,336.54,339.91,L7
2014-03-20 22:12:13+00:00,318.18,314.75,327.32,333.51,340.28,L8
2014-03-28 22:08:46+00:00,331.27,326.99,335.90,340.53,343.63,L7
2014-04-05 22:11:58+00:00,324.75,323.60,326.85,331.88,340.62,L8
2014-04-21 22:11:42+00:00,335.27,336.24,342.32,338.58,343.96,L8
2014-04-29 22:09:01+00:00,337.33,332.80,344.25,344.30,344.99,L7
2014-05-15 22:09:08+00:00,,341.01,352.30,355.53,356.90,L7
2014-05-23 22:11:18+00:00,346.10,332.26,348.02,348.73,352.86,L8
2014-05-31 22:09:12+00:00,328.37,323.79,342.07,340.58,348.68,L7
2014-06-16 22:09:12+00:00,338.17,326.54,340.53,340.92,,L7
2014-07-02 22:09:19+00:00,339.14,,,360.65,361.77,L7
2014-08-03 22:09:27+00:00,333.15,328.35,336.92,334.03,343.07,L7
2014-08-11 22:11:51+00:00,335.05,329.39,341.52,341.52,344.43,L8
2014-09-20 22:09:32+00:00,331.08,326.47,343.97,336.20,340.73,L7
2014-10-06 22:09:44+00:00,334.55,326.65,342.04,338.16,338.47,L7
2014-10-14 22:12:02+00:00,324.96,316.68,335.71,335.52,335.66,L8
2015-01-10 22:10:23+00:00,324.24,318.44,339.73,339.29,332.92,L7
2015-01-26 22:10:26+00:00,306.90,300.34,324.49,325.71,328.16,L7
2015-02-19 22:11:37+00:00,,,,339.63,342.84,L8
2015-02-27 22:10:40+00:00,330.06,324.72,339.27,340.39,344.02,L7
2015-03-07 22:11:30+00:00,332.45,330.27,340.38,344.71,351.33,L8
2015-03-31 22:10:52+00:00,325.21,322.85,342.45,340.31,342.72,L7
2015-05-02 22:11:08+00:00,329.32,319.03,334.65,334.53,345.23,L7
2015-05-10 22:10:52+00:00,329.95,315.10,342.96,335.07,345.47,L8
2015-06-03 22:11:21+00:00,327.30,314.73,334.05,341.39,342.69,L7
2015-06-11 22:11:04+00:00,300.41,293.15,309.87,332.82,357.87,L8
2015-06-27 22:11:10+00:00,337.65,331.00,352.00,352.86,367.00,L8
2015-07-21 22:11:34+00:00,331.79,327.32,349.91,357.97,360.59,L7
2015-07-29 22:11:25+00:00,329.90,329.10,344.41,349.98,362.64,L8
2015-08-06 22:11:37+00:00,318.37,311.85,,,351.75,L7
2015-08-14 22:11:31+00:00,314.25,,,,339.84,L8
2015-08-22 22:11:39+00:00,335.96,,,350.78,351.64,L7
2015-12-20 22:11:57+00:00,330.57,327.93,346.04,351.95,363.55,L8
2016-02-22 22:11:42+00:00,,,,341.29,354.22,L8
2016-03-09 22:11:40+00:00,338.07,328.80,338.51,342.91,351.13,L8
2016-03-25 22:11:32+00:00,,,323.13,335.19,342.45,L8
2016-04-02 22:13:58+00:00,342.48,327.92,335.22,345.69,348.84,L7
2016-04-10 22:11:25+00:00,328.48,317.82,340.33,342.84,343.57,L8
2016-04-26 22:11:21+00:00,338.71,326.06,336.09,348.59,357.50,L8
2016-05-12 22:11:20+00:00,338.47,333.74,343.00,347.85,357.33,L8
2016-05-20 22:14:14+00:00,337.41,335.12,344.57,344.96,353.42,L7
2016-05-28 22:11:27+00:00,335.87,331.66,343.55,358.38,356.28,L8
2016-06-13 22:11:30+00:00,337.65,334.93,351.57,348.44,360.05,L8
2016-07-15 22:11:46+00:00,337.38,329.07,348.09,344.92,352.82,L8
2016-08-16 22:11:53+00:00,332.21,328.95,333.63,335.96,344.78,L8
2016-09-09 22:14:31+00:00,329.11,,348.63,341.83,342.51,L7
2016-09-25 22:14:33+00:00,329.24,324.58,333.68,335.92,342.86,L7
2016-11-20 22:12:09+00:00,341.58,341.91,355.63,360.79,365.47,L8
2016-12-22 22:12:03+00:00,322.93,321.82,333.05,339.08,344.72,L8
2017-02-16 22:13:47+00:00,335.99,333.55,347.27,356.30,,L7
2017-04-29 22:11:06+00:00,329.29,322.75,334.82,340.43,352.74,L8
2017-05-07 22:14:16+00:00,335.40,327.73,333.51,347.18,355.12,L7
2017-06-08 22:14:24+00:00,336.45,334.68,345.04,353.35,355.74,L7
2017-07-02 22:11:35+00:00,335.66,328.85,334.77,342.11,346.31,L8
2017-07-10 22:14:28+00:00,342.58,338.16,348.30,351.30,361.19,L7
2017-07-26 22:14:27+00:00,343.87,340.45,348.69,350.47,358.95,L7
2017-08-03 22:11:47+00:00,,331.91,336.76,341.94,358.49,L8
2017-08-11 22:14:25+00:00,340.40,330.70,344.03,347.46,357.68,L7
2017-09-04 22:11:55+00:00,328.83,321.39,328.22,336.73,342.26,L8
2017-09-20 22:11:58+00:00,335.29,334.75,342.37,344.29,355.79,L8
2018-01-10 22:11:54+00:00,332.76,330.49,340.21,346.41,356.16,L8
2018-01-26 22:11:45+00:00,333.91,327.68,344.42,345.93,355.18,L8
2018-03-07 22:13:06+00:00,,,,,337.26,L7
2018-04-16 22:11:06+00:00,339.29,332.47,341.45,359.46,360.47,L8
2018-04-24 22:12:23+00:00,348.58,328.41,345.48,353.95,359.06,L7
2018-05-18 22:10:46+00:00,341.97,342.62,345.55,351.85,359.47,L8
2018-05-26 22:11:51+00:00,341.74,334.20,343.19,349.94,359.64,L7
2018-06-03 22:10:35+00:00,322.23,316.71,,390.68,,L8
2018-06-27 22:11:16+00:00,337.49,336.15,348.14,357.67,373.37,L7
2018-07-05 22:10:54+00:00,337.04,335.65,353.28,356.15,357.83,L8
2018-07-29 22:10:41+00:00,351.57,347.92,355.45,360.71,366.64,L7
2018-08-06 22:11:10+00:00,328.75,326.02,341.61,342.24,351.16,L8
2018-08-14 22:10:23+00:00,340.62,330.78,344.56,350.24,354.16,L7
2018-08-30 22:10:04+00:00,323.32,317.93,332.67,334.75,340.80,L7
2018-09-07 22:11:24+00:00,330.08,325.01,339.78,343.89,353.11,L8
2019-01-05 22:06:53+00:00,324.27,317.28,331.11,338.76,361.60,L7
2019-02-14 22:11:33+00:00,,335.27,341.42,354.87,369.92,L8
2019-03-02 22:11:29+00:00,346.18,334.88,340.86,352.40,364.63,L8
2019-04-11 22:03:48+00:00,349.73,339.81,351.39,363.30,364.91,L7
2019-05-13 22:02:36+00:00,352.93,344.06,351.69,353.09,363.09,L7
2019-05-21 22:11:27+00:00,368.50,362.41,372.92,379.47,385.16,L8
2019-05-29 22:02:00+00:00,349.56,340.74,349.50,357.24,367.33,L7
2019-06-06 22:11:35+00:00,350.53,346.88,367.04,373.03,379.16,L8
2019-06-22 22:11:40+00:00,342.98,342.29,355.29,370.30,376.40,L8
2019-07-08 22:11:44+00:00,342.96,336.91,337.05,349.38,366.41,L8
2019-07-24 22:11:48+00:00,333.28,323.50,336.87,348.65,359.83,L8
2019-08-09 22:11:55+00:00,343.29,333.07,342.40,363.04,367.84,L8
2019-08-25 22:11:59+00:00,348.27,333.89,347.84,356.06,368.19,L8
2019-09-10 22:12:03+00:00,333.16,329.15,341.44,352.07,357.33,L8
2019-09-26 22:12:09+00:00,351.48,342.44,350.88,352.23,362.61,L8
2019-10-04 21:56:51+00:00,333.84,329.82,339.46,347.70,357.29,L7
2019-11-21 21:54:43+00:00,328.46,328.33,340.36,344.64,352.98,L7
2019-12-07 21:53:57+00:00,341.57,337.62,349.97,354.15,366.12,L7
2019-12-23 21:53:08+00:00,336.05,326.02,332.24,343.57,351.36,L7
2019-12-31 22:12:02+00:00,339.22,333.16,344.12,354.99,361.78,L8
2020-01-16 22:11:59+00:00,337.74,336.82,346.20,361.32,366.90,L8
2020-02-01 22:11:53+00:00,356.71,345.62,360.78,370.98,372.40,L8
2020-02-09 21:50:42+00:00,342.73,337.53,351.17,362.50,362.91,L7
2020-02-17 22:11:50+00:00,341.22,332.02,343.30,352.64,363.54,L8
2020-02-25 21:49:52+00:00,347.81,339.75,354.39,360.31,366.53,L7
2020-04-21 22:11:21+00:00,360.73,354.93,364.34,364.18,370.46,L8
2020-05-07 22:11:12+00:00,361.54,347.96,358.33,363.67,372.58,L8
2020-05-31 21:44:18+00:00,,315.17,,313.12,346.85,L7
2020-06-08 22:11:24+00:00,341.78,336.44,343.42,350.56,363.25,L8
2020-06-16 21:43:22+00:00,344.46,339.48,348.40,356.04,362.64,L7
2020-06-24 22:11:32+00:00,328.68,321.17,330.18,341.48,350.67,L8
2020-07-02 21:42:25+00:00,347.09,337.48,350.70,352.94,370.94,L7
2020-07-10 22:11:39+00:00,340.41,341.18,354.42,363.32,371.71,L8
2020-08-27 22:11:56+00:00,344.26,335.92,347.76,351.53,357.79,L8
2020-09-12 22:12:02+00:00,334.38,332.45,,,,L8
2020-09-20 21:37:20+00:00,332.23,331.69,340.57,,,L7
2020-10-06 21:36:19+00:00,327.28,320.90,334.24,337.82,346.30,L7
2020-11-15 22:12:06+00:00,337.03,333.60,341.94,343.01,348.69,L8
2020-12-17 22:12:09+00:00,342.23,336.04,345.90,346.18,352.96,L8
2021-02-03 22:11:56+00:00,336.35,335.49,338.58,342.03,352.07,L8
2021-02-11 21:27:17+00:00,345.25,335.97,341.05,347.51,353.76,L7
2021-02-19 22:11:51+00:00,337.00,338.08,343.83,354.02,362.65,L8
2021-03-31 21:23:31+00:00,340.77,327.16,335.39,338.37,344.59,L7
2021-04-16 21:22:11+00:00,358.08,345.11,355.59,363.28,369.42,L7
2021-04-24 22:11:25+00:00,345.95,336.30,347.61,355.09,367.68,L8
2021-05-02 21:20:50+00:00,351.25,340.66,350.46,360.60,369.27,L7
2021-05-26 22:11:31+00:00,306.42,303.49,319.23,321.54,332.49,L8
2021-06-03 21:18:07+00:00,,,,,364.62,L7
2021-06-11 22:11:38+00:00,326.99,317.23,334.87,337.47,343.70,L8
2021-06-19 21:16:49+00:00,334.79,327.52,337.33,348.47,358.38,L7
2021-07-13 22:11:43+00:00,327.49,316.67,340.80,346.20,354.25,L8
2021-07-21 21:14:07+00:00,,321.64,334.52,342.87,348.60,L7
2021-08-22 21:11:18+00:00,334.85,315.72,329.89,348.82,351.71,L7
2021-09-15 22:12:06+00:00,330.45,330.97,344.17,346.05,348.89,L8
2021-10-01 22:12:10+00:00,330.73,328.48,339.33,353.14,359.76,L8
2021-11-06 22:12:48+00:00,322.87,321.51,341.72,345.34,349.74,L9
2021-11-10 21:04:07+00:00,330.24,318.60,337.92,345.40,347.77,L7
2021-11-18 22:12:08+00:00,328.50,322.99,341.40,341.10,349.37,L8
2021-11-26 21:02:34+00:00,328.80,323.82,341.91,351.04,350.55,L7
2021-12-28 22:12:06+00:00,331.29,325.96,338.03,352.61,352.33,L9
2022-01-13 20:57:57+00:00,319.26,315.08,326.46,333.32,345.46,L7
2022-01-13 22:12:02+00:00,325.89,317.63,331.88,339.85,346.36,L9
2022-01-21 22:11:59+00:00,330.15,313.04,329.70,333.50,339.73,L8
2022-02-14 20:54:45+00:00,328.90,317.31,336.24,343.03,350.89,L7
2022-02-14 22:12:01+00:00,329.42,316.71,340.28,338.48,346.15,L9
2022-02-22 22:11:50+00:00,329.14,316.65,337.39,343.16,349.79,L8
2022-03-26 22:11:35+00:00,332.58,318.14,335.53,337.66,342.31,L8
2022-05-05 22:11:31+00:00,327.26,325.70,,,,L9
2022-05-21 22:11:19+00:00,338.96,332.48,346.00,351.44,359.59,L9
2022-06-09 20:43:06+00:00,334.77,340.09,344.76,,,L7
2022-06-26 20:42:04+00:00,346.51,,,355.44,,L7
2022-06-30 22:11:39+00:00,324.78,315.25,332.03,338.46,,L8
2022-07-08 22:11:39+00:00,340.40,329.67,343.49,347.62,356.40,L9
2022-07-16 22:12:03+00:00,342.66,337.71,350.14,351.95,359.60,L8
