dates,nzd0083-0000,nzd0083-0001,nzd0083-0002,nzd0083-0003,nzd0083-0004,satname
1999-09-27 22:04:48+00:00,337.01,328.85,347.43,353.72,354.81,L7
1999-11-14 22:04:42+00:00,335.89,323.21,342.34,353.44,355.84,L7
2000-01-01 22:04:37+00:00,331.89,321.98,338.22,348.26,352.17,L7
2000-02-18 22:04:29+00:00,332.12,323.62,337.70,347.07,351.24,L7
2000-07-11 22:03:17+00:00,331.95,322.84,332.83,341.35,341.32,L7
2000-10-15 22:01:56+00:00,329.09,318.45,334.89,339.38,337.27,L7
2001-01-03 22:02:12+00:00,327.39,318.28,335.79,337.33,337.31,L7
2001-03-24 22:01:59+00:00,325.53,318.86,338.93,337.26,338.91,L7
2001-06-12 22:01:24+00:00,321.94,314.28,337.60,336.11,338.19,L7
2001-06-28 22:01:09+00:00,321.94,314.28,337.60,338.80,341.32,L7
2001-08-15 22:00:38+00:00,319.27,310.85,340.61,341.02,339.96,L7
2001-10-02 22:00:04+00:00,319.27,310.85,333.87,336.67,334.18,L7
2001-12-05 22:00:18+00:00,315.92,309.95,332.16,334.86,333.38,L7
2001-12-21 22:00:29+00:00,315.27,308.69,330.05,335.46,334.15,L7
2002-01-06 22:00:31+00:00,319.95,314.78,333.01,335.83,333.88,L7
2002-01-22 22:00:40+00:00,321.08,314.44,334.22,337.08,336.01,L7
2002-03-27 22:00:37+00:00,320.17,312.50,331.40,335.23,337.11,L7
2002-04-28 22:00:38+00:00,322.96,313.88,331.35,335.78,339.79,L7
2002-07-01 22:00:15+00:00,328.10,319.22,335.93,340.36,345.25,L7
2002-07-17 22:00:08+00:00,327.91,317.84,336.54,342.64,346.75,L7
2002-08-02 22:00:01+00:00,327.66,318.99,337.80,343.11,346.61,L7
2002-08-18 21:59:57+00:00,326.89,319.79,339.15,342.62,346.39,L7
2002-12-24 22:00:09+00:00,326.69,323.22,344.35,349.41,350.18,L7
2003-01-25 22:00:18+00:00,325.58,323.06,342.63,343.77,347.65,L7
2003-02-26 22:00:28+00:00,327.45,324.82,339.01,345.51,345.47,L7
2003-07-28 21:48:28+00:00,326.77,316.61,330.25,322.52,334.41,L5
2003-08-05 22:00:11+00:00,326.86,317.31,337.81,333.48,336.85,L7
2003-09-14 21:49:18+00:00,330.02,322.99,340.07,339.53,338.50,L5
2003-11-09 22:00:18+00:00,329.53,322.42,340.07,339.53,342.18,L7
2003-11-25 22:00:29+00:00,327.10,320.81,338.57,338.88,342.18,L7
2003-12-19 21:50:27+00:00,325.13,319.41,336.72,337.92,340.60,L5
2004-04-25 21:51:47+00:00,321.09,317.16,334.94,341.23,346.55,L5
2004-05-03 22:00:59+00:00,323.19,319.73,336.42,341.23,346.55,L7
2004-06-20 22:00:50+00:00,328.64,324.89,341.15,352.66,352.18,L7
2004-07-22 22:00:44+00:00,331.12,328.26,343.49,352.93,354.61,L7
2004-07-30 21:54:28+00:00,331.99,329.27,345.56,353.81,356.64,L5
2004-09-16 21:55:41+00:00,334.40,330.76,345.76,354.12,357.98,L5
2004-10-18 21:56:23+00:00,337.35,333.16,347.29,355.48,359.14,L5
2004-11-19 21:56:55+00:00,342.43,336.62,350.57,357.51,363.03,L5
2004-12-13 22:01:00+00:00,342.18,336.95,350.31,357.51,363.03,L7
2005-01-14 22:01:13+00:00,342.07,338.03,349.07,357.60,362.89,L7
2005-02-23 21:58:31+00:00,341.74,336.89,347.85,357.97,363.63,L5
2005-03-03 22:01:30+00:00,340.79,335.93,346.45,356.94,362.59,L7
2005-03-11 21:58:44+00:00,339.85,335.09,345.85,355.81,361.36,L5
2005-03-19 22:01:30+00:00,338.89,333.91,344.75,355.35,360.13,L7
2005-03-27 21:58:51+00:00,339.52,334.96,345.25,355.78,360.38,L5
2005-04-12 21:58:55+00:00,338.74,334.51,344.84,355.27,359.97,L5
2005-05-30 21:59:15+00:00,337.05,333.90,343.92,353.83,358.63,L5
2005-07-09 22:01:14+00:00,337.01,333.24,343.38,353.06,358.63,L7
2005-07-17 21:59:35+00:00,337.38,332.44,343.72,351.56,358.30,L5
2005-07-25 22:01:13+00:00,337.70,332.64,343.94,351.49,357.66,L7
2005-08-10 22:01:10+00:00,337.45,332.47,343.54,350.63,357.23,L7
2005-10-13 22:00:54+00:00,336.20,331.29,343.08,348.26,357.48,L7
2005-11-30 22:01:24+00:00,332.71,328.20,340.51,345.86,353.35,L7
2006-01-17 22:01:43+00:00,331.56,329.37,338.43,347.16,350.33,L7
2006-02-18 22:01:53+00:00,324.92,325.32,334.12,343.21,343.72,L7
2006-03-14 22:02:55+00:00,324.40,324.90,333.28,341.06,343.76,L5
2006-04-15 22:03:30+00:00,327.65,328.11,336.22,344.00,347.25,L5
2006-05-17 22:03:57+00:00,331.01,330.44,338.84,345.40,349.25,L5
2006-06-10 22:01:49+00:00,333.50,332.75,340.14,347.17,351.47,L7
2006-06-26 22:01:44+00:00,334.01,333.43,341.49,347.40,351.28,L7
2006-07-04 22:04:41+00:00,335.10,333.43,341.75,346.78,351.37,L5
2006-07-28 22:01:30+00:00,335.10,333.46,342.67,346.22,351.92,L7
2006-08-29 22:01:26+00:00,337.85,336.43,345.14,348.60,355.18,L7
2006-09-14 22:01:21+00:00,340.06,338.63,347.44,350.76,357.39,L7
2006-10-16 22:01:19+00:00,340.82,337.93,346.91,349.40,356.33,L7
2006-11-25 22:06:19+00:00,339.66,330.86,342.27,346.41,353.74,L5
2007-01-04 22:02:01+00:00,343.31,331.24,344.31,350.12,358.63,L7
2007-02-13 22:06:47+00:00,342.62,329.83,341.68,349.62,357.31,L5
2007-05-12 22:02:11+00:00,342.91,327.37,337.24,349.04,356.25,L7
2007-05-28 22:02:04+00:00,341.33,336.10,344.25,355.55,365.01,L7
2007-11-20 22:01:58+00:00,336.59,323.58,337.65,345.35,352.46,L7
2008-04-28 22:01:53+00:00,336.65,320.42,335.55,340.89,344.64,L7
2008-05-30 22:01:41+00:00,336.65,328.23,338.65,349.56,352.37,L7
2008-08-02 22:01:03+00:00,336.65,328.12,340.88,345.52,348.26,L7
2008-08-18 22:00:56+00:00,338.15,330.87,345.33,349.48,351.01,L7
2008-09-19 22:00:40+00:00,338.85,332.32,347.22,351.52,351.29,L7
2008-10-21 22:00:36+00:00,338.08,331.85,346.31,351.74,350.63,L7
