,dates,mex0219-0000,mex0219-0001,mex0219-0002,mex0219-0003,mex0219-0004,mex0219-0005,mex0219-0006
0,1985-01-04 16:48:49+00:00,247.23223012568428,244.3367307253973,236.66151409238367,232.87635337833922,241.72228398136875,246.07919027763447,251.13015407844492
1,1985-01-20 16:48:54+00:00,252.40413858838764,246.21511068125534,244.41032341312226,241.62289590670983,246.31586752641195,249.45548221764844,254.29393083840924
2,1985-09-26 16:41:55+00:00,234.34975728836784,221.49239896197722,229.82687589655103,231.3913914153756,237.35848689348637,242.303607557246,235.45727106724433
3,1986-01-07 16:46:05+00:00,250.66851653182786,249.3365582716777,243.35213646874882,229.4977722728244,253.43259067061948,256.65010804249584,259.3425288167934
4,1986-03-12 16:44:40+00:00,265.4321132820145,260.65229845328855,266.8945728978479,262.6920250856657,264.38364662343633,265.46128287887103,265.2117734260415
5,1986-03-28 16:44:21+00:00,259.93391250430625,250.7052492516822,256.6345737920677,257.2818053465423,254.94785985303704,257.5401705741273,258.6109114110016
6,1986-04-06 16:38:23+00:00,267.1259337624893,261.81919104483495,259.86561114125806,253.3014202796101,257.83273684806016,263.28928751239533,262.613404502729
7,1986-04-13 16:44:01+00:00,259.82914115332983,257.34796771456234,258.7213448156808,257.72298479093735,256.82262649110424,266.02038769340606,265.5182830184638
8,1986-04-22 16:37:37+00:00,258.2698163374251,259.61140549351296,257.7633013711388,255.17940383894813,259.7646640387645,263.41144137616993,264.60569564361145
9,1987-02-20 16:33:22+00:00,245.54307115516858,237.01341235495977,240.46614258747562,247.1764002610624,249.5644509958935,253.04323614617593,259.5393965362193
10,1990-01-27 16:34:27+00:00,236.9118337688422,241.4658853784356,235.7606504289286,238.64604686988642,249.80265579180514,258.1720271297153,249.9558636932952
11,1990-02-03 16:40:25+00:00,260.58462961758755,258.78216511021606,256.8587144878548,247.99275973690212,254.2378091920625,268.42154612899014,268.29400991340395
12,1990-02-12 16:33:57+00:00,246.1540909608834,244.02190274896654,243.08951715399004,245.869236360303,264.9256807579345,268.02105186965935,259.8980836048371
13,1990-02-19 16:39:55+00:00,260.187363364347,252.91267934675287,265.15357008570163,254.13674381042338,265.26599975564545,273.8205121362903,266.7915366207358
14,1990-02-28 16:33:25+00:00,234.1561025732422,238.85766934179827,236.11265317758284,229.39989764141373,246.89729953670695,257.86336340050264,249.9803263009906
15,1990-03-07 16:39:20+00:00,253.424153939273,253.36893625793343,253.91500339985097,246.29803993246006,263.9640277927639,263.4869792653295,255.92225946477637
16,1990-03-16 16:32:53+00:00,249.29942716748354,250.7680255395298,250.83448839593555,247.46007719346758,263.91270464887276,263.44686936240316,257.7761933912058
17,1990-03-23 16:38:48+00:00,252.89686398457238,253.06081342780382,251.56541667686062,242.9853796270879,253.10002965402347,258.03934218112295,253.886164746747
18,1990-05-03 16:32:29+00:00,255.3165048823587,258.13597002456567,260.33331647954844,251.42664729817648,271.40531771692446,276.9686687946538,265.4575340186818
19,1991-04-11 16:40:23+00:00,253.463445509536,254.6122009869125,257.0221985314561,246.34506742323785,258.39078769971167,257.96811866211533,261.88980859268474
20,1993-01-03 16:33:52+00:00,229.63240710525324,223.9218578814129,231.51712989195548,237.1931947324161,239.1404734045704,245.85534398970904,247.11689916077452
21,1993-01-10 16:40:08+00:00,246.5039851266696,230.88091369938337,239.7594316136908,242.08084376248488,237.81759141258343,242.7320668740845,245.16408072489904
22,1993-01-19 16:34:03+00:00,236.46631471019734,229.14432545104668,245.9147220085173,246.9276185416941,250.3301726292959,247.82891502841187,256.8960997575494
23,1993-02-04 16:34:14+00:00,234.50923641022442,231.90137243868116,237.25544924951535,241.05940639162606,242.32010118634912,241.9924126687367,248.56350474962196
24,1993-02-11 16:40:28+00:00,250.28336618610044,244.21477484632572,245.21023996957607,244.3304765523208,245.68408822660174,248.37283987868514,257.13691656430024
25,1993-02-20 16:34:43+00:00,237.86481491457627,230.20001950224577,242.9942288670953,243.20883624701608,247.12808940499227,246.76002379628412,254.58104105953518
26,1993-02-27 16:40:33+00:00,245.68139275646175,250.33622218439888,248.49284370501175,241.82442219746238,247.61112578522065,247.99034090159873,253.7378681293919
27,1993-03-08 16:34:54+00:00,240.14039938562743,242.27853224957386,238.2285432792347,242.73955860025453,243.81346923457485,247.43742144662824,251.5479240221089
28,1993-03-15 16:40:43+00:00,256.2855923963248,250.76589048788918,250.7698938255436,246.76984867106427,247.2402061671045,257.04958480711963,263.8594263385135
29,1993-03-24 16:34:54+00:00,248.17745792133584,248.8938924835382,245.93356507594694,248.91130088758098,254.00900508332373,253.52940501405038,262.0563573494184
30,1993-03-31 16:40:46+00:00,259.01004703729944,247.27964585361914,245.69190003919377,252.86468689881752,249.77980526270787,253.59606121438134,253.29640226027288
31,1993-04-09 16:34:38+00:00,249.17691207174832,251.39316667855115,242.24998219497363,247.05907999939822,250.6799956139795,254.2545829719355,257.80291467998535
