,dates,mex0087-0000,mex0087-0001,mex0087-0002,mex0087-0003,mex0087-0004,mex0087-0005,mex0087-0006,mex0087-0007,mex0087-0008,mex0087-0009,mex0087-0010,mex0087-0011,mex0087-0012,mex0087-0013,mex0087-0014,mex0087-0015,mex0087-0016,mex0087-0017,mex0087-0018,mex0087-0019,mex0087-0020,mex0087-0021,mex0087-0022,mex0087-0023,mex0087-0024,mex0087-0025,mex0087-0026,mex0087-0027,mex0087-0028,mex0087-0029,mex0087-0030,mex0087-0031,mex0087-0032,mex0087-0033,mex0087-0034,mex0087-0035,mex0087-0036,mex0087-0037,mex0087-0038,mex0087-0039,mex0087-0040,mex0087-0041,mex0087-0042,mex0087-0043,mex0087-0044,mex0087-0045,mex0087-0046,mex0087-0047,mex0087-0048,mex0087-0049,mex0087-0050,mex0087-0051,mex0087-0052,mex0087-0053,mex0087-0054,mex0087-0055,mex0087-0056,mex0087-0057,mex0087-0058,mex0087-0059,mex0087-0060,mex0087-0061,mex0087-0062,mex0087-0063,mex0087-0064,mex0087-0065,mex0087-0066
0,1986-01-13 16:09:40+00:00,194.33469774682362,201.34587609758205,205.39643675502876,198.8007218272617,200.408783690999,192.62723462827162,197.7361760149297,188.37892433118535,186.65731754436067,178.3559210791789,181.6496229604374,180.68620588167957,188.04482235743345,186.74495126327423,187.35098717447082,192.07433816466985,192.0954027320312,194.44641692198255,200.28554318424654,204.29506168084637,207.38437592745697,215.24820839249435,218.14542946919707,220.16667703041833,224.76746605541746,220.3352113890894,222.90479705485185,232.43130435314185,233.20176120402996,241.3182215130432,241.18922874944005,237.85491631554214,229.95088080891145,231.01851751674613,228.3196064343599,228.55227547126364,225.73836674254522,224.40177248229202,221.63898813980785,226.68596029983087,223.51645465273535,231.6260231904606,230.4063210040109,232.22716498964604,225.53315056262846,213.7432327520355,202.97443618885677,205.5980965149092,203.96835021725778,207.73322857617302,214.65493452847713,229.6774864460535,231.47037037124542,219.44981342410247,209.8026873454755,206.01773681869162,201.5185104271055,201.61318703147916,210.6390286935578,220.2597642870952,215.62356507166817,208.2325131602541,197.68674427160568,197.2082186541644,218.53388114535935,215.22956706099288,233.49648795064712
1,1986-03-18 16:08:16+00:00,194.24971988663114,190.5688699454614,190.16446540092517,189.90641617979014,189.29916637816274,188.2630810163618,182.42714646360213,181.545737406747,180.80943674665397,176.61213158583965,176.06115807144798,174.4773586343241,172.34459508904314,173.1004518492763,177.37580629052752,178.62761831510085,180.08193734214967,189.3782420947638,192.83598264276688,197.08322119631225,197.54057138302196,208.6094648370942,205.9274119839282,211.79992158364396,212.52661583409545,219.98571970752545,224.33779771270648,226.58087920499347,230.2554001267297,240.7670676839424,238.89307693665512,232.6391185262949,227.2733808360276,230.01895796732194,228.09415725812448,224.27968246135504,219.46593551984552,222.97551967689148,219.40122677474898,218.07352437636007,216.87448554807364,216.21331154752872,215.327207519728,213.18940851479272,203.84681484993789,202.8739915079763,196.82057533246163,198.01376928898995,197.6661371197584,202.58415425290698,209.71077716591302,222.45866814096462,226.66063850925556,213.79268168645032,201.55250529643337,201.05179839685437,199.87553902647173,205.253066645874,211.70331247077718,219.76617003162923,218.13042551667553,208.54858835771503,197.6650694744886,197.16150495546069,225.1109819546559,213.44962583176653,217.92977098211955
2,1986-04-03 16:07:57+00:00,201.6603268396268,202.0337552775608,200.75079654103047,199.08218226643453,193.5307645764518,191.25420634479462,189.67054839184067,190.07948531282355,186.9144417735294,185.73531169156965,182.75267721790047,180.59066094190555,182.1246213824308,183.97887149716294,184.9055744801497,187.00680244079615,190.09862220852517,188.70444618202356,199.00004874748427,202.92540288239564,207.26066381182892,206.2692036961295,214.41097061351869,214.99898147735112,197.74575318998416,224.9631243665568,228.11803194062622,235.48731760447345,244.1619363618058,249.53095030719868,244.59499755631313,237.64969884539735,240.21467879737295,237.6109397290072,233.62184072168156,230.83247719211496,230.9808452189451,226.90504466943503,226.60896887057493,227.94901826024642,227.42312383343034,227.99163857808765,229.69723574015305,227.9184406437861,227.0312852533966,219.01698467569062,210.19865047182992,214.8226370413666,211.7732984058852,208.97388893378482,215.069970510492,225.67259010613722,231.42967021993502,221.54045834573665,212.19736706377236,202.71797378772223,201.16856547891138,206.57654197767573,218.62313898601892,229.37113768069364,222.67607939180078,221.9746855053723,211.18301184954564,218.1941770101453,240.68865254380074,220.84554553120572,215.70370873863763
3,1986-05-05 16:07:11+00:00,180.28389400760642,181.81517473521188,182.89077207389693,181.90517463586224,182.81696654917965,182.60067244320086,192.45261987412738,181.73036367783536,179.7475181240975,173.40468125340624,169.68554593305257,170.75345518310363,174.17869779855542,174.5166963328781,176.83649989685682,178.41909010144585,179.99256243978812,180.5452702203502,185.2751980470909,192.79004037494417,193.8494501922823,195.94297819571767,203.04209436840935,206.6920350109083,209.70667835673788,218.03702990120394,218.84883955593284,227.44989938518572,225.5435903134,233.38258015959897,228.7920009709281,227.9827989520478,223.44733888434385,220.6403589706733,224.92417363284892,219.52164578082179,214.50668706320218,218.5743253114387,216.9721992264013,209.9431720180588,213.41235979907572,215.792636504792,214.97967703385336,218.67078311629552,211.23600179166212,207.22954366740868,203.84305631293725,201.87095261951467,198.00974289017776,201.30220392490682,202.03202076960082,221.60118049183058,221.22858137547692,209.1336080524792,197.8149062002608,187.70312949027908,189.8867487101172,202.25513989900185,213.6362658436833,217.06199272153424,205.142470833888,193.90148142881455,182.79357230103915,180.59474112399977,199.5109137630776,188.54075224638603,200.63663557551354
4,1986-09-10 16:02:57+00:00,185.97808562117254,186.03025706819525,180.28876830312424,178.0662234471441,173.98431425599435,181.186571627852,172.97615191705376,173.71981041777184,167.58877135071387,172.42807510543633,165.21119276394126,168.70008796641022,169.2080573160125,168.54176346023036,169.32328530777002,166.95475837346473,168.3006595648018,170.86113935598905,176.61888936595324,181.54273145036686,182.70567710813094,188.63709658783242,191.86078323060917,199.89067727112453,203.23339835377894,209.92980648869556,214.7368394516594,219.10255376781947,218.4744523968496,222.6210888160417,223.02982937230692,223.48098797857025,217.33886504837758,213.2844953482212,209.8600566206648,209.6329102540411,207.46051504279265,210.10156031585228,209.34824520431172,205.5554124724891,204.53904165369013,210.6293233421307,209.18313816317055,211.13811517020645,202.64855957252283,193.74409221820324,194.62271284885233,189.99533764659913,188.43277101795888,190.21063552720494,198.58116310707706,215.62888331589534,218.33412043442317,203.2074678458367,188.07108181815542,182.7494829026782,184.61475345450995,193.70117686305346,207.82905260760398,211.97097601483827,201.8881474530294,193.10371734997776,186.735922866027,180.01068492791057,199.45665233725546,196.2765159984896,208.15845025035767
5,1986-09-26 16:02:27+00:00,180.79880671017503,177.10380887842948,176.08976665747176,178.58856098845703,177.41012565073544,185.30183680072815,178.81668712874495,172.4291371889319,172.2225784262657,168.12462853607985,161.91069911497198,165.5137968198201,164.20162836998756,173.12764213494617,171.86921429016732,176.73905444265358,176.95618198030834,185.1436031887996,183.2112077611567,189.35688163148555,187.52617130680125,194.6134734268497,197.1610079324419,201.96600130850206,208.06947017012726,211.35880493483884,215.85574762760396,216.34770928792463,220.37755925596016,228.3947996663757,222.86095687741368,227.92457223269412,219.1567053224239,219.24712998372192,212.55987248874263,212.22847150665407,210.8220432946387,212.95735071145995,212.7769425270565,209.78870386057778,208.79691853973478,210.06512455926187,209.70763978701345,208.9707411030782,206.45173231144537,198.48404665256425,197.66022542418577,186.81431253258478,189.2822444529696,195.30762421079456,199.47045695687913,211.29869505379932,212.86559127671052,203.12722921169762,193.88360005994394,190.0396940720879,192.88136031443224,197.1120410925662,208.74525614592582,209.69034612722007,200.50540157805884,196.7364679823726,185.17932554722947,189.39593071855546,202.69111905454966,187.8934851824464,205.00797853869875
6,1990-03-13 16:02:52+00:00,190.216454297577,195.30108130427365,191.7585352067764,192.63054920602647,186.9765313844712,185.39926176502516,181.86932376011873,176.84316267288676,179.8260443446094,175.71510294704018,178.84629838611062,178.30159720258519,181.73346067600122,182.97969536435653,179.2567623999043,189.22049482728636,184.14987117249746,186.7522290518641,190.60987036379228,196.91554029425598,196.4954029576207,206.53599862147078,209.0157321473531,212.26255896933796,216.92552097468126,219.05452653690867,218.09886552725555,232.67506585543939,233.55254969670057,240.77400419236528,233.69838636123694,228.6942490364279,226.0360840700911,226.52068705111367,224.96943511459364,218.265522011075,216.84967178302253,216.16926268596785,216.5945718115666,218.86368117258198,220.40246525190753,227.07712743463577,223.82562166295412,219.28637172469837,217.20037278961507,210.6459593053978,202.92197905286773,202.06370351324222,193.80767773455065,196.21304125876856,207.67090434529638,221.72608730703865,227.34027386713788,212.8950234018617,205.81304405638193,201.46984643326095,199.09405276917974,205.9897552399712,209.48838731609655,219.4858556591068,215.7284079067186,210.5571075535781,199.47905306835986,208.40808943210916,226.27651500954352,210.0704866660398,205.8128032768075
7,1990-03-29 16:02:21+00:00,178.2840384259515,188.78376210385971,184.99755009476584,184.2769448269807,187.90921788783552,193.72010998345624,186.97939325494667,176.6881817095757,176.51148103296762,169.7171480519596,173.16772608248144,172.80636114097936,174.64048722293987,178.43672399231318,178.71434747770869,186.34190343658898,185.5073133391937,187.7617872054414,188.13311251146396,195.4817816968705,194.49953190379622,205.8002066931876,209.85473144269855,214.25000717998856,215.23678131202934,218.5007162029968,219.3468884160341,226.887072020141,233.43138325018242,240.94509691986968,234.91869712760834,236.83093025601133,225.5776621555354,222.5831386508844,217.65947848788397,217.8161889140839,213.71280569211166,214.4450419391214,212.28376405173648,214.26129764092732,212.4350960312185,218.59127005428397,219.08051151622107,218.87265533873688,216.80469220857088,209.54624427391516,209.5683883853068,201.34500295193024,203.03220840581645,207.9967689636856,207.061826802913,221.4051428516978,226.3022203401113,214.20671090154147,198.5099799264152,199.6892721693389,199.878918211086,204.16602690545758,216.02213460056203,212.32332428302058,212.2616663841157,209.00157680077442,198.37275300338842,206.21157207629616,228.0371960138281,216.99814494215136,215.88220592347383
8,1993-01-16 16:03:54+00:00,182.62874587889033,184.91676736048072,181.6980508120671,189.5067364587914,195.7742619483184,189.17525182372302,178.10821449724247,179.15043741759214,177.30610683389165,180.32796738843322,179.97675488615008,180.74553220410988,179.91539959364766,183.81606700562023,182.9247201885009,186.8766987745436,186.6905913571583,191.6936529344631,198.52867815387344,203.0761230183306,201.26566936738922,203.8133900881129,204.79463795710365,211.38916507608297,219.30399208215363,221.4086517364902,226.28596500375141,230.44770220203065,243.21025198402236,247.35255351516932,240.86255071113007,229.67202980769468,223.83401972857487,223.47333939686567,222.73736263175712,217.98890789972418,215.24237915634436,219.0118062625334,221.88280438651313,218.7981265140599,221.01883133732733,224.01944693870036,230.0751898176145,224.7453765929396,220.70533095736553,214.46897631968685,211.55268435781045,213.10606577228802,218.0790821566702,208.82612559351648,215.66682348978875,233.497455825206,236.54055179970214,220.85950050984027,209.01515546085696,207.29642995942802,205.151612569785,207.11268552166374,214.46967061811498,212.68911224027156,208.5666767936012,202.2101672491481,190.9819227200152,192.5454599740987,213.67393327915372,202.78269078977877,201.21240662489944
9,1993-02-17 16:04:13+00:00,175.8976613891006,187.04018773736362,180.50890355711505,187.22022494291866,186.4998845484624,185.72626256747998,181.38070174978228,184.12992399927165,185.63189936444022,188.4879284963843,181.5071480687164,180.45874541213522,185.17220200291789,183.07834277854624,177.378521126225,181.4080808104166,180.832318829395,188.88957831570798,193.8917898314613,199.7063951227031,200.2315278708516,204.94695183249576,204.07640792948584,210.12964181615658,218.36942743961725,221.51494515873713,224.9798031840428,227.09523546754673,234.6934026089934,238.50234901845778,238.90514893557082,236.98105748867957,232.75428734723113,236.65971419664345,230.12543724352733,223.76695391054704,224.56572542221377,215.17696110760272,216.86878417016848,223.94877852206304,226.28591402808334,219.25162998846105,224.98401250110425,220.32040500456338,210.2784450517514,205.18842801738882,204.9242991269379,206.93375780129514,207.19917968539636,215.87767155698958,227.34479232401927,234.58853077482638,237.43940709907105,207.48945074269403,200.89001449120806,202.7091481793217,207.01038561004773,206.47446653957755,218.18026513894878,218.6625087974076,211.32295980021175,201.26062802047892,197.71430075644247,193.92414052117894,219.20024078517955,209.45460162416146,201.87868068321285
