,dates,aus0348-0000,aus0348-0001,aus0348-0002,aus0348-0003,aus0348-0004,aus0348-0005,aus0348-0006,aus0348-0007,aus0348-0008,aus0348-0009,aus0348-0010,aus0348-0011,aus0348-0012,aus0348-0013,aus0348-0014,aus0348-0015,aus0348-0016,aus0348-0017,aus0348-0018,aus0348-0019
0,1987-05-22 23:08:56+00:00,198.01538640051018,196.14314954332312,189.76781930963065,197.44891206684275,190.77704936404646,192.64950576942735,199.81489859910045,208.1983301096849,208.67904764196237,206.59864856020204,201.54386929102162,201.4401278353024,219.39439434602897,213.73566610188712,194.90229085439867,181.9817236393373,187.17554753386318,208.64090664347682,194.51519102924462,201.96623164244636
1,1987-05-29 23:15:17+00:00,204.36646910612657,201.38774474685354,193.50098193162498,194.38179076808478,185.45064087722133,187.41304001617763,200.19049847513932,213.99107062802366,217.66133754169522,213.65821737171865,209.4740155318669,212.82088157343333,209.18893987379406,202.69416092134284,196.60958445594488,183.1410507816514,186.19938525445406,209.91634410871953,190.44520525568322,200.2854376684232
2,1987-09-27 23:12:03+00:00,236.22157828896027,231.97808041408257,223.85794856774154,224.23122510762093,221.44325790819605,214.92272872934487,216.54147468277938,212.91067252931126,212.67175545710418,212.21293335261512,218.34601408533686,217.78385392728924,222.736411425382,207.58497597399634,194.29862047827422,176.33911547518588,177.86130047196693,199.97329860342063,183.5230177979354,193.65388999929468
3,1987-10-04 23:18:22+00:00,222.8160373811908,222.70904605157733,215.04434320449627,218.57819681311528,203.53072916382894,215.5814001425228,210.3397945208658,207.01731505715895,205.37383716153286,211.42944682691436,204.72195799600496,203.76283972104105,209.6427479006822,200.38060829940162,182.96686493711567,165.77356866069258,168.21146430035918,195.70474398222896,183.89539583612154,196.44670942068322
4,1987-10-13 23:12:21+00:00,224.74274142697362,223.0245345553354,215.37175183412728,215.0132045218889,207.84902423937515,212.65435705998743,218.2646309537811,216.0683693955324,216.9476420958632,211.69197932359432,210.46520244022543,207.51872368291097,212.18446137057518,192.77456322478935,179.11736740897712,164.05156496887335,169.51858265368065,189.32646464680295,181.33395907379966,191.48813675120724
5,1987-10-29 23:12:37+00:00,220.9009620955883,218.94390912364048,213.85232060481974,217.5820970611627,213.21605559709494,211.9117873370486,219.6399362737531,214.624751582501,215.51908651969325,213.23284152995586,213.62781209491493,204.98712524627453,211.51704009041111,204.30751995681942,188.46610700339178,171.42171707541118,180.7440236954364,194.44555588049946,189.26247752162502,198.71637199280005
6,1987-11-14 23:12:59+00:00,220.54158266375742,226.44509968875863,213.64389123860914,219.21755404012745,215.59692509567594,215.02346987469824,217.40957750042503,210.7378338351165,215.20826867793537,211.52245204778833,216.22642583183764,209.5033269401008,202.988941671082,208.60437035243208,192.16751545865537,179.74501377423272,180.30668866684462,198.57930099763976,193.81249952486073,235.02999438656855
7,1987-12-23 23:19:46+00:00,213.42587864741603,217.3790870673803,206.83899912290403,211.08221189287732,214.79462004571343,210.72453454707227,208.90556621351726,205.33019369205743,201.14451830034932,202.18696580222223,195.8260352161165,196.80628682980395,199.48177400851122,186.37431266003998,172.8780147951129,167.800201441575,159.02727866428836,187.19282748418738,168.71608252720418,177.50026177849756
8,1988-01-24 23:20:20+00:00,196.15712806819985,191.7337515458658,203.79992610400333,211.97086306401766,202.29524291541065,207.18484751238634,205.492522116976,207.6943186143597,198.22516135108603,200.07709925763703,187.0153803738742,188.68785460022016,199.35032850332286,202.18331183726798,191.82640692058013,193.7267421603312,196.86420349587866,188.51046566808654,181.28058359629003,192.84403517586446
9,1988-02-25 23:20:50+00:00,204.37439625126277,204.94399580886397,196.45140766196252,204.94517342796576,203.102552434517,200.3659359826277,202.1474462661543,206.2643322805274,209.29997321826414,205.51640019744102,203.55420226522483,199.80609791401358,201.26495509666978,197.76756373435612,182.1619061763234,175.16984010297688,171.10407733392898,182.90613970007516,170.99473211804082,184.37335348216925
10,1988-03-12 23:21:00+00:00,207.96459060590405,202.34179607844382,199.58256065286594,207.17918574642525,202.34521681598952,210.89612825562452,211.2826109450716,207.97343281998863,212.3858454066139,214.98693363739082,211.8117182663343,219.3971801457949,220.0935267236799,212.26665930753728,198.43618418120377,189.98443883376717,177.73633342791723,192.7530649984978,177.12895374629167,199.20740186635044
11,1988-03-28 23:21:07+00:00,196.27787819232762,200.56553603805796,202.56278605752578,204.51357707081002,210.12246535736415,205.69306794962287,204.4576506859791,206.41519462382226,206.46760887142142,204.48025449682277,205.72345979160042,206.77764180744217,222.45946497532236,215.0798217416872,193.25388819639517,179.83272675681857,179.97976057416483,190.5831086791913,170.2366604304014,191.54180330912283
12,1988-04-06 23:14:59+00:00,185.24088764070532,188.78449736746325,194.2594430907115,195.6657509626565,208.8343514960509,195.54992657056937,205.81108580491934,195.02287822475938,196.7680468073702,197.46846184235082,202.93295077366986,204.83671528800159,213.31793187480724,201.31478154130872,189.4203268948573,168.98079415285417,185.85570783756617,190.84291099254503,172.9391599171732,182.98722751350348
13,1988-04-13 23:21:11+00:00,194.80876197109134,201.12879606966263,195.7610690051104,206.5362935454535,201.91985615135903,198.28040117978827,206.26669988552982,199.61670241472578,201.33406216004047,198.62276117263738,210.36875299025147,207.79733529646035,213.54268155190866,207.00041303637758,184.97602995940719,180.22755178954372,180.61853753316055,192.31513218785173,173.82350000175222,184.93076344778444
14,1988-04-22 23:15:04+00:00,186.27373100353043,196.08245196653533,185.11916629037765,190.52802804082057,195.13621805834563,197.6381645547296,196.88170990749268,195.37627843139603,197.3085611619599,198.0299044962685,216.02570868332575,219.51111325328444,209.44698241795274,199.98136643462715,192.0153193183436,190.18137079737735,191.11015684744385,185.2503811962141,172.65731547995284,178.75571666260547
15,1988-05-08 23:15:14+00:00,181.95099640023807,189.17993045477465,182.44652297523683,187.73287991786538,189.18623441990246,193.64351489030847,199.93728260694365,205.91534391614107,207.4495518253964,217.21507722141732,215.40821723584367,219.47512527257862,231.20682201644917,222.85679947080672,218.24076473034276,213.97209076157327,196.73977048394045,194.3240545313641,181.42942485895165,196.00830950705563
16,1988-05-31 23:21:35+00:00,200.24976876481375,206.77720450163253,202.51212098596937,211.3406971113348,206.11795955309202,210.2558156921129,212.63725884798686,213.39864301181672,214.56253060013069,215.17260932221473,215.32663391919948,214.81957502221496,224.39452637529868,214.82887128495767,209.76890728488576,196.21250755004738,186.8395397740284,214.44871520167675,197.91354474870482,205.84337109100593
17,1988-06-09 23:15:27+00:00,192.34476042196158,188.85746240738413,179.26566454436497,196.30510141861743,190.25107583992875,194.01322540382165,194.80346758267535,202.69685283559008,203.82616949679945,206.52437582503913,200.24645519965773,208.06867426664573,218.3479121397139,221.6404599849896,215.51540569760795,199.74471989176408,189.68635330150005,200.02288381115162,195.61471344459898,201.7972191954495
18,1988-07-27 23:15:38+00:00,214.5784176363561,208.63856902158426,194.5829114053464,196.04457857130632,198.3279799494514,198.82669786889483,198.8940301564423,202.07805862880434,205.32713070730387,203.578004729659,202.10864982198137,210.56580262627503,207.4276739180806,196.3005419193653,189.56850694620468,170.04173719405748,185.703533275784,213.38511554790105,200.97979222724948,206.43333920860627
19,1988-08-03 23:21:49+00:00,243.4297006806116,231.3305495494441,211.60029601391284,214.432728721151,210.27484892536324,217.80317335528923,216.77420912855092,218.33990563165963,218.5455128555856,216.9772694678746,210.55945310511493,213.03793442129637,218.94778682578126,209.9995742666094,193.91734026698134,177.56592120413438,187.49374571874648,207.69402554503512,201.96546306322657,209.49478306960103
20,1988-08-12 23:15:37+00:00,221.61712317380676,212.72896846916518,200.79699138797554,204.47839675068568,193.71907338942262,202.4084364703786,197.6305888449141,196.34654324831263,197.44341786628934,201.27453160543158,192.00727477749655,185.1650782462573,183.72692365299153,174.2511255770928,163.36527908014725,143.89272905918097,168.85150961898538,192.99795164103898,177.53922409186268,184.51636413126988
21,1988-08-28 23:15:42+00:00,237.27155199512126,227.50218809805443,214.88419157045834,220.59513147213144,216.84485245942196,214.51429825264321,212.08744270467875,202.2772653737659,210.67137713300727,210.82355878886938,201.41532396622955,202.08541123473276,197.81279548107244,193.67484417706422,175.16259746088724,162.32704931492336,173.52128224153253,202.6980189486139,185.97676385439325,197.86157223431815
22,1988-09-04 23:21:53+00:00,217.55559936541755,204.75242664462323,199.30748846297197,203.83516639341755,202.61618203843952,202.14455804585364,194.51122782013232,190.95989214342347,199.0783010231043,200.90802838459228,190.51096301389038,188.00441414019926,189.28239329264724,185.74747800026782,178.95287278641806,166.63350280454162,153.48068717569512,168.12164575559672,175.5246865909431,195.44374314133174
23,1988-09-13 23:15:40+00:00,215.86466063917354,211.06857874882752,207.98600139321346,207.82470954868984,206.67108035143644,211.1808370610167,207.2831430319973,199.4404374634859,205.55319229682345,211.04129140891504,202.07943553441243,197.8188221381892,199.7567800348184,190.8824519614483,185.05382614272114,167.50719045315992,172.4520666011663,200.410728354363,188.55336868014723,195.99510665291257
24,1988-09-29 23:15:32+00:00,222.44043642156387,215.9893778450235,209.65597514245042,212.24372306791352,211.36325834977885,218.49854580555453,216.18884413655613,213.21294760600446,215.628078434686,221.25172052919643,202.8467019043869,202.7185941300249,198.51801511204062,200.00279866893513,193.9459359169746,181.65076901132565,188.39732521337135,207.12219300665555,191.43519808905614,202.9789628471052
25,1988-10-06 23:21:44+00:00,,,,,,,,,,,,,,,,170.92410775660443,173.30924410354626,185.61599469451255,179.32929189400687,193.32122987900985
26,1988-10-22 23:21:38+00:00,220.7987632694183,218.2288065224438,197.14314725512753,203.86625353544574,206.34191390752395,218.9223146468234,213.7768882775613,203.97028582661721,209.07940058699472,218.3205829007623,204.5450217418815,197.60106440887637,195.30108512140845,188.91835149925151,180.2405802384679,162.62382726941598,170.92681985941473,193.61197284366523,183.78861123088,201.84936364716367
27,1988-11-07 23:21:41+00:00,219.7015359414397,215.65322784752837,194.49519269920347,199.62801872228275,201.0260705688861,218.90074559837996,211.99324652418716,199.7300866444486,205.3899548811394,217.3191159910488,207.92058937197015,178.5654924976259,173.38783672528567,170.8921229281452,164.3540277403268,151.95209117007678,159.9280203311366,177.8829961500201,161.11566259703224,166.39523385028195
28,1989-01-26 23:21:03+00:00,203.98317809859265,188.38198564193846,190.47841005068858,199.0918764667876,203.56144995320835,202.93622066934893,202.74062102443193,198.49618754803708,203.75123385407497,215.96730110644626,198.10794781051132,200.7198279615656,,,,173.44004731183855,167.62155499603494,187.36660747069507,176.81212202153858,184.60773595554792
29,1989-02-27 23:20:53+00:00,190.65742949481125,180.62113405851127,187.29190456077373,200.51042485170095,202.0108445483535,197.0219654914454,198.59193522687139,198.53281766033643,217.08745908816243,224.85283370376433,209.1637389791759,203.21326761589467,220.85631599632896,207.98489523423748,205.80023802041745,189.9212562929296,179.655681799,181.08847081946675,176.3221208024655,185.62453664738058
30,1989-03-15 23:20:20+00:00,178.02507810951587,178.01387605319792,187.95603050499338,199.17125534651544,193.89341141923657,189.5732258072635,188.84287211631215,193.14997107115283,195.3091214852573,210.17947088859077,194.4732888149465,201.55949571159658,220.4881715666621,213.9608926839822,203.69292908302722,187.31920529440953,169.47069661459335,174.2560061470589,161.05491566615564,169.63231133262715
31,1989-04-25 23:13:45+00:00,200.13647492360386,205.62386034662003,193.58556388497863,197.54764452434756,194.77758563462376,200.34360905209388,201.94859744882302,208.75637193958465,209.68800787163119,209.49479515446674,213.07629770565208,217.94892910283963,223.53161875752778,214.51221275499003,206.998086903122,202.06225104109328,189.72394317645382,190.40117261007336,183.3035519180247,193.50957913312817
32,1989-05-02 23:19:52+00:00,186.58103081228384,197.80518445732724,193.29587298339274,199.40311697334505,198.31434733311184,187.9572763463732,186.88368259549532,193.35368382574154,203.67106088612974,212.08628818346565,209.17542182858153,199.25787884680116,216.29486545606903,214.37202506812693,199.1886700720892,191.15230550723555,177.4243809274882,185.8869094593316,176.06454933741958,179.1626308620077
33,1989-05-18 23:19:31+00:00,194.32355173812013,212.3589796085102,200.40480010334295,211.48778326474408,211.71179510332968,206.95047737764412,203.7461351768242,208.0805098470818,219.63222725213495,225.42335242641667,216.51497176800274,220.4286154454904,226.27898614415108,222.98729663576648,213.97735095163566,203.4982181258291,197.93390332235666,201.13369667589942,196.97396860367567,208.98006319404664
34,1989-05-27 23:13:16+00:00,196.26919508964747,208.15094832081152,199.2352334545787,208.6555690702643,199.07455331912712,192.44488851480446,189.32049931058827,200.22437983100585,214.79546183223,221.48921649227822,215.09686855014058,208.9460762802378,221.09249240639673,217.50430495935302,199.59665735811416,197.21583645223117,183.65967884702303,196.2280858799798,196.33106900982023,204.21046470132518
35,1989-06-12 23:12:53+00:00,205.17553087768886,204.44682284784994,190.48091590722282,207.58366752983696,204.22226784298806,185.26846692875674,186.1133676776511,202.24040938420674,213.4521816751149,219.58720758110232,221.4087136277312,202.90030315139688,222.02625145870405,220.50755587942075,200.57367163591928,183.89411808387985,176.16360413965228,200.56894069033632,190.03262099723784,198.99147638749216
36,1989-07-21 23:18:19+00:00,195.1968227390048,193.44560910526272,179.51225775814527,203.64994376196145,199.8052552432154,206.19824819920026,199.29272011293787,200.98659751179866,197.58492638238934,197.17188779398526,191.64902929341577,188.4518081523958,195.73967082424457,203.54226112349536,187.0278473508373,177.18311317561944,175.087808589792,196.08754778123108,190.3420436578473,195.93031262213213
37,1989-07-30 23:11:59+00:00,181.35768239344145,187.08769562065956,181.9130121816631,190.38161170368323,184.65889102167137,195.731171438966,190.49833206581465,195.17492587470065,198.43935553526168,198.46636265256492,201.97848818175063,204.85963367533276,207.86163939980634,203.73326484424217,197.0053958478915,189.79147845425516,183.08029300877024,198.53137054661966,191.16878081460757,201.49210335841195
38,1989-08-31 23:11:17+00:00,,186.74416383027963,186.38778392184386,188.5954328899199,184.46228310198526,189.18049534796984,187.49513866143448,184.09673605373797,191.73520810483424,198.66917156885702,193.9905432751983,194.1169798318378,196.99660877855692,191.38275732344565,188.32868072867126,176.87764581682984,171.17102337172142,192.5370153522352,174.25396048782468,185.39379580185374
39,1989-09-07 23:17:16+00:00,215.52853606499576,211.09681279181112,206.4615079023136,217.64371452926179,211.4290347509363,207.0745531329561,208.20786909135157,211.33160436686646,205.92125624377078,200.10876136370106,203.53219782038903,200.22873906266662,200.55118072010862,203.2183112470693,196.5931822532015,182.67595932885425,174.64056992636353,189.7686604249161,184.6671104532061,195.07920160144798
40,1989-09-16 23:10:43+00:00,220.60256775548478,217.93905064169215,215.114649195964,215.03765390248,209.0485078602796,209.80326505109136,210.31223816529217,208.8277761482468,212.74955273566104,214.718446419592,218.2765862678567,212.29683233595284,224.13311865122645,209.35331815231103,203.8283984024066,200.0047071338918,187.8093538181326,210.2733683074861,191.56270165756996,200.12575714323955
41,1989-09-23 23:16:50+00:00,216.55481829951697,218.1982870964735,213.34270786076218,221.51229074884242,205.27573260103497,202.60976729893056,204.47346973837114,203.13527912544322,199.50285823675856,213.98339274514672,212.75386811319476,208.01848755295634,214.43953760951686,213.06122643408625,200.48000723341556,191.10436085338662,171.55390450373966,192.12751174714464,189.52005653128924,198.72740210020797
42,1989-10-02 23:10:35+00:00,203.7047722740499,207.43400431581807,202.8958376259319,216.77904408480927,201.7728973600888,203.0630422633272,198.09280276317233,197.92231293327535,198.3861171782952,197.89009767541478,192.42617588938134,188.17374948486662,195.0603924304866,196.52137583890877,187.0248716765622,177.7654181186276,172.64405581948222,196.85436760751924,182.02841417434536,187.2530384571401
43,1989-10-09 23:16:31+00:00,220.5833575040787,218.05882994988502,214.8185509629288,226.62772813118167,220.66626199110715,214.09750880201264,213.37523594041633,205.44625722930166,207.72867984236234,211.93552504219718,209.403687845445,200.91248664158965,207.60870785704105,202.6706045444306,194.697930414115,179.66258099469727,175.9022930075036,195.9014943400483,187.92734740347294,195.8413063951545
44,1989-10-18 23:09:51+00:00,213.37120108957504,215.86270089234912,211.92240569114855,214.42730882064774,209.91866732667611,210.2899577587427,209.96002901638678,202.43988752544442,207.72168882529627,203.99715434764153,198.96000177997882,201.0783134153979,201.92382545370816,193.54671913566253,188.93027862166127,181.8033283409848,180.1790865051344,201.47054218490302,185.43233288590082,192.67062619927253
45,1989-11-03 23:09:35+00:00,216.2047700334786,216.25119721567114,217.32382101017365,219.62175271634686,212.56283746150677,211.24444937600927,207.2250649958123,201.03937365685164,199.51298721234573,195.20714524273401,196.98515438819615,195.99641154688612,197.85967922280017,204.79224093014713,193.848945211095,176.74897518120397,178.12542343847085,192.46437215775182,179.8148910308341,193.91083354074135
46,1990-02-14 23:12:35+00:00,193.3538579848287,188.71108583194942,173.278192888772,186.65127989541602,188.58969483405997,193.2780322193186,207.21742123256635,209.9331804296884,204.29203731821926,209.67866148900495,204.29799281359428,206.1980529516732,204.97915771758198,205.41879405863685,199.610218872371,203.89200623060532,201.3839243242998,196.31435150638143,181.24045609930442,188.75634451186568
47,1990-03-02 23:12:03+00:00,192.41793062491226,189.0232774936996,188.37090239942833,193.28441582026363,192.59987540661473,204.58540159509835,209.57774711460212,200.49578110935678,205.96256661117087,213.18227237121604,210.99717821676794,209.38090783235145,217.22865941553408,212.27241704281687,211.7057169862613,216.85579896104548,216.07985796250927,191.02343027188775,178.98588618819147,191.5349623535228
48,1990-04-12 23:05:06+00:00,171.32408705716406,173.1617919809353,164.35251110274433,169.15563059034275,179.38491731029674,191.0354059909239,197.6623448575084,196.59085400323792,202.910328495101,209.30399152070868,216.5577913863795,218.53406195156538,217.3183626459059,213.03976006251156,218.80841940450938,207.33843584870763,214.22107595799557,193.14240157324835,181.81170155616027,193.53505840562525
49,1990-06-06 23:11:16+00:00,215.14024160205315,210.49014632456309,197.06734587082627,195.43475049957593,184.08519086336833,192.1467214514892,184.16189272921824,176.38911683730626,182.11777111620728,191.62088896825213,182.81441280974695,173.85708234431007,185.76623383296615,175.59075332652867,161.83003897253738,,175.36418359707721,195.92574791699715,184.76870205864677,195.03197432311336
50,1990-07-24 23:11:09+00:00,235.80417366578575,236.13717958774686,218.30113670978193,226.65943300970528,216.50563254641474,212.56821397495622,216.6181886680532,209.98938195462802,207.61373594313565,209.1610716628517,203.68221812615792,209.4227675780606,204.34202714277518,203.092288692661,197.10553548705911,195.9484092282425,196.75739401840175,211.52739179687143,198.4913650283652,209.76941691889908
51,1990-08-09 23:11:04+00:00,208.89201606930962,208.59806887673182,197.34553347573458,209.14437084607783,201.7863509637529,210.21458488364917,202.5101085764896,205.1742090723016,204.68174520804365,208.7589250699033,205.10190947483807,191.6383657010133,198.91907229883478,189.43225089098027,183.98185779811558,178.85518970947334,177.55646065795335,206.18451599289125,193.534297770682,203.34224649540417
52,1990-08-25 23:10:59+00:00,194.22699042430102,,174.13174352115223,180.2518271202045,167.31863913090106,178.70494758906534,183.6254253434991,,,,,,,,150.21637451679584,142.44028896502354,145.5741996668399,159.77011312582027,150.52256982124578,
53,1990-09-03 23:04:45+00:00,209.9278415546391,208.14689143361284,190.55974983281865,196.1853032526007,195.8818419120159,187.62139919939415,192.94326807401086,195.02935717795847,190.22998853287814,196.81547004151014,192.94843547878835,184.01462975608422,186.35471983166306,174.13972005851227,164.76177157362883,154.6340352928214,171.5306894276924,196.0793761430066,178.74803037105082,191.7158227266874
54,1990-09-10 23:10:56+00:00,225.52386657740425,225.90427923100174,202.31921765976668,208.31602533812202,204.59915126096183,209.2700493182289,206.36565033965948,206.33216210546848,196.4876590006721,198.02543060123696,197.92705645742558,195.38724187780156,193.7762074313613,185.94802143492348,173.34520968003582,162.6854776008335,176.24922766914304,191.70581524948156,176.86805222620865,188.25082553983978
