,dates,chi0477-0000,chi0477-0001,chi0477-0002,chi0477-0003,chi0477-0004,chi0477-0005,chi0477-0006,chi0477-0007,chi0477-0008,chi0477-0009,chi0477-0010,chi0477-0011,chi0477-0012,chi0477-0013,chi0477-0014,chi0477-0015,chi0477-0016,chi0477-0017
0,1984-07-08 14:10:01+00:00,228.9601006544697,216.6446889039987,220.33283854219505,235.4783066129709,226.8445700259532,216.08788181272604,195.96790078961405,200.67704009377636,203.56212409040774,214.54871962178083,208.11316602863965,209.62620089055736,200.58910546078968,212.86284524139143,217.491951815285,210.82349967559813,202.564603960263,206.7294390462919
1,1985-01-25 14:05:39+00:00,,,,,,,,,,,,,,,,,,
2,1986-08-15 14:03:05+00:00,255.50714513460906,236.96117294497378,233.632473648724,238.106251019851,221.2121587010623,220.47945691195935,210.06616667489715,208.7199769273348,210.04723447778105,217.86899153573762,210.36721540410127,205.79766910965054,201.81344774340036,216.24650946039472,236.5708226140409,219.92694479261584,208.10846296179426,204.10247742612515
3,1986-08-24 13:56:34+00:00,236.07720637710838,232.501388717306,234.02910375832232,231.333811221288,210.7294001238643,208.43042832655692,200.08617925569703,199.25333048355256,203.78234461483132,212.68320759366316,211.67904706362566,205.44142875037406,203.9344024623414,210.775480497935,215.29139753625253,210.81076854751376,203.1744198665333,203.23251335409768
4,1986-09-25 13:55:30+00:00,242.91011666210025,228.48362333401514,239.2310599931845,237.17810413627194,225.22399422944753,219.00341590121647,203.60129401055033,194.35556264939984,199.19962829421286,209.57173480401667,226.48868532037207,227.01485276683132,211.38105246998117,195.7885384709702,208.01944116058996,209.9019595469628,213.40227113199896,203.2470176188115
5,1986-10-18 14:00:56+00:00,,,,,,,,,,,,,,,,,,
6,1986-10-27 13:54:26+00:00,237.29793299977723,231.0218949499673,232.20896104755428,237.95527311681346,227.38354882988563,225.7132852680836,207.16900654392063,193.6396106548993,199.0980793413426,219.5988469602163,225.40501962109784,219.4954393561217,213.96081475978968,204.6302585293495,214.81158959459256,205.79806801260597,204.52139564036275,199.34763085609683
7,1986-11-03 14:00:21+00:00,245.88185027389886,241.01778345580533,237.57734075982552,244.37961628941719,224.56759421376665,223.73108674732998,218.17647675015036,206.8793323186997,203.2131141490564,223.87335530296252,230.07364914448263,233.94709797159285,219.44011846022755,213.1459116830292,224.96840267666153,202.13419384272362,201.42070791747307,208.60232550305886
8,1986-11-12 13:53:50+00:00,237.92465582783393,230.05103021383974,232.41419522323787,228.46322965073927,229.5006175408296,225.54204968966675,215.90851587212126,210.10899295605364,201.3580011828834,225.65990648584602,222.58292428198882,222.24765210257027,213.18514943693842,208.89961969100648,213.7590102640776,210.48906509320105,199.70134815109654,197.29537379071016
9,1986-12-21 14:00:25+00:00,,,,,,,,211.18872594720682,216.32128721845163,220.4283337348398,222.28068752730914,223.09584105641255,215.6609982308495,206.9189107951,215.17194463164978,212.56779931443327,206.1386383035903,203.62036623360675
10,1986-12-30 13:54:30+00:00,250.30331644344633,240.36210824021123,250.0083840277471,241.51332490039817,233.43629838313493,229.45761123381968,227.88025514878575,218.1959432699312,224.18979397629457,237.14839645521653,232.24729147500753,237.8918782284763,231.66155200223707,224.57920934615018,223.21640203639683,218.90368059200995,211.76606161492276,210.37895007373746
11,1987-01-06 14:00:54+00:00,246.16818177849848,224.66332304435048,230.3664149308119,239.51211775065525,229.86366682531164,232.41652174373587,209.01512559968464,214.30818419339263,213.4190875423636,225.39397553979995,223.9413213497866,225.64024953798994,220.62233459976684,216.40062530247565,219.71429739557655,214.75483630541063,207.58204136015704,207.9193336936367
12,1987-01-15 13:54:59+00:00,244.8254878509661,232.3262229634718,229.170671134947,237.390356534784,242.5678941095773,231.5729720054841,218.02230683549695,218.0201240363917,222.66586874431496,232.48769995042565,226.5843878523376,222.93180440250373,219.19616973932196,214.31785615049463,218.14301622311152,223.62973930059047,217.88848580003545,210.24617969278637
13,1987-01-22 14:01:21+00:00,248.1005688173101,230.17475762178302,236.55646482840083,237.7548378292363,231.1236140727834,225.08384413097534,211.27601311333586,216.73565296190884,220.47623718391532,225.58720037296231,221.56186834926316,223.667968337058,218.2935741365482,214.05020654219533,217.02632451922995,215.8607118071433,212.65637976177544,210.62348868813717
14,1987-01-31 13:55:29+00:00,238.56393959258332,232.06835404104456,237.8110762709964,234.66785950304805,224.64586666252833,215.79513412491048,204.48832477746046,210.17401599649992,208.8766895148455,217.47153804337808,210.30412888020572,213.41032865414246,217.9991049605962,221.21090742546832,222.44379234313323,214.2268720077019,209.64730741497203,209.6540613784859
15,1987-02-07 14:01:56+00:00,249.66176919411916,247.36257203312465,246.69142296670847,245.13157859628788,236.03043949006494,229.48510267700567,215.19547062760188,231.54668818914857,232.56673919345323,225.40861323938185,221.9029780317919,227.12182813131037,218.97113440090592,216.39345122223565,223.2685515299819,221.00344235611846,220.37642422744355,211.41792782830214
16,1987-03-27 14:03:45+00:00,240.5618360936009,221.85416190570862,231.49497688413044,229.41689668291568,220.0856935013,215.88647700813712,196.88047063986727,193.2599086588821,211.54161199054332,219.67277639627088,214.14614031980204,207.86900610245624,191.7283228960888,201.51585960467966,205.21432801678137,205.19216143493173,201.8001874171834,206.79785292262312
17,1998-03-09 14:17:57+00:00,233.16275226634477,214.78254292686137,221.1811664639173,230.58706041300783,216.45540896742625,218.4128649040311,208.46191436019174,206.3948628209133,206.7384619764776,206.94670129889855,210.01076119474777,202.69124743152088,196.30835287167446,195.28272888182315,217.2432225197172,220.3123193820707,206.1818327128919,207.09248297144038
18,1998-03-25 14:18:11+00:00,248.77809428664344,228.61313557097785,225.5903453096085,230.0454316053655,231.7653775794114,231.51621215949143,231.14677983702916,225.68097419878154,215.11139413678688,217.55223711831766,222.7641309894288,217.27597763536357,220.88584130600256,219.29336325973114,224.20742301855825,225.34966253885693,218.95938384514287,221.49566857740405
19,1998-05-05 14:12:33+00:00,280.3308862308916,,243.29720744265163,217.90269184179508,208.12561629069185,234.27364114636114,216.60184118567201,,250.34368504077375,,206.85488002552128,201.8732024191586,218.04883633090338,208.74631572574893,210.5487191784574,215.7460442310436,195.7102901528301,207.19331445658557
