dates,satname,nzd0270-0000,nzd0270-0001,nzd0270-0002,nzd0270-0003,nzd0270-0004,nzd0270-0005,nzd0270-0006,nzd0270-0007,nzd0270-0008,nzd0270-0009,nzd0270-0010,nzd0270-0011,nzd0270-0012,nzd0270-0013,nzd0270-0014,nzd0270-0015,nzd0270-0016,nzd0270-0017,nzd0270-0018,nzd0270-0019,nzd0270-0020,nzd0270-0021,nzd0270-0022,nzd0270-0023,nzd0270-0024,nzd0270-0025,nzd0270-0026,nzd0270-0027,nzd0270-0028,nzd0270-0029,nzd0270-0030,nzd0270-0031,nzd0270-0032,nzd0270-0033,nzd0270-0034,nzd0270-0035,nzd0270-0036,nzd0270-0037,nzd0270-0038,nzd0270-0039,nzd0270-0040,nzd0270-0041,nzd0270-0042,nzd0270-0043,nzd0270-0044,nzd0270-0045,nzd0270-0046,nzd0270-0047,nzd0270-0048,nzd0270-0049,nzd0270-0050,nzd0270-0051,nzd0270-0052,nzd0270-0053
2002-02-18 21:42:54+00:00,L7,320.58,310.76,321.58,326.24,324.84,331.44,335.78,337.49,339.54,342.64,330.74,325.00,323.28,317.31,318.21,320.16,327.85,329.36,339.50,335.85,333.55,333.07,332.81,329.07,334.01,328.99,326.79,322.68,311.15,299.09,306.12,309.07,323.05,318.73,317.42,322.32,325.20,327.19,331.97,336.00,335.40,327.10,319.86,322.00,318.51,315.57,310.14,311.23,321.16,314.24,300.11,319.59,329.92,329.37
2002-09-14 21:41:55+00:00,L7,321.16,313.79,319.04,332.99,335.07,345.52,349.71,347.35,350.74,350.89,340.39,324.82,321.68,317.02,319.02,319.78,330.77,337.91,348.67,344.28,347.20,348.32,347.79,345.62,347.61,346.73,337.53,331.10,323.07,314.17,307.10,315.08,324.97,326.61,325.73,327.57,325.25,333.44,327.55,325.07,313.26,320.28,325.81,314.97,318.89,312.48,317.34,320.45,317.89,325.51,314.53,319.95,317.22,324.79
2002-09-30 21:41:47+00:00,L7,324.40,314.31,321.18,332.07,336.77,345.45,345.16,346.14,353.44,355.39,342.11,330.18,326.78,319.36,322.66,324.49,333.42,339.03,346.40,347.14,345.96,346.70,341.80,341.69,348.11,343.58,340.38,333.60,322.38,319.16,317.40,322.88,327.84,324.57,328.78,328.11,334.91,340.13,345.09,330.19,317.11,318.55,323.38,325.91,327.54,327.34,323.58,323.68,319.43,333.40,326.74,330.36,323.61,323.45
2002-11-17 21:42:06+00:00,L7,323.46,321.58,321.47,325.38,332.09,338.85,350.74,358.21,358.94,361.10,342.51,329.80,316.86,313.09,,,,,,,,,,,,,,323.15,322.97,299.11,305.82,309.64,315.84,309.20,313.59,330.00,335.53,336.42,341.35,339.29,331.12,313.05,321.64,319.38,328.86,314.17,311.30,315.28,324.73,323.58,313.64,306.20,304.08,315.73
2002-12-19 21:42:21+00:00,L7,340.75,336.28,338.73,342.42,342.59,342.81,345.74,355.47,365.08,373.11,359.88,352.30,338.35,337.15,337.05,340.59,335.58,337.84,343.93,340.52,346.45,342.99,343.54,345.14,347.31,346.24,337.38,329.91,322.20,311.96,310.88,319.22,330.17,330.95,329.61,343.92,333.50,332.18,354.81,363.82,349.64,327.52,313.02,317.39,321.95,319.63,309.97,320.01,326.94,324.74,316.48,318.22,316.28,323.72
2003-01-20 21:42:33+00:00,L7,336.45,327.14,322.90,331.54,337.28,336.46,339.32,345.43,362.90,369.33,362.09,343.96,335.96,337.12,321.41,327.81,334.22,334.61,337.24,333.94,340.64,336.05,344.16,340.93,344.50,337.15,331.52,323.20,305.47,296.06,302.82,313.44,325.48,326.68,324.47,330.07,329.87,334.35,350.74,358.74,342.78,320.78,315.83,312.29,301.88,310.44,304.00,311.28,320.04,321.76,317.40,320.40,322.99,324.02
2003-02-05 21:42:41+00:00,L7,,,,,341.39,337.50,347.05,354.06,364.76,371.53,356.11,332.31,341.25,342.55,324.23,318.80,332.17,335.14,341.87,343.36,342.09,339.53,341.62,342.90,344.61,342.47,333.80,321.91,321.29,311.88,306.13,314.59,326.51,326.01,326.82,329.74,336.84,339.53,351.12,355.86,338.87,324.77,314.69,313.28,317.18,317.23,310.96,325.87,330.05,328.72,323.77,321.56,315.41,324.35
2003-03-09 21:42:49+00:00,L7,,,,,,,,,,,346.01,341.28,333.35,328.74,332.18,337.10,339.34,337.24,345.65,349.60,338.48,338.19,341.22,341.02,342.24,339.37,324.26,314.22,304.61,300.32,303.46,314.47,323.84,330.30,329.80,330.07,323.96,325.37,336.90,343.70,334.55,315.92,296.20,299.42,300.33,300.67,293.58,304.25,321.15,326.66,327.17,308.67,306.65,320.13
2003-05-12 21:42:48+00:00,L7,295.63,256.30,321.22,333.10,340.77,349.10,350.08,344.16,348.41,351.24,339.81,336.02,324.54,323.83,330.05,335.62,341.56,354.12,359.04,355.15,358.07,350.65,343.03,339.19,343.45,346.27,333.91,329.11,327.45,330.88,323.56,327.56,338.45,342.26,337.31,344.10,351.55,358.22,355.87,363.87,362.86,358.04,334.56,336.55,333.83,314.94,308.90,321.80,330.12,330.89,336.23,335.82,334.17,342.60
2003-07-15 21:42:38+00:00,L7,292.53,294.03,,337.15,341.49,351.09,357.26,355.62,351.64,352.56,339.42,334.18,336.12,319.79,314.28,330.14,343.48,348.94,357.81,357.28,356.13,348.96,346.64,343.77,349.33,344.09,346.17,344.50,325.46,327.72,329.10,331.38,338.97,343.60,345.80,351.07,351.11,354.64,359.00,364.51,361.03,342.21,337.27,340.80,340.78,332.10,331.89,331.79,339.13,340.34,332.00,324.60,336.30,340.65
2003-08-16 21:42:28+00:00,L7,303.18,273.30,292.20,313.68,318.85,319.20,319.23,323.84,333.25,338.82,321.66,313.91,311.70,308.19,310.90,307.91,320.56,322.91,331.97,331.22,331.83,331.17,329.88,325.87,327.47,321.75,316.00,312.72,290.02,265.51,302.26,306.99,320.73,323.22,314.59,319.74,321.16,331.15,341.02,337.29,328.14,316.93,309.62,315.10,301.43,297.96,299.07,306.21,318.51,307.73,285.43,315.78,313.43,323.68
2003-09-25 21:31:42+00:00,L5,324.33,309.40,312.09,330.23,334.01,325.74,334.88,341.51,351.48,360.85,354.02,349.95,342.06,335.23,333.02,339.21,344.94,355.59,362.83,358.34,359.92,356.91,351.25,353.24,353.47,348.91,339.89,330.61,325.05,319.80,330.92,336.75,347.07,341.63,343.24,343.12,347.69,357.40,372.87,380.66,375.82,349.15,328.20,332.66,336.01,327.88,344.70,332.41,348.78,348.82,340.88,345.22,333.63,345.18
2003-10-19 21:42:20+00:00,L7,321.80,307.10,305.76,330.98,329.73,336.40,340.20,336.73,342.95,349.26,337.67,337.58,336.27,327.33,,323.76,342.49,353.78,354.86,349.69,348.03,344.95,349.66,354.19,343.25,333.08,326.08,317.04,308.98,,,329.72,340.29,340.04,334.64,337.42,342.75,358.77,367.16,371.35,367.57,363.72,352.75,,330.85,331.26,327.48,331.40,345.92,347.10,347.70,338.82,333.75,340.82
2003-11-04 21:42:27+00:00,L7,327.54,317.54,312.86,332.00,336.88,,,341.03,344.86,350.33,345.01,343.01,335.15,327.72,329.11,337.28,343.87,350.49,360.41,355.54,350.13,349.22,,,344.98,340.26,336.12,319.20,313.83,314.90,326.27,335.19,337.45,337.36,332.55,333.31,338.66,,366.56,371.91,363.73,365.89,364.63,346.93,329.84,331.47,332.80,346.27,355.33,348.32,,351.83,344.67,346.16
2003-11-20 21:42:43+00:00,L7,327.63,,,333.13,338.08,339.75,347.09,347.75,354.22,361.33,355.27,342.65,335.10,330.15,332.39,341.95,345.53,347.13,357.26,353.88,,354.70,356.35,354.26,349.78,344.68,338.68,322.93,321.16,325.68,333.97,333.46,338.11,338.16,,,345.36,358.62,361.33,375.68,375.62,367.15,365.56,353.24,342.10,336.38,338.01,,,363.50,356.07,349.39,342.96,349.86
2003-11-28 21:32:34+00:00,L5,314.40,299.00,301.79,321.31,329.63,329.13,316.84,318.72,328.73,338.36,320.21,315.30,312.13,305.30,311.31,325.42,332.31,338.63,346.19,345.56,349.10,349.38,345.37,327.48,327.20,327.09,317.09,304.24,299.61,301.95,316.43,320.39,335.62,333.04,332.01,335.56,341.26,331.07,343.55,357.49,349.98,340.99,330.53,331.64,331.48,327.20,325.06,331.28,338.63,342.75,323.16,322.06,321.69,323.53
2003-12-14 21:32:38+00:00,L5,329.93,320.30,323.79,341.05,344.02,346.74,337.26,339.99,347.95,354.23,341.61,331.99,326.68,328.50,331.58,337.51,345.13,350.90,358.97,360.23,361.94,360.33,357.45,339.16,340.61,337.01,327.96,320.30,319.51,313.60,324.54,334.26,340.11,351.10,346.94,343.49,350.69,356.48,360.93,370.75,356.77,352.68,337.76,336.66,343.50,341.00,333.64,341.13,351.41,351.56,334.07,332.72,332.47,325.26
2004-01-15 21:32:50+00:00,L5,321.19,315.45,322.35,337.97,337.36,342.12,361.31,363.20,356.69,351.93,337.74,330.90,332.51,328.70,332.53,329.73,330.34,342.36,358.69,362.94,362.13,360.40,351.32,348.93,349.94,331.37,331.34,325.51,320.86,313.66,313.06,318.74,340.30,350.60,340.23,340.94,351.20,362.12,366.68,364.19,357.15,354.99,341.48,338.50,336.15,329.29,328.17,338.75,352.94,353.42,347.43,337.59,326.23,335.11
2004-01-23 21:43:06+00:00,L7,304.82,305.58,311.15,320.45,325.07,329.45,340.32,345.96,340.87,345.77,334.36,329.11,327.71,324.88,327.77,325.66,330.09,,,350.46,350.67,350.58,340.87,335.82,335.98,336.30,329.76,327.53,317.80,318.35,323.92,322.34,,332.70,335.14,332.32,341.93,346.59,361.71,370.25,364.67,353.54,346.14,344.73,339.32,327.09,325.68,333.79,341.09,345.85,336.32,334.94,335.66,338.22
2004-02-24 21:43:09+00:00,L7,306.46,302.95,307.33,315.47,319.32,328.93,340.15,347.42,335.01,340.19,330.40,325.28,321.69,315.02,315.83,319.16,327.54,328.95,341.69,346.67,342.55,345.42,342.23,333.66,334.77,325.77,326.37,317.56,305.75,,316.04,319.26,321.15,326.80,329.01,331.14,331.56,335.62,354.96,364.25,354.82,339.49,330.03,339.56,331.28,319.39,314.46,322.18,329.78,325.80,323.41,323.84,328.17,333.44
2004-03-27 21:43:21+00:00,L7,313.78,318.75,327.50,335.28,340.39,347.76,356.07,356.43,358.66,363.63,354.93,,,326.65,331.94,332.58,340.14,354.63,361.85,360.63,357.81,358.79,350.90,342.25,344.56,353.36,357.39,,,337.36,342.36,339.90,342.05,338.62,343.55,356.89,362.15,371.18,372.36,382.59,363.27,363.43,,356.65,350.25,339.30,334.97,345.21,359.49,350.93,340.54,346.31,347.09,356.13
2004-04-04 21:33:25+00:00,L5,321.31,326.99,342.83,349.21,355.86,362.18,363.57,368.15,371.52,367.05,356.53,340.14,333.64,329.61,329.99,335.04,338.00,348.96,353.00,355.74,357.90,355.90,355.78,346.51,346.87,351.48,348.94,340.49,337.96,335.14,336.06,339.37,345.14,340.27,354.63,359.04,365.68,363.51,366.39,368.48,372.58,366.02,364.89,356.49,348.63,346.11,346.48,356.97,,,,,,
2004-05-06 21:34:22+00:00,L5,310.67,298.02,326.15,337.19,341.39,347.50,353.05,358.89,352.86,353.19,344.88,335.66,332.07,329.31,330.57,329.70,340.60,349.90,358.17,359.44,352.45,350.26,353.54,349.73,344.38,338.01,334.04,328.45,328.51,326.57,332.43,328.50,340.91,342.80,341.12,341.51,354.57,362.35,358.98,361.92,349.87,343.10,329.80,332.49,323.97,329.05,328.22,333.10,341.63,329.95,323.57,324.45,326.99,335.45
2004-06-15 21:43:05+00:00,L7,256.39,,343.73,349.04,345.50,358.76,376.78,364.89,362.45,370.98,355.28,352.72,341.93,335.67,342.09,344.11,351.59,359.00,370.48,368.24,360.03,355.86,357.72,364.17,367.67,381.18,367.60,353.54,347.58,351.53,348.01,345.88,349.03,350.93,352.65,361.16,368.46,362.42,371.24,379.75,376.00,387.92,364.77,355.51,346.88,357.43,363.98,377.16,367.30,364.51,357.93,364.80,381.16,376.13
2004-06-23 21:35:46+00:00,L5,261.82,265.85,,323.71,326.68,336.51,337.78,338.79,347.89,350.43,333.22,330.36,324.89,315.41,320.32,325.70,333.65,335.35,348.86,345.27,343.73,335.99,340.27,340.96,344.73,344.70,341.79,331.47,316.15,316.06,325.40,326.23,334.27,334.79,338.80,339.97,347.68,348.49,353.68,363.54,364.00,356.82,343.72,337.13,330.63,328.73,329.62,337.20,337.05,336.27,325.70,346.68,350.99,357.66
2004-07-25 21:36:37+00:00,L5,279.47,,317.72,333.08,333.76,349.38,348.42,347.49,359.63,366.85,358.89,340.81,329.31,324.56,330.18,320.75,331.83,343.05,353.37,350.27,348.23,343.29,348.04,346.90,354.15,347.43,346.37,345.41,334.49,308.38,323.09,324.77,333.22,336.94,341.34,345.93,348.69,355.99,362.55,379.26,368.82,363.86,350.48,341.29,337.11,343.10,343.53,341.99,344.13,344.65,335.88,354.12,361.02,354.80
2004-08-10 21:36:56+00:00,L5,335.81,331.43,338.96,343.79,348.50,352.39,365.34,365.45,368.96,364.32,355.28,348.16,333.16,330.99,331.94,339.05,340.17,349.95,354.40,359.91,352.27,345.10,347.28,351.79,351.16,349.11,348.02,345.82,342.51,333.57,340.25,351.30,350.10,342.24,338.91,338.39,343.51,366.10,368.55,388.96,374.66,350.94,355.21,365.69,364.34,363.99,355.81,355.21,359.06,358.52,356.46,356.53,369.05,366.25
2004-09-03 21:42:47+00:00,L7,308.98,281.17,296.26,312.55,314.30,321.33,317.58,315.44,329.61,331.50,309.74,302.70,297.23,301.71,299.73,294.11,302.75,313.27,325.18,324.78,331.58,330.76,330.54,330.41,329.48,324.44,312.04,307.19,289.93,286.92,292.55,299.99,315.21,316.30,312.04,320.66,335.24,332.89,334.73,338.20,331.73,329.08,329.43,328.54,327.26,327.14,329.31,331.46,333.71,331.73,311.23,328.78,332.15,326.09
2004-09-19 21:42:41+00:00,L7,307.21,280.76,293.07,304.09,306.77,317.05,315.29,311.33,325.87,331.40,319.76,303.26,297.27,291.04,299.27,296.66,302.00,313.79,320.51,324.20,327.51,324.76,327.33,327.02,327.11,320.79,317.21,300.50,285.30,279.52,293.26,301.21,314.69,313.21,312.84,321.17,323.10,331.66,336.61,338.37,335.45,326.13,323.41,323.91,322.70,319.72,320.99,322.39,327.99,318.83,301.39,320.62,320.66,324.58
2004-10-13 21:38:32+00:00,L5,329.82,318.79,334.89,347.54,345.57,344.08,346.47,342.96,351.05,363.09,356.36,348.39,327.14,318.31,313.57,321.51,329.78,334.95,348.99,345.30,352.65,351.44,351.25,351.24,353.45,347.20,347.37,337.53,323.80,317.61,322.83,316.18,326.06,335.81,347.12,348.49,352.51,362.97,370.68,367.09,359.41,348.99,350.25,353.76,344.14,338.39,339.80,342.26,355.94,357.39,354.27,355.50,356.87,358.75
2004-11-06 21:42:59+00:00,L7,327.50,324.74,334.64,346.75,340.25,337.92,351.32,350.49,,,362.92,342.72,335.83,330.23,326.98,329.48,338.49,346.24,355.87,351.02,351.06,344.26,350.12,344.07,347.47,,336.18,332.83,329.02,316.85,323.49,331.05,337.27,337.87,331.93,343.61,359.24,349.63,359.97,,,350.94,352.70,351.87,356.94,334.30,337.99,343.18,345.97,346.57,340.59,349.18,,341.11
2004-12-08 21:43:14+00:00,L7,340.06,328.57,337.13,348.71,342.92,346.43,353.46,358.54,368.15,376.35,366.36,351.37,,,326.14,329.81,334.45,346.15,359.84,351.24,351.55,347.20,348.60,350.01,347.06,345.15,342.62,337.76,,330.69,334.64,339.94,340.31,343.01,344.12,347.09,344.47,353.97,360.64,372.60,363.74,358.25,,355.96,348.85,339.59,338.49,339.85,348.11,349.74,346.39,341.30,342.96,353.67
2005-02-10 21:43:38+00:00,L7,333.70,326.50,328.30,,,,325.72,346.42,360.43,372.59,365.64,357.92,358.54,354.18,337.01,325.62,333.07,339.67,348.46,344.67,339.43,,,340.65,342.13,336.82,340.17,335.75,325.12,324.40,334.89,342.25,347.88,330.24,331.88,341.70,350.07,343.02,349.16,354.38,345.62,337.90,329.73,323.66,323.95,320.18,318.66,320.88,328.23,336.15,324.08,323.74,325.28,335.45
2005-02-18 21:40:42+00:00,L5,347.32,347.94,352.10,347.50,345.57,348.08,357.50,368.26,385.90,397.20,383.03,374.11,366.86,362.97,355.15,344.93,346.88,354.78,363.70,365.26,364.29,363.79,361.95,362.33,369.54,365.70,357.49,351.12,346.61,341.82,342.74,349.63,358.23,358.65,353.53,360.70,364.40,369.45,372.56,377.30,358.08,353.28,344.93,342.39,338.58,333.29,334.23,337.69,353.21,351.48,358.64,355.60,347.95,359.35
2005-02-26 21:43:44+00:00,L7,332.18,320.59,327.92,333.61,332.13,335.42,339.21,345.16,350.22,371.21,369.54,339.14,338.80,338.44,,,331.94,346.63,353.86,349.31,341.63,339.67,339.46,343.32,347.20,347.29,345.58,345.51,334.46,340.38,,345.73,352.55,342.16,346.56,352.79,356.08,353.76,359.14,367.01,350.53,342.61,335.77,333.84,,326.96,322.49,331.60,342.66,347.70,336.10,336.43,338.83,350.95
2005-03-22 21:41:05+00:00,L5,349.11,340.27,336.91,342.65,347.63,351.71,358.66,358.51,363.24,364.88,362.15,349.37,343.56,337.56,339.54,342.41,347.58,354.14,365.29,366.48,355.92,353.94,356.46,354.64,356.86,361.72,352.46,345.83,340.36,341.17,344.46,348.38,343.09,343.18,344.30,348.44,347.23,354.33,360.93,366.63,357.07,344.35,331.56,334.99,334.67,338.28,337.14,341.34,352.36,355.89,353.60,354.59,362.05,360.75
