dates,nzd0270-0000,nzd0270-0001,nzd0270-0002,nzd0270-0003,nzd0270-0004,nzd0270-0005,nzd0270-0006,nzd0270-0007,nzd0270-0008,nzd0270-0009,nzd0270-0010,nzd0270-0011,nzd0270-0012,nzd0270-0013,nzd0270-0014,nzd0270-0015,nzd0270-0016,nzd0270-0017,nzd0270-0018,nzd0270-0019,nzd0270-0020,nzd0270-0021,nzd0270-0022,nzd0270-0023,nzd0270-0024,nzd0270-0025,nzd0270-0026,nzd0270-0027,nzd0270-0028,nzd0270-0029,nzd0270-0030,nzd0270-0031,nzd0270-0032,nzd0270-0033,nzd0270-0034,nzd0270-0035,nzd0270-0036,nzd0270-0037,nzd0270-0038,nzd0270-0039,nzd0270-0040,nzd0270-0041,nzd0270-0042,nzd0270-0043,nzd0270-0044,nzd0270-0045,nzd0270-0046,nzd0270-0047,nzd0270-0048,nzd0270-0049,nzd0270-0050,nzd0270-0051,nzd0270-0052,nzd0270-0053,satname
2001-04-04 21:44:06+00:00,320.85,313.37,319.69,328.45,330.70,333.48,334.85,333.86,350.42,362.49,335.11,331.95,327.83,332.02,340.42,330.69,337.57,340.77,343.21,342.91,346.75,343.29,339.04,340.19,341.22,335.07,331.37,332.27,332.83,332.86,325.17,329.41,335.38,338.13,332.08,335.12,344.17,346.46,350.80,355.42,347.70,335.85,333.60,339.75,335.03,333.88,325.52,329.41,334.92,334.73,329.69,339.54,336.29,348.38,L7
2001-04-20 21:44:10+00:00,323.71,321.75,327.42,337.89,334.67,331.89,345.02,350.07,351.45,351.20,341.32,340.59,339.83,334.96,329.88,332.75,337.41,341.38,349.20,348.27,347.33,347.07,345.75,343.06,344.67,336.26,338.92,340.83,338.20,337.19,337.58,339.15,339.73,347.60,341.82,348.82,349.34,348.69,354.01,353.99,344.37,342.85,337.60,345.01,337.95,338.33,341.14,341.28,344.91,339.70,333.11,340.62,351.43,355.72,L7
2001-05-22 21:43:54+00:00,287.76,273.75,315.83,324.80,321.60,325.83,340.04,341.48,336.90,339.36,337.37,344.11,336.11,328.97,325.54,333.37,334.72,341.22,348.30,352.14,351.10,341.56,339.32,339.13,340.19,342.54,338.92,337.50,336.86,331.58,325.70,330.73,349.02,341.27,339.11,346.34,349.75,350.51,351.55,363.92,356.19,342.48,337.30,340.51,336.15,330.08,341.58,345.23,352.92,344.25,339.31,344.45,337.26,351.60,L7
2001-07-25 21:43:18+00:00,302.50,282.26,309.26,326.30,332.17,340.17,344.03,337.06,344.51,348.10,335.45,333.08,323.55,332.59,334.24,335.86,336.67,338.28,349.25,349.14,343.26,341.23,338.94,340.39,344.16,336.93,337.29,333.73,323.83,317.87,335.47,336.23,344.50,340.38,337.11,344.94,346.86,346.92,346.99,343.68,345.44,338.64,335.15,333.82,332.68,333.12,331.73,338.07,347.85,342.90,335.82,341.76,349.54,348.94,L7
2001-08-10 21:43:00+00:00,305.01,289.64,313.99,328.68,339.50,351.11,344.24,346.34,347.32,351.39,342.31,335.22,329.51,330.73,330.81,329.99,329.24,339.22,350.81,354.72,348.44,343.06,342.13,341.78,345.39,342.10,336.08,331.53,321.54,310.86,330.09,329.49,332.93,331.36,331.95,345.30,345.66,343.20,339.73,342.90,341.74,330.03,320.44,322.25,329.76,329.28,327.47,336.96,337.22,333.82,327.50,332.52,336.85,343.05,L7
2001-09-11 21:42:38+00:00,,,,,,,,346.37,348.81,357.45,339.77,337.44,338.54,339.39,333.81,328.83,337.35,353.46,361.84,359.57,352.44,344.82,345.99,344.56,346.37,345.12,342.16,340.62,341.40,325.45,335.56,346.54,347.35,333.85,331.34,335.14,339.30,351.89,351.82,354.18,335.65,328.34,333.51,342.56,343.20,335.80,331.41,330.61,333.46,337.65,332.52,336.29,342.10,350.17,L7
2001-09-27 21:42:29+00:00,327.30,321.76,325.86,337.89,341.53,364.55,375.52,370.79,361.77,365.19,348.40,335.72,344.03,349.09,340.18,345.21,354.81,358.38,366.07,370.47,364.72,357.67,351.34,353.90,355.69,349.81,347.45,355.46,350.46,332.46,341.24,351.45,356.89,343.75,341.95,347.39,351.95,362.92,370.73,359.41,339.83,328.20,342.32,361.80,357.58,336.80,339.21,340.53,346.59,338.24,331.43,342.23,354.93,355.85,L7
2001-10-13 21:42:15+00:00,324.32,311.90,323.65,335.76,334.53,345.45,354.31,361.13,357.54,348.65,338.74,343.75,335.88,338.19,335.69,337.18,344.96,345.00,366.55,361.12,355.63,347.68,352.18,349.20,343.38,343.19,349.75,350.55,322.49,328.27,342.47,341.95,347.26,332.91,336.44,336.19,335.23,357.75,350.92,347.36,339.17,334.46,347.67,359.63,342.18,329.71,338.39,338.17,338.93,336.98,324.81,338.15,344.31,350.05,L7
2001-10-29 21:42:21+00:00,327.60,315.73,320.45,331.58,328.39,341.04,350.79,357.50,350.44,350.71,344.87,338.13,330.85,328.91,329.13,340.71,340.61,350.63,355.99,358.96,346.32,348.27,342.34,339.60,340.72,345.91,348.23,333.31,324.57,332.48,328.98,332.42,336.77,331.57,332.58,327.36,341.26,343.26,342.17,333.69,347.05,350.10,345.23,339.15,338.65,334.24,333.66,340.22,346.28,340.11,325.05,337.71,350.03,346.79,L7
2002-01-17 21:42:52+00:00,330.62,331.74,343.54,351.87,350.57,348.33,357.00,361.90,368.95,373.53,358.23,351.81,348.92,348.40,338.55,340.61,343.95,339.10,347.53,348.50,344.75,343.89,345.45,347.25,338.10,332.23,346.58,354.06,344.92,333.98,344.81,348.35,,,,,,,,,,,,,,,,,,,,349.90,357.72,364.55,L7
2002-02-18 21:42:54+00:00,325.53,316.63,330.13,335.64,334.24,338.67,344.33,345.32,347.37,350.47,339.29,333.55,331.11,325.14,325.44,327.99,334.56,337.19,346.73,343.08,339.82,339.34,339.52,336.90,340.72,336.82,334.62,330.51,320.55,309.53,315.52,316.90,330.28,325.96,324.13,329.55,333.03,335.74,340.52,345.40,343.95,336.50,329.26,331.40,328.95,324.97,319.54,319.78,329.71,324.68,313.54,328.99,339.32,337.92,L7
2002-09-14 21:41:55+00:00,321.90,314.67,320.31,334.39,336.47,346.60,350.98,348.52,351.91,352.06,341.66,326.09,322.85,318.19,320.10,320.95,331.77,339.08,349.75,345.36,348.13,349.25,348.79,346.79,348.61,347.90,338.70,332.27,324.47,315.73,308.50,316.25,326.05,327.69,326.73,328.65,326.42,334.71,328.82,326.47,314.53,321.68,327.21,316.37,320.45,313.88,318.74,321.72,319.16,327.07,316.53,321.35,318.62,326.06,L7
2002-09-30 21:41:47+00:00,325.35,315.44,322.82,333.87,338.57,346.83,346.80,347.64,354.94,356.89,343.75,331.82,328.28,320.86,324.04,325.99,334.71,340.53,347.78,348.52,347.16,347.90,343.09,343.19,349.40,345.08,341.88,335.10,324.18,321.16,319.20,324.38,329.22,325.95,330.07,329.49,336.41,341.77,346.73,331.99,318.75,320.35,325.18,327.71,329.54,329.14,325.38,325.32,321.07,335.40,329.31,332.16,325.41,325.09,L7
2002-11-17 21:42:06+00:00,319.14,316.45,314.02,317.18,323.89,332.54,343.29,351.38,352.11,354.27,335.06,322.35,310.03,306.26,,,,,,,,,,,,,,316.32,314.77,290.00,297.62,302.81,309.53,302.89,307.73,323.69,328.70,328.97,333.90,331.09,323.67,304.85,313.44,311.18,319.75,305.97,303.10,307.83,317.28,314.47,301.93,298.00,295.88,308.28,L7
2002-12-19 21:42:21+00:00,339.91,335.28,337.28,340.82,340.99,341.58,344.29,354.14,363.75,371.78,358.43,350.85,337.02,335.82,335.82,339.26,334.44,336.51,342.70,339.29,345.38,341.92,342.40,343.81,346.17,344.91,336.05,328.58,320.60,310.18,309.28,317.89,328.94,329.72,328.47,342.69,332.17,330.73,353.36,362.22,348.19,325.92,311.42,315.79,320.17,318.03,308.37,318.56,325.49,322.96,314.19,316.62,314.68,322.27,L7
2003-01-20 21:42:33+00:00,342.03,333.76,332.54,342.14,347.88,344.61,348.96,354.26,371.73,378.16,371.73,353.60,344.79,345.95,329.56,336.64,341.79,343.44,345.39,342.09,347.71,343.12,351.73,349.76,352.07,345.98,340.35,332.03,316.07,307.84,313.42,322.27,333.63,334.83,332.04,338.22,338.70,343.99,360.38,369.34,352.42,331.38,326.43,322.89,313.66,321.04,314.60,320.92,329.68,333.54,332.54,331.00,333.59,333.66,L7
2003-02-05 21:42:41+00:00,,,,,355.19,348.12,359.60,365.56,376.26,383.03,368.66,344.86,352.75,354.05,334.85,330.30,342.03,346.64,352.49,353.98,351.29,348.73,351.48,354.40,354.47,353.97,345.30,333.41,335.09,327.21,319.93,326.09,337.13,336.63,336.68,340.36,348.34,352.08,363.67,369.66,351.42,338.57,328.49,327.08,332.51,331.03,324.76,338.42,342.60,344.05,343.48,335.36,329.21,336.90,L7
2003-03-09 21:42:49+00:00,,,,,,,,,,,353.10,348.37,339.85,335.24,338.18,343.60,344.91,343.74,351.65,355.60,343.68,343.39,346.79,347.52,347.81,345.87,330.76,320.72,312.41,308.99,311.26,320.97,329.84,336.30,335.37,336.07,330.46,332.46,343.99,351.50,341.64,323.72,304.00,307.22,309.00,308.47,301.38,311.34,328.24,335.33,338.31,316.47,314.45,327.22,L7
2003-05-12 21:42:48+00:00,288.89,,309.58,320.30,327.97,339.25,338.44,333.49,337.74,340.57,328.17,324.38,313.87,313.16,320.20,324.95,332.42,343.45,349.19,345.30,349.54,342.12,333.89,328.52,334.31,335.60,323.24,318.44,314.65,316.66,310.76,316.89,328.60,332.41,328.17,334.25,340.88,346.58,344.23,351.07,351.22,345.24,321.76,323.75,319.61,302.14,296.10,310.16,318.48,316.67,317.94,323.02,321.37,330.96,L7
2003-07-15 21:42:38+00:00,295.27,297.28,,342.35,346.69,355.09,361.99,359.95,355.97,356.89,344.15,338.91,340.45,324.12,318.28,334.47,347.19,353.27,361.81,361.28,359.60,352.43,350.35,348.10,353.04,348.42,350.50,348.83,330.66,333.50,334.30,335.71,342.97,347.60,349.51,355.07,355.44,359.37,363.73,369.71,365.76,347.41,342.47,346.00,346.56,337.30,337.09,336.52,343.86,346.12,339.43,329.80,341.50,345.38,L7
2003-08-16 21:42:28+00:00,309.29,280.55,302.75,325.28,330.45,328.12,329.78,333.51,342.92,348.49,332.21,324.46,321.37,317.86,319.82,317.58,328.85,332.58,340.89,340.14,339.56,338.90,338.17,335.54,335.76,331.42,325.67,322.39,301.62,278.40,313.86,316.66,329.65,332.14,322.88,328.66,330.83,341.70,351.57,348.89,338.69,328.53,321.22,326.70,314.32,309.56,310.67,316.76,329.06,320.62,302.00,327.38,325.03,334.23,L7
2003-09-25 21:31:42+00:00,320.44,304.77,305.36,322.83,326.61,320.05,328.15,335.34,345.31,354.68,347.29,343.22,335.89,329.06,327.33,333.04,339.65,349.42,357.14,352.65,354.99,351.98,345.96,347.07,348.18,342.74,333.72,324.44,317.65,311.58,323.52,330.58,341.38,335.94,337.95,337.43,341.52,350.67,366.14,373.26,369.09,341.75,320.80,325.26,327.79,320.48,337.30,325.68,342.05,340.60,330.31,337.82,326.23,338.45,L5
2003-10-19 21:42:20+00:00,322.33,307.73,306.67,331.98,330.73,337.17,341.11,337.56,343.78,350.09,338.58,338.49,337.10,328.16,,324.59,343.20,354.61,355.63,350.46,348.70,345.62,350.37,355.02,343.96,333.91,326.91,317.87,309.98,,,330.55,341.06,340.81,335.35,338.19,343.58,359.68,368.07,372.35,368.48,364.72,353.75,,331.96,332.26,328.48,332.31,346.83,348.21,349.13,339.82,334.75,341.73,L7
2003-11-04 21:42:27+00:00,322.80,311.92,304.68,323.00,327.88,,,333.53,337.36,342.83,336.83,334.83,327.65,320.22,322.19,329.78,337.44,342.99,353.49,348.62,344.13,343.22,,,338.55,332.76,328.62,311.70,304.83,304.90,317.27,327.69,330.53,330.44,326.12,326.39,331.16,,358.38,362.91,355.55,356.89,355.63,337.93,319.84,322.47,323.80,338.09,347.15,338.32,,342.83,335.67,337.98,L7
2003-11-20 21:42:43+00:00,322.16,,,322.73,327.68,331.75,337.64,339.08,345.55,352.66,345.82,333.20,326.43,321.48,324.39,333.28,338.10,338.46,349.26,345.88,,347.77,348.92,345.59,342.35,336.01,330.01,314.26,310.76,314.12,323.57,324.79,330.11,330.16,,,336.69,349.17,351.88,365.28,366.17,356.75,355.16,342.84,330.54,325.98,327.61,,,351.94,341.21,338.99,332.56,340.41,L7
2003-11-28 21:32:34+00:00,323.35,309.62,317.24,338.31,346.63,342.21,332.29,332.89,342.90,352.53,335.66,330.75,326.30,319.47,324.39,339.59,344.45,352.80,359.27,358.64,360.43,360.71,357.51,341.65,339.34,341.26,331.26,318.41,316.61,320.84,333.43,334.56,348.70,346.12,344.15,348.64,355.43,346.52,359.00,374.49,365.43,357.99,347.53,348.64,350.37,344.20,342.06,346.73,354.08,361.64,347.45,339.06,338.69,338.98,L5
2003-12-14 21:32:38+00:00,336.25,327.80,334.70,353.05,356.02,355.97,348.17,349.99,357.95,364.23,352.52,342.90,336.68,338.50,340.81,347.51,353.70,360.90,368.20,369.46,369.94,368.33,366.02,349.16,349.18,347.01,337.96,330.30,331.51,326.93,336.54,344.26,349.34,360.33,355.51,352.72,360.69,367.39,371.84,382.75,367.68,364.68,349.76,348.66,356.83,353.00,345.64,352.04,362.32,364.89,351.21,344.72,344.47,336.17,L5
2004-01-15 21:32:50+00:00,322.77,317.32,325.08,340.97,340.36,344.43,364.04,365.70,359.19,354.43,340.47,333.63,335.01,331.20,334.84,332.23,332.48,344.86,361.00,365.25,364.13,362.40,353.46,351.43,352.08,333.87,333.84,328.01,323.86,316.99,316.06,321.24,342.61,352.91,342.37,343.25,353.70,364.85,369.41,367.19,359.88,357.99,344.48,341.50,339.48,332.29,331.17,341.48,355.67,356.75,351.72,340.59,329.23,337.84,L5
2004-01-23 21:43:06+00:00,309.87,311.58,319.88,330.05,334.67,336.83,349.05,353.96,348.87,353.77,343.09,337.84,335.71,332.88,335.15,333.66,336.95,,,357.84,357.07,356.98,347.73,343.82,342.84,344.30,337.76,335.53,327.40,329.02,333.52,330.34,,340.08,342.00,339.70,349.93,355.32,370.44,379.85,373.40,363.14,355.74,354.33,349.99,336.69,335.28,342.52,349.82,356.52,350.03,344.54,345.26,346.95,L7
2004-02-24 21:43:09+00:00,313.93,311.82,320.24,329.67,333.52,339.85,353.06,359.25,346.84,352.02,343.31,338.19,333.52,326.85,326.75,330.99,337.68,340.78,352.61,357.59,352.02,354.89,352.37,345.49,344.91,337.60,338.20,329.39,319.95,,330.24,331.09,332.07,337.72,339.15,342.06,343.39,348.53,367.87,378.45,367.73,353.69,344.23,353.76,347.06,333.59,328.66,335.09,342.69,341.58,343.70,338.04,342.37,346.35,L7
2004-03-27 21:43:21+00:00,317.04,322.62,333.14,341.48,346.59,352.53,361.71,361.60,363.83,368.80,360.57,,,331.82,336.71,337.75,344.57,359.80,366.62,365.40,361.94,362.92,355.33,347.42,348.99,358.53,362.56,,,344.25,348.56,345.07,346.82,343.39,347.98,361.66,367.32,376.82,378.00,388.79,368.91,369.63,,362.85,357.14,345.50,341.17,350.85,365.13,357.82,349.40,352.51,353.29,361.77,L7
2004-04-04 21:33:25+00:00,318.05,323.12,337.19,343.01,349.66,357.41,357.93,362.98,366.35,361.88,350.89,334.50,328.47,324.44,325.22,329.87,333.57,343.79,348.23,350.97,353.77,351.77,351.35,341.34,342.44,346.31,343.77,335.32,331.76,328.25,329.86,334.20,340.37,335.50,350.20,354.27,360.51,357.87,360.75,362.28,366.94,359.82,358.69,350.29,341.74,339.91,340.28,351.33,,,,,,,L5
2004-05-06 21:34:22+00:00,314.99,303.14,333.60,345.39,349.59,353.81,360.50,365.72,359.69,360.02,352.33,343.11,338.90,336.14,336.88,336.53,346.46,356.73,364.48,365.75,357.92,355.73,359.40,356.56,350.24,344.84,340.87,335.28,336.71,335.68,340.63,335.33,347.22,349.11,346.98,347.82,361.40,369.80,366.43,370.12,357.32,351.30,338.00,340.69,333.08,337.25,336.42,340.55,349.08,339.06,335.28,332.65,335.19,342.90,L5
2004-06-15 21:43:05+00:00,251.13,,334.64,339.04,335.50,351.07,367.69,356.56,354.12,362.65,346.19,343.63,333.60,327.34,334.40,335.78,344.45,350.67,362.79,360.55,353.36,349.19,350.58,355.84,360.53,372.85,359.27,345.21,337.58,340.42,338.01,337.55,341.34,343.24,345.51,353.47,360.13,353.33,362.15,369.75,366.91,377.92,354.77,345.51,335.77,347.43,353.98,368.07,358.21,353.40,343.64,354.80,371.16,367.04,L7
2004-06-23 21:35:46+00:00,265.82,270.60,,331.31,334.28,342.36,344.69,345.12,354.22,356.76,340.13,337.27,331.22,321.74,326.17,332.03,339.08,341.68,354.71,351.12,348.80,341.06,345.70,347.29,350.16,351.03,348.12,337.80,323.75,324.50,333.00,332.56,340.12,340.64,344.23,345.82,354.01,355.40,360.59,371.14,370.91,364.42,351.32,344.73,339.07,336.33,337.22,344.11,343.96,344.71,336.56,354.28,358.59,364.57,L5
2004-07-25 21:36:37+00:00,280.73,,319.90,335.48,336.16,351.23,350.60,349.49,361.63,368.85,361.07,342.99,331.31,326.56,332.03,322.75,333.54,345.05,355.22,352.12,349.83,344.89,349.75,348.90,355.86,349.43,348.37,347.41,336.89,311.05,325.49,326.77,335.07,338.79,343.05,347.78,350.69,358.17,364.73,381.66,371.00,366.26,352.88,343.69,339.78,345.50,345.93,344.17,346.31,347.32,339.31,356.52,363.42,356.98,L5
2004-08-10 21:36:56+00:00,332.13,327.06,332.60,336.79,341.50,347.01,358.98,359.62,363.13,358.49,348.92,341.80,327.33,325.16,326.56,333.22,335.17,344.12,349.02,354.53,347.60,340.43,342.28,345.96,346.16,343.28,342.19,339.99,335.51,325.79,333.25,345.47,344.72,336.86,333.91,333.01,337.68,359.74,362.19,381.96,368.30,343.94,348.21,358.69,356.56,356.99,348.81,348.85,352.70,350.74,346.46,349.53,362.05,359.89,L5
2004-09-03 21:42:47+00:00,315.93,289.42,308.26,325.75,327.50,331.48,329.58,326.44,340.61,342.50,321.74,314.70,308.23,312.71,309.88,305.11,312.18,324.27,335.33,334.93,340.38,339.56,339.97,341.41,338.91,335.44,323.04,318.19,303.13,301.59,305.75,310.99,325.36,326.45,321.47,330.81,346.24,344.89,346.73,351.40,343.73,342.28,342.63,341.74,341.93,340.34,342.51,343.46,345.71,346.40,330.09,341.98,345.35,338.09,L7
2004-09-19 21:42:41+00:00,314.68,289.63,305.98,318.29,320.97,327.97,328.20,323.16,337.70,343.23,332.67,316.17,309.10,302.87,310.19,308.49,312.14,325.62,331.43,335.12,336.98,334.23,337.47,338.85,337.25,332.62,329.04,312.33,299.50,295.30,307.46,313.04,325.61,324.13,322.98,332.09,334.93,344.57,349.52,352.57,348.36,340.33,337.61,338.11,338.48,333.92,335.19,335.30,340.90,334.61,321.68,334.82,334.86,337.49,L7
2004-10-13 21:38:32+00:00,326.35,314.67,328.89,340.94,338.97,339.00,340.47,337.46,345.55,357.59,350.36,342.39,321.64,312.81,308.49,316.01,325.07,329.45,343.91,340.22,348.25,347.04,346.54,345.74,348.74,341.70,341.87,332.03,317.20,310.28,316.23,310.68,320.98,330.73,342.41,343.41,347.01,356.97,364.68,360.49,353.41,342.39,343.65,347.16,336.81,331.79,333.20,336.26,349.94,350.06,344.84,348.90,350.27,352.75,L5
2004-11-06 21:42:59+00:00,327.39,324.62,334.46,346.55,340.05,337.77,351.14,350.32,,,362.74,342.54,335.66,330.06,326.83,329.31,338.35,346.07,355.72,350.87,350.93,344.13,349.98,343.90,347.33,,336.01,332.66,328.82,316.63,323.29,330.88,337.12,337.72,331.79,343.46,359.07,349.45,359.79,,,350.74,352.50,351.67,356.72,334.10,337.79,343.00,345.79,346.35,340.30,348.98,,340.93,L7
2004-12-08 21:43:14+00:00,335.11,322.69,328.58,339.31,333.52,339.20,344.91,350.71,360.32,368.52,357.81,342.82,,,318.91,321.98,327.74,338.32,352.61,344.01,345.28,340.93,341.89,342.18,340.35,337.32,334.79,329.93,,320.25,325.24,332.11,333.08,335.78,337.41,339.86,336.64,345.42,352.09,363.20,355.19,348.85,,346.56,338.41,330.19,329.09,331.30,339.56,339.30,332.96,331.90,333.56,345.12,L7
2005-02-10 21:43:38+00:00,338.75,332.50,337.03,,,,334.45,354.42,368.43,380.59,374.37,366.65,366.54,362.18,344.39,333.62,339.93,347.67,355.84,352.05,345.83,,,348.65,348.99,344.82,348.17,343.75,334.72,335.07,344.49,350.25,355.26,337.62,338.74,349.08,358.07,351.75,357.89,363.98,354.35,347.50,339.33,333.26,334.62,329.78,328.26,329.61,336.96,346.82,337.79,333.34,334.88,344.18,L7
2005-02-18 21:40:42+00:00,343.85,343.81,346.10,340.90,338.97,343.00,351.50,362.76,380.40,391.70,377.03,368.11,361.36,357.47,350.07,339.43,342.17,349.28,358.62,360.18,359.89,359.39,357.24,356.83,364.83,360.20,351.99,345.62,340.01,334.49,336.14,344.13,353.15,353.57,348.82,355.62,358.90,363.45,366.56,370.70,352.08,346.68,338.33,335.79,331.25,326.69,327.63,331.69,347.21,344.15,349.21,349.00,341.35,353.35,L5
2005-02-26 21:43:44+00:00,337.02,326.34,336.28,342.81,341.33,342.50,347.57,352.83,357.89,378.88,377.90,347.50,346.47,346.11,,,338.51,354.30,360.94,356.39,347.76,345.80,346.03,350.99,353.77,354.96,353.25,353.18,343.66,350.60,,353.40,359.63,349.24,353.13,359.87,363.75,362.12,367.50,376.21,358.89,351.81,344.97,343.04,,336.16,331.69,339.96,351.02,357.92,349.24,345.63,348.03,359.31,L7
2005-03-22 21:41:05+00:00,344.27,334.52,328.55,333.45,338.43,344.63,350.30,350.84,355.57,357.21,353.79,341.01,335.89,329.89,332.46,334.74,341.01,346.47,358.21,359.40,349.79,347.81,349.89,346.97,350.29,354.05,344.79,338.16,331.16,330.95,335.26,340.71,336.01,336.10,337.73,341.36,339.56,345.97,352.57,357.43,348.71,335.15,322.36,325.79,324.45,329.08,327.94,332.98,344.00,345.67,340.46,345.39,352.85,352.39,L5
