dates,nzd0270-0000,nzd0270-0001,nzd0270-0002,nzd0270-0003,nzd0270-0004,nzd0270-0005,nzd0270-0006,nzd0270-0007,nzd0270-0008,nzd0270-0009,nzd0270-0010,nzd0270-0011,nzd0270-0012,nzd0270-0013,nzd0270-0014,nzd0270-0015,nzd0270-0016,nzd0270-0017,nzd0270-0018,nzd0270-0019,nzd0270-0020,nzd0270-0021,nzd0270-0022,nzd0270-0023,nzd0270-0024,nzd0270-0025,nzd0270-0026,nzd0270-0027,nzd0270-0028,nzd0270-0029,nzd0270-0030,nzd0270-0031,nzd0270-0032,nzd0270-0033,nzd0270-0034,nzd0270-0035,nzd0270-0036,nzd0270-0037,nzd0270-0038,nzd0270-0039,nzd0270-0040,nzd0270-0041,nzd0270-0042,nzd0270-0043,nzd0270-0044,nzd0270-0045,nzd0270-0046,nzd0270-0047,nzd0270-0048,nzd0270-0049,nzd0270-0050,nzd0270-0051,nzd0270-0052,nzd0270-0053,satname
2001-04-04 21:44:06+00:00,318.37,310.93,319.05,329.29,331.06,331.34,340.38,336.11,348.29,357.45,335.11,331.95,326.31,328.07,331.79,329.87,336.77,336.04,345.70,344.00,343.43,341.06,339.32,339.77,340.14,334.75,331.21,331.85,329.99,335.54,332.34,336.20,337.79,340.63,336.31,340.49,345.55,348.44,351.91,358.45,350.06,341.35,338.33,340.52,339.10,336.38,331.99,334.11,342.08,347.60,340.40,341.46,342.31,354.07,L7
2001-04-20 21:44:10+00:00,320.15,314.54,321.84,332.16,332.26,331.52,341.93,340.76,349.34,355.37,338.22,336.27,330.82,330.37,331.15,330.83,336.99,337.82,346.87,345.43,344.73,343.06,341.46,340.87,341.65,335.26,333.78,334.84,332.73,336.09,334.09,337.18,338.44,342.95,338.15,343.27,346.81,348.53,352.61,356.96,348.16,341.85,338.09,342.02,338.71,337.03,335.04,336.50,343.02,344.96,337.97,341.18,345.35,354.62,L7
2001-05-22 21:43:54+00:00,312.05,304.34,320.34,330.32,329.60,330.10,341.46,340.94,346.23,351.37,337.93,338.88,332.14,330.02,329.75,331.46,336.42,338.67,347.23,347.11,346.32,342.69,340.93,340.43,341.29,337.08,335.06,335.50,333.76,334.96,331.99,335.57,341.08,342.53,338.39,344.03,347.55,349.02,352.35,358.70,350.17,342.01,337.89,341.64,338.07,335.29,336.67,338.68,345.50,344.78,338.31,342.00,343.32,353.87,L7
2001-07-25 21:43:18+00:00,308.70,297.78,318.05,329.36,329.78,332.84,340.99,340.62,345.82,350.29,337.31,337.43,331.83,332.13,332.52,333.17,336.59,340.41,347.49,348.12,347.11,343.29,340.76,340.69,342.56,337.70,336.62,336.08,332.93,329.88,330.98,333.88,342.16,341.84,337.53,343.80,347.53,348.14,350.84,354.25,348.42,339.96,335.91,339.77,335.45,333.85,334.99,338.50,345.15,340.39,334.48,341.59,343.63,351.16,L7
2001-08-10 21:43:00+00:00,307.97,296.15,317.24,329.22,331.73,336.50,341.64,341.76,346.12,350.51,338.31,336.99,331.37,331.85,332.18,332.53,335.12,340.17,348.15,349.44,347.38,343.24,341.04,340.91,343.13,338.58,336.52,335.17,330.65,326.07,330.80,333.00,340.31,339.75,336.41,344.10,347.16,347.16,348.62,351.98,347.09,337.97,332.82,336.27,334.31,332.94,333.49,338.19,343.56,339.08,333.09,339.78,342.27,349.54,L7
2001-09-11 21:42:38+00:00,307.97,296.15,317.24,329.22,331.73,336.50,341.64,342.53,346.57,351.66,338.56,337.06,332.56,333.11,332.45,331.92,335.49,342.39,350.43,351.12,348.22,343.51,341.86,341.52,343.67,339.67,337.46,336.08,332.44,325.97,331.59,335.26,341.48,338.76,335.57,342.61,345.85,347.94,349.15,352.35,345.18,336.37,332.93,337.32,335.80,333.42,333.14,336.93,341.88,338.84,332.99,339.20,342.25,349.64,L7
2001-09-27 21:42:29+00:00,311.19,300.42,318.68,330.67,333.36,341.17,347.28,346.57,348.74,353.60,339.96,336.87,334.20,335.39,333.55,333.81,338.25,344.67,352.67,353.89,350.58,345.53,343.22,343.29,345.38,341.12,338.88,338.85,335.02,326.90,332.97,337.57,343.69,339.48,336.48,343.29,346.72,350.08,352.23,353.36,344.42,335.20,334.27,340.81,338.91,333.90,334.01,337.44,342.55,338.76,332.77,339.63,344.06,350.53,L7
2001-10-13 21:42:15+00:00,311.77,300.18,319.34,331.89,334.00,343.17,350.53,350.46,349.76,351.62,340.48,338.56,335.35,336.27,332.88,334.74,339.31,345.28,356.00,356.49,351.85,346.16,345.09,344.57,345.69,342.28,341.51,341.46,333.54,326.24,335.44,339.36,345.38,338.73,337.10,343.45,345.44,351.70,352.25,352.21,343.20,335.00,336.28,343.65,339.93,333.30,335.85,338.69,343.13,339.08,332.07,339.43,345.20,350.77,L7
2001-10-29 21:42:21+00:00,312.42,299.17,318.17,330.83,332.95,344.69,351.49,351.52,349.61,351.55,340.99,338.21,334.07,335.41,332.77,335.88,339.77,346.60,356.97,358.02,351.70,346.33,344.61,344.08,345.13,343.66,342.84,340.39,331.59,325.57,334.22,338.40,344.96,336.44,335.78,340.38,344.29,350.92,350.56,349.31,343.58,336.04,337.37,342.82,340.03,332.72,334.78,338.54,343.32,339.14,330.92,339.02,345.00,349.49,L7
2002-01-17 21:42:52+00:00,319.56,308.84,322.79,335.35,337.78,348.44,354.32,354.44,354.19,356.43,343.97,339.31,335.90,338.19,334.63,336.91,341.08,346.30,356.86,357.50,350.79,346.66,345.48,345.24,344.83,342.18,343.93,342.75,332.74,325.91,336.95,340.92,344.28,335.64,335.23,339.39,343.38,350.99,350.39,346.87,341.48,334.96,337.39,343.20,340.67,333.16,333.65,337.43,341.72,338.28,329.52,339.79,347.93,351.34,L7
2002-02-18 21:42:54+00:00,327.07,319.55,328.73,338.55,337.85,347.61,356.39,357.17,355.81,357.67,344.88,340.07,338.22,338.19,333.80,336.75,342.71,347.29,357.45,356.95,350.61,346.94,346.14,345.23,344.16,342.18,344.80,344.09,334.06,327.03,334.76,339.60,343.71,333.61,333.29,335.13,340.15,350.31,351.23,348.01,341.13,335.52,339.60,346.91,342.11,332.30,332.44,333.86,338.99,335.53,325.47,338.88,348.07,350.89,L7
2002-09-14 21:41:55+00:00,321.90,314.67,320.31,334.39,336.47,346.60,350.98,348.52,351.91,352.06,341.66,326.09,322.85,318.19,320.10,320.95,331.77,339.08,349.75,345.36,348.13,349.25,348.79,346.79,348.61,347.90,338.70,332.27,324.47,315.73,308.50,316.25,326.05,327.69,326.73,328.65,326.42,334.71,328.82,326.47,314.53,321.68,327.21,316.37,320.45,313.88,318.74,321.72,319.16,327.07,316.53,321.35,318.62,326.06,L7
2002-09-30 21:41:47+00:00,323.62,315.06,321.56,334.13,337.52,346.72,348.89,348.08,353.43,354.48,342.71,328.95,325.56,319.52,322.07,323.47,333.24,339.80,348.76,346.94,347.64,348.57,345.94,344.99,349.00,346.49,340.29,333.69,324.33,318.45,313.85,320.31,327.63,326.82,328.40,329.07,331.42,338.24,337.77,329.23,316.64,321.01,326.19,322.04,325.00,321.51,322.06,323.52,320.12,331.24,322.92,326.75,322.01,325.57,L7
2002-11-17 21:42:06+00:00,322.13,315.52,319.05,328.48,332.98,341.99,347.02,349.18,352.99,354.41,340.16,326.75,320.39,315.10,322.07,323.47,333.24,339.80,348.76,346.94,347.64,348.57,345.94,344.99,349.00,346.49,340.29,327.90,321.14,308.96,308.44,314.48,321.60,318.84,321.51,327.28,330.51,335.15,336.48,329.85,318.98,315.63,321.94,318.42,323.25,316.33,315.74,318.29,319.17,325.65,315.92,317.17,313.30,319.81,L7
2002-12-19 21:42:21+00:00,326.57,320.46,323.61,331.56,334.98,341.89,346.34,350.42,355.68,358.75,344.73,332.78,324.54,320.28,326.65,328.73,333.64,338.71,346.74,344.39,346.89,346.36,344.76,344.60,348.06,345.96,338.88,328.07,321.00,309.27,308.65,315.33,323.44,321.56,323.25,331.13,330.93,334.05,340.70,337.94,326.28,318.20,319.31,317.76,322.48,316.75,313.90,318.36,320.75,324.98,315.49,317.03,313.65,320.42,L7
2003-01-20 21:42:33+00:00,329.67,323.12,325.39,333.68,337.56,342.43,346.86,351.19,358.89,362.63,350.13,336.94,328.59,325.42,327.38,330.71,335.68,339.89,346.40,343.81,347.10,345.55,346.50,345.89,349.06,345.97,339.25,328.86,320.02,308.98,309.60,316.72,325.47,324.22,325.01,332.55,332.48,336.03,344.64,344.22,331.51,320.84,320.74,318.79,320.71,317.61,314.04,318.87,322.54,326.69,318.90,319.83,317.64,323.07,L7
2003-02-05 21:42:41+00:00,329.67,323.12,325.39,333.68,340.50,343.38,348.99,353.58,361.78,366.03,353.21,338.26,332.62,330.19,328.87,330.63,336.95,341.24,347.62,345.85,347.93,346.18,347.50,347.59,350.14,347.57,340.46,329.62,322.53,312.02,311.32,318.28,327.42,326.29,326.95,333.85,335.12,338.71,347.81,348.46,334.83,323.79,322.03,320.17,322.68,319.85,315.82,322.13,325.88,329.58,323.00,322.42,319.56,325.38,L7
2003-03-09 21:42:49+00:00,329.67,323.12,325.39,333.68,340.50,343.38,348.99,353.58,361.78,366.03,353.20,339.71,333.65,330.91,330.43,332.79,338.28,341.66,348.29,347.47,347.22,345.72,347.38,347.58,349.76,347.29,338.84,328.35,321.08,311.59,311.32,318.67,327.76,327.72,328.16,334.17,334.46,337.82,347.26,348.90,335.80,323.78,319.45,318.32,320.73,318.22,313.76,320.59,326.22,330.40,325.18,321.57,318.83,325.64,L7
2003-05-12 21:42:48+00:00,322.49,328.50,323.36,330.11,339.18,341.22,346.92,351.77,360.32,365.56,352.53,340.74,333.05,331.75,331.72,334.95,339.12,342.76,348.28,347.25,347.52,343.86,345.26,344.80,346.97,345.27,335.14,324.92,318.93,310.15,310.38,317.82,327.94,328.80,328.08,335.88,336.54,339.13,349.92,355.81,344.76,328.28,317.59,317.99,319.12,314.45,308.05,317.87,326.96,327.84,324.73,320.08,318.20,326.55,L7
2003-07-15 21:42:38+00:00,308.73,315.52,321.06,334.93,344.43,346.77,352.25,353.31,360.43,364.66,353.16,342.02,338.34,334.50,328.21,333.99,341.67,346.11,352.11,351.65,350.36,345.96,346.85,345.66,348.34,345.97,338.03,330.69,321.78,318.84,317.93,324.39,334.43,337.55,336.35,340.79,342.76,346.90,355.20,362.26,352.49,337.26,324.63,325.39,324.27,320.00,314.79,323.47,332.57,335.14,334.34,327.13,328.02,334.82,L7
2003-08-16 21:42:28+00:00,297.82,288.91,306.16,329.31,335.04,340.82,343.40,342.32,345.54,348.65,339.41,334.03,328.88,322.60,324.12,330.15,338.34,343.26,350.88,350.58,348.10,344.21,342.30,339.92,342.73,340.33,332.54,327.59,314.83,309.39,317.54,322.56,332.76,337.11,333.98,338.51,339.40,345.03,350.88,355.29,349.33,336.23,322.36,325.92,322.37,314.37,311.31,318.69,329.91,329.69,324.42,324.17,325.59,334.45,L7
2003-09-25 21:31:42+00:00,303.47,294.20,305.90,327.69,332.93,335.63,339.59,340.57,345.49,350.16,337.95,332.74,327.89,321.05,321.41,327.51,337.03,344.68,352.26,349.84,350.92,346.36,342.09,339.81,342.82,339.55,333.28,328.52,316.14,310.03,320.61,324.96,335.65,337.02,334.63,338.85,342.17,349.58,356.42,360.73,356.19,340.73,326.56,330.43,327.07,317.37,320.29,322.28,333.36,331.00,322.42,329.50,328.53,337.25,L5
2003-10-19 21:42:20+00:00,307.24,297.58,306.09,328.55,332.49,335.94,339.89,339.97,345.14,350.14,338.08,333.89,329.74,322.47,321.41,326.93,338.26,346.67,352.93,349.97,350.48,346.21,343.75,342.85,343.05,338.42,332.01,326.39,314.91,310.03,320.61,326.08,336.73,337.78,334.77,338.72,342.45,351.60,358.75,363.06,358.65,345.53,332.00,330.43,328.05,320.35,321.93,324.29,336.06,334.44,327.76,331.57,329.78,338.15,L7
2003-11-04 21:42:27+00:00,309.84,300.45,305.81,327.62,331.72,335.94,339.89,338.90,343.85,348.93,337.87,334.05,329.39,322.10,321.56,327.40,338.12,346.05,353.03,349.74,349.42,345.71,343.75,342.85,342.30,337.48,331.44,323.94,313.23,309.01,319.94,326.35,335.70,336.56,333.33,336.67,340.57,351.60,358.69,363.03,358.13,347.42,335.94,331.93,326.68,320.70,322.24,326.59,337.91,335.09,327.76,333.44,330.76,338.12,L7
2003-11-20 21:42:43+00:00,315.38,300.45,304.87,328.03,331.67,334.44,339.73,339.83,345.15,350.94,340.81,335.52,331.48,323.48,322.40,328.79,339.07,345.22,353.04,349.84,349.40,346.65,346.75,346.26,343.64,337.54,332.57,323.25,312.58,308.50,322.50,327.66,335.95,336.18,334.36,337.15,339.87,352.12,359.96,365.40,360.62,349.34,341.51,335.75,328.50,324.68,327.49,329.87,341.79,340.97,332.42,336.11,332.62,339.70,L7
2003-11-28 21:32:34+00:00,316.52,301.98,307.34,329.50,333.81,335.73,338.49,338.84,344.83,351.17,340.08,334.84,330.74,322.91,322.73,330.33,339.84,346.30,353.93,351.10,351.23,348.66,348.55,345.49,343.03,338.07,332.38,322.56,313.16,310.56,324.32,328.65,337.77,337.60,335.99,339.06,342.09,351.19,359.82,366.70,361.31,350.58,342.37,337.89,331.63,327.46,329.57,332.68,343.84,343.92,334.92,336.53,333.49,339.59,L5
2003-12-14 21:32:38+00:00,318.99,305.67,311.90,332.44,336.59,338.62,339.88,340.23,346.47,352.80,341.63,335.84,331.48,324.86,325.32,332.48,341.57,348.13,355.71,353.39,353.91,351.12,351.04,346.02,343.80,339.19,333.08,323.53,315.45,312.90,326.07,330.60,339.22,340.44,338.78,341.01,344.42,353.50,361.33,368.70,362.11,352.34,343.29,339.43,334.78,330.66,331.58,335.45,346.48,346.54,337.25,337.55,334.86,339.17,L5
2004-01-15 21:32:50+00:00,322.42,308.53,313.78,332.27,335.80,337.10,340.17,340.95,346.87,352.49,341.17,335.19,330.80,325.74,327.68,332.20,339.73,347.08,355.61,353.89,354.55,352.37,351.49,346.49,343.68,337.37,331.00,320.92,314.60,310.54,323.46,328.79,339.17,341.11,337.76,339.33,344.20,354.28,362.04,368.39,361.37,353.66,343.54,338.79,333.89,330.03,330.84,336.16,348.17,347.87,339.00,338.90,333.33,338.22,L5
2004-01-23 21:43:06+00:00,321.03,308.91,314.55,332.02,335.67,337.07,341.28,342.40,347.09,352.63,341.39,335.48,331.35,326.54,328.62,332.36,339.42,347.08,355.61,354.33,354.87,352.88,351.02,346.16,343.58,338.14,331.75,322.55,316.02,312.85,324.72,328.96,339.17,340.99,338.29,339.37,344.84,354.41,362.97,369.66,362.71,354.72,344.90,340.73,335.68,330.77,331.33,336.95,348.37,348.83,340.38,339.53,334.65,339.19,L7
2004-02-24 21:43:09+00:00,321.54,312.82,316.73,332.51,336.01,338.53,344.19,345.26,347.53,353.03,342.62,337.01,332.70,327.54,329.48,333.85,340.41,348.10,357.07,356.27,356.43,354.66,352.79,347.40,344.60,338.83,333.14,323.32,318.06,317.77,326.77,330.57,339.48,341.61,340.32,341.05,346.23,355.27,364.78,372.95,365.93,357.51,347.45,344.12,339.32,333.44,333.33,339.24,350.08,351.16,345.59,340.71,336.58,340.54,L7
2004-03-27 21:43:21+00:00,321.17,315.05,320.20,334.58,338.23,342.59,348.38,348.17,349.59,354.60,344.09,336.23,332.30,327.84,330.65,334.38,340.95,349.40,358.26,357.68,357.29,355.87,353.96,347.45,344.69,340.58,336.35,323.18,318.11,322.44,329.90,332.18,340.15,342.44,341.58,344.08,349.10,358.54,366.10,374.67,365.91,360.61,350.78,348.81,342.58,336.22,333.76,342.39,352.96,353.07,347.98,342.34,339.59,343.13,L7
2004-04-04 21:33:25+00:00,320.86,315.95,322.09,335.43,339.37,344.24,349.44,349.65,351.26,355.32,344.77,336.04,331.87,327.50,330.05,333.93,340.21,348.78,357.15,357.01,356.90,355.46,353.67,346.77,344.46,341.16,337.09,324.53,319.63,323.16,329.89,332.38,340.18,341.75,342.54,345.21,350.24,358.46,365.56,373.43,366.02,360.53,351.66,348.98,342.50,336.59,334.42,343.38,352.96,353.07,347.98,342.34,339.59,343.13,L5
2004-05-06 21:34:22+00:00,319.82,315.88,327.63,338.30,342.75,346.09,351.60,354.57,354.57,357.82,347.18,336.76,332.63,329.20,331.68,335.71,340.88,349.77,358.71,359.64,359.65,357.94,354.68,346.94,345.82,343.30,339.58,328.31,324.82,327.01,332.49,333.43,342.15,343.92,346.04,348.76,354.34,359.59,366.18,374.36,365.94,359.44,349.20,349.28,345.14,338.71,336.48,345.07,354.11,353.77,346.25,341.39,340.13,343.92,L5
2004-06-15 21:43:05+00:00,306.83,314.93,329.11,338.52,341.41,347.99,359.14,360.82,356.98,359.08,348.12,338.48,334.20,330.10,332.85,333.83,339.45,349.44,359.29,360.48,357.17,356.27,352.89,348.84,348.86,348.33,345.18,334.79,329.54,332.44,333.84,333.55,341.74,343.14,344.88,348.89,356.63,360.93,367.86,373.78,365.87,361.93,349.32,349.85,343.47,338.95,338.14,347.13,353.43,350.86,345.63,343.86,346.08,350.47,L7
2004-06-23 21:35:46+00:00,301.70,308.60,329.11,337.62,340.52,347.29,357.33,358.86,356.64,358.79,347.12,338.31,333.78,329.05,332.01,333.61,339.40,348.33,358.63,359.31,356.13,354.37,351.99,348.65,349.02,348.67,345.55,335.22,328.72,331.30,333.74,333.42,341.51,342.82,344.80,348.51,356.30,360.24,366.95,373.45,366.50,362.24,349.60,349.21,342.92,338.62,338.02,346.75,352.08,349.98,344.33,345.34,347.87,352.49,L5
2004-07-25 21:36:37+00:00,294.53,306.26,329.79,337.91,340.76,349.75,356.60,357.25,358.10,361.57,350.64,339.95,332.84,327.84,331.17,332.24,339.91,348.36,357.81,357.64,353.95,351.49,352.07,348.98,350.45,351.51,348.74,338.40,331.11,330.69,335.11,334.65,340.43,341.20,345.30,350.41,356.78,359.99,365.79,374.60,367.10,363.29,349.98,348.79,341.95,340.79,340.52,347.74,350.90,347.31,341.31,348.13,354.00,356.60,L5
2004-08-10 21:36:56+00:00,299.23,309.73,330.19,337.77,340.85,349.41,356.89,357.54,358.73,361.18,350.43,340.21,332.05,327.51,330.59,332.37,339.31,347.83,356.71,357.25,353.16,350.11,350.85,348.60,349.91,350.48,347.92,338.63,331.74,329.99,334.88,336.00,340.97,340.66,343.88,348.24,354.39,359.96,365.34,375.52,367.25,360.87,349.73,350.03,343.77,342.81,341.56,347.88,351.15,347.80,342.05,348.33,355.15,357.07,L5
2004-09-03 21:42:47+00:00,299.48,305.99,328.48,337.28,340.10,348.36,353.96,353.44,357.95,359.99,347.73,336.86,328.44,325.74,328.48,329.13,336.13,345.76,354.55,354.42,351.70,348.19,349.29,348.09,349.16,350.21,346.02,337.03,329.33,326.44,331.82,333.49,340.13,339.25,341.67,346.83,354.75,359.50,362.70,372.14,364.25,359.45,349.50,348.52,343.13,343.66,343.29,348.92,351.59,348.49,340.11,348.90,355.58,355.89,L7
2004-09-19 21:42:41+00:00,301.17,303.66,325.66,335.17,337.97,346.10,351.10,350.08,355.70,358.13,346.06,334.27,326.02,323.20,326.45,326.84,333.46,343.53,351.98,352.28,350.06,346.64,347.98,347.06,347.84,348.26,344.14,333.94,325.60,322.98,329.11,331.22,338.51,337.57,339.59,345.19,352.55,357.84,361.23,369.96,362.49,357.32,348.01,347.37,342.62,342.57,342.39,347.41,350.25,346.76,337.80,347.14,352.99,353.59,L7
2004-10-13 21:38:32+00:00,300.22,299.09,323.41,334.12,335.56,342.99,347.59,345.45,352.08,356.26,344.18,335.26,325.17,320.67,323.08,323.74,331.01,339.70,349.61,349.29,347.89,344.02,346.46,347.57,348.48,346.40,341.60,333.53,323.78,318.08,324.98,326.55,335.05,336.24,337.57,341.78,349.01,355.36,359.63,367.39,359.99,353.60,346.13,345.04,340.19,341.19,341.66,345.10,348.35,345.79,337.23,346.69,352.61,352.46,L5
2004-11-06 21:42:59+00:00,301.77,302.67,323.53,334.27,334.37,340.99,346.42,343.52,350.99,355.72,345.48,335.19,324.76,319.91,321.82,322.84,330.00,338.37,348.52,347.43,347.02,342.57,345.28,345.99,348.12,346.62,340.99,333.20,322.80,315.69,322.81,325.99,333.79,334.82,335.67,341.23,348.72,352.81,358.80,367.00,360.37,353.54,347.95,346.41,343.14,340.80,341.83,345.40,347.94,346.70,337.86,348.73,355.10,352.22,L7
2004-12-08 21:43:14+00:00,305.47,305.53,324.16,334.83,334.27,340.79,346.25,344.32,352.16,357.32,346.85,336.03,324.76,319.91,321.50,322.74,329.75,338.36,348.97,347.05,346.82,342.38,344.91,345.56,347.25,345.46,340.30,332.84,322.80,316.20,323.08,326.67,333.71,334.93,335.86,341.08,347.38,351.99,358.05,366.52,359.73,353.01,347.95,346.43,342.61,339.62,340.41,343.84,347.01,345.88,337.32,346.86,352.41,351.43,L7
2005-02-10 21:43:38+00:00,326.37,312.25,323.87,334.17,332.20,335.08,338.12,340.42,350.52,358.49,349.95,337.55,328.23,324.13,319.78,319.09,325.90,335.23,345.81,342.87,344.61,341.18,343.17,343.45,343.60,338.38,335.49,328.15,316.67,313.19,320.41,324.66,332.90,332.07,332.47,339.79,346.99,348.84,355.12,358.33,351.01,345.35,343.14,343.08,341.16,333.35,334.34,336.49,343.14,343.92,334.61,339.99,339.78,343.09,L7
2005-02-18 21:40:42+00:00,328.87,316.76,327.04,335.29,333.33,336.40,340.04,343.61,355.50,364.02,353.82,341.91,333.76,329.68,324.11,321.99,328.23,337.24,347.64,345.34,346.79,344.21,345.52,345.37,346.63,342.02,337.84,330.64,320.56,316.23,322.66,327.44,335.79,335.14,334.80,342.05,348.69,350.93,356.75,360.39,351.19,345.54,342.34,342.04,339.75,332.40,333.38,335.80,343.72,343.96,336.70,341.27,340.05,344.56,L5
2005-02-26 21:43:44+00:00,329.88,317.96,328.20,336.36,334.47,337.27,340.98,344.76,355.84,366.14,356.83,342.61,335.57,332.03,324.11,321.99,329.51,339.37,349.30,346.72,346.91,344.44,345.59,346.07,347.52,343.87,339.77,333.46,323.86,320.53,322.66,330.69,338.77,336.91,337.09,344.28,350.58,352.33,358.10,362.65,352.29,346.32,342.72,342.17,339.75,332.87,333.17,336.32,344.64,345.70,338.26,341.82,341.19,346.40,L7
