,dates,nzd0530-0000,nzd0530-0001,nzd0530-0002,nzd0530-0003,nzd0530-0004,nzd0530-0005,nzd0530-0006,nzd0530-0007,nzd0530-0008,nzd0530-0009,nzd0530-0010,nzd0530-0011,nzd0530-0012,nzd0530-0013,nzd0530-0014,nzd0530-0015,nzd0530-0016,nzd0530-0017,nzd0530-0018,nzd0530-0019,nzd0530-0020,nzd0530-0021,nzd0530-0022,nzd0530-0023,nzd0530-0024,nzd0530-0025,nzd0530-0026,nzd0530-0027,nzd0530-0028,nzd0530-0029,nzd0530-0030,nzd0530-0031,nzd0530-0032,nzd0530-0033,nzd0530-0034,nzd0530-0035,nzd0530-0036,nzd0530-0037,nzd0530-0038,nzd0530-0039,nzd0530-0040,nzd0530-0041,nzd0530-0042,nzd0530-0043,nzd0530-0044,nzd0530-0045,nzd0530-0046,nzd0530-0047,nzd0530-0048,nzd0530-0049,nzd0530-0050,nzd0530-0051,nzd0530-0052,nzd0530-0053,nzd0530-0054,nzd0530-0055,nzd0530-0056,nzd0530-0057,nzd0530-0058,nzd0530-0059,nzd0530-0060,nzd0530-0061,nzd0530-0062,nzd0530-0063,nzd0530-0064,nzd0530-0065,nzd0530-0066,nzd0530-0067,nzd0530-0068,nzd0530-0069,nzd0530-0070,nzd0530-0071,nzd0530-0072,nzd0530-0073,nzd0530-0074,nzd0530-0075,nzd0530-0076,nzd0530-0077,nzd0530-0078,nzd0530-0079,nzd0530-0080,nzd0530-0081,nzd0530-0082,nzd0530-0083,nzd0530-0084,nzd0530-0085,nzd0530-0086,nzd0530-0087,nzd0530-0088,nzd0530-0089,nzd0530-0090,nzd0530-0091,nzd0530-0092,nzd0530-0093,nzd0530-0094,nzd0530-0095,nzd0530-0096,nzd0530-0097,nzd0530-0098,nzd0530-0099,nzd0530-0100,nzd0530-0101,nzd0530-0102,nzd0530-0103,nzd0530-0104,nzd0530-0105,nzd0530-0106,nzd0530-0107,nzd0530-0108,nzd0530-0109,nzd0530-0110,nzd0530-0111,nzd0530-0112,nzd0530-0113,nzd0530-0114,nzd0530-0115,nzd0530-0116,nzd0530-0117,nzd0530-0118,nzd0530-0119,nzd0530-0120,nzd0530-0121,nzd0530-0122,nzd0530-0123,nzd0530-0124,nzd0530-0125,nzd0530-0126,nzd0530-0127,nzd0530-0128,nzd0530-0129,nzd0530-0130,nzd0530-0131,nzd0530-0132,nzd0530-0133,nzd0530-0134,nzd0530-0135,nzd0530-0136,nzd0530-0137,nzd0530-0138
0,1999-08-08 22:19:52+00:00,133.37271892454132,134.22010645170764,120.35540329515104,114.21252246573775,99.05954000259658,104.19286283027253,89.03076234909173,98.109825387378,93.70218396590991,99.81426809192192,102.8733517648547,,114.09023693976786,122.1313589493333,,128.15499856858082,127.1095638338789,83.41787843851176,78.13975008743382,59.169894772848764,52.534631557267566,51.570401812746454,,60.780724767606316,84.16681769637611,101.68381116618102,118.50110079621933,130.5256107246064,132.20790838109684,130.7193976179063,129.76476789138147,,143.82287148683676,130.00076031305628,130.67036691157895,115.40538828802667,122.11912415652222,107.15142763879757,106.58326470438914,95.03890253581761,83.24537494641356,86.41444562294771,76.97750406027194,,80.80742237694886,80.7982518514242,78.51302766736138,85.04165801053324,,,99.98321665307009,98.44602077076071,,107.2544893157379,114.87822642896532,,117.62890193921297,113.4414493371137,,104.94057836636756,109.8374331657587,,101.77688240763639,101.99164049002205,107.32040205461698,99.72147065866791,116.30542160399197,117.87166031753597,,,,,103.02129572289606,,,,,65.73383089301076,,,,46.07466920489596,34.622000730881204,54.33541844743598,,72.36309069091162,83.44270372562099,85.55084055527098,103.43297631690108,110.27794570453123,114.19631171596089,125.24146113663538,143.9641063513453,,160.9081169615808,,,134.41625714609188,,,,,124.3423010385204,,,,113.65711055726337,,,102.9194479865102,89.17162974888225,82.77568898117065,,83.19703952062412,,96.48581414168403,100.04242675062216,107.66482409421873,122.46158194858373,125.11647780151523,,148.83050533845528,164.511285101181,176.75870594427147,183.41517491777773,185.05399994701494,187.75441081842257,192.0881441041205,191.04271376771075,187.0229882164308,194.45760488986707,194.83081257479813,193.65110460714675,,188.3587701543597,194.56228471354757,187.5984106730615,184.1248933815445,
1,1999-10-04 22:13:49+00:00,151.03150942237676,147.52938136479608,127.19605627728235,125.031540137455,108.08928389816339,108.45315116809047,103.6566370035367,109.88914379035853,103.70826754275853,108.38616686520514,96.83660236277018,105.82851309168636,108.91749049142037,110.94442445808338,125.96154492697048,118.04979031413762,107.9057274208698,75.12500474087605,66.778502744852,49.57053567900782,26.258775314578653,8.963196265776784,,73.86868350660934,85.30252093522105,,111.87379617132709,131.97492525788468,129.10263860594947,125.89444214796016,129.97840646546075,132.45304053523432,,134.4596105006221,131.32852157712713,118.92859573957932,117.63596638401968,110.62757783883738,107.95217751897736,,92.9800126621555,,92.75810136252184,,108.40097236438069,93.92633951307403,95.37917400681843,102.94699545048695,132.86195188418645,132.95353436057817,,113.69380763172512,,,124.60739562541214,,129.3098262273462,,,,,,119.41759024382284,,,,,137.45147470451778,149.16129535795216,159.60037094985387,,,122.19733377582662,,,,,80.99082196992086,,,61.5701806159405,58.23190153932517,47.77022588297967,68.97071467480845,,82.62281556662305,93.46925739855037,94.12014758066539,,,111.37469177482781,125.27663680397177,141.4793464511522,,161.75767159296294,,,,,,,,113.07838573726536,,,,,,,,,,,,,98.61999299843626,108.17698385650485,111.36317636648505,125.90407431343515,138.23043634832914,133.32298740087103,133.36570389532326,157.90331431584673,172.01071676009278,,180.71846621265385,,186.7738412633174,,184.86603413116825,192.07894993542234,194.12539867960876,194.54978820822114,196.20864754630247,,193.8729752701149,,190.81650164449871,197.8367488448666
2,1999-11-05 22:13:40+00:00,157.93001867728205,155.5063344977551,,128.69817500245472,112.20773646592164,118.46883499550353,121.0773763639937,115.65494664605114,119.48108887580457,117.35727011926635,117.1278592568396,129.94238940762693,122.97738349947889,125.54006273323876,131.84543295308794,129.82173399667408,124.58408213344197,88.6371519702486,82.2646610848279,63.23041444331825,55.02177674006485,23.61655565728944,,106.46584796487838,97.06356637229368,111.48388744753228,127.46061516415324,140.00969813535522,134.47687352011496,132.84971638620777,134.98513485983727,134.966348509527,152.46161146742324,,130.83922593775935,122.14643637429293,112.69566670746605,115.2169510748688,102.0646279077852,99.96130190144851,88.07437280006238,86.52696684308711,80.37600734756114,,96.40822450280719,,93.97451504878603,,95.17193263213625,97.59219403569072,104.1973362686143,106.72413724868194,,115.23021226690487,119.23698982188156,119.41848304138347,121.24132282119291,,110.87079216812934,,110.98854014333206,,,,118.68653540554917,109.58863161465803,,132.09096964859103,147.2192253550214,157.73078129446358,,,123.98840199558684,110.49505084642547,,,,81.12881111318654,,,75.66472466294273,,66.63396070017772,87.24708718081988,,,116.27666711509956,117.57214628306278,,,,,,,,,,155.52294903575716,170.37294412433891,,,152.24600957728973,135.9114647554671,140.84854706376248,,147.5948674444532,135.48348251367545,,116.07610330928124,109.36645540399937,105.71963121546875,87.17821432932085,86.77658260512852,87.19108128515123,,99.30321064972884,103.87642205889765,115.6477780901668,120.18410259354532,128.3059871659297,144.90224624537103,154.05619077299832,170.67366057670466,183.19676052310285,192.76575248459804,194.3469961561718,199.02075579586315,,201.33891910857807,205.88198803611274,202.02413061725483,,203.9126970362095,207.14985657881329,205.5317857912935,203.43749088075296,203.77679833834367,203.37170239590046,206.7950103615511
3,1999-12-07 22:13:41+00:00,160.55389080528488,154.02343613838644,,140.8389219539093,,,139.99538042051753,134.5651186201587,140.63911264848662,136.21425085961462,129.29288649083142,140.60512376758615,141.45945031366375,,137.0131733471219,124.72357866516288,129.07377081045718,110.38035059990558,98.79170839844846,71.42996542870472,11.878579061813326,54.213114220358634,91.1843477889106,,,124.49298710498967,133.4188916689298,154.75947431304752,152.34758047480847,149.83992147848517,142.23166551096236,145.046038803746,,,,136.5824167749661,129.99604335714943,116.86254546831483,108.6321689628475,105.09423570993606,98.11460054787474,,91.17528015429721,,,95.13323444979295,97.24913632141423,93.974113317505,95.14755719346846,102.2359675256632,107.30733025841644,,123.28562907296147,127.95170044057038,126.06447437186152,124.48663550125048,119.33420608881477,120.74196091295636,118.46983989014352,,,112.3928522637346,,,,120.60288084721498,,,151.79876912284797,,,,128.4026627362719,,121.09963648021224,,,95.06803726996277,,75.92375622573853,69.35303262996555,,68.12114821009939,73.62503018841954,89.1004936149863,,99.20165428325907,108.69852691597546,,125.59011578830433,,,,,171.55972730165223,157.51036332528818,140.86661600707538,140.5310529330245,134.45943028001142,,137.30075388787833,143.50524096903132,140.65236717113527,146.5450041164014,151.23741909789106,152.0227143221493,149.28956323407735,136.5800266368056,121.99864242430016,111.28580931058102,100.57754582169883,96.3105998419459,96.83420239380956,100.87405195832602,107.25457864980723,105.05453921202465,109.13070265711603,117.56365820212372,127.17364352932765,136.92548069606823,148.5459062962131,162.50618175759988,176.07981311803604,190.15472305047962,200.55497569087765,201.87868092868788,202.05121636915243,205.52964750068955,207.97416393569597,210.26812942675386,211.87020823439775,212.81294677150714,209.52887233111147,210.91133353044324,206.0715361991623,208.57155522504718,213.70328899660058,216.98744320466054,209.62459168003514
4,1999-12-30 22:19:45+00:00,168.09477404534425,,,150.54135700087792,,,142.09864469441027,145.54633651358603,142.3110121248951,144.81394203905506,,145.71931366513763,148.4833959783293,,145.73214858149748,145.65816847091688,135.30283670299232,115.52102047469222,102.39703826504402,,47.674059489542216,55.57727183103214,78.71405509085668,,,134.4829373631302,147.39709801918463,163.81798836102422,159.0159949500332,153.4431727282418,154.53337938471776,149.926233057185,160.0907311267652,,,140.8834074925274,137.03603185780082,121.8591426545516,118.56565209580323,115.16367478585872,106.62404752642955,,102.57398328590753,,105.38096078323281,111.58552667270718,107.26195247982187,115.57605309951761,,118.90896579246763,,123.45168241256712,130.71345781389135,133.41357850956538,,134.38065068076628,136.44842764362593,,131.3289186067282,127.43525828226484,,,125.1491027279169,123.7546523607938,,131.89531738806176,,150.37846100425278,160.02893398384086,169.18523684474522,,,,,126.47881708265062,,112.27988930340487,92.30575552713142,,78.68128105270786,74.454297101247,75.37198267527117,,78.30482090929245,83.58092452844339,,,,,126.85133526232889,130.00557507088837,,149.40304590926024,,170.54087551166396,158.4246444241233,,142.19607586784088,143.97581778215442,,143.64228021437498,,,,153.95210711046917,152.91131073163217,,142.28434873752337,127.02447990069237,117.3420501628325,108.4919063593414,104.34592952613436,103.37957398344217,94.25587968780216,97.11177699155704,100.89864042621366,107.02019759962,114.83809684472627,118.46974664106338,128.48533768330054,144.24784529211715,155.67569702395534,168.56288913598027,187.6263397618554,196.73104103894315,199.528653252088,200.72708130371691,202.08869309069226,203.08036334863812,202.7959033986983,205.77081502584153,209.03954210724302,201.10608198817877,195.42370055784002,194.50023062810388,,202.66856598771065,212.35919866604445,207.2505959852338
5,2000-04-13 22:13:06+00:00,,,106.97563732607631,,93.55971476694631,101.7626543883818,,,,,,,,103.66733934873348,,,,,,55.20949361923424,46.78913221937887,58.847549642674934,,101.6846052305923,,,,,,,,,,121.31808629753132,112.45518972142153,,,,,,,69.47282216505529,,,,,,,69.53484133424163,,,,,,,,106.12943794128549,,,,95.21732659446354,,,,95.12905238965067,,115.26663142444184,,,,,,,91.3627538912661,,,,,,,,,,,58.990142907744854,63.1007114504891,,83.80318594685507,,,,,,,,135.7051033307966,115.864562408602,,120.80866941927529,,,,,,130.14066789971736,129.765677897795,,119.46222890569764,106.15336011462246,95.63387233888704,,,,,,,,,,,129.8790650854394,125.5001529722753,140.89933527934292,,,159.8252453806952,173.39172947727428,180.29584632824879,,,178.29597439796495,,175.0469353600944,179.61066884793772,185.23716587068094,187.54378852938103,187.8784663069686,,191.77197405844703
6,2000-04-20 22:19:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.97051613864238,,116.88333721996744,117.44560758734269,121.14278812219413,122.74091883954281,,128.69974130609282,,131.68667965135572,140.64179079038126,143.19445813103246,,139.17038883816357,,,127.14254906298866,,,124.31590464691539,123.08043163440547,,,,,161.55109810144992,173.06362963339313,170.8792714991461,,149.62642014316648,,,132.1360345771001,,117.17748804504265,,95.34291259928492,88.95585337572972,73.80797743323139,72.89343100665836,,,,,,,,120.99123059751867,131.4469908108189,,146.60666077004157,157.20590469160166,,,,137.5176328628948,,,137.26218734789114,135.03920122308702,,,,,,,,,111.51874324372382,107.70289305911842,104.71683478834586,104.62338197604365,104.88415429455678,102.36072671107053,110.79093597807581,115.59740861021007,129.43884336113075,143.68307500809584,,156.75697573112154,173.3480257419619,185.3398928612074,189.62337303710746,,200.839651732559,199.27815699731948,206.01048461601795,203.04315857883034,,206.0451950978648,,,207.12104682354942,,206.73310902885046,200.39820117340838,197.8697136391504
7,2000-04-29 22:13:05+00:00,153.6839376084951,146.2396442388025,133.21156933938005,123.2290433276276,106.53496122005632,123.18931172659484,117.86316505300319,113.84324366459393,107.81845505692093,117.19785340330615,117.12854247454442,127.5840130010233,131.31736055022847,,131.7049967451829,134.72546874393055,124.65588578369716,103.91696171295868,86.31114114450382,82.24539812805486,66.26839864866855,68.7172201018927,63.39512474413201,113.18931485435198,93.44033353107162,108.59128066336447,,,,135.63669000944765,135.3677512132665,,,,122.06873323784389,,,118.88874755094301,105.33108830020018,97.20338332534293,94.10596617312031,88.33512760213024,,,,,,,86.5092416911283,,,103.21051353787229,,117.71086756175565,115.77918216371975,113.31127512949263,111.5971678093546,108.08892534260787,103.75472256839693,110.51735380686219,108.39165311706446,103.64611282068833,101.28863239298062,,,,,130.17407187344165,139.1885065889382,,,,124.16590574228132,109.22364913912455,,,,73.69614708039386,,,53.73791620638014,,38.03292904748447,,,71.99474989400862,,93.64720139905094,100.87193750234772,,,114.95421517614488,133.73533814056466,,,,129.01229905665176,123.4480009354854,127.61681568628843,,124.36703608669532,,129.1582527257886,126.26183810626725,139.32911067336096,138.40860309431494,127.3297702219118,129.46950904609568,112.21447972344916,104.11681690473043,,,91.13030636418077,,,92.29806387774943,93.49665302532352,106.02620072375393,117.5974772922801,125.58615637984231,139.0837894621355,149.89858664987062,170.89034534153123,175.95006692864618,188.66037528220394,190.78179797330054,191.8425489636678,193.05892460363825,195.39263233936785,194.959729451495,197.22428083961051,201.59291661891456,,193.95692079673964,195.34560152248702,197.58943072691164,200.21992874576932,,194.05419552288447
8,2000-05-22 22:18:57+00:00,,,99.21168443571662,90.46153759732402,25.234799814511018,,,64.34045084661055,88.46418271343195,93.88572339869258,54.32007177857396,,,62.519641459256995,87.8374035811106,70.50117814580445,82.61926608948319,,66.13297306444697,55.57607708885467,68.61273415838653,,,,,76.84942243911033,,128.08393188025235,141.22541410530826,,,,155.41661110045885,,,,131.8898912425996,,,,,,84.63877267260028,,90.1254881480654,90.16752546845753,94.44087769371933,,,,109.1290659582296,109.75514751679745,128.05830072081116,116.86601584691361,,113.61940075226639,106.77602382475986,,111.71923636865837,105.12628912147704,,98.62617490312857,103.24813757845439,109.76903667565665,,116.85033015313425,,,155.75692341652282,143.45332189450053,,131.01213079629846,,,109.23474168329182,,100.93308110607076,,67.12320393208614,59.22553818049544,,47.77797004619079,63.128767023458195,58.83566272751499,,,90.79327123627019,94.08867467420907,,109.79952082353424,116.12513654398711,,128.21073312903087,149.68245456421104,138.8093865381648,124.08873948434062,,,112.14311708044634,,113.16204366975789,122.78232949075517,,,135.9954993871589,,,,,,100.66107231292258,95.32969347682481,92.89225836773633,93.32486557426631,93.30788153030613,85.18149140799251,98.66088471469662,94.60886743108532,97.64794154465679,108.65046648067128,118.98492141624581,120.78523366868956,106.21571360524726,,133.49977835096956,,133.4184014021063,155.0390684098289,140.1049634249958,,156.54684489938384,143.85093854961403,122.51776268140466,,,,,,
9,2000-05-31 22:12:42+00:00,,,,,48.94462373678196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.67295826339378,,,,,,,,,,,,,,53.02305671260052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.706391761061624,,,,,,,,,,,,,,,,,,,,,,,100.36695570584075,83.03674070833259,77.23609020295854,,,,,,,,,,,,,151.26274910447862,,162.26658852013327,164.68790158391022,175.44412045509955,169.05449834517944,168.91857040285288,168.44017445148904,175.45544567581172,163.07251143039122,166.62899861977928,168.47574985803863,172.01012152349074,173.88460425344564,166.67944248243467,,166.19410874752603
