,dates,per0226-0000,per0226-0001,per0226-0002,per0226-0003,per0226-0004,per0226-0005,per0226-0006,per0226-0007,per0226-0008,per0226-0009,per0226-0010,per0226-0011
0,1985-03-26 14:24:24+00:00,190.27740607744065,,220.12903799778883,220.52864082250332,219.91203332717598,,,194.29702118659438,,213.04589886891088,223.2492187217137,219.87388612857612
1,1986-12-26 14:12:44+00:00,182.73412324761367,213.89731892699322,219.3740802587756,220.85323472470046,204.32762783818308,207.68691577586753,209.93364379471527,212.33524500833204,215.07879871625187,221.82065670944306,222.65817034502842,204.64270999336048
2,1988-01-14 14:23:03+00:00,181.8895472227869,191.98371605508,196.33083608659194,,205.55744720019348,202.2059652146691,200.60993812797471,201.1493973180424,206.79098753232165,213.12630592315404,214.57122051247953,189.7156137584894
3,1988-02-15 14:23:13+00:00,,,204.5324402667989,194.89898142119705,213.98689651184677,208.66869813691744,207.29984229702058,207.40150928341637,214.82882882672533,217.6738883430236,217.3071251567146,210.21705763435244
4,1988-03-02 14:23:24+00:00,205.9993938465288,218.5921422949968,186.8999436598408,180.67838130733023,223.1618905662459,218.39713043483624,217.95222916085055,219.09094339572317,222.11561235824942,229.60460378255596,236.82908768175275,226.2860052727272
5,1988-03-18 14:23:33+00:00,,56.85898257948481,114.90623283920938,,211.1291934191889,217.81656862271254,217.71413360699398,213.15768738736253,219.62951092638968,225.13483637474562,228.98104722180355,196.58348508115574
6,1988-04-19 14:23:44+00:00,201.4387188476221,91.6513461377745,153.01538748274191,168.27927970461522,220.15215213608963,228.90077876092866,217.46110799087248,222.47390847088434,223.44011499342088,233.13713185893778,232.7387779777565,204.23982692286896
7,1988-05-05 14:24:17+00:00,,83.01762184461772,141.63395949278956,146.49365779201065,221.6653696962015,212.80458129003813,213.73985705656372,211.41783704655268,216.60630695424643,226.81405377220676,230.47055986756038,210.57220963881258
8,1988-05-21 14:24:26+00:00,,80.66262776696408,,131.7358705003643,211.10014359706685,212.96809993005394,209.81548940160263,207.92650890185098,216.17294781873147,220.24694356500675,223.76271898072815,196.76984286951466
9,1988-06-22 14:24:13+00:00,180.4988804705715,63.49162988273003,115.72898780926245,131.19683317917145,209.62478246252223,216.78953053279233,218.930119394966,216.9880975011834,224.65009722615756,219.60205699813608,216.28991150131446,184.78666813413915
10,1988-07-24 14:24:19+00:00,,52.84913848147962,,,,,,,,,,
11,1988-11-13 14:24:11+00:00,195.1951596112288,,,219.60905158676968,217.18545426846134,212.01152911100547,208.03643811894923,212.58120474539732,219.27897914019613,229.66239172251505,230.11239078406666,222.10403793275472
12,1988-11-29 14:24:11+00:00,184.854634060903,,,219.83739057680285,217.54814766372758,212.06111000989952,208.4686679197575,211.83603780749573,217.62707600632513,223.0637775489879,219.5060599301118,207.49890370112743
13,1989-04-22 14:22:29+00:00,,81.97546103879965,,,,,210.06686711790405,213.61810725052126,223.81025272102121,224.59867362489797,207.97251905780038,167.82208398612758
14,1989-05-08 14:22:18+00:00,179.13831909607023,,94.73795198222112,,,,215.97191687026086,217.2386848979983,225.41378355893247,227.62424909966458,216.82955359004148,185.4998507434071
15,1989-05-24 14:21:59+00:00,184.75884106599221,,206.40900055653725,200.37593733322777,192.94960173831362,,215.54745413082279,215.33106930737,221.60204270367655,216.98448517329044,211.1864582212929,183.9007895375106
16,1989-06-09 14:21:42+00:00,169.33606852945658,,213.01863075914466,214.24495331030403,208.9645796409332,214.17355365737998,211.17337852893502,211.79485372009933,220.79679020641996,225.06758412744597,225.81186724524846,198.79089450974138
17,1989-07-27 14:20:44+00:00,162.396072677231,,227.09411167503967,219.42750519153697,213.25811823670495,207.7229446011331,215.73722227011976,215.71061071178022,220.5763269849774,211.33119174263328,187.81240303444295,158.0891710374421
18,1989-08-12 14:20:22+00:00,167.9034156750739,,229.07040389984894,223.11514203474735,218.6706687454727,219.03880852164775,217.4480300131843,212.64965422493134,215.45039606181382,212.08113619293232,205.44488456062714,171.2491267952998
19,1989-12-02 14:17:26+00:00,,58.06697959542257,,,,,,194.41138828809517,,198.17051449388853,199.28205678518088,164.96029470211872
20,1990-01-03 14:16:24+00:00,186.58467771142216,,209.03055202927013,217.32908872087273,215.91704320310046,215.88240197191664,218.8751130559371,218.6105978906968,220.88721644184247,213.17322076059878,204.00503991560254,184.11530573113575
21,1990-02-04 14:15:27+00:00,,,,,,,223.0140480673923,225.57442311984553,,,,205.8873032444996
22,1990-02-20 14:14:56+00:00,,,197.13217504969535,211.32886685947284,209.23325405111802,207.79022564828745,214.63472040363666,214.26126628830394,217.98609610310442,219.5683476534998,214.13791881762887,202.3095365862842
23,1990-03-08 14:14:21+00:00,172.9704806376619,,198.81007853415707,202.50543956992283,204.16952569893482,208.41323874969962,214.2706893391432,213.80178661410702,214.93319207895448,210.81107585646313,204.67196473489034,187.9790647692911
24,1990-04-09 14:13:45+00:00,,79.30161367554796,213.66466153432157,210.5839952025825,212.4553184623162,211.6279371321017,217.8082435711741,222.44160121946962,225.9722496435266,218.39053984978844,220.188164845765,208.31593167519694
25,1990-06-12 14:13:46+00:00,,74.76112189384762,,,,,205.42904073417972,206.81754608793636,227.32564590817148,211.17855409759747,212.63768045175007,181.03012325008993
26,1990-08-31 14:13:27+00:00,,,,207.39977836473093,201.38502438435725,207.95862169064867,199.8226416820319,206.32926686544874,216.5249037003351,215.84142760203994,206.36101040488987,182.84930110183694
27,1990-12-21 14:13:10+00:00,,73.25842490748889,,200.20528047132808,196.81640116206964,199.385882739308,201.88010276387635,199.48310448704052,206.75130806249857,203.2494020608588,200.34582408202908,177.29960922185256
28,1991-03-27 14:15:10+00:00,164.98751881633433,168.4653554308639,125.25373172148448,,,217.6422971374228,211.72850444932087,214.26261792750134,218.1081322884304,207.19213690387085,215.9792112897775,199.93869814608104
29,1991-04-12 14:15:28+00:00,172.99728335223463,189.39478852504757,140.2730726881888,,226.91261170750917,227.78292295982703,222.06425389327975,215.87185304979175,223.90431036077047,208.8154904129079,215.50925105434385,195.16230643014296
30,1991-05-14 14:16:00+00:00,,196.98523435111645,128.23595957675977,,212.82558529827705,225.0992444563802,219.73705277530743,219.45540025222257,221.02187929452617,213.12230710903813,221.75247237402658,201.6769623602143
31,1991-05-30 14:16:16+00:00,185.03849606189473,205.90296087651345,107.44342728891561,,215.23365010358793,218.58191173799466,222.81700696147934,213.7618953600154,215.70230491386,213.34580785144635,,
32,1992-02-26 14:18:11+00:00,136.42221462512546,,75.08826900316124,,187.65030537380952,193.67407995540623,202.8741559139449,209.24533532441066,213.92454988172915,213.96859583603998,220.8617689841683,205.1671602266397
33,1993-07-06 14:16:24+00:00,,219.82584049559034,,206.40318637092824,209.14266166719742,,211.35588338068047,209.87826874278346,207.8077665732659,204.65938793750738,184.61805255005814,
34,1993-07-22 14:16:23+00:00,119.33944214684846,,72.396376488376,,,,184.10170115036507,196.9368486679162,200.26337172109012,195.92265497029243,181.94769190741525,
35,1993-10-26 14:15:43+00:00,,191.49522160610698,,202.40992717273443,201.89178632616927,193.02340806690324,200.66928203292497,200.86072255167977,198.40497838595252,206.34791025757536,202.76342308764228,174.87015238958574
36,1993-12-29 14:15:15+00:00,105.07133492305536,183.91291188512287,,204.3437321713709,199.51563392788617,207.9995522783332,216.38290419871828,211.37847058039011,215.81594066870545,212.30853096708734,211.18364751160235,192.20760218522113
37,1994-01-30 14:14:50+00:00,,,,,,,,,,,,
38,1994-03-03 14:14:47+00:00,180.77186539276227,189.49150906994447,128.60797596489238,,,209.82082042676655,228.4135809016053,220.74059141879872,226.7775530178961,222.7112658313861,226.06360285513594,200.81986912840293
39,1994-04-20 14:13:34+00:00,175.24253143243325,105.80196616782838,95.78048630645586,,,,203.45024265301694,194.00984969253187,200.45017994091754,189.9339823675598,199.65171296549568,181.43230019918957
40,1994-05-06 14:13:17+00:00,179.81593588304352,119.42136638947667,99.0726899815624,,226.21391706427374,215.6291765837622,212.46577664930408,205.535454138356,217.3592220594601,210.1495626009043,217.49635533161813,181.67672004956307
41,1994-05-22 14:13:00+00:00,181.796671595815,109.9059641159008,76.15658640689655,,,223.09129160749612,221.72360825639603,209.03832979840197,208.3243443201993,205.07679798433563,217.06590296399236,186.84961991516445
42,1994-06-07 14:13:06+00:00,201.33122951894788,115.81921908726463,85.39403158535325,,,204.89504683241586,219.9344730219948,217.15067414596544,217.74092231678028,214.94301854982052,213.60032414158792,194.57233372744545
43,1994-07-09 14:11:54+00:00,182.0773709733875,,84.26355758692941,,,,211.32143590724976,203.30008748503104,,212.35279183498363,202.79610259117123,168.99853479672717
44,1994-08-10 14:11:26+00:00,,117.61999631954893,84.9690721490116,,,,211.44725538851026,208.21669262118513,213.12086403327254,210.2896181213396,199.06323848577026,165.37427646233246
45,1994-10-13 14:09:43+00:00,192.66471870468496,,,208.3326317404971,224.7464850915731,214.0525734449163,212.29192840339837,208.28763619976544,213.31633433419006,214.13839470854407,215.11084517240542,191.63618200502705
46,1994-11-30 14:08:06+00:00,172.9694847216046,,70.2567321601999,,206.6870036449912,217.7493444975602,217.55960873925073,207.21950326388773,212.36367075052544,210.80301271208074,207.09473992378125,180.7422866234026
47,1995-04-07 14:03:16+00:00,105.51334579433208,106.85800427104593,81.32680659200724,,220.48814993058846,218.96062445273378,211.804964177821,208.02969772397722,215.03630743608747,208.77960385533478,205.1172151944506,169.81835963909657
48,1995-05-09 14:01:28+00:00,88.69551149614914,114.19197128357993,71.64198167842072,,232.60976522613615,226.42961332855944,216.7137892344448,213.73233495572902,218.40816492851042,219.04086703485822,215.36501349352818,195.47017894672436
