,dates,aus0110-0000,aus0110-0001,aus0110-0002,aus0110-0003,aus0110-0004,aus0110-0005
0,1987-05-22 23:06:56+00:00,197.86298512414942,210.76368993202902,228.18500196741275,224.77640094687874,200.85988129152895,189.2793672037472
1,1987-09-11 23:09:41+00:00,194.32124311937474,203.56524137615014,199.11657372536692,195.7956092964984,179.90443408262456,161.7591271441866
2,1987-09-27 23:10:03+00:00,211.4061881562331,216.9674428352327,211.77968382381493,205.11933356106073,196.83716434685837,177.27983408943425
3,1987-10-06 23:04:03+00:00,198.69290240402424,209.70312840491994,209.77811382968417,199.70231042812503,189.1308182114489,175.57757273032675
4,1987-10-29 23:10:37+00:00,207.64356555261054,211.65535414895697,209.69951530436848,199.6281360122516,183.09334765549224,164.16622988699385
5,1987-11-14 23:10:59+00:00,208.6982038340439,206.90825694764948,210.27169749826453,195.16595258058373,183.72710866587755,166.82030314688942
6,1987-12-16 23:11:29+00:00,215.79787544373534,220.02191416758706,217.26723867674843,219.03092362755197,202.06617586837035,187.0028508512458
7,1988-01-17 23:12:02+00:00,193.8998461225783,182.37492832840442,185.9803393760884,173.74806530446347,170.049406716825,156.96531070958355
8,1988-02-18 23:12:35+00:00,186.1022019416729,187.21072919140224,187.1979607140974,174.56842608824934,170.8335668378931,153.04438795011117
9,1988-04-22 23:13:04+00:00,188.27004700246613,201.70619297321508,212.66469133165992,210.68364951281643,206.44558536837582,197.8614770539767
10,1988-05-08 23:13:14+00:00,195.56731828356618,195.1343434479335,225.76695007847178,210.60565817445928,203.91295301224844,198.30001850380603
11,1988-05-24 23:13:21+00:00,191.21562743602442,204.9820796697366,212.34224896014638,209.0076267164808,210.41163164430696,201.05915788523262
12,1988-06-09 23:13:27+00:00,190.65096965905124,201.3676069072498,218.37328197284629,226.25906568579964,209.99354223273917,196.33449569531754
13,1988-06-18 23:07:20+00:00,189.93613854400388,198.4113060683775,211.13729096471232,210.91804201786977,201.82202506115908,189.30784530037374
14,1988-06-25 23:13:32+00:00,182.76021633241902,197.46812883798341,212.7742777124277,204.41039819800622,194.4466241976628,181.75760790304193
15,1988-07-27 23:13:38+00:00,188.51272816177084,195.7296439853752,212.18468571500262,209.01267876013804,201.33665399818904,187.52712050721846
16,1988-08-28 23:13:42+00:00,184.68486993055183,203.97579170509036,203.04406434177656,198.5508808374647,196.55149107594863,181.12235676553422
17,1988-09-22 23:07:26+00:00,198.52422342239961,210.51351334377003,213.59313682574367,209.87386953935874,200.82869617734366,188.03128261095108
18,1988-09-29 23:13:32+00:00,188.5086677415892,192.88155319578595,199.68610590828445,199.54721457871028,194.8524151164391,180.05069831905428
19,1988-12-02 23:13:27+00:00,190.68435378622624,196.49200547723652,204.03411635347254,207.14479098189375,208.62881293658847,191.16310642346508
20,1989-01-03 23:13:14+00:00,190.07370109623605,182.55070123565127,199.99867025703082,203.67401270256215,194.18304476702374,174.17907947237978
21,1989-01-19 23:12:54+00:00,184.0688598797186,189.21513737017216,202.69146228675487,191.50883339278062,201.84130332791437,184.71128623189946
22,1989-03-08 23:12:27+00:00,179.26474644753404,178.91014586782683,184.7640956629351,182.37885924425572,186.69597630108913,171.92279237769307
23,1989-07-14 23:10:17+00:00,181.53141272398545,203.99159348239158,204.9548330045423,198.704142692657,191.61092969856335,182.78975135050547
24,1989-08-08 23:03:35+00:00,204.37511486765052,209.47922558745546,213.2171460254137,207.92194034802952,192.06615317900113,181.70964308942524
25,1989-08-15 23:09:35+00:00,186.76819631529156,204.4452975112049,196.17293535118364,189.0924516891896,189.0841343943631,174.2801667013274
26,1989-08-24 23:03:14+00:00,199.75192272759128,207.3201961673815,220.07058434625617,216.07298594930234,199.53371868280067,190.1255323356827
27,1989-09-09 23:02:50+00:00,198.4492746464377,212.72818930979537,215.9289334806615,210.62275243512946,194.0139480331306,179.3505791517331
28,1989-09-16 23:08:43+00:00,194.2537527474721,187.96894449380622,197.17184654231622,195.06626851769522,186.67834707959403,172.96342136406136
29,1989-10-02 23:08:35+00:00,183.12450384195284,184.39226377365753,194.6930897920833,176.94355975363348,172.5537929578796,163.72799349022415
30,1990-02-23 23:04:08+00:00,185.23761046430658,191.3821193841026,242.11050047143144,,,196.35343861031558
31,1990-04-12 23:03:06+00:00,195.33736079203038,203.67692684229195,208.18171101420992,212.88067026908396,201.7668360454455,185.84141898888288
32,1990-04-21 22:56:59+00:00,192.87331709972096,203.15560224384842,217.1783701397555,223.8274654489154,216.06526865670435,195.79873479048229
33,1990-05-23 22:56:55+00:00,185.9696663518723,188.7375605635837,213.64905819652233,208.96306987276085,198.34035386816595,187.85302881931716
34,1990-05-30 23:03:05+00:00,192.81473670288108,205.44041482678614,219.32140152390866,215.68347845731157,201.27948654736844,187.64806103265641
35,1990-06-15 23:03:04+00:00,213.64844906736334,207.54753038771997,220.52985784573482,218.05746164491777,202.54367229585375,186.50109652825543
36,1990-07-01 23:03:04+00:00,205.26350192526573,214.85975231631278,213.602818134892,219.36412977048718,198.56113806021278,189.50211177012187
37,1990-07-10 22:56:51+00:00,190.05452950278823,201.55298110622397,205.36364533917646,204.86209351936486,195.59620906331128,188.47026704328493
38,1990-08-02 23:02:55+00:00,175.5380164138984,198.3105867588469,206.40410100009547,202.19721335850605,192.36847781684475,184.236284880572
39,1990-08-11 22:56:43+00:00,197.20696190046266,211.82038904318898,218.06196735100167,217.67721653186618,203.71671005214165,187.11719407747452
