dates,sar2337-0000,sar2337-0001,sar2337-0002,satname
1984-04-13 09:27:07+00:00,263.27,342.28,94.13,L5
1984-07-18 09:28:46+00:00,262.55,353.54,94.51,L5
1984-08-03 09:29:20+00:00,267.94,340.87,79.66,L5
1984-08-19 09:29:51+00:00,264.17,325.9,65.48,L5
1984-09-04 09:29:37+00:00,266.27,325.7,79.62,L5
1985-01-17 09:36:05+00:00,267.31,325.59,94.0,L5
1985-02-02 09:36:09+00:00,266.63,335.97,79.57,L5
1985-10-09 09:28:35+00:00,263.38,325.89,93.97,L5
1985-11-10 09:28:33+00:00,265.54,355.88,79.66,L5
1986-08-16 09:27:20+00:00,264.6,325.68,79.68,L5
1987-02-08 09:26:15+00:00,268.67,326.18,79.63,L5
1987-04-29 09:29:06+00:00,266.86,354.47,79.6,L5
1987-08-19 09:31:54+00:00,266.14,325.64,79.49,L5
1993-05-08 09:22:01+00:00,253.51,323.82,94.34,L5
1993-06-16 09:28:14+00:00,264.45,325.75,93.93,L5
1993-07-18 09:28:08+00:00,263.79,342.91,79.62,L5
1993-08-03 09:28:08+00:00,265.84,345.36,79.4,L5
1993-08-19 09:28:08+00:00,264.25,349.46,79.63,L5
1994-05-02 09:25:29+00:00,263.36,325.72,94.26,L5
1994-08-22 09:22:53+00:00,262.33,353.14,94.11,L5
1995-04-12 09:08:37+00:00,262.99,327.99,,L5
1995-07-08 09:10:53+00:00,266.44,325.93,93.95,L5
1995-08-09 09:09:25+00:00,263.04,325.72,93.95,L5
1995-09-10 09:07:55+00:00,258.67,325.83,94.53,L5
1996-06-01 09:11:36+00:00,263.28,356.0,,L5
1996-08-20 09:15:50+00:00,257.45,312.64,94.35,L5
1996-09-21 09:17:36+00:00,267.22,322.13,79.43,L5
1996-12-17 09:28:03+00:00,,355.72,,L5
1997-04-01 09:26:22+00:00,258.2,325.92,82.7,L5
1997-04-24 09:33:22+00:00,267.74,356.0,,L5
1997-05-03 09:27:54+00:00,262.11,325.91,80.48,L5
1998-05-13 09:43:08+00:00,265.08,349.33,94.12,L5
1998-07-25 09:38:16+00:00,268.17,325.77,81.68,L5
1998-08-17 09:44:12+00:00,253.93,325.92,94.01,L5
1998-08-26 09:38:09+00:00,258.54,325.7,94.41,L5
1998-09-18 09:44:32+00:00,263.54,355.67,79.58,L5
1999-01-17 09:38:31+00:00,263.63,325.93,94.18,L5
1999-08-05 09:52:28+00:00,279.94,333.09,229.19,L7
1999-08-12 09:58:37+00:00,280.95,333.08,227.01,L7
1999-08-21 09:52:25+00:00,278.88,333.15,234.06,L7
1999-08-28 09:58:41+00:00,281.25,333.15,232.69,L7
1999-09-13 09:58:35+00:00,279.2,333.16,239.99,L7
1999-09-22 09:52:29+00:00,280.41,333.31,240.19,L7
1999-10-31 09:58:37+00:00,282.16,333.13,229.42,L7
1999-11-09 09:52:28+00:00,281.33,333.13,223.6,L7
1999-11-16 09:58:37+00:00,280.39,333.09,231.54,L7
1999-12-02 09:58:32+00:00,270.0,333.46,238.4,L7
1999-12-18 09:58:40+00:00,276.94,333.19,237.67,L7
1999-12-27 09:52:45+00:00,284.6,333.2,218.39,L7
2000-01-03 09:58:33+00:00,275.79,333.38,239.59,L7
2000-01-27 09:40:13+00:00,262.44,325.92,,L5
2000-02-04 09:58:30+00:00,275.04,327.06,241.51,L7
2000-02-13 09:52:41+00:00,277.69,333.15,239.37,L7
2000-02-20 09:58:23+00:00,283.75,333.14,221.87,L7
2000-03-07 09:58:18+00:00,276.58,333.42,238.09,L7
2000-03-16 09:52:08+00:00,278.41,333.36,230.09,L7
2000-03-23 09:58:20+00:00,280.88,333.01,238.47,L7
2000-04-08 09:58:08+00:00,282.23,333.1,230.75,L7
2000-05-03 09:52:12+00:00,280.41,333.12,239.31,L7
2000-05-19 09:52:01+00:00,287.01,333.04,219.65,L7
2000-06-04 09:51:26+00:00,283.11,333.03,235.08,L7
2000-06-11 09:57:36+00:00,285.64,332.97,222.26,L7
2000-06-20 09:51:22+00:00,281.85,333.07,235.23,L7
2000-06-27 09:57:25+00:00,283.74,333.66,223.22,L7
2000-07-06 09:51:08+00:00,279.81,333.07,219.75,L7
