,dates,jap0236-0000,jap0236-0001,jap0236-0002,jap0236-0003,jap0236-0004,jap0236-0005,jap0236-0006,jap0236-0007,jap0236-0008,jap0236-0009,jap0236-0010,jap0236-0011,jap0236-0012
0,1984-07-06 00:50:57+00:00,200.66299835090211,234.39154969620276,243.59919862993,,259.5265182876378,261.44714226428124,242.595907352117,231.74436283971818,234.89189768207945,220.078151506284,218.17115073336805,218.5166370756403,
1,1984-10-26 00:52:25+00:00,204.94012055100583,222.54543372708784,228.48176270102266,236.83420504188544,240.99955046856155,240.61023087061048,229.4387424293612,223.70262543406272,219.00814361799897,220.69021871431505,,206.47332416705692,
2,1984-12-13 00:52:28+00:00,216.3614600335174,238.44614782756636,248.57058152652732,260.1200678734181,253.09711713323517,,241.38558335728857,233.54274359087532,224.71915563444193,216.66530632753333,,206.77962749359716,203.23008764306053
3,1985-01-14 00:52:44+00:00,246.25740504204558,259.8656194112832,259.9568766669675,272.6588109038592,265.3338554025032,257.90838386025524,252.0736883749333,238.56811262991607,236.89183447795855,225.61107845684452,218.45584572356748,221.10153765913515,
4,1985-02-15 00:52:50+00:00,248.16545105279414,267.91657519732587,269.48415184158614,274.27377518258646,260.44165649695924,245.3501741033135,238.36612020435052,229.4146846440377,229.56767416433456,222.24560619890875,,214.73893232309197,200.10682046666028
5,1985-08-26 00:51:56+00:00,241.33221719808944,254.15887804210547,271.52685016686274,265.0214337914465,250.50854763139785,247.26613514612615,249.09322018812907,244.32796642513532,224.9236469696521,205.10252466172147,,197.7612705923075,
6,1986-01-17 00:49:45+00:00,268.76962086086525,280.07973468157303,281.6415118730573,290.8393957886352,277.901111962021,268.75929010991774,258.63904560837386,251.93946948191967,237.25918911703647,,222.05041265405438,210.31922513521602,198.98663664550452
7,1986-06-10 00:46:19+00:00,239.4393631391893,243.43019975313302,248.81966894166928,261.3756924224885,256.5834662668469,249.86960820577437,,225.16095880628697,222.36447302101604,207.1594370176425,,200.6289880004056,
8,1986-06-26 00:45:48+00:00,234.7896438047905,255.07397008980092,247.39999829268902,,254.34012246799136,250.6077288603587,241.8496642740079,232.83816716973064,219.89021110435206,200.5885553066342,199.891779324371,184.87552817856604,196.0489788437602
9,1986-07-28 00:44:43+00:00,243.27022726961957,250.71329976717755,254.6006442744345,260.4579922858268,252.60625318144628,254.0855462262234,235.80279262461463,214.51801324733108,207.6001233246007,216.01912410901338,204.43526050556304,186.93101193666075,183.16397551501055
