,dates,mex0199-0000,mex0199-0001,mex0199-0002
0,1985-09-26 16:41:55+00:00,,,
1,1986-04-06 16:38:23+00:00,292.0476205011143,288.0968484267817,279.1191806928198
2,1986-04-22 16:38:01+00:00,274.321463160683,278.92214127677033,274.6245503974563
3,1987-02-20 16:33:22+00:00,255.32464589130214,249.96822678951733,250.2601099110038
4,1990-01-27 16:34:27+00:00,243.33671099768122,234.20299240671173,231.95068390838125
5,1990-02-12 16:33:57+00:00,254.02290001483667,250.23143635843178,247.48400652599392
6,1990-02-28 16:33:25+00:00,233.9235701852109,228.21964172183866,236.14805135442768
7,1990-03-16 16:33:16+00:00,239.31106882661445,238.02506974896957,239.06450767303147
8,1990-04-01 16:32:48+00:00,248.0008671220658,242.43412554575607,247.45472735226286
9,1990-05-03 16:32:29+00:00,254.97287299843492,257.6734321093064,263.77203755102863
10,1993-01-03 16:33:52+00:00,222.28491834452586,219.26483603314736,220.0773836759821
11,1993-01-19 16:34:03+00:00,235.22793887055022,230.12323560274524,231.6575322585535
12,1993-02-04 16:34:14+00:00,233.55860076247075,231.09037603716075,237.3040956813003
13,1993-02-20 16:34:20+00:00,235.36102932490223,231.58996194059978,239.4773145848107
14,1993-03-08 16:34:54+00:00,245.53342642285384,240.97532690694416,238.87585580343207
15,1993-03-24 16:34:54+00:00,214.6323473879509,209.63048749390032,210.06997614299283
16,1993-04-09 16:34:38+00:00,238.99900749110878,238.3662702807958,244.07898585155738
17,1993-04-25 16:34:47+00:00,,,
18,1993-05-11 16:34:50+00:00,220.88208221968907,218.69405497844613,224.15382302585758
19,1993-05-27 16:34:53+00:00,232.04749031399442,225.54372284364663,232.9074644267085
20,1993-06-12 16:35:17+00:00,,232.56910133676757,236.22273327211346
21,1993-07-14 16:35:10+00:00,239.8566674528822,223.59438765869774,234.4856020679145
22,1993-07-30 16:34:45+00:00,235.42999823427112,222.60169600254656,221.6937207254472
23,1993-09-16 16:35:05+00:00,229.77403524292546,214.8677668988734,220.201619991357
24,1993-11-19 16:34:40+00:00,230.4953938159926,220.75450290032808,228.28334749309977
25,1993-12-05 16:34:14+00:00,227.3119837899815,216.45748156372315,220.40070614823458
26,1994-01-06 16:33:53+00:00,228.6740136982744,230.77064256598356,238.21429001694472
27,1994-01-22 16:34:02+00:00,227.68731416653353,238.48371023370794,236.587829858425
28,1994-02-07 16:33:54+00:00,242.9789039926593,230.8487441394199,239.98732943947647
29,1994-03-27 16:33:11+00:00,248.21849710409663,245.36893740606612,245.68173814194145
30,1994-04-12 16:32:52+00:00,230.596741397951,230.70628283732464,233.77982939827632
31,1994-04-28 16:32:11+00:00,247.39987615476315,242.00113339733687,236.9581333423135
32,1994-05-14 16:32:17+00:00,241.65297047262302,241.4080427791744,238.35859666268527
