,dates,jap0085-0000,jap0085-0001,jap0085-0002,jap0085-0003,jap0085-0004,jap0085-0005,jap0085-0006,jap0085-0007,jap0085-0008,jap0085-0009,jap0085-0010,jap0085-0011,jap0085-0012,jap0085-0013,jap0085-0014,jap0085-0015,jap0085-0016
0,1984-04-26 00:41:23+00:00,,,168.28659037771126,,,,,,,,155.29878441244048,154.72847927297553,164.05873776769033,,176.3819853933859,201.77949307453474,184.25025095202224
1,1984-10-10 00:50:30+00:00,,,,,,,187.91441716057116,,,166.65341596298427,171.819862672373,170.16729118957574,179.27892023805978,181.02451460129234,184.88727051815195,182.8453679932232,167.59693997961492
2,1984-12-06 00:44:13+00:00,191.5199263942223,,,,,,,,,176.19352491059843,172.7200318358735,185.22309830486518,195.84435985452623,191.17513631639284,182.60741964095828,193.49316428865987,189.59175867609108
3,1984-12-13 00:50:28+00:00,,172.81105282888305,,,,,176.98481846029838,,,,147.29138149807065,148.12941633895733,,,,,
4,1985-06-16 00:44:19+00:00,,,,,,208.15424140263121,,,191.15036195619268,184.1279669317901,181.52207169893424,189.32028802440473,184.49842412917153,190.69569390228807,194.20515033667053,,
5,1985-08-10 00:50:07+00:00,,,,,,,,,199.19099987142494,191.83087697146811,191.45942279226088,197.70070020395985,206.79427206003302,207.56760349186368,,,198.34381198747064
6,1985-08-19 00:43:51+00:00,,,,234.3127483173506,232.14778604586454,,220.94567941883466,214.1584331005814,201.29605871734196,203.01443948281377,200.0596191011254,212.4560740740447,215.95875671334898,208.48261950426252,219.66944795591507,,198.7629849406782
7,1985-09-27 00:49:33+00:00,206.77389173593662,,,,,,183.72900163880314,176.84180264983036,,176.53861122448853,172.28948187517918,184.7242747226265,182.73982725254004,189.18109022710053,181.02731817859694,,160.30692690016247
8,1985-10-29 00:49:11+00:00,209.23145997893502,,,220.35181737768286,,216.28117409909837,,201.66541058224254,192.49683621948634,193.14432090328035,188.7786298021051,196.87748933288182,209.87208810499033,222.61209491252183,,216.09922507151404,188.72923930543874
9,1986-10-09 00:34:02+00:00,,,,,,,,,159.84916019064633,,157.11961371416623,161.6387470812782,164.75535453243546,175.98592006013638,180.21136647399516,184.1208935225838,170.3881136827305
10,1987-01-20 00:40:15+00:00,,,,,,,,,,,,,,,,,
11,1987-02-05 00:40:48+00:00,173.83101941014422,,190.74699384691834,,,,156.7607652335628,,162.04928273557488,157.07721959664082,171.23542866395132,170.20836498203045,185.61222926756727,196.6974178515647,201.78374274372683,206.56167808126284,184.48712602021
12,1987-05-21 00:38:12+00:00,,207.88234191937457,207.1694218839056,,,,,,,195.339196941657,199.14925915370063,202.76260668534334,215.77814524322247,198.88239190905472,220.53133284415904,225.63862331107111,209.30392155444625
13,1988-05-30 00:50:53+00:00,,,193.96440133287885,,189.30075841866628,186.9197378006154,180.2880081984033,,,181.95203289443944,181.5684894930282,183.07885284812684,187.12013127439127,193.17589322300688,,212.0680358350827,188.58741001003742
14,1988-07-26 00:44:58+00:00,,219.52682035129357,,,,,,197.84131197142383,191.40871629180634,184.12182922936992,187.04733043567228,191.18690538601857,203.79534392112606,214.45307994324497,,,193.0929713582856
