dates,nzd0468-0000,nzd0468-0001,nzd0468-0002,nzd0468-0003,nzd0468-0004,nzd0468-0005,nzd0468-0006,nzd0468-0007,nzd0468-0008,nzd0468-0009,nzd0468-0010,nzd0468-0011,nzd0468-0012,nzd0468-0013,nzd0468-0014,nzd0468-0015,nzd0468-0016,nzd0468-0017,nzd0468-0018,nzd0468-0019,nzd0468-0020,nzd0468-0021,nzd0468-0022,nzd0468-0023,nzd0468-0024,nzd0468-0025,nzd0468-0026,nzd0468-0027,nzd0468-0028,nzd0468-0029,nzd0468-0030,nzd0468-0031,nzd0468-0032,nzd0468-0033,nzd0468-0034,nzd0468-0035,nzd0468-0036,nzd0468-0037,nzd0468-0038,nzd0468-0039,nzd0468-0040,nzd0468-0041,nzd0468-0042,nzd0468-0043,nzd0468-0044,nzd0468-0045,nzd0468-0046,nzd0468-0047,nzd0468-0048,nzd0468-0049,nzd0468-0050,nzd0468-0051,nzd0468-0052,nzd0468-0053,nzd0468-0054,nzd0468-0055,nzd0468-0056,nzd0468-0057,nzd0468-0058,nzd0468-0059,nzd0468-0060,nzd0468-0061,nzd0468-0062,nzd0468-0063,nzd0468-0064,nzd0468-0065,nzd0468-0066,nzd0468-0067,nzd0468-0068,nzd0468-0069,nzd0468-0070,nzd0468-0071,nzd0468-0072,nzd0468-0073,nzd0468-0074,nzd0468-0075,nzd0468-0076,nzd0468-0077,nzd0468-0078,nzd0468-0079,nzd0468-0080,nzd0468-0081,nzd0468-0082,nzd0468-0083,nzd0468-0084,nzd0468-0085,nzd0468-0086,nzd0468-0087,nzd0468-0088,nzd0468-0089,nzd0468-0090,nzd0468-0091,nzd0468-0092,nzd0468-0093,nzd0468-0094,nzd0468-0095,nzd0468-0096,nzd0468-0097,nzd0468-0098,nzd0468-0099,nzd0468-0100,nzd0468-0101,nzd0468-0102,nzd0468-0103,nzd0468-0104,nzd0468-0105,nzd0468-0106,nzd0468-0107,nzd0468-0108,nzd0468-0109,nzd0468-0110,nzd0468-0111,nzd0468-0112,nzd0468-0113,nzd0468-0114,nzd0468-0115,nzd0468-0116,nzd0468-0117,nzd0468-0118,nzd0468-0119,nzd0468-0120,nzd0468-0121,nzd0468-0122,nzd0468-0123,nzd0468-0124,nzd0468-0125,nzd0468-0126,nzd0468-0127,nzd0468-0128,nzd0468-0129,nzd0468-0130,nzd0468-0131,nzd0468-0132,satname
1999-08-26 22:07:08+00:00,317.0189743589744,322.19897435897434,319.9485714285714,329.1066666666666,328.09696969696967,308.4121621621622,310.1328571428571,325.2835294117647,320.96696969696967,324.8825,325.3955555555555,324.841743119266,325.1372727272727,320.8621621621622,320.61555555555555,327.2528571428571,330.7935294117647,327.72857142857146,326.78868131868137,324.37306122448985,327.42285714285714,330.0128571428571,331.1428571428571,333.91285714285715,328.30315789473684,330.30642857142857,327.3172727272727,333.15555555555557,329.7335294117647,329.0925,331.9866666666667,332.80857142857144,338.9290909090909,332.58956521739134,335.1925,331.396,332.984262295082,332.8768907563025,331.3434482758621,324.41666666666663,334.2793548387097,334.9925,331.8793548387097,324.99666666666667,340.9934482758621,331.52857142857147,344.978085106383,348.4738461538461,340.86315789473684,338.9420634920635,333.13,336.7807407407408,327.6766666666667,323.06666666666666,321.3666666666667,326.72666666666663,327.8293548387097,324.7825,326.1869696969697,330.7635294117647,331.0669696969697,321.6125,324.44935483870967,327.0807692307692,323.3235294117647,322.73,323.8521621621622,325.25642857142856,328.6200884955752,335.2831578947368,331.3179720279721,329.7911940298507,328.31600000000003,334.4234482758621,329.8934482758621,328.6534482758621,,,,,,,,,,,,,,,,324.1869696969697,321.90696969696967,322.5869696969697,324.7769696969697,308.7069696969697,311.22696969696966,312.6869696969697,309.7469696969697,310.4469696969697,306.9269696969697,312.2769696969697,309.6869696969697,309.1869696969697,311.9269696969697,314.53696969696966,311.5469696969697,310.9269696969697,309.22696969696966,311.03696969696966,314.0069696969697,319.9869696969697,309.9369696969697,316.4469696969697,306.2369696969697,316.0869696969697,314.7769696969697,317.5769696969697,319.78696969696966,312.3269696969697,314.1469696969697,312.96696969696967,311.4969696969697,305.0669696969697,305.0069696969697,310.4869696969697,308.4969696969697,316.28696969696966,304.09696969696967,306.3269696969697,310.3869696969697,310.8069696969697,317.5769696969697,L7
1999-10-13 22:07:12+00:00,326.87948717948717,339.5994871794872,342.5571428571428,339.03333333333336,338.350303030303,343.53513513513514,342.1257142857143,340.00882352941176,342.300303030303,342.12,343.07111111111107,352.7992660550459,342.98727272727274,346.90513513513514,342.88111111111107,343.1557142857143,340.61882352941177,338.3671428571428,336.3450549450549,342.8204081632653,342.42571428571426,351.0957142857143,348.86571428571426,348.7557142857143,349.8478947368421,348.35285714285715,346.47727272727275,342.6711111111111,344.6588235294118,342.16,347.4633333333333,340.77714285714285,342.70909090909095,348.36652173913046,351.86,350.746,348.8608196721312,350.9743697478992,343.8565517241379,345.47333333333336,346.39774193548385,339.58,340.33774193548385,345.03333333333336,344.2565517241379,344.58714285714285,348.85872340425533,354.3069230769231,357.61789473684206,351.174126984127,347.79,342.54481481481486,341.62333333333333,336.56333333333333,340.5233333333333,333.75333333333333,342.7377419354838,338.27,340.550303030303,345.9788235294118,343.080303030303,340.21,348.21774193548384,344.98538461538465,339.6588235294118,342.58859154929576,338.6151351351352,340.0028571428572,338.4604424778761,337.60789473684207,335.3248951048951,337.464776119403,335.616,338.0665517241379,336.9165517241379,339.4065517241379,344.1265517241379,343.51,339.4295049504951,337.9543396226415,334.7951351351352,335.9811111111111,332.3057142857143,335.33882352941174,328.300303030303,331.7695049504951,334.1379611650485,335.0157142857143,329.9624637681159,331.6688235294118,332.63477611940294,330.970303030303,328.080303030303,329.430303030303,324.580303030303,324.310303030303,326.720303030303,326.840303030303,321.410303030303,322.070303030303,319.900303030303,322.380303030303,319.350303030303,321.760303030303,321.440303030303,325.020303030303,325.860303030303,323.300303030303,321.130303030303,319.900303030303,321.760303030303,324.990303030303,322.280303030303,314.640303030303,320.260303030303,326.290303030303,320.690303030303,326.040303030303,330.450303030303,327.650303030303,325.760303030303,322.50030303030303,321.620303030303,324.040303030303,324.300303030303,318.610303030303,318.270303030303,317.390303030303,319.290303030303,315.280303030303,314.430303030303,319.580303030303,323.110303030303,L7
2000-05-08 22:06:20+00:00,335.8466666666667,,,,,,,,,,,355.4855963302752,360.2890909090909,360.5227027027027,357.53222222222223,352.54285714285714,350.94470588235293,352.84857142857146,353.27714285714285,354.7559183673469,347.49285714285713,357.1928571428571,357.18285714285713,357.41285714285715,355.5442105263158,351.43642857142856,350.5390909090909,348.13222222222225,352.7847058823529,355.4425,349.7366666666667,354.68857142857144,355.25636363636363,357.9078260869565,357.7825,357.23199999999997,353.34245901639343,351.37394957983196,353.3165517241379,355.13666666666666,346.4887096774193,353.1225,351.2987096774193,345.1666666666667,354.1265517241379,361.74857142857144,360.57978723404256,364.83,367.52421052631576,362.4453968253968,354.93,354.892962962963,347.13666666666666,347.2266666666667,340.5266666666667,345.32666666666665,348.4087096774193,348.5125,354.3578787878788,357.9647058823529,359.4678787878788,356.5825,355.55870967741936,351.68,348.69470588235293,348.2323943661972,347.6227027027027,347.6764285714286,347.61026548672567,350.8642105263158,353.76727272727277,354.2061194029851,350.062,357.1965517241379,355.3565517241379,355.3465517241379,354.55655172413793,353.0725,354.5122772277228,351.9058490566038,350.11270270270273,347.65222222222224,346.67285714285714,331.43470588235294,344.6678787878788,339.54227722772276,342.24728155339807,344.5628571428571,348.04362318840583,344.9047058823529,344.0261194029851,342.6678787878788,341.9978787878788,335.19787878787884,334.6278787878788,333.6178787878788,333.7278787878788,334.7378787878788,333.0478787878788,324.3078787878788,326.3978787878788,326.5978787878788,326.3778787878788,329.5978787878788,330.13787878787883,330.3078787878788,333.5678787878788,334.00787878787884,325.1878787878788,329.07787878787883,326.13787878787883,330.5578787878788,331.6078787878788,332.13787878787883,328.9778787878788,333.3178787878788,329.19787878787884,333.1678787878788,337.0478787878788,335.1178787878788,336.0978787878788,329.94787878787884,332.50787878787884,329.9578787878788,333.5878787878788,327.0878787878788,327.2078787878788,323.2978787878788,320.6678787878788,334.9078787878788,323.9978787878788,322.9978787878788,335.2478787878788,L7
2000-06-25 22:05:55+00:00,335.74820512820514,,,,,,,,,,,,356.0172727272727,359.1872972972973,354.23888888888894,352.17571428571426,351.50823529411764,349.3671428571428,351.47197802197803,348.444693877551,353.9057142857143,359.37571428571425,359.38571428571424,353.2757142857143,358.2505263157895,362.02785714285716,356.8372727272727,366.5688888888889,356.5382352941176,355.8425,358.1766666666667,355.6271428571428,355.69909090909096,355.1582608695652,354.6925,356.234,360.32,367.6508403361345,354.2768965517241,358.51666666666665,356.5254838709677,352.7025,354.32548387096773,354.52666666666664,360.2068965517241,361.66714285714284,364.5936170212766,362.6192307692308,364.61052631578946,360.38301587301584,360.4,357.3585185185185,350.14666666666665,341.75666666666666,348.4766666666667,350.90666666666664,355.59548387096777,351.5025,357.1169696969697,350.7182352941176,355.9869696969697,359.4125,354.74548387096775,348.2838461538461,347.74823529411765,349.46661971830986,346.88729729729727,349.41785714285714,349.5089380530973,349.41052631578947,352.32258741258744,353.62179104477616,356.564,356.4068965517241,354.4068965517241,354.11689655172415,355.9568965517241,349.8425,354.5137623762376,350.3528301886792,349.44729729729727,344.7888888888889,347.17571428571426,340.5482352941176,345.5069696969697,335.5137623762376,339.2933980582524,340.10571428571427,346.896231884058,342.4082352941176,340.57179104477615,341.34696969696967,338.7069696969697,337.2969696969697,337.1369696969697,333.5669696969697,332.0469696969697,333.15696969696967,331.22696969696966,326.21696969696967,327.9969696969697,328.6169696969697,326.4869696969697,328.8369696969697,330.1469696969697,331.3969696969697,333.9269696969697,333.3069696969697,328.0469696969697,334.5469696969697,334.5469696969697,335.6969696969697,334.5469696969697,333.1669696969697,336.2569696969697,331.3869696969697,332.8269696969697,331.1969696969697,332.4969696969697,340.6769696969697,331.1169696969697,333.1669696969697,330.4869696969697,331.2369696969697,330.6069696969697,328.96696969696967,327.9569696969697,330.65696969696967,330.0569696969697,326.8069696969697,327.46696969696967,327.9269696969697,333.84696969696967,L7
2000-07-11 22:05:41+00:00,315.0397435897436,331.6697435897436,337.7842857142857,333.43666666666667,337.5687878787879,337.7256756756757,335.47142857142853,336.2235294117647,335.6687878787879,333.2375,334.57222222222225,333.74642201834865,339.4209090909091,340.82567567567565,337.76222222222225,333.70142857142855,335.7235294117647,336.3442857142857,332.77395604395605,330.9179591836735,328.8014285714285,335.26142857142855,345.33142857142855,,,,,,,,,,,,,333.844,349.4527868852459,337.5940336134454,338.0379310344827,331.69666666666666,333.1,337.1375,330.33,332.7266666666667,333.25793103448274,337.44428571428574,338.27872340425535,341.39846153846156,339.98157894736846,346.47825396825397,329.17,334.70629629629633,335.13666666666666,331.4166666666667,327.50666666666666,330.8566666666667,331.84,337.2475,330.5487878787879,331.3035294117647,333.26878787878786,328.0575,327.33,331.1476923076923,326.6535294117647,333.21647887323945,338.2256756756757,326.0407142857143,334.86601769911505,327.20157894736843,327.57426573426574,324.72074626865674,322.13399999999996,328.3479310344827,336.86793103448275,328.9779310344827,336.94793103448274,335.7675,336.0615841584159,336.13471698113204,329.94567567567566,330.0522222222222,329.3014285714285,331.1935294117647,326.6187878787879,331.1915841584159,326.6658252427185,328.16142857142853,327.0871014492754,326.7635294117647,324.77074626865675,324.0487878787879,330.52878787878785,323.9287878787879,316.1187878787879,315.15878787878785,323.3787878787879,319.96878787878785,322.1787878787879,315.4787878787879,311.90878787878785,312.5487878787879,318.6187878787879,310.45878787878786,313.3087878787879,316.07878787878786,318.38878787878787,320.2287878787879,324.1787878787879,316.8587878787879,318.7487878787879,321.51878787878786,321.0387878787879,314.95878787878786,320.8487878787879,317.76878787878786,316.08878787878785,322.51878787878786,316.96878787878785,315.6087878787879,321.2987878787879,323.14878787878786,316.8487878787879,314.3587878787879,310.89878787878786,309.3587878787879,314.9887878787879,318.76878787878786,326.32878787878786,315.33878787878785,313.6687878787879,315.9887878787879,318.6087878787879,L7
2000-07-27 22:05:24+00:00,336.381282051282,353.23128205128205,353.7471428571428,350.5866666666667,346.92424242424244,350.0921621621622,346.0057142857143,348.4229411764706,348.4342424242424,352.92,355.27222222222224,356.24183486238536,355.7418181818182,357.31216216216217,355.78222222222223,352.3257142857143,350.1729411764706,348.53714285714284,345.99736263736264,351.51897959183674,353.74571428571426,357.4657142857143,354.05571428571426,358.7257142857143,358.5652631578947,356.0128571428572,354.8018181818182,355.71222222222224,357.5329411764706,354.31,354.1366666666667,356.07714285714286,357.20727272727277,354.29869565217393,357.66,358.31,354.49295081967216,357.9990756302521,354.9386206896552,351.94666666666666,351.4006451612903,351.34,349.3206451612903,354.9266666666667,353.83862068965516,363.7371428571428,355.0531914893617,361.3876923076923,360.8852631578947,361.5496825396825,356.71,351.442962962963,347.9166666666667,347.74666666666667,346.6366666666667,348.2666666666667,349.49064516129033,350.31,348.10424242424244,351.45294117647063,346.02424242424246,348.47,343.5006451612903,345.45153846153846,346.2929411764706,348.2435211267606,345.8921621621622,348.1328571428572,346.95389380530975,349.1852631578947,350.95776223776227,351.37805970149253,353.0,349.76862068965517,346.7486206896552,354.15862068965515,350.01862068965517,347.37,346.5662376237624,346.1641509433962,347.1521621621622,345.3022222222222,346.6557142857143,342.1829411764706,344.80424242424243,342.9862376237624,338.50009708737866,343.7057142857143,340.55884057971014,342.14294117647063,342.3280597014925,339.8842424242424,337.73424242424244,336.0042424242424,336.35424242424244,337.0142424242424,335.90424242424245,334.2042424242424,333.2042424242424,333.96424242424246,328.24424242424243,331.2642424242424,325.40424242424245,327.4542424242424,329.86424242424243,332.1842424242424,333.8842424242424,329.61424242424243,329.64424242424246,334.16424242424245,330.28424242424245,334.10424242424244,334.47424242424245,334.33424242424246,337.0742424242424,332.89424242424246,331.66424242424245,331.39424242424246,336.33424242424246,335.09424242424245,329.71424242424246,332.34424242424245,334.8142424242424,332.11424242424243,334.23424242424244,324.39424242424246,329.46424242424246,329.53424242424245,332.03424242424245,322.74424242424243,329.4342424242424,331.05424242424243,334.54424242424244,L7
2000-08-12 22:05:17+00:00,330.84538461538466,347.67538461538464,353.47142857142853,354.72999999999996,350.3636363636364,347.5605405405405,342.6171428571429,343.5417647058824,343.6036363636364,351.1725,356.71,350.81376146788995,351.6372727272727,355.1905405405405,349.54,348.04714285714283,346.9617647058824,340.95142857142855,345.5297802197802,342.4569387755102,349.41714285714284,349.4871428571428,348.1871428571429,349.51714285714286,352.76894736842104,350.94357142857143,346.5672727272727,346.1,345.7717647058824,348.1325,346.89,345.88142857142856,357.01909090909095,350.8291304347826,354.5225,356.512,353.89950819672134,350.8348739495798,348.9779310344827,352.9,346.29806451612905,340.0025,345.588064516129,344.27,353.24793103448275,352.70142857142855,353.3565957446808,362.0723076923077,361.108947368421,353.30571428571426,354.21,349.64,347.26,339.09,336.82,341.96,341.578064516129,342.8025,344.82363636363635,344.68176470588236,351.31363636363636,354.9325,352.158064516129,346.70846153846156,348.3517647058824,339.6588732394366,341.4205405405405,343.96357142857147,339.5263716814159,346.218947368421,344.3095104895105,348.10805970149255,348.652,346.43793103448274,349.5879310344827,348.1479310344827,351.99793103448275,348.8525,348.2460396039604,344.34169811320754,345.20054054054054,342.14,337.28714285714284,332.8217647058824,334.5536363636364,332.0660396039604,337.0171844660194,329.4271428571429,332.10478260869564,340.36176470588236,342.0380597014925,334.25363636363636,332.0536363636364,330.25363636363636,327.9236363636364,327.57363636363635,328.6136363636364,330.5436363636364,334.07363636363635,321.8436363636364,322.56363636363636,321.6136363636364,324.6036363636364,324.1136363636364,323.6036363636364,326.8336363636364,324.56363636363636,330.0936363636364,326.1636363636364,326.62363636363636,329.57363636363635,330.2336363636364,325.6036363636364,332.2336363636364,322.00363636363636,329.4236363636364,324.5536363636364,327.13363636363636,328.62363636363636,326.26363636363635,326.70363636363635,324.3036363636364,324.2136363636364,324.6536363636364,326.0236363636364,319.7336363636364,322.06363636363636,325.95363636363635,325.9136363636364,320.7336363636364,320.49363636363637,324.32363636363635,329.7336363636364,L7
2000-12-18 22:04:37+00:00,323.1028205128205,349.7328205128205,351.98571428571427,346.5366666666667,338.6033333333333,339.59675675675675,333.7985714285714,335.5264705882353,339.4833333333333,342.76,341.7088888888889,343.4940366972477,342.86,345.9167567567568,343.1888888888889,342.4885714285714,346.4864705882353,345.85571428571427,339.7221978021978,340.17775510204086,340.8085714285714,344.75857142857143,344.5585714285714,343.6585714285714,344.44157894736844,349.06428571428575,346.42,347.5288888888889,346.1664705882353,347.53,348.2166666666667,348.17571428571426,346.74,349.08913043478265,345.09,349.212,343.8304918032787,344.9459663865546,347.4489655172414,347.25666666666666,345.5774193548387,344.72,344.58741935483874,345.37666666666667,345.7989655172414,350.0857142857143,349.0170212765957,353.2469230769231,354.3315789473684,351.85730158730155,349.19,347.45851851851853,342.44666666666666,341.62666666666667,338.07666666666665,339.5366666666667,343.02741935483874,344.5,342.6633333333333,345.7664705882353,343.56333333333333,347.23,340.6974193548387,339.5153846153846,336.6964705882353,335.81774647887323,334.52675675675675,337.76428571428573,336.5425663716814,338.80157894736845,338.3630769230769,339.57373134328355,343.332,342.0389655172414,341.2389655172414,344.5489655172414,340.4489655172414,346.59,339.26772277227724,339.1411320754717,336.1267567567568,338.8488888888889,335.9885714285714,332.9864705882353,331.1933333333333,333.6777227722772,334.816213592233,335.0585714285714,335.8514492753623,336.64647058823533,335.44373134328356,334.9133333333333,334.4233333333333,330.5233333333333,328.5133333333333,324.7133333333333,324.3433333333333,320.30333333333334,323.9533333333333,322.4833333333333,323.6333333333333,321.7633333333333,323.2933333333333,320.6633333333333,322.0233333333333,321.2733333333333,322.37333333333333,320.4633333333333,324.75333333333333,324.9133333333333,326.7933333333333,327.6633333333333,324.6933333333333,322.7233333333333,323.80333333333334,324.74333333333334,324.93333333333334,326.31333333333333,321.3333333333333,325.0133333333333,323.9533333333333,324.31333333333333,324.74333333333334,324.7233333333333,319.8633333333333,320.43333333333334,322.1933333333333,323.1333333333333,319.4633333333333,318.5233333333333,319.68333333333334,323.4833333333333,321.6033333333333,L7
2001-03-08 22:04:32+00:00,315.3458974358975,,345.15285714285716,336.4866666666667,343.03606060606063,336.18918918918916,334.4642857142857,328.4647058823529,326.6060606060606,331.2475,333.1355555555555,332.9609174311927,338.57545454545453,344.9791891891892,344.2055555555555,342.2242857142857,339.57470588235293,334.8628571428572,328.87186813186815,331.19102040816324,337.5542857142857,337.3442857142857,336.4742857142857,347.8042857142857,340.8157894736842,339.27214285714285,340.94545454545454,334.55555555555554,337.8347058823529,335.3975,338.09666666666664,334.45285714285717,337.8218181818182,336.4956521739131,338.6775,347.734,348.13393442622953,344.15680672268905,342.14206896551724,338.50666666666666,336.42806451612904,344.8675,357.018064516129,,,,,,,,,,,,,,,,,,,,,330.2830769230769,336.19470588235293,333.61591549295775,331.77918918918914,334.17214285714283,335.00433628318586,336.54578947368424,339.25097902097906,332.9665671641791,334.674,336.18206896551726,337.45206896551724,335.5920689655173,332.24206896551726,336.6975,337.25287128712876,335.3122641509434,343.4891891891892,333.7655555555555,330.7242857142857,322.6647058823529,320.8760606060606,322.7928712871287,322.4055339805825,325.2342857142857,327.00057971014496,328.0147058823529,327.3265671641791,326.65606060606063,326.5460606060606,325.70606060606065,324.53606060606063,319.6260606060606,321.6260606060606,310.7360606060606,306.33606060606064,308.9360606060606,308.9260606060606,311.0460606060606,312.4260606060606,311.0060606060606,312.58606060606064,314.3060606060606,312.5560606060606,316.7360606060606,317.7460606060606,317.1160606060606,317.0460606060606,319.28606060606063,319.59606060606063,319.14606060606064,314.2560606060606,318.14606060606064,315.5060606060606,319.2460606060606,312.46606060606064,313.6060606060606,316.3060606060606,314.9860606060606,315.95606060606065,311.9960606060606,308.3560606060606,313.2260606060606,314.71606060606064,318.58606060606064,315.46606060606064,311.3660606060606,313.2560606060606,314.7360606060606,313.76606060606065,L7
2001-04-09 22:04:17+00:00,,387.05589743589746,,,380.9360606060606,,,,,379.7975,,388.0909174311927,390.0354545454545,388.24918918918917,388.36555555555555,384.2342857142857,,374.7528571428572,,386.39102040816323,,,,388.3642857142857,,388.41214285714284,381.13545454545454,381.8955555555555,,389.3375,,,390.4418181818182,389.08565217391305,388.1575,388.044,385.2539344262295,383.32680672268907,380.70206896551724,379.74666666666667,,387.8475,387.398064516129,383.38666666666666,,,392.4091489361702,396.37538461538463,396.8157894736842,390.27920634920633,382.19,380.0374074074074,373.93666666666667,370.5466666666667,365.95666666666665,366.74666666666667,372.648064516129,,369.39606060606064,,,380.6975,378.388064516129,378.6130769230769,,,,380.10214285714284,,385.2157894736842,383.70097902097905,384.72656716417913,,,385.1520689655173,379.3320689655173,,382.6975,365.21287128712873,374.8122641509434,,,371.51428571428573,379.6647058823529,,,370.8855339805825,,380.28057971014493,,367.6665671641791,366.6960606060606,371.52606060606064,375.96606060606064,367.2960606060606,367.20606060606065,364.71606060606064,361.03606060606063,362.9360606060606,,,358.5060606060606,,356.5460606060606,362.58606060606064,,360.3760606060606,361.2460606060606,359.51606060606065,353.7560606060606,366.7260606060606,362.71606060606064,364.07606060606065,368.3560606060606,,355.71606060606064,,357.58606060606064,366.84606060606063,370.5560606060606,364.39606060606064,366.4760606060606,361.6260606060606,365.6060606060606,343.20606060606065,,351.9760606060606,,362.1260606060606,,,359.6060606060606,364.9960606060606,L7
