dates,satname,sar2465-0000,sar2465-0001,sar2465-0002
1984-04-13 09:26:43+00:00,L5,247.67,164.43,254.38
1984-05-06 09:33:03+00:00,L5,257.13,178.97,253.94
1984-07-18 09:28:46+00:00,L5,257.73,179.06,258.94
1984-08-03 09:29:20+00:00,L5,261.99,179.13,251.94
1984-08-19 09:29:27+00:00,L5,255.61,168.49,254.21
1984-08-26 09:35:45+00:00,L5,239.68,179.00,245.51
1984-09-04 09:29:37+00:00,L5,264.11,166.85,261.13
1984-09-11 09:35:50+00:00,L5,267.50,168.07,261.07
1984-09-20 09:29:40+00:00,L5,255.08,171.29,268.72
1984-10-13 09:35:49+00:00,L5,232.96,153.63,253.64
1984-10-22 09:30:00+00:00,L5,262.41,179.32,254.05
1984-11-07 09:29:29+00:00,L5,262.63,164.00,260.45
1984-12-09 09:29:58+00:00,L5,253.93,193.96,247.57
1985-01-17 09:36:05+00:00,L5,260.55,164.14,262.37
1985-03-15 09:29:58+00:00,L5,247.58,179.42,245.46
1985-03-31 09:30:19+00:00,L5,262.60,178.96,255.99
1985-04-16 09:30:15+00:00,L5,287.15,217.91,314.40
1985-04-23 09:35:59+00:00,L5,253.94,164.74,243.73
1985-05-02 09:30:07+00:00,L5,259.22,181.82,244.22
1985-06-03 09:29:40+00:00,L5,255.00,167.42,251.02
1985-06-10 09:35:50+00:00,L5,239.77,179.10,228.72
1985-06-26 09:35:47+00:00,L5,243.14,149.18,254.92
1985-08-13 09:35:25+00:00,L5,258.91,155.97,253.87
1985-08-22 09:29:32+00:00,L5,258.85,179.10,258.84
1985-10-09 09:28:35+00:00,L5,232.71,149.09,258.33
1985-11-10 09:28:33+00:00,L5,267.56,179.24,256.19
1985-12-03 09:33:55+00:00,L5,262.28,179.31,253.73
1986-01-04 09:33:20+00:00,L5,264.01,168.93,253.74
1986-01-13 09:27:22+00:00,L5,258.72,194.23,249.84
1986-02-21 09:32:17+00:00,L5,252.47,179.32,251.02
1986-03-18 09:25:34+00:00,L5,247.04,178.99,246.10
1986-03-25 09:31:37+00:00,L5,245.82,173.85,245.60
1986-04-10 09:31:17+00:00,L5,250.87,271.49,273.24
1986-05-12 09:30:29+00:00,L5,250.91,156.80,269.14
1986-05-21 09:24:03+00:00,L5,252.36,171.88,248.48
1986-05-28 09:30:02+00:00,L5,237.75,179.00,247.45
1986-06-22 09:23:04+00:00,L5,258.20,178.96,256.77
1986-07-08 09:22:57+00:00,L5,254.46,178.99,255.65
1986-07-24 09:21:59+00:00,L5,249.27,164.86,258.18
1986-07-31 09:27:55+00:00,L5,259.39,163.94,254.53
1986-08-16 09:27:20+00:00,L5,262.60,179.02,262.16
1986-09-10 09:20:39+00:00,L5,257.01,181.31,256.09
1986-09-17 09:26:13+00:00,L5,263.17,172.67,257.64
1986-10-12 09:19:14+00:00,L5,259.15,179.27,247.37
1986-12-31 09:19:14+00:00,L5,259.24,164.34,253.82
1987-01-07 09:25:13+00:00,L5,247.41,166.08,244.10
1987-01-16 09:19:18+00:00,L5,,,
1987-02-01 09:19:48+00:00,L5,261.25,167.80,257.98
1987-03-21 09:21:38+00:00,L5,261.65,167.54,272.68
1987-04-29 09:29:06+00:00,L5,252.17,174.14,256.38
1987-05-08 09:23:11+00:00,L5,261.63,165.42,269.34
1987-05-15 09:29:33+00:00,L5,247.89,175.64,248.96
1987-06-09 09:24:23+00:00,L5,248.41,164.34,255.72
1987-06-16 09:30:19+00:00,L5,231.77,179.19,224.97
1987-06-25 09:24:20+00:00,L5,256.89,178.96,254.12
1987-07-02 09:30:39+00:00,L5,248.15,164.20,254.06
1987-07-11 09:25:03+00:00,L5,259.69,183.39,253.66
1987-07-18 09:30:57+00:00,L5,262.70,179.31,254.19
1987-07-27 09:25:01+00:00,L5,251.80,178.94,254.90
1987-08-03 09:31:25+00:00,L5,261.19,179.21,269.00
1987-08-19 09:31:54+00:00,L5,256.24,164.09,253.88
1987-08-28 09:25:57+00:00,L5,265.39,156.15,273.10
1987-09-04 09:32:19+00:00,L5,262.12,179.19,253.85
1987-09-13 09:26:21+00:00,L5,257.28,179.00,255.77
1987-09-20 09:32:42+00:00,L5,262.87,179.02,251.64
1987-11-16 09:27:39+00:00,L5,262.14,179.32,269.06
1987-12-02 09:28:18+00:00,L5,252.56,170.31,245.77
1988-01-10 09:34:42+00:00,L5,251.42,149.16,268.94
1988-01-19 09:28:41+00:00,L5,,,
1988-02-11 09:35:17+00:00,L5,246.57,164.45,259.16
1988-02-20 09:29:14+00:00,L5,251.03,179.09,254.15
1988-03-07 09:29:48+00:00,L5,251.01,179.13,234.01
1988-03-14 09:35:39+00:00,L5,250.78,168.44,269.82
1988-04-15 09:35:50+00:00,L5,249.54,179.11,251.26
1988-04-24 09:30:07+00:00,L5,264.14,180.33,254.10
1988-05-17 09:36:08+00:00,L5,250.23,149.27,249.11
1988-06-02 09:36:14+00:00,L5,238.83,164.19,256.33
1988-06-11 09:30:29+00:00,L5,258.02,179.04,249.31
1988-06-18 09:36:19+00:00,L5,258.74,164.05,238.54
1988-07-04 09:36:24+00:00,L5,249.72,194.32,248.92
