,dates,chi0284-0000,chi0284-0001,chi0284-0002,chi0284-0003
0,1986-02-04 14:06:23+00:00,201.51814019287272,201.58127388061246,190.97471552425944,196.65037852732036
1,1986-07-30 14:01:40+00:00,178.42218047517457,171.51771469185206,171.0567902710983,
2,1986-08-15 14:01:05+00:00,174.62924568498715,171.39206037161534,177.0521751209092,164.31858525120882
3,1986-08-31 14:00:29+00:00,166.0586091528844,172.39079172650884,171.1668655375906,184.4608442352854
4,1986-11-03 13:58:22+00:00,184.0158018849567,185.60653452125248,180.1553238214529,185.9852904334951
5,1987-01-06 13:58:54+00:00,184.57197864533512,184.1579566437503,179.42730719507688,176.87370853968963
6,1987-02-07 13:59:57+00:00,193.45076702373407,190.17084798775284,185.62576702739042,186.2722683197701
7,1987-03-27 14:01:45+00:00,184.0483773945748,191.0970147159725,185.81479975284017,199.49778128954378
8,1987-11-06 14:06:56+00:00,217.09457146095014,,209.53000163835526,207.57280134550507
9,1988-02-26 14:09:12+00:00,225.81042215066864,,225.42462931748037,228.41136559897544
10,1988-03-29 14:09:05+00:00,217.86072758550156,,217.82890356286336,218.32414877385455
11,1988-04-30 14:09:40+00:00,215.25489365255646,217.27210872749964,213.8080400662223,215.2605668945355
12,1988-05-16 14:09:27+00:00,196.75415306191155,,200.03754478048367,201.01315846051847
13,1988-06-01 14:09:57+00:00,207.15536033028343,,206.49065700793614,
14,1988-07-19 14:10:09+00:00,209.93319334268278,,210.10915912063749,
15,1988-08-04 14:09:46+00:00,216.15796037664032,,214.7393878862079,220.3523548240391
16,1988-08-20 14:09:48+00:00,203.85683931896378,,205.06318887276734,214.99326633261782
17,1988-09-05 14:09:51+00:00,215.84253892043296,212.18641476077732,216.0660921711659,219.6453501038517
18,1988-10-23 14:09:36+00:00,209.47549162244502,209.64970259681377,200.44002292450656,201.93952653288858
19,1989-04-17 14:08:04+00:00,,209.895685606149,198.04234162580883,203.87977534023358
20,1989-09-24 14:05:11+00:00,212.49985797926595,211.21528038764234,199.39988515465225,211.57528696446047
21,1989-12-29 14:02:29+00:00,215.98692813537428,208.62043109686994,200.69490409219713,202.81758374494524
22,1990-03-03 13:59:59+00:00,217.2252712973633,217.38832725195553,200.6534979605435,217.48822479120878
23,1990-05-06 13:59:13+00:00,207.13222839771038,197.60868778247294,194.5104381478473,203.02043501660236
24,1990-06-07 13:59:14+00:00,193.52403286140938,195.15663742133862,149.21633964359685,
25,1990-07-25 13:59:07+00:00,200.50258340812235,203.67334534114593,186.64362846967916,
26,1990-09-11 13:58:54+00:00,207.26481588879676,201.3242753918906,155.79418108021264,
27,1990-11-14 13:58:57+00:00,208.7748807785861,199.5133347380811,187.39615105638993,191.2224355854554
28,1991-01-01 13:58:55+00:00,214.32427189781265,210.56358639142593,194.76511377369002,199.40201918249588
29,1991-02-02 14:00:00+00:00,217.8768057059192,212.30527360496944,201.48892644283674,202.53995076084652
30,1991-04-07 14:00:49+00:00,219.0950044627393,211.1785980019194,209.9673193187686,214.0006384833323
31,1991-04-23 14:01:28+00:00,211.5746909311336,205.9013824099166,198.45452416743,205.01323280609247
32,1991-07-12 14:02:16+00:00,,,,
33,1991-09-30 14:03:01+00:00,213.25321912799774,214.4345766438072,197.78362870350767,204.38755258901753
34,1992-02-05 14:03:40+00:00,207.42049154077532,207.57948935003787,198.88275901439852,210.09076044108392
35,1992-06-28 14:02:16+00:00,185.98037493359828,192.66104611761028,,
36,1992-07-14 14:02:04+00:00,178.43722282161713,,179.56215043539862,
37,1992-11-03 14:00:18+00:00,199.26312485455665,206.53328395743517,192.8617460324558,194.6465404925375
38,1992-12-05 14:00:15+00:00,214.75184932215856,205.5701574625804,190.04303613942682,191.63051147314124
39,1993-01-22 14:00:46+00:00,207.25540582671601,205.1516835136972,197.338873162061,199.4590415075436
40,1993-02-07 14:00:57+00:00,191.96485966140142,190.91729062569829,194.03671885904697,188.41893636199177
41,1993-02-23 14:01:25+00:00,213.16330218834244,200.7372715062495,193.16325812956066,200.9498837257234
42,1993-06-15 14:01:34+00:00,184.6996047535132,178.3520217946953,,
43,1993-07-01 14:01:26+00:00,,,,
44,1993-07-17 14:01:51+00:00,190.4932463735176,182.01493122825678,164.51897065478846,
45,1993-09-19 14:01:47+00:00,197.39925612034634,194.79774526782322,187.8164973702087,201.12973819252116
46,1993-11-06 14:01:29+00:00,207.77822869984746,204.26988042058582,196.7605442642559,201.86938071238492
47,1993-11-22 14:01:21+00:00,198.30380447267999,199.54847402271653,193.88874888084712,194.6124083499559
48,1993-12-24 14:00:45+00:00,210.64547219845542,209.82278173049284,200.06259568428413,201.89606568166107
49,1994-02-26 14:00:18+00:00,199.6831114382687,198.18876886357026,191.8923276304973,196.46085661614364
50,1994-10-24 13:54:48+00:00,206.57699848546133,205.69598877570382,196.5236344896426,198.97665161082938
51,1996-01-15 13:42:45+00:00,220.0791580858296,211.47809579302563,206.6670217227777,205.5191692185643
52,1996-07-25 13:54:23+00:00,194.10499582330877,195.22620416639296,182.9616316406602,
53,1996-10-13 13:58:16+00:00,194.83160644458934,194.65673032597874,190.0517831706701,193.98906018185693
54,1997-01-01 14:02:30+00:00,213.2742468381548,214.16977769945464,207.44083182184818,203.81339449210256
55,1997-01-17 14:02:51+00:00,215.69008517491127,210.06086887382574,196.57635072873194,198.68214296254965
56,1997-02-02 14:03:34+00:00,203.48923021446026,208.96760786504552,201.88129130714728,199.96364589696637
57,1997-08-13 14:10:29+00:00,,,,
58,1997-09-14 14:11:26+00:00,185.72618892301918,192.65674282168575,187.5193684297146,199.22669856189736
59,1997-11-01 14:12:46+00:00,,,,
60,1997-11-17 14:13:32+00:00,191.1726251143721,192.6025789342494,192.04577558610958,187.67502218851394
61,1998-02-21 14:15:17+00:00,201.82275122856862,208.71819062317635,207.0604200850992,208.2915955424528
62,1998-03-09 14:15:33+00:00,199.04039713946736,198.21525779713397,197.97892284331328,200.28928796179974
63,1998-07-31 14:17:48+00:00,191.25411661624142,190.17952482424639,185.92162502067373,182.61583150658979
64,1999-01-07 14:18:30+00:00,210.25965992446012,206.43029698608683,200.67075064204488,201.06944780220618
65,1999-02-24 14:18:41+00:00,175.28449639410667,168.54798662124324,,
