dates,nzd0419-0000,nzd0419-0001,nzd0419-0002,nzd0419-0003,nzd0419-0004,nzd0419-0005,nzd0419-0006,nzd0419-0007,nzd0419-0008,nzd0419-0009,nzd0419-0010,nzd0419-0011,nzd0419-0012,nzd0419-0013,nzd0419-0014,nzd0419-0015,nzd0419-0016,nzd0419-0017,nzd0419-0018,nzd0419-0019,nzd0419-0020,nzd0419-0021,nzd0419-0022,nzd0419-0023,nzd0419-0024,nzd0419-0025,nzd0419-0026,nzd0419-0027,nzd0419-0028,nzd0419-0029,nzd0419-0030,nzd0419-0031,nzd0419-0032,nzd0419-0033,nzd0419-0034,nzd0419-0035,nzd0419-0036,nzd0419-0037,nzd0419-0038,nzd0419-0039,nzd0419-0040,nzd0419-0041,nzd0419-0042,satname
2008-12-31 22:09:37+00:00,328.50,342.77,328.20,337.33,338.92,368.68,351.86,354.56,351.81,410.29,345.09,331.97,331.22,414.06,339.64,327.18,317.11,312.97,313.75,330.83,332.68,325.06,334.42,321.92,332.73,333.94,336.92,327.11,315.57,318.80,324.39,317.77,,314.15,329.25,300.99,290.46,299.66,308.23,315.04,312.39,309.68,314.28,L7
2009-02-01 22:09:46+00:00,332.64,366.46,327.35,338.48,347.51,386.15,355.01,367.44,366.25,435.74,363.01,356.39,342.32,431.19,352.05,338.48,332.26,341.73,337.49,330.15,339.81,347.85,357.98,353.51,347.76,341.41,349.36,350.21,347.22,375.25,394.73,350.01,,,,,,,,,,,,L7
2009-02-17 22:09:55+00:00,356.73,368.55,345.41,353.62,361.03,408.09,363.26,363.08,364.62,429.83,361.83,351.46,336.49,433.48,336.30,339.81,338.67,341.59,344.49,343.12,341.42,343.95,345.67,339.58,350.07,348.01,357.31,360.11,363.90,390.52,380.82,317.42,,281.22,329.68,322.28,308.74,304.66,300.93,308.03,311.57,315.53,329.08,L7
2009-03-21 22:10:11+00:00,362.03,385.95,363.51,366.55,364.81,430.13,379.36,386.73,371.45,436.27,377.89,360.94,340.52,431.17,337.66,339.18,342.39,347.54,355.72,358.64,349.76,357.98,366.28,358.49,365.74,365.83,365.27,370.72,381.70,381.46,371.63,334.15,,,320.25,336.87,328.78,323.67,321.27,320.92,334.53,337.79,339.18,L7
2009-04-06 22:10:17+00:00,354.76,380.46,379.55,369.77,357.33,417.67,,,,433.07,351.87,328.86,317.97,,325.96,336.46,336.60,341.81,344.53,352.15,353.79,360.13,363.11,356.28,359.40,359.36,349.25,356.96,358.82,360.59,349.61,312.61,,,294.34,324.35,323.62,314.89,328.63,320.41,339.25,341.66,345.35,L7
2009-04-22 22:10:22+00:00,,,,,,434.60,,,384.82,447.75,383.59,368.24,337.25,425.74,343.65,344.90,343.67,344.45,,,,,,,,374.57,364.63,371.79,378.31,384.95,377.81,346.11,,,312.40,,,,,,,,,L7
2009-05-24 22:10:26+00:00,,398.85,,,,448.86,,391.21,390.82,452.30,394.51,382.97,335.17,451.33,338.35,343.45,346.27,351.80,354.20,342.91,,,,,,405.13,386.00,375.36,372.18,394.36,396.28,389.19,364.31,,286.51,324.47,335.36,323.32,332.34,325.11,,,,L7
2009-06-25 22:10:23+00:00,,,,,,,,,,429.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2009-08-28 22:10:09+00:00,378.49,356.64,338.03,329.39,325.00,393.56,359.01,360.25,361.58,432.10,370.41,346.03,308.96,422.78,301.87,303.89,314.05,302.96,,,,,,,330.88,339.01,352.54,359.92,367.48,378.22,367.92,365.00,357.91,310.50,,284.08,,,,328.92,,340.78,,L7
2009-09-13 22:10:09+00:00,415.75,352.75,364.50,334.88,321.39,395.98,353.13,360.77,362.33,443.83,364.25,341.50,314.09,436.19,299.61,298.86,309.84,310.67,307.36,303.39,324.69,325.24,346.77,341.18,370.24,369.69,378.19,377.03,378.39,381.44,376.12,363.91,355.55,341.04,,291.10,313.10,,,,,,,L7
2009-09-29 22:10:06+00:00,395.64,359.19,398.54,363.72,336.08,393.32,360.71,375.35,363.38,436.47,356.42,336.20,308.40,421.38,285.42,290.75,302.51,305.95,307.10,311.14,331.02,338.60,343.47,337.09,367.53,367.08,363.97,361.02,366.39,374.70,367.32,356.28,348.16,303.43,,279.19,322.55,333.00,332.42,334.49,340.87,342.50,340.07,L7
2009-12-02 22:10:48+00:00,413.00,352.82,357.31,361.05,368.60,403.83,400.39,394.70,384.18,442.28,375.47,355.28,341.43,425.39,304.70,297.51,302.19,301.43,307.14,316.11,330.39,349.65,350.85,339.09,374.26,377.98,365.93,356.61,352.89,370.47,370.93,371.58,370.52,363.88,358.11,,283.70,322.54,346.28,334.69,335.97,339.31,340.98,L7
2010-01-27 22:10:50+00:00,421.77,368.71,341.35,,,402.31,438.75,446.17,415.10,444.24,385.70,364.36,319.52,443.83,326.00,331.38,312.45,306.04,308.83,324.12,345.61,347.20,356.96,348.47,382.03,376.50,369.61,374.69,382.97,389.46,381.30,377.91,369.73,374.21,360.54,,,,328.77,327.07,331.32,324.67,323.37,L5
2010-04-09 22:12:12+00:00,,367.93,,,378.41,405.36,436.19,422.33,399.25,436.08,398.00,392.50,374.49,432.79,372.06,364.05,352.01,332.27,322.06,335.76,344.43,357.78,366.81,354.94,382.01,376.21,373.08,374.41,371.98,381.21,379.27,375.05,376.06,374.52,369.38,,,376.58,368.80,340.77,271.33,324.08,359.95,L7
2010-12-21 22:13:03+00:00,,359.55,342.20,348.87,369.70,399.85,409.45,398.06,393.29,420.95,388.79,385.78,356.46,431.51,355.09,347.62,343.39,345.22,343.04,336.93,340.74,356.00,364.48,353.66,379.43,374.84,365.97,366.70,375.72,388.69,383.11,386.00,377.36,353.76,,296.34,331.90,348.40,367.73,,307.41,,,L7
2011-01-06 22:13:13+00:00,,345.80,,,,363.01,,,,401.13,,,,419.34,,,,,,,,,,,373.66,366.15,367.28,357.60,367.29,375.24,376.40,381.70,379.70,371.24,358.93,355.73,362.72,362.43,356.94,355.00,345.41,301.13,234.66,L7
2011-01-22 22:13:20+00:00,363.68,345.15,,332.27,,380.72,438.73,415.14,391.39,410.33,366.09,364.24,360.95,427.12,356.73,354.57,356.00,353.62,351.90,352.92,353.49,342.10,347.61,338.32,372.32,368.87,365.38,365.12,365.40,381.85,387.64,385.56,379.51,366.13,357.92,364.21,360.83,357.45,356.78,354.09,336.18,312.57,231.43,L7
2011-02-15 22:09:58+00:00,402.70,344.74,343.93,344.25,370.60,368.59,441.26,424.83,378.60,400.12,371.09,364.70,362.76,421.34,372.13,372.55,367.61,362.47,355.37,342.00,357.66,358.72,354.35,347.44,380.26,380.26,370.83,375.16,383.46,391.85,387.95,389.40,377.20,378.18,381.99,383.19,386.49,362.17,364.91,365.39,361.96,328.58,242.42,L5
2011-03-19 22:09:50+00:00,370.66,337.05,339.93,357.92,350.19,385.71,441.19,425.32,398.33,403.82,368.75,360.30,344.51,408.75,357.63,361.47,346.97,336.69,338.56,342.09,344.10,345.90,352.50,347.97,377.54,371.98,357.87,364.01,373.36,381.83,370.45,367.20,367.48,364.48,374.45,370.36,368.66,363.29,374.93,360.50,361.93,333.19,248.11,L5
2011-03-27 22:13:34+00:00,376.26,320.91,375.81,382.84,394.88,362.22,419.96,443.68,413.64,414.00,372.38,356.14,355.99,407.54,371.12,366.90,353.36,341.52,336.24,330.10,335.03,337.92,349.50,338.95,371.38,363.30,361.67,361.49,373.78,385.26,374.45,363.85,363.08,361.60,358.39,354.83,358.71,363.81,361.36,357.91,356.23,356.96,285.22,L7
2011-04-28 22:13:36+00:00,,,,,,385.71,,,,408.23,414.97,409.30,390.77,425.14,380.40,386.77,381.98,372.19,,,,,,,,381.86,372.21,378.98,393.03,399.98,403.41,,,,,,,,,,,,,L7
2011-05-30 22:13:35+00:00,,,,,,395.31,,424.99,411.30,415.98,393.63,398.65,398.54,413.79,389.90,400.50,378.55,369.78,363.92,363.55,362.90,376.87,385.08,379.19,,,,,,,,,,,,,,,,,,,,L7
2011-06-15 22:13:34+00:00,,,,,,392.61,,410.57,401.60,404.08,393.09,390.57,389.39,399.56,382.67,380.48,382.12,380.77,368.54,382.85,,377.01,383.01,376.22,,,,,,,,,,,,,,,,,,,,L7
2011-07-01 22:13:30+00:00,,,,,,381.99,,,,401.09,386.32,392.07,385.32,400.27,375.72,373.14,383.49,378.20,,,,,,,391.48,394.66,385.34,379.55,389.27,403.05,397.16,,,,,,,,,,,,,L7
2011-07-17 22:13:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.53,,,,,,,,,,,L7
2011-09-03 22:13:20+00:00,389.27,312.03,357.60,358.56,368.39,334.12,373.72,382.91,376.92,410.15,383.69,372.05,348.81,414.25,350.59,350.22,349.91,354.42,360.25,373.70,366.70,362.01,367.84,356.40,385.72,375.12,381.46,,406.56,402.04,407.25,401.37,375.70,387.65,386.72,385.33,386.52,393.50,386.15,389.17,383.28,368.89,342.99,L7
2011-09-19 22:13:15+00:00,388.58,322.61,345.74,350.15,366.92,346.82,379.90,377.42,376.91,393.82,374.24,365.50,353.56,399.73,342.11,339.30,339.95,338.71,341.15,344.21,352.27,355.02,365.53,354.26,376.53,367.31,372.15,376.27,379.21,387.55,384.67,380.60,376.35,376.07,365.14,363.32,376.04,386.24,379.86,375.03,363.37,358.54,351.52,L7
2011-12-24 22:13:55+00:00,374.93,315.69,419.03,416.93,401.08,361.84,396.87,383.34,378.57,391.59,379.97,370.96,360.62,398.68,338.53,335.89,333.21,332.30,327.74,333.81,342.25,356.47,355.24,347.42,393.80,396.65,387.09,388.42,396.55,404.43,398.23,390.86,391.21,382.46,377.90,382.84,385.92,387.42,395.87,382.23,367.15,355.92,346.14,L7
2012-02-10 22:14:06+00:00,405.91,300.54,385.97,397.38,388.77,340.32,373.42,366.87,362.50,386.21,365.09,366.04,353.82,404.43,339.47,333.67,343.03,347.24,343.76,340.17,335.58,335.17,340.86,332.10,377.14,373.70,368.28,372.16,379.80,390.24,387.12,381.19,377.23,383.08,381.83,379.28,376.90,377.43,380.85,379.02,381.37,378.96,359.21,L7
2012-02-26 22:14:07+00:00,,319.23,,,,345.05,,,,389.57,,,367.36,413.64,,,,,,,,,,,,,,,,,,,,,,,,,365.56,375.32,376.11,375.84,353.15,L7
2012-03-29 22:14:06+00:00,394.58,305.59,384.68,392.89,386.44,342.56,389.14,385.87,372.75,374.12,378.96,374.55,367.84,409.99,348.12,339.65,339.70,350.27,359.53,360.20,357.56,356.87,362.65,354.22,381.87,363.48,365.93,374.09,379.77,387.86,381.50,378.88,373.75,371.29,379.11,384.11,376.85,369.72,361.89,372.69,373.48,368.89,357.51,L7
2012-04-30 22:14:26+00:00,,,,,,,,,,374.22,380.14,367.52,357.73,393.75,353.51,355.33,339.48,346.14,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-09-21 22:15:29+00:00,380.01,,370.56,370.86,394.68,329.37,399.57,391.86,379.11,381.89,387.50,379.16,361.94,395.49,354.64,353.63,346.45,347.45,349.62,345.55,351.07,352.88,361.54,352.47,388.80,372.56,377.12,387.10,400.17,406.23,409.35,408.30,405.15,402.69,394.22,386.35,376.73,371.36,357.94,364.53,352.77,348.30,345.25,L7
2012-11-08 22:15:51+00:00,406.42,,395.21,353.84,,361.41,427.26,414.67,408.24,368.91,395.22,385.35,379.24,410.65,360.44,355.69,352.14,346.52,343.02,341.57,362.48,369.04,368.27,347.77,387.01,380.27,380.08,389.33,405.51,410.16,404.35,400.56,394.90,402.55,400.32,395.20,389.30,375.95,369.94,364.57,350.81,342.76,346.19,L7
2013-02-28 22:16:07+00:00,387.15,267.37,405.09,,399.87,340.91,390.07,391.28,383.88,373.17,383.92,383.56,389.09,388.27,388.88,386.45,378.35,372.14,365.21,363.04,372.05,368.43,365.76,351.03,387.24,377.47,375.47,380.40,384.11,400.16,401.33,398.25,395.67,393.72,386.59,380.67,380.37,370.72,366.04,361.04,369.57,370.10,359.78,L7
2013-05-19 22:15:51+00:00,,,,,,323.44,,,395.31,375.87,397.27,395.14,394.73,389.78,376.88,384.51,379.52,381.80,362.65,,,,,,376.99,373.39,374.69,384.11,396.73,395.05,392.80,388.18,383.52,379.56,384.87,387.75,394.69,388.63,383.33,,,,,L7
2013-05-27 22:22:02+00:00,357.89,,,348.96,,,,378.59,376.37,354.57,379.70,380.79,377.78,355.74,388.79,381.15,366.68,353.26,,,,,,,377.47,372.04,353.83,365.00,372.32,,,,,,,,,,,,,,,L8
2013-06-04 22:15:40+00:00,,,,,,,,396.15,392.62,353.92,386.31,388.28,390.03,377.23,394.69,389.41,379.48,372.14,376.42,374.84,373.70,374.65,375.93,,,384.32,374.43,,,,,,,,,,,,,,,,,L7
2013-06-20 22:15:37+00:00,,,,,,329.00,,,,361.66,408.82,404.50,394.19,381.04,398.98,398.92,389.86,387.80,375.83,371.97,368.94,370.17,374.65,378.89,,,388.92,391.29,405.63,405.65,394.72,399.02,407.98,,,,,,,,,,,L7
2013-06-28 22:21:56+00:00,,,,,,,,,,363.30,,,392.39,389.32,389.62,385.94,381.68,383.79,377.45,371.44,360.04,352.39,369.10,361.53,,,,,,,,,,,,,,,,,,,,L8
2013-07-06 22:15:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.68,,,,,,,,,,,,,L7
2013-07-14 22:21:58+00:00,,,,,,,,,,,,,389.00,361.14,400.97,388.25,371.09,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-07-22 22:15:19+00:00,,,,,,333.21,,,,353.64,,,,365.20,,,,,,,,,,,371.20,377.76,374.57,363.18,383.35,385.35,382.55,384.21,385.09,385.33,379.90,384.22,383.66,393.36,405.51,389.42,393.66,388.91,387.66,L7
2013-09-16 22:21:57+00:00,364.28,344.65,360.19,379.11,388.31,345.57,390.42,387.70,381.25,342.72,382.00,378.34,379.79,360.75,380.08,372.37,375.13,377.44,378.83,381.99,380.89,378.06,380.86,362.84,382.45,382.75,372.91,375.64,381.50,392.36,392.78,390.01,395.69,396.87,397.91,383.37,391.24,391.62,394.00,388.95,393.81,393.60,394.63,L8
2013-10-18 22:21:49+00:00,332.67,334.34,335.45,349.01,371.62,323.89,391.62,379.19,370.99,336.03,363.43,347.61,342.92,340.20,331.80,345.52,351.77,339.35,355.06,354.67,359.20,362.95,355.89,343.83,368.20,365.53,362.29,369.49,379.12,382.19,373.79,372.66,373.13,369.31,373.35,371.57,378.09,374.60,378.41,367.63,377.47,382.31,380.59,L8
2013-10-26 22:16:03+00:00,345.56,319.28,315.75,357.63,401.49,330.23,387.86,370.12,368.30,329.88,358.03,343.83,338.43,349.25,341.05,335.33,337.26,332.69,343.59,354.28,361.38,356.20,360.76,345.53,,,,348.25,358.51,375.71,371.37,371.19,369.27,371.19,371.55,365.32,353.33,357.98,344.67,347.39,339.69,341.68,345.25,L7
2013-11-11 22:16:10+00:00,366.55,337.04,364.93,372.11,379.47,322.15,392.50,390.94,385.01,340.15,373.60,365.26,356.69,369.11,349.13,350.81,347.96,355.88,352.65,354.76,353.70,348.01,354.34,346.24,361.32,357.81,353.84,354.67,366.16,382.55,384.49,381.11,374.74,378.73,380.42,375.92,368.38,367.37,365.45,364.56,361.27,357.17,351.84,L7
2013-12-13 22:16:19+00:00,356.82,322.26,353.36,374.82,380.00,294.07,379.56,368.36,361.50,332.67,347.77,352.79,356.54,359.83,347.32,344.56,347.38,345.22,340.94,343.75,340.06,333.49,343.03,333.26,359.09,361.11,356.53,356.31,356.98,377.60,378.17,375.35,373.16,380.09,380.70,377.75,375.12,373.60,367.55,363.43,366.47,359.12,358.28,L7
2013-12-21 22:21:27+00:00,360.99,327.59,355.56,354.71,391.51,299.15,393.09,382.81,375.08,343.14,371.15,369.75,360.76,376.48,354.65,354.86,352.99,362.45,354.63,356.68,353.19,348.07,355.97,341.36,361.11,361.92,356.25,361.80,364.93,380.67,382.74,374.92,370.68,379.38,381.49,381.77,379.64,372.71,370.19,370.43,380.02,368.43,358.82,L8
2014-01-14 22:16:33+00:00,371.37,346.89,359.15,376.68,382.45,,376.01,373.55,372.78,343.82,367.39,369.89,359.59,360.55,355.15,357.48,358.26,356.48,361.01,358.40,369.48,362.68,360.87,344.58,372.02,372.77,365.71,364.28,369.73,389.54,392.54,387.65,380.37,377.58,376.19,374.70,378.92,375.47,385.23,376.70,379.57,379.21,378.73,L7
2014-02-15 22:16:44+00:00,362.30,349.82,333.41,347.00,373.60,,389.51,381.51,373.86,356.16,378.66,373.20,364.23,360.47,353.76,356.41,346.44,354.16,351.60,354.34,359.28,353.76,353.98,342.83,363.66,362.96,362.70,363.72,362.28,376.20,373.11,373.59,375.18,381.23,381.46,381.23,384.25,381.93,384.06,375.55,377.08,372.65,372.06,L7
2014-05-22 22:17:21+00:00,,,,,,,,,,,,,,,,,,,,,,393.23,,,,,,,,,,,,,,337.89,,,,,,,,L7
2014-07-01 22:19:46+00:00,,,,,,,,384.61,381.21,,384.04,382.62,371.21,369.93,356.93,354.75,348.68,345.46,341.76,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-17 22:19:52+00:00,,,,,,,,,,,,384.28,376.73,,361.74,360.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-08-26 22:17:35+00:00,,352.70,,,340.91,371.45,386.86,381.46,378.85,362.87,386.62,376.89,363.14,371.20,368.01,374.09,368.45,359.03,358.01,366.37,369.77,369.16,378.09,382.52,360.38,362.97,365.85,366.66,376.26,389.96,391.71,388.69,377.86,375.72,369.30,367.34,384.47,386.55,391.75,376.33,372.76,370.62,377.55,L7
2014-09-03 22:20:06+00:00,348.38,347.90,350.31,359.26,365.35,360.77,392.70,388.38,385.95,350.95,385.12,370.63,369.66,385.44,366.03,371.60,369.63,363.32,365.26,363.00,368.51,362.30,372.19,371.24,361.74,359.77,358.69,361.51,374.39,389.25,391.69,380.18,376.01,371.16,365.45,358.34,366.36,368.52,362.18,364.36,362.40,356.13,353.86,L8
2014-11-06 22:20:13+00:00,374.12,367.36,375.27,366.94,365.26,366.27,395.03,391.57,382.18,380.55,375.78,359.74,353.71,371.54,359.27,360.23,365.01,367.80,373.54,369.50,361.71,366.99,372.78,362.58,365.37,370.55,363.17,367.07,371.44,383.60,382.25,378.55,381.97,388.35,387.54,385.89,393.76,390.89,386.62,375.86,379.05,376.20,377.14,L8
2014-11-30 22:18:21+00:00,376.08,357.50,413.87,408.28,367.55,354.92,364.76,367.63,358.83,369.66,361.41,343.06,328.52,373.67,329.41,330.94,339.51,342.27,356.48,365.73,366.85,358.88,363.90,341.97,345.54,341.15,339.19,343.84,339.09,352.03,351.64,356.78,349.54,356.19,358.45,372.68,368.23,364.42,350.53,351.91,345.97,340.27,340.49,L7
2014-12-24 22:20:05+00:00,379.57,368.14,372.24,403.53,393.76,354.56,381.89,375.97,371.90,367.14,371.82,348.63,331.25,369.83,336.92,341.25,346.43,343.59,356.81,375.99,367.10,354.34,358.91,345.63,351.55,353.59,347.39,350.99,359.60,374.85,372.15,368.25,366.08,370.75,363.43,370.81,376.35,367.67,362.14,358.36,364.21,362.19,360.36,L8
2015-01-17 22:18:32+00:00,366.62,360.52,370.98,398.64,409.38,364.03,373.15,369.92,366.25,359.39,365.47,348.35,313.33,355.70,321.53,326.65,332.56,336.37,346.91,351.21,349.52,348.58,355.51,341.86,347.43,350.67,343.55,341.57,355.53,361.58,357.32,360.39,359.85,360.83,360.17,359.50,362.26,360.21,364.59,357.71,361.33,357.53,349.86,L7
2015-01-25 22:19:56+00:00,364.82,380.71,391.99,409.80,425.72,343.47,375.60,374.40,359.83,384.78,361.49,350.30,324.43,366.60,318.44,319.25,324.87,330.79,343.29,358.96,354.40,356.22,359.25,339.22,351.46,336.58,339.21,348.12,353.63,361.92,359.88,355.73,353.12,357.75,355.04,359.36,358.29,353.66,336.97,337.36,337.06,339.00,342.75,L8
2015-02-10 22:19:50+00:00,359.69,374.83,367.20,383.38,401.07,366.25,397.08,371.19,366.19,411.78,369.78,355.20,324.37,361.91,318.74,318.12,318.95,318.62,330.06,352.38,362.85,354.14,365.60,341.46,342.81,329.78,331.09,340.85,343.50,361.39,361.64,359.50,353.50,369.39,369.84,370.48,368.91,363.20,349.09,350.45,344.80,346.65,343.67,L8
2015-02-26 22:19:46+00:00,363.22,362.63,372.54,379.75,384.93,358.71,404.10,400.12,374.81,366.40,365.94,353.78,319.75,353.48,314.79,319.20,319.87,329.27,338.00,344.45,351.38,343.60,351.16,340.05,345.02,339.81,337.45,342.25,352.16,359.24,361.57,356.06,359.51,361.58,364.04,369.23,366.11,362.11,353.82,353.16,350.24,346.38,346.91,L8
2015-03-14 22:19:35+00:00,358.05,382.69,365.20,368.60,386.64,358.97,403.06,389.56,369.36,340.50,364.19,343.44,326.55,349.34,314.42,315.37,311.65,317.93,311.66,337.86,347.77,349.50,351.64,328.50,336.96,338.24,336.94,338.71,352.76,363.45,354.37,349.90,351.79,350.79,355.96,369.82,367.60,362.38,355.80,347.96,339.36,344.68,348.46,L8
2015-04-15 22:19:22+00:00,,385.99,,,393.43,387.76,394.22,389.16,383.44,339.29,379.12,357.46,322.38,351.63,315.62,324.69,326.81,328.68,335.90,342.43,360.63,365.12,368.88,359.67,357.98,360.22,352.66,352.91,360.76,373.55,373.23,365.67,369.91,378.50,380.68,,,,,,,,371.72,L8
2015-04-23 22:19:14+00:00,362.67,407.77,371.76,369.25,389.62,436.53,384.02,378.68,364.18,,363.89,360.79,332.07,350.59,308.72,306.19,313.79,318.13,318.21,318.79,335.39,346.40,352.13,343.24,,342.88,337.82,341.86,356.67,,,,,417.77,,,,,381.25,376.52,368.09,364.92,353.36,L7
2015-06-10 22:19:35+00:00,,,,,,,,,401.21,,,,349.97,,311.40,317.26,319.99,329.58,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-06-26 22:19:36+00:00,,,,,,,,384.83,377.52,,385.53,373.38,354.67,353.61,328.11,318.62,309.97,327.81,330.91,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-07-04 22:19:26+00:00,360.20,,,354.12,,,,,363.11,,368.59,346.04,307.26,,305.98,300.70,302.42,304.77,316.20,332.37,344.48,313.37,,,341.54,338.76,335.11,340.74,354.76,370.16,369.63,370.33,,,,,,,,,,,,L8
2015-07-12 22:19:43+00:00,,,,,,,,393.69,383.00,325.61,391.20,382.00,329.27,365.40,321.28,320.47,319.59,318.41,339.67,,,,,,,,,355.61,367.71,,,,,,,,,,,,,,,L7
2015-07-28 22:19:44+00:00,,,,,,,,373.79,365.85,,376.14,357.25,322.42,334.44,303.80,302.45,308.80,304.12,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-09-06 22:19:50+00:00,,385.49,,,,400.41,,,,,,360.84,339.18,330.56,338.40,345.09,322.45,,,,,,,,,332.54,334.44,346.30,358.22,375.49,367.97,,,,,,,,,338.38,336.46,336.64,347.12,L8
2015-11-17 22:20:44+00:00,373.48,374.32,362.73,366.93,361.99,395.81,,396.91,368.97,,368.02,358.38,349.36,343.56,354.62,352.89,335.51,330.30,324.35,325.39,334.23,341.08,347.70,334.18,330.27,327.59,327.10,330.42,344.96,353.06,346.25,342.80,341.95,352.73,350.41,350.75,358.29,358.62,351.92,347.64,343.44,347.56,347.78,L7
2015-12-27 22:20:07+00:00,,385.38,,,,412.51,,,,323.36,,,,335.94,353.13,359.87,356.69,345.43,340.67,334.43,344.14,348.92,,,337.24,332.31,335.20,338.81,348.86,358.62,358.81,350.70,357.32,360.79,360.57,364.11,377.77,382.83,382.28,373.67,370.04,364.64,360.64,L8
2016-01-04 22:21:27+00:00,383.17,382.46,398.68,402.21,415.49,407.62,419.60,392.60,374.33,395.31,372.85,344.18,338.77,352.19,353.04,357.94,353.63,348.12,345.54,340.11,343.31,342.46,349.77,340.55,337.22,339.89,339.33,348.97,349.62,359.02,356.16,355.80,359.11,359.03,364.44,369.26,372.64,373.91,371.32,379.04,377.34,373.30,369.35,L7
2016-02-29 22:19:53+00:00,,366.36,385.10,403.20,415.01,388.88,402.12,388.56,368.12,409.27,363.70,350.43,343.62,401.32,340.97,355.27,350.35,345.91,345.53,340.88,340.80,348.44,345.70,,330.94,327.64,328.35,332.67,330.42,344.05,349.26,358.65,351.86,349.13,351.91,354.65,339.78,344.50,353.22,355.44,344.08,350.96,349.81,L8
2016-03-08 22:22:02+00:00,,,353.51,386.51,407.04,409.93,406.49,383.86,370.08,395.78,368.59,353.65,334.50,375.28,344.96,352.56,350.63,346.99,345.99,337.68,344.55,355.64,361.81,350.97,,,,,,,,,,,,,,,388.95,373.34,379.78,369.49,370.68,L7
2016-03-16 22:19:48+00:00,385.36,369.56,,393.31,402.38,386.16,401.79,395.77,373.94,414.77,364.29,356.92,335.74,395.23,341.55,342.24,342.07,341.36,345.73,344.10,349.20,348.96,356.55,337.05,337.34,330.95,329.28,337.08,341.87,351.57,354.47,359.78,356.62,347.39,351.25,351.26,341.94,360.40,354.16,361.05,366.87,360.70,354.53,L8
2016-04-17 22:19:33+00:00,,365.40,,,,399.67,,,,406.50,,351.97,321.76,387.84,337.25,346.33,344.83,333.13,328.54,327.92,341.48,345.74,359.70,,343.38,343.48,349.71,351.01,348.64,350.52,347.34,356.02,362.02,363.56,349.26,349.19,355.15,362.57,362.12,353.40,358.05,362.41,365.24,L8
2016-06-12 22:22:32+00:00,,,,,,,,,372.41,,375.60,381.77,355.43,,327.85,335.44,330.87,340.43,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2016-06-28 22:22:33+00:00,,,,,,,,,,,,,369.64,,364.39,353.25,351.37,350.94,,,,,,,349.63,352.10,360.22,,,,,,,,,,,,,,,,,L7
2016-07-06 22:19:53+00:00,,375.76,,,,412.14,,396.12,388.09,406.04,382.42,371.25,355.06,393.84,343.02,345.71,343.20,341.67,,,,,,,351.37,355.05,356.90,362.23,377.47,,381.39,386.04,383.13,373.95,379.31,372.85,375.96,378.55,371.24,361.64,362.25,372.03,349.76,L8
2016-09-08 22:20:12+00:00,,368.01,,,,369.96,385.46,374.77,372.91,409.10,370.73,360.09,349.10,390.04,337.16,335.27,339.01,,,,,,,,333.35,329.69,341.59,357.95,364.79,377.77,370.82,370.66,366.11,361.51,350.76,341.90,340.28,348.35,341.48,341.96,342.50,342.76,343.71,L8
2016-10-02 22:22:44+00:00,344.79,356.84,352.00,369.08,374.61,384.23,376.33,372.90,366.19,395.38,366.81,350.04,332.98,380.19,334.46,336.89,337.62,332.78,327.67,335.58,340.35,353.60,361.31,352.21,333.68,340.82,340.22,341.33,352.79,370.33,362.66,358.09,359.49,352.06,346.84,347.97,354.46,354.54,347.78,342.16,339.81,332.26,333.12,L7
2017-01-22 22:22:02+00:00,,,,339.53,360.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-02-15 22:19:55+00:00,351.57,349.25,391.56,362.55,,382.09,,378.49,381.69,403.26,363.71,349.01,310.97,392.27,313.85,318.40,316.10,319.53,338.00,335.14,333.07,339.00,359.76,343.34,331.29,329.97,329.63,329.98,335.03,345.89,347.49,343.87,338.89,343.30,344.81,344.27,360.54,363.23,350.94,355.99,350.71,342.44,337.69,L8
2017-03-27 22:22:13+00:00,382.16,377.02,374.77,386.55,,401.06,390.45,392.25,381.77,397.45,385.33,370.45,347.17,389.14,339.82,353.29,344.92,344.84,359.95,358.10,357.88,364.33,368.53,365.53,354.55,368.30,359.84,351.32,357.37,365.81,364.98,363.21,369.46,370.64,369.19,368.94,368.72,373.76,387.03,382.33,379.00,,380.13,L7
