dates,nzd0419-0000,nzd0419-0001,nzd0419-0002,nzd0419-0003,nzd0419-0004,nzd0419-0005,nzd0419-0006,nzd0419-0007,nzd0419-0008,nzd0419-0009,nzd0419-0010,nzd0419-0011,nzd0419-0012,nzd0419-0013,nzd0419-0014,nzd0419-0015,nzd0419-0016,nzd0419-0017,nzd0419-0018,nzd0419-0019,nzd0419-0020,nzd0419-0021,nzd0419-0022,nzd0419-0023,nzd0419-0024,nzd0419-0025,nzd0419-0026,nzd0419-0027,nzd0419-0028,nzd0419-0029,nzd0419-0030,nzd0419-0031,nzd0419-0032,nzd0419-0033,nzd0419-0034,nzd0419-0035,nzd0419-0036,nzd0419-0037,nzd0419-0038,nzd0419-0039,nzd0419-0040,nzd0419-0041,nzd0419-0042,satname
2001-01-26 22:10:30+00:00,387.69,369.44,388.49,397.88,391.41,396.59,368.76,369.30,362.11,432.68,366.36,358.54,354.32,442.14,351.05,346.86,344.88,343.44,335.00,339.03,342.95,345.59,348.64,336.41,442.59,435.95,430.95,434.46,441.41,451.03,447.12,443.78,434.43,440.83,433.92,422.17,417.97,398.23,382.52,367.98,361.13,366.77,372.23,L7
2001-02-27 22:10:18+00:00,392.35,368.55,396.52,404.36,400.98,388.49,391.21,379.42,367.00,430.35,365.76,349.11,336.12,438.62,338.73,336.05,336.22,338.23,334.29,340.43,346.22,349.97,352.06,339.42,438.56,428.40,427.76,432.47,439.02,449.67,446.00,443.09,437.90,439.57,432.88,426.38,423.68,405.59,392.85,381.04,372.40,371.56,374.69,L7
2001-03-15 22:10:15+00:00,390.99,368.55,398.56,405.86,407.02,388.65,401.85,393.83,380.02,429.62,367.33,350.49,332.77,437.35,335.61,334.28,335.29,336.91,335.84,340.49,349.10,352.30,354.44,341.86,440.75,429.48,430.20,434.14,440.33,449.32,446.35,442.97,439.08,437.01,430.18,425.57,423.16,405.25,397.17,389.47,382.88,379.11,379.13,L7
2001-03-31 22:10:07+00:00,387.23,368.55,397.38,410.55,407.02,390.08,412.81,401.52,387.72,430.89,370.16,354.41,334.00,437.57,335.46,334.46,335.14,336.09,335.98,339.71,350.91,352.30,354.44,341.86,444.39,432.27,433.54,437.24,442.69,451.46,447.82,443.42,440.28,436.17,430.29,425.98,422.98,405.13,399.22,394.32,388.77,384.31,383.05,L7
2001-05-02 22:10:03+00:00,387.23,375.83,397.38,406.98,402.72,393.96,413.15,402.24,388.99,429.20,372.45,357.67,338.30,437.16,336.29,335.01,333.42,333.72,333.46,339.71,350.91,352.30,354.44,341.86,444.39,432.27,433.54,437.24,442.69,451.46,447.82,443.42,440.28,436.17,430.29,425.98,422.98,405.13,399.22,394.32,388.77,384.31,383.05,L7
2001-06-03 22:09:40+00:00,390.43,386.83,397.86,407.93,403.81,396.93,418.94,407.61,392.74,430.27,376.23,363.19,339.97,438.40,336.71,336.15,334.36,333.06,333.14,339.96,352.11,353.55,355.25,344.10,447.70,434.10,435.40,438.28,444.19,454.02,448.19,442.31,439.18,436.25,430.26,429.96,427.53,409.04,404.57,401.72,397.56,395.01,390.89,L7
2001-07-05 22:09:21+00:00,390.43,385.57,397.86,407.93,403.81,399.42,418.94,407.61,392.74,431.65,376.23,363.19,339.97,438.40,336.71,336.15,334.36,333.06,333.14,339.96,352.11,353.55,355.25,344.10,446.92,433.19,433.57,436.84,441.55,452.39,445.45,441.00,436.45,435.53,428.32,428.18,426.46,413.08,408.14,405.33,400.77,398.23,395.08,L7
2001-09-07 22:08:34+00:00,368.94,396.37,382.62,394.84,388.25,405.54,425.53,416.76,402.85,433.57,381.16,371.23,345.76,436.06,339.62,338.63,336.08,330.95,332.42,337.02,353.29,355.81,364.21,352.97,448.17,435.32,435.50,438.17,440.87,449.21,441.35,436.32,432.17,428.61,421.57,422.31,419.97,413.75,416.63,418.46,416.18,411.30,407.78,L7
2001-09-23 22:08:26+00:00,353.36,402.43,359.38,376.23,364.08,403.89,407.84,404.75,392.33,432.52,380.06,371.87,346.60,431.25,339.37,338.64,337.38,328.78,327.99,330.94,346.41,349.21,362.35,354.57,444.89,433.17,432.79,434.83,436.13,443.95,435.09,429.89,427.08,424.59,420.38,423.23,420.76,414.16,415.76,414.05,408.46,407.53,406.42,L7
2001-12-12 22:08:38+00:00,349.29,402.31,348.48,346.09,352.87,403.00,373.31,380.16,368.85,429.22,366.09,351.24,328.43,417.13,325.15,327.10,331.41,321.23,318.07,319.05,333.54,345.22,356.69,346.05,432.53,422.86,421.67,424.82,425.67,432.79,423.71,420.09,417.14,414.98,410.22,413.29,415.97,418.64,414.85,408.27,400.70,402.33,401.17,L7
2002-04-03 22:08:45+00:00,372.69,415.85,352.56,351.11,352.97,429.59,365.56,374.23,366.20,441.33,365.38,347.54,322.83,430.76,304.75,308.48,312.31,309.13,312.31,313.85,326.03,341.15,352.65,344.05,436.48,424.25,425.53,432.65,425.88,430.28,423.68,416.66,419.88,417.52,412.32,394.03,416.76,405.55,396.67,393.09,385.64,387.50,383.79,L7
2002-06-06 22:08:34+00:00,372.69,415.85,352.56,351.11,352.97,429.59,365.56,374.23,369.09,441.33,368.40,356.75,323.79,434.19,297.54,302.88,304.92,306.17,312.31,313.85,326.03,341.15,352.65,344.05,436.48,424.25,425.53,432.65,425.88,430.28,423.68,416.66,419.88,417.52,412.32,394.03,416.76,405.55,396.67,393.09,385.64,387.50,383.79,L7
2002-08-25 22:08:00+00:00,389.11,419.85,346.34,349.35,358.38,438.06,359.75,375.08,373.38,467.49,374.33,366.18,330.61,442.91,294.55,298.63,303.09,305.86,313.69,315.12,330.77,345.06,359.94,359.08,455.14,440.69,444.00,449.73,430.76,428.24,424.68,418.42,431.26,424.23,426.37,,430.57,388.66,387.47,390.74,384.07,379.73,378.74,L7
2002-12-31 22:08:20+00:00,392.78,412.74,399.02,394.45,381.49,442.59,380.53,380.34,368.55,458.93,369.50,357.97,328.80,460.77,300.80,302.80,306.84,312.60,309.07,321.43,335.30,348.64,348.30,335.14,401.32,395.75,391.07,394.83,405.03,418.85,420.71,422.65,407.00,412.00,402.76,392.36,398.11,420.59,399.46,381.33,371.29,380.69,380.13,L7
2003-02-01 22:08:33+00:00,391.89,413.87,389.52,382.60,373.51,441.27,371.97,374.61,366.10,458.56,366.51,355.82,327.65,455.49,304.91,305.63,310.46,313.82,311.70,324.69,336.16,345.78,346.98,332.70,400.77,393.35,388.36,395.94,404.04,418.06,416.04,415.82,404.06,411.81,404.02,394.02,399.64,423.99,404.66,386.36,374.55,377.78,375.87,L7
2003-05-24 22:08:40+00:00,391.89,413.87,389.52,382.60,373.51,441.27,371.97,374.61,366.10,465.60,362.22,360.63,328.46,460.70,314.98,316.37,315.61,322.92,325.38,330.12,338.83,345.78,346.98,332.70,400.77,393.35,388.36,395.94,404.04,418.06,416.04,415.82,404.06,411.81,404.02,394.02,399.64,423.99,404.66,386.36,374.55,377.78,375.87,L7
2003-08-20 21:57:03+00:00,,420.26,,,367.34,455.39,,371.76,370.92,475.94,376.45,367.78,329.90,467.83,318.00,314.75,313.76,328.38,336.81,314.12,334.24,339.19,361.75,348.97,414.29,404.30,404.74,410.05,,,,,,,,,,,,,,,,L5
2003-08-28 22:08:21+00:00,,428.84,,,367.34,456.10,,373.31,366.15,474.19,369.62,363.22,325.73,466.93,312.29,308.68,310.61,322.17,336.81,314.12,334.24,339.19,361.75,348.97,412.61,403.34,398.01,406.34,409.58,421.98,418.47,407.20,397.50,411.65,406.98,393.24,399.00,419.16,404.02,390.44,380.47,389.11,391.24,L7
2003-11-16 22:08:35+00:00,364.16,414.66,352.56,348.52,362.84,449.80,377.92,372.60,367.94,467.85,369.13,359.90,324.53,462.43,313.74,310.53,310.23,315.95,322.68,305.75,330.62,337.44,353.28,339.07,407.95,401.31,400.34,405.85,403.95,416.44,414.00,407.56,405.64,409.26,404.42,399.18,395.37,394.07,397.39,395.60,388.75,379.33,378.27,L7
2003-12-02 22:08:38+00:00,361.53,406.37,353.34,351.89,360.84,445.83,370.17,370.49,367.10,459.72,368.31,352.02,319.44,454.88,307.28,303.90,303.40,305.96,305.47,304.70,327.17,335.05,349.74,334.17,405.15,396.72,395.72,401.09,401.05,412.45,410.00,405.46,402.15,404.28,400.07,396.27,392.34,391.77,393.37,393.22,385.44,375.79,372.13,L7
2003-12-10 21:58:29+00:00,369.58,405.11,363.77,364.83,366.43,446.27,370.95,370.26,366.68,459.99,367.96,351.43,322.35,455.41,310.36,306.94,306.32,308.47,308.70,310.52,330.84,338.20,349.20,333.63,402.69,395.10,395.28,399.49,401.28,411.25,409.92,409.31,405.87,407.59,403.85,399.20,396.35,396.78,397.57,395.54,385.34,374.07,370.11,L5
2004-01-03 22:08:54+00:00,370.92,404.37,365.33,364.94,364.29,443.39,370.21,371.66,366.49,459.23,365.38,350.14,322.85,454.46,310.72,308.26,306.69,307.40,308.15,311.24,330.37,337.38,347.71,333.72,400.52,393.42,393.06,396.59,400.67,412.42,409.23,406.72,403.60,405.89,401.03,397.64,395.45,398.51,397.10,393.45,383.11,372.85,368.77,L7
2004-01-19 22:08:59+00:00,373.41,404.39,370.13,370.49,364.48,443.02,370.69,370.45,365.46,459.74,365.20,350.81,325.34,455.74,313.12,311.93,310.41,308.58,309.75,313.34,331.90,337.35,348.29,334.19,400.71,393.04,392.38,396.68,401.54,413.53,409.38,406.06,403.11,406.86,400.69,395.99,395.51,401.66,397.97,391.49,381.18,373.57,369.86,L7
2004-01-27 21:58:50+00:00,373.44,402.41,369.03,367.87,364.01,441.79,370.09,370.44,365.71,461.29,365.92,353.00,327.55,456.65,315.43,313.84,313.48,311.49,309.75,313.34,331.90,337.35,348.29,334.19,401.95,395.19,394.85,398.54,403.77,415.18,410.84,407.31,404.75,405.99,401.17,397.06,396.88,399.75,397.98,392.12,382.82,374.48,370.44,L5
2004-03-23 22:09:16+00:00,373.44,393.60,369.03,367.87,363.46,437.95,370.09,372.95,371.24,461.35,369.18,357.31,334.99,458.61,325.40,325.28,317.41,310.69,315.10,320.60,338.61,343.58,350.99,340.93,398.39,392.48,393.79,395.94,402.81,414.05,409.57,407.33,405.96,405.05,400.20,397.70,396.53,396.52,396.98,392.40,383.21,372.05,366.97,L7
2004-04-08 22:09:12+00:00,373.44,393.60,369.03,367.87,363.46,435.24,370.09,372.95,371.24,461.03,368.92,357.66,337.19,458.61,325.58,324.96,318.54,313.09,315.10,320.60,338.61,343.58,350.99,340.93,399.30,393.94,393.98,395.94,402.81,414.05,409.57,407.33,405.96,405.05,400.20,397.70,396.53,396.52,396.98,392.40,383.21,372.05,366.97,L7
2004-04-24 22:09:07+00:00,371.75,392.63,368.26,366.38,362.16,433.21,369.93,373.27,370.91,460.93,370.09,358.48,339.00,459.08,326.83,326.02,320.54,316.31,318.83,322.06,339.63,344.42,352.48,343.06,402.00,396.18,395.19,398.36,405.98,416.51,412.57,409.67,407.37,406.67,403.17,400.03,399.86,398.69,397.65,391.54,385.12,375.25,369.59,L7
2004-05-02 22:00:09+00:00,369.63,393.98,367.56,365.31,362.16,432.69,369.93,373.27,369.44,461.37,370.55,357.71,338.33,458.87,326.98,326.15,320.16,316.69,318.97,322.06,339.63,344.42,352.48,343.06,402.00,396.18,395.19,398.36,405.98,416.51,412.57,407.28,404.83,405.70,402.46,398.52,398.79,401.25,397.45,390.09,383.43,375.95,371.87,L5
2004-05-18 22:00:38+00:00,370.41,395.07,369.70,367.71,362.80,433.74,368.60,373.57,369.18,464.11,372.42,361.40,341.91,462.74,331.02,329.51,324.97,322.53,326.22,331.35,344.05,347.37,356.56,348.06,404.33,398.46,397.36,397.27,407.26,417.45,413.08,407.19,403.55,405.54,402.54,397.58,399.80,405.86,398.41,388.57,381.49,376.87,372.81,L5
2004-06-11 22:09:02+00:00,369.66,396.79,369.83,365.60,364.45,431.93,369.17,379.25,373.59,466.61,376.53,366.86,345.86,466.11,338.08,336.20,330.81,326.25,333.01,339.50,349.25,350.73,361.14,356.01,409.39,404.94,400.58,400.94,411.59,423.14,416.70,405.64,402.53,405.39,402.25,396.92,400.79,408.40,398.67,385.81,381.31,380.09,377.15,L7
2004-06-19 22:01:34+00:00,369.66,396.79,369.83,365.60,364.45,437.68,369.17,379.25,373.59,465.38,376.53,366.86,345.86,466.11,338.08,336.20,330.81,326.25,333.01,339.50,349.25,350.73,361.14,356.01,409.39,404.94,400.58,400.94,411.59,423.14,416.70,405.64,402.53,408.50,402.25,396.92,400.79,408.40,389.75,385.81,377.78,380.09,377.15,L5
2004-07-29 22:08:50+00:00,358.20,392.32,363.12,357.65,369.93,433.73,369.01,387.76,381.58,460.74,383.54,372.49,350.68,470.54,345.18,341.61,334.04,332.09,341.47,349.77,359.41,360.79,370.92,369.80,414.81,412.15,407.03,412.85,425.05,431.30,430.61,407.12,401.43,413.13,409.23,401.00,405.60,415.44,380.98,383.18,376.10,387.66,386.56,L7
2004-08-22 22:03:12+00:00,358.20,392.32,363.12,357.65,369.93,433.73,369.01,387.76,381.58,460.74,381.36,370.79,347.81,466.15,342.01,341.61,334.04,332.09,341.47,349.77,359.41,360.79,370.92,369.80,414.81,412.15,407.03,412.85,425.05,431.30,430.61,407.12,401.43,413.13,409.23,401.00,405.60,415.44,380.98,383.18,376.10,387.66,386.56,L5
2004-10-01 22:08:33+00:00,355.48,397.36,359.04,357.33,364.55,431.38,370.92,381.59,374.82,455.21,377.60,364.56,342.70,458.61,337.18,335.57,332.82,332.21,337.45,344.94,348.69,350.53,363.52,355.22,412.81,408.71,403.96,405.71,413.64,421.35,420.39,403.37,397.95,408.15,401.48,396.12,396.15,402.41,379.76,380.12,373.56,381.42,380.56,L7
2004-11-26 22:05:17+00:00,345.66,399.96,346.36,350.12,361.91,439.30,373.66,382.32,377.76,442.00,375.35,358.43,329.87,437.89,327.27,327.19,321.01,321.38,329.57,341.29,343.28,349.67,355.04,341.40,404.02,395.62,383.46,390.59,396.81,402.94,397.94,383.13,378.72,398.13,377.48,370.93,369.80,377.71,367.48,373.03,367.73,381.98,381.72,L5
2004-12-12 22:05:37+00:00,354.15,398.09,352.17,353.68,347.07,438.14,367.11,369.04,370.61,442.00,368.24,349.67,320.63,443.62,314.53,311.31,311.86,314.95,319.72,336.98,338.38,345.79,350.18,336.46,396.11,383.72,381.15,384.81,395.09,405.38,399.50,383.96,376.87,394.91,373.76,367.15,368.90,381.43,366.65,367.48,365.02,381.22,381.48,L5
2005-01-29 22:06:17+00:00,354.15,401.87,352.17,353.68,347.07,435.67,367.11,369.04,365.81,442.67,368.24,349.67,320.63,443.62,314.53,311.31,311.86,314.95,319.72,336.98,338.38,345.79,350.18,336.46,391.33,383.72,381.15,384.81,395.09,410.32,399.50,383.96,367.52,385.19,365.29,367.15,368.90,381.43,373.80,367.48,366.66,381.22,390.73,L5
2005-03-02 22:06:47+00:00,355.07,401.87,352.87,354.23,352.31,435.67,369.31,370.73,367.21,440.99,365.89,345.98,318.22,443.93,310.55,309.76,312.24,316.00,322.50,339.38,342.54,345.23,350.90,339.62,391.33,383.72,381.15,384.81,395.09,410.32,399.50,383.96,367.52,385.19,365.29,367.15,368.90,381.43,373.80,367.48,366.66,381.22,390.73,L5
2005-03-26 22:09:40+00:00,360.24,404.78,359.25,360.27,357.52,432.41,368.36,369.90,363.86,444.59,364.99,346.67,318.71,449.26,310.01,309.85,312.11,316.21,322.50,339.38,342.54,345.23,350.90,339.62,389.17,381.85,380.39,383.82,393.94,407.98,397.85,383.63,368.54,382.88,366.59,366.56,370.73,384.99,374.51,367.34,368.00,381.55,388.95,L7
2005-05-13 22:09:36+00:00,362.80,397.70,361.34,363.77,359.25,430.51,368.09,370.37,371.27,446.44,364.31,346.86,316.95,450.12,306.24,307.47,310.47,312.06,317.70,339.71,342.60,345.04,349.29,337.61,386.60,382.07,383.72,381.56,385.79,397.34,382.79,372.84,358.98,370.49,357.22,353.81,360.29,387.87,373.97,359.12,363.16,376.78,385.67,L7
2005-05-29 22:09:33+00:00,369.96,396.71,367.84,368.83,362.45,425.18,366.49,376.06,373.28,452.01,371.08,352.33,320.49,455.64,307.97,313.18,317.42,316.50,319.04,340.89,341.80,340.78,346.77,337.84,394.04,390.78,387.56,381.21,383.92,398.05,381.83,373.65,357.11,368.28,354.28,353.25,359.60,392.27,370.39,354.80,358.51,370.71,383.36,L7
2005-07-08 22:07:39+00:00,369.38,398.82,369.87,371.50,369.61,421.02,370.65,381.52,376.81,452.01,373.31,358.27,327.76,453.92,315.39,321.23,325.94,325.43,337.30,346.57,355.02,343.52,353.07,349.11,397.73,395.71,393.06,385.19,380.06,393.98,371.42,367.67,351.75,359.80,350.26,350.07,355.86,395.69,376.65,354.01,359.32,366.20,384.16,L5
2005-09-10 22:08:07+00:00,374.55,391.55,366.44,365.93,363.44,421.85,373.37,383.56,380.34,457.70,377.15,363.00,333.77,459.79,323.80,327.75,330.30,329.62,340.23,333.30,341.00,346.75,357.17,352.72,395.63,396.45,395.32,387.19,381.75,378.01,371.86,367.92,356.58,355.24,350.34,346.08,349.41,395.69,376.65,352.62,362.36,370.59,373.84,L5
2005-10-20 22:09:11+00:00,371.70,387.80,359.85,363.31,365.55,425.67,384.05,390.61,393.54,460.89,381.44,368.46,343.12,460.07,337.63,336.91,336.16,335.62,340.45,338.64,345.27,350.43,356.21,349.56,397.40,397.63,394.46,385.13,378.00,372.74,366.21,363.56,355.11,352.71,348.09,347.30,347.37,376.64,378.40,357.90,365.70,369.22,373.44,L7
2005-11-21 22:09:31+00:00,374.28,387.10,353.06,357.87,357.38,426.59,379.97,385.22,375.13,459.51,379.57,369.73,349.86,461.54,347.71,344.23,342.77,339.26,343.06,338.50,341.04,345.79,352.02,341.68,392.13,391.35,379.03,377.40,378.71,374.08,368.39,362.79,356.61,352.49,350.18,352.87,352.58,356.38,360.37,362.95,371.89,374.81,381.59,L7
2005-12-23 22:09:39+00:00,378.37,385.02,352.14,357.87,350.28,424.11,376.27,374.68,371.10,455.58,370.94,365.38,353.25,457.60,347.98,347.35,345.93,344.12,346.08,341.81,342.56,344.51,349.87,340.67,385.65,386.38,380.63,378.03,377.96,373.86,367.91,361.22,354.87,349.53,349.77,355.69,354.49,354.99,356.91,360.83,368.44,370.53,376.06,L7
2006-01-24 22:09:56+00:00,382.97,387.40,352.14,369.86,350.23,426.88,373.54,373.97,370.59,458.61,368.04,357.81,350.35,459.66,350.11,347.43,344.28,346.43,347.20,344.23,346.71,348.65,352.81,342.14,379.87,380.74,378.62,375.30,376.38,373.84,369.15,362.97,357.36,352.20,351.04,355.93,356.15,355.35,358.03,360.86,368.13,369.50,374.09,L7
2006-02-17 22:10:34+00:00,386.41,387.02,352.14,369.86,360.29,427.23,373.69,373.86,369.60,458.00,366.41,354.05,344.50,460.14,346.32,345.03,342.79,346.56,348.28,345.04,347.83,348.68,352.53,343.37,379.68,380.12,378.06,375.07,375.01,373.38,369.25,362.33,358.00,355.07,354.02,355.72,355.28,354.74,358.06,361.49,369.41,370.05,374.51,L5
2006-06-25 22:12:44+00:00,402.49,391.01,,393.86,380.31,433.47,368.54,383.98,378.85,468.60,373.20,355.01,337.62,467.84,342.38,341.77,342.89,346.39,352.20,351.50,358.37,357.00,357.84,348.77,381.75,375.66,372.91,369.16,369.11,372.41,371.92,364.54,364.27,366.16,362.53,355.77,356.86,354.36,359.79,362.80,371.36,369.11,371.42,L5
2006-08-04 22:09:40+00:00,403.61,385.12,,,410.59,433.30,374.46,390.41,384.00,467.36,377.23,362.17,348.42,469.39,348.45,346.34,342.22,341.36,353.61,349.08,353.46,348.82,351.13,349.52,381.80,376.07,374.14,373.92,368.17,371.07,369.72,359.11,361.23,369.45,368.95,354.68,350.91,352.29,358.18,364.64,375.82,372.81,376.61,L7
2006-09-13 22:13:47+00:00,351.46,366.07,358.26,374.29,375.44,420.09,378.30,389.57,389.46,460.77,385.79,376.29,364.00,464.20,360.99,358.74,345.91,336.84,342.96,325.29,334.21,342.06,345.59,336.43,375.74,367.06,361.52,360.80,357.46,,,,,,,,,,,,,,,L5
2006-09-21 22:09:29+00:00,361.57,376.35,345.44,358.50,364.00,417.80,381.62,387.51,379.86,456.94,379.31,369.83,360.10,460.81,358.78,357.73,344.55,334.15,335.88,331.54,333.47,343.37,347.29,336.38,368.70,359.26,353.87,353.09,353.34,363.12,353.15,346.65,340.31,355.37,351.52,349.58,361.79,385.91,376.90,366.53,351.89,356.03,350.86,L7
2006-10-07 22:09:20+00:00,361.57,378.79,336.64,354.38,357.61,415.54,378.20,383.11,375.27,453.10,373.13,364.88,356.57,459.40,352.02,351.67,342.98,334.16,332.69,331.50,331.71,341.78,347.81,333.92,363.38,354.02,349.14,349.38,351.07,360.17,351.15,345.38,339.82,352.44,346.82,340.53,350.03,377.00,367.30,356.96,343.10,351.87,347.75,L7
2006-10-23 22:09:36+00:00,365.64,378.79,333.14,353.38,362.36,415.54,377.49,380.20,372.43,453.10,369.83,360.98,354.68,456.69,352.81,351.11,342.19,333.14,331.23,332.88,333.02,342.50,348.38,333.42,363.38,354.02,349.14,349.38,351.07,360.17,351.15,345.38,339.82,347.93,345.63,340.97,347.83,371.15,360.71,353.22,344.41,349.96,348.02,L7
2006-10-31 22:14:17+00:00,376.53,378.60,348.41,362.25,369.77,416.86,382.08,383.28,375.29,454.82,372.10,363.16,356.63,457.09,356.27,353.03,343.11,334.67,332.97,335.14,336.31,343.58,350.97,337.22,362.67,356.10,351.86,352.50,354.76,364.06,356.39,350.55,347.36,350.18,349.74,347.00,349.29,365.44,357.94,353.34,349.46,354.53,354.12,L5
2006-11-08 22:09:50+00:00,378.32,376.57,355.20,361.69,372.66,414.52,379.58,381.11,373.72,453.19,370.16,361.15,355.47,454.60,355.91,352.95,342.61,334.23,331.94,334.04,335.73,342.42,348.84,338.16,359.24,353.95,349.67,349.00,352.35,359.99,353.40,346.64,343.97,347.41,348.99,346.82,348.41,359.74,353.15,348.17,346.00,352.15,352.31,L7
2007-02-04 22:14:57+00:00,377.33,379.51,358.78,361.87,372.91,410.49,379.58,381.33,370.79,447.35,365.58,357.53,354.65,449.79,358.39,356.65,346.69,340.12,336.15,339.88,338.68,343.80,348.89,338.08,350.11,349.44,343.78,347.25,351.26,357.97,352.20,346.13,343.65,347.12,348.71,347.00,348.92,359.00,351.65,347.72,346.80,354.16,355.05,L5
2007-07-06 22:10:13+00:00,372.34,394.20,380.24,362.96,374.35,423.98,,409.07,382.82,460.08,377.46,376.73,380.31,461.86,391.11,385.41,380.72,375.95,377.26,367.74,364.07,363.57,365.29,353.82,365.19,360.19,352.11,350.29,345.82,349.89,347.43,344.09,342.35,345.72,347.34,347.90,351.46,355.31,344.18,345.46,350.83,364.21,368.72,L7
2007-08-23 22:09:58+00:00,377.70,395.58,381.00,367.61,398.84,433.86,385.65,379.06,376.10,457.50,381.29,380.62,374.65,455.90,386.92,377.06,368.94,358.57,359.26,358.75,365.48,364.69,375.33,362.28,363.88,360.26,356.69,353.74,352.88,361.39,356.79,342.92,335.49,338.56,340.30,345.37,343.24,341.18,351.24,351.65,347.98,348.89,347.23,L7
