,dates,chi0355-0000,chi0355-0001,chi0355-0002,chi0355-0003,chi0355-0004,chi0355-0005,chi0355-0006,chi0355-0007,chi0355-0008
0,1985-01-25 14:04:27+00:00,214.24391676801952,176.63374974635204,164.5978836129779,160.98648131512005,174.27937495610817,186.27080992887278,180.4512316372533,201.35458194690708,196.56915544019552
1,1986-01-28 14:01:10+00:00,204.12465302423266,172.5455971004141,172.31746460416315,169.4197049290092,163.47789622883786,175.1576866956834,206.42996627574348,188.65940783493988,183.37868482885756
2,1986-03-17 14:00:06+00:00,200.6207087722891,171.12836061577443,177.65977408637724,191.5110186608696,186.9361009602806,199.58985602435217,215.65508937137608,206.4036645493183,196.5177424733793
3,1986-05-04 13:59:02+00:00,198.7411902046165,166.23763390226972,165.01222527544857,,156.1079548986538,157.43656037642913,164.4971389451869,169.67281003447553,173.2674319761012
4,1986-08-15 14:01:53+00:00,194.4475116052546,150.586384733262,153.70786141120212,168.78677447833635,161.9675781871455,160.43553755253217,176.65139912811767,175.5080071940481,165.58000926495657
5,1986-08-31 14:01:16+00:00,185.70470461573802,137.92628005105712,110.9591516689119,116.73344145330137,131.3782553133215,131.71036413866545,138.33273724298374,,112.56365960233511
6,1986-09-16 14:00:46+00:00,186.70084813128042,146.77353005641933,143.59897105676515,158.02160618814472,162.23669389071773,153.40762267616836,161.65862993294516,164.12962361304463,155.24318838753027
7,1986-09-25 13:54:18+00:00,202.3042201840565,154.2454543894478,165.41617604556484,171.14336857989989,171.19765207797056,151.50840359404913,133.9558960560881,117.9039703335509,125.45863723222989
8,1986-10-11 13:53:47+00:00,207.93509225165107,154.21219014868197,142.52988854281796,144.99148719695506,158.536677432118,155.05713439396516,167.42162077193288,177.92961913341574,170.30342266224454
9,1986-10-18 13:59:44+00:00,199.6468612656888,158.5768398074949,154.39108173282136,156.6013003650484,163.6427539724997,172.73064444527904,180.70453154604184,184.85503368581888,178.85261847016088
10,1986-11-03 13:59:10+00:00,209.19057189698216,153.254066262013,155.8058790221227,168.76806602711574,168.00600383094124,174.07748648222415,185.44799162202946,186.046268309242,182.55034376612653
11,1986-11-12 13:52:38+00:00,210.50128039208417,147.54711708495597,160.1027128292766,164.9416797120752,165.96947412189448,170.65947653579667,179.00308794650041,180.15064031268196,169.9198572099146
12,1986-12-14 13:52:49+00:00,199.08851864074904,155.59156187662717,147.92101654135084,170.88096306299815,170.0161422182481,172.91821521216124,177.83213356732406,184.60724432261318,171.6926514180613
13,1986-12-21 13:59:13+00:00,209.6022963836172,152.4200557422949,156.0709850004617,173.49380472824157,181.90105131719503,178.6244586000214,180.9536121222922,192.7126394302596,187.3569214306795
