dates,nzd0028-0000,nzd0028-0001,nzd0028-0002,nzd0028-0003,nzd0028-0004,nzd0028-0005,nzd0028-0006,nzd0028-0007,nzd0028-0008,nzd0028-0009,nzd0028-0010,nzd0028-0011,nzd0028-0012,nzd0028-0013,nzd0028-0014,nzd0028-0015,nzd0028-0016,nzd0028-0017,nzd0028-0018,nzd0028-0019,nzd0028-0020,nzd0028-0021,nzd0028-0022,nzd0028-0023,nzd0028-0024,nzd0028-0025,nzd0028-0026,nzd0028-0027,nzd0028-0028,nzd0028-0029,nzd0028-0030,nzd0028-0031,nzd0028-0032,nzd0028-0033,nzd0028-0034,nzd0028-0035,nzd0028-0036,nzd0028-0037,satname
2001-06-03 22:07:16+00:00,406.94,416.55,413.44,427.26,421.50,421.88,426.61,432.50,427.43,433.73,433.81,428.53,425.81,419.43,419.61,422.44,421.54,420.87,403.69,410.70,414.80,413.17,415.12,420.25,420.70,414.33,409.27,410.63,407.96,413.58,415.64,415.70,423.88,428.82,417.96,409.68,404.37,412.22,L7
2001-09-07 22:06:11+00:00,401.65,410.84,408.94,422.00,416.76,419.19,423.48,425.88,420.94,421.24,423.10,418.78,417.75,413.06,411.28,419.31,411.65,396.23,402.41,404.44,416.76,417.28,414.22,419.94,420.21,415.87,409.87,415.63,411.76,417.55,413.58,416.95,421.48,428.82,417.96,398.85,396.29,404.77,L7
2001-09-23 22:06:03+00:00,400.19,412.39,409.38,421.61,417.32,419.00,424.30,425.66,422.38,426.18,428.54,427.02,422.00,418.74,414.80,420.91,417.36,396.23,412.24,411.90,419.69,421.29,419.95,422.55,423.28,420.62,415.42,416.13,414.76,421.83,417.48,420.73,426.37,431.60,420.25,404.45,402.00,408.29,L7
2001-12-12 22:06:14+00:00,394.64,410.76,408.26,419.67,417.40,416.48,424.62,424.15,422.63,423.73,428.26,427.39,425.53,424.03,419.58,423.94,422.73,382.05,420.40,418.00,417.96,420.66,420.57,420.30,422.74,417.46,418.49,418.88,418.15,425.95,418.41,423.25,427.62,434.38,422.54,401.83,400.81,406.32,L7
2002-01-29 22:06:21+00:00,394.32,408.68,408.44,418.47,416.79,414.04,422.76,422.65,421.88,422.98,426.26,425.16,424.47,419.22,416.81,420.45,412.51,372.81,420.40,413.92,416.13,417.98,418.54,416.14,419.13,416.68,415.57,412.61,414.23,421.21,414.55,419.96,425.65,427.19,416.54,400.80,401.23,405.19,L7
2002-04-03 22:06:21+00:00,396.12,409.32,412.70,423.13,419.07,415.40,423.59,426.41,426.47,424.35,425.92,422.94,425.46,417.24,415.86,422.05,409.85,363.57,428.63,415.93,416.61,419.75,419.74,414.25,416.18,413.99,417.83,409.29,412.74,420.97,415.88,420.03,428.51,427.38,417.87,408.81,409.00,415.03,L7
2002-07-24 22:05:50+00:00,394.64,407.08,411.49,421.12,415.11,412.70,420.21,426.26,426.14,428.94,427.93,426.19,420.30,411.57,411.44,417.67,405.72,370.27,428.63,415.93,419.76,422.86,423.63,415.48,416.48,418.57,417.83,409.29,412.74,420.97,415.88,413.41,422.18,427.38,417.87,408.81,409.00,415.03,L7
2002-10-28 22:05:22+00:00,390.08,405.78,409.74,423.76,413.52,418.36,421.95,429.19,427.89,435.07,432.31,434.08,421.80,413.56,413.35,417.61,412.36,400.50,416.64,423.30,423.30,429.72,430.90,426.95,426.90,423.06,425.00,419.76,417.31,429.81,426.97,418.36,423.95,445.06,439.83,418.95,417.74,428.95,L7
2002-11-13 22:05:30+00:00,396.33,412.30,415.51,429.03,421.37,425.19,429.23,434.14,432.55,438.61,438.69,438.75,426.90,421.21,419.82,422.42,419.65,408.47,419.76,426.96,424.75,429.64,429.01,428.94,433.24,425.66,423.60,422.10,420.83,427.13,427.56,422.83,425.96,441.60,435.91,418.67,422.34,432.34,L7
2003-01-16 22:06:02+00:00,398.98,413.07,416.57,428.05,423.06,424.86,431.10,434.03,433.28,434.60,435.54,438.75,426.90,421.21,419.82,422.42,419.65,408.47,419.76,426.96,424.75,429.64,429.01,428.94,429.10,423.02,420.79,419.38,417.72,422.95,423.98,421.50,424.67,438.15,431.90,418.06,419.39,430.13,L7
2003-04-06 22:06:21+00:00,403.41,420.13,424.47,433.93,431.72,431.92,437.14,437.54,439.35,433.94,435.61,437.96,433.81,429.37,426.60,428.00,431.25,426.09,423.72,424.54,424.76,426.44,427.47,423.15,426.28,421.06,418.90,418.05,417.25,420.96,422.55,426.58,429.83,436.47,429.20,418.06,419.39,426.83,L7
2003-04-22 22:06:19+00:00,403.90,420.23,422.91,432.64,429.89,430.60,435.91,437.96,439.30,434.73,435.53,436.45,431.76,428.13,424.66,427.97,430.83,426.78,420.52,424.35,424.41,426.57,429.00,424.76,426.39,421.28,419.39,417.89,417.19,422.85,423.34,426.58,431.09,436.20,429.45,418.43,419.03,427.20,L7
2003-05-08 22:06:20+00:00,405.48,421.09,422.72,429.81,429.12,429.19,435.74,438.13,438.80,434.65,435.52,435.36,429.40,426.18,422.48,427.43,428.96,427.14,417.79,423.99,424.00,425.52,426.32,424.12,425.38,420.93,418.48,417.12,418.02,423.35,423.47,423.52,429.11,433.68,426.99,418.07,418.91,426.80,L7
2003-05-24 22:06:17+00:00,405.38,420.01,421.94,427.36,425.73,426.22,431.96,435.73,436.23,431.87,432.20,430.15,424.23,420.52,415.76,423.37,425.32,424.77,410.82,421.15,421.01,423.12,425.20,422.50,421.91,419.02,417.22,415.76,416.45,422.75,421.11,421.71,428.38,432.12,425.92,416.44,414.89,423.97,L7
2003-12-26 21:56:18+00:00,415.31,415.66,415.59,430.18,429.77,429.24,436.13,437.16,434.23,433.19,437.62,438.26,436.30,432.27,429.43,433.42,438.11,433.87,434.20,416.63,428.85,424.82,431.34,424.23,425.47,427.43,431.23,421.17,426.18,433.80,430.92,431.94,443.95,444.02,432.47,425.01,413.79,415.13,L5
2004-01-19 22:06:35+00:00,412.16,413.84,418.21,432.63,430.27,429.62,436.74,437.57,433.62,431.26,434.01,432.67,432.97,429.27,426.69,430.16,431.56,425.68,424.56,418.96,428.55,424.82,431.34,424.23,425.47,427.43,431.23,421.17,426.18,433.80,424.49,427.10,436.75,437.86,430.29,420.78,418.15,421.02,L7
2004-03-23 22:06:52+00:00,407.92,412.38,415.43,430.01,424.13,423.50,433.97,435.24,431.06,428.91,431.77,431.14,431.69,428.86,426.39,429.35,429.61,424.35,424.56,416.04,427.12,424.82,428.30,418.62,423.07,423.53,424.40,415.46,423.31,427.91,426.37,426.59,434.62,440.82,430.29,420.78,418.15,421.02,L7
2004-04-08 22:06:49+00:00,407.92,412.38,415.43,430.01,424.13,423.50,433.97,435.24,431.06,428.91,431.77,431.14,431.69,428.86,426.39,429.35,429.61,424.35,424.56,416.04,426.51,422.44,425.85,416.04,422.20,421.75,421.91,411.12,421.43,425.28,424.95,425.60,433.07,439.02,426.62,419.69,417.08,419.56,L7
2004-05-18 21:58:14+00:00,403.83,408.44,411.04,424.64,420.36,419.55,430.29,431.46,428.13,426.66,429.72,428.82,428.59,425.99,422.56,426.06,425.85,419.57,416.27,414.00,422.42,418.54,421.99,415.31,419.58,419.08,417.62,410.11,417.99,421.87,422.10,423.54,430.34,437.03,425.06,418.45,416.29,418.69,L5
2004-06-11 22:06:38+00:00,401.91,406.34,408.07,422.51,418.22,417.35,427.90,429.79,427.22,425.64,428.73,428.03,426.77,424.37,420.72,424.11,424.00,418.08,415.03,414.52,421.30,419.78,421.71,417.34,419.94,420.05,416.89,410.11,417.99,421.87,422.10,423.54,430.34,437.03,425.06,417.05,415.03,419.11,L7
2004-07-14 21:53:43+00:00,398.56,404.01,406.19,420.59,415.33,414.38,425.84,427.94,425.47,423.75,426.50,425.47,424.39,422.39,418.54,421.78,420.47,414.13,408.65,414.00,419.79,418.10,419.31,415.61,418.56,416.31,411.94,408.24,414.60,418.63,420.12,422.68,426.94,435.29,422.59,415.06,415.34,420.11,L5
2004-07-29 22:06:27+00:00,395.08,401.34,401.31,415.75,410.19,409.17,419.08,420.18,419.29,416.63,419.88,419.36,417.97,415.23,411.98,415.01,413.30,404.65,402.67,409.88,414.97,416.20,417.71,416.29,417.47,415.13,410.67,407.85,412.42,417.10,418.81,420.50,424.28,433.50,419.38,412.89,411.43,418.06,L7
2004-08-06 22:00:22+00:00,390.42,396.56,397.31,409.30,404.19,403.54,414.92,415.33,416.28,413.84,416.38,415.87,415.61,411.56,408.53,411.07,409.35,398.69,398.31,407.28,411.81,413.83,415.63,413.64,414.86,413.53,409.41,405.97,410.06,414.42,415.95,418.76,421.32,429.27,415.35,409.61,408.11,414.07,L5
2004-08-30 22:06:20+00:00,390.91,396.28,398.10,410.58,404.68,403.84,416.31,416.69,417.06,414.57,417.31,417.21,416.80,412.64,409.86,412.46,410.41,400.29,400.03,408.25,413.62,414.72,416.66,415.39,415.90,414.35,410.84,407.53,411.03,414.43,415.95,418.76,421.32,429.27,415.35,409.61,408.11,415.32,L7
2004-11-02 22:06:28+00:00,388.78,392.98,395.16,407.03,402.89,401.98,413.88,413.92,415.29,412.64,415.32,415.04,414.34,409.56,406.68,409.41,410.15,401.17,404.65,411.09,411.87,413.65,414.08,416.76,414.04,412.82,408.69,408.10,407.81,411.80,411.22,416.08,415.94,421.98,414.04,410.27,408.91,417.08,L7
2004-11-18 22:06:34+00:00,386.50,390.96,395.03,408.62,404.64,403.94,414.26,414.04,415.55,412.42,415.66,415.72,414.93,410.13,407.78,409.78,410.64,405.46,405.64,411.74,413.03,414.38,415.00,417.67,414.61,413.17,409.49,408.35,407.85,411.84,411.39,416.35,418.81,422.70,414.82,410.50,409.20,417.91,L7
2005-01-13 22:03:41+00:00,385.91,392.00,397.94,408.78,405.24,404.58,414.52,413.51,415.27,412.63,415.27,415.17,415.90,409.58,409.13,410.76,411.66,405.98,408.44,412.57,414.62,413.35,415.66,414.42,414.32,414.09,412.87,408.57,408.91,412.81,411.40,416.07,423.52,427.65,418.35,412.88,412.26,418.09,L5
2005-01-21 22:06:59+00:00,385.91,392.00,397.94,408.78,405.24,404.58,414.88,413.83,415.12,412.72,415.76,415.17,415.90,409.58,409.13,410.76,411.66,405.98,408.44,412.57,414.62,413.35,415.66,414.42,415.21,413.83,413.08,409.25,409.22,413.38,413.00,416.51,424.60,427.98,419.66,413.18,412.68,418.61,L7
2005-02-22 22:07:14+00:00,389.07,395.25,402.15,415.06,411.58,407.89,420.03,419.72,418.53,417.19,421.39,421.17,422.01,416.89,416.52,418.40,419.00,418.77,420.25,420.38,423.35,418.44,421.58,419.01,420.11,418.14,419.54,414.57,414.81,418.94,421.06,421.37,432.20,434.67,426.06,420.30,418.60,422.69,L7
2005-04-03 22:04:40+00:00,394.92,403.06,408.51,421.08,420.46,415.24,424.23,423.95,423.33,421.98,426.19,426.12,427.06,422.55,421.21,422.76,423.19,423.93,427.76,426.61,426.45,425.35,425.48,422.61,424.06,421.88,421.86,419.03,419.29,424.60,425.16,426.16,435.05,438.80,430.57,424.04,424.39,428.71,L5
2005-04-19 22:04:43+00:00,400.06,407.83,411.54,425.11,424.00,418.47,426.84,427.26,426.35,425.27,429.23,429.43,429.58,425.47,423.99,425.30,425.36,425.68,429.58,429.13,429.16,429.17,428.55,427.05,428.17,425.08,424.07,422.04,423.15,427.36,428.20,428.95,437.40,441.45,433.63,426.27,428.27,433.12,L5
2005-05-05 22:04:49+00:00,398.60,406.50,409.98,423.53,421.67,417.73,426.29,428.11,425.77,424.25,427.71,427.06,426.62,423.90,423.60,425.51,424.76,423.92,426.93,427.94,428.83,427.96,425.89,424.91,426.89,423.87,423.16,422.42,423.46,427.23,427.28,427.13,435.32,439.38,431.59,425.27,428.07,433.77,L5
2005-06-06 22:05:05+00:00,402.25,408.49,411.28,423.93,421.67,417.93,426.96,428.84,427.32,425.48,427.95,427.40,426.59,423.45,423.20,425.46,424.90,421.98,424.73,426.42,426.89,426.59,424.60,424.12,425.82,423.96,422.10,421.32,422.34,427.09,426.79,427.28,436.16,439.50,431.08,425.39,428.12,434.40,L5
2005-06-14 22:07:02+00:00,398.82,406.20,408.03,420.68,417.17,415.50,425.46,427.45,425.58,424.40,426.73,426.55,425.27,422.15,421.13,423.42,422.57,420.20,423.58,424.64,425.31,424.82,423.51,423.57,425.01,422.46,421.45,420.27,421.41,426.07,426.01,426.62,436.16,439.50,431.08,425.39,428.12,434.40,L7
2005-06-30 22:06:59+00:00,398.24,404.93,406.22,419.89,415.92,415.53,425.10,427.89,425.58,424.40,426.73,426.55,425.27,422.15,421.13,423.42,422.57,420.20,423.58,423.03,423.68,424.36,422.97,423.27,425.01,422.46,421.45,420.27,421.41,426.07,426.01,426.62,436.16,439.50,431.08,425.39,428.12,434.40,L7
2005-07-08 22:05:15+00:00,397.36,404.10,405.24,418.02,414.32,415.53,425.10,427.89,425.58,424.40,426.73,426.55,425.27,422.15,421.13,423.42,422.57,420.20,423.58,423.03,422.99,424.14,422.62,421.59,423.53,421.64,421.45,420.27,420.51,425.50,424.82,424.98,434.56,438.48,430.26,424.12,425.48,431.21,L5
2005-07-24 22:05:27+00:00,398.14,403.19,403.13,416.73,413.12,414.09,425.16,429.49,426.23,425.67,427.32,426.35,423.74,422.48,419.08,423.16,421.08,416.42,421.87,421.82,421.28,423.58,421.86,421.72,423.74,421.41,420.87,420.40,421.50,426.15,426.17,425.33,433.02,437.09,429.11,422.96,425.04,430.78,L5
2005-08-25 22:05:41+00:00,395.53,401.06,401.08,414.63,410.94,413.50,423.37,428.80,425.91,425.66,426.62,427.27,422.17,422.09,418.02,422.21,419.70,413.74,418.96,420.01,420.33,422.64,420.67,420.35,422.86,420.40,418.58,419.27,420.68,424.91,425.07,424.74,431.93,435.91,427.70,420.54,422.97,428.45,L5
2005-09-02 22:06:46+00:00,395.53,401.06,401.08,414.63,410.94,413.50,423.37,428.80,425.91,425.66,425.06,426.62,421.92,421.22,417.12,421.02,418.67,412.76,418.33,419.51,420.16,422.34,420.81,420.55,422.47,419.76,418.66,418.34,419.71,424.10,424.66,423.96,431.81,435.39,427.72,420.04,422.36,428.21,L7
2005-09-10 22:05:43+00:00,395.53,401.06,401.08,413.14,408.99,410.51,420.40,425.74,423.90,422.56,422.91,424.35,420.07,418.75,415.00,419.09,417.31,410.03,416.21,417.76,418.59,420.74,419.28,418.53,421.26,418.16,416.46,415.68,417.46,421.74,422.10,421.78,429.31,432.85,425.75,416.07,417.87,424.33,L5
2005-09-26 22:05:42+00:00,394.72,401.01,400.70,412.37,408.41,410.14,420.24,425.26,423.81,422.56,422.84,423.88,419.67,418.14,414.31,418.40,416.67,408.67,415.51,417.15,418.12,420.49,419.27,418.70,421.26,417.75,416.15,415.63,417.42,421.40,421.95,422.04,429.14,432.33,425.34,415.33,417.20,423.87,L5
2006-01-08 22:07:25+00:00,382.74,393.13,390.96,401.65,402.14,397.07,412.24,416.71,418.49,416.87,417.03,418.84,414.62,412.84,408.43,413.87,411.98,398.96,409.87,411.39,413.13,416.21,416.38,415.23,418.95,413.74,411.54,409.42,413.22,415.85,418.59,419.54,425.46,428.01,421.62,409.29,411.01,416.67,L7
2006-02-09 22:07:38+00:00,383.46,391.68,391.76,401.90,402.07,398.01,412.98,415.75,418.77,416.54,417.48,418.78,415.11,411.97,408.87,412.83,412.26,401.01,409.18,411.45,414.10,416.59,416.37,415.58,419.32,414.01,411.15,410.05,412.37,414.96,417.45,418.92,426.37,428.71,423.06,410.57,411.03,418.85,L7
2006-02-17 22:08:11+00:00,386.23,393.66,393.04,403.50,403.17,399.83,413.62,417.30,419.94,418.27,418.84,420.87,416.58,413.79,410.78,414.95,414.59,405.49,411.31,413.75,414.98,416.85,417.38,416.18,419.47,415.17,412.16,410.59,412.86,416.43,418.96,420.31,428.22,430.33,423.82,412.35,412.58,419.88,L5
2006-03-13 22:07:41+00:00,388.21,396.30,395.69,407.38,406.94,406.50,419.29,422.04,423.25,423.34,423.73,424.71,421.00,417.74,415.01,419.66,419.03,415.05,418.02,419.68,418.82,422.79,423.42,423.30,424.94,421.36,415.57,414.64,416.94,421.10,423.90,425.52,432.39,435.05,427.02,418.86,418.97,426.72,L7
2006-04-30 22:07:38+00:00,388.21,394.89,395.16,408.28,408.03,406.38,419.43,422.31,423.30,423.55,424.10,425.98,422.25,417.97,415.26,421.28,420.96,420.78,418.72,419.73,420.29,422.39,422.97,419.57,423.00,422.36,415.43,412.78,417.27,420.93,423.19,425.12,432.19,437.03,426.64,419.26,419.62,425.79,L7
2006-05-08 22:09:38+00:00,387.16,393.00,393.66,405.32,406.74,404.73,418.74,421.16,422.03,422.18,422.96,424.53,421.18,416.82,414.50,420.80,420.29,413.63,410.16,415.88,416.08,419.94,418.82,417.91,420.54,419.17,414.12,412.40,415.88,420.14,422.00,424.29,430.51,435.95,426.66,418.63,418.31,424.46,L5
2006-05-16 22:07:40+00:00,387.95,393.92,396.00,405.33,407.48,404.59,419.63,422.12,422.20,422.23,423.61,424.81,423.03,418.09,415.90,421.80,420.68,415.48,410.81,417.49,418.38,420.41,419.10,419.63,421.26,419.66,414.76,412.95,416.11,420.87,423.19,425.35,430.51,435.95,426.66,418.63,418.31,424.46,L7
2006-06-25 22:10:20+00:00,386.27,392.92,394.21,404.61,405.90,404.36,418.11,421.19,421.18,421.26,422.39,424.29,422.20,417.74,414.72,420.93,419.29,413.21,409.56,415.79,417.85,419.91,417.87,418.40,419.70,417.88,413.78,412.72,415.62,420.36,422.13,423.97,429.71,434.60,425.80,418.22,417.88,424.18,L5
2006-07-03 22:07:28+00:00,384.34,391.10,392.10,402.18,403.29,401.84,416.34,419.65,419.23,419.24,420.68,422.06,420.21,416.32,413.05,419.31,417.97,410.76,408.05,412.96,416.57,418.85,417.16,417.65,419.17,416.45,413.32,411.91,414.75,418.89,421.44,422.82,429.57,433.93,425.80,418.22,417.88,424.18,L7
2006-07-19 22:07:20+00:00,384.34,391.10,392.10,402.18,400.80,401.84,414.54,418.51,417.43,418.03,419.64,421.70,419.54,414.37,411.87,414.11,413.60,409.07,405.58,411.32,415.32,416.57,415.24,415.56,416.81,414.28,412.24,410.79,412.85,417.75,420.33,421.24,428.50,432.34,423.95,416.16,415.47,422.18,L7
2006-07-27 22:10:47+00:00,384.84,393.35,393.91,404.14,400.94,403.03,414.91,418.80,417.92,418.66,419.72,422.32,420.06,415.08,412.68,414.94,414.66,410.50,407.40,411.98,416.52,416.99,415.24,415.56,416.81,414.28,412.24,410.54,413.23,418.26,420.94,421.81,429.84,433.33,424.86,416.97,417.18,423.38,L5
2006-09-05 22:07:11+00:00,381.69,391.55,392.69,402.61,398.90,401.74,414.25,417.06,415.73,416.40,417.32,418.74,418.28,412.92,410.69,412.72,412.15,406.32,405.21,409.80,415.12,416.78,413.19,415.81,415.96,412.74,410.99,409.88,412.46,417.34,419.49,420.97,428.54,433.13,424.30,416.46,417.26,422.92,L7
2006-09-13 22:11:23+00:00,380.85,391.24,392.46,401.28,399.50,400.37,413.90,416.42,415.10,415.52,416.17,417.58,418.11,412.49,410.42,412.51,412.28,406.75,407.28,411.54,415.93,417.31,414.29,416.51,416.61,412.94,411.58,410.18,413.10,418.33,419.85,421.76,429.36,434.36,426.39,417.31,418.74,425.10,L5
2006-09-21 22:07:05+00:00,380.50,390.60,392.07,401.71,399.49,400.15,413.58,416.47,414.76,415.01,415.77,417.22,417.53,412.38,410.26,412.63,412.19,406.60,407.41,411.79,416.09,417.22,414.41,416.45,416.94,412.66,411.74,410.70,413.09,418.29,420.15,421.55,429.83,434.10,427.36,418.77,418.74,425.10,L7
2006-12-02 22:12:34+00:00,376.81,390.16,391.48,403.60,401.03,404.53,416.30,419.47,416.69,414.94,414.17,415.97,415.93,411.58,409.07,409.96,410.08,406.63,410.28,412.41,416.98,419.05,415.86,418.66,419.45,412.96,412.28,412.47,414.46,419.59,421.82,423.33,433.49,434.74,430.52,423.17,423.25,431.96,L5
2006-12-10 22:07:44+00:00,377.88,390.19,392.47,404.86,402.65,405.67,417.22,420.10,417.56,415.37,414.17,415.97,415.93,411.58,409.07,409.96,410.08,406.63,410.28,412.41,416.98,419.05,415.86,418.66,420.01,413.85,412.84,413.21,415.15,421.81,422.89,423.66,433.49,434.74,430.52,423.17,423.25,431.96,L7
2006-12-11 22:06:28+00:00,378.32,394.21,397.19,409.96,408.36,412.17,423.55,420.10,423.96,421.91,421.43,422.84,415.93,411.58,409.07,409.96,410.08,416.01,416.09,420.06,424.43,426.25,424.53,427.62,427.44,422.06,420.67,420.18,422.49,429.23,430.01,423.66,441.92,444.74,430.52,433.95,423.25,431.96,L5
2007-01-03 22:12:49+00:00,378.44,398.39,402.84,416.29,415.36,420.63,431.63,428.24,430.24,428.12,427.48,428.55,421.05,415.89,416.13,415.04,415.70,425.71,424.28,429.02,431.14,432.60,432.80,436.49,434.92,430.15,428.40,426.31,428.89,438.18,438.30,426.88,449.38,454.41,438.14,439.74,431.24,440.77,L5
2007-02-13 22:06:23+00:00,378.91,397.17,401.76,415.35,416.23,420.31,431.95,429.48,431.51,428.85,428.68,428.86,420.52,417.20,415.52,420.51,419.90,425.02,424.42,430.25,430.78,433.33,431.72,435.07,434.32,429.35,427.62,428.11,429.66,438.89,438.80,426.25,448.25,453.39,437.30,439.48,429.86,439.64,L5
2007-04-01 22:08:07+00:00,380.79,402.04,406.84,420.08,421.02,427.81,437.70,436.46,439.69,435.34,436.53,437.39,425.02,422.36,422.10,428.38,427.28,434.54,431.27,436.05,437.64,439.73,439.06,441.84,440.03,436.01,433.17,433.38,435.95,445.86,445.69,428.81,455.56,461.46,439.93,446.99,431.54,439.66,L7
2007-07-22 22:07:45+00:00,387.75,398.44,397.83,406.72,402.48,404.63,414.36,411.94,413.90,411.66,409.65,412.43,413.14,408.72,408.33,417.71,411.73,416.51,418.04,417.44,419.18,421.06,420.79,423.13,423.51,419.54,417.46,416.33,416.49,424.65,424.94,422.15,432.68,433.99,425.56,417.83,416.23,425.49,L7
2007-08-07 22:07:40+00:00,382.16,392.39,397.82,404.74,396.51,401.54,413.07,411.37,412.87,409.85,407.31,407.32,409.44,408.50,407.24,414.20,411.73,416.51,416.90,418.88,419.71,420.97,420.32,421.80,421.72,416.59,417.00,416.33,416.49,424.65,424.94,422.15,432.68,433.99,425.56,414.96,412.37,423.94,L7
2007-10-02 22:10:31+00:00,367.58,381.43,390.29,400.57,389.07,396.88,406.88,410.81,411.40,408.82,405.99,406.06,405.55,407.83,405.58,412.21,401.73,414.62,412.30,414.98,414.94,415.70,414.64,414.90,415.27,409.92,410.41,405.48,408.91,415.01,416.84,417.69,426.76,429.49,419.63,411.72,408.34,419.55,L5
2007-11-20 22:01:34+00:00,367.58,381.43,390.29,400.57,389.07,396.88,406.88,410.81,411.40,408.82,405.99,406.06,405.55,407.83,405.58,412.21,401.73,414.62,412.30,414.98,414.94,415.70,414.64,414.90,415.27,409.92,410.41,405.48,408.91,415.01,416.84,428.45,431.23,429.49,419.63,411.72,408.34,419.55,L7
2007-11-27 22:07:48+00:00,372.70,386.61,391.32,401.46,393.25,398.85,407.22,411.30,413.94,411.74,408.95,409.31,407.74,408.21,407.49,412.48,401.73,414.62,413.07,413.78,415.74,416.35,414.64,414.90,415.27,409.92,410.41,405.48,408.91,415.01,416.84,426.56,430.51,429.80,419.55,410.76,410.09,417.25,L7
