,dates,jap0183-0000,jap0183-0001,jap0183-0002,jap0183-0003,jap0183-0004,jap0183-0005,jap0183-0006,jap0183-0007,jap0183-0008,jap0183-0009,jap0183-0010,jap0183-0011,jap0183-0012,jap0183-0013,jap0183-0014,jap0183-0015,jap0183-0016,jap0183-0017,jap0183-0018,jap0183-0019,jap0183-0020,jap0183-0021,jap0183-0022,jap0183-0023,jap0183-0024,jap0183-0025,jap0183-0026,jap0183-0027,jap0183-0028,jap0183-0029,jap0183-0030,jap0183-0031,jap0183-0032,jap0183-0033,jap0183-0034,jap0183-0035,jap0183-0036
0,1984-07-31 00:45:29+00:00,142.18244114997697,144.40797235205216,141.14532330802172,135.59219069324618,133.25088165470913,136.34629911968935,141.33694864386777,144.0671356194736,148.0919882015478,145.75921719485052,151.2496058567186,152.8026864307346,154.98317045160934,158.32258555757215,163.76422046035785,169.16743929733227,160.83020252769856,153.10792695463002,161.30843783309376,155.004198904231,149.80693724422943,146.6922518751809,143.6892378018698,145.57425709911345,138.0289771876819,144.5909528247017,152.54898556819865,153.37063704586683,156.89122154424334,157.1509728188021,150.39444898031437,152.87931779242234,150.49161101270587,154.46821853483326,145.96108840818277,138.42034152756733,138.16827504962257
1,1984-08-16 00:46:00+00:00,135.60818556499137,147.99502081569685,151.32861669173852,144.6911708854802,143.06745790987242,140.46240823046892,143.42208392393437,144.01853200129378,148.2562273288719,153.09023830139415,159.1098745141605,160.0896564555904,161.21123868232488,168.5452020831229,167.13947715104825,173.55986506547012,168.24133662450038,163.82226198168922,167.57702158730342,165.84199652108734,155.46955438735236,159.71307105890597,149.4218516432484,151.34572158115495,148.13797488901162,152.1902420641608,160.35532195950742,160.25057825306246,167.10182423245797,169.0384549353084,163.53198382832193,159.79636869975425,160.06320489397,163.69140749412978,159.87427432912,142.45366975315156,152.3977176783125
2,1984-09-17 00:46:20+00:00,150.45979084605176,146.26769530858653,133.9552312921893,137.24194011682746,141.77994508292022,157.3952451982698,155.0870759166312,151.46411776681813,152.3722234005624,,161.07355198204002,155.7473449379622,158.4923436294026,164.6692414394984,163.4850843433829,173.48222993799237,,149.81284264028642,164.95810300341674,170.6499895943973,159.14532922613898,159.62163517856777,155.36258720392024,157.4242289999679,150.87491353542592,149.75803093681867,156.0245418736334,159.78683449064349,159.16812725166142,160.13843185851653,156.10821980447926,150.47308902885212,150.21400219633995,147.81873278037133,148.04671914149176,135.83905680172944,150.4615568485146
3,1984-10-26 00:52:01+00:00,148.0836721778528,135.44681236194722,140.7094416414056,139.02883005075728,136.98071471675817,143.26291730253206,150.10045905538087,152.1941937975284,158.49036367286584,161.24705277776846,165.11196341206593,161.9081251116679,163.58438963081667,163.81369604481156,162.78882181207356,167.7826369361453,157.0183898120563,144.7003649376304,163.5531757136397,164.53939724405348,161.882015380021,156.94012559704979,156.26720964755742,158.23688983948642,155.08109276587143,147.59656374324996,144.6964893465353,145.95182019890956,151.53843978407917,156.65963727623625,153.2760995087892,144.7431240795571,142.10741495323464,144.7951835084503,140.95805957570397,132.4934949841202,143.83371342535145
4,1984-11-04 00:46:10+00:00,147.42525890240645,144.98730758849163,146.04282321451205,146.79445320757267,158.3964177586777,155.4568006671486,157.83080655636726,162.80223622025918,169.533658734976,168.76631842097476,165.0232256430985,167.9481750127637,170.51223182508525,171.20139600134232,176.16502759865486,173.76049790377456,169.20825550387315,147.2230981901969,159.19063227519626,162.5569805809699,160.68146841807558,159.31102784604505,157.76778446137772,157.40129520717076,157.54962804285398,156.52054434690072,157.47810134795935,161.36103574446827,163.5365471410897,168.4906765744183,166.12834692326345,163.95658698286258,154.88081221528606,154.18412850535344,149.3138874771895,142.44858783759997,157.53270589182742
5,1984-12-13 00:52:04+00:00,148.09860287605142,147.53344847684934,149.62687138468192,145.19051156370725,149.47775951279323,155.62843035602077,159.59501855261135,161.77216948661388,164.3396487779401,171.78641648935925,168.05883350905282,165.1566161778715,161.0029492014174,159.57317093130592,154.66220013821842,162.55396114794422,158.7326445505367,152.84899738679246,134.24400920385298,158.8912833868673,161.0169675577941,159.67274720196968,154.52686710744175,152.94681627516795,149.1613356113581,149.75780068459804,148.27046193126728,149.42825922535616,156.82265596250758,157.8632678126352,157.12875696509147,154.7712755962483,154.24350931663415,157.2277840482694,147.4352485070834,136.85177246481805,147.11368444720398
6,1985-01-07 00:46:30+00:00,154.48416626951018,152.2185227668491,149.43542425910329,150.8040149393621,160.37608922831913,160.43894788819085,164.73416872600134,163.50611257765584,168.5771057626064,173.15496914107845,169.25904309229864,167.7195341900245,167.73589479278837,167.13434796453464,173.12569107783568,178.50201469443508,171.70398884613945,157.37180838091226,122.12447125896455,174.6397469822736,167.11146339433762,166.6613876048568,166.09994843379593,165.94686919510823,163.28697274523924,161.23385047964788,165.45514970276113,168.99419519338693,172.3092711198833,173.0049428662961,170.1332290825901,166.96090897588488,170.8715296979923,168.3302243346277,161.6775190724006,155.49754573962093,168.25107721687834
7,1985-01-14 00:52:20+00:00,145.13350100368478,142.48935180149243,146.2027878797462,140.97658398593452,142.27755423374944,148.32360253451785,158.87485382926548,156.5232691892827,159.06126216351512,159.98947044170876,163.83786510683308,159.85808855458419,162.90770287457238,166.693192725075,166.58951032525317,173.02892435472506,174.63280905032389,161.90632132941116,145.57635337628332,167.82957681845105,171.24949946763024,166.26436191505496,162.57793668014378,161.70331410862946,165.9281674378298,162.25253414843715,164.06630048597842,169.5504153042395,169.99450208091662,170.4202862975104,155.4266470182225,159.89800569686636,159.2676035696382,159.27553157121923,163.70892924449763,152.49387530767427,167.7139911032689
8,1985-02-15 00:52:26+00:00,142.30332811184599,147.03787490459726,146.95226959031396,142.19713394240503,139.794511189656,139.91314021375362,148.37504626509346,149.89706071036102,151.40642231322312,150.92006633646253,148.20671963182812,148.3036523403178,152.32013063176356,149.45910322900448,159.75937755702523,162.9407468338161,159.87363122554802,148.1019372757769,155.3260603983885,169.55931513838905,157.33406952060466,156.9340882309117,158.0086149786283,154.78767041938423,156.55429818645524,158.30262966239118,163.31553051308302,155.05406429930073,160.4316608477403,162.7818330885775,167.1361225166056,163.2255418543484,161.65878582769952,159.04838234974616,157.04633485287766,137.95193310468144,149.14034029794078
9,1985-07-09 00:51:58+00:00,133.3703366632477,134.21862689086544,138.5561278333375,143.4964159365132,144.88038914872965,144.31217317499585,151.55346996627185,153.58550544329694,154.99801107241748,152.99051541818935,152.05305331792056,148.8911890973942,150.46175702935687,148.07800965367483,150.08575981721359,152.5395861387536,156.60510334199532,112.80678581841029,149.4930346517266,153.39712826148642,150.1967629430969,148.677958788102,144.51854131651422,136.9042019793248,146.3205675457558,146.6817480699084,147.61717461466628,149.04762295828203,154.23232242736026,153.7616386187729,145.85141235828962,140.17815265037382,138.8812302523511,137.60577216266913,139.71000956716458,135.01295029817734,147.15813790124176
