,dates,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0063,nzd0239-0064,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0072,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0076,nzd0239-0077,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0116,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0122,nzd0239-0123,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0138,nzd0239-0139,nzd0239-0140
0,1999-08-12 21:52:44+00:00,84.18573660590971,79.12681598264875,82.11086168580886,101.18076782209678,114.12883005502434,141.63041485576386,148.93800051628264,146.41066637288642,145.33311383315728,139.48188777237831,147.10237543091682,146.1260708572941,149.53785405766695,149.80934838009438,157.82449320044955,150.39323343392846,150.45135545582264,149.15750758924992,143.37337819082936,138.55618760486993,126.86173112934732,129.08608758298723,127.39783206615793,129.25255546980088,129.34501689274072,128.72746353217778,132.25828929244506,129.58347816815052,132.8087046964649,128.6937428873383,133.7504927101328,130.20841465508357,131.82574596697555,133.74680779025357,140.07716155612334,138.58663993889127,142.4209709172046,145.72539338290542,146.79737976349372,145.17080808155316,141.02115919672661,140.25961613240077,136.6419107381078,120.65251618361542,118.37418216434958,129.28158891622053,133.92314642198787,135.16964315418164,138.12002605601356,139.74077415948855,140.73455751179347,142.47168483121,143.9210982476212,141.28691181481517,148.16174049197105,150.24898081212592,152.22339778641486,151.22435529211904,163.4759323673615,161.62215286724256,160.7909470484668,164.24667088107662,173.99252391881424,174.82246369947774,174.6626008195368,176.54895039276795,170.40442109484573,171.11626289606542,167.75282452959564,165.71160752781046,160.6714070112946,169.10088996606572,163.44739695080227,165.000241818744,164.98243838296662,161.68420016616534,159.2751123042259,161.15504315239363,161.86105755141446,164.16988606160714,162.00883849454436,159.30963768210904,164.0923268127719,161.47074647056115,169.37775194128523,166.48129589043356,174.86910871747793,170.52452578362082,175.17769315095956,172.59674820989784,175.69451569363477,176.04480414750236,170.61947460321662,172.1190046846994,169.25153822904892,175.40083306721021,169.95302180587333,179.63439465146433,181.067907888683,178.5414179536219,171.41277355753613,175.89401332449506,,241.4751490271205,185.23935805087217,181.87133215160276,185.50002667217,180.0216836679331,192.44302409771984,194.25179175497942,199.08732086141907,201.49796803767154,206.37245893840932,200.00371430891622,204.38114525875687,205.10422941082984,210.84781588091246,209.46524018567519,213.08169833472198,206.45397560421554,200.45641289473878,202.28983738201367,197.2882895542516,197.221920704782,194.2629192101115,202.44069298203038,200.02359193821715,210.5505591519929,208.57636116875528,209.1285228491106,199.11707585350723,193.55271300577783,196.8994694760961,191.23124618667364,191.59789453035023,177.17210557350836,176.91928860506812,165.97583423113616,163.15780357553263,161.552498891211,153.85119511764015
1,1999-08-21 21:46:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.07376462471655,192.67701597366363,194.33337783793945,189.41784427797444,190.4915180405683,185.9671965993578,187.16576155658015,185.86491558499029,187.9990977177836,184.88231381044818,183.10864721294044,181.4810680605892,185.18217559993522,182.10925039444453,190.07280311607414,186.70927733773846,191.10162674816482,190.22411511159922,193.54598785005493,196.34276180251138,198.06625951728182,199.82577550741385,200.2572152225003,200.06060170615544,201.19046769525414,194.42936896025526,195.33146416625286,195.0537106311051,195.24592398326092,193.3205908326002,196.89941979490334,192.71992719591736,197.24240952543823,193.3743584158523,203.03269613632204,202.7331819467381,205.61689298632155,200.57527939210806,205.16591180823667,199.6432587113227,210.27929181140388,217.3467205021943,221.18435548483976,226.00089500957074,224.1917806223439,222.90591143887906,221.90211540623318,227.51148499560907,230.59652286555195,235.74264110997512,233.06290314436745,233.7805188168711,231.49180999409606,224.52963439176958,224.62546183212365,214.13248801539538,213.73564405693182,219.3802823653743,228.77765872188746,238.4079479928431,239.92458323282005,244.1328084000127,234.32353065661977,223.28729470277312,222.89915620315475,219.01590206838947,214.91981876496016,213.6594471083921,207.99552577915443,197.20382277516342,193.26457007182626,189.58511231102221,180.58440062250347
2,1999-09-22 21:46:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.91631037579995,192.30358105249363,193.90636180240386,200.3064072068545,207.4030647762717,208.13237344048594,206.81396131367376,204.36039086700862,200.6500419868571,193.59243277910056,193.20242914252592,196.73956511012284,196.9420647084363,195.1775023805393,198.81376700356765,207.4917085804134,195.163278301434,191.41879588037108,195.30163281858285,191.61630097213288,191.09309987022772,190.0222913018901,189.9843403450316,189.13882312197967,195.3494679569598,206.05763629719104,202.46658193069754,202.53860963026455,205.17022406835,205.01501954423878,211.6083882289534,211.99541316211636,207.02325402736614,207.2858538715327,206.83083373581155,210.50253395236615,203.31321249875708,208.39117273675868,206.70652595723215,211.44031762104711,202.39773249596564,206.81232414390945,206.98727751172996,215.65018314726393,209.28249086701274,212.64105089154506,208.22779948952768,215.02971649660068,224.55199616385204,225.73181624126096,229.9828138513696,230.11110553036556,237.588619886024,233.73050684284325,234.44764682963313,238.33093916636622,235.4833449647775,242.88648972551113,246.6343883912067,238.6157604987158,236.48501420277296,237.7814616256327,234.25044358868413,240.1296697204812,229.01220726462344,225.14333837247153,221.8721209946318,229.76296127336718,243.4818318030357,256.3062002953428,261.276819929314,256.6659433236507,247.0882324512188,254.83867377172746,243.03530173298398,241.4793307802441,244.6690676952619,227.4174064818235,231.86282090729705,,,,
3,1999-09-29 21:52:52+00:00,74.66780406468627,73.70980109943807,83.27196532867225,108.1615985033107,132.04819870027558,141.1964984050882,145.8551883226276,142.8580658065965,140.3388339483111,138.50878432864812,143.11695809313056,145.03357635370116,147.73256847804097,145.65059884697556,143.6208554572197,130.97133562540245,132.20356003883813,136.29861952586288,126.0828365616369,130.38770216052768,113.87933255404705,117.83888854993116,122.99512181401154,121.4798490996589,124.88955238325832,121.99806740574336,127.1065383139221,121.81018832831836,124.95773910113462,123.9172605818799,127.81569066822257,123.80158447091488,114.38686471271488,128.19665509029184,126.92459952683123,135.40656908406592,134.3314080048667,146.28637335492698,144.95035718612274,144.69580245784192,138.88165282173458,136.08594732677247,130.65720895386428,86.96022830988798,100.95551269785092,114.54502552652458,125.00735738425013,129.02642344642493,130.8422991408494,129.53911981390598,138.3303457322401,135.39257979927766,137.69883921349583,139.03512539297708,140.70321596843235,137.95556076758263,147.26814324674686,147.2473798951588,147.63086382216372,158.92556153482315,159.8835923465451,167.16014048749165,163.12768183529133,171.09910429783037,169.1256821733002,179.84704474703216,172.57356138591095,167.68574977664687,167.07026498180593,165.61744677107941,168.6085948780557,171.82082844449357,168.79280293225952,162.03805415132177,165.2790581715177,160.57475167927407,166.01161029664968,163.2185023186574,161.8504228749731,156.6863870393725,158.77334082405932,153.76371105162815,162.29127921734576,160.59952984551566,169.45948975363626,167.64109874705198,174.62094360275154,169.6574150371784,167.87126672745262,171.55277809210477,165.09781330301635,173.72890865726964,165.7595898159341,175.2070572738715,169.20997443609008,177.00435124911075,170.8736816921127,176.2705146724324,171.51012544175512,175.63734466833324,175.5533701076319,177.40405686044852,173.4332630338488,165.2472972188407,171.7635273886991,167.79473347920757,176.95615916994333,171.99746133655225,180.9893772960486,178.98337167838739,187.36714927584237,193.58079219727603,192.885128441856,199.56304079012617,191.71833697625115,200.13222692648526,193.59128836773118,201.4990408188892,196.34295417146544,205.93264232915652,199.92520472418443,208.8202477138427,200.52697283944133,193.87255986253513,194.49054679713151,197.59341865586723,204.7258134258965,214.36529517089588,217.23650639918702,212.3158639129615,201.00476593959726,193.56390760573572,199.20344871915233,189.79895306108165,183.4528063398082,171.636591306092,180.78225578938407,174.70024410734976,174.2406998288842,160.64848544540556,
4,1999-10-24 21:46:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.55227791173195,178.6907181116329,177.00293140145533,179.34000874161543,176.93378228934242,181.01771710138084,178.20383046225885,176.32540487124774,177.55698476455794,174.87323981901838,172.96839059723402,172.95600597281597,171.15711668347555,173.0244652507018,176.32635137394055,177.0801020779363,182.2998912643568,177.34084792778947,181.95999898697386,180.87648213780258,183.29022564747984,184.67196379177906,186.5354105275631,184.41497124130666,181.65081040311006,182.29297206422765,183.2101759374134,184.9877429508655,185.17450341154967,186.897745042943,189.01351936342576,183.4655710154249,185.1374155525429,187.03601377182937,191.92642713598093,193.13817611689257,191.9092498020717,183.70852954364142,193.17433784549058,190.1547125979651,196.37369414370934,203.2653260916125,209.11852415886153,211.3581120063207,209.1689478193253,208.6513734927679,209.48015213844292,211.57585087833922,215.64806777900316,219.87294392917903,223.02444939888284,218.69616326248223,213.54347561087758,222.30244058234527,216.72397361999444,208.64984052665181,214.68045437506393,207.34919512733916,219.68657214691692,229.07306570523372,229.12329723020633,231.2293000401836,235.07719742260866,231.7221926774046,225.3967416643561,216.26856825655773,210.25850073245894,204.3193685112364,198.5733763027945,189.44931094921174,200.42384398601016,197.34013147595397,,190.90186239721487
5,2000-01-12 21:46:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.31573770206137,168.2239378778005,167.4202504178001,165.96675567529005,171.00783350854158,163.77420722270094,164.8634847637759,165.75778129142094,164.71096812967508,162.34364811965284,162.80260813994232,157.6819147239504,163.45429038013077,160.52948487273054,168.75787776518467,165.0355226789691,173.24575928979908,168.99969065431785,167.31275972263128,169.180473231419,168.61144502106117,163.36536245632243,173.03432539930523,169.6525659254832,173.6593537398139,166.02412411929686,172.38258195242926,167.82437173954406,175.1267029575207,171.96609417521464,181.5203962377902,174.17798799254646,180.60035218077033,173.06589801952504,181.97786022522402,176.06615902671345,180.87981455592745,176.54998458207606,184.07634385513583,180.20316054055178,188.88785388245623,183.42990267648835,190.11498559370074,186.8692581029177,196.93565258653723,194.40837970635056,202.5687697412841,199.35599538117674,204.54360813686364,204.4844261485615,208.65465965334522,212.9576196650323,210.97715598959232,204.85858001139104,204.94399206988473,201.08960157730587,210.16797536137952,203.10985743747068,207.74590829649105,207.12869999864313,209.3979353498787,216.34128499242541,217.47552101792286,206.225054537066,201.8440404534987,206.43541845728095,199.60666212031907,199.01896062309868,194.41123771009774,183.30995997886828,175.75994452808374,164.31727633809538,163.82195792318672,161.26315295044242
6,2000-02-04 21:52:37+00:00,93.83822979987487,86.54600801355934,94.94964027901798,119.0205664256197,138.4977550278321,158.8231649766449,164.11043799487,164.6457876509661,164.2665272483966,163.1407845206531,159.15968362888174,157.10157538992172,160.3015905197338,165.12231033676773,170.60390294541207,170.82441704755175,168.31319525964855,158.07116788801437,153.18263289320845,153.0784163565551,147.35487686453197,150.32168486804034,149.37967753597883,148.84400718765232,148.57590633984722,148.56756221826905,147.45317626835327,144.12092849373698,142.8887754726986,140.87066385032148,144.72094198703934,146.46721966738914,151.25399393541932,152.09560797737993,150.35740314356383,154.0473396116138,157.85478921486455,161.12789324580814,162.8636371118452,153.42701094409557,144.66022825126998,142.88893113794236,137.42238525320764,143.68793167601982,142.44239541847477,148.03748794156974,142.74546696259628,147.28499016616888,152.4026675207141,156.2881206311509,153.48618316931874,152.13616989642182,149.43825045996135,159.24137336040997,162.69960512923,161.6914197696719,162.2969596594049,158.65790431864377,163.0697164016998,164.72731508187107,173.35047536617108,177.58691168213457,177.99094800852518,179.31427880453379,185.487474564045,183.20797954734226,177.16006256543108,176.13684253240854,172.63402824895746,173.50669324421273,178.94124332324685,177.62948790136704,169.8249453653144,176.10687316661335,167.43745808997576,164.05082120483053,169.81007720061672,164.33850921139094,162.05804324888084,168.14500068004614,167.66819184350726,172.0834774016193,172.64594536282743,178.59192960429306,176.9741722045488,175.70234860608693,180.19185481930745,175.2990416896197,178.19368333436427,178.19642771541928,189.0607292743008,185.18289986282633,176.50522678029552,175.38423650389726,171.40423399600382,181.8363681051116,177.6723946315244,185.2221087805204,179.5033213967229,184.612090688505,178.33512344562337,186.90802922792994,182.71090972066995,188.8588672721607,185.9881837236997,191.80762982770028,190.26875786556255,194.19334261568642,195.26643824584545,195.7698650713771,201.31235380659652,200.05004774743796,213.34361651637136,206.80889646991605,212.01178776835275,206.9048189782113,214.0196310121335,215.46308783762817,222.03866322939282,217.4999647643452,219.2698461873485,211.32346228100437,203.0462756029633,211.67343300656003,205.55318763294716,215.86251795207232,212.62860271567007,220.04243931163796,216.6823356220219,221.0418188474697,216.93147682548823,218.6879158188887,211.31362535245196,203.32250778239933,206.30097829900768,195.51376266672287,190.68453055396077,181.78928142075227,180.1333318107037,168.63937734239772,164.14243858665418
7,2000-03-16 21:46:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.8420849001176,192.26849869971943,199.80678332547274,205.80644909366464,205.8454612123671,210.50354159813207,211.08550322375282,,,,221.93442617458896,,,,,220.16324324747328,217.2169582942148,,,,218.03845290749936,215.83127354139918,220.36068430086544,221.18853218487817,223.19390490098246,,,,230.1403834660366,234.2471391308881,239.04849626803667,239.3820772804978,243.39173776591724,,,,240.54612593501946,241.5902968616951,249.75035610070827,252.94943486641847,,,230.79304814636302,231.8912638515781,233.97044872315837,236.08450794508025,247.10008910908385,254.46454690924708,,256.5668408266063,254.69024125930503,250.58291427775117,250.3634191937981,,240.01203395933516,,,,,,
8,2000-04-24 21:52:10+00:00,77.98282810288212,79.67885736584256,87.57047358150378,103.47836977503293,122.67892755264018,146.91725964300883,153.1875121247802,148.56538656288137,146.84921563294102,147.31049963597232,148.32369465132916,152.51300759335317,155.79746239854273,157.255394151157,156.07764871130905,149.6548306135286,149.64003696954578,147.49598307468614,149.16243842804417,143.58386302196638,142.3108499896939,130.7115386836407,135.83369772932852,136.30161349888715,137.04045270618622,136.50137413397758,129.8559815845062,134.63608175210538,130.7077155475219,132.11434769739085,130.79735537676535,134.5360270776608,126.33315550016384,136.57765169881424,135.22349120788604,142.66075304472227,146.9714680482276,150.73660374690988,152.77681406195774,148.87053412301623,143.67971624680877,138.62000418046944,137.87788580200248,132.7202756010346,114.95607321320357,118.99356413316046,131.0031028171569,134.42198301707685,134.77743355513007,142.89478309699092,146.41513707097087,148.37180052323498,143.58893013073015,155.79607281718822,153.49369825275204,155.71087017039085,155.90312438287458,164.7670414607985,161.57156923989783,164.8276274388462,162.23006133421748,169.39376310890412,168.33800897302712,172.01877470605083,173.35225747485356,173.63845716926375,169.82945801922412,164.13274627297693,170.50467889562373,166.0137478874581,166.2943437553198,160.3067865675633,159.70013549592514,161.68095259633088,166.33201240120724,164.51943531255682,167.1444652425911,163.45726567966207,155.71343063922504,161.63747825442653,159.00951816000034,161.77876844211514,163.72414358407406,167.89389171100794,165.63928618302154,166.22842946948947,167.1854202042634,168.21370898654305,167.42628366116696,173.7221689690659,179.16664920307537,176.60621700941698,177.26490378556915,172.12020871409297,171.32884087399964,173.26328310398424,177.90647613171055,180.48266830712646,182.75404191476343,178.8537953558549,171.9152234760071,169.2829019248524,172.6738836466688,176.05000505900512,178.09329917799346,189.03477377875257,184.56983418019448,189.26554245618317,184.0427462283512,188.85744781069445,185.87184085733773,192.57227258724566,194.48046889924507,204.6870526649228,204.97971400617462,203.76680623359397,199.92950613135608,203.61321135585564,205.03258507516668,209.81382737720762,216.89833005862624,211.8820431765231,206.10621839499208,195.99286836356023,196.44689614127924,192.69539994518766,205.00055476633563,211.63577872336535,205.30008628156696,199.3594883461526,201.72155468886552,198.81305488217353,201.1336631169582,193.18667269352161,181.08560456455774,182.4192047174369,175.64386716322684,167.6513054792475,166.89033206689936,170.4788060169782,158.40742860347532
9,2000-05-03 21:46:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.36064188391117,191.77983928002791,186.4877628857859,185.31381073139747,186.57348217070347,183.8691897812145,179.32776227266328,183.16764723708658,180.28175159220018,188.03946915127491,185.8488280025453,186.1298675158311,188.62860028012824,190.03070545042215,195.03134086445067,194.3300933037289,202.6538291816129,200.5486407197418,204.44624355067756,196.06902774645437,194.0768272984988,196.71878306478098,196.89884582871917,200.34432382786233,205.29775910979447,201.46954327958045,198.34681435605842,195.27121165425444,193.4473635563292,202.39623667428023,204.50402862639638,209.88053238362215,216.55615352762672,212.18221370173111,207.53839669454314,207.7972078235503,209.21633315300159,213.85296796832216,219.2404041108755,220.07928123920743,230.8069122709196,226.31095197407186,229.05103726061208,221.9122135292609,230.7543650210729,230.0164249843089,238.503225668159,237.56226167394408,236.48337061860525,226.63054726358328,220.52469171869774,214.63880185216252,220.01163238856765,229.0465021167515,238.15929628233832,234.75500522053667,225.0433686737132,215.16492369992957,221.45847962111898,220.44853575446734,219.90296633835914,211.74259059469676,200.69427200485126,198.35608551855347,199.66194210979324,193.16503108241395,194.25072794468332,185.38920470044297
