,dates,mex0170-0000,mex0170-0001,mex0170-0002,mex0170-0003
0,1986-01-25 16:33:44+00:00,202.20546235458858,206.9675816887606,213.05357607700768,204.51699973793146
1,1986-03-14 16:32:40+00:00,219.7799535227129,227.47930166972202,220.3198154539059,215.28881581467502
2,1986-04-06 16:38:23+00:00,223.47067798804613,222.03118747464168,226.41466824519114,216.34071386906953
3,1986-04-15 16:32:00+00:00,206.4135114068676,216.12403888539757,219.23105882560122,212.86575907823917
4,1986-04-22 16:38:01+00:00,217.0461462567343,220.76542998331556,218.5322691184108,218.38859948047485
5,1986-05-01 16:31:37+00:00,205.63673899216124,208.05230907756453,213.0847623627859,215.5232576817595
6,1986-10-08 16:26:23+00:00,184.56485729823737,192.47385848305743,201.50846681501122,192.10148588672044
7,1987-09-16 16:39:39+00:00,187.30402930165184,186.20990978585002,196.89949100802357,200.2406136383342
8,1990-01-27 16:34:51+00:00,209.20420096604101,218.92530066277956,220.95015341751622,220.21775019143647
9,1990-02-12 16:34:21+00:00,219.99831692707906,219.55304817602578,221.10527922512682,218.65880361130422
10,1990-03-16 16:33:16+00:00,221.47523100767503,215.17616598659245,219.24224844729758,222.57405124468013
11,1990-03-25 16:26:48+00:00,213.8288060570402,213.70105150577703,214.50639334794607,219.4149969382733
12,1990-04-01 16:32:48+00:00,207.72286992556894,211.878195797251,210.71815943756232,221.8342198214839
13,1992-08-28 16:35:07+00:00,200.9864209147938,207.00786617735167,212.4414025554501,214.2454373237358
14,1992-09-06 16:28:48+00:00,193.16161626119185,190.124443341912,209.241361959114,210.9921728043666
15,1993-01-03 16:34:15+00:00,212.89173352696682,217.19872527446176,225.32810338574558,231.88219666182496
16,1993-01-12 16:28:11+00:00,209.1519836514493,214.7185766803961,223.5958374542037,235.10031836545846
17,1993-01-19 16:34:27+00:00,215.0339949345916,214.69743027420012,233.5852866326081,239.368720334311
18,1993-02-04 16:34:38+00:00,233.49930038670257,232.60611597861893,240.03590966178265,243.3383789593147
19,1993-02-13 16:28:31+00:00,207.98755019626051,216.8355605383075,228.08816306130237,232.81359573803277
20,1993-02-20 16:34:43+00:00,217.72930042820911,217.28263981683872,226.91289331758975,230.34426103606376
21,1993-03-01 16:28:38+00:00,201.15268116864976,209.91372029513678,216.83085465404864,220.56874527833492
22,1993-03-08 16:34:54+00:00,214.08505610958,219.64295861766504,229.58928072617,226.87193390470344
23,1993-03-17 16:28:45+00:00,212.3139428863906,220.50352473973274,225.03274835284068,230.78265428216116
24,1993-04-02 16:28:49+00:00,209.5309225985658,209.89212780207228,212.65039717180588,217.61044213272805
25,1993-04-09 16:35:02+00:00,225.37325798165278,228.53332236441355,228.33321551038915,233.13146189643157
26,1993-04-18 16:28:57+00:00,214.3923171158901,223.2795029400622,221.35443909492773,225.49190841511742
27,1993-05-04 16:29:01+00:00,209.85669136201724,215.68337197125814,215.22117989759082,212.4636406224513
28,1993-05-11 16:35:14+00:00,197.3298542492502,209.79092960185983,209.98977564766767,209.95045817726495
29,1993-05-20 16:29:04+00:00,202.93564676145388,208.861626844023,212.64726688165385,221.07496579003978
30,1993-05-27 16:35:17+00:00,203.7354606885428,209.13446098484485,210.76319160180088,216.38172252537927
