dates,sar1304-0000,sar1304-0001,sar1304-0002,sar1304-0003,sar1304-0004,sar1304-0005,sar1304-0006,satname
1984-07-18 09:29:10+00:00,204.19,260.03,261.8,246.2,220.85,202.89,204.16,L5
1984-08-19 09:30:15+00:00,198.66,255.9,246.51,237.66,219.95,202.84,198.6,L5
1984-09-04 09:30:25+00:00,197.05,251.91,228.95,232.05,217.57,189.3,196.26,L5
1984-10-22 09:30:24+00:00,195.14,255.0,246.12,246.87,221.54,209.9,195.06,L5
1984-11-07 09:30:17+00:00,196.81,246.1,261.14,232.15,218.66,200.62,196.74,L5
1984-12-09 09:30:22+00:00,190.8,262.36,260.7,249.59,218.71,188.57,191.37,L5
1985-01-10 09:30:39+00:00,,,201.86,,188.91,154.26,,L5
1985-02-11 09:30:47+00:00,194.49,247.92,229.47,216.07,209.66,190.75,194.41,L5
1985-03-15 09:30:46+00:00,194.31,257.53,246.41,237.22,215.63,188.68,193.03,L5
1985-05-02 09:30:31+00:00,195.02,256.33,247.31,232.87,215.35,189.6,194.2,L5
1985-06-19 09:30:26+00:00,194.9,248.52,225.43,216.3,206.73,182.66,194.29,L5
1985-08-06 09:30:06+00:00,196.89,236.34,224.77,207.27,206.3,184.69,196.18,L5
1985-08-22 09:29:56+00:00,201.45,259.73,246.69,234.17,219.56,203.12,200.92,L5
1985-09-23 09:29:32+00:00,199.41,252.66,244.51,235.09,218.45,203.93,199.27,L5
1985-10-09 09:29:23+00:00,191.31,251.56,260.95,236.18,216.74,200.64,191.21,L5
1985-11-10 09:28:57+00:00,200.3,252.71,230.39,235.39,219.01,205.04,199.09,L5
1986-01-13 09:27:46+00:00,178.11,253.68,280.15,245.49,213.52,170.9,177.28,L5
1986-03-18 09:26:22+00:00,198.24,257.18,245.81,233.09,215.14,203.29,196.97,L5
1986-04-19 09:25:41+00:00,193.34,247.46,244.29,220.18,225.55,200.39,193.34,L5
1986-05-05 09:25:17+00:00,189.84,242.32,245.59,225.24,221.1,186.73,189.73,L5
1986-05-21 09:24:51+00:00,199.04,252.19,227.98,228.69,218.08,188.36,198.86,L5
1986-07-08 09:23:21+00:00,197.27,247.16,225.0,228.39,215.05,188.84,196.33,L5
1986-08-09 09:22:13+00:00,197.58,251.79,245.53,237.27,218.96,201.51,197.52,L5
1986-08-25 09:21:37+00:00,200.33,253.4,242.14,232.23,219.69,202.29,199.07,L5
1986-12-31 09:19:38+00:00,186.68,251.05,244.43,236.9,213.85,187.66,185.34,L5
1987-02-01 09:20:35+00:00,,250.25,230.6,222.62,215.52,,,L5
1987-04-06 09:23:00+00:00,202.27,250.27,244.92,241.22,228.76,206.95,202.23,L5
1987-06-25 09:25:08+00:00,200.77,254.61,245.83,238.24,225.42,202.27,200.49,L5
1987-07-27 09:25:49+00:00,192.64,249.25,219.15,230.42,217.81,204.47,192.55,L5
1987-08-12 09:26:19+00:00,189.2,236.61,221.37,232.28,220.61,186.2,190.29,L5
1987-08-28 09:26:45+00:00,182.47,242.75,242.78,234.61,219.62,187.21,182.32,L5
1987-09-13 09:27:09+00:00,198.96,252.31,244.85,236.47,224.47,202.34,198.38,L5
1987-10-31 09:28:04+00:00,198.52,255.48,228.07,237.04,222.0,207.75,198.46,L5
1987-11-16 09:28:26+00:00,196.4,257.44,245.59,240.03,213.17,203.19,195.12,L5
