,dates,usa_CA_0019-0000,usa_CA_0019-0001,usa_CA_0019-0002,usa_CA_0019-0003,usa_CA_0019-0004,usa_CA_0019-0005,usa_CA_0019-0006
0,1984-03-23 17:50:13+00:00,233.23735425070092,240.4263897069731,247.72633736268537,239.96652414103755,213.23530886878373,189.43629853671354,188.28659040839182
1,1984-05-06 17:49:52+00:00,232.86890595427553,233.07185696023598,239.01095648469507,219.10563702444145,203.80535909950282,181.74370001113635,185.40398995244848
2,1984-06-07 17:50:43+00:00,236.08866722747183,230.10077068046706,228.08094279171502,221.20724666617787,209.13443724122905,193.60681585048778,186.09861763315553
3,1984-06-23 17:50:58+00:00,235.41984856580893,234.7235111564836,236.4982514906605,228.26210233867394,212.4561319059075,195.17769186533457,177.64767045132817
4,1984-08-26 17:52:34+00:00,224.04373170920863,222.57794142644755,222.38251153568646,218.9041993590002,208.9680015130439,201.09375417932193,187.90334914573006
5,1984-10-13 17:52:38+00:00,238.20649750285577,230.62075570708407,234.8485192948418,229.78607527985784,219.7581773677224,205.34986488864453,194.75974107310054
6,1985-04-23 17:52:47+00:00,238.4078750287091,234.1763657170796,236.31938622171663,233.05868749524922,217.17166017042317,198.1434276499356,186.0025824981799
7,1985-07-28 17:52:22+00:00,225.1270976830837,220.36506218506455,224.72347903906112,220.61655939554328,216.0567770147665,212.3116660932382,195.33188976662453
8,1985-08-13 17:52:13+00:00,,,,,221.33345918397507,215.45579162907097,195.3301133534089
9,1985-09-14 17:51:50+00:00,225.29158164418206,228.1563878657971,234.50262678788928,226.55104349422973,218.89722308607514,208.1499994691175,198.28172440423631
10,1985-11-01 17:51:17+00:00,220.85065087892391,223.61049631367595,231.87990626799635,231.0892323837068,221.47712190455118,206.14197170388425,199.09493097955942
11,1986-01-04 17:50:08+00:00,212.9529162259969,,233.80035568330192,231.32817600747052,222.59774318199172,210.41620989516915,193.10963578100578
12,1986-02-05 17:49:27+00:00,209.85117308153667,215.84634383970183,219.95548192591727,217.23558588773773,206.34374137283345,191.858737365445,187.040407003364
13,1986-02-21 17:49:05+00:00,195.29343852032346,198.25902840194087,215.865322727,213.6954449569363,201.1202945182507,184.4109435073835,177.2060087872379
14,1986-05-12 17:47:17+00:00,215.2324506753463,216.17985082050475,225.20615719297712,218.90398458395865,206.8496797989923,191.09256581206972,181.5249204668084
15,1986-06-13 17:46:21+00:00,215.07715467294423,211.3217910918342,218.96768607701785,213.03990428173648,202.27172356583117,193.97044151983792,183.7519272740297
