,dates,mex0381-0000,mex0381-0001,mex0381-0002,mex0381-0003,mex0381-0004,mex0381-0005,mex0381-0006,mex0381-0007,mex0381-0008,mex0381-0009,mex0381-0010,mex0381-0011,mex0381-0012,mex0381-0013,mex0381-0014,mex0381-0015,mex0381-0016,mex0381-0017,mex0381-0018,mex0381-0019,mex0381-0020,mex0381-0021,mex0381-0022,mex0381-0023,mex0381-0024
0,1986-03-15 17:14:19+00:00,188.21410846505694,198.3648631074528,207.50073649761697,208.97360911017216,196.48712656351267,202.02782246217035,208.58135918155057,221.00444701813032,212.00774727927978,207.39421968106868,209.81563578929783,223.7505660594573,226.58181708935825,226.4589215990882,225.29851055900895,226.6576913056398,219.30258051412875,220.90015734892137,219.48861470979017,229.22241231554253,235.26126224790949,219.41495514600408,216.61611115826187,205.12978227622807,202.3177808184629
1,1986-04-09 17:07:37+00:00,184.16968738414175,195.2941171523652,206.34470900898344,205.35687335800512,192.55435095793132,195.87547830142373,197.52480285401865,202.25314357119584,205.19020829771387,203.444306222681,195.80063993363822,202.5602948291605,206.04435260845608,210.7217742177894,215.86006335627428,222.09403739725008,222.4314193364546,222.59686623886293,218.57186628825764,223.18251527576098,221.58557859756502,229.5569794836643,230.39873122743694,227.2868598973858,230.58918892348768
2,1990-03-26 17:08:27+00:00,185.0304631461059,194.91821442830735,199.77907017833962,,192.4629073037916,194.9771977224209,208.50098062618332,207.90660715427398,214.26101383031295,202.82289860296314,200.88441509401622,202.99930168356445,213.33611566906728,218.18116389585717,223.0491915295653,218.63318982793044,215.20890569687907,208.20520285355798,195.64498804760004,191.4950271627747,194.30150693333906,200.52274868730353,194.1388497312226,185.37067792786286,178.61816609432574
3,1990-04-11 17:08:26+00:00,192.62226489965136,198.79022150531202,200.66007546219004,206.1285010343418,199.08485077781273,201.29926609438897,206.62540273233012,211.7631254262834,216.86715095574345,216.98936798317527,214.79712246194674,211.64111698999082,210.90278219546667,220.89739201675079,219.67325380942304,221.82985070162624,214.96665065312592,203.41758345856087,193.78595108226682,202.4622365479534,206.07360994806297,210.4131950963123,202.77466861479564,195.29614826112135,193.2415357001233
4,1990-04-27 17:08:25+00:00,187.92224368389228,194.25588268027093,203.38587914830958,208.35061793332613,209.0280497173465,200.67457722158665,215.44306761681173,215.29811823894323,209.5629658336548,215.49285862889295,201.66149184890781,202.7623165501631,204.46056265337685,214.06434464699237,210.96167964033296,215.64142794363818,223.34609232861683,201.52534460291375,193.1704171292769,201.3390288992329,204.9382826262217,209.2836088842065,209.19873421950967,191.19380819881587,184.9664250249822
5,1990-05-13 17:08:31+00:00,196.30680918957245,208.03231730535768,198.90742260593083,216.9145621795846,214.79397149229146,219.30553707209668,213.20816942386725,230.3857512625742,225.07373173638777,221.7006548326625,215.16690180819367,219.22676683508334,215.38759597778264,221.9889466129485,218.45647040095315,214.21793093447835,219.18261045387794,216.25591735992805,203.5798475138969,210.94514722844588,210.78913402566783,209.95336974519992,202.54327825895302,201.4995723585413,198.3234888172941
6,1992-08-31 17:04:23+00:00,161.37271482859552,164.4864116438238,171.08723381650202,179.5252562533343,174.85503597948832,175.6979734535033,177.31729368090063,184.64581306878628,193.4866305120081,195.68125090739807,189.5351944800457,191.02168828803997,198.9066635188799,203.5297502187352,209.2203210057244,214.55433251420573,219.30588194137766,211.23572485954128,210.81306665189132,208.36333342646614,226.37042348147557,232.04170526233787,250.402414839356,250.12593160278985,254.9748244982601
7,1992-09-07 17:10:28+00:00,158.72387693536734,161.90756064872394,168.7697931806258,172.66968710192202,172.2598613433101,171.32408563385113,174.037151239165,184.27047121569208,189.20235151763777,191.0513050557197,188.00509275756667,192.39140666758138,193.6757048780211,196.42349756860617,206.06612739522606,207.9972418111605,207.79768782441698,210.75859189470114,213.94563798964572,218.14328391116553,221.2014455668296,231.03024002222452,245.33834202426675,244.94653373445658,235.2417154495702
8,1993-01-13 17:09:51+00:00,187.56540570771807,192.66099465488034,198.64444594178497,191.21738225921428,188.5222539669395,185.8316073241898,194.10216143063286,203.3529483868017,213.58680819500557,207.58345631785636,209.4706876976252,210.35287623409937,219.48839242098717,215.21411632886566,236.62758882652844,237.79234323367137,238.05618403071747,229.46050856442355,224.80180621571955,224.87321673005724,232.04365539069866,238.23883658601088,232.71878574086082,240.3694024700044,228.0427990665337
9,1993-01-22 17:03:47+00:00,195.56425246207388,196.6515841760138,194.86906866742655,193.34266529912392,189.99180914549189,194.2204512040347,201.08478905551416,207.89534409347112,,,,,,,,,,,,,,,,,
10,1993-01-29 17:10:02+00:00,189.04408124444072,189.8437819007497,190.6544379509901,191.88445715968138,189.15135927310845,185.8523286481609,198.03911018403198,201.92910857771147,208.7538750467174,203.66141316933556,207.44430469967358,212.2382298772586,212.53571443139344,216.70257502460518,227.0571198542926,222.92208449934014,227.99233310131925,223.59969104256888,223.96618223126575,226.25233294959676,239.0397541599023,242.9771877948044,241.88441911581603,236.4537204566987,225.80942749078994
11,1993-02-07 17:03:58+00:00,184.70902200332085,191.40097147699166,186.16031011594958,185.56148167186217,183.90147150692377,188.72234743681122,194.70532624772954,202.4593496794542,206.741595554586,207.74642824373072,207.3602259927573,210.1091561714834,201.7767816980563,220.02850086986777,220.1250819421165,,,,,,,,,,
12,1993-03-02 17:10:19+00:00,192.94582368448033,193.56104932799659,197.8230204871055,190.33821480793944,185.25462151206472,192.22396967676383,199.83402914074102,208.9722411716747,213.38005583759352,203.25258068209297,205.02031834950455,205.65463724750367,214.97951195735118,210.96165435117,210.46067290421732,208.25881723372203,209.92806105587113,208.66567143229935,211.26215820510095,214.66044313689477,217.68284153016927,221.8766385284464,222.96099751339315,213.46641132704363,204.84640920646063
