,dates,usa_HI_0006-0000,usa_HI_0006-0001,usa_HI_0006-0002,usa_HI_0006-0003,usa_HI_0006-0004,usa_HI_0006-0005
0,1990-09-20 20:13:50+00:00,166.94543139440177,159.75779365208393,166.22586144861464,177.10205257332285,187.1497843669618,190.47806971159352
1,1991-11-10 20:18:16+00:00,179.28168605453533,175.85652109339668,185.25870027204328,171.32186063667825,171.75253477685806,180.06197820248863
2,1991-11-26 20:18:23+00:00,175.95927026655892,173.2532619124583,176.27428405816175,173.2776497530323,175.39657244379464,183.7623322100041
3,1991-12-12 20:18:31+00:00,171.10696383406957,166.68142494710594,178.57680926367524,171.08263448277822,168.32886063144625,170.6034426887758
4,1991-12-28 20:18:23+00:00,175.02358603636847,175.40229213575503,184.06419939955174,184.0820171042502,179.04821265302772,184.91708624764158
5,1999-08-04 20:46:58+00:00,173.77627558447836,172.83304969426723,174.9777942278883,176.48029115397438,182.12634713336524,189.82860626922835
6,1999-11-24 20:46:49+00:00,,,,,,
7,2000-01-27 20:46:52+00:00,191.22962026560836,178.8025152951662,184.99411771109058,182.4411635331619,180.82177062974847,188.90425082574166
8,2000-02-28 20:46:42+00:00,198.58299201804095,197.10491607620958,190.7640591720355,181.03677839841512,184.35503672887398,191.77406094463294
9,2000-03-15 20:46:37+00:00,184.37956089455912,194.1607460703086,176.604461928408,177.16309181321648,178.4820440366778,187.9208839714622
10,2000-06-03 20:45:56+00:00,181.3098150202751,,,,,
11,2000-07-21 20:45:23+00:00,167.27097293455574,159.1982112950306,164.06269917530162,170.9930771720194,175.81328378471105,186.83884593577244
12,2000-08-06 20:45:09+00:00,181.4561981171436,173.93871974984526,180.91339100738787,173.6816206667133,179.05908049431588,193.67959946079492
13,2000-10-25 20:44:20+00:00,183.7817496188879,179.28054916190894,190.0657734041081,188.9925336039372,186.79927890876746,198.8225003171343
14,2000-11-10 20:44:23+00:00,177.64724788113134,177.5153748599093,191.6211474114118,180.9839764562762,177.79153329942537,192.2845609146304
15,2000-11-26 20:44:25+00:00,175.85764796522992,172.39638069476,177.8417963396813,176.8378705249325,175.9056911220253,189.9251779349653
16,2000-12-28 20:44:30+00:00,188.74580507942352,173.05111611683657,190.98218358977687,187.3435674877666,178.61370127033413,176.6225249470042
17,2001-01-13 20:44:32+00:00,189.0934590820906,179.55314021664037,182.26778243965487,170.48469998988463,171.9838653814562,167.16548646933066
18,2001-03-02 20:44:23+00:00,186.2354383190489,190.3712738654001,181.0906090657365,178.88529642501697,178.73396282538235,191.8855418609991
19,2001-03-18 20:44:17+00:00,194.04800373612017,182.34375688105789,181.2654971912765,175.47499193253628,170.29785606279867,180.59232585472995
20,2001-04-03 20:44:06+00:00,,,,,173.73338974858748,177.9471241913507
21,2001-04-19 20:44:10+00:00,,,,,,
22,2001-06-06 20:43:42+00:00,176.64039262391915,175.42598034517687,182.57055987087298,170.41350842412862,176.36696690577028,193.4743400470702
23,2001-06-22 20:43:29+00:00,174.2298211202154,165.12309169617762,182.2704840654881,174.05930274160545,174.73707226958587,196.92893146898686
24,2001-07-08 20:43:25+00:00,171.2315384909988,168.23456473138324,182.67467954358375,170.43465632557732,176.08444620657136,183.32821647001157
25,2001-07-24 20:43:19+00:00,165.27788322759875,164.0316315646163,185.34305958886048,171.99267073199354,169.58999142561865,190.0597054645858
