,dates,mex0372-0000,mex0372-0001,mex0372-0002,mex0372-0003,mex0372-0004,mex0372-0005,mex0372-0006,mex0372-0007,mex0372-0008,mex0372-0009,mex0372-0010,mex0372-0011,mex0372-0012,mex0372-0013,mex0372-0014,mex0372-0015,mex0372-0016,mex0372-0017,mex0372-0018,mex0372-0019,mex0372-0020,mex0372-0021,mex0372-0022,mex0372-0023,mex0372-0024,mex0372-0025,mex0372-0026,mex0372-0027,mex0372-0028,mex0372-0029,mex0372-0030,mex0372-0031,mex0372-0032,mex0372-0033,mex0372-0034,mex0372-0035,mex0372-0036,mex0372-0037,mex0372-0038,mex0372-0039,mex0372-0040,mex0372-0041,mex0372-0042,mex0372-0043,mex0372-0044,mex0372-0045,mex0372-0046,mex0372-0047,mex0372-0048,mex0372-0049,mex0372-0050,mex0372-0051,mex0372-0052,mex0372-0053,mex0372-0054,mex0372-0055,mex0372-0056,mex0372-0057,mex0372-0058,mex0372-0059,mex0372-0060,mex0372-0061,mex0372-0062,mex0372-0063,mex0372-0064,mex0372-0065,mex0372-0066,mex0372-0067,mex0372-0068,mex0372-0069,mex0372-0070,mex0372-0071,mex0372-0072,mex0372-0073,mex0372-0074,mex0372-0075,mex0372-0076,mex0372-0077,mex0372-0078,mex0372-0079,mex0372-0080,mex0372-0081,mex0372-0082,mex0372-0083,mex0372-0084,mex0372-0085,mex0372-0086,mex0372-0087,mex0372-0088,mex0372-0089,mex0372-0090,mex0372-0091,mex0372-0092,mex0372-0093,mex0372-0094,mex0372-0095,mex0372-0096,mex0372-0097,mex0372-0098,mex0372-0099,mex0372-0100,mex0372-0101,mex0372-0102,mex0372-0103,mex0372-0104,mex0372-0105,mex0372-0106,mex0372-0107,mex0372-0108,mex0372-0109,mex0372-0110,mex0372-0111,mex0372-0112,mex0372-0113,mex0372-0114,mex0372-0115,mex0372-0116,mex0372-0117,mex0372-0118,mex0372-0119,mex0372-0120,mex0372-0121,mex0372-0122,mex0372-0123,mex0372-0124,mex0372-0125,mex0372-0126,mex0372-0127,mex0372-0128,mex0372-0129,mex0372-0130,mex0372-0131,mex0372-0132,mex0372-0133,mex0372-0134,mex0372-0135,mex0372-0136,mex0372-0137,mex0372-0138,mex0372-0139,mex0372-0140,mex0372-0141,mex0372-0142,mex0372-0143,mex0372-0144,mex0372-0145,mex0372-0146,mex0372-0147
0,1986-03-10 16:56:16+00:00,273.54510890287844,278.30580500679343,275.95403265593944,273.56780638226763,266.32835779770323,270.10259581751035,263.1028314200429,255.70991319298747,256.6585802839179,253.98027831615417,256.5108139426758,245.01097402405765,240.11827877081595,242.47514586620036,237.71799736769083,236.8311300754811,235.40722065635958,232.98365141380287,237.20464186115834,236.16313419024937,231.98079158882405,233.8308869587115,234.43840594068925,228.39512893102915,221.3654290377607,229.7810972921817,227.15870090934715,224.8536089327537,228.05886629720106,226.13677032713034,226.3568623754183,222.33411037349157,220.3904689199469,216.07151749168162,222.82123487540935,220.23050307469714,226.0479007193887,229.39620046403087,221.41216171437074,219.2097468502049,214.3457048972274,210.82210554508598,209.80143716541656,199.36221121271592,200.05221996809746,197.65854422701636,200.13448446988528,197.26739275732962,196.61852714152323,204.18473859165624,202.91575776572785,206.39664092819254,204.82112058877613,200.5443015872834,201.85615413998056,196.5487829052707,190.68626616118965,178.20962955380227,171.97467208597237,167.3095414212344,164.2299795583645,165.81272166272444,173.14643508753088,175.4457442060668,179.90211288314322,186.5397305418872,184.50685863036944,183.4667466311084,181.43792396982212,178.1016755831582,178.42047159749185,176.82426446783276,188.68210025096718,195.72302561094648,193.69042143114825,197.23513301697537,200.22780601206154,199.82214331524375,200.3749905927566,202.40746357719954,203.73619776822707,202.46201441372344,204.1062943604382,204.10646946412274,203.9568266608304,201.442901592589,200.689475060095,199.31421868063242,196.98457167465816,200.45947285990525,197.06074301236032,195.0896538853026,193.56301241301318,194.04938681644475,203.35142801507575,203.7705719623728,204.50017364393858,204.41142946660668,210.27087130584897,210.50297876288468,209.86024171603526,214.9319500179351,215.94451141311563,213.4584430409603,219.33481441864603,217.0228516423876,208.90213017376104,206.41278677471894,195.87403145901047,198.66785409389095,197.23521315947872,202.20486108057324,195.70661536773943,196.6769470042752,195.4996639237306,198.16305191834363,198.869097194395,204.48538311702208,206.170668365996,204.7329647371421,211.66265888773336,208.541895677167,213.5340602629869,213.3867451254372,212.7207663301363,220.85499087605672,217.45405577866322,220.78075368734187,220.58604483511044,221.45804705291496,222.55673508640086,217.90250711175585,216.32412373644152,215.2382711403813,221.28269987167695,216.65993313808858,218.1034315751675,216.96407777946317,210.84224387663335,206.4288628502377,214.26674683703902,220.87708634123845,222.8654688881645,228.63869196817825,232.09506884247924,232.59789700374836,238.0700120508938,235.83032381681335
1,1986-04-11 16:55:37+00:00,273.52074907752944,276.4232415082209,276.521416689336,274.97562062389767,274.4285155705565,269.82320410721985,268.7520006541227,264.318582017817,265.3242032334303,264.5186291413148,257.46524782483357,253.48621320535025,249.8554676203436,249.77694074401248,242.37588145309104,241.4263985087011,238.01053700857253,237.19009275565196,232.9161188153218,235.71810551434427,233.91784555574642,229.4366797060826,227.02743165248214,226.22749939870025,224.48983323743585,226.42262972228264,216.49714667176744,214.83353817812147,219.71370421768574,222.76353481104024,224.30738281498245,220.35351392236564,230.59761677875278,233.02668056040886,235.77340381136838,231.25744564847088,225.64925396846127,225.31102176143236,210.7808782643163,213.9500342729517,207.2047788240452,204.61692654337776,204.55275130817097,197.4501221971158,204.37261135844923,195.0090616566877,203.16203371000336,197.068765819651,201.73137442039405,206.98779880628248,204.83913160292633,207.27031519320798,205.11206440741222,200.72990416761257,197.84883124271062,192.5323807003951,188.8685657455414,182.30127076147443,177.38295504284002,172.30550543104584,167.40475480336062,168.90764495119927,176.19584142980636,176.76388027295783,179.92818004927176,177.1796821355895,180.2082244406616,180.60185629639153,177.02900740807343,173.65655291784157,175.7021258459477,176.70069223023137,186.66814208557543,188.85517192554525,189.43948687070673,190.04183019237345,192.53248210847568,193.79390606420986,198.23775600277008,202.65539379063682,196.78352599826286,195.92818567496988,198.514720452268,199.76279880162303,200.89471631439866,198.70156251657343,200.36999033992745,195.83785795121526,197.12747480687653,199.1684507544117,197.91141811208317,189.50852185920334,190.11665923467302,197.9914012445538,199.3690003180487,202.92144391985633,205.65419028545432,207.4741930620675,205.5648134260494,208.97324479490965,212.73908964983087,210.25080560205893,214.25688477446636,219.23644780106844,218.46853883287167,211.51403031298767,208.30077358923774,207.5573484365138,197.87186450489628,195.55300550192658,197.8162016983552,199.88288223529221,195.28499550114202,192.49803707348377,190.08321527295703,195.12364704788538,195.22888537048325,201.6024714074971,204.0652412222482,206.3745294699757,213.29841969517898,209.98617006244848,210.09172248634866,213.88139060921242,214.1183581527922,217.92884882667718,214.0627390486256,219.6275726051402,219.1649395139471,218.7831684486012,221.20995862193814,220.2411189056172,219.7562609348912,219.56838969383955,219.6237040634307,216.4915756352002,213.181082049989,216.68200638401117,210.93537744951266,219.02191730162576,219.60486429086802,224.3583541315387,221.39201742275623,227.74484100764522,229.0109021232633,229.9216237501816,226.4527644731426,229.43054945947193
2,1990-03-05 16:50:59+00:00,286.2710518068558,281.9382810309878,282.571311330842,277.70123633140605,275.8156503489423,275.6817011823421,273.80245306632554,272.78499213712394,269.59832391060786,268.90768068813446,261.3966617058043,260.8969406649252,262.0897117075222,257.37395419404385,256.5404976036209,259.8316931966228,257.48198642608565,256.9880403398624,250.0797913262688,253.51398589502222,253.78288829042228,253.32761709025738,254.26761582458042,251.02796855379003,258.54624380349577,260.2088719153667,257.82265727273375,252.12437351993887,248.9864479449386,248.62877835489243,253.27225749671524,255.18507695146835,245.07150453761244,243.40219638943267,239.41054116097467,235.32389820249705,227.28195667864506,232.7992031258515,227.8894874046462,225.78339465710843,223.68436112353913,222.16761541853822,220.65748141856136,216.85528550365171,212.528205062645,209.61630882597464,208.40074380440055,212.25966841262425,210.20598530877376,208.85074350584358,214.27922466413634,215.18196399158674,210.4880596803884,217.13979506217495,214.21226630026183,207.30300589320834,198.41458920595704,198.52647748733602,187.2446377679479,190.01614433951465,189.13227283945145,180.45226837203836,180.06598657077888,176.64743214642823,182.99472661593134,190.03338618770078,188.64307342802246,185.71115875577766,186.3405249197043,186.2830324212652,188.97401528654888,190.88678601527914,193.45716411985205,199.03156857409746,200.68474619995052,207.05781256974194,211.52250452872192,210.17507592850032,213.62050914415263,211.82453693374023,212.8231280481544,209.83967861886094,211.38234310881353,208.1119570750498,210.14346466377253,207.07981901571108,207.64538312494884,202.1980707372838,204.5804665261444,201.70516181112325,198.17076960628893,196.73245148433983,197.59707649837068,204.73459168122835,203.76007491403107,198.92288354890673,200.6826776154706,205.24056669304622,207.71183668877177,209.60607755002783,215.40629480576712,216.79341402432075,212.01106857138748,218.08030755624478,218.2188344005948,212.21914041970686,210.63623607174458,209.5928744300944,208.58267834950718,202.59065077154472,199.97736010768946,202.5556681129966,195.35975115812852,194.97665622589548,198.18481701557658,192.6156404062422,195.82162127938363,201.35205031386369,206.3167087534428,210.0724015938727,213.9963012451504,218.65740946724287,212.25542395793659,220.3025380328238,221.54912237791865,228.70027394417892,224.78789437633412,229.8927214044671,232.121843207629,235.01952760021112,236.9926713950836,239.74584668412894,242.81974087976874,240.24393445164762,240.83156985682768,240.97883497879047,231.64957696929486,228.50951981985395,226.67895323188327,221.03100483971932,220.11528137288693,218.03181479496075,220.5977816764771,219.96626519595003,229.90489927483299,225.29156906501058,225.03506712091124,220.771834066381
3,1990-03-21 16:50:25+00:00,284.92953230267074,285.1004246956984,278.27432824789645,281.5292915047509,274.61107539014534,273.93092899277144,272.7041669233121,270.5136314124081,267.9333272821382,265.5782167182646,264.0934405373214,265.8284179472665,267.1033149231682,260.337471296726,259.60650086369014,257.16054312753806,257.8557173193646,259.76697714030104,253.87094507906426,253.19649579744822,256.61796576266124,258.12003532672395,253.43582477626302,251.60228158591588,254.7319866433913,256.4117180939063,253.45618826347615,248.4828512516466,248.4658304305054,250.04668181224457,248.2155604926537,244.86847622491663,242.78830698961926,242.03902246686553,233.70567354609344,236.62150581855087,233.27036981210162,229.05710908844182,225.3297478974194,223.7721015818181,218.21756828235132,220.800714010269,214.9691457386487,214.02175012113528,209.55782637041904,207.06521461914562,205.23118490523225,208.82515983168415,211.47513467272037,217.44710177295124,215.8811010260224,213.9055033996352,217.81823838928383,214.91412364766248,211.04754653492472,207.44856739007338,197.78083778888217,200.14769361464172,193.6122337841669,190.4390785886633,192.00613354319,181.33227616107033,183.0158979875604,182.9548000369014,185.0186337513427,182.74369034687643,183.0490489677436,185.6031608626101,187.9730881817115,186.96456913154208,185.19919986263537,191.63416756846007,193.99752022553523,195.00775447653334,198.11317326185795,204.75987427983998,208.88741706584753,210.957268287993,212.59449701473898,211.6955060724864,210.50400763890534,208.23129269881852,212.3837722935498,210.65317462759583,210.3848129087334,208.8831313105218,208.09551968923788,208.07129513666496,203.2706790192705,199.2385065636487,199.138580238926,195.5089382479702,201.13841307866474,205.14103303280504,208.52263569655005,202.21881329847142,205.44130134985974,204.60042282383634,206.5982973136647,208.55342594716495,213.99434324317505,217.74989809355966,217.72943841577336,221.30821746372655,221.46329173049534,216.57251316474898,211.07158866117115,210.05573755667584,205.0705339839782,205.7279601781715,201.239787906469,206.1641205955008,200.48651624138458,202.3129416555522,198.7260764962393,199.52320431479166,198.16769137335908,204.46334318324625,210.65962594347727,213.9775298234383,214.56317402722,220.69125822480953,221.06268561101265,223.7237367531599,227.17284981314205,227.98243932386387,227.55015507520483,230.32357827613023,237.04605431076249,238.40756879212285,237.83630960631982,240.72358234228446,242.55479714503852,242.91332425171424,243.34414142068115,239.1250073187049,232.38219149544486,229.9575520787609,221.74113442946108,222.38076370936088,221.34139768702204,222.1180315943947,221.03833896254613,225.15585693744222,230.72359596325617,229.57380164691418,227.0491543164093,225.5324099194337
4,1990-04-06 16:50:11+00:00,277.5095829723553,270.0834718097429,273.24319134768547,272.49056028375014,272.65177826009756,269.7284421058075,265.95823288841854,261.3211805664103,257.7988562139254,259.0560093373661,257.6113930683691,257.9845707919494,254.47767754196622,247.78406250667277,251.37553875006955,248.74486248544872,252.40368219474095,246.5035501697136,246.5253983136205,245.9447922218753,243.57244832469758,242.7703744748382,246.02215302126444,248.31480745906126,244.08116946269425,246.60860401420268,241.05699509434396,238.9358803558746,240.9111262280042,239.974208766707,237.5474912054969,237.23174765093682,234.7261953013093,230.57615990177936,231.3306460779101,227.55987112788407,225.8016188705289,221.96151315832265,215.29751583990344,214.8357801613576,215.04020563834112,210.81048476497284,205.07583041191413,205.30345661302977,200.3994283708634,194.55397522045615,202.32610669091127,208.68238461096507,204.9080270643056,210.7103432324264,210.07684688436592,210.99672770985666,209.8629987656788,210.75089826973928,198.92511854195482,201.80702013631634,198.38674511007258,190.7763775898335,187.32666069648627,183.3992667102483,178.77514674282105,169.5012550563685,172.1906789102216,173.73854480599294,169.81480151851883,176.67108865672895,176.9321745975322,181.2823402070221,173.2121148066304,175.67700459711554,183.15835811462398,181.73779818127713,185.78840790901754,190.04925094791776,194.38333543739313,196.8010143392084,199.08605227072033,200.72687233265444,205.95704969940635,199.95092153310048,203.12984476355462,205.08236460088162,204.10277325792882,205.62900473668364,205.76102444279277,197.51359498494708,195.6797342599935,196.74284299972453,194.70165119883796,196.1755299351873,187.46398719311665,190.81605736470217,194.4598054580472,192.79873268031156,191.7488211702825,194.98693931832318,194.1502400154739,194.75562127046598,192.12445917772035,200.80655037284902,201.60136446649025,203.68511759430237,209.45056817396528,210.64254312811096,205.7129616783041,206.10718706157334,199.22307022112486,196.6055682696796,190.8350029070186,189.20672956124375,189.72351592454027,188.6810566399062,188.3493379935831,190.07778781132635,186.06495266487974,183.7055492353158,189.22162465768605,196.0794698898945,194.8573514359941,198.703821778262,205.42665364881873,203.34213771612687,209.39590933565748,213.7719844434336,218.3333404260302,212.43083927864555,215.99899345036565,219.4833072836355,220.1902171073382,225.14485735541456,226.78254886977868,227.9501538190639,229.82569965270432,236.95331235302177,227.31759430368433,225.42298153481573,220.85801934895665,216.42132020090327,209.40613664693012,205.8103405197588,211.24020886636643,206.57739334209379,213.55823617966925,218.78439078949467,218.2043582888303,212.1065554028515,216.9683084286282,213.67125716330796
5,1990-04-22 16:50:21+00:00,286.55941299106456,285.5845400438287,283.13120539870977,278.98366427178354,278.1436843827269,275.5819724008987,273.32796270984437,278.2500424822443,271.1696700634734,267.01693416870853,266.76413287061695,260.2016680474736,264.641186887311,260.62878625176484,261.9744464377039,259.6729444564209,256.9146181062777,257.71172803201387,261.7779985212284,259.84026290536735,259.06292612936096,258.5012053653171,258.4342308928575,259.4480109641257,254.7368749197904,256.9519689474817,257.2996571107851,250.4594680516592,250.26902006508413,251.6907130675874,251.45769891295683,248.48609944957616,249.42090960573714,245.8829942343596,241.32054214529143,238.74718867332012,239.11679646914985,234.06541821056166,232.23792668673352,228.86004524461165,218.19186208508899,220.57843260974724,217.8423150128774,216.39873994369862,211.76279622355503,210.55253867329537,207.25863795708406,214.59664435482009,208.3758162751516,215.39406304582502,217.72560191604322,214.35802798137848,214.28944085064785,209.93087757958162,205.37838582520092,207.10209458109753,203.3487290619304,196.86379114153246,196.47367924031448,189.32285366864787,179.8506748143573,181.0199186060487,179.9195433920419,184.2917913175711,185.52646080641964,186.47263187207605,185.9614676744575,187.06447268232284,187.30171932835705,189.83969192921333,188.10874602979678,185.45388896987913,192.6997207699693,196.91275632031056,204.75155661692372,204.5232817716824,211.5002091041319,215.9784395577142,209.3870873929948,215.32501776599034,211.9085561697474,213.92508481224795,211.82223706843047,211.4484642879619,211.66981443714985,210.02990965592713,202.45552085447812,208.28542640925397,205.15447196059358,203.63369442748683,199.3440214327413,199.29249253641058,195.28038126059133,200.64717164193488,199.609167474192,199.89595792023587,200.64197800799553,201.1219433563796,205.20257537499458,205.43116420427978,208.55229253802696,211.02961003836919,214.8693880903579,217.27513717304143,214.81459960749032,213.71834973590245,211.1893533596794,204.44112096040325,203.96323372566937,196.93352362903724,198.38903767596867,194.21072489376314,199.50365859000203,190.13747776681763,195.94485105794638,194.8535669833774,201.19699584496593,200.0077762465293,204.60742276638697,208.53125055774265,208.6683011642761,211.3522448867025,217.2805432401031,215.30676761355605,220.28451677112994,222.97965622444164,224.3418460783924,224.346376351661,227.93971401096985,233.3099927270492,231.01354915916227,234.32111688545243,235.27730762639084,231.75036015066888,231.4077500771757,230.85089109601483,226.51097131653688,220.2106153713538,216.7563707561559,221.70880414634044,217.58088264681743,216.51201641271328,220.9991349597575,221.34720294959564,222.57109953649368,223.80946062514997,221.7935217823761,219.7873790318784
6,1990-05-24 16:50:16+00:00,284.76799528779634,281.186938087335,278.9109067504712,276.2501815356028,277.56339963622366,274.89366606474374,269.15324923306264,271.1588825886052,266.2564457797149,263.46038640818324,263.8179202521104,262.6519650256497,257.93720738264904,254.12393572158098,259.86652236356974,258.9508840130646,257.8085322548125,255.2853820144435,252.32727551437608,254.39771499132445,252.8466028010483,251.9864002001207,253.33106311496383,253.3461037253558,254.01184026329264,253.86144479716611,253.9726971253066,250.5185717283346,251.3704796341236,246.88641437678552,245.07840821358494,243.44245172061332,244.22590738449142,238.00208820407866,241.3117722903579,238.12412238491004,236.72380595333726,230.38194210486324,225.90034942158076,223.91120647291388,222.64622613829133,220.20311985124079,213.99948764717908,215.64984682554956,207.2856537981785,205.1605138397872,211.327357837418,214.61966332837446,215.0341870295249,212.54660560415277,215.78956518672373,214.33724627605244,216.40199062210343,209.52053221523283,204.96191864033574,203.7601106104681,199.30010834452798,195.60709657698803,192.84039374786508,190.47692871078266,179.86001275183253,177.45785115823074,179.4573284530028,181.10082123128745,184.67618105965653,181.7044929223445,183.51081368041912,180.7770985305091,178.26190809893214,183.18187572595832,184.81441652652262,184.55038907825752,185.71517396334434,195.16317017605587,198.33644195910261,201.23779148324024,201.7190569037909,205.52960273338587,207.39263332640985,207.0116415830363,210.36339410531195,210.9974040937675,210.7509267031654,205.09341015516486,210.61855408616225,207.79106123457663,203.38542951628642,197.91016459428732,201.1402394452569,198.27815810056998,197.05698571144734,195.41703600942964,198.47951785835852,194.9517799666557,194.3522241207205,195.94897636664115,196.6067011275377,193.56154868186042,196.82353575228217,203.29205465353732,201.7380616672402,199.19612964509957,211.69306694504758,209.83413869435026,210.4304965493934,207.1044883000506,202.62355784312,198.5853427882457,192.14828787643017,192.7662762904062,195.24519624850132,192.67968324457973,193.76518533390106,192.20628803780966,187.85212484162733,187.27371419935602,192.15812942971843,194.82953997955875,199.10046775209977,200.58801014107178,208.5453704030142,206.07392851944863,213.70604784629126,213.26210573539686,210.47639623411658,212.49041732801697,218.73752361997546,217.982799995657,220.40011206208368,221.45539612550235,230.56123424453483,232.06827620503645,233.5359134783243,233.94696938978933,230.3848667000591,221.87333464471368,221.1363388201337,215.4367961930264,206.23262520680822,207.9425947515457,211.00102148879844,211.0422553579064,217.8794202273648,216.6056689568515,222.04009818508567,216.67004705510232,217.78479026457427,214.4367672737504
7,1993-01-08 16:51:40+00:00,289.45067163897033,289.6058748483385,290.1962877601025,282.4956015458027,273.8528980988636,275.9388783328,276.8391817740879,280.335162683054,272.4434188842229,277.7526351149955,272.3636895200662,267.98984347829435,267.5966052181726,259.66842127235446,258.5440716603747,256.7743244325359,262.25412690841586,265.88308428700253,267.8580652636785,271.65517054091276,265.8737581662711,267.39199025027057,260.4456796514361,260.6079410131272,256.007241700344,255.94429379851329,257.29232833458815,253.94207350803993,258.5226047935171,263.01066738163297,264.8973071142557,255.7244924912509,251.3964638749666,244.72650950927027,246.97056088004905,243.02478511020593,248.65850853529747,241.4574505607805,239.84775374434344,230.64405802607192,227.89942748970697,226.1700415637008,228.73918573684406,222.49134163867674,218.1383902540939,213.82715664746314,220.02863374801302,221.8259698817102,219.34874626527576,215.60058648862386,220.4750379641532,223.42890843763834,212.1798195006078,215.2667457571896,208.49788679267934,205.34572277945045,199.0062003337609,200.1826964535991,202.07433849746212,191.20914069069175,182.89797701988164,176.65789686855828,175.81043256190642,173.31423298380557,173.90591175882108,182.74031306284047,183.2768807215528,184.08480562948807,181.51625952572016,178.72086779221422,184.17710971317092,184.2647686965517,187.15820348838264,192.18674604266124,194.88699547347187,198.95014456131184,204.17734557321043,201.03380636671255,204.71662314250074,203.3028027238521,207.38821473605077,207.57736241048755,208.65699012366773,204.27442602954125,205.55235956205286,201.52586048831157,203.2200424121041,207.3130065118982,207.77204392930616,208.57332554547258,200.3300294053103,197.56800159533762,198.15844277153684,199.44174242415,201.15761768494662,202.55170443539294,198.13081447459794,202.96439325436032,210.3590564066983,209.42313968949628,214.75998417554737,210.45396609319153,216.82878779958378,210.751370013128,211.61992758197326,204.28184225144693,201.7309097530077,194.97329001015515,197.64628656488887,195.71034915638305,197.79774447231696,195.00584541121336,197.30760123404357,195.3457405298798,190.28400155280454,198.1482893624365,198.7057611415192,203.05468993812522,213.3617371762755,214.34682389981177,218.21807168598613,217.92133843183674,226.80306788811833,224.4461411183093,223.49906665727616,222.36124348022463,222.29745765385246,222.83717059733493,226.42689386133515,235.64013221892952,244.5899475486785,242.6168951254761,241.5981976976546,239.11417525893847,231.5877711631046,231.90071591807032,231.42232085316837,228.59356817754116,222.86844479778708,226.11448842320408,229.9450425967756,229.19249852875774,231.89305432017505,235.59610138203962,228.07195969513444,224.1089540415894,226.3859013153213,223.07061933043167
8,1993-02-09 16:52:01+00:00,291.904498485513,285.9394028251911,285.404836837573,279.4061354283506,276.3998732149187,274.3539516719727,275.45603384995314,275.1607754963801,271.40454352182525,269.83065099600043,267.5524306879058,272.87268413645825,272.05933425540564,262.7566175044053,263.21799498121874,251.93178737129315,251.33740187588174,255.27773501631088,254.61816343178617,261.9891771696416,265.2194265862912,264.54486535751647,260.96605077374915,262.6709582779827,260.5063916873037,258.76436394630383,249.24190171955556,247.2037479658724,253.76083412668268,245.5705609264448,245.18189991766326,253.5732140851533,252.17840121706766,251.81175780788237,245.89557828964712,239.44706346560685,237.54166155487016,231.13515213402124,225.2295425763369,231.864860997276,230.5338524425611,218.48721134926396,217.22874842452185,222.03569867307147,219.0318522979844,216.16249543747733,218.4109412734995,224.21533776137,220.1154204896644,211.1615737360976,213.88536467800614,215.18805121179972,208.40654234567043,204.13098547835142,203.53611828595248,202.11257190335826,195.4071087037601,187.29366266370667,181.90861338905106,174.99738872735355,176.23945708356356,175.26222039114535,179.61268788792162,178.04308868911028,174.56311323804456,176.8524725143669,180.8674508768817,180.06435905647746,184.51277252718853,179.71638882160576,185.2661710526936,185.0461222906754,189.95080257032305,194.17629786637508,195.537675572729,197.01065046718475,198.6588187122471,199.46085586523836,206.09095430860265,206.49904033516492,205.906020566077,207.62569394097957,208.9869415428864,206.3152899233591,205.6629476990332,208.86245125468773,208.48380474592886,205.95596359494996,206.15821635841357,208.76115602249084,206.14593625939423,202.77174016600546,203.58396089944446,204.9363546426652,204.05964455003968,206.9940746136239,206.85781320261702,196.97247547767537,206.1343288609324,218.12978760071846,223.34422008960152,215.6169086278376,219.5783617369196,216.1229928414293,212.23639920317527,205.64552397110285,203.6987277072835,201.80214634950502,195.87087357687597,199.16669396489584,196.82600537397857,199.99871860801764,195.1088205695515,199.00816562390352,196.03620589759603,195.515320118445,199.35644501814562,206.47991439807626,209.9420803893032,211.26177693834845,217.9170176703653,219.78993727639144,216.91487702843122,221.25469629941486,223.6094371380125,224.60045478771903,220.04987192822009,222.69431174388316,220.91636883907458,227.13621908320837,239.71284707513192,242.5341567400713,238.9120530762796,233.1583636340392,230.58225674073597,222.27501620588114,219.7855109965071,221.86119482390706,209.5814595611316,212.99473913968558,225.27596182710545,229.09595194870556,228.7379776396262,226.4083680114437,229.96495366530326,219.86989223146747,224.8493693820663,221.02691476420594
9,1993-03-13 16:52:17+00:00,284.5607210808679,286.038876518101,293.1955249420149,289.6238695011614,289.228067666023,285.02739650718866,284.787385447308,283.38990740115366,278.93071951385184,274.94303699495396,272.9546139987832,271.189189437913,264.0028530580712,260.39341914843595,261.9944831600337,261.39508846969983,266.22123455345184,265.2448796847501,265.09718597348706,265.1761395517187,267.559366692951,260.31060745020176,263.20036924428564,264.05062787349834,262.7615646281778,262.3951943659951,262.77672687915174,262.59605032401265,260.3635040786326,258.40092356216263,253.1811490853019,255.73350322812445,251.97849221046795,246.6483159684933,244.34013211676063,241.21485134875778,237.1987099411418,229.93742291256717,235.3653897549652,236.95820511693552,232.80178515611692,228.14294538787743,225.42516423837404,217.99923469768484,219.99539624370604,215.69776438756742,217.14431671746956,212.6776150292373,213.19092993001868,213.80945914170883,218.83048834003617,218.90039940379162,215.52457993361665,213.89242657149723,210.21093190749622,206.42295058299743,200.90427892178076,192.92264568240785,184.48407755332636,184.77549422459424,173.7511662049534,168.54856704538795,175.4486667906184,181.0259837614368,183.21283148368732,184.0837267962038,183.1601530029218,182.93186398870685,185.53328803023055,186.51448974951026,184.96282360327723,183.39282954939927,188.76672118656114,192.86591830599,197.61579190832654,204.79804246118587,197.7616339393217,210.5129317676271,206.89936327979157,208.7650921181181,210.15696008589686,209.05402996193584,206.3181298276768,205.022561480168,213.3107406223896,214.60698688250426,212.66175700357837,211.03446623801264,210.60254843920245,209.21127487497142,199.08190275083984,199.61456081803448,197.56269491044696,201.59978226709302,200.1006725409274,208.30512086992385,206.59749407285022,210.3165607114802,208.3605127822325,209.39532360618549,210.61629313594605,206.49350386379996,210.6911651177536,216.3659568613985,210.6318148756986,207.5742308525022,208.68391047099652,199.99557550903063,198.3512930092138,198.66978006803834,199.62719795829923,193.03627890832985,194.26532135854094,198.15854766686726,193.46741060694228,192.42439897878188,205.9958655365889,211.1065180878922,212.82373509414316,214.998874957841,222.63248481295156,219.7728154235472,218.89304809085505,224.58941565268086,221.1815049226061,224.86770511460247,229.38313380523527,233.28575080362396,238.16679302162714,240.95639791304805,243.76313869840953,236.80469430080487,235.60109507655386,230.71947362454483,226.81255765353737,226.07253644197178,229.19959406127902,227.4900752957554,221.86337394441358,227.36146241210642,229.30903197476277,225.12790353100183,227.54472512835477,227.21370621212884,230.48597524719264,228.53971756346567,229.9355274939482,228.36202812821583
