,dates,chi0249-0000,chi0249-0001
0,1985-07-27 14:08:29+00:00,194.30764252735818,198.95305332133853
1,1986-02-04 14:05:35+00:00,208.81299524639553,206.07125548785694
2,1986-07-30 14:00:52+00:00,190.38760444843143,200.3351456281155
3,1986-08-15 14:00:17+00:00,197.88843261783063,202.56431176108643
4,1986-08-31 13:59:41+00:00,181.3718948923599,190.72566179819637
5,1986-09-16 13:59:10+00:00,184.5561134150659,189.51974291173832
6,1986-11-03 13:57:34+00:00,185.12150944514383,189.7422930477021
7,1987-01-06 13:58:06+00:00,202.07479324468835,209.20015881089668
8,1987-02-07 13:59:09+00:00,198.0546561821523,201.84002819798053
9,1987-11-06 14:06:32+00:00,187.00668319143506,191.43087224408987
10,1988-04-30 14:08:52+00:00,199.60581754638554,210.50138519417413
11,1988-06-01 14:09:09+00:00,184.7537931851639,192.480647529031
12,1988-06-17 14:09:14+00:00,188.90197939792904,188.49086555897412
13,1988-08-20 14:09:24+00:00,195.84064755141299,197.58072752873238
14,1988-09-05 14:09:27+00:00,191.74399511986587,197.6353957246597
15,1989-05-03 14:07:25+00:00,203.18967855783217,202.35892912637894
16,1989-08-07 14:05:33+00:00,192.33601181643078,194.06536910131257
17,1989-08-23 14:05:11+00:00,200.54405886535517,204.15072906337952
18,1989-09-24 14:04:23+00:00,199.45586228867734,208.45748865998013
19,1990-02-15 14:00:08+00:00,189.51097594939145,198.56812370274037
20,1990-07-09 13:58:47+00:00,181.50157227838588,198.41716608705866
21,1990-07-25 13:58:43+00:00,183.90619635776983,199.73550539199007
22,1990-11-14 13:58:09+00:00,185.5483165206404,188.45553006348888
23,1991-01-01 13:58:31+00:00,199.19901676304875,203.5888197127705
24,1991-02-02 13:59:12+00:00,199.55253586060653,208.2381310671594
25,1991-09-30 14:02:37+00:00,205.66381532901215,202.8121108860608
26,1992-02-05 14:02:52+00:00,198.96893586091164,202.2554979630121
27,1992-07-14 14:01:40+00:00,172.2841380723983,187.56048594971406
28,1992-11-03 13:59:54+00:00,197.90048759033544,201.6657030656458
29,1993-01-22 14:00:22+00:00,195.47557735345438,196.29562748869415
30,1993-02-23 14:00:37+00:00,196.75886798943608,195.0992610680366
31,1993-03-27 14:00:49+00:00,186.83359246666686,188.91004719668427
32,1993-04-12 14:00:57+00:00,191.79835620640557,200.7506982117544
33,1993-05-30 14:01:12+00:00,185.78426998398393,186.86288355783148
34,1993-06-15 14:01:10+00:00,,182.83331467323654
35,1993-07-17 14:01:03+00:00,178.87686412166707,183.61382748438592
36,1993-09-03 14:01:01+00:00,176.32222691329616,184.23517622077932
37,1993-10-05 14:00:55+00:00,187.66037742086422,190.8620096543275
38,1994-02-26 13:59:30+00:00,199.56663108251365,198.43453423099538
39,1994-07-04 13:57:05+00:00,182.53703236830268,185.04608919721147
40,1995-05-04 13:46:45+00:00,200.456723467828,203.97821645779868
41,1995-07-23 13:43:06+00:00,197.3390337179469,202.58650955279623
42,1996-03-19 13:46:17+00:00,185.96101999098244,205.56706155026308
43,1996-04-20 13:48:17+00:00,189.21042050131416,202.97676854130611
44,1996-05-22 13:50:09+00:00,204.5080526746442,208.00391988707895
45,1996-08-26 13:55:17+00:00,197.93204135322094,195.20773279717835
