,dates,chi0470-0000,chi0470-0001,chi0470-0002,chi0470-0003,chi0470-0004,chi0470-0005,chi0470-0006,chi0470-0007,chi0470-0008,chi0470-0009,chi0470-0010,chi0470-0011,chi0470-0012,chi0470-0013,chi0470-0014,chi0470-0015,chi0470-0016,chi0470-0017,chi0470-0018,chi0470-0019,chi0470-0020,chi0470-0021,chi0470-0022,chi0470-0023,chi0470-0024
28,1999-09-20 14:18:01+00:00,226.75441084748118,243.59124879131872,255.59385319938573,260.9888940361017,260.20820698795245,259.9801175609213,253.73698559955824,261.71496963567097,262.9243092032577,259.9743653093112,266.40518133189846,265.82288923938705,277.1098712959905,283.25165600090315,286.92829552032595,281.03128367026875,286.9360028423898,282.4939469027402,279.99241418967284,268.18966285122644,254.5089455873292,255.6184129446192,250.37408259869363,273.5731170471019,278.52356872116803
29,1999-09-29 14:11:46+00:00,,249.64340909578792,261.30168971474393,262.5078015881215,267.11991801528876,261.02933686306557,257.8888936540897,255.36906818470248,253.78079127279284,259.7649636290811,262.0376262801219,264.30431652241765,279.00529192049476,284.83825720887916,281.7695879978778,280.2522047841136,285.64823393155905,283.3804125396422,271.85766959840623,258.06402450166564,249.00583415728653,249.14236014316714,241.10740313468867,,
30,1999-10-06 14:18:03+00:00,264.7212174658158,275.46458798337807,279.311774932141,279.96253440783835,280.6661978343052,279.09279221017385,271.85745137960214,265.77834951205836,270.50136386434593,280.144861372259,285.6691675559271,290.30008961944156,295.2000772121981,299.02816236118326,306.67055675410273,306.03819044004285,306.2179694926306,309.6418989640386,301.0588212210434,279.6840010533463,264.3852506520627,269.6666849507972,294.239436540337,303.25622718071935,323.4016883818892
31,1999-10-07 14:28:18+00:00,242.26535748851714,253.95908504232074,263.01790372880333,273.86687689150625,276.5606918488912,270.79700038506724,265.1014750287346,262.564510233372,258.9532402192407,259.1731879922889,269.77404791219203,281.8295560677052,282.69897990736035,287.56460188353594,289.3782960572571,287.9263471754787,291.41987153800073,288.56742383046645,288.31317852634606,273.8288281247045,253.55119655713037,258.98004951585403,277.2642593218472,287.58444084062376,316.3125204456277
32,1999-10-14 14:34:26+00:00,229.83774376733194,248.88254464672767,257.90294095669896,264.8103291566791,270.30231034697584,264.87065309045215,258.7917937373667,257.25087117503034,251.7193976449046,253.10631139264373,253.03813143562004,252.91242241302206,260.32237338959123,275.4557901921771,281.8362808270827,280.1690933293002,281.89277552479024,280.77306418300935,275.34042067097124,264.04304192530145,244.60968396061662,249.1624221343298,261.886647763918,284.0582764203633,301.053416938847
33,1999-10-30 14:34:20+00:00,,263.8096247915669,263.46201119376786,277.7035942852013,280.8459890270995,276.4959296138811,271.20121992237875,268.0797007494544,271.4934477479102,279.36416147238873,280.8529706761285,280.4431614733195,298.62159226586755,306.5593376775552,296.7782044443181,288.94941725615126,287.35744924105785,288.0191822299239,276.5249448633979,268.4829555016563,266.08739605717483,283.90344930712763,286.0413676354946,295.9669985074659,325.71970313370286
34,1999-11-16 14:10:55+00:00,234.90744433437044,236.05617724596334,235.34640106112414,247.56468255426918,252.7880231649819,249.62667914290319,246.4171955796317,245.1569398156406,247.58805215107938,251.41245236599386,255.76514955292257,261.79839874880975,264.2498193069619,254.91524793753712,263.02035039520587,262.36972520897854,258.38762489703447,257.16035533955903,254.97767857946698,256.425595421312,251.47927875368322,253.57402094973543,253.71954702664314,264.15142251696824,271.85007860262596
35,1999-12-09 14:16:34+00:00,237.7844871349838,252.1323536323656,255.8724735422442,268.866869052309,268.4506803660515,261.97291984673495,254.66664034399818,256.21589722457804,256.1602228505833,267.92503221250973,275.0370280592113,273.40250290411467,278.98336466484596,281.26101559939593,278.70862370952506,265.9614090735685,279.9568433721018,282.6782269913151,280.67029208451703,276.0040581929129,274.9396481545447,314.6874480936131,303.47857289202074,302.6773068196361,304.84160618683507
36,1999-12-10 14:28:12+00:00,241.48292313630472,255.0692856341458,263.6082418498615,268.8500967617988,273.24582288027443,268.0642115347051,263.7559771104007,262.980225968215,259.29799296250525,268.5804430151944,271.0619381152382,275.88917632159587,280.508066379481,284.8444135038427,278.2295464414626,269.55120303918466,279.5313308664471,284.8229086723002,286.38735965014723,284.21070801088024,282.7577060802882,316.9748720401705,297.67389142694327,297.89140268018144,301.3903191925391
37,1999-12-25 14:16:32+00:00,259.85054103519695,266.18375642252676,265.2739756945073,270.29522178849436,271.28679119480637,271.5788101133858,263.3501999061813,261.2818288155151,272.8461752447502,276.9154939188754,278.3247907374567,281.3546926197788,288.3132367905354,292.9098790207105,287.5328502733343,289.5574326561215,286.3842278625633,281.27385912551966,279.78319265968315,282.6080879750973,279.7645812673569,288.5878567032576,303.95237046592007,316.24680049367015,324.937031157753
38,2000-01-11 14:28:06+00:00,261.881833050693,265.29203222928425,265.3584493629769,271.3232283121324,273.85115178264556,273.2028899139193,268.19937379333317,270.45265185871745,268.5581395879157,273.4874285286831,283.17619054630194,284.09553493667113,286.4630130993313,291.94504924440366,291.9883232172837,290.8661145601332,294.78008856841103,296.45886611821487,294.118314666054,290.4182738092115,281.4752160017509,292.67861888929815,297.23768624823464,310.727683033044,333.3138511366299
39,2000-02-03 14:34:13+00:00,246.9128613928898,259.8060340570156,269.5813052864935,275.8978522647199,276.21181757523254,270.33691469852624,263.5715711798365,264.0122937065618,263.7929431481649,268.8364640919835,271.86702112497215,276.6787741911014,282.2670567793862,290.89603221729635,290.0355511478349,290.838406809621,288.24484438099483,293.62986118805196,290.02558118858747,284.87635936201826,273.3528409887521,266.283890908073,259.68777931787474,284.44068819573704,321.3890597267317
40,2000-02-19 14:34:06+00:00,230.10010835598376,249.60371685822835,264.0016399606988,273.7034827084694,272.26229850203555,268.6967469862702,260.23210945932055,260.08537312030865,257.6655297971047,258.49082063470195,266.2995821532177,269.31583521500545,278.26898583332155,280.1557966167711,283.9961866430697,291.043160847379,295.16590545472866,291.77439221297413,285.9825579437362,281.1031460176445,268.66572729599335,273.438310762925,283.10345503592225,288.91421351364556,312.3343856889209
41,2000-03-31 14:27:47+00:00,216.81277869312328,237.8973104003614,251.39604257806621,263.47297753092073,266.4612026228259,264.83222055960056,257.3192389476687,254.46305749664748,253.2370313107741,255.64061594978955,256.96253452367745,263.8437801899083,273.52583031506936,280.47106113315306,280.6683606684109,278.2314727191117,281.81293853434335,281.8337650649481,277.9738203546,270.41535269998576,256.1356334940823,265.10055212916893,264.597674912727,271.39612454076433,294.40030838437326
42,2000-04-16 14:27:33+00:00,219.25703864322526,239.75512514061091,248.07686691788507,257.88088853601556,259.72553445882664,260.7463286505751,262.74678130658515,262.46117817221494,258.31176067640536,,266.2307840751311,266.29677316666135,273.7221377766686,279.0546035857432,278.47513281227225,274.7885107447406,279.5576759515347,286.4795741440013,286.98639956286485,278.6015265933131,,269.633071450422,,,292.3484473137866
43,2000-04-23 14:33:45+00:00,,,,240.44539196027088,242.58133157760477,214.7820248680612,,,,,,269.15769314270307,278.21133631404575,285.66932156635687,273.7022821193958,283.0871278459922,286.002306144494,282.46764704858106,281.0008121899553,277.8583699064679,263.5157803906685,267.5699933723562,274.5737238153209,280.97590203350126,304.57057014821976
44,2000-05-09 14:33:34+00:00,255.77607616413744,256.0590609531765,261.4495732966563,273.37626173376503,280.5592018987886,278.4417208489802,269.12190988472895,268.8747713821194,266.87255594605824,266.3947412315249,276.66932019047056,277.03159562318564,284.20844272564915,297.99111845822324,304.2028275280884,297.42501242625286,297.4246784156453,293.41907200137393,286.88717112027643,282.0355373872728,268.486752721643,283.19712237024925,290.34595604517665,305.29415526787693,323.4147880260095
45,2000-07-12 14:32:55+00:00,271.8396270329143,267.9584425395256,275.7991405129783,281.7083509319535,283.9179694999809,277.4918189614043,274.3236257445749,275.40145933610376,275.44479956600884,277.7050220567072,288.7025209753163,289.21809389179793,298.12367956193975,300.8518115681228,295.3438904989594,295.50439361371326,297.3745038887159,293.8147765827363,294.27983189328404,290.16138179255745,279.99105113550803,284.08836858295973,292.4607979248065,292.3678588452929,315.6469249758144
46,2000-08-22 14:26:16+00:00,265.10921428624175,270.3574605884423,273.3981252652871,282.2652457258197,283.5584139714541,278.43608809871364,276.791456029734,266.46537696509125,255.51175168916967,267.16341856903006,286.76509774893475,306.2287088171965,288.4237846675793,284.50078645253643,284.206697364614,287.13691687571895,285.79078281198423,280.6522694105811,280.5150901441857,284.04498616874736,289.39703080985345,279.57127067919424,283.198942490111,292.3183426247776,314.7474975510081
47,2000-09-30 14:31:53+00:00,263.4419188807042,268.00532903729913,268.45119143878475,280.25404435501076,288.5988479845832,286.40097126144224,285.1273705222367,282.8818390549324,280.84917598221176,287.81855996619726,292.5813266652712,299.89563629782583,300.6675419139972,291.53658462310193,303.5814916182594,300.8422624335136,292.83575415562734,289.61515022308254,286.50987848692296,280.45917062126387,278.0634943985986,296.02757889836096,297.9680181330964,299.8833885209524,329.45775491781563
48,2000-11-01 14:31:49+00:00,246.7187848882155,258.0329459166396,262.374316858147,276.49704776901234,278.2460469934098,274.37824377250365,266.7686133708647,265.5207664419182,266.0711255341607,273.9862344466688,276.07801700752896,281.5847503933198,285.50565399251366,291.25530668945856,288.92728455058204,287.10926325612445,286.59132073051694,284.3862705909423,275.645957365837,274.801683085604,264.75943850256215,277.7524195829931,284.2221193473253,289.21439626723645,300.37534256273034
49,2000-12-03 14:31:47+00:00,262.51507424010276,269.6018152552453,271.45385314470104,279.98319988146494,279.99802418601155,273.37171091826275,272.50051340593893,268.5158548700708,265.30945838936213,273.854753556038,282.2247315426627,281.0468741814549,292.80398925173967,293.1078729305588,298.16180011059237,297.34834286831216,294.5448137749996,283.2323794809689,287.2266795732597,279.15597878134247,267.82709124090206,286.7251593474529,287.14602294072574,291.0111378264961,309.3854851155999
50,2000-12-28 14:25:42+00:00,240.1243652866238,248.99496364237507,263.13106416783256,268.5386463300355,262.5728593995128,261.3301294860661,257.07265558361473,257.64230511310893,257.63167091860055,259.8803204629831,265.4090740380162,275.4489581002458,282.79213374768034,284.1747743671922,283.5424893250922,280.08142698634924,283.1058439315086,281.2025029346913,278.0559518153781,273.6657255216853,255.85440991238738,268.18462705032596,271.58908085258537,279.38396573350883,291.04338317076747
51,2001-01-13 14:25:45+00:00,267.4920040208408,271.6660209821167,269.11608694943175,276.05982116166047,274.8137858022648,271.40845288807236,269.66803342488197,265.0185508819838,268.2079534339016,276.5477842803827,289.1907786532648,293.90807964494786,302.6476083953621,301.54200490899984,296.44013799438625,297.75353840055584,297.5674002162744,297.37766490449354,294.7008767588682,292.9531475244327,276.2797239375529,288.93814799701084,302.4363598454085,317.02855184794623,309.4521947139691
52,2001-01-28 14:21:23+00:00,238.43166348657027,249.24157384124638,261.252939292836,266.86233210894846,267.6352002903776,265.2638842129084,261.0024033108261,257.56768228633376,249.34629375284382,256.2386687622989,258.9742964099002,278.47339737320794,288.7713600699379,288.7768079901322,285.67443889863404,276.95577904622985,277.6089028069938,279.8655509312087,273.97816730420413,268.6361225227561,263.3433541405924,274.29606111229157,273.5019564979215,296.4906853709728,297.49989093977206
53,2001-01-29 14:25:46+00:00,257.07689120783215,262.00752965679106,273.37893062777533,284.5605328744722,283.05063954989356,273.09601033836407,268.32583327727514,267.07701704940865,262.72342451741935,265.3350838919994,269.9140526054518,291.80816558434816,301.7137477626964,302.79853377239465,299.2279782274623,297.00010767992455,292.7892882540731,287.5252324927649,288.6584934307714,283.9286852043915,277.9441164005309,287.63743348426834,292.5664420591493,310.4554382886133,322.6500218835193
54,2001-02-06 14:15:17+00:00,260.88154575880407,271.3160667869217,275.96454913344814,285.2559998631733,283.59094180222866,276.87340679626544,274.57878128466933,276.5943928909456,273.8084066381792,276.46193008849764,281.13706496012924,294.66354015127513,305.3237010745751,303.705366612038,307.027708172359,302.2464456037072,299.71397332723274,300.4724168288681,299.8987938346489,293.61545990870826,282.09848442223193,288.4861075233151,294.609752022694,311.0721450966361,319.26056934596573
55,2001-02-14 14:25:41+00:00,249.56566652281165,253.76699876851686,268.9777083590256,280.71167151377625,280.73658852544503,277.28654398105664,272.7086950400468,268.5696302226157,264.6519422853105,272.5469137266554,280.0072169073392,288.0701331159138,296.4361376757162,296.49659157416556,292.52112700797227,292.45943275884304,291.69833164726356,289.8289106734979,281.5939587120828,280.4558967140279,284.04214267363943,286.93284451260035,288.97760053482824,304.5212905307279,321.6074797691437
56,2001-02-21 14:31:50+00:00,233.0725986096616,241.34718469592968,253.99297477448653,265.5001353389224,274.3016626593853,272.5459186733393,261.491431441615,254.52804889096728,253.05258090771972,258.0727485789848,267.5402046898663,274.9525669463102,,,,290.5194568600652,,,281.9448474851856,278.6263201205135,268.0697620188816,272.6683139139397,278.0941092861144,286.0525034670853,305.5448539181538
57,2001-03-01 14:21:35+00:00,227.22126323342883,248.1532259337086,259.84676350159793,267.92719483162534,265.9990534471697,257.4396646495376,258.8506133195534,252.42296104978408,253.27438403993432,262.74772453644533,270.0017394575289,275.8864317601691,281.1552068139209,279.888959462597,281.0389474799207,281.4684394775272,283.60054522317347,277.5292606538063,276.48050604103054,279.63838288343663,266.24350434277125,269.33769767106315,261.98360123532484,277.31806995068064,291.11523996526483
58,2001-03-10 14:15:22+00:00,,237.92552326987334,257.64734759229884,267.0637859967572,269.4978205665969,265.024293674381,258.25593616170653,257.28896366798335,253.0274466153754,259.4756122304523,263.6626776397132,272.7688744502942,275.89787580391925,277.2515040614632,279.7088068902256,275.6696204196451,283.6407032363281,285.83028001741536,279.8512834160468,280.0155471217514,266.8662428493783,268.5676336476096,266.2969833240822,273.3992867997104,289.7067790685154
59,2001-03-18 14:25:30+00:00,226.0052168221386,240.1545931900481,253.92684378994278,266.38470993033417,270.6633523419888,265.5526982655935,258.61817371162357,262.34516422774203,254.24771545306356,265.4832919853358,270.88427326659297,277.41486517787524,283.7078544458001,286.4934626026282,283.4985400696497,279.23009993411,283.4366145660349,282.7873132785839,278.0426762791918,282.39250546031997,268.711064609402,271.55159302465387,265.1907078426656,274.17498967266425,290.97561924915175
60,2001-06-21 14:21:46+00:00,234.19112035645134,247.7308436037829,262.0762718685333,262.2674756266442,269.3198726320732,270.980088140217,264.8342238130128,262.41988567348545,255.1760517052824,260.47453883029567,258.75324808112975,269.09556053746,275.6286819898066,286.59554786125733,293.7793917666356,291.5459702908721,297.08702847652495,292.88495158567196,285.28706225383684,,,,,,292.83940532532125
61,2001-08-08 14:21:45+00:00,193.00451410349353,234.2964084542578,255.41202790922122,260.88588994564196,262.8866201859958,261.9104197359339,255.41786942275507,254.2976120577413,245.86924070796616,254.0285338864394,261.670103591863,268.6616057438044,272.02614983571635,274.4800405825761,271.8697029776912,276.0441052878485,277.6587062158383,273.77191501121547,271.11672232316647,263.320288212783,250.81260248082123,252.43736826414397,,,260.42512610542616
62,2001-08-16 14:30:16+00:00,213.44040474984098,237.60020116754,255.73237896795558,259.96514322716973,260.8010590964329,261.11451008339026,256.9484209093838,254.9266715145337,248.33384822587627,252.9612059510403,259.097200939298,260.38355036497376,,,273.5927888665554,274.7883237529634,275.8143970335825,276.50294217166174,273.15122386286913,268.2712021212052,,260.0854126315419,,,283.60508613773715
63,2001-10-12 14:23:25+00:00,238.15944704971903,247.92143322917494,262.3114714221802,269.65778595514695,272.22509080835033,270.9170544842466,265.92344904727287,267.88485543017794,260.6240747107148,261.64544209603105,262.5621435035864,273.8849888086372,285.74005229390656,296.762713010028,294.1725465276614,290.75906048398355,287.1743574786936,290.9314360407927,290.3630776082186,284.751368389056,269.0309128136668,265.1590232414085,270.21704237687226,296.7511622844966,322.4912203890917
64,2001-11-13 14:23:44+00:00,258.92389049505914,266.3599982249273,283.3736867863054,291.01499218823847,293.05051680006426,290.03965513937067,281.6306507969987,274.8370426614743,268.7592486033861,270.9264367862148,275.51014127351345,292.5901924156358,301.4282995249475,306.2152922131787,307.4227675583869,302.74739184039055,300.76120165937755,302.62842546933814,299.7010251805467,294.9545909088688,280.48749338698184,283.12385865704056,293.4821126402371,307.9579881571946,339.15765586413875
65,2001-11-29 14:23:49+00:00,255.37937034667712,256.6513732191866,270.28430034434007,275.85829592766083,278.7166862687044,275.2956410283322,271.3765421613043,275.17938115803565,274.69130227385796,279.63063250379037,286.5745107126307,293.8049897578347,299.2455468953386,307.1095133058568,305.7089986917317,303.12902142416795,304.4821590803587,302.4794341187603,299.6461844927271,296.24080215951363,289.50190757635147,290.16858741887893,290.8838988813211,304.9181773814512,334.27023598470663
66,2001-12-07 14:14:44+00:00,233.81125613796354,242.87010878225615,249.6856780004088,255.12844521019326,265.91173283989355,271.40043892936,262.9590393348866,262.3827740387834,254.26165618354236,267.2353695970684,274.95744078458694,282.6204400311552,288.0547766167759,294.5539545829877,296.87508198528934,290.59858788486576,290.1485488552472,284.7017700825755,279.00124994435623,273.0685617975761,267.2546859194822,273.7908283459144,275.0054110159505,284.5607598998072,298.62827802308254
