,dates,nzd0419-0000,nzd0419-0001,nzd0419-0002,nzd0419-0003,nzd0419-0004,nzd0419-0005,nzd0419-0006,nzd0419-0007,nzd0419-0008,nzd0419-0009,nzd0419-0010,nzd0419-0011,nzd0419-0012,nzd0419-0013,nzd0419-0014,nzd0419-0015,nzd0419-0016,nzd0419-0017,nzd0419-0018,nzd0419-0019,nzd0419-0020,nzd0419-0021,nzd0419-0022,nzd0419-0023,nzd0419-0024,nzd0419-0025,nzd0419-0026,nzd0419-0027,nzd0419-0028,nzd0419-0029,nzd0419-0030,nzd0419-0031,nzd0419-0032,nzd0419-0033,nzd0419-0034,nzd0419-0035,nzd0419-0036,nzd0419-0037,nzd0419-0038,nzd0419-0039,nzd0419-0040,nzd0419-0041,nzd0419-0042
0,1999-11-05 22:12:52+00:00,119.90419836681903,,128.89815448183953,138.71033669197402,156.50270679356578,187.72700022969283,202.27158998224277,209.5702875733093,224.38993131088742,141.69654770265151,221.73612179370272,219.95746834022532,218.9560486536528,122.07315638372944,213.81271520366192,127.485630477981,123.42806558806191,111.25588295408696,107.63260858218285,111.32662719361878,114.47659130097388,124.86282852474625,133.74035188253904,108.44716551262403,220.79964869188163,212.9567428077354,220.72229351172646,215.56438875866414,216.8151046414004,225.1792186938618,218.69778398585575,210.74647939332107,200.90336621403392,168.8776903845845,147.82130430056426,,,,,3.5586506573542387,60.18703556765212,51.64945140560421,68.81748517576123
1,1999-11-21 22:12:47+00:00,141.12441160536193,,146.36182604162715,159.69576509560156,181.96815937187074,209.59201714143973,216.7547834893793,227.1118548574639,238.99608173128422,166.92486794885752,239.91466100600405,238.43274185530683,237.8952145442508,129.93219818006438,236.31134868879997,133.84763407686876,126.64568840269455,123.59705153443852,121.25251473932002,122.18208261894596,130.19226866422235,134.84743774848656,153.35858990594815,138.96963038377103,245.98464940484368,235.22284511806507,238.48451022041164,236.74961181206126,231.5441841377844,233.94542363002702,225.2965032935259,213.79431114455693,207.12789934698122,192.31528033248128,175.25897074793914,,,,,27.828331308140235,62.0595444689545,77.32622832772851,89.71286654234879
2,1999-12-07 22:12:53+00:00,129.05589914448075,,145.79192494416864,155.27648714818352,180.21614928412342,217.94415310468898,212.1230006438965,221.49778434491995,231.60772592799034,150.96737891451102,232.7974915700594,227.38425887025045,230.6383905160604,107.88337742894004,230.67523895407427,121.82841482805048,130.07820385341302,115.90908175432266,109.81744107354552,112.97068646793724,119.51827621434629,133.96196252264295,143.13039807021408,135.42827848911696,237.53921653764556,233.67274302355372,224.43640229926498,227.21525486395564,226.27402710536927,230.44235804743948,226.43599760264277,219.02008773914525,208.61349552561705,196.90544448119462,192.91914282502773,,,,,53.481752398564,96.89366747095157,95.0820619514196,105.1037526341062
3,2000-04-13 22:12:18+00:00,,203.30013825744064,173.4073080110547,183.28656859487543,191.4026933443728,220.16660357963337,218.34261212574626,231.21056747943834,238.99105582470006,183.4352028815994,239.5590405909667,239.86086091931986,242.84350236202985,143.7561037602458,240.64376735122983,160.07566003613803,153.06662355916154,141.70110600618315,128.8429599968963,124.20658684030299,139.28241295480848,145.97988438398755,159.4483542915383,152.33264403692425,,258.227552213437,248.92870515280762,247.01883028352574,229.9461004828058,228.8522972103311,221.59365876713306,217.07633907499948,215.4441500245138,198.91110354708357,198.90693126433507,209.250116039107,218.63858640344833,,166.52550112006867,33.078819867699515,71.53735561702112,101.77923296909263,118.35365327321202
4,2000-05-31 22:11:54+00:00,124.9788624568471,,,,,,179.41663209915976,,,,,,,,,,,,,,,,,198.91537846141878,221.42996173570577,,,,,,,,,,,,,,,,,,
5,2000-08-03 22:11:07+00:00,175.47309540383668,200.93409955290412,182.16688742811886,179.10477297230648,184.0473715470459,226.6470024841343,187.4981806716021,212.75094515921236,231.28201217504986,169.9516544739461,237.46233946391123,228.5504000534552,224.86922179396814,156.4854390545615,230.08869604128355,150.50103104733333,146.1642977549404,142.33780430567188,128.68070077694318,130.73754657718834,125.28468883815731,111.58911812392772,145.48849272107296,139.95046079451924,243.07158234060503,239.85240013664463,232.16981929868865,231.20593074434325,236.67220888580783,245.47419370940665,241.6540785512397,228.49209476439904,207.89869376222194,181.62521757455985,174.07964965908846,166.47024385416267,166.13470170916696,150.68788080594715,139.53586446796288,149.96455765021452,159.09363735380492,171.83304588470367,174.4294573143784
6,2000-08-19 22:11:01+00:00,144.05275079267622,,172.0603716206128,186.88732486480373,203.8877480831006,216.36995160396322,209.69410304930645,217.29594812563477,219.79842587963282,176.17549925801126,222.21279251139092,227.69851920962864,231.26600551965026,166.58907909565426,246.14737370267085,146.7011618168746,143.85132695669216,141.33831036360834,140.08338817370105,141.35678397257936,144.9266136235879,134.5286275622392,149.70393832239165,144.04316328317705,240.84390578932323,238.08578210504646,233.91285493984125,236.40938611618031,239.88313537909642,246.80597620718532,240.05245339919188,238.1709199131071,229.32470480320237,209.02603244756688,196.68788173095044,183.12001571186067,171.59437826462633,152.92707114503114,141.3479304227781,159.18687139539904,178.1514001539995,177.515843078832,163.60322900561516
7,2000-09-20 22:10:27+00:00,160.43866542427725,,163.1116430606121,178.45843642190778,204.41010243974833,,209.06684921817143,208.5106023335438,216.19416621462122,,208.327437347544,210.47050104428087,213.9227047218993,,219.82703055612382,,,,,,,,147.7047343228341,130.94800161994704,219.6794927057732,211.95888092167323,211.62584301690967,221.7272136022071,236.12542704359228,242.90232584646904,241.45302185345014,236.48067920076315,236.2689654589181,230.13134269482475,215.17416589410846,182.6428827032502,151.0824952882354,155.83567070885874,156.59033849660756,156.30266911034118,152.06549929973596,146.0217246770141,129.45880746581508
8,2000-11-07 22:10:17+00:00,141.81567317382903,,150.61963513688582,161.6092300014915,175.61891804010693,186.53891524891125,201.9760320395004,212.01744681969515,214.07345413411744,150.82099952353263,223.05304577851877,221.57263982764684,217.23782642151122,141.781508017432,229.9653519035716,138.36418984429866,140.93452541163873,138.90738510420164,129.5349221071311,129.63764770596993,136.23397484050477,138.09563571638398,144.10648902593243,129.01608971244139,224.39429595441845,219.3331030727051,218.06419538086084,224.9697164603856,225.79467787050498,231.6263774159557,236.74795243488592,231.01283073796978,230.32235656460583,233.08778366648235,220.28645411112583,202.65038967410177,196.1403348784792,173.19670881510066,164.29044032452433,151.9676911580577,141.37695046940564,139.65363510758363,156.31906174329393
9,2001-01-10 22:10:27+00:00,161.28906035058847,174.50408168117073,158.158289009855,159.74776047585362,174.68942267880342,157.00826758631817,197.6451093785597,202.70237889668547,217.686389402453,153.3952389132344,227.5152343501785,224.67940762353268,222.7267591776012,134.30261343180916,219.91043543971188,129.75750944570615,130.0693941924298,133.14551120539676,127.06303365810666,132.07203073986213,142.15821025489382,136.0775676650693,142.4797645039103,130.1958467128639,222.71298795270516,220.7226530951168,224.0498253127227,219.83939736947224,228.47221122283833,242.6805107882228,244.19203654170084,236.51841334312948,233.24375018493853,240.53509810209405,241.59052596722054,238.11030607935888,221.43276221126294,180.7943261320116,175.74297985778244,177.7065325292932,173.0449885991383,171.2297310866179,170.48696961990746
10,2001-01-26 22:10:30+00:00,157.88757888114966,190.99193752912257,150.34849159760623,156.17671787163127,153.18740729203378,154.0097111520067,180.80747832433482,191.84015580330808,209.80960590569364,121.99535923089708,204.63703766133946,213.2312314994158,222.5371569881218,111.08523209063038,215.06672555291448,112.68301748206154,109.60479407021117,113.20819766617977,112.50988298456811,109.57301328572375,121.83540529966484,127.33687946886818,134.10508364258484,123.21787338187136,209.96309865130274,202.0863604049841,205.20523300983717,210.9302718138085,217.83918231285026,223.00816481969645,214.73531906506122,217.13578833888275,219.76919202389666,212.4785997936139,216.11151433240553,218.0231497011761,208.55179226733338,195.03118144380394,176.25745024102287,158.89972072158236,159.98434217594934,160.54559543083298,159.6724829792107
11,2001-02-27 22:10:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2001-03-15 22:10:15+00:00,,186.3940095938856,189.81059153611244,184.3654093437632,183.10812136908308,,195.49189165841142,208.79476587398844,216.95516492126185,162.48570366360386,216.27970275460848,230.64545472700405,237.24712839139076,108.05122404158035,218.95134216330666,116.1036821244109,118.11997929184786,116.64206044220653,120.01856551409979,132.9129350649486,148.1607373570819,150.08978721707481,147.94236037345354,138.1441436126143,229.9497786171803,214.75859840297957,214.2098965463531,221.26513164869712,223.9095932179492,233.5424925150178,231.34550311232258,224.31597662405835,217.47578103913338,214.98623731779136,206.9706872835212,201.60522639704243,208.24580538679734,208.02799060063242,207.41843009041997,203.23212946980246,204.9243058222426,199.34647071017247,185.1025233968633
13,2001-03-31 22:10:07+00:00,,170.66605788179936,180.79707394967517,194.34646030509242,204.5099344771642,,195.8727946000652,208.6243351869818,221.86160815799937,182.20020763866742,223.19678043653337,225.66368855802915,227.25703284300297,117.60795604805355,220.574789192833,120.55356029617113,119.67908559343357,118.65223800606839,122.17925806649615,127.46977322394187,145.3598863983308,157.10465481560632,154.7586526125891,143.33430999050515,243.84874020987306,220.5941002487057,225.4308702170104,231.26769529300208,231.92520177029903,241.95861191722267,236.9542307814095,227.49879247093452,222.05109366625214,218.5683407463362,209.9040371874361,203.32665359717817,203.40001110239328,204.55239415983428,195.28272354574062,195.93000755703784,190.05852787546044,196.02285883393296,190.9819300042354
14,2001-05-02 22:10:03+00:00,165.08336215412868,166.85959116309104,206.1235260913034,222.12367930843618,218.4789060719593,183.5359756801372,195.50137517965027,196.58462012955957,198.48312023859964,178.3449621289979,207.26667826347452,205.67182132777972,222.3009287463922,138.41809397668774,217.73373224473627,122.31582143101897,112.03050480029819,107.71722310300363,106.42365106418998,114.55482046570766,116.65388996812162,111.9920070850499,148.88738851628528,143.1634968638829,,,,,,,,,,,,,,,204.6815246413952,201.87822089360006,201.19681667417237,192.95284756844595,183.55784847316633
15,2001-06-03 22:09:40+00:00,144.85792938044975,126.28960520565298,187.607813756606,196.45865397110546,186.69095028730186,,203.12413987731478,206.17654664101437,209.05807058093444,,211.40841435084272,213.64787007408526,215.50744526753857,143.3184311725281,217.73823669422197,138.83096674083052,137.163791675182,124.09484117652184,124.26094360884741,118.84610229686085,129.21780652626148,,134.52600394845294,157.11561658884236,238.62314326783627,229.45620777430443,227.2310542045081,225.5416318889008,227.1607404897214,237.53365955260148,230.74072457980043,219.80550311622486,220.83957563726347,222.3921478514766,217.76644215612163,226.04275222936994,220.68458007182102,211.13877218548663,211.0542192626332,201.4296055606646,194.85711609668553,197.5363043738333,198.38718052627644
16,2001-07-05 22:09:21+00:00,,,,,,,,,,,,,,,,122.33058950540745,124.71821015391434,114.5946463104841,,124.9711460963143,107.96315127921923,,148.81101693648355,148.86895834001575,,,,,,,,,,,,,,,,,,,
17,2001-09-07 22:08:34+00:00,,143.22459810540485,179.2391168432862,184.2125059705769,192.5827854080794,144.00027437453227,189.0722060259765,204.59013945866147,221.07346796003796,152.72772972921516,224.67285054797802,214.96828060700028,212.50324151011483,136.67092922340944,221.07702792558248,126.48541888506176,126.1378786921097,120.94605643921483,118.81361113654219,122.75240389625104,128.38009709560356,137.64342175880523,154.61700401032033,143.3662787555745,221.27569060091858,215.37439893674187,214.96071370075958,217.53494258442177,220.14092669582718,223.3643345524912,213.33894385878102,207.16800535048685,205.60269752277875,195.2330746297587,199.32951754328346,198.65270204712013,204.02015969206997,208.22727249499803,204.420529623378,194.2338918053652,187.31439329503291,193.7684460242999,193.55524446859442
18,2001-09-23 22:08:26+00:00,,140.295924164418,195.13592199735035,192.5536701104216,177.90527060336132,150.8582073082628,184.56496718448562,195.98110149818345,213.00406118707716,154.1994211768854,,,,112.96356550096989,218.7846410231391,118.70965802024114,129.40797663722785,111.44019812612117,109.08020550758329,112.65687252187945,129.11481277447078,140.8704669037869,152.2524484007191,142.64273343298112,215.46708899350858,209.1085656871947,204.6493469868933,208.80040349467242,207.96700665334572,211.16898053550472,205.68677319778058,200.39416269414752,202.88409885201816,199.09964635050747,200.6486801280676,213.27724012476523,215.12260227455715,212.64902557857013,205.023332452689,192.04893060506546,176.43035927774767,183.43718198741112,183.91292973532782
19,2001-12-12 22:08:38+00:00,186.91195552841836,127.42233104162806,194.0336798068336,200.83277039254736,203.73159739375382,144.83300322037158,205.27889500442348,200.81454151972918,202.48691810209985,142.8020699886492,,194.62765983477027,197.60439239012453,104.5353619921819,201.5195856832375,106.1312824187448,108.10720184880824,102.43467036133748,97.63490844990929,95.8792660831538,109.53415240926057,123.22340632059642,134.06030609416115,,211.3540821674374,200.77333306002697,205.34827186110067,207.43427329060273,210.62993836885556,216.37221673820346,210.4142246362988,208.84161762897068,202.73963187526283,192.67760226914027,,,,,190.35198265240115,193.63194161511328,191.47758522135467,186.49335900043968,179.57023039662658
20,2002-04-03 22:08:45+00:00,200.30564042300784,142.36092697890695,210.18107396557932,212.88519794771287,217.72193637316485,131.90597846874752,233.93251615689178,,,144.10260692961396,236.51656002853375,232.6818325577812,225.47489675266644,85.85137514048584,230.8409320753127,83.77803272073263,91.40726994021188,93.33844888839528,102.37010320297203,106.18544635010994,119.54309267185086,126.7873500525012,143.64203642301874,139.8347058292022,234.60603308767205,219.647678742601,213.94389455263243,,211.65567194123855,205.58663682491806,206.53633607277865,199.17175319727883,208.53807451713402,209.35505608756057,206.65711600460148,219.48254713851273,208.74785121630313,188.46275644836953,174.00798847454703,167.3875523344189,156.7935830767946,160.5421744181308,161.8747485294753
21,2002-06-06 22:08:34+00:00,206.25053496606853,,213.55639808765127,209.6850032035319,206.19247931762308,,216.18034258212396,222.01637988283386,228.57789884987267,,,,,78.0844723730041,,,,78.85221483905134,87.2543531612445,103.88205476249841,106.66827531435628,,141.87511097819382,148.16586836135338,224.4315776537171,225.3743081996035,223.2253248532278,208.72785966718837,208.97041286736038,,,,,,,,,,,,,,
22,2002-08-25 22:08:00+00:00,185.16864538560813,,196.29515173830154,198.2528373201324,191.2653837616982,,,,,161.80100145566462,,,,106.1301746543575,,92.60592739822089,105.89214870386853,101.92197208973957,101.02085828538002,105.69455653743262,126.83737561269788,137.39569014856863,149.66378701598802,139.6364452050545,219.43917521389704,210.36666054681163,207.1093807438496,,,,,,,,,,,,,196.812714711984,196.15648000609363,179.1027400325613,184.49835089035136
23,2002-10-28 22:07:46+00:00,177.67589449973514,156.83736563593158,195.8583438408634,191.66068105384736,199.54134186163165,146.20417045461238,221.2423605156332,239.464162731737,246.08114233550467,145.61452265588218,242.42182453543904,232.89811830368632,232.9947525272953,113.26740048498547,217.23267276356984,110.42780782440997,95.70993078163531,98.69279919747905,115.2738174623619,114.15927309792848,123.56218035985432,135.12518790549765,141.1535222296688,132.7245530089861,187.3818224652137,192.07416256844942,191.58097235384295,194.10641614973832,192.69573576558975,199.43510082018784,178.27690886705128,179.48445503189856,194.62603216746058,195.61788464726695,,178.31062056022375,177.73198154691664,156.97184612716057,169.79280001028997,156.73654998857495,148.34154048894757,134.08447058733566,
24,2002-11-29 22:08:13+00:00,187.6651737196342,184.90611609706127,194.8910882012292,202.4506753338651,211.29683727912135,145.90607630257728,226.06241873573813,232.7807685133666,238.46080763661283,144.45422151114823,233.34883658640229,236.09396651637178,233.92877383533232,97.50379760100728,230.8534539717742,102.26549929039572,106.29393103732978,104.1973215120702,100.95809038134774,114.30882932549616,124.7584562803385,129.06525188123695,134.10294743844992,124.60710396702771,193.19189293536715,187.6665448902315,183.60832796744205,176.9179078854938,189.8670838948282,203.7556382113925,202.6086492569148,197.55279143353005,201.35152608800064,202.60812754870835,201.48036019061055,187.89388018469302,187.50316074933153,174.28774662568918,172.12584612650994,171.10911463244767,165.17318461635998,169.2971056077221,162.56786534476896
25,2002-12-31 22:08:20+00:00,189.930995260461,173.29406597124725,199.84669813622935,214.01783647902073,219.03991177024307,168.0695182571288,231.7322908330459,235.93292952269942,235.66567938078828,145.58245748471228,236.33414495169478,237.54282770447355,241.65279826565984,92.09186729420104,236.90121383088865,90.71751405851936,89.11182089518944,100.75203003784297,98.85971820595181,112.48577601704827,123.60561294701297,129.48456791807175,132.7121127085966,121.81342740040442,192.63685833685423,185.35795404718016,184.578352351928,185.90820686546016,189.62882399456132,206.67110569007528,206.4618429328403,209.70842205613016,197.38899471149907,194.84909775574565,192.83581767225527,183.01940116732777,191.25871887226768,188.8829493890018,184.2871194964142,178.2351075476483,172.2121286436283,169.00144452335292,168.00429541768972
26,2003-02-01 22:08:33+00:00,192.55387401403576,158.24926066363793,200.46332999370338,198.48738637470305,217.25109704877525,141.90989092147333,228.29585078685338,237.43433493098996,241.01433498860453,135.15515465906455,239.458757798516,234.3115805246108,240.35449714267793,104.70802703220062,234.61516493537863,99.90879731495895,102.77136886471732,103.80092904215499,105.78865530892276,112.59444918828879,118.83619983493477,110.89718736999168,127.76944224515809,113.15132959209379,188.78125937879784,172.9460129820583,180.80419079013882,185.58182316753678,186.57547864639247,189.48783613664358,192.87055040126057,198.03141395935083,194.67163074469332,194.75631677995898,192.21061417413745,187.04819552920787,190.8256692175636,194.4828979450985,192.3176587942378,184.03107508360722,178.70287637184816,162.83217246226997,152.5514026805179
27,2003-08-20 21:57:03+00:00,195.00113063707622,175.74257240663368,210.3877800336945,220.82902706123937,230.45159009436145,106.52898276846635,246.42093970389305,248.56997384483336,252.49772732734823,134.80372631355755,254.4112171519476,248.35362926975614,247.53659108187867,92.31981658319637,241.284872630196,78.53628451647916,79.79588671019074,96.60179606563996,107.78502072388402,96.72403731566347,118.32684672705682,101.94581620450289,139.47367735885297,136.29785612862082,198.13208270213457,185.8261881346579,182.07509111265404,192.23626967203072,192.95957044764313,206.13807703463877,200.03798931087246,181.8896184522166,172.29610345900696,191.36550548277665,188.42739247237202,181.8546574804115,183.8373205634004,177.7308899601353,179.45120883191368,169.3248103638005,163.35637712699355,165.6340587440476,170.5590724567093
28,2003-08-28 22:08:21+00:00,203.321659813422,160.341864052199,209.30997517376323,222.97330771049167,229.70123982491933,104.9974716256592,248.13728536590264,248.12017851994406,248.83884911675702,145.5809628833346,249.02083744082523,252.54293228951707,244.54767072771506,84.89792429299654,240.3156050334229,84.05185165335227,87.90181363038765,93.89281118567541,99.9561118504439,100.68647967788786,121.19881961244634,118.2500032776027,126.5107366653019,137.5092578430048,203.46890335094105,191.49952442022052,182.9986934156448,189.12310730130173,197.90354946607158,201.84132284238763,201.23904133287533,192.25445614686424,190.94807634377696,195.51884443082727,194.8065021834264,185.29532161697261,187.1209945831767,185.67897755383746,180.79562504148655,179.38083673429543,178.5766633743065,170.71095518554952,172.30212583454323
29,2003-11-16 22:08:35+00:00,152.722174254512,130.5351318354556,160.0526915456623,165.6949489734328,184.87969159929622,147.59039347910758,222.1344284089995,229.08263257837982,235.53323542928123,145.70306358553503,215.36854356073334,236.35209909701086,216.83157584037193,93.64740073660879,231.97611718940038,100.03483056917793,91.41445886381209,75.32629688518593,76.1336011957625,86.08388875730381,118.70343347476641,121.58675365411125,127.73744220592756,113.28090743995853,163.32731658701314,172.5966989995904,172.2307939701513,162.23129221322927,161.51864282106226,170.39332977611528,139.2020137486382,,179.6486188178152,184.54752342358108,186.08535872463744,,,,,,,,
30,2003-11-24 21:58:27+00:00,152.91570422696222,148.65514128484944,172.23701893180157,190.22045212726985,200.4127318806563,160.88104080316648,245.9208980055689,238.83509749845228,244.7383394225493,147.22130186407657,239.33535981035772,228.27546429240613,235.88501233827293,87.24719169956317,226.63182063403463,83.72314410459836,80.40896917528617,75.82246910422391,83.02726939890022,,,,,,,,,,,,,,,,,,,,,,,,
31,2003-12-02 22:08:38+00:00,170.2706100703419,147.8195750434909,175.59641215761926,192.70595175065833,199.7991305009099,148.12751930086753,230.15831922497367,238.109817714775,244.4923232111749,155.0819619302392,229.91717218993506,221.683691333622,223.63687387461434,104.97146720820517,235.50285896295114,97.40143116937683,89.7100368006909,90.28345790284534,87.29422075116123,93.28628548950475,109.48213565004139,120.49001644093299,134.18728713698763,109.52116460001167,180.7458581520763,170.55087762935742,167.6242541411095,175.13450061737146,177.74298345379302,193.14037983401073,191.19337550431896,190.82627046666258,182.1116431116568,185.74158523025133,179.15845033659122,180.397891036085,176.5277373766378,178.9409587549065,172.12785121999897,176.30851472574994,167.06648650144876,152.52125677171665,144.72881014438352
32,2003-12-10 21:58:29+00:00,188.09012759660067,176.7092022913161,201.40265350386744,216.62122054867274,229.59792559483324,172.8378656046894,241.00991915197787,245.97581807977113,254.96169231511888,162.5789977087818,245.1915968987149,236.58275468485542,238.01687458802976,117.51998262048113,260.99404562076285,113.04532941504361,112.05869008039984,111.24190065716972,111.78475051444468,120.88240973377565,139.67573362573162,139.71393839317736,142.00101689424312,124.46962937891698,188.59974463315717,181.81716992508856,188.10015283845445,187.33947118593713,196.05756419147906,198.78010005026385,196.7791178249903,214.29321151827335,211.12448250690494,208.60929904234894,208.52257654536606,204.90793846916327,204.83381675137437,200.62013167975437,204.68116324560697,202.8620369162195,181.64324654629823,163.96019762076318,157.17141961252804
33,2004-01-03 22:08:54+00:00,177.02961592821543,154.40872575031668,187.24630804008834,193.87332299053455,201.38717326232194,151.97083339358832,234.08170048723983,234.61902076776437,238.342065452113,134.755349256632,237.06680677456808,238.7611882088709,235.14154927368529,103.49232851972263,231.60869107515325,103.11258876278958,94.01202436303541,90.17575875526089,92.17984225705351,97.69295711911364,113.49111691042532,121.99231570022027,124.35188701383494,116.39374359070821,180.6307617713703,178.04191972265585,171.90778511050814,172.27224088316402,185.58136802874697,205.4329599724664,191.2175448165806,185.12118142029814,188.3664840608664,185.13783234194767,176.8944039761501,182.9074195503809,182.93993635546184,188.38718707706462,182.9156911901975,180.20171426079673,169.81862765151953,158.15786544339988,151.01594568862495
34,2004-01-19 22:08:59+00:00,182.1205487532372,161.02711760198645,188.09198187174508,196.27695411405688,209.02330847707273,151.16777141959818,238.0824690108218,241.38337178839038,244.68570252815297,136.44300229884374,244.04309981296606,247.5868036887546,246.18937279511348,116.95966108821513,240.25484109725028,123.39427260381093,117.07800995000626,106.33235776111327,107.51736103847611,100.65295722777934,123.57686174306535,123.88609526144202,134.5964493324346,117.84178953238553,192.45684927427124,187.14240857518718,185.20946874576572,184.6909923505545,195.8156633332752,200.99257584135432,199.6178272855957,194.37724346283116,197.0562534474068,193.49260319833718,185.99402358285295,188.70585467760327,190.1997190928773,190.0743668112638,190.1143909601899,180.1473709205241,176.55606292272617,165.79976438430248,162.03220925889167
