dates,sar0683-0000,sar0683-0001,sar0683-0002,sar0683-0003,sar0683-0004,sar0683-0005,sar0683-0006,sar0683-0007,satname
1984-05-06 09:33:27+00:00,213.55,203.87,203.95,204.81,207.85,204.32,213.48,219.11,L5
1984-06-07 09:34:18+00:00,211.11,202.89,201.71,206.16,207.84,203.74,211.95,218.21,L5
1984-08-26 09:36:09+00:00,211.18,201.26,200.72,204.90,207.89,204.10,211.92,219.86,L5
1985-05-25 09:36:15+00:00,214.28,203.89,202.70,207.89,210.46,208.03,213.29,222.90,L5
1985-07-12 09:36:05+00:00,214.73,202.08,201.94,204.84,209.78,204.79,212.25,223.03,L5
1985-07-28 09:35:58+00:00,218.55,205.27,203.32,207.06,210.50,204.94,213.27,221.88,L5
1985-08-13 09:35:48+00:00,218.34,206.06,203.30,208.36,211.07,205.86,214.33,222.37,L5
1985-08-29 09:35:38+00:00,218.19,207.19,204.88,209.14,212.34,206.93,214.59,223.34,L5
1985-12-03 09:34:19+00:00,219.17,204.11,203.05,208.07,211.01,206.57,214.93,221.65,L5
1986-05-12 09:30:53+00:00,220.72,198.62,200.85,208.57,210.17,210.04,216.62,217.32,L5
1986-05-28 09:30:26+00:00,214.53,198.80,198.76,208.14,208.82,209.26,214.48,216.06,L5
1986-07-15 09:28:53+00:00,213.79,202.18,200.36,208.69,209.10,205.79,212.08,218.18,L5
1986-07-31 09:28:19+00:00,212.45,201.76,200.44,207.25,207.69,204.43,211.38,217.68,L5
1986-09-17 09:26:37+00:00,214.09,203.85,201.19,207.60,208.79,205.10,212.72,219.28,L5
1986-12-22 09:25:09+00:00,213.80,196.59,196.65,202.30,202.43,196.78,208.68,216.18,L5
1987-01-23 09:26:04+00:00,214.55,195.09,194.32,201.60,200.28,197.32,208.66,215.40,L5
1987-03-28 09:28:28+00:00,211.34,190.10,190.90,200.97,197.68,196.03,206.54,212.23,L5
1987-04-29 09:29:30+00:00,212.20,192.72,193.15,201.39,199.33,197.11,208.17,214.37,L5
1987-05-15 09:29:57+00:00,211.47,195.39,196.75,203.59,201.85,198.86,209.58,215.86,L5
1987-06-16 09:30:43+00:00,211.76,196.61,197.80,203.69,203.03,199.04,209.78,215.98,L5
1987-07-02 09:31:03+00:00,212.12,201.11,200.75,205.26,206.90,202.77,212.11,219.39,L5
1987-07-18 09:31:20+00:00,211.00,200.00,199.30,203.63,205.81,201.78,210.65,217.90,L5
1987-08-03 09:31:49+00:00,212.16,203.17,201.98,204.53,208.05,202.41,211.13,217.94,L5
1987-08-19 09:32:18+00:00,213.13,203.77,202.26,205.34,208.41,202.75,211.46,218.05,L5
1987-09-04 09:32:43+00:00,213.62,204.74,202.91,206.52,209.03,203.81,211.94,218.73,L5
1987-09-20 09:33:05+00:00,213.25,204.94,203.15,206.90,209.51,203.99,212.30,218.94,L5
1987-11-07 09:34:02+00:00,210.87,203.97,201.93,206.64,210.02,203.91,211.98,218.65,L5
1988-01-10 09:35:05+00:00,207.30,203.00,199.84,207.11,209.81,204.64,212.46,218.16,L5
1988-02-11 09:35:41+00:00,205.43,201.59,199.72,208.88,211.83,206.80,214.50,219.92,L5
1988-03-14 09:36:03+00:00,201.75,198.88,197.56,206.97,210.88,206.88,210.94,219.18,L5
1988-04-15 09:36:14+00:00,202.47,199.09,198.27,206.86,211.20,206.99,210.03,218.58,L5
1988-05-17 09:36:32+00:00,207.47,202.32,202.38,210.03,213.31,208.53,210.05,218.67,L5
1988-06-02 09:36:38+00:00,207.75,201.72,202.04,209.74,212.45,207.86,209.95,218.49,L5
1988-07-04 09:36:48+00:00,209.22,202.06,202.43,210.50,213.31,208.14,210.72,219.60,L5
1988-07-20 09:36:51+00:00,211.41,201.34,203.11,209.13,212.44,206.72,209.00,218.47,L5
1988-08-05 09:36:52+00:00,210.99,200.60,202.16,208.14,211.47,205.77,209.53,218.49,L5
1988-08-21 09:36:53+00:00,211.55,200.23,200.82,206.93,210.16,204.97,208.83,217.86,L5
1988-09-22 09:36:50+00:00,211.54,200.70,201.58,207.22,210.85,204.73,210.95,218.16,L5
1988-10-08 09:36:45+00:00,211.20,200.07,201.29,206.16,210.03,203.94,210.64,218.31,L5
1988-10-24 09:36:41+00:00,210.10,199.38,199.63,204.76,208.22,202.71,210.20,218.68,L5
1988-11-09 09:36:45+00:00,207.13,197.94,198.27,203.52,207.36,201.89,209.63,217.82,L5
1988-12-11 09:36:33+00:00,205.93,195.32,196.01,200.25,206.19,200.84,209.71,217.78,L5
1988-12-27 09:36:27+00:00,205.93,194.25,195.67,201.03,206.06,201.03,209.69,217.57,L5
1989-01-12 09:36:20+00:00,204.20,193.02,194.61,199.94,204.43,200.25,209.09,216.58,L5
1989-01-28 09:36:07+00:00,199.84,193.54,194.14,200.85,204.63,200.90,209.97,217.01,L5
1989-03-17 09:35:16+00:00,198.86,194.28,195.86,202.25,206.05,202.13,210.53,217.81,L5
1989-04-02 09:35:12+00:00,198.50,193.47,194.40,201.23,205.85,201.79,210.12,217.34,L5
1989-04-18 09:35:07+00:00,199.51,194.39,194.72,199.90,206.15,202.31,210.35,214.35,L5
1989-05-20 09:34:32+00:00,205.83,196.30,196.91,202.18,208.64,204.51,211.62,214.17,L5
1989-06-21 09:33:55+00:00,206.91,198.77,199.18,204.17,208.26,204.08,211.47,214.15,L5
1989-07-07 09:33:39+00:00,206.91,200.79,200.12,203.63,207.15,202.74,210.56,213.52,L5
1989-07-23 09:33:21+00:00,207.06,201.45,199.50,204.17,207.67,201.84,210.18,212.98,L5
1989-08-24 09:32:39+00:00,212.58,202.73,200.71,204.68,208.84,202.27,210.21,213.28,L5
1989-09-25 09:31:52+00:00,212.45,202.78,200.74,204.77,209.17,202.33,210.51,213.01,L5
1989-10-27 09:30:51+00:00,210.72,201.55,200.93,207.42,208.47,201.56,210.39,215.79,L5
1989-11-12 09:30:31+00:00,208.68,200.90,201.14,207.35,208.80,202.71,211.15,216.56,L5
1989-12-14 09:29:38+00:00,207.43,196.47,198.94,206.02,207.74,201.70,210.32,215.47,L5
1990-01-15 09:28:33+00:00,206.45,194.40,196.28,203.46,208.43,201.91,210.87,215.32,L5
1990-01-31 09:28:06+00:00,204.21,194.01,196.55,202.77,207.63,202.62,211.55,215.53,L5
1990-03-04 09:27:02+00:00,203.09,192.97,195.90,202.19,207.75,203.39,212.03,215.81,L5
1990-04-21 09:26:22+00:00,203.96,193.76,196.34,202.70,207.25,203.18,211.46,215.41,L5
1990-05-07 09:26:19+00:00,205.69,195.11,198.00,204.33,208.27,204.55,212.22,216.02,L5
1990-06-08 09:26:19+00:00,207.82,195.00,198.13,204.47,208.09,203.40,211.13,214.96,L5
1990-06-24 09:26:18+00:00,207.86,198.06,198.43,204.25,208.24,203.72,211.65,216.63,L5
1990-07-10 09:26:16+00:00,207.82,198.29,198.17,204.31,207.78,204.35,212.12,216.75,L5
1990-07-26 09:26:12+00:00,207.91,200.02,199.57,205.48,208.05,204.65,212.63,217.58,L5
1990-08-11 09:26:07+00:00,210.43,201.74,202.42,207.17,210.75,206.10,213.18,219.19,L5
1990-08-27 09:26:01+00:00,210.71,201.54,202.11,206.98,210.51,205.69,212.97,218.82,L5
1990-09-12 09:25:59+00:00,211.80,203.39,203.02,207.38,210.29,205.14,212.54,218.56,L5
1990-09-28 09:25:50+00:00,212.38,203.58,203.32,208.22,211.26,206.38,213.25,219.47,L5
1990-11-15 09:25:37+00:00,207.38,200.61,200.27,206.06,209.20,204.49,211.63,218.15,L5
1991-04-08 09:27:54+00:00,188.40,186.95,189.36,197.62,200.78,195.81,205.94,212.91,L5
1991-05-26 09:28:46+00:00,208.31,198.67,198.97,209.20,210.07,204.03,212.50,219.89,L5
1991-06-11 09:28:57+00:00,207.55,197.08,197.76,206.79,207.67,201.80,209.79,216.52,L5
1991-06-27 09:29:13+00:00,208.19,198.14,198.69,207.07,207.32,202.95,210.70,216.94,L5
1991-07-13 09:29:21+00:00,210.35,201.61,200.88,209.36,209.43,205.26,212.62,219.54,L5
1991-07-29 09:29:36+00:00,210.44,201.30,200.99,208.79,209.10,205.19,211.87,218.16,L5
1991-08-30 09:29:49+00:00,210.13,200.37,199.74,207.04,207.60,203.62,210.44,217.16,L5
1991-10-17 09:30:18+00:00,208.70,200.18,199.33,206.66,207.78,204.72,210.50,217.03,L5
1991-11-02 09:30:16+00:00,208.18,199.88,199.58,206.82,208.11,204.92,210.28,216.86,L5
1992-01-05 09:30:23+00:00,207.78,197.46,198.41,205.46,207.77,205.37,210.81,217.07,L5
1992-02-22 09:30:17+00:00,205.10,194.17,196.50,202.52,205.71,202.74,209.16,216.84,L5
1992-03-09 09:30:19+00:00,201.85,193.06,194.90,203.38,206.27,204.87,210.99,218.25,L5
1992-05-12 09:29:51+00:00,207.73,195.84,196.65,205.51,210.35,207.83,212.92,221.04,L5
1992-05-28 09:29:42+00:00,206.46,195.51,195.67,203.84,209.01,205.89,211.25,218.73,L5
1992-06-13 09:29:31+00:00,207.52,196.12,196.35,204.05,208.98,205.51,211.26,218.21,L5
1992-06-29 09:29:20+00:00,207.66,196.29,196.06,204.00,208.60,204.90,210.25,216.92,L5
1992-07-15 09:29:08+00:00,210.35,199.89,198.04,205.43,210.11,205.37,210.66,218.28,L5
1992-07-31 09:28:56+00:00,210.70,200.06,198.34,206.42,210.77,205.47,211.00,218.75,L5
1992-09-01 09:28:26+00:00,210.19,199.74,197.30,205.61,211.07,206.15,211.05,217.74,L5
1992-09-17 09:28:12+00:00,212.29,201.29,199.33,206.25,211.87,205.43,211.00,218.47,L5
1992-11-04 09:27:22+00:00,210.21,200.26,199.23,205.49,212.18,206.22,211.53,218.52,L5
1992-12-06 09:27:22+00:00,210.39,196.38,195.83,202.53,208.35,203.33,209.73,215.79,L5
1993-01-07 09:27:40+00:00,210.52,193.99,194.50,200.24,206.67,201.95,208.78,213.82,L5
1993-02-08 09:28:02+00:00,209.62,194.75,190.44,194.43,205.81,197.80,206.25,211.67,L5
1993-02-24 09:28:05+00:00,210.30,195.58,190.69,194.24,205.05,196.74,205.81,211.24,L5
1993-03-12 09:28:18+00:00,211.55,196.62,193.51,197.20,206.33,197.64,206.72,212.24,L5
1993-03-28 09:28:20+00:00,211.08,196.24,193.20,196.24,205.75,197.56,206.54,211.66,L5
1993-05-15 09:28:37+00:00,214.80,197.81,193.70,197.76,205.36,196.62,206.04,212.26,L5
1993-05-31 09:28:40+00:00,213.83,198.22,194.24,198.88,205.36,196.64,206.56,212.79,L5
1993-06-16 09:28:38+00:00,213.93,202.37,199.41,205.23,210.15,198.39,208.48,215.33,L5
1993-07-18 09:28:32+00:00,213.94,204.83,201.19,207.74,212.24,199.93,210.53,218.47,L5
1993-08-03 09:28:32+00:00,214.12,204.97,201.98,208.23,212.45,201.15,211.19,219.19,L5
1993-08-19 09:28:32+00:00,213.01,202.56,202.13,208.25,210.98,202.71,210.75,218.68,L5
1993-09-20 09:28:26+00:00,211.81,201.25,201.90,208.63,210.54,202.76,210.76,218.70,L5
1993-10-06 09:28:23+00:00,211.85,201.00,202.06,208.81,210.05,203.08,210.59,218.92,L5
1994-03-31 09:26:30+00:00,212.56,202.09,202.09,207.12,206.09,206.17,211.11,220.41,L5
1994-05-02 09:25:53+00:00,214.39,207.06,205.62,213.18,213.67,209.09,215.30,218.98,L5
1994-07-21 09:24:07+00:00,214.05,205.67,204.71,213.91,214.27,207.28,214.85,218.72,L5
1994-08-22 09:23:17+00:00,214.54,206.20,204.13,212.28,213.16,206.77,214.82,219.36,L5
1994-09-07 09:22:53+00:00,214.49,206.17,204.42,212.70,214.82,208.69,215.96,220.99,L5
1994-12-28 09:19:20+00:00,214.55,202.47,201.67,212.38,213.24,205.90,213.31,218.12,L5
1995-01-13 09:18:46+00:00,205.41,200.07,199.84,209.30,211.58,206.66,214.29,217.90,L5
1995-01-29 09:18:10+00:00,199.91,199.26,198.90,206.08,209.24,205.67,213.43,216.27,L5
1995-04-19 09:14:54+00:00,193.29,198.39,198.05,204.40,206.38,203.90,210.95,212.67,L5
1995-05-05 09:14:11+00:00,198.67,200.19,199.41,205.47,207.66,205.45,211.50,214.11,L5
1995-05-21 09:13:28+00:00,202.09,200.79,199.89,206.24,208.04,205.33,212.45,216.08,L5
1995-07-24 09:10:32+00:00,211.44,206.86,204.85,210.13,211.47,207.68,214.32,219.01,L5
1995-08-25 09:09:05+00:00,215.80,207.00,205.14,209.63,211.42,207.30,213.23,218.69,L5
1995-09-10 09:08:19+00:00,217.05,208.58,206.45,211.70,212.88,208.29,214.27,220.74,L5
1996-01-16 09:09:29+00:00,220.42,208.61,207.37,212.76,212.72,208.71,212.27,219.23,L5
1996-02-17 09:11:43+00:00,211.97,204.05,203.37,208.38,209.00,205.54,210.95,217.43,L5
1996-04-05 09:14:50+00:00,206.36,201.93,202.67,210.62,210.77,208.42,212.52,217.91,L5
1996-05-23 09:17:41+00:00,209.69,204.45,204.07,211.92,211.81,210.62,214.02,220.05,L5
1996-06-08 09:18:34+00:00,210.65,204.76,204.25,213.02,213.68,211.33,214.71,220.72,L5
1996-07-10 09:20:15+00:00,212.73,205.68,206.08,213.67,208.77,210.02,215.18,221.56,L5
1996-07-26 09:21:07+00:00,213.95,205.98,206.43,213.98,210.06,209.19,216.12,223.12,L5
1996-08-11 09:21:57+00:00,214.78,206.28,206.70,214.54,210.98,209.40,216.32,223.23,L5
1996-11-15 09:26:56+00:00,212.42,205.65,205.99,213.52,209.82,207.24,215.20,222.60,L5
1996-12-17 09:28:27+00:00,211.17,199.91,203.83,209.63,204.52,202.06,213.26,219.18,L5
1997-03-23 09:32:37+00:00,197.36,195.03,199.07,204.56,208.22,200.27,210.33,213.06,L5
1997-04-24 09:33:46+00:00,203.47,198.14,201.00,206.14,209.77,203.42,212.25,216.47,L5
1997-05-10 09:34:19+00:00,205.59,198.87,200.96,207.53,210.55,204.43,212.44,217.15,L5
1997-07-13 09:36:33+00:00,213.86,207.49,205.23,212.40,214.18,210.74,215.27,222.40,L5
1997-07-29 09:37:05+00:00,215.78,208.77,206.63,213.60,215.04,211.27,216.77,223.86,L5
1997-08-14 09:37:35+00:00,214.92,207.91,207.51,213.95,214.74,210.33,215.82,223.12,L5
1997-08-30 09:38:05+00:00,215.58,208.03,207.46,213.80,214.65,210.27,216.21,223.49,L5
1997-10-01 09:39:00+00:00,215.12,206.40,206.29,214.14,214.19,210.32,216.98,223.14,L5
