dates,nzd0389-0000,nzd0389-0001,nzd0389-0002,nzd0389-0003,nzd0389-0004,nzd0389-0005,nzd0389-0006,nzd0389-0007,nzd0389-0008,nzd0389-0009,nzd0389-0010,nzd0389-0011,nzd0389-0012,nzd0389-0013,nzd0389-0014,nzd0389-0015,nzd0389-0016,nzd0389-0017,nzd0389-0018,satname
2001-03-08 22:04:08+00:00,384.25,376.03,377.75,375.05,368.33,372.60,364.60,365.96,358.66,359.72,358.43,360.94,358.42,348.75,335.57,336.19,332.99,330.78,323.57,L7
2001-03-31 22:09:43+00:00,393.07,392.36,391.68,389.58,383.26,381.85,366.79,376.71,372.86,372.88,379.98,385.88,388.14,386.70,382.29,369.26,369.87,364.21,363.44,L7
2001-05-02 22:09:39+00:00,379.78,365.41,364.30,359.61,354.30,359.47,355.32,352.79,348.31,354.56,354.78,357.84,354.73,357.13,346.87,351.78,,325.11,,L7
2001-05-27 22:03:36+00:00,391.75,381.18,371.36,366.45,365.92,363.53,349.23,350.90,355.54,356.50,354.81,362.71,370.80,374.84,369.93,367.19,,,,L7
2001-06-03 22:09:16+00:00,,,364.41,359.83,361.34,350.10,360.34,349.46,340.29,350.38,354.91,354.29,357.11,356.76,336.27,342.96,333.25,329.19,336.66,L7
2001-07-05 22:08:57+00:00,407.91,391.56,380.03,372.14,360.31,360.45,353.03,359.60,355.58,356.66,353.93,360.08,358.89,338.34,,,,,,L7
2001-07-14 22:03:09+00:00,394.36,379.12,377.50,370.65,368.57,354.77,350.79,354.16,346.01,349.39,348.50,354.26,369.23,371.87,341.16,,,,,L7
2001-08-15 22:02:14+00:00,384.44,374.77,365.99,361.08,352.84,350.76,348.88,346.53,343.23,345.62,349.71,354.42,353.83,351.37,342.76,337.69,296.31,310.22,,L7
2001-08-31 22:02:29+00:00,394.81,394.63,380.04,373.31,362.84,361.85,355.54,359.20,348.45,352.23,353.03,362.96,361.55,354.86,349.94,345.11,322.84,320.74,311.48,L7
2001-11-03 22:02:10+00:00,384.84,374.34,370.35,363.27,362.30,355.21,348.85,347.46,348.56,353.49,352.64,352.15,350.66,349.56,348.19,341.47,335.55,334.20,330.96,L7
2002-02-07 22:02:41+00:00,373.36,391.34,379.53,372.82,370.34,359.56,354.73,349.47,351.34,354.57,358.45,356.97,357.91,362.28,358.80,352.23,334.34,333.67,339.62,L7
2002-02-14 22:08:29+00:00,395.79,393.01,387.16,386.01,382.53,376.31,374.85,366.68,362.86,366.48,368.42,362.86,369.52,366.52,364.69,356.50,338.03,331.98,341.20,L7
2002-03-11 22:02:43+00:00,411.17,395.43,387.60,378.69,373.04,367.03,360.69,365.89,357.35,364.88,365.76,366.47,366.12,364.54,360.27,356.01,330.72,333.70,324.96,L7
2002-05-14 22:02:31+00:00,444.98,,376.47,368.36,368.01,360.52,354.40,355.13,352.68,350.94,351.94,361.97,358.41,358.49,351.34,346.80,145.96,,213.19,L7
2002-05-30 22:02:25+00:00,380.77,373.93,360.85,355.33,352.39,349.70,338.22,342.57,343.62,344.62,346.67,349.47,352.12,355.59,350.58,353.08,113.06,,192.39,L7
2002-06-06 22:08:10+00:00,391.79,374.60,371.76,369.75,369.02,358.93,350.87,,,350.55,350.68,360.77,355.91,353.24,332.45,,146.58,,207.70,L7
2002-06-15 22:02:19+00:00,401.09,386.36,364.07,382.11,,,,,,,,354.13,,,,,,,,L7
2002-07-08 22:08:00+00:00,381.29,376.35,366.71,357.96,352.03,347.07,346.00,339.08,337.48,340.57,348.91,351.33,351.69,347.65,346.97,350.21,,,,L7
2002-07-17 22:02:08+00:00,377.41,378.90,366.02,360.85,364.96,364.87,357.38,346.03,338.56,337.42,342.58,349.20,355.82,353.69,,,134.68,,211.01,L7
2002-07-24 22:07:50+00:00,390.66,384.39,375.07,369.96,360.93,359.44,352.78,346.29,346.58,342.74,348.49,353.25,359.33,353.45,,,151.80,,216.82,L7
2002-08-18 22:01:33+00:00,375.46,369.02,365.52,354.97,348.82,343.15,346.03,338.06,336.20,338.77,336.51,329.61,335.83,333.41,330.18,331.19,336.15,326.92,291.40,L7
2002-10-05 22:01:31+00:00,391.77,379.62,377.44,368.69,359.57,353.90,353.08,352.99,349.05,350.23,353.67,355.50,356.26,345.65,351.26,351.92,337.41,328.16,329.49,L7
2002-11-06 22:01:41+00:00,358.28,,,,,,,,,319.08,316.46,323.87,,,,,,,,L7
2002-11-29 22:07:49+00:00,402.48,385.21,386.20,389.47,374.06,386.47,357.58,363.43,354.66,360.32,358.10,358.90,365.22,358.10,365.76,364.02,357.18,352.85,350.70,L7
2002-12-31 22:07:56+00:00,393.03,384.61,381.03,375.92,368.16,372.10,365.24,362.30,357.66,362.25,360.33,363.13,360.32,358.55,359.75,356.06,344.46,340.25,361.36,L7
2003-01-25 22:01:54+00:00,386.65,381.36,369.02,374.45,364.48,355.68,355.43,355.57,360.96,346.85,348.73,359.92,356.06,357.97,360.76,352.66,342.42,339.46,347.66,L7
2003-02-01 22:08:09+00:00,381.58,369.23,370.35,363.35,358.52,361.44,357.13,359.05,350.68,349.82,352.59,354.59,355.81,353.57,349.52,344.23,332.93,323.84,328.99,L7
2003-02-26 22:02:28+00:00,385.60,383.83,372.93,370.08,374.58,369.98,368.89,366.69,367.56,370.49,366.42,363.60,369.29,367.68,366.23,359.63,352.79,342.64,331.06,L7
2003-03-21 22:08:15+00:00,364.63,,,,,,,,365.63,370.55,354.56,360.93,366.92,364.08,364.81,360.16,349.32,355.67,354.69,L7
2003-05-24 22:08:16+00:00,382.65,373.78,367.52,363.08,358.01,358.44,359.21,358.26,353.45,359.93,365.11,361.54,360.50,361.73,354.27,350.58,,,,L7
2003-07-20 22:02:20+00:00,380.02,377.47,361.57,,,,,,336.20,344.43,348.33,353.08,352.03,351.01,,,,,,L7
2003-07-28 21:50:28+00:00,384.42,351.54,368.43,359.60,345.31,325.04,326.17,346.96,,359.79,348.29,362.83,,,,,,,,L5
2003-08-20 21:56:39+00:00,,,,,,,,,,,,349.45,356.09,349.63,335.32,336.18,,,,L5
2003-08-28 22:07:57+00:00,382.10,378.59,373.37,366.30,355.26,353.83,,,,,357.80,361.87,366.32,360.34,361.18,357.94,349.55,341.11,329.69,L7
2003-08-29 21:50:38+00:00,371.84,363.38,358.23,349.60,350.09,342.29,339.41,336.46,338.55,338.55,341.62,344.99,342.97,350.05,335.93,329.47,301.87,310.23,282.54,L5
2003-09-14 21:50:54+00:00,369.00,370.20,362.02,353.63,344.18,342.12,340.62,338.88,338.59,340.32,343.05,346.30,342.15,341.27,339.63,337.92,327.66,329.64,308.06,L5
2003-09-30 21:51:30+00:00,385.60,372.32,362.81,348.55,350.57,338.88,336.78,346.10,343.97,345.53,345.31,348.14,359.17,362.90,347.18,336.08,334.07,346.48,336.29,L5
2003-10-16 21:51:43+00:00,408.13,398.40,387.37,373.32,362.56,354.92,354.09,353.91,354.35,366.18,366.29,365.70,368.06,382.31,375.33,364.68,355.58,352.54,352.51,L5
2003-10-24 22:02:10+00:00,385.76,,,,,354.68,352.70,348.58,349.17,350.42,354.36,357.51,356.97,352.16,,,,,,L7
2003-11-17 21:51:45+00:00,395.11,389.24,377.86,376.19,369.33,361.66,356.33,353.21,347.14,344.06,345.54,346.19,350.79,357.16,365.91,361.67,347.10,346.15,346.17,L5
2003-11-25 22:02:29+00:00,,,,,,358.89,352.24,358.44,353.77,355.09,358.27,361.74,367.14,,,,,,358.46,L7
2003-12-03 21:51:55+00:00,386.37,380.36,375.52,372.71,365.67,359.86,350.62,349.96,348.38,349.01,354.34,355.15,358.54,361.25,357.60,363.23,358.45,348.18,337.90,L5
2003-12-10 21:58:05+00:00,394.83,386.02,375.14,363.90,364.25,358.75,354.84,353.46,346.18,348.22,360.56,363.19,365.94,361.02,359.33,360.17,348.84,338.26,335.62,L5
2004-01-03 22:08:30+00:00,392.78,389.69,379.12,368.53,366.72,,,,,359.97,363.89,362.45,362.18,364.84,361.56,366.24,343.20,342.45,351.50,L7
2004-01-04 21:52:33+00:00,371.76,364.67,363.78,360.10,358.22,358.22,355.41,351.57,349.84,349.82,356.04,356.31,350.72,351.84,347.80,343.62,341.60,337.39,349.49,L5
2004-01-19 22:08:35+00:00,357.79,336.92,,,,,,,,,329.88,340.54,332.61,333.45,324.74,323.83,327.60,,,L7
2004-01-20 21:52:13+00:00,383.80,385.63,375.58,368.62,364.04,363.93,356.00,362.25,356.44,362.28,365.57,366.50,361.44,350.89,348.80,351.71,349.86,345.76,338.40,L5
2004-02-04 22:08:41+00:00,,,,361.55,359.82,352.55,351.19,348.28,349.91,353.35,359.30,362.89,359.23,,,,,,,L7
2004-03-23 22:08:52+00:00,,,,,310.74,,,,,,,,,,,,,,,L7
2004-04-08 22:08:48+00:00,,,356.05,347.70,348.26,350.27,348.80,342.55,336.79,348.96,349.85,356.55,,,,358.73,354.26,348.61,334.81,L7
2004-04-17 22:02:56+00:00,378.23,372.04,368.58,362.12,358.14,352.56,,,,,,365.30,363.86,369.64,354.83,352.72,318.73,331.62,310.35,L7
2004-04-25 21:53:23+00:00,384.29,382.11,375.17,373.34,363.98,366.10,362.79,356.29,347.16,345.46,346.78,357.62,357.64,361.17,354.91,357.21,285.37,326.33,264.44,L5
2004-05-18 22:00:14+00:00,403.31,387.89,378.96,368.94,352.85,356.05,354.44,366.37,353.55,363.03,371.32,369.34,372.70,371.75,363.30,351.66,,,258.02,L5
2004-05-19 22:02:59+00:00,399.58,392.09,378.37,,,,,,354.96,349.16,370.15,368.64,372.86,376.52,372.97,365.91,,,,L7
2004-06-11 22:08:38+00:00,,,,362.84,353.06,349.46,343.95,343.67,339.52,351.34,352.51,355.44,361.42,,,,,,,L7
2004-06-28 21:55:40+00:00,,,,314.15,322.09,298.74,314.57,303.87,,301.96,303.33,,,,,,285.71,,290.72,L5
2004-07-05 22:01:39+00:00,,,,,,,,,,333.01,332.37,340.58,325.81,,,,,,,L5
2004-07-13 22:08:34+00:00,410.86,394.02,384.54,,,,355.06,356.26,347.61,352.57,360.72,365.86,373.17,373.83,372.88,,,,,L7
2004-07-14 21:56:06+00:00,413.08,372.31,357.19,343.52,340.99,320.32,,346.27,342.13,338.57,311.53,342.48,342.51,354.31,365.01,370.11,,,,L5
2004-07-22 22:02:44+00:00,,,,357.56,353.12,347.92,345.53,341.20,338.13,341.80,345.41,345.11,,,,,,,,L7
2004-07-29 22:08:26+00:00,386.28,,,,340.64,347.98,347.55,342.57,340.47,350.47,354.09,359.01,364.77,368.59,,,,302.64,295.61,L7
2004-07-30 21:56:03+00:00,386.50,376.04,365.66,363.94,354.06,352.68,352.96,348.27,353.50,346.43,349.08,356.39,360.83,,,,,,,L5
2004-08-15 21:56:25+00:00,367.81,352.95,348.33,338.19,331.07,340.54,336.37,330.13,326.84,326.35,333.36,332.88,334.02,327.59,,,,,,L5
2004-08-23 22:02:11+00:00,386.45,378.09,365.29,356.58,,,,,,351.71,349.02,346.02,347.17,353.69,352.31,354.37,340.43,,,L7
2004-09-08 22:02:29+00:00,401.37,,,,,,351.09,352.95,356.69,359.63,361.99,362.16,365.75,360.29,,,,,,L7
2004-09-24 22:02:01+00:00,380.70,373.35,364.91,348.95,,,,,,343.23,345.73,349.45,350.00,352.47,337.12,338.20,326.79,,,L7
2004-10-01 22:08:09+00:00,,,,,,,,,,316.53,,315.20,,,,,,,,L7
2004-10-02 21:57:38+00:00,393.02,378.74,366.08,355.13,347.11,342.32,339.30,333.00,337.90,337.93,345.85,348.35,357.27,359.19,355.00,346.38,325.50,324.03,324.74,L5
2004-10-17 22:08:14+00:00,392.34,386.77,370.65,364.24,,,,344.10,338.25,343.39,352.50,355.94,360.58,361.92,361.17,355.17,343.00,,,L7
2004-11-02 22:08:28+00:00,,,,383.36,377.29,366.52,370.72,365.59,357.24,364.31,368.31,376.51,,,,,367.98,,364.78,L7
2004-11-10 22:04:35+00:00,385.15,366.58,363.18,360.75,352.42,346.73,342.03,348.22,349.03,352.65,355.62,361.12,363.41,354.42,348.49,345.47,330.99,328.58,338.42,L5
2004-11-26 22:04:53+00:00,361.70,354.55,372.33,364.72,355.43,353.75,345.05,340.19,335.34,318.48,325.73,329.65,332.89,328.05,320.60,337.25,336.57,336.36,341.78,L5
2004-12-13 22:02:59+00:00,382.24,368.12,370.15,362.81,367.99,355.65,347.99,,,,,358.77,363.59,363.07,358.79,352.26,341.69,335.86,340.69,L7
2005-01-29 22:05:53+00:00,342.94,337.89,352.99,352.36,342.62,343.82,340.41,322.94,326.07,325.31,329.02,321.37,325.47,342.47,,325.64,334.94,341.21,345.42,L5
2005-02-23 22:00:31+00:00,374.83,371.38,370.89,368.83,353.77,355.77,352.02,350.17,350.83,349.55,354.93,363.51,361.72,366.83,358.27,354.72,341.01,335.13,330.51,L5
2005-03-03 22:03:29+00:00,353.87,,,,,,,,,,,,,,,,,,,L7
2005-03-18 22:06:34+00:00,389.61,363.09,355.23,350.37,351.22,340.94,336.52,347.55,351.91,360.68,364.24,362.93,361.55,362.64,350.40,347.27,330.95,343.36,329.17,L5
2005-03-26 22:09:16+00:00,380.36,361.28,363.43,360.69,351.74,348.63,344.83,345.92,344.08,,,,353.47,353.38,348.91,340.86,329.28,334.08,335.27,L7
2005-04-04 22:03:03+00:00,375.45,366.84,364.80,361.80,349.14,,,,,,355.21,358.40,357.78,355.53,351.53,351.01,356.25,347.27,340.55,L7
2005-04-12 22:00:30+00:00,379.36,369.34,361.64,360.08,354.69,349.67,343.92,338.22,340.69,347.90,351.81,352.92,357.11,357.83,359.20,358.09,353.30,336.54,294.88,L5
2005-04-27 22:09:09+00:00,,366.07,361.48,358.99,358.02,354.49,355.68,355.70,351.64,350.43,355.91,,,,368.70,357.89,355.10,351.10,215.32,L7
2005-05-06 22:03:01+00:00,,,,352.06,,,,,,337.54,338.37,342.12,348.26,347.66,329.93,326.42,,,,L7
2005-05-14 22:01:06+00:00,381.67,378.07,376.10,373.76,358.16,350.56,346.25,342.53,339.69,338.42,342.46,355.30,369.74,363.15,368.49,353.88,,,212.83,L5
2005-06-15 22:01:22+00:00,386.48,376.35,369.78,371.85,366.08,364.36,364.65,358.45,,364.57,367.43,366.06,366.64,373.24,386.50,,,,207.19,L5
2005-06-23 22:02:49+00:00,392.22,377.60,370.80,363.05,358.97,353.36,350.62,,,,,,,,,,,,216.80,L7
2005-07-01 22:01:02+00:00,361.51,382.40,,342.44,,333.41,,,,359.34,352.26,358.53,360.70,359.62,358.19,367.39,358.89,315.52,308.87,L5
2005-09-10 22:07:43+00:00,384.11,378.69,370.22,366.83,365.89,357.03,358.76,361.13,365.23,357.48,355.32,353.78,352.84,355.46,352.88,343.67,344.23,347.05,330.89,L5
2005-09-11 22:02:53+00:00,,,,,365.26,355.11,358.08,353.94,363.14,360.51,358.27,360.32,361.38,,,,,,324.38,L7
2005-09-19 22:01:56+00:00,376.81,362.49,354.02,354.14,350.04,347.84,343.63,339.15,337.62,341.85,343.66,350.53,351.98,349.00,335.48,331.25,321.40,316.89,311.15,L5
2005-10-05 22:01:29+00:00,,,347.41,347.70,343.68,340.63,339.37,334.64,335.57,339.01,336.28,342.69,343.34,344.97,339.18,331.41,325.74,317.04,321.39,L5
2005-10-13 22:02:54+00:00,,,,355.69,351.23,350.29,347.14,345.66,345.87,346.53,353.87,,,,,,328.84,330.44,329.28,L7
2005-10-20 22:08:47+00:00,393.18,390.44,386.33,385.29,375.85,369.60,370.31,370.06,,,,,376.58,371.62,369.73,366.49,356.37,355.26,360.29,L7
2005-11-06 22:01:35+00:00,390.93,381.15,373.90,371.37,367.10,360.68,356.33,349.11,350.85,355.12,359.03,359.15,356.72,368.02,361.03,357.10,351.98,351.01,350.19,L5
2005-11-21 22:09:07+00:00,373.07,374.07,,,,,,,,,,,,,333.07,325.07,311.61,319.81,347.58,L7
2005-12-16 22:03:25+00:00,380.30,366.53,353.04,,,,,,345.23,347.47,350.77,348.75,350.90,350.55,345.57,335.02,322.55,,,L7
2005-12-23 22:09:15+00:00,419.90,,,,,,,,,338.53,364.41,372.00,365.74,383.80,373.80,358.10,,,,L7
2006-01-25 22:03:29+00:00,361.93,357.62,348.73,347.60,346.11,346.01,339.85,337.33,338.21,338.40,344.09,354.40,352.76,346.41,339.95,337.12,330.58,323.28,326.84,L5
2006-02-17 22:10:10+00:00,389.84,385.81,377.53,377.79,370.93,366.76,367.81,362.71,358.58,360.53,356.97,372.32,375.05,378.29,371.30,362.94,346.16,349.07,348.09,L5
2006-02-18 22:03:53+00:00,387.24,,,,,356.61,353.06,355.00,348.64,355.93,362.50,373.49,381.54,374.42,,,,,,L7
2006-03-22 22:03:30+00:00,,,365.48,366.65,363.50,363.16,371.33,364.62,371.19,369.29,,,,,,358.85,347.12,340.21,309.90,L7
2006-05-09 22:03:28+00:00,,,,341.15,328.40,340.30,342.96,349.57,341.60,,,,,,355.43,349.18,331.83,332.44,335.85,L7
2006-06-25 22:12:20+00:00,390.93,377.95,377.71,373.93,363.21,361.55,356.80,351.32,352.16,364.12,361.29,358.66,365.78,365.95,,,157.25,198.40,221.55,L5
2006-06-26 22:03:20+00:00,393.72,377.40,376.54,368.86,,,,,,362.22,368.26,366.21,371.79,365.29,,,122.41,181.45,,L7
2006-07-04 22:06:17+00:00,382.01,372.53,364.98,352.39,355.43,351.87,349.99,348.49,,347.37,350.58,348.84,350.10,344.45,,,99.49,196.05,204.90,L5
2006-07-19 22:09:20+00:00,375.62,369.16,360.67,356.49,355.34,,,,,352.20,360.61,361.82,363.20,356.91,,,121.65,202.79,217.08,L7
2006-08-04 22:09:16+00:00,390.90,377.60,370.67,359.34,354.72,360.04,362.89,362.37,,,,,362.85,365.48,360.74,359.34,141.29,236.35,229.34,L7
2006-08-13 22:03:29+00:00,,,,348.97,344.73,346.76,344.02,337.74,,362.08,369.90,365.97,,,,,,,228.86,L7
2006-08-21 22:07:19+00:00,370.88,347.53,339.33,338.03,330.67,337.07,330.15,329.14,333.21,342.88,348.42,361.65,362.64,356.77,345.90,335.87,,229.66,246.95,L5
2006-08-29 22:03:26+00:00,403.03,369.82,,,,,,,,,394.35,,390.90,348.95,320.81,364.81,,329.87,368.90,L7
2006-10-08 22:07:29+00:00,358.72,347.71,334.70,324.90,313.37,322.45,314.18,322.86,315.52,334.34,359.02,357.31,355.30,351.27,342.92,336.70,327.34,325.74,332.40,L5
2006-10-16 22:03:19+00:00,,,,309.37,,,,,,,,,,,,,,,,L7
2006-10-24 22:07:38+00:00,367.14,352.34,349.53,347.81,346.58,345.91,343.89,342.46,346.59,345.53,352.25,357.90,353.56,350.12,343.88,334.75,325.43,323.63,328.17,L5
2006-10-31 22:13:53+00:00,385.76,374.10,380.04,367.18,341.69,330.75,354.79,358.84,362.58,350.87,353.47,358.11,362.06,360.23,353.82,356.35,351.94,354.77,361.90,L5
2006-12-18 22:14:42+00:00,,,,380.85,377.74,395.60,393.44,394.56,392.49,399.76,400.99,407.97,402.59,390.80,388.62,382.66,364.57,357.48,368.84,L5
2007-01-11 22:09:48+00:00,398.39,393.99,384.11,376.71,368.05,363.13,,,,,371.60,370.04,369.57,373.43,373.24,362.16,357.59,356.98,361.40,L7
2007-02-04 22:14:33+00:00,390.38,382.93,378.68,361.23,347.79,347.12,349.76,356.37,348.99,368.00,369.18,377.80,371.58,368.28,362.80,358.02,335.01,330.14,349.49,L5
2007-02-05 22:04:11+00:00,,,,,356.73,356.73,361.60,357.21,362.11,363.80,369.25,368.47,372.74,,,,,,343.30,L7
2007-02-28 22:10:04+00:00,376.20,353.03,360.16,346.17,,,,,347.26,346.22,348.72,354.72,355.36,355.00,352.69,341.66,336.32,,,L7
2007-03-09 22:04:19+00:00,400.37,,,,,,371.47,371.27,371.57,373.86,378.56,382.19,379.06,379.77,,,,,,L7
2007-05-28 22:03:40+00:00,371.06,356.33,,,,,355.47,349.02,342.21,348.28,356.73,354.48,356.22,354.66,348.65,,,,,L7
2007-06-13 22:04:04+00:00,381.04,,,,,,364.99,352.30,359.17,344.83,363.90,371.95,405.34,375.28,,,,,,L7
2007-07-06 22:09:49+00:00,,,,,,,,,,,,,,,360.43,356.69,,,,L7
2007-07-15 22:04:00+00:00,394.28,386.32,375.87,374.25,368.92,368.58,,,,,,374.40,378.55,369.45,,,,,,L7
2007-09-08 22:09:26+00:00,391.63,376.27,367.87,361.03,,,,357.34,355.42,356.11,362.42,362.63,369.00,367.83,352.84,345.00,329.29,,,L7
2007-09-09 22:06:57+00:00,379.46,355.78,356.12,347.39,345.21,348.40,347.88,349.19,346.04,350.84,355.82,360.71,357.40,353.61,332.83,333.00,322.04,314.39,318.97,L5
2007-09-17 22:03:36+00:00,,,,,364.70,354.17,357.31,357.41,356.67,359.75,360.64,360.75,362.26,,,,,,327.77,L7
2007-09-25 22:06:24+00:00,378.65,353.84,355.34,348.48,349.94,352.08,350.77,345.45,339.46,344.39,346.09,355.88,353.47,348.65,340.95,343.64,326.29,327.29,329.50,L5
2007-10-02 22:12:30+00:00,366.48,361.00,366.43,371.45,367.27,361.94,357.63,355.10,352.73,343.13,347.68,352.12,354.85,351.48,340.67,351.92,324.43,329.03,332.71,L5
2007-10-26 22:09:31+00:00,372.62,356.23,357.97,359.81,363.83,360.12,360.36,,,,,354.98,358.05,361.88,354.77,358.19,347.77,347.83,353.13,L7
2007-11-20 22:03:58+00:00,,,,374.56,368.00,366.73,364.82,363.47,360.05,365.25,367.95,,,,,,355.80,358.96,358.31,L7
2007-11-27 22:09:48+00:00,383.24,388.21,380.31,389.35,380.29,365.75,364.85,376.11,,,,356.43,374.66,372.73,377.17,371.69,349.89,372.08,369.35,L7
2007-12-06 22:03:40+00:00,381.77,365.27,359.18,355.18,353.62,351.17,,,,,,361.33,359.41,362.27,355.48,351.39,342.04,344.38,347.00,L7
2007-12-22 22:03:44+00:00,,,,372.92,364.85,358.88,357.21,363.13,361.11,363.70,367.35,,,,,,349.81,347.88,363.69,L7
2008-01-23 22:03:45+00:00,376.44,359.68,359.38,348.82,353.33,349.67,348.65,,,,,,361.71,364.82,358.39,357.93,337.83,335.21,338.61,L7
2008-01-30 22:09:55+00:00,380.13,372.12,,366.93,,,,383.80,,345.85,382.44,385.48,397.88,398.62,407.81,354.95,343.52,,,L7
2008-03-02 22:09:46+00:00,388.03,384.28,368.66,368.27,366.65,,,,,357.75,357.47,361.06,366.99,370.21,371.89,364.83,350.14,339.40,344.81,L7
2008-04-12 22:03:32+00:00,383.57,374.99,365.86,371.70,364.38,,,,,,373.35,368.37,375.97,378.08,366.96,364.57,356.85,354.00,,L7
2008-04-19 22:09:42+00:00,384.01,365.82,360.04,356.39,353.83,353.59,348.74,351.18,,,,360.66,360.73,358.03,354.06,347.39,333.52,338.12,,L7
2008-05-05 22:09:38+00:00,389.66,368.05,367.43,355.99,356.11,,,,356.41,360.17,364.36,372.07,374.91,372.00,360.04,353.33,318.37,,,L7
2008-06-15 22:03:32+00:00,,,,340.75,339.88,335.31,337.47,,,348.47,350.86,,,,,,,,,L7
2008-07-17 22:03:10+00:00,,,,,,,,,,,341.19,,,,,,,,,L7
2008-07-24 22:08:52+00:00,388.49,376.58,362.73,361.31,356.49,351.10,,,,,347.15,346.98,355.39,357.60,359.75,353.54,,,,L7
2008-08-18 22:02:56+00:00,372.77,351.39,353.85,350.83,347.68,344.09,338.96,,,,,,350.52,349.70,335.72,350.27,291.68,,,L7
2008-09-10 22:08:32+00:00,377.38,355.41,357.67,,,,346.09,338.85,338.44,341.14,344.98,351.66,356.70,350.31,347.10,341.62,,,,L7
2008-10-05 22:02:06+00:00,376.31,,,,,,342.58,346.36,343.92,346.80,345.58,351.08,350.07,357.37,,,,,,L7
2008-10-12 22:08:13+00:00,376.80,358.49,357.74,,,,,349.59,341.94,350.41,353.47,356.25,366.55,365.57,362.47,360.68,353.14,,,L7
2008-11-29 22:08:55+00:00,385.56,369.01,361.22,359.47,,,,,344.72,346.05,362.02,364.11,366.73,370.65,364.10,364.88,353.29,,,L7
2009-01-09 22:03:28+00:00,,,,,363.56,347.67,341.63,346.07,335.68,345.28,344.29,355.84,,,,,,341.98,346.96,L7
2009-01-24 22:04:54+00:00,371.82,333.97,344.29,352.24,,,,,,,,,,,,,,,,L5
