,dates,mex0538-0000,mex0538-0001,mex0538-0002,mex0538-0003,mex0538-0004,mex0538-0005,mex0538-0006,mex0538-0007
0,1986-03-27 17:37:13+00:00,180.35581977613327,183.00977053914653,183.51706912613156,184.39504690906594,180.97201110968388,181.3780548311592,182.51313196904945,175.27968068966982
1,1986-05-14 17:36:04+00:00,192.02368198155747,191.6058257895407,194.39639380178306,199.91740155687478,194.10155092833776,199.65118620623053,197.60015856329574,202.0954161676531
2,1987-07-20 17:36:38+00:00,195.474122681529,192.18348456904133,192.3219104963227,195.0585335767726,197.5920407676591,196.99794511874697,196.48991451717396,191.72897363217857
3,1987-09-22 17:38:24+00:00,188.09123346867705,189.63722243925903,191.88319132442814,187.3488346826561,184.41687712600833,192.4030227512825,190.88469978634365,184.6364041690884
4,1989-09-11 17:37:23+00:00,191.35144113703925,190.9554359878204,187.72895044975346,192.83250033370268,192.18443453336033,195.90724673706998,194.74321909655433,188.3411389823005
5,1989-10-13 17:36:37+00:00,187.58762090692522,181.7539958173476,187.89534377777562,186.6597260733821,188.04173112109086,188.65033345690105,189.04628192918256,181.22391361655772
6,1990-05-09 17:31:36+00:00,192.00806868870995,191.00731839877687,192.56962675377287,192.47841216301146,187.16162369298934,191.45758197359694,191.2214510683774,185.60105214583356
7,1992-01-23 17:35:38+00:00,181.01609872908517,179.04364738234977,179.85313013828758,180.2292682077994,178.02449534549456,179.42052898332548,182.7228373498122,172.52908750628842
8,1992-02-08 17:35:34+00:00,176.79371650459842,170.4205723251647,177.00041859241003,175.063502819414,176.81273288133502,182.94920005159372,184.77323790759976,170.82340533249538
9,1992-02-24 17:35:34+00:00,188.47771232994558,187.18200156709457,190.92446532807543,190.34101178572018,186.90869068169326,190.76594882823605,192.21270651447568,190.9802688264435
10,1992-03-11 17:35:33+00:00,188.727639556744,186.67117298276327,188.68226734703507,192.12364538009257,185.9103180163123,193.89733833925538,194.62981536376012,190.2377586452668
11,1992-09-03 17:33:39+00:00,195.65971616129434,191.83251381534956,192.56090220346204,194.2772772969002,189.73997975345446,191.1094822134811,189.99156294178258,191.53813331103325
12,1993-02-10 17:33:18+00:00,173.1475255979835,170.97328142156408,172.61622504192545,167.1761807625264,172.76908735666137,180.79986991732352,184.2409039887732,175.7724674209388
13,1993-03-14 17:33:33+00:00,194.4338860209145,197.34565213274,192.2470713692107,193.05503598501824,194.59737412009022,199.96698035800523,201.60392295018335,204.49220598855567
14,1993-03-30 17:33:36+00:00,199.26361886058487,193.38658109157984,193.3262215497545,193.89598346074968,192.99121333582644,200.97941563068895,200.60154326155666,196.5312723992487
15,1993-04-15 17:33:44+00:00,192.45858054217126,191.39408927820764,189.74258876711113,189.12704771033242,192.3851721767488,194.19043480316483,196.77371285189923,195.3872076409669
16,1993-05-17 17:33:52+00:00,184.0488283025299,186.4606474523457,185.83806589110864,188.85011857576472,182.03344018533804,188.80204089795672,182.6003847364551,178.58101524767326
17,1993-06-02 17:33:55+00:00,183.88538899236087,185.7453120980036,187.7441389250058,196.75598397013323,188.04671509820767,188.48866328293082,187.35218965386156,184.4544081366093
18,1993-06-18 17:33:53+00:00,189.0448742580211,190.00191373185507,184.31952479797926,189.29322249862304,182.3456845544,187.8584853721353,192.35708232220296,186.20596344144374
19,1993-07-20 17:33:47+00:00,189.6652590750425,182.13513645584163,183.13481488265705,187.58896992566295,185.75072098388168,184.5712980916541,184.13561430377473,177.84478703529703
20,1993-08-05 17:33:47+00:00,186.26697583930255,186.0741490804174,186.17697897816788,187.3574185489402,185.80051590087965,185.66510900928571,187.0839734977564,180.23422251894348
21,1993-08-21 17:33:46+00:00,186.8908139989695,186.88491610995354,186.54648780846082,193.07508907351865,185.97089904509312,186.71503494081156,187.92526503371772,181.84090686091247
22,1993-09-22 17:33:41+00:00,196.88853783660096,192.7850551168993,194.69059826180023,200.1785660088202,198.25416520407555,194.1903836231096,193.57667311837685,195.91033701197836
23,1993-10-24 17:33:31+00:00,200.46237622415043,197.39458060526303,204.7575088523787,214.29424795782663,214.78171238637833,206.84017622867344,204.05404511877242,203.78435304620677
24,1993-11-09 17:33:23+00:00,206.47683284647906,211.9209352971799,211.80569721364537,223.31945247640544,209.31010345579574,208.0711990562425,218.99502369038834,223.87880202556386
25,1993-11-25 17:33:18+00:00,203.9227994753519,204.45661631200534,205.71018013475936,209.87442889260998,208.21963885827233,210.01458315459692,208.90795614688432,207.53330287140702
26,1993-12-11 17:33:13+00:00,182.13102709369895,193.15395562578954,194.74107486071165,189.00031141226373,186.5584185313249,193.1136390559548,194.02664924079323,188.52112795640937
27,1994-01-28 17:32:37+00:00,183.82726027098252,181.30523190008068,184.1194265337594,183.77995457515348,184.20140255858288,189.2143688825346,186.45717205280937,176.1653355412454
28,1994-02-13 17:32:26+00:00,188.85054296947652,187.25317751724805,187.1985938350885,185.0689818126744,189.58051237331003,191.1579344596194,186.6030113887736,183.19015482981516
29,1994-03-01 17:32:12+00:00,191.65846132007954,192.97347348856903,198.82310502529361,193.22066289477613,194.08838793550606,195.29449648855018,193.63183430216407,186.46911188035162
30,1994-04-02 17:31:42+00:00,205.64956679141966,209.20252176755912,216.21210661230108,218.73030034744724,212.25941336429048,214.20469019975297,218.30780861361083,214.6817092764047
