,dates,nzd0218-0000,nzd0218-0001,nzd0218-0002,nzd0218-0003,nzd0218-0004,nzd0218-0005,nzd0218-0006,nzd0218-0007,nzd0218-0008,nzd0218-0009,nzd0218-0010,nzd0218-0011,nzd0218-0012,nzd0218-0013,nzd0218-0014,nzd0218-0015,nzd0218-0016,nzd0218-0017,nzd0218-0018,nzd0218-0019,nzd0218-0020,nzd0218-0021,nzd0218-0022,nzd0218-0023,nzd0218-0024
0,1999-08-05 21:46:35+00:00,215.90224921413923,216.11116395798064,211.84135712375686,207.37406791537728,212.6404896040752,215.5732152091695,212.87449867798503,214.2182107085276,208.60912511684805,207.21280355056135,204.1257253016157,194.84914660038308,194.9876502583222,,,181.37044222936737,168.42881323735008,162.35229120901238,169.11777554609742,177.76574450657895,192.24303998293158,213.89561294396663,217.02785477703475,210.1088368890276,203.59554896157195
1,1999-08-21 21:46:33+00:00,218.66203164205783,239.01991340376108,235.81905056556752,221.45167882142545,230.2070271815157,242.72834104461796,232.06826473684856,214.9540041175841,205.53935688626103,215.36843752395214,213.3326869606379,218.0470533958557,223.9841351692303,231.9174286369465,226.14956145979139,204.8359546992639,186.26851806861941,176.82022001506826,178.87525484329117,188.08320724317335,221.74517213376606,234.675387892624,243.2830269874056,225.49250729552026,213.24672185345622
2,1999-09-22 21:46:36+00:00,255.82877196145398,261.8201210531734,252.72484717342653,238.4377512990799,238.0221459782782,242.09528272773142,,243.47191361450038,244.4506761642971,225.54647107283688,217.25365747651358,210.77865443893222,206.76952098724817,225.73686272543213,229.81582616791817,226.67255897119233,198.43945596202494,189.73215080431137,193.68479972850682,190.23997146340866,197.49396948960333,210.4193243875193,232.70302038827666,222.32479743895996,
3,1999-10-24 21:46:32+00:00,271.27004362539384,273.95814013164755,270.58556563057874,257.38457593826104,258.91345149754017,265.7698726026759,267.0062315506431,265.47041962935117,261.96151801229286,242.57467883393295,234.18647441724332,227.77334819919992,237.40247464114177,246.99659806968842,241.3300464396991,218.48089696056726,205.0918057229943,195.9086599423916,194.05071794411066,194.85841434165715,208.98369751812473,220.2843934245365,217.32601291473927,211.74712747393133,209.7185578195098
4,2000-04-01 21:46:10+00:00,249.3528840278906,242.64994801763416,228.58225603018565,231.3582901196726,232.08149576019954,243.3055522923794,255.44323714499137,250.8465170683716,250.2900703249298,238.76598625927176,222.2776153038646,213.28074391972115,206.47046773121338,205.84171969095797,206.388176166983,189.28119519365018,180.86574675438456,180.81876938518954,180.0784668581503,187.24769706234662,206.61298590268697,206.35907018977127,217.79957690607796,215.03285360109322,208.50103148095275
5,2000-05-19 21:45:43+00:00,242.9813367751425,241.30457632334637,239.80360674476668,230.92449041042383,227.8098430732686,228.13065157723904,,230.86781654186706,230.08062806921748,217.34613936681586,210.5822561998213,198.27504290272603,199.3881278588053,190.9386780794779,193.0523766503659,187.7938161052512,182.08287700928486,181.2776612249229,188.78214357120626,193.16596669524407,199.28247525357503,215.2631782441071,211.8871725773895,214.30259604133812,201.96173035281285
6,2000-06-04 21:45:32+00:00,215.7393102454056,212.345532619022,211.40652543748925,196.5403715586422,194.43877486303472,193.95490177376718,,202.8563788216063,203.89313874327888,203.12465659856295,194.45147805994424,183.99697971548218,180.34268638292343,169.00790036280137,170.04828145906083,170.03225116819692,169.26606091603514,168.1400442546249,170.17588661066964,172.09338128993704,176.74214841730486,187.65585036344942,,192.32609009488533,185.80257831988203
7,2000-08-07 21:44:45+00:00,213.50364139571306,211.83934032393358,210.78507129185505,205.13926241088603,204.85274943739296,196.53486796331487,,205.34003533506583,201.9504022392629,198.23493335117809,193.14311710476227,187.80395766349366,185.00917496492275,185.73665606784547,182.9949551997007,175.35467652279314,171.53701117865998,179.01598729007554,186.29527439091032,190.46873089628457,200.7944077355283,203.82510618001783,195.64587237933628,194.46546848161483,190.1132530367935
8,2001-01-14 21:44:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
9,2001-04-04 21:43:43+00:00,228.85170315808782,226.51881289223607,222.27154498279236,205.04609647848673,207.02397811411632,209.00265466626465,215.87507162550023,227.3722274377408,229.4561250915681,217.4917841806071,205.72630711895653,196.3494006167129,193.81142322074427,230.3452559054863,224.24913601649735,225.8192260972681,,209.15681985697384,,197.35044620191493,195.58088596014537,203.0577795553323,221.23070000896035,228.65114394972468,214.04436132286176
10,2001-04-20 21:43:46+00:00,213.70260107221605,219.8062523600465,216.34643669097665,202.94306623280852,211.06796176574645,211.26684657682884,219.2604061101528,239.80323711723733,239.12723545071816,218.4995688020379,216.59246246863836,219.61801204539069,214.55507737337874,207.8749589769094,206.56999660075215,197.08176241945446,187.72361448605142,188.18498427045859,,208.48033558340902,225.33436380436837,228.67191534163135,236.7479832506183,224.75349282901723,209.29446683100943
11,2001-05-22 21:43:30+00:00,220.44025287946724,208.0575641577187,207.1292534683868,209.90220874438054,213.8722144033651,218.85493453276837,213.93124789130945,220.76034565421867,219.06524840271652,206.6200686552547,200.54740019796395,205.30480598735787,215.33591786557577,203.4532975981241,195.9312984023606,191.14148340561644,188.18190965712324,198.46362249331338,191.8627649551596,198.90481521142243,211.59803028635227,227.6307258099805,238.55440010037813,229.46716199234658,207.3783945203816
12,2001-07-25 21:42:54+00:00,224.00393915001695,213.15914335463654,220.52361660533265,213.4553038390778,209.92589202564173,209.97130984280759,205.92899248989883,215.97816688805742,214.48512130967023,208.29484115536326,202.55796232280179,188.74240331812993,188.4421522579237,181.51101293613263,181.77476556499946,174.59565511615224,180.1545705658575,169.52925490362958,176.87209448709856,188.29780124547725,190.712515674261,212.8872510529885,204.57258910196995,221.37420453795158,219.71921605838327
13,2001-08-10 21:42:36+00:00,219.66634557763632,222.4959574404171,226.03697884443733,218.14753663779703,210.28652509150137,216.95147319387434,201.916757446662,216.7155087484909,217.15802870670916,210.63999545362378,195.05585346166137,190.0268086923953,185.49007014800952,179.99722237358765,182.94270688316976,169.71318943001643,170.372554542167,173.66633296091575,176.73764671646717,191.06687900418382,195.40660293718,208.52717913502846,214.10994666653386,216.973155847882,209.2999431678678
14,2001-08-26 21:42:25+00:00,229.48346979869532,223.51022016060332,214.63460800349733,205.76573217785125,207.34928840183818,209.3327497309981,211.31779047513234,223.05282375867074,220.04590835833565,199.88807827882593,198.71509634177175,192.0601827915723,184.61176497841637,175.29911945378296,171.316502914195,170.03109276638858,166.49223280846866,165.7887881484881,168.96380277949797,171.0082332142661,182.526495279002,196.3628850178591,189.0469255210823,193.26724779227655,194.18714287747488
15,2001-09-11 21:42:14+00:00,235.52936639707596,226.4146485941294,220.69602433538773,210.14833264416336,211.719086629863,222.95185287262865,222.8732035272588,238.60308579464152,229.01925772083501,216.9506359302215,218.5896083041447,198.3915454889286,198.54128649622626,188.69539242582434,172.19846095505892,166.74492135418168,165.09905285091756,163.97574450136182,169.4911806775588,178.398500255925,191.44584060607923,201.8159115667748,195.1004154946109,198.44523807402254,195.96626205102268
16,2001-09-27 21:42:05+00:00,,,257.980762308521,267.3960932677214,,261.16095769763945,263.9155758636964,255.3114400043641,,,,,,,,,205.98355827310166,202.56657141910412,206.2048656255143,225.07424264459317,246.28407564635205,246.5538631592404,240.4068168387651,223.73502192680647,205.29229775382518
17,2001-10-13 21:41:51+00:00,,,239.48697386853365,240.53979820377975,212.70168269776326,220.32635341792133,220.46543525510168,,,,209.21552371442175,,,,,,166.94443125968007,167.28132109274702,176.29058559175508,188.43683237993542,203.48022710656892,202.72993742518048,209.19678315679897,193.10940547504623,182.0775997881894
18,2001-10-29 21:41:57+00:00,240.91731938648343,252.0705988354187,237.99001116039477,232.1164407926337,241.113300933942,257.99978352694603,235.1950124454806,247.8237011275316,235.79870233494125,223.66485657606745,224.92903837641944,219.50853661260672,207.6620374596938,208.760278465657,,183.21277755309288,173.17690549950888,166.61587651314164,168.1884797082317,179.06771527228665,203.06532472321535,222.01829393041487,216.41031175515926,221.15438122990412,212.5517503939498
19,2002-02-18 21:42:30+00:00,234.45247873832207,,,221.8453176604761,221.58955756351875,,,216.60617945120495,214.68782104089266,212.1362565956269,208.06332137544106,201.5627983586055,195.44309627690393,187.79983534637788,178.23571737740215,168.0869998961788,168.30828370905988,164.9596730105532,172.43257473572217,181.96719497086553,192.42335276572325,215.11865000030343,210.28905441482925,,216.74775144326065
20,2002-04-07 21:42:28+00:00,246.6881796710389,247.24743995734295,229.00507527446265,221.38945641874759,224.06442123386654,,221.66349563446076,215.36335906721513,211.5602855587947,204.64376383133057,195.3150268308088,191.58893534041667,181.42090711431777,175.031565767245,164.87862149808197,160.08644504866425,148.40245964490924,146.14214582850767,151.48652466420728,161.09114156255347,,202.66101263009128,,218.2115760136305,216.2607727406044
21,2002-09-14 21:41:31+00:00,253.74790940054038,240.69658766724723,232.6349663854043,222.0999105218247,225.44234402456254,,227.51132620985697,233.04663495099888,231.86968724372264,214.60460034892247,199.27703022351173,190.24850706355704,183.7074607105038,179.4676399507036,169.98775049940582,159.4907890066812,157.7593767992057,148.9544776835849,148.33716295841853,167.81394061152108,176.65806003507817,181.62103367450493,178.9399356967351,,
22,2002-11-01 21:41:30+00:00,,,,,,,,,,,215.14889308905234,214.38571928503902,,,,,,160.96186406738627,163.32795164124573,156.1248378581506,151.65871655591965,180.62190967439213,181.84026873956566,199.78318400774643,211.20097014758423
23,2002-11-17 21:41:42+00:00,250.84419222048365,242.57061000430087,231.95200906089022,231.16518030351432,228.67761199653123,223.11812890594936,221.90608802871722,224.7604840883004,220.87591858627653,213.38063808842622,202.73298243260624,192.71783387041657,175.7444095293879,166.94879063276088,158.94652751748606,161.89889312424484,139.291823230965,133.43039806151984,127.98651977347012,127.48112544833006,133.6126949880794,150.55162988763047,162.81919305621233,170.51078213007582,166.04690852449568
24,2003-01-20 21:42:09+00:00,264.632670731355,258.4493727209961,261.9764890304473,254.07735951458565,248.19148993025732,245.18199711513284,251.77542074149403,251.96103541603935,245.68722456202346,239.35247341028176,229.31843632559736,213.91858210024878,212.12812468134524,202.6368239404348,196.66460201183259,184.99319126819523,177.41767559711158,159.9647678209243,157.76268552485072,160.06567734072866,173.0125305686467,198.11500421132519,205.72927306987305,203.44012012319178,194.1095438592123
25,2003-02-05 21:42:17+00:00,261.47557279396864,253.03463888714688,254.6920868623468,254.0803254517344,248.1514682880724,247.86988367569313,247.69869682325213,249.11453771358367,248.78269066786075,238.4363349393537,226.06912104418393,212.68370120669897,210.55312640953983,204.6899230819484,190.60049899124294,184.59345230655623,177.04933692958755,163.67244838110975,158.11032463088935,161.94789540241538,,193.6761902128154,203.21942194010387,201.8609204102482,192.23203935088188
26,2003-02-21 21:42:20+00:00,242.65705720098128,241.7610519572569,243.57762174486726,241.34771750340036,233.18370339121617,237.1353340063153,235.53474378411306,241.24546438926393,233.41475861195852,231.06387686609565,214.27733588170645,207.0577439781958,205.31216928727162,201.72407944213882,193.78179163327974,181.01032217519577,179.5051082798571,167.0493882016305,167.5065933690575,167.78114932811235,175.08613223090555,189.51338438122303,,207.74331120524988,199.61479137914958
27,2003-04-26 21:42:25+00:00,198.80431810112208,199.072679992509,185.38406243598644,178.91682854246278,176.24453612526344,177.97463162674336,190.84995608260502,209.5443703164556,212.59042849673776,190.647597435579,174.15654899909836,171.89662443792764,165.01249027518702,168.11261212702473,165.09770588746974,164.33095095383342,164.69209606364012,167.78521152468485,160.08652289155256,175.93458016866774,192.84951010714326,205.58353399538422,186.62603408467348,188.76926126779622,190.07315779874364
28,2003-05-28 21:42:22+00:00,212.74987546912732,192.42214654689116,178.98994919276177,191.1466250035221,200.60365760948366,207.8503532023506,204.8896094074828,205.78485911531345,211.73412501802946,201.23351535667655,186.1129189751178,173.8366295621102,165.7410969440392,174.96583763102433,181.57571845308206,171.60175071650926,164.14746818034297,163.38581885671903,174.6241624112497,185.0325902151888,194.9402215511681,209.4898717471333,198.6216894152173,186.75409568041098,187.60052299347058
29,2003-07-15 21:42:14+00:00,202.20582996139305,199.6941216582255,205.16450895481222,211.48836337506287,,,,211.60231489024113,213.7569355450288,207.80790076982413,198.3503781338041,188.77333394629653,189.2806509154994,185.55761622790857,192.90516046445345,190.65672445048074,189.78167205687407,180.61202172472917,,,191.11074316330917,206.18317146132733,213.5193130198217,207.91464279491396,197.84474203039258
30,2003-08-16 21:42:04+00:00,204.80001887572567,202.1247592976551,191.6052572263611,182.4113581145797,189.42448854442102,190.11706105371076,,,196.64801003632056,192.99580414353372,184.5433788329957,178.51846340041794,177.2220793554008,174.55541568198646,166.20077981909975,,,155.82549639519675,,,,186.51689992896695,,184.3286246929158,183.48409664968685
31,2003-09-25 21:31:19+00:00,203.36778221185426,197.26518545034855,192.15904363270803,173.5868770892731,182.46492347155424,198.4141296025046,209.13287094201058,231.04572230190178,226.7194210579779,208.2642959242637,180.07198515360335,179.84107200374837,189.58941789987114,203.05558545960307,200.42703163046826,187.69345791220687,182.60171278707452,189.13633933028788,202.00807542617997,214.59857549792997,214.4575959809222,236.43927880528713,241.03269613607603,226.55983717673342,194.10970247975453
32,2003-10-19 21:41:56+00:00,,197.50798292713117,201.2122747704752,201.5702475661207,197.4109573872786,202.10969915036387,213.22843475509558,230.93139785764842,230.49458168790008,211.714097359311,205.00718731236415,207.4296228572477,205.15771323939597,,,190.4056395883088,201.7845779503229,202.0059023823742,207.51339211824148,215.56735485074827,219.59952684233875,226.30479967284097,227.05581960041135,,
33,2003-11-04 21:42:03+00:00,214.63643365935542,211.42349293867557,208.1640450465693,203.4758375409478,205.19402614081835,222.81345138575432,,,,241.29526941344926,234.22842099223803,226.37178448804295,221.74917792906757,229.73811084300215,234.15234633562622,237.6026345048292,244.75447770009436,,,,,247.3628197879741,245.87746201025413,258.7932059452363,248.60951108720843
34,2003-11-20 21:42:19+00:00,202.15849933208986,194.57302010661996,182.48063115486022,185.2247365956517,,,207.4557033515392,217.09701593970294,214.72578249529022,203.9660594939247,206.04754652178195,207.8558965616212,207.22754943762357,211.19408553376056,214.63464790700783,218.8259266197511,208.6355932612646,,,,211.77519481204604,208.60371211344875,216.27251834425732,232.08832018852107,220.34587505188244
35,2003-12-06 21:42:22+00:00,200.83021382890317,197.62663426422804,187.38799463939844,189.26436324352824,194.7126073813719,216.01409155286115,204.28270859188595,200.5459924897975,,,,226.08669313666164,198.66179322526622,206.82293781573352,226.43294766285524,228.97218244913682,214.0716959324892,211.39855663897868,213.91295209540633,216.6953972976893,216.43429439197067,,,230.2920189581759,207.52551447045823
36,2003-12-14 21:32:14+00:00,225.45037906414353,203.3024844851369,213.06312680835532,223.24691005468708,223.56927439137397,226.02832182883046,218.15156500502974,219.44714498769417,238.77537952418263,243.5002898865635,233.55314763784062,224.6039681957711,224.6245516631565,227.73029699052051,222.70354846113483,,212.04099448469293,208.26975402977013,200.49347195609744,209.9105718520178,209.51901141108635,236.89005218046302,240.59187352843065,230.55644858411083,221.64433222621193
37,2003-12-30 21:32:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,
38,2004-01-15 21:32:26+00:00,215.09549546791405,,224.4055961591587,220.4159609107356,190.3587068316649,195.25323289156535,205.07516739076948,223.04546827283542,234.02624448744922,227.84525776499575,223.4664754048707,226.3182012400926,218.55675624212873,220.00123392648527,225.36574659241106,230.78118415199287,227.67887521166296,212.56070145117008,213.90849258075102,227.44372019975725,233.90481144857296,227.6978246033296,226.70057313824432,215.8787574407679,218.23031131072813
