,dates,per0148-0000,per0148-0001,per0148-0002,per0148-0003,per0148-0004,per0148-0005,per0148-0006,per0148-0007,per0148-0008,per0148-0009,per0148-0010,per0148-0011,per0148-0012,per0148-0013,per0148-0014,per0148-0015,per0148-0016,per0148-0017,per0148-0018,per0148-0019,per0148-0020,per0148-0021,per0148-0022,per0148-0023,per0148-0024,per0148-0025,per0148-0026,per0148-0027,per0148-0028,per0148-0029,per0148-0030,per0148-0031,per0148-0032,per0148-0033,per0148-0034,per0148-0035,per0148-0036,per0148-0037,per0148-0038,per0148-0039,per0148-0040,per0148-0041,per0148-0042,per0148-0043,per0148-0044,per0148-0045,per0148-0046,per0148-0047,per0148-0048,per0148-0049,per0148-0050,per0148-0051,per0148-0052,per0148-0053,per0148-0054,per0148-0055,per0148-0056,per0148-0057,per0148-0058,per0148-0059,per0148-0060,per0148-0061
126,1998-05-06 14:48:15+00:00,,,,,,,,,0.7898737695983176,9.103550348087555,23.036630837757144,35.80335886268637,49.5293297939903,47.932549288773025,47.20591906944709,56.44644711967418,54.794848240531266,52.61542186990675,63.08341292472925,60.5670146392503,64.9251469285622,58.35555794987165,61.906340097227,73.10493605592606,83.40799161857925,80.0159641196587,73.61886819608603,82.45849561451233,81.52024001469638,100.1838132250786,102.45699801830305,104.44299177098839,104.59173005894333,109.88417623479275,102.97973178771825,113.10935787492181,117.22310980295431,123.25645625398899,126.69641809630404,137.98196247009227,144.30626458873044,141.60798615811268,142.84019136510994,141.85517869770268,159.76745686189145,160.54630409852444,166.1528054103391,166.10245020067381,167.41454907589838,156.45276237467914,163.51062715268887,157.33601654533499,159.80317925921338,164.32549279652093,164.8039374350587,163.055564558649,164.7498521631587,164.44031072437713,179.7583875537839,178.70780836506606,185.73649837155702,182.5671079097042
127,1998-06-23 14:48:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1998-11-30 14:49:56+00:00,69.27546750048548,,,,350.838027972888,,,,43.80455489393606,,31.66488935694644,50.5584646781931,48.643818789253835,56.9121382045884,75.12930167213622,81.56892883807379,84.70866501584494,,,,,,,,,,,,,,,,,,,,,,,,,,136.82362308272647,,,,,,,,,,,,,,,,,,,
129,1998-12-16 14:49:54+00:00,,,,,,,,,32.210316779505774,43.98047184980252,66.58832796770078,52.23919130694668,36.38837930193706,61.02704313894741,48.17041735839888,55.330645057257556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.27043165675516,160.50034932016356,167.60932107223212,172.01202146511102,164.64633760868432,155.41354769649908
130,1999-01-01 14:50:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1999-01-08 14:56:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,88.08944700705909,91.83767081814318,96.19245101143821,102.94517706400165,99.69976132358327,103.77944434871492,115.82945396737907,122.48290942636298,124.15733082171937,127.22210151285375,129.38701626897938,131.83147869265423,130.98122924094056,137.02195242009873,134.00149898314757,144.48200364186908,150.2283773076061,156.43102302468586,155.29996760793267,154.66056718008403,155.43549208589047,161.6459775999228,172.33276762143524,174.62589578426198,174.13054003742144,167.2083791505151,167.9227497006653,165.22453372421742,166.45690610525986,165.74597102174363,168.7288549924907,176.40679512801873,172.825673559152,182.21388665412982,176.59892287976174,180.68577871325692,183.92050990263922,187.57674956256216,190.08300705786
132,1999-02-18 14:50:12+00:00,,,,,,,,,20.055698729447645,36.25837389828675,36.73529782603895,49.97496007348863,60.38451348083225,64.37689353833349,68.2169877676357,66.07883151680524,67.57228606480118,65.89849657324845,72.02508592292298,68.08291564270078,70.75675317295638,77.03257189226284,77.93196177012683,78.05000885296144,86.61671371743812,87.20385064800185,97.98844343021538,98.95614224767829,102.2130319473493,105.87231294542647,113.60277406135998,113.80783424850179,112.98328262081277,121.01812058980676,121.36667434311103,130.17944064567726,135.50188384070472,138.50286888727584,139.86614452232462,144.74505898130383,149.46350379944369,144.2315349653875,142.03999174209767,159.7524999823274,160.520071600214,168.35254132001083,174.07884175897578,176.42833316374148,170.13437080715096,166.6542912389559,169.75014700819807,158.67426866655083,158.23826508251508,162.68927768542082,173.88374881237198,159.78447521208298,165.0342700175241,167.11821037925975,177.54989760161038,179.86148246437835,180.11870283898887,183.31654781438507
133,1999-04-07 14:49:38+00:00,,,,,,,,,3.450933360145979,26.18071165107721,40.12906042074165,56.62691283729024,63.1370543422409,60.22292662539351,67.18348163396246,58.797120646994074,56.35880086400944,61.32859361431322,62.76294057316809,61.683704667768204,57.96109549137399,66.98009134944839,74.64618716450394,86.97466448930614,85.81418633410216,78.07370325888714,87.29684415921804,90.21601314819394,94.77115396926811,102.01069203995787,110.96495423219473,105.08735179484461,114.16328593077577,114.03388285065411,125.90437133215991,119.21573795773325,126.6315061088861,131.83711580879034,134.22337579617678,140.781700201345,143.44861181380028,144.278529197556,142.38308981051634,154.09014610051878,157.2346971456159,160.61408939859456,160.19441336360117,159.97844085994043,158.59729905266423,152.94490154865548,159.31823244815456,153.22112084013577,156.134823708822,162.99247629653902,169.29380453392756,166.437595028398,172.53766319118776,173.63852318059816,179.2847209853812,182.55827657510906,184.46401969231738,182.4496870419798
134,1999-04-14 14:55:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.5048276536291,160.70154296248225,160.41547243202186,166.249975411665,169.92678916151317,177.17521965776035,181.92575493160908,180.91816869013894,177.1899079592312
135,1999-04-23 14:49:40+00:00,,,,,,,,,8.235818915685735,31.98655839618955,29.387533906112246,56.54141616162413,54.08113720911114,48.094398800549605,56.771444883341495,75.31731726544943,66.95681644023502,50.218849312317325,49.043542205888485,54.87382039793639,55.9505658866836,50.95777039374419,65.18364272436293,82.99232826785875,86.9809105613623,77.59343435037414,78.80365760481854,75.24462002121777,71.6115686713561,70.96978488984266,98.99923910269042,94.71324356818342,93.42606349658084,87.31585222015269,95.55091657157891,80.33663167307506,90.38311110542212,101.3375549855278,102.27989784493843,107.71888288555311,109.16934710298221,124.68752576263289,130.47969546554071,141.25663738923015,152.1275367769457,155.02151840057573,159.02872640924392,160.02081593081988,156.6370351727124,145.31047159720097,149.19333493093205,143.97322804123604,148.3586935271926,149.06973178573966,151.54260132858028,146.24948059732822,144.2156868715595,149.4473041128011,158.41919154376404,166.99499016694068,167.61630649777538,169.20227460799623
136,1999-05-09 14:49:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,99.73886885507069,,,,,,,,,,128.33823558266064,,,,,159.28367152692968,151.4216163878908,148.95903252035785,,,,,,153.3304268392539,147.66781470887514,151.81931433266269,147.8386600558612,,,156.67624807477054,145.9145935612165,147.9831066655547,162.79927316619344,,,167.97089679252255
137,1999-05-16 14:55:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1999-05-25 14:49:08+00:00,,,,,,,,,,,,,35.38993216025405,32.48568327599402,38.23922798459692,36.640024221643024,34.3184568732173,49.102223200445444,52.15983855601418,48.917413953200324,62.89012308925484,56.16598403725171,58.17760683880951,73.49079358722724,71.79080439269944,79.90575541802693,77.72624754547628,82.43536078089674,76.57431415331523,87.21010521024222,102.31902596896761,93.55744302390401,90.41785096739258,96.23910370663529,97.54913018940114,107.33027157360117,115.5578815768713,123.18788984096282,120.63251125665661,132.0864590177603,141.48074514438892,141.96291884149355,143.34539300014674,139.40688659091708,148.97585915256616,153.27829529121684,160.54248529930015,161.30998054587963,155.15174457756856,152.60872055481275,154.1308360990189,150.70423982904575,143.35519009283686,148.9891952068697,152.5789834277965,145.53664739023355,146.5868463559874,155.10337881269075,159.64102003675484,169.66648426002848,160.96155104260546,165.27384239186782
139,1999-07-28 14:48:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1999-09-30 14:47:28+00:00,,,,,,,,,,,,,,,,,,,,,55.049874388835654,,,,,,,,,,,,,,,,,110.54066784126395,117.87111550994943,121.31335604466064,123.5839706986336,119.31502331817033,119.67817641255631,119.51007680651581,126.81378176858881,134.15085037725578,143.353797350937,149.97195814646253,145.39774950281472,143.71239949381453,143.02070862057417,141.97406435434885,142.16122979039227,147.57416134348006,147.212804336186,142.12982884764165,143.16787235327294,149.0022000244437,153.07601968981288,155.11696824032362,158.7391883561728,161.62027942548434
141,1999-10-08 15:03:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1999-10-24 15:03:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1999-11-09 15:03:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.59722995218232,173.73687777338876,,,,,,,168.60487481184268,168.63978310991448,175.24212038028537,176.7763836794007,181.48678042835292
144,1999-11-25 15:03:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1999-12-03 14:46:05+00:00,,,,,,,,,,46.71242345486713,,,,,,,,,62.100927238219604,92.49005435006812,,,,114.05970422919833,,,91.19133958321552,99.04058694982061,,,101.55146151006007,118.80106398627312,,,93.31079632236013,105.61813233139671,123.74010770151769,125.19872571948049,134.8526587783276,139.72091192462074,145.0252741314694,141.28844329439292,140.52700382594682,150.0077810966983,141.12008323227644,153.7978941348334,163.93277074847177,164.5102797453796,153.80695580879473,154.54058516089,149.01973834412885,143.23376508641417,146.91400870613035,150.26293447782902,152.52496846418785,149.57783681995375,151.63908006058915,157.42918382600627,160.6739913727327,169.230033968819,166.90241762568988,169.21909627262812
146,2000-01-04 14:46:01+00:00,,,,,,-4.718088238098667,,10.862806910226066,26.21062252001222,45.40110427816958,46.629911387276536,55.294956987924884,61.638646253194885,62.17023662251833,66.86054641314277,59.91585860229911,58.08346143253688,63.66817467719236,70.82242219399149,66.53390945375251,76.49148683792114,71.23938905577727,70.579539023726,80.47803545947093,79.50615258248055,89.72931353885825,95.13719337794237,100.73635378389602,102.39459613557665,104.45289975415649,108.18402995442098,110.57545389391505,106.68534510121523,106.8890383276,106.82093910762082,119.74471528151868,121.94288611521583,120.61186768527283,133.97930870937412,136.77819307453888,139.8690815772764,141.22456008686277,142.84950179038754,145.4895563348029,153.5342278501002,158.47865259848194,163.02364006734987,162.6271967624642,163.94070334367154,152.2468738120451,158.24405483404342,147.16458062953552,155.09530829635193,156.27437133070305,160.50490394315693,154.43637414277572,154.94661467385555,158.7237248657663,154.90096145716814,163.57187030302276,162.03436356222488,168.9978785473096
147,2000-02-13 15:03:40+00:00,,,,,,,,,,26.68573531516753,61.19435769117828,,,,,,,,,,,,,,,,71.18295353777465,,,,,,,,,,,,,,,,,,,,,172.34116189380418,174.0083274359877,,124.8908569378507,150.49321976856325,174.00304523157698,152.8733222505574,,,,,,,,
148,2000-04-01 15:03:27+00:00,,,,,,9.475701813721725,,20.538986908679455,30.51729653804561,44.494419097127604,57.73641800919759,67.88546570189165,81.80262633636164,76.25864985186426,72.33952658263757,65.1567798995389,61.865724898058616,70.4073442710185,74.11705665438501,73.45753408457223,74.34831699044301,76.517612290927,79.6552443164001,87.41751715392253,89.38017619419611,88.19412039502423,91.95689029630528,98.79592694868386,98.76520740874308,101.53183815180797,106.59812236305599,107.88927416826253,114.45564986523283,113.79714635591971,110.82332499323445,118.18470359482582,125.95357745032916,131.8707594045961,138.89085279589838,147.12472109329877,152.82226123467532,147.38559406222112,144.22367468096743,153.81629119115925,159.19041231186566,164.85901672318923,168.25725167096627,175.77633834935642,176.39018289655172,170.14732230104778,,162.80543962367454,161.53107389037845,166.61298548291805,174.4021020662061,158.1887454667124,160.99545194468575,164.7785140943812,175.66328885335898,176.57472870245797,184.2755015356282,180.23575233189345
149,2000-04-08 15:09:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.21387492877716,148.61868390314342,144.35408592938296,145.05368917256507,146.87236057553847,153.0832049000239,160.58639138206487,173.01650407237614,174.3251323546333,169.7674119780381,161.68278026459913,162.3744551095569,164.80737491569167,163.69219851864702,165.26599563301107,168.8313615879293,167.3495778775521,168.1079953172385,166.61181556541544,172.13145375171186,176.32481933685045,181.10627227926904,179.7606046894346
150,2000-04-25 14:46:07+00:00,,,,,45.8442919618998,,,,,,,,,,,105.68839066392206,93.85982505988659,,,,,98.70120964168336,,,,,,,,138.05312078692396,97.57437459239868,90.50070082471565,88.42936656683408,,,142.48282962368572,,155.20375794136555,166.16705820744806,,,,,186.53611047373428,,193.76501170663116,,,,,,,,,,,,,,,,165.82073217566602
151,2000-05-03 15:03:12+00:00,,,,,,0.9664329661437232,,14.084947419414007,18.837248894752566,40.90399625069344,37.40703567945515,60.41707020267247,61.5458493271637,67.00270666261564,66.98685184226197,55.04581506271281,55.42485436068973,55.63424774179271,68.15000879545029,62.85874049778402,71.44374106328638,68.19354199080723,81.63045428350954,89.03530095850817,92.05916322077248,93.10963039677638,91.550238511979,92.83210839326115,94.91988358623101,105.7349327655894,106.6099791640579,107.27902107847233,103.09744888790416,115.78630933342207,112.92170621654073,123.30527173075072,122.04977320517133,129.37897842594492,146.93378065231659,151.48466463909915,148.04290606555546,146.11792074730542,142.18826410513103,149.02182185548892,159.10784023608343,164.95293952965355,173.03758493058322,171.66450661741985,174.23401491728814,159.8375647373571,165.14112653503003,163.09190535047858,168.79121647726626,165.80848913010314,167.8187720224721,160.31630270616824,162.46477163792898,166.05698543713052,173.1423471014711,178.12212220848798,174.48696815008935,175.19076684236055
152,2000-05-11 14:46:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2000-06-04 15:02:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2000-06-12 14:47:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2000-07-06 15:02:32+00:00,,,,,,,,,,,,,,,,,,,,61.573185859213545,71.99682552484246,105.62479745657164,,,,,,,,96.81581541190282,,,,,,,,,,155.2342216986653,,,,,,,,,,,,,,,,,,,,,,
156,2000-08-07 15:02:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.38232033642169,,128.9949589650024,,,,,,,,,,,,149.08165870058826,,,,,,,,,,,,,,,,,
157,2000-08-15 14:48:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2000-08-23 15:01:56+00:00,,,,,,,,,,,,,,,,,,,,89.73200949893537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2000-08-31 14:48:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2000-10-18 14:49:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2000-10-26 15:01:15+00:00,,,,,,4.259876542863259,,18.7589123701829,25.9256105817635,38.519159102950894,47.06121998457089,60.470501685911884,65.05401710326954,72.10343029100898,72.86246248564574,71.09260935208444,67.5207010828802,68.23039423711123,79.19374929261971,77.84208487178849,80.42606523919106,70.83458563234213,73.77248651760111,81.62737078913646,80.49302528382304,88.91126389587684,90.56295303790345,98.5589401771109,101.40640019609135,104.00685367216752,105.09378971276155,107.44207548150592,110.68580740435088,113.068186279694,109.0298207804927,123.29382470295964,123.43128573047402,127.10080447516104,136.071049605673,141.16700055424664,147.29352959626138,141.56206511043143,131.6224707190678,140.30331357020737,149.1074194412062,161.7635629530014,168.32275482890438,164.7064304154244,158.4376487908812,156.43065102549375,154.3905798637673,152.287932970847,159.39145346972882,159.08015856831162,162.6447463387172,162.10276801659046,166.60823032861597,169.94939391874718,158.45374302652968,148.07170010703555,153.48281743771946,166.59894354144717
162,2000-11-10 14:56:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.56451255592756,159.87762619046438,164.07661670027193,158.1743960418195,162.8956755975705,164.9661874042005,169.46655536246905,173.6505192385689,177.83897460264006,174.6074558969786
163,2000-11-27 15:01:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.96703763757924,,,,,112.65647769456179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2000-12-05 14:50:11+00:00,,,,,,8.347581814351981,,24.411266322124014,34.76727087280431,44.59839034792239,54.07314717719879,65.93133677486222,80.83427760332313,79.98019133005808,76.31809357727273,77.57047959510952,75.38001968850561,75.60667302319798,80.73854258427266,80.07336896982214,81.84763425618094,80.8704155005688,79.21238342774987,85.56464690650547,86.27067177542435,95.61531906130205,98.9416091198212,103.16899665425682,109.71651497563634,117.1035536537987,119.67151844428511,119.18950189904864,120.47452473130785,118.79702361562126,123.6292915169198,129.55624714486567,129.89527828411138,130.73711779827656,140.28490044699194,146.7304515602562,152.10737535961968,148.99395933998179,153.84523115913808,150.58910879596843,156.5146010714011,165.21689390496883,169.50515545684252,166.91031856818924,174.62054298182653,174.17015697690567,173.11808227192543,166.73593246527489,168.04081062786148,171.75113829303686,172.0760758407539,165.18137550430149,168.66615688355301,177.1046729517856,177.13333722631629,179.43807396407317,179.93431782354097,175.762378581549
165,2000-12-13 15:01:20+00:00,,,,,,,,,,71.6085883497211,,,,,,,35.08735619241241,,,93.14614298616235,,93.90641526638747,91.00779183952892,,81.23834643316995,90.16410365257578,131.32100342408972,103.78770961979806,,,,,,,,,,,,,,,,,,,,,,,,161.08375079762297,,,,,,153.56025526115903,,,,
166,2001-01-22 14:50:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2001-01-30 15:01:26+00:00,,,,,,,,,,,,75.48840019621187,,,107.33279347168028,,,,,,,,107.16992671584403,,,,,,,,,100.72745509766611,,,,,,,,,124.04997331241961,151.70353349175207,158.20059525639306,,190.51366647439272,,,,,,,,,,,,,,,,,
168,2001-02-07 14:50:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.78879179260724,162.02777650128724,144.93114941352985,141.75597613354248,131.5608826823339,142.32622058195852,138.88812582451047,146.605370220043,137.28524169225608,136.40656072764034,143.37514254859974,142.22389397406664,145.130375440239,146.51620067910343,143.39094455718634
169,2001-02-15 15:01:22+00:00,,,,,,13.606438617034783,,22.619512869421243,35.80578159406073,55.43569404154209,57.18539331193765,73.5631261148277,72.08806295818573,85.19704630711124,83.83392911514053,80.17715748431834,76.38040000283004,73.7403274555483,77.34676381834579,77.99573775433609,76.86360536272024,81.71705386067819,84.83857771127066,87.21309230573573,92.9952944608093,99.26323840957859,100.40520007389065,97.45359848764058,103.86293879693997,110.79407446195397,113.67447036702816,111.6730661407125,111.74393165090568,118.45988181744433,116.90439180004675,119.04844979854614,122.35081791802936,129.88323341768006,134.23721789302508,144.56874010390467,147.61445213001085,147.55895346016027,149.2712931533278,151.96030835781588,160.5445968559737,164.288517876399,169.57228515914375,168.55912440361402,168.0954725181273,163.67277203180123,166.60462381501907,160.54394724119172,165.42642395594018,163.45993880834448,163.53546226245285,160.5567502042678,165.47220883101627,169.46017472532864,164.65607640863496,170.16521091947575,167.49565164463436,169.58652270295025
170,2001-03-03 15:01:17+00:00,81.23491805689919,,,,6.922858721200964,32.90150709319741,,64.47770114548092,,,,,92.51089494214479,,,,,,,72.2814432048835,84.78542084395774,,,84.94733762701401,87.67965400469672,89.3527523961095,91.01928527517586,88.53746394376567,100.4650335973723,117.28029976685305,126.34211554620332,124.1131961716967,123.79638460190849,122.7286929722468,123.45496718479657,121.19125013259745,124.62063523041603,132.80625039916032,137.96703906737187,146.90789805631152,146.3141786777799,149.16889013573265,153.06944507169365,154.55308643105224,165.71773625472974,167.71839928036988,177.41477352002508,178.80125805299957,171.97719176071615,167.9812427037031,164.54538728049494,168.2904232103537,167.58286450037107,166.32371035247525,174.57424679424767,167.6778802966685,169.6929867525473,172.18395541616627,176.38613588585878,175.38731579024014,180.87369317078242,178.12356217496807
171,2001-03-19 15:01:09+00:00,,,,,4.565040855423382,23.092102588234034,,38.356394605733065,53.885336292782306,60.631982631298506,66.66006829607443,85.96169094702522,95.75641215579712,101.40002494522551,102.25550882791003,94.03323517921208,91.65981862397267,86.77085553497419,90.77843195704813,88.69098761576349,91.77890878085263,97.38821722632075,100.50803459301562,104.40810980979455,104.96630966183126,108.96665179180685,111.50771714319981,111.01674507911245,118.33093200051681,126.81454407693435,131.42319584196517,129.06687934340164,124.57275007340445,123.78423295274753,123.31468928379755,134.91948360911113,141.53582510872184,144.9182597234522,153.04031574221693,156.1695033687342,162.59398076148847,165.45954191497572,169.7246227737587,172.62385754830447,174.41754003903677,178.5906721788647,188.15901357327516,193.6734924742949,185.78736886629815,182.74501225616078,179.66613307346256,180.17537308678487,180.10751655533937,188.86495121127805,187.80884377277312,178.1034838545931,179.16607170426698,183.93042228756352,182.24588708707594,184.58767411252873,183.15892131859462,191.96741570484315
172,2001-04-03 14:57:08+00:00,,,,,,,,,,,,,,,,61.049296808003845,56.701401248965915,58.9367176197857,61.071516470018004,64.08654964003217,61.70164335483094,66.58589509532638,69.12007580829733,85.01073118593776,82.08920018504764,80.79974303454466,83.57802957340127,84.22572441803365,94.22314045732847,96.66732636062032,106.30327868259035,98.19719466536516,97.05993912856918,107.14825800090071,106.65130847481775,109.55885582124321,114.81355436445578,118.871590539407,122.64270393302444,130.88867649522817,133.195153957541,132.08119173997994,136.910197295246,146.91036240116688,147.63679797627856,154.91115269691397,155.19801797631624,163.93604134789837,156.91969666016905,158.0518276381001,155.3871492114638,148.262875992906,150.37744244594347,156.3071625720596,153.73390753327365,148.87827568106212,156.33350151320707,162.5571711140314,155.7306695712486,153.54138288174022,161.48420479776996,158.83673276957006
173,2001-04-04 15:00:59+00:00,,0.42950035904527883,,,32.8369847172026,40.79943877468194,,50.63168159426278,64.98157342961596,76.32486097238798,85.33095169696617,96.5191539633285,104.9780236655471,109.11225140859804,113.60045638423182,,,91.20452985737082,98.29598450066533,95.46349876019332,,102.97148950728835,,116.76524542418713,,117.10527395491603,116.98080832924782,,127.64110141331052,,137.6838552478939,,,143.30814229633486,139.36338302975236,,,,,,,,174.84103316289443,176.8770407373822,,193.30531785966082,198.17694242156372,198.6487266974755,198.32891775657063,193.17169132178427,192.49095847562936,,195.23443632222225,195.58373341331404,198.45090136780377,193.207741964844,196.32966142501465,198.1355258554534,198.95243157463904,200.52470101184943,195.21222015397686,199.49900022621514
174,2001-04-11 15:07:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.78498542504087,168.0942342412195,173.16616715274174,168.29053559916403,170.9875131505397,170.1351084856935,174.08798531682498,177.23824391928682,175.48100406738942,182.68370016688883
175,2001-04-12 14:51:13+00:00,,,,,,,,,,,,,,,,64.00927581677348,51.745830769186675,,,,63.10596040182237,,77.90516956957718,,83.97060814901539,84.676240657098,,86.92042533985158,93.39210695402042,94.58708649577987,,95.02064743661428,99.32577065282959,,,101.90166526976284,109.37380397844346,124.48336695993562,117.65059139453459,127.69903052048006,133.22619724067224,138.15477292859745,,,145.23418439043684,156.82001372331055,163.84922393355149,165.9638544973858,164.95272481805412,155.4200921114397,,150.370021370636,164.4194189456972,154.83816758166796,163.57161565864337,156.77069062532865,161.42818924914795,157.56450299514364,158.01550467802633,170.64820881886692,167.74049515742234,169.0702424892003
176,2001-04-20 15:01:03+00:00,,,,,,,,,,,,,,,,34.96357737158242,34.7976902032559,,59.37833859508778,,58.7341259035663,,65.56533477861728,79.0314469595638,85.13278992283139,83.22389269560946,78.28616425713703,81.66797199432483,83.95491364943874,96.37560969596788,102.75106075715706,99.59009323687592,98.94390238770744,,,,,137.27835245003385,120.90112378090409,127.71865357578183,135.0290180594274,137.38057183737348,138.60724727603304,,142.95182619114246,149.06960057349488,155.94109338179513,157.29026752855478,151.59610418735713,149.06934147788442,152.9662827702199,147.65038847847205,144.31170868291767,149.82270725047582,152.0300966417205,143.94716785676397,143.67090767328236,151.96123998084346,154.5688717309114,165.1546240825127,159.89886556558048,162.82686912975382
177,2001-04-28 14:51:06+00:00,,,,,,,,,,,,,,,,,,,,,,,76.42180225042588,,,373.12420685012654,,,103.1012826842617,,,,,,,,,,,,,,,,,,,,,,,192.68911433857883,160.7509227795239,,,,,,,,,
178,2001-05-06 15:00:59+00:00,,,,272.2281588001787,,,,,,,,83.89221358311038,98.68683541730078,,,,77.02066824340551,,,,,,,,,401.7429893157139,,,,,,,,145.03638194270198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2001-05-22 15:00:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,372.93264232086653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2001-05-30 14:51:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2001-06-15 14:51:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2001-06-23 15:00:21+00:00,,,,404.23989547197004,,,,,,,,,,,,,,,,,,,,,,391.04125863145623,,,,,118.08808537076948,,,,,,,,90.6392962531432,103.0484057825246,146.43792332235347,165.01893857611282,163.092784501383,208.61794524606546,,,,,,,,,,,,,,,,,,
183,2001-08-18 14:51:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2001-09-03 14:51:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2001-10-29 14:59:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.837525052832476,120.85347512632632,94.26054924286832,146.32467251448992,149.39496059425764,108.37032215769035,,,178.9336220959064,,,,,,,143.03508034265013,207.00195326323924,,,,139.5717239071708,,107.30766526557939,153.3460349701951,152.805750846782,169.99986002127832,
186,2001-11-22 14:50:29+00:00,,,,,,,,,,35.09925120392076,79.18759439960334,66.9301344869319,64.2469401795324,62.8320638418885,63.65107922654039,64.97306128106253,67.14141042973121,,,56.1698562345315,64.575167440654,119.4534401140312,111.20202712052708,61.54931041489862,69.0430849915727,,86.62494906150738,131.4032453266689,92.96811930106057,92.55497407869208,107.07782808823731,103.41877751719724,101.83202320790161,102.48056748489796,122.56474246507302,101.65680608023798,97.18885631331348,120.74338623878194,127.82837959133353,160.82343354817664,126.91246144326857,,125.2183875568725,132.27288160235162,147.0156830354199,143.04861823720375,155.29920652392332,186.30209453709762,151.8882476006147,137.25823218704767,150.98023639598284,150.28612139786946,133.19884239787848,148.0604832408681,151.13077645305256,147.3230829677198,141.8928378654533,145.78591588060374,152.57565543844214,157.80553243963422,158.34016880144324,164.02378566533199
187,2002-01-08 15:05:52+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
