,dates,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069
0,1999-09-04 22:00:33+00:00,126.36526189993027,126.36285255837754,126.4178087458249,121.78990547373213,116.46430937654515,115.56159646506336,112.41654116609077,117.65701215782885,119.65955786570686,125.47124647479276,126.63635081701642,129.90115316026765,135.09842824424695,140.58293578921953,142.10160518319344,135.49062165988235,134.0631015635405,131.1844081604653,132.31746463642514,128.78443254464227,133.28111706385627,131.18952487807837,131.99399556960154,134.16615250682293,134.65763600318732,133.39316644717167,134.3166418484925,135.98901323576752,134.90658752009563,132.3065993223447,128.20547248382505,119.69877027695019,121.78549912131918,117.92358666992853,123.2681294341054,122.66910138369698,123.92735293846268,123.95034411942562,124.2994401375742,133.12757236472933,133.40867206445796,138.75559111634487,144.2355746385088,150.35301921813192,149.76390842330449,151.9886278672166,144.5921959978142,145.43070286282054,137.230748436347,119.53810949511765,112.00737827891803,116.98198686307262,101.98148407447401,99.99944809342766,114.13056799943881,115.40254935605257,95.18548712358941,98.1466220432204,112.09812228816749,119.31531558808646,128.3266525891332,132.80318051774668,132.17277959845356,138.2658085287515,147.4567103210648,142.60227307398884,140.96675246458784,123.68336754805927,118.21894011870306,219.1516142512662
1,1999-10-22 22:00:28+00:00,132.2324052012508,139.46973931042638,133.8744338868789,124.66043011441405,122.33437514997115,122.08711487741795,120.48426189976638,119.92930795726897,117.51273473974594,119.0088931500771,125.52562027442752,138.74921302849154,142.37896452537564,148.34963482640467,145.92780188582614,138.54635512565224,135.2819122944743,138.47411003684806,135.11163392036264,139.1417658696013,138.67592375622675,132.98445143713593,135.01772703007808,129.0113688165095,132.1884728002431,135.45965821471523,136.33397720702945,141.86334945256192,138.70787430269675,134.5266055001986,131.56840727588528,126.16177643771698,122.82698963538951,126.5234915309656,127.44023521744322,127.67408268004667,129.2529446742033,130.0813572162229,129.76274797494548,131.54182564295039,133.603538511736,138.28810114040922,149.85377419838244,153.52090719627182,153.10228269506092,151.30008517680102,148.084896661636,147.85733339183776,141.47127863210733,130.79382611871765,113.5137319011958,110.28068316304574,100.93288131314404,102.53928595813304,113.79564929108138,121.20151096346758,109.96261287936782,111.35071153112631,112.79047698446146,116.90545199584007,129.84603468197753,136.61589641273812,135.3088348029488,142.68106643212943,151.8591320613304,141.56247039706895,136.12548801171602,117.09242761990745,116.43425620868072,198.3518562396003
2,1999-12-09 22:00:33+00:00,107.54839118758298,112.99211578124871,106.30591339617834,105.16150234860832,103.75468186731875,97.80719953027678,100.87046232720509,98.1763360408115,98.0062241601811,104.50278918988161,104.51654358247796,117.48323630842732,119.31975848214877,119.04751362164895,122.77365278477302,114.31377228916729,116.45400076767334,114.29203970379788,103.47099570830696,114.1238264070276,102.5680192847662,104.56411616849763,105.463369639368,103.59426273462128,112.19828093061689,115.77116248797714,108.86642678243814,111.58616401376909,113.48025984430218,112.0619838583959,101.23721448514235,105.39862007768328,101.34620258003226,100.52054625157712,102.34548698119173,108.93999844528747,115.86220455785346,108.62702456564648,110.15869478012674,106.26891448056243,114.45284599356053,116.07954631856012,122.56182156574697,130.1331547367839,134.09248535035653,127.53780039412531,123.1752649108481,119.01105283083534,125.68105481922026,101.26925686357826,87.25623925698834,94.26717410872757,89.66642410937169,83.32241009275305,99.20070176996849,113.25411426314693,93.83772505563195,92.93788095560384,92.31056063311792,90.48556984291248,109.76578021515847,113.52719683163372,111.053713305501,121.78545419088118,133.5680347667158,125.36603046484414,122.05641505231054,107.74976822535062,103.15343413023257,197.65769393473528
3,1999-12-25 22:00:28+00:00,118.23995142524622,111.83696868949444,111.01699943186226,110.83875696798738,114.71581465786117,114.38587505399985,107.57879638218964,105.25016244345294,102.79025566550855,109.92939259166175,114.82435662914202,123.9226444614213,129.5597447417862,134.16408147841656,131.62249883189787,129.22358545814922,129.31506271756635,127.47355393666267,127.27022663236339,124.92059167068903,123.7326597312677,120.08055053760452,123.22662549191286,120.730162980701,122.79347912450382,124.5212261899393,125.46753812659954,125.47697801410989,117.10910735788768,116.59499391049006,114.24581623457772,112.66468837188665,112.83283590598977,111.1965158071829,112.16530347794661,120.90803786205724,120.59672607065544,119.72311024459829,120.47785270191454,118.9527115634424,122.01285726630572,129.84281862967256,133.75959316410896,136.60036946545924,136.97589896124038,135.79316383621665,134.5551249366384,134.26585981756764,129.36275156179872,113.98509290133913,107.94779643078624,105.21063765073687,100.2981434628904,97.99790141932023,105.9305251895792,117.40786295559727,100.72948448359693,100.84799478293596,107.09853991801124,112.10379395827945,119.82046343645453,118.03873064750631,117.18905969773269,127.19540647594413,140.3569575559758,134.37547491079295,125.97081753308449,107.46332343635416,102.93158238837017,201.7413311662697
4,2000-01-26 22:00:26+00:00,115.78475111094629,114.10082241001463,116.20455932956706,115.69300304096203,109.97948892663592,112.43320090659404,112.84168216963425,106.5459474444422,104.27851530351188,111.1701680003852,112.81723880523177,115.85429406547277,124.94410251679837,130.22353766183087,131.2707252832825,125.26401627087239,127.83387163567382,119.80019162000139,124.87363130206143,123.87082345528441,126.04961288001999,122.22502887871211,125.24686948799459,123.93978314800324,124.06067088641798,125.44554782889682,121.55709080209732,122.71361299814443,119.90142364535704,119.01502768538877,113.76329703745374,110.12218493707748,115.76404026199724,114.03163481312356,115.4642088710194,111.9979250596532,120.12030571209061,119.69640273653354,120.04609155667818,120.72155048226173,129.79266368972418,132.8751103344151,132.9352256084503,138.90523471847726,136.95065372697377,135.39666185075723,129.47083654054595,141.70714284741788,134.31140003267217,113.32445172749331,101.56142693226994,107.0990736755887,98.84273959324591,104.19030912068295,112.288383438158,120.91375260905306,109.68107691162552,105.78828281864308,102.16721147214466,101.75313548901086,112.32757391820809,113.63846278511043,,,,,,,,
5,2000-02-11 22:00:21+00:00,119.51723266734805,117.60829924896106,116.58886642794909,115.77582879667077,110.84590167478459,112.88385515219858,111.63518841716046,118.10714696394065,112.61753200126653,115.75751371994122,109.27350877255216,115.9702173701655,127.28144718496924,136.16558331561214,132.74856205305218,130.90186709543235,123.3669796895981,125.65054099853192,123.72487940593912,121.292204072507,128.2850470057128,123.47021503971757,121.8971680124163,114.49931137199867,119.77161674845723,123.65011797572986,121.20108247694134,123.65734115311248,121.66252031134623,120.23761693695215,115.62627421011638,111.31559923385159,117.33944357973995,111.77467618565433,110.81618877197538,114.08814127761056,122.59702576532091,124.67458291015218,123.41665071489862,122.13035386497995,127.25311331309426,128.91968839111343,128.88050280078295,139.46946203184828,136.81571459114713,130.68112421139176,135.27826262399464,137.48359387771413,125.76841386741017,107.65431407717935,98.71293769384532,102.44289656742065,96.01780388524992,89.07526888211777,105.0931418690501,129.537115976257,106.7509051913893,102.84411999225307,100.85044020554592,102.41020504405381,121.08893372576404,121.1182122327124,121.01940683476427,126.21089828142907,137.11099850045125,133.02068231706048,129.64634825197373,110.4154038605654,106.74330986107421,205.28700915985237
6,2000-02-27 22:00:16+00:00,118.82991338459051,121.50662994378561,121.06497531924333,123.836937163846,122.13452056936421,121.9281953724321,120.47046561623907,119.49336280622721,117.0956581158784,114.93408179081777,119.9646856985004,121.5565436292784,125.10054238807304,136.6816570455022,133.01185586315538,126.11908654155312,129.4481073219224,128.0305413398924,128.8959140300177,131.68705510789894,128.0271317701265,135.01373043931073,134.79369569074052,134.72661760835663,126.91498862818031,128.21056046744653,128.21738746933553,124.54635123351723,125.79252365001273,118.79442391694369,118.82929020738811,119.36322466156892,119.70600867751573,118.42573793503571,121.11812958850908,127.0861555048259,127.40600702889446,128.90561241049326,125.86499902404914,125.7070239006337,130.40818201971896,135.53752212101662,138.3404446749245,135.86184354420496,132.6799936823391,130.9571930440056,132.68705653995073,133.68188959417603,133.09299228409003,113.60016117889708,104.01959169929421,108.00945721865818,99.00726510731872,104.66716087839744,119.03149415059913,128.92286151889738,110.76676793826144,107.495511589506,106.84285869265132,109.85948880113195,117.72603191224515,120.75280933683204,121.70075784610549,127.52295050647321,145.07307268680208,138.33418535041307,130.1050359993582,114.56867455272179,106.63166767993265,209.01219849366964
7,2000-03-30 22:00:09+00:00,138.10996130977819,134.16349179389908,137.43325123672506,137.193314602879,127.07939306635147,121.31722602154737,122.57132757963662,121.15240300853038,123.16526275712708,129.3636319585485,131.916790653234,133.64245934592498,137.47801742888703,142.3547702872346,143.55628464738288,141.86492279685407,135.986133621212,130.08358379138,126.92293571478339,129.48260851137977,135.42490720276717,136.06854818895548,139.076602427613,136.94000435519789,136.5908398307452,131.75383208419166,134.00807947796446,136.20701608029626,129.8280333586837,127.64710391173077,122.9970962767877,126.02001386297673,124.68334873631453,126.97856076500244,124.63301980655949,128.1683874306779,132.80910207361512,142.37193588476072,135.0113481734588,137.97183927781194,138.44593195128547,138.06302368182043,144.3753330085876,150.06216304784644,148.63241966038774,149.05878642434715,150.65138164374153,147.93159332397715,142.48147211913826,127.42233969067435,115.62965969004767,114.7099653531897,113.96561653535746,111.63490656915431,121.37175336612218,133.20747605512153,118.17095794713438,116.58365685398202,116.88176524382669,119.37792096148792,120.60446781942967,123.5578590007338,131.4980753342044,138.66474170678438,150.90340678604483,142.1899268315327,138.81989874764434,128.61668627976354,124.25376069374119,214.9481915997401
8,2000-04-15 21:59:55+00:00,144.62181121338617,140.81408781863175,135.45817923070317,136.55913136824074,139.7559640642669,136.47664340156084,133.34662601779095,123.60996348107994,122.17493405223065,123.90613216130141,131.26425964375244,133.97139952341595,140.3856282971093,142.276196312933,142.54464588756534,143.06669720131808,142.5637144404508,139.9108003718791,140.82932539792785,145.51635291792738,140.9158669807057,136.97988621396013,139.84524718093064,141.83135276686298,141.97357434508427,140.32387777883102,138.27619279695216,139.29563572243856,137.6275362941917,136.41505367327238,133.23455955950297,131.66442109723874,128.75170227093759,126.00646051385931,136.71406933311715,137.2753272108119,144.07613173626544,131.9412689648179,138.11876862993023,139.32214164891337,141.9126275973838,146.0290154513294,144.49803965287126,149.80025964871496,150.0776295369029,154.60461219567435,156.88294259809751,152.07207026645824,149.2594258178274,134.17915727931776,123.29642876600134,123.20563752841846,111.8638153297324,115.6843749018413,130.6432021506926,141.1066248153009,119.97692093824315,115.87155572831306,119.27996714321436,121.16162199483499,130.58958740842976,136.97401195353288,136.77498471155613,138.3393219709491,155.78559352853952,152.12585843189765,144.61613806246274,132.3334728423928,126.28402748591867,221.4784249349081
9,2000-05-01 21:59:54+00:00,135.18549967673252,133.82205473323197,130.71155587207437,125.17636396200129,121.84569517679698,118.94360961543364,120.20668205090229,118.56404375622448,117.84816678948853,115.65309292079338,128.62741541372523,133.75911558594166,137.8802040673296,140.21873364779566,137.81782311715077,135.17903864499408,131.92274219018827,132.15396472263714,130.3418014998025,128.64217131778472,133.34245802172825,132.0337791371424,131.9069537954659,132.71647760821222,126.94828697761383,129.80809463380515,127.24700551719548,126.16764993360657,124.03493826693246,122.0945300121036,117.83630569485575,121.77612498411564,117.36504781417197,122.92745277709359,124.79053229892673,133.4726180791284,130.6976435974518,131.23228383759496,129.87802839593866,131.68049606234362,138.51405714384478,138.85120609657886,141.29708665337554,147.28196950418314,145.90688852746717,145.0095428539217,147.34166438881275,148.34319875024428,141.93690248029225,129.45528330004606,116.87771621322884,106.56621836376327,102.27538864951623,98.71300476466843,112.04724999026385,124.87806074344388,102.28615522627948,105.014621973924,109.76905309804607,114.0727243605527,127.78892440047562,126.94177784523025,126.84556552185325,132.32865141805894,141.9665413786545,138.4671411847612,135.47958463365237,120.84515995798662,115.19493282744065,207.0125973376626
