,dates,nzd0006-0000,nzd0006-0001,nzd0006-0002,nzd0006-0003,nzd0006-0004,nzd0006-0005,nzd0006-0006,nzd0006-0007,nzd0006-0008,nzd0006-0009,nzd0006-0010,nzd0006-0011,nzd0006-0012,nzd0006-0013
0,1999-08-17 22:10:26+00:00,201.29332786179614,,157.9541371387687,,164.0632131038113,153.42687143149035,147.05450616774482,143.80556073654847,,169.458388064985,180.72209793326888,188.87782061642713,190.45194857383422,180.50285511168966
1,1999-12-07 22:10:30+00:00,211.93290850225924,196.9243360388925,164.74292495439127,,164.43272904136535,,170.27530545096295,170.12809179071084,,181.52851319806183,193.29062378293352,200.41653929912258,,188.96332884679018
2,2000-03-28 22:10:07+00:00,194.85480387429928,180.97014980948742,169.7581796888648,169.17097449369155,163.81067768582213,160.00886179429696,148.4404958747735,163.8610364797315,187.16708235268754,193.73535233015608,194.44350439723033,185.11423814136893,192.7222361343242,191.66185421156877
3,2000-04-29 22:09:53+00:00,206.86123153285763,188.89325152806867,189.02572764738832,,187.02630249847002,,,179.72793596090864,202.56608468133672,,213.85291382567434,198.57399390277996,210.3406529770914,217.3464711716062
4,2000-05-15 22:09:42+00:00,192.50534949979456,179.00432899642806,170.77866301755154,,156.00606451874486,,156.64491657586504,155.9583536006881,179.57390156327307,180.8166170241184,184.97434299066452,178.05904610104366,188.2752456501033,208.58891261863064
5,2000-06-16 22:09:26+00:00,199.1150427197926,176.25351060853905,170.61989613461003,187.78958658388288,180.9593091838047,,,,,,,,,
6,2000-08-03 22:08:44+00:00,182.54952076729845,150.97706877781513,154.64123407055604,,155.92529797512168,,137.21737422695517,141.8153459451616,,,,,,
7,2000-08-19 22:08:38+00:00,165.14737269082607,,144.22542049203034,,144.10071615936118,,138.74435241087036,137.91925115296993,,,,164.76069047134945,,
8,2000-09-04 22:08:22+00:00,185.9138360657231,,173.42776746861722,180.77699757870633,170.96674692861782,166.8062772841273,148.99991350787502,151.21502977172537,164.1612699607902,,,,171.73807301788509,
9,2000-10-06 22:07:59+00:00,211.0103484820791,176.97309024716586,199.62494041946053,,188.29096276164933,172.3876889104289,152.02729829982187,167.67958026860504,176.94195205204142,185.17672400343778,214.77622264082365,195.96313646899202,206.88553953801159,210.83743869430788
