dates,satname,sar0197-0000,sar0197-0001,sar0197-0002,sar0197-0003,sar0197-0004,sar0197-0005
1990-08-11 09:26:07+00:00,L5,234.16,307.20,306.68,235.98,205.44,388.06
1990-08-18 09:31:52+00:00,L5,171.87,186.65,276.56,194.24,,
1990-08-27 09:26:01+00:00,L5,210.04,200.39,289.74,223.53,197.52,377.08
1990-09-03 09:31:45+00:00,L5,198.32,208.47,296.53,224.74,206.54,382.02
1990-09-12 09:25:59+00:00,L5,210.06,206.95,289.70,223.48,201.91,383.48
1990-10-14 09:25:44+00:00,L5,200.65,203.37,304.06,232.61,204.08,386.11
1990-10-21 09:31:50+00:00,L5,196.89,211.44,287.21,208.99,207.06,198.62
1990-10-30 09:25:35+00:00,L5,199.27,219.81,286.65,209.57,208.54,202.14
1990-11-15 09:25:37+00:00,L5,196.27,191.52,277.85,209.68,188.77,192.02
1991-01-02 09:26:01+00:00,L5,32.36,,271.55,202.35,185.26,388.28
1991-01-25 09:32:50+00:00,L5,208.94,322.64,311.52,240.42,,397.39
1991-03-14 09:33:17+00:00,L5,196.55,217.71,299.08,219.64,210.97,392.76
1991-03-30 09:33:54+00:00,L5,205.65,208.82,296.86,225.74,204.67,385.45
1991-04-24 09:28:10+00:00,L5,183.54,206.85,280.15,200.43,203.60,200.81
1991-05-17 09:34:21+00:00,L5,169.67,180.86,274.52,205.81,195.43,192.64
1991-05-26 09:28:46+00:00,L5,235.51,291.48,299.49,230.38,203.12,389.57
1991-06-11 09:28:57+00:00,L5,193.58,221.06,296.54,217.32,212.00,203.73
1991-06-18 09:34:49+00:00,L5,174.78,192.02,272.21,203.11,189.63,207.15
1991-07-04 09:35:30+00:00,L5,197.25,192.09,286.03,217.65,193.84,371.93
1991-07-20 09:35:42+00:00,L5,209.97,211.62,298.35,216.18,212.21,390.49
1991-07-29 09:29:36+00:00,L5,229.84,208.69,299.31,228.38,206.74,388.36
1991-08-05 09:35:48+00:00,L5,203.60,200.82,290.30,224.17,198.11,385.51
1991-08-14 09:29:39+00:00,L5,229.13,211.08,297.71,227.32,216.96,387.63
1991-08-30 09:29:49+00:00,L5,214.98,201.88,295.45,226.33,197.10,385.84
1991-10-01 09:30:07+00:00,L5,216.27,203.73,281.66,214.12,193.01,376.68
1991-10-17 09:30:18+00:00,L5,214.52,214.77,295.25,223.96,208.53,387.50
1991-10-24 09:36:03+00:00,L5,199.98,209.70,287.16,220.52,204.79,387.80
1991-11-02 09:30:16+00:00,L5,197.25,216.50,287.06,209.29,203.58,389.65
1991-12-04 09:30:36+00:00,L5,208.81,197.85,281.59,215.94,,374.91
1992-01-05 09:30:23+00:00,L5,-25.41,,102.92,105.06,,380.02
1992-01-12 09:36:34+00:00,L5,178.93,205.88,295.91,219.06,201.15,387.93
1992-02-06 09:30:19+00:00,L5,191.03,648.23,272.26,238.65,,203.10
1992-02-22 09:30:17+00:00,L5,198.84,208.52,285.75,218.88,202.28,390.49
1992-02-29 09:36:04+00:00,L5,194.10,208.47,286.73,220.02,208.09,383.41
1992-03-09 09:30:19+00:00,L5,205.29,201.58,285.50,216.91,197.43,380.98
1992-03-16 09:36:06+00:00,L5,180.30,190.47,272.89,203.91,188.25,198.86
1992-04-17 09:35:53+00:00,L5,184.16,190.85,273.79,204.96,191.27,192.31
1992-04-26 09:29:58+00:00,L5,216.34,306.80,302.82,234.07,206.33,390.44
1992-06-13 09:29:31+00:00,L5,204.41,205.39,276.53,208.14,196.06,378.37
1992-06-20 09:35:11+00:00,L5,172.56,185.24,273.08,204.13,189.29,201.44
1992-06-29 09:29:20+00:00,L5,229.01,210.06,286.96,220.29,201.41,383.61
1992-07-06 09:35:25+00:00,L5,18.01,,250.72,193.57,188.00,172.43
1992-07-15 09:29:08+00:00,L5,231.48,291.82,303.63,233.59,200.61,385.41
1992-07-22 09:35:13+00:00,L5,,,,,,
1992-07-31 09:28:56+00:00,L5,235.40,205.30,286.37,219.61,212.93,380.12
1992-08-07 09:34:38+00:00,L5,199.60,192.94,286.01,219.19,201.61,376.77
1992-08-16 09:28:41+00:00,L5,206.54,215.89,302.28,227.95,213.82,390.71
1992-09-01 09:28:26+00:00,L5,177.90,177.76,271.19,201.92,191.71,192.08
1992-09-08 09:34:07+00:00,L5,57.86,,276.73,208.21,176.16,379.53
1992-09-17 09:28:12+00:00,L5,217.70,200.91,271.66,,,
1992-09-24 09:33:50+00:00,L5,202.78,205.87,287.82,221.28,210.63,383.84
1992-10-10 09:33:50+00:00,L5,,,,,198.31,195.27
1992-10-26 09:33:42+00:00,L5,188.62,204.44,283.92,215.40,201.84,203.67
1992-11-27 09:33:22+00:00,L5,189.62,201.34,285.98,216.81,202.52,198.98
1992-12-22 09:27:31+00:00,L5,191.33,198.76,283.27,215.47,193.13,373.93
1993-01-07 09:27:40+00:00,L5,198.10,190.24,267.94,198.14,178.71,303.26
1993-01-23 09:27:51+00:00,L5,198.68,211.77,286.60,216.25,208.33,382.47
1993-02-08 09:28:02+00:00,L5,,379.53,544.60,0.75,,126.07
1993-02-24 09:28:05+00:00,L5,202.47,210.69,282.30,200.52,203.29,194.63
1993-03-12 09:28:18+00:00,L5,217.34,307.01,305.72,228.51,218.34,398.71
1993-03-19 09:34:05+00:00,L5,210.72,209.43,289.09,222.77,,385.87
1993-04-20 09:34:42+00:00,L5,207.89,216.63,302.75,232.33,223.53,392.59
1993-05-06 09:34:46+00:00,L5,192.10,214.54,301.82,230.17,208.58,390.68
1993-05-15 09:28:37+00:00,L5,203.46,214.69,288.47,222.04,202.24,385.08
1993-06-07 09:34:27+00:00,L5,176.14,213.09,296.81,212.63,207.39,394.81
1993-07-09 09:34:19+00:00,L5,195.05,208.79,287.10,220.45,203.59,386.39
1993-07-18 09:28:32+00:00,L5,229.02,307.35,307.17,226.40,211.23,392.75
1993-07-25 09:34:42+00:00,L5,202.43,206.81,305.59,232.97,203.25,389.71
1993-08-03 09:28:32+00:00,L5,229.07,206.37,302.56,232.62,204.04,385.82
1993-08-19 09:28:32+00:00,L5,211.36,306.76,306.26,228.30,216.03,395.01
1993-09-11 09:34:39+00:00,L5,194.67,211.04,302.71,230.26,207.17,389.35
1993-10-06 09:28:23+00:00,L5,204.89,217.79,298.25,217.77,206.52,389.73
1993-10-13 09:34:07+00:00,L5,171.17,208.18,276.92,196.04,206.27,197.73
1993-12-16 09:33:42+00:00,L5,207.43,193.56,278.60,210.55,199.37,173.46
1994-01-17 09:33:39+00:00,L5,31.61,,274.68,193.41,,371.49
1994-01-26 09:27:23+00:00,L5,37.03,,271.07,201.79,178.45,192.34
1994-03-06 09:33:04+00:00,L5,209.37,307.20,306.86,226.63,,393.52
1994-03-22 09:32:26+00:00,L5,195.76,216.56,285.39,212.26,203.97,393.03
1994-03-31 09:26:30+00:00,L5,218.51,306.78,302.47,233.96,,390.46
1994-04-23 09:32:14+00:00,L5,234.81,214.59,295.42,223.95,211.82,386.97
1994-05-02 09:25:53+00:00,L5,213.56,291.64,300.53,231.13,215.21,388.56
1994-05-25 09:31:39+00:00,L5,190.07,209.26,284.81,217.78,199.43,385.69
1994-07-12 09:30:09+00:00,L5,203.00,204.90,284.79,217.76,200.47,382.45
1994-07-21 09:24:07+00:00,L5,200.46,209.06,287.36,220.76,200.74,382.96
1994-07-28 09:30:06+00:00,L5,195.95,212.42,301.06,220.28,202.46,391.16
1994-08-22 09:23:17+00:00,L5,219.11,307.28,306.58,236.34,208.18,389.28
1994-08-29 09:29:17+00:00,L5,195.31,204.59,296.78,224.05,203.16,389.52
1994-09-07 09:22:53+00:00,L5,228.81,307.81,308.98,238.87,210.70,391.51
1994-10-16 09:27:57+00:00,L5,211.07,291.72,302.94,227.18,,392.14
1994-10-25 09:21:28+00:00,L5,195.50,217.03,295.49,225.73,207.98,384.83
1994-11-10 09:20:54+00:00,L5,196.88,215.00,295.45,216.15,209.88,386.68
1994-12-12 09:19:52+00:00,L5,,422.91,,,341.67,
1995-01-29 09:18:10+00:00,L5,188.44,192.65,277.02,208.72,191.26,192.69
1995-02-05 09:23:40+00:00,L5,197.26,210.18,296.99,225.27,211.08,392.88
1995-02-21 09:23:02+00:00,L5,205.88,204.95,287.70,218.17,,388.81
1995-03-18 09:16:14+00:00,L5,208.74,205.09,296.30,224.85,202.79,382.12
1995-03-25 09:22:07+00:00,L5,219.24,307.43,308.06,237.04,209.58,387.87
1995-04-19 09:14:54+00:00,L5,220.04,203.73,290.97,224.96,202.06,382.27
1995-05-05 09:14:11+00:00,L5,238.03,322.15,309.53,225.88,,395.10
1995-05-12 09:19:39+00:00,L5,195.68,211.03,300.06,230.71,204.01,379.33
1995-05-21 09:13:28+00:00,L5,209.13,208.40,285.74,209.12,205.01,382.47
1995-05-28 09:19:19+00:00,L5,214.29,306.99,304.88,234.99,206.07,391.53
1995-06-06 09:12:43+00:00,L5,195.55,211.03,287.02,220.35,197.00,385.44
1995-06-13 09:18:35+00:00,L5,179.87,206.09,284.73,207.65,204.62,189.68
1995-06-22 09:12:01+00:00,L5,234.59,291.56,292.68,226.95,201.16,381.01
1995-07-15 09:17:08+00:00,L5,238.38,194.31,285.02,216.51,208.14,381.21
1995-07-24 09:10:32+00:00,L5,211.83,221.09,304.86,230.82,,
1995-07-31 09:16:25+00:00,L5,192.66,199.24,285.83,218.97,199.09,382.78
1995-08-25 09:09:05+00:00,L5,202.27,522.82,532.51,354.36,,368.44
1995-09-10 09:08:19+00:00,L5,222.98,216.35,299.79,218.15,209.85,386.26
1995-09-17 09:13:45+00:00,L5,217.89,207.02,290.50,224.41,209.98,387.79
1996-04-05 09:14:50+00:00,L5,206.20,207.13,288.08,221.59,201.32,381.43
1996-05-23 09:17:41+00:00,L5,215.11,215.39,305.72,226.93,214.87,386.24
1996-05-30 09:24:15+00:00,L5,216.44,291.58,304.14,227.42,207.52,391.77
1996-06-08 09:18:34+00:00,L5,237.78,215.41,295.55,225.64,208.53,384.37
1996-07-01 09:25:59+00:00,L5,179.73,213.10,275.70,201.97,202.73,198.30
1996-07-10 09:20:15+00:00,L5,197.13,222.51,298.58,217.94,207.06,395.68
1996-07-17 09:26:25+00:00,L5,251.11,203.94,297.66,228.02,,382.95
1996-07-26 09:21:07+00:00,L5,207.13,209.91,287.03,220.37,196.60,386.31
1996-08-02 09:27:16+00:00,L5,252.92,206.37,297.06,227.85,204.16,386.56
1996-08-11 09:21:57+00:00,L5,228.82,205.74,287.57,221.00,203.08,384.50
1996-08-18 09:28:06+00:00,L5,203.49,306.78,305.78,226.91,210.27,397.03
1996-09-19 09:29:51+00:00,L5,-15.25,,145.44,158.41,,475.92
1996-09-28 09:24:33+00:00,L5,194.92,208.92,284.02,212.61,204.90,199.93
1996-10-05 09:30:42+00:00,L5,205.93,291.83,298.46,230.25,201.71,383.77
1996-10-21 09:31:55+00:00,L5,197.70,199.05,287.29,219.74,198.66,381.40
1996-11-06 09:32:18+00:00,L5,194.28,207.37,280.69,202.39,206.48,379.61
1996-11-15 09:26:56+00:00,L5,210.97,210.69,288.45,222.02,203.28,387.00
1996-12-17 09:28:27+00:00,L5,214.23,213.92,295.27,224.33,198.09,387.01
1997-02-03 09:30:40+00:00,L5,59.21,245.81,545.39,316.15,,
1997-02-19 09:31:22+00:00,L5,177.23,170.70,272.36,203.29,179.16,185.67
1997-03-23 09:32:37+00:00,L5,212.26,215.27,298.07,225.91,209.08,389.60
1997-03-30 09:38:40+00:00,L5,197.69,194.97,285.23,218.27,201.16,204.69
1997-04-15 09:39:37+00:00,L5,210.76,214.28,305.15,229.75,211.75,392.32
1997-04-24 09:33:46+00:00,L5,227.71,291.65,304.96,233.72,209.24,391.81
1997-05-10 09:34:19+00:00,L5,234.29,291.46,303.61,227.60,212.90,390.57
1997-05-17 09:40:44+00:00,L5,238.38,199.87,279.99,196.89,207.20,384.63
1997-06-02 09:40:55+00:00,L5,190.23,205.48,288.12,221.64,200.36,192.99
1997-07-04 09:42:01+00:00,L5,167.08,203.40,285.26,216.25,208.45,197.76
1997-07-13 09:36:33+00:00,L5,226.84,307.49,307.87,226.45,212.68,390.69
1997-07-29 09:37:05+00:00,L5,229.15,307.42,305.41,237.04,208.46,389.68
1997-08-14 09:37:35+00:00,L5,228.27,291.97,302.05,226.14,206.19,390.44
1997-08-21 09:43:59+00:00,L5,207.20,211.08,303.60,232.28,199.90,388.21
1997-09-06 09:44:04+00:00,L5,195.16,212.71,301.64,220.64,208.73,392.42
1997-09-15 09:38:32+00:00,L5,208.93,211.90,300.26,229.50,209.16,387.12
1997-09-22 09:44:31+00:00,L5,214.41,216.55,297.69,216.44,214.08,384.44
1997-10-08 09:45:22+00:00,L5,198.46,201.45,289.41,223.14,203.88,415.68
1997-10-17 09:39:26+00:00,L5,214.33,206.41,296.24,225.66,203.90,389.02
1997-11-02 09:39:52+00:00,L5,206.90,307.66,309.12,229.81,213.63,398.59
1998-01-12 09:47:44+00:00,L5,196.73,206.27,299.16,229.51,208.33,386.07
1998-01-21 09:41:44+00:00,L5,190.36,190.92,275.70,207.18,182.05,186.06
1998-01-28 09:47:41+00:00,L5,207.69,216.16,302.06,229.63,,391.43
1998-02-06 09:42:06+00:00,L5,199.06,643.13,434.96,329.95,,455.37
1998-02-13 09:48:25+00:00,L5,205.19,209.53,304.14,232.46,,391.11
1998-03-01 09:48:17+00:00,L5,192.61,201.87,280.66,212.95,193.92,206.90
1998-03-26 09:42:52+00:00,L5,,,87.18,,167.64,183.05
1998-05-13 09:43:32+00:00,L5,236.32,307.34,305.49,236.65,210.06,389.39
1998-05-20 09:49:25+00:00,L5,193.64,210.95,302.44,229.46,205.42,386.91
1998-06-05 09:49:41+00:00,L5,203.16,208.20,282.62,202.63,200.00,385.46
1998-06-21 09:50:15+00:00,L5,233.67,205.12,288.36,221.91,196.34,382.01
1998-07-07 09:50:29+00:00,L5,192.21,204.45,297.23,225.26,199.12,386.22
1998-07-16 09:44:23+00:00,L5,206.13,204.56,285.37,218.44,200.33,377.15
1998-07-23 09:50:37+00:00,L5,197.63,195.67,283.19,215.60,190.53,193.26
1998-08-01 09:44:28+00:00,L5,220.20,210.45,288.56,222.15,202.49,383.91
1998-08-08 09:50:18+00:00,L5,193.57,208.59,297.28,210.67,202.04,387.79
1998-08-24 09:50:53+00:00,L5,185.54,204.53,278.22,210.11,200.23,193.87
1998-09-09 09:50:36+00:00,L5,195.12,214.02,304.95,227.17,208.64,390.68
1998-09-18 09:44:56+00:00,L5,201.68,211.41,285.08,208.49,206.01,382.54
1998-09-25 09:51:08+00:00,L5,187.15,226.19,299.73,223.44,214.78,396.92
1998-10-11 09:51:09+00:00,L5,208.42,215.92,304.13,232.40,210.55,391.07
1998-10-20 09:44:58+00:00,L5,188.56,197.31,285.47,208.30,203.40,201.18
1998-10-27 09:51:11+00:00,L5,181.30,197.62,273.89,205.07,193.76,204.54
1998-11-12 09:51:19+00:00,L5,193.45,191.84,281.95,215.80,200.82,376.57
1998-12-30 09:51:24+00:00,L5,202.61,211.64,296.97,211.90,,388.28
1999-01-15 09:50:53+00:00,L5,209.09,202.08,298.34,228.06,198.56,391.58
1999-02-16 09:51:10+00:00,L5,198.26,213.36,298.17,212.00,212.75,389.48
1999-02-25 09:45:23+00:00,L5,230.55,190.64,284.50,216.39,,376.91
1999-03-13 09:45:10+00:00,L5,214.51,306.79,305.86,234.05,209.27,389.02
1999-03-20 09:50:51+00:00,L5,198.48,209.14,299.19,225.27,205.83,200.54
1999-04-05 09:50:37+00:00,L5,209.27,307.22,306.08,236.08,212.69,392.86
1999-04-14 09:44:51+00:00,L5,181.59,200.30,273.39,194.17,198.00,196.09
1999-04-30 09:44:50+00:00,L5,220.46,307.47,303.65,237.25,211.35,391.85
1999-05-07 09:50:33+00:00,L5,229.46,307.63,308.92,230.01,222.54,393.71
1999-05-23 09:50:11+00:00,L5,190.15,197.20,281.93,214.43,201.69,188.27
1999-06-17 09:44:05+00:00,L5,232.74,211.56,288.75,222.37,205.52,386.11
1999-06-24 09:49:48+00:00,L5,195.39,186.70,280.38,216.40,194.54,373.49
1999-07-02 10:04:38+00:00,L7,203.92,198.41,288.61,216.35,196.49,377.60
1999-07-03 09:43:56+00:00,L5,236.83,213.09,289.21,222.91,205.00,382.98
1999-07-10 09:50:04+00:00,L5,191.63,207.25,277.18,208.90,190.45,176.95
1999-07-18 10:05:06+00:00,L7,204.28,203.04,293.83,222.43,198.04,382.63
1999-07-19 09:43:52+00:00,L5,230.52,307.19,305.64,235.95,208.61,390.63
1999-07-26 09:50:02+00:00,L5,192.32,200.12,275.92,207.43,192.53,200.85
1999-08-03 10:04:49+00:00,L7,212.72,203.49,290.38,219.99,204.11,381.38
1999-08-12 09:59:01+00:00,L7,,,,,,
1999-08-27 09:49:40+00:00,L5,199.26,206.27,296.31,225.03,202.94,386.59
1999-08-28 09:59:04+00:00,L7,205.80,217.11,297.56,220.68,207.20,391.65
1999-09-04 10:05:15+00:00,L7,203.11,213.22,283.84,204.10,207.44,389.53
1999-09-05 09:43:10+00:00,L5,218.61,291.44,305.23,233.68,211.15,391.23
1999-09-12 09:49:07+00:00,L5,207.07,214.65,295.99,214.91,214.93,393.53
1999-09-13 09:58:59+00:00,L7,218.43,316.40,306.56,237.34,207.11,394.38
1999-09-29 09:59:09+00:00,L7,208.07,198.20,270.87,203.95,,387.50
1999-10-07 09:42:45+00:00,L5,214.60,209.69,289.57,223.33,,382.21
1999-10-22 10:05:09+00:00,L7,194.46,315.32,305.98,236.53,205.80,387.36
1999-10-31 09:59:01+00:00,L7,44.65,,260.18,188.30,,386.11
1999-12-01 09:47:27+00:00,L5,198.59,207.08,280.15,212.35,,378.94
2000-01-10 10:05:09+00:00,L7,195.78,217.61,299.08,228.54,,393.63
2000-01-19 09:58:54+00:00,L7,,,,187.96,174.51,382.58
2000-01-26 10:04:43+00:00,L7,199.90,214.58,288.97,217.53,202.85,394.21
2000-02-04 09:58:54+00:00,L7,203.85,215.70,288.34,202.77,199.99,389.81
2000-03-15 09:39:53+00:00,L5,203.84,207.04,288.96,222.62,203.44,389.71
2000-03-30 10:04:26+00:00,L7,199.18,216.85,293.65,219.37,205.76,390.09
2000-04-24 09:58:27+00:00,L7,202.95,198.43,275.01,208.31,188.31,372.72
2000-05-01 10:04:36+00:00,L7,223.56,314.41,303.91,234.16,209.83,389.64
2000-06-02 10:03:49+00:00,L7,225.57,207.85,298.96,228.40,199.75,380.15
2000-06-19 09:42:35+00:00,L5,240.30,307.66,303.98,238.14,213.61,389.98
2000-06-27 09:57:49+00:00,L7,,,291.96,209.62,,
2000-07-04 10:03:32+00:00,L7,181.52,192.36,281.26,207.79,186.66,372.13
2000-07-20 10:03:41+00:00,L7,204.15,205.72,287.54,224.04,195.30,380.50
2000-07-28 09:49:27+00:00,L5,219.33,202.56,289.30,223.01,198.04,380.09
